scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,339.29855,188.8668,0.6562418,338.0207,209.58347,0.6493571,341.81088,239.03964,0.70433086,335.0928,271.41263,0.8677469,337.11813,286.77933,0.75893176,336.7867,326.3725,0.49495193,331.9848,344.71445,0.48124018,399.96603,218.63849,0.7597963,402.36215,338.51834,0.5490883,70.48923,547.30194,0.29494646,266.37622,331.95355,0.633985
9,339.65594,189.17578,0.6630127,337.9644,209.56567,0.6461705,341.2952,238.84137,0.70624495,334.39612,271.13312,0.8686393,336.35135,286.6158,0.7541472,336.93283,326.74524,0.49105263,332.019,344.60162,0.4650237,399.99112,218.65388,0.76664364,401.82242,340.21204,0.55921316,70.55952,547.0767,0.30183414,265.8947,332.07715,0.61263686
10,339.55255,189.25919,0.6461915,338.03326,209.60762,0.6284069,341.19263,238.51143,0.71515995,334.7205,271.202,0.86971974,336.76102,286.46414,0.7596228,336.52515,326.5478,0.47476307,329.8088,348.55582,0.5176981,399.85602,219.09038,0.73676056,401.43823,338.1835,0.56809723,70.6497,546.97754,0.29560286,266.084,331.8131,0.6122889
11,339.64813,189.0381,0.6540165,338.1269,209.56633,0.62649727,341.09695,238.48186,0.70807755,335.74042,272.2191,0.8676282,336.40274,285.96594,0.7453106,336.5746,326.2905,0.50148237,329.5103,348.83612,0.51434034,399.82315,218.78688,0.73391855,401.14856,338.65546,0.5822332,70.42176,547.3508,0.2971424,266.42303,332.5395,0.59172547
12,339.45892,189.0879,0.6542599,338.48865,209.2683,0.63405734,341.443,238.57037,0.71399045,334.68674,270.40042,0.8491319,336.6932,285.95508,0.7213394,336.60477,326.1824,0.5267854,331.7315,344.84467,0.5249498,400.079,218.91498,0.76010597,399.9414,339.1835,0.59892195,70.36357,548.17017,0.2603614,265.56372,331.67297,0.61764914
13,339.28995,188.93738,0.6413599,338.35538,208.99113,0.63774747,341.09488,238.49377,0.71231526,334.69995,270.39227,0.860219,336.95718,285.9412,0.7305984,336.5372,326.21085,0.52613133,332.12775,344.91486,0.5263098,399.93323,218.7175,0.76021504,400.75092,339.02615,0.55486524,70.5247,547.54535,0.27220255,266.47488,332.449,0.5897397
14,339.3489,188.76027,0.65914327,338.16415,208.9726,0.6448993,341.20267,238.36638,0.70704305,334.81332,270.0627,0.8490073,337.09692,285.80054,0.7240212,336.768,326.29156,0.52266985,331.9102,344.95813,0.52359605,400.12,219.21442,0.73838437,401.07513,338.68762,0.5496843,70.46461,547.7261,0.26668134,266.24164,332.6997,0.595081
15,337.71368,187.0419,0.66154104,337.94223,208.58963,0.6430994,341.45285,238.58592,0.7130527,334.85452,270.42874,0.8622648,337.07162,286.05768,0.7345881,336.64188,326.4807,0.52078587,331.83698,345.1503,0.52065957,400.0622,218.9361,0.7564006,400.98825,338.26025,0.5478747,70.44505,547.6793,0.2640947,266.04718,332.73367,0.5908968
16,337.70135,186.95294,0.6572039,337.75922,208.6407,0.63608617,341.29303,238.51324,0.71746325,334.74884,270.50665,0.86757606,337.132,286.2919,0.7440945,336.7674,326.7289,0.5186238,331.46417,345.36224,0.5108573,399.98627,218.52872,0.7633249,401.78177,337.83716,0.53158444,70.00379,547.464,0.28078228,266.75366,332.7837,0.56412745
17,337.84738,187.12706,0.6564475,338.00998,208.9615,0.6363807,341.21265,238.59706,0.7120714,335.0783,270.9023,0.85443956,337.20776,286.70642,0.7367819,336.82123,326.69025,0.5017354,331.43976,345.0525,0.4864426,399.79263,218.68857,0.7603725,398.24115,335.17484,0.55077446,69.83454,547.3697,0.28059468,266.35056,333.81317,0.58041567
18,337.68372,187.08713,0.66382736,337.74536,208.81824,0.64335,341.1709,238.50893,0.7154977,334.9915,270.75015,0.8732451,337.2746,286.77142,0.7578764,337.0793,326.80933,0.50174546,331.43774,345.27148,0.4896775,399.86624,218.40671,0.7555193,400.55383,338.3903,0.5797056,69.78675,547.1968,0.27362037,266.4421,332.66046,0.6212883
19,337.45517,187.12784,0.6699976,337.3998,208.651,0.6510757,341.18378,238.34595,0.7215992,334.75507,270.69824,0.8696592,337.05475,286.52472,0.74807477,337.11423,326.59348,0.4954242,331.4121,344.96136,0.4915524,399.84274,218.3517,0.76194865,401.6007,338.42252,0.5684734,69.96578,547.19543,0.28468215,266.4973,332.6706,0.6148417
20,339.0377,188.95123,0.65008914,337.85437,208.9928,0.63795483,341.05084,238.2954,0.71677977,336.1015,271.7382,0.85733116,336.62262,286.3475,0.73684347,336.57526,326.34546,0.4991481,332.0744,344.16223,0.4844497,400.07034,218.2458,0.7550409,399.70505,335.4083,0.574424,70.19096,547.1903,0.2823017,266.34293,332.69562,0.623484
21,337.80933,187.14413,0.6633184,337.94955,208.81625,0.6241679,341.16577,238.30186,0.7313276,336.23828,271.8157,0.8566211,336.66028,286.43237,0.7478682,336.53635,326.38046,0.51054776,332.00848,344.17206,0.48094106,400.09933,218.41748,0.7595305,398.85318,335.49496,0.5937484,70.30735,547.4193,0.28149962,266.3494,332.18018,0.6524283
22,338.07187,187.03595,0.6777147,337.9086,208.7405,0.63079584,340.99274,238.2795,0.7264271,336.06003,272.07593,0.85916865,336.5335,286.4858,0.74950445,336.60333,326.6937,0.51708645,331.9416,344.91397,0.4736205,399.95502,218.29619,0.77144414,399.73102,336.03387,0.5520934,70.24661,547.6226,0.2769933,266.25415,332.2348,0.67514884
23,337.90274,187.21675,0.6710809,337.84546,208.96799,0.6405828,340.91992,238.17975,0.72308487,336.00217,272.1381,0.8646815,336.38272,286.67126,0.750334,336.79233,326.53635,0.5181268,332.12704,344.33276,0.49666235,399.8874,218.32338,0.7544498,399.86768,336.33063,0.536476,70.409065,547.62866,0.27154556,266.39258,332.0472,0.65973836
24,338.26154,186.79636,0.64279735,337.779,209.12376,0.60153306,340.95874,237.86166,0.72640467,336.35028,272.14218,0.85178435,336.17776,286.58887,0.74658734,335.86243,327.28433,0.53272414,331.38376,345.55304,0.47014713,399.8285,218.00479,0.77048177,398.0778,336.56546,0.58419174,70.71474,547.2868,0.30220118,263.8237,331.96536,0.6864095
25,337.53427,186.81735,0.6525282,337.26187,208.79874,0.60273886,340.79175,238.03398,0.71840376,336.15372,271.9411,0.8461728,336.1339,286.34903,0.72023356,335.75195,327.01743,0.52193314,331.95288,344.52982,0.4481636,399.72488,218.27892,0.76493514,398.95407,335.09982,0.56633484,70.70211,547.2239,0.298685,264.4535,331.9024,0.6134703
26,337.59927,187.00262,0.6597487,337.3197,208.64714,0.60197866,340.9593,237.75613,0.71752906,336.41162,272.10184,0.8403583,336.41913,286.58188,0.72853994,336.1284,326.83173,0.5192924,332.609,344.68652,0.4559853,399.60672,217.92647,0.7687159,400.78403,337.8837,0.5569138,70.64444,547.52325,0.29532695,264.39893,332.25043,0.62614894
27,337.4227,186.92635,0.65852225,337.34167,208.45932,0.597036,340.89713,237.97708,0.72065306,336.24738,272.52258,0.8582799,336.2208,286.78442,0.7483481,335.91016,327.1461,0.52350193,332.54422,345.04153,0.468843,399.78784,218.06436,0.77536666,401.45212,338.76984,0.55735415,70.71936,547.5712,0.28551254,264.35904,332.4821,0.6292607
28,337.82788,187.11583,0.6635247,337.79468,208.61026,0.605534,340.8921,238.09122,0.7252889,336.4615,272.21152,0.8543184,336.54953,286.6482,0.7470635,335.99078,327.4139,0.5471765,332.22226,344.90143,0.5018491,399.78073,217.77347,0.783343,399.7939,335.40204,0.5454332,70.623085,547.4265,0.29391646,265.80148,332.39926,0.65132546
29,337.93033,187.28183,0.6701479,337.8263,208.95619,0.6309234,340.7843,238.1477,0.71495223,336.3459,272.2881,0.86296576,336.63876,286.6567,0.7443444,335.80292,327.46136,0.5521744,332.16144,345.501,0.47769177,399.81982,217.90456,0.7773221,399.44647,334.83734,0.5591792,70.70697,547.711,0.28295118,265.87857,332.07108,0.6429364
30,337.5274,186.65753,0.6696894,337.66125,208.84348,0.6098756,340.98944,238.20544,0.70830256,336.3812,272.3339,0.8599761,336.71152,286.69763,0.7546748,336.1848,327.93875,0.518773,329.07254,350.42554,0.49861547,399.7166,217.86497,0.7838836,399.47757,335.23914,0.55678254,70.74745,547.62885,0.281741,266.02124,332.38983,0.66887265
31,337.70703,186.59383,0.6777831,337.7781,208.68726,0.6194812,340.7776,238.0347,0.71525115,336.35126,271.95572,0.8560336,336.70016,286.70508,0.7538231,336.88998,327.6297,0.52521396,332.47485,346.14886,0.47275323,399.79303,217.48032,0.7843781,399.2222,335.1166,0.5671323,70.97708,547.3815,0.30827916,266.32202,332.95062,0.68497616
32,337.8969,187.14484,0.6665386,337.87146,209.00761,0.62383795,340.76816,238.03528,0.71380883,334.69073,270.81317,0.84662306,336.67215,286.60284,0.7519607,336.81235,327.22296,0.53114873,329.5399,349.4022,0.49529856,400.11752,217.85405,0.7658332,399.86102,335.7714,0.55006343,70.90048,547.1698,0.29957303,266.29324,332.926,0.6632583
33,337.93698,187.02478,0.6745085,337.95355,208.95216,0.63055265,340.9782,238.11949,0.71457344,334.79126,270.8591,0.8479509,336.6806,286.55267,0.7491386,336.77533,327.53833,0.50067323,329.18668,349.87198,0.49511868,399.83026,217.82887,0.77984595,399.3946,335.89822,0.5377968,70.88867,547.3803,0.293331,266.24036,333.11957,0.6404347
34,337.94067,187.21506,0.66252935,338.0745,208.92697,0.6298688,341.1042,238.0525,0.7218296,336.16754,271.70572,0.843803,336.74942,286.4255,0.7377921,337.23315,327.6312,0.51773727,332.70798,346.19046,0.49461627,400.03476,217.98462,0.7652474,400.41556,336.3645,0.56654775,70.71617,547.2793,0.30399492,266.5249,333.0768,0.61063546
35,337.60922,186.89017,0.662792,337.83948,208.69995,0.62210184,341.03476,237.87627,0.73573345,335.9982,271.69418,0.84548163,336.6102,286.39105,0.7465258,336.86163,327.15204,0.48894283,329.5491,349.20016,0.48919553,400.0347,217.75009,0.7608855,400.04443,335.7485,0.54322827,70.834755,547.25354,0.3060414,266.0399,332.64926,0.6356977
36,336.8626,186.92912,0.67213356,337.68607,208.21043,0.62328035,340.67413,237.60504,0.7297816,334.75848,270.83997,0.8549053,336.79306,286.2651,0.7280398,336.70135,326.96893,0.5049369,331.9724,344.81744,0.48565117,400.21478,218.51273,0.7392545,399.66757,335.69293,0.53082234,70.78863,546.92017,0.2996842,265.9484,331.95508,0.6701621
37,337.21506,186.40884,0.6870428,337.72708,208.29666,0.61461174,340.79382,237.63918,0.73694944,335.0805,270.76755,0.8558528,337.13782,286.35,0.7260313,337.1822,326.74463,0.5066178,332.06265,344.56308,0.48303515,400.13107,218.22134,0.7283425,400.21252,335.30765,0.55328727,70.60166,547.2704,0.3017952,265.33865,332.21017,0.66912854
38,337.25842,186.54875,0.6825521,337.99957,208.32092,0.62111944,340.89484,237.65063,0.7402323,334.98517,271.05408,0.864933,337.20764,286.6026,0.7495546,337.3549,326.85727,0.5188737,331.8652,344.78528,0.49228105,400.31094,218.21272,0.73367417,402.0079,338.92728,0.5453913,70.54639,547.2395,0.29355296,265.25946,331.93286,0.63920087
39,337.06497,186.45784,0.67168206,337.92947,208.42407,0.61091757,340.9856,237.5315,0.72816145,334.8169,271.29767,0.86661977,336.94287,286.6642,0.75779516,337.1276,326.66217,0.53043216,330.0567,348.6389,0.53902537,400.41266,218.002,0.74352187,401.63568,338.89627,0.5538699,70.57589,547.2787,0.29562783,265.00784,331.95712,0.6636424
40,336.99786,186.19675,0.6814967,337.3505,208.26703,0.61005276,341.08865,237.54796,0.725254,334.66177,271.06033,0.8554002,336.94333,286.51663,0.74848676,336.9483,326.74197,0.55675876,330.4262,348.48224,0.54265004,400.17517,217.91081,0.73615366,402.28128,338.51544,0.57351995,70.58586,547.2097,0.2966037,265.09314,332.13202,0.6544191
41,337.2939,186.43608,0.6819595,337.4916,208.54407,0.6225686,341.13632,237.48282,0.7267159,335.1159,271.23914,0.8487099,337.23367,286.67975,0.75231653,337.38797,327.05463,0.49520746,329.75684,349.74316,0.53583205,400.11008,217.97734,0.7331696,401.74454,338.5122,0.5932663,70.69363,547.202,0.30886924,265.02777,332.32748,0.6855981
42,337.3998,186.69014,0.68035203,337.32312,208.72147,0.62638277,340.9836,237.54878,0.7390195,335.11584,271.32288,0.85681784,337.28864,286.78384,0.7582829,337.25378,326.94763,0.5097633,332.34485,344.92725,0.5187264,400.0941,217.4868,0.7347386,400.92972,338.03342,0.57374454,70.29491,547.83264,0.30115193,266.03745,332.58533,0.6466995
43,337.65347,186.75368,0.6789526,337.52347,208.67068,0.6233873,341.031,237.70525,0.7434852,334.70193,270.98987,0.8631731,337.0741,286.50647,0.75478244,337.57016,326.6662,0.50451714,332.4969,344.53555,0.4802561,400.21042,218.00177,0.7253673,399.4066,334.53397,0.5434156,70.32299,547.8964,0.29181284,266.4036,332.80267,0.64875865
44,337.4906,186.6527,0.677533,337.33218,208.71495,0.6261437,340.79755,237.54431,0.7340568,334.75964,270.999,0.8637437,337.1419,286.63828,0.7561298,336.99417,327.2585,0.47537994,329.2493,348.69586,0.47119486,400.26053,217.63336,0.73027045,398.44116,335.51984,0.5714006,70.321724,547.50934,0.2956846,264.98907,332.53516,0.66218776
45,337.64536,186.81967,0.6794916,337.2697,208.77603,0.6395323,340.9576,237.6181,0.7188958,334.9837,270.8739,0.8425005,337.15475,286.32202,0.74298775,337.10193,327.15128,0.48349956,332.3259,345.28906,0.47409382,399.9248,217.85611,0.7349135,400.78326,337.9976,0.5692235,70.192795,547.24805,0.3074664,265.91806,332.57996,0.65779215
46,337.80618,186.88545,0.6766343,337.56738,208.77084,0.6302589,340.90472,237.52641,0.7255753,334.73184,270.64734,0.84839505,336.93423,286.2454,0.74378467,337.30826,327.13724,0.48878476,333.0231,344.90762,0.48835516,400.18582,217.5205,0.75085706,398.50314,335.37848,0.57705337,70.3679,547.3347,0.29584977,266.2545,332.67746,0.65983164
47,337.78046,186.71297,0.6868273,337.69974,208.71107,0.6362657,340.9159,237.60043,0.7273484,335.24112,270.75162,0.83185434,337.19537,286.1187,0.7372189,337.21945,326.46854,0.4914168,332.83643,344.12845,0.45427233,400.03278,217.84367,0.74190694,400.64908,338.27707,0.5440392,70.48257,547.2992,0.30979124,265.30423,332.0421,0.69682276
48,338.73575,189.04692,0.67460746,338.35135,209.3673,0.64263254,341.13828,238.41335,0.7165306,334.92267,271.03662,0.87732786,336.96014,286.415,0.77844787,336.9274,327.1626,0.5125264,332.15088,346.10266,0.49941507,399.6668,217.94534,0.7470121,399.57767,335.42825,0.54758286,71.04945,547.87384,0.2637579,265.12503,332.45444,0.6682506
49,338.89383,189.09131,0.6880491,338.03885,209.61916,0.6529143,340.99115,238.70888,0.71743274,335.0391,270.98816,0.8744245,337.39618,286.60995,0.78473336,337.506,327.20615,0.5331797,332.42868,345.7012,0.48133808,399.81342,217.56554,0.7622692,402.14304,338.0701,0.5434337,70.710304,547.4666,0.27095863,266.02393,333.04865,0.6381947
50,338.57504,188.90965,0.65953004,337.50623,208.97716,0.6223537,340.938,238.78337,0.70637417,335.12646,271.19147,0.8654555,337.5119,286.8062,0.77505946,337.7105,327.31937,0.53410614,332.0078,345.9315,0.4910724,400.18323,217.66714,0.76943487,401.95667,338.05438,0.52052295,70.715485,547.3835,0.26732555,265.23444,332.59583,0.6417962
51,337.10013,186.91508,0.65463567,337.06815,208.52406,0.60326934,341.18756,238.52109,0.71802366,334.85876,270.9954,0.8828787,337.22272,286.8766,0.7735802,337.36844,327.5621,0.52905864,332.00482,345.95526,0.4962041,400.4053,219.30243,0.78837335,402.1005,339.34464,0.52991146,70.641014,547.3139,0.26705566,265.0089,332.41525,0.62356937
52,337.39655,186.70523,0.6728005,336.96808,208.40793,0.6091393,341.29132,238.58682,0.7142806,334.9469,271.0771,0.88142246,337.369,286.89536,0.7781356,337.27036,327.15717,0.55568343,332.15167,345.82257,0.53144026,401.20795,218.9781,0.7225575,401.85162,339.3243,0.5447208,70.61975,547.1848,0.2895594,265.01978,332.14902,0.62749845
53,337.0098,186.90956,0.65400636,337.10104,208.32117,0.6075484,341.63922,238.723,0.7162513,334.9872,270.9942,0.8802157,337.3009,286.67227,0.7681178,337.25403,327.40002,0.54034007,332.45636,345.96478,0.52765477,401.40576,218.59697,0.6954914,401.985,339.6992,0.5283573,70.72376,547.3585,0.2727939,265.53162,332.6367,0.62723655
54,337.02094,186.80385,0.6557702,337.085,208.57048,0.61077857,341.82465,238.46425,0.7108842,335.2053,270.50903,0.8548831,337.68665,286.52176,0.75370115,337.7396,327.19437,0.51944643,332.53802,346.2727,0.5104679,401.78073,218.0865,0.6899983,401.56128,337.62598,0.525018,70.534325,547.4975,0.2972634,266.06155,332.7647,0.6199216
55,336.60696,186.84276,0.63672954,336.66635,208.08801,0.5941338,341.4559,238.22417,0.71756065,334.89792,270.22345,0.86924076,337.40082,286.1783,0.7442944,337.3677,327.32455,0.5268929,332.58597,346.21637,0.5184939,401.4009,218.10834,0.6838321,401.39902,338.69693,0.5204409,70.611855,547.4815,0.28071666,265.92322,333.20676,0.61337787
56,337.24078,186.94604,0.6461388,337.4206,208.45796,0.59982616,341.25522,238.24515,0.7233123,335.25354,270.56784,0.8697911,337.55264,286.3805,0.74880314,337.55634,327.3742,0.53094655,332.66177,346.13956,0.50949514,401.60846,217.73228,0.6855421,401.40738,338.88257,0.517753,70.61569,547.5371,0.26771978,265.67792,333.06775,0.6088374
57,336.9344,186.66255,0.6426246,337.0507,208.36893,0.5931022,341.12823,237.96867,0.71992683,334.88647,270.29407,0.8498699,337.3502,286.17795,0.730644,337.43,326.99564,0.5337589,329.94376,349.6125,0.5549487,401.45377,217.47519,0.6891882,401.5853,337.67053,0.5218587,70.6108,547.6513,0.26769257,265.8117,333.0116,0.61354655
58,337.1738,186.94487,0.6426743,337.40668,208.4938,0.59782994,341.0744,237.898,0.7174099,335.13525,270.55273,0.8612814,337.31693,286.36267,0.7432809,337.1998,327.40305,0.530324,329.6436,349.37506,0.52810186,401.26016,217.677,0.67539114,399.67365,335.11697,0.53046477,70.724976,547.53906,0.26766065,265.78644,332.81,0.6161082
59,337.0591,186.646,0.64311326,337.2456,208.2645,0.5827403,341.1279,237.68816,0.70744467,335.18573,270.40225,0.86471605,337.4831,286.35693,0.7446634,337.38565,327.24704,0.5344259,329.66928,349.6269,0.53668344,401.4038,217.81989,0.6749327,402.22836,338.36142,0.5455655,70.681564,547.79126,0.25851318,265.9371,332.70996,0.62638265
60,337.47272,186.41974,0.6673907,337.05267,208.7475,0.59272987,341.15024,238.28535,0.69782937,335.3726,270.36227,0.8457724,337.49744,286.16553,0.7344542,337.43436,326.9796,0.51842356,332.62958,345.97433,0.4921613,401.52966,218.6324,0.68319845,402.29718,338.17178,0.5295642,70.22053,547.9445,0.25608104,265.35495,331.61545,0.6661501
61,337.21188,186.21811,0.6724733,337.2242,208.51091,0.5952604,341.06897,237.91466,0.7053234,334.93265,270.34348,0.8570181,337.22342,286.1681,0.73259395,337.39532,326.57394,0.5324893,333.41663,345.0471,0.49641284,401.37808,218.52016,0.6714297,399.0585,335.06683,0.5418316,70.45793,547.70355,0.27164862,265.25583,331.50113,0.64659625
62,337.582,186.61449,0.6888249,337.55975,209.02522,0.61043286,341.23712,237.64027,0.70937306,335.52597,270.19165,0.86029744,336.7625,287.6412,0.73595464,337.2353,326.10934,0.5281268,333.11423,344.8167,0.47810802,401.31516,218.56621,0.68082225,399.577,335.07782,0.5274456,70.414154,547.70044,0.26995903,265.67212,331.73547,0.6524938
