scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,224.17358,230.3878,1.0,225.95372,247.95439,1.0,159.56442,309.877,0.8672527,129.3355,342.67484,0.99502164,121.16604,366.5497,0.9026935,119.9113,397.79553,0.68689495,122.05688,410.81635,0.51290834,287.28696,251.17134,0.7120815,207.37007,401.63028,0.8483709,186.50378,229.8209,0.73595196,103.60836,369.0819,0.82849395
9,223.95804,230.40005,1.0,225.5594,248.02435,1.0,159.46155,309.95627,0.863933,129.22557,342.79044,1.0,121.19833,366.79126,0.9049579,120.31567,397.80603,0.6784037,122.65849,410.7475,0.5095792,287.20956,251.10548,0.71707547,208.51192,400.8039,0.8587713,186.44733,229.50697,0.7505689,103.606316,369.33594,0.83361566
10,224.01219,230.42307,1.0,225.94185,248.0792,1.0,159.36232,309.80716,0.87269145,129.15196,342.73337,1.0,121.19742,366.90143,0.91053426,120.83136,397.43854,0.68869257,123.22027,410.95877,0.53011256,287.0134,251.04642,0.7256025,206.45657,401.82486,0.85475796,186.50827,229.65884,0.7489622,103.60315,369.68295,0.84972876
11,223.9227,230.35222,1.0,226.05429,248.28186,1.0,159.34846,309.71964,0.8576682,129.12811,342.68936,1.0,121.20431,366.91226,0.91773814,120.70509,397.5991,0.678051,123.206406,410.3896,0.5152318,287.2648,251.11534,0.71670073,206.74532,401.7739,0.8141868,186.4327,229.64099,0.7401777,103.30295,369.277,0.8350365
12,224.39793,230.8233,1.0,226.0397,248.4284,1.0,159.86003,309.8372,0.8532179,129.24074,343.1819,1.0,121.3425,367.25113,0.9116897,121.00133,397.59473,0.73941374,123.511284,411.32407,0.60091376,286.90198,251.74374,0.71225834,205.31389,402.19928,0.8550997,186.35822,230.0727,0.73074806,102.82273,370.22678,0.8371013
13,224.3883,230.61583,1.0,226.34659,248.08249,1.0,159.62569,309.4025,0.8640567,128.72102,342.96652,1.0,120.852684,367.2722,0.9277468,120.60433,397.6573,0.709095,122.793396,410.8072,0.5573518,287.31238,251.3666,0.7168721,205.68365,401.70734,0.8674387,186.25151,230.02509,0.7324412,102.69688,370.54858,0.8664093
14,224.3011,230.49792,1.0,226.36575,248.00085,1.0,159.3033,309.29874,0.86453116,128.32167,342.59787,1.0,120.471695,367.10367,0.9380676,120.43392,397.4924,0.7213518,123.465904,411.1253,0.5901165,286.99857,251.46307,0.73084396,206.14163,401.79337,0.86228114,186.37065,229.8551,0.73258257,102.751175,370.05554,0.84479
15,224.26062,230.48955,1.0,226.95921,248.11691,1.0,159.99925,309.15256,0.8573571,128.20703,342.57828,1.0,120.33318,367.26108,0.943245,120.31166,397.72812,0.73806787,122.9886,411.21448,0.585522,286.47058,251.39195,0.74392277,205.86307,401.85117,0.8591952,186.15477,229.87462,0.750084,102.40821,369.98053,0.83331
16,224.04126,230.17099,1.0,226.79509,247.98747,1.0,159.87535,309.08673,0.8476099,128.28076,342.2131,0.996336,120.31886,366.91956,0.93467534,119.37118,397.73364,0.7079895,121.4977,410.78436,0.5334596,286.6222,251.23311,0.7197625,204.9845,401.86777,0.85456115,186.07724,229.63477,0.75858796,102.66801,369.5154,0.8498719
17,223.71014,230.0034,1.0,226.728,248.14993,1.0,159.97697,308.6545,0.84838283,128.377,342.20602,0.98305357,120.32738,366.8929,0.93377954,119.421616,397.7269,0.70227164,121.828514,410.69382,0.5350167,286.35165,251.34886,0.7174074,205.0284,401.46027,0.81694835,186.27318,229.42142,0.74844116,102.68107,369.66333,0.8551254
18,223.45618,229.87976,1.0,226.52388,247.97972,1.0,159.45822,308.39008,0.8566429,128.28172,342.02756,0.97316074,120.47727,366.47952,0.92844504,119.34277,397.1137,0.66163534,121.60175,409.66052,0.4991893,286.02496,250.7032,0.70578915,204.77927,401.14035,0.83293885,186.18921,229.0817,0.76519394,102.89009,369.58713,0.8611231
19,223.3602,229.84604,1.0,226.43513,247.89725,1.0,159.09648,308.4501,0.8563393,128.10442,342.0606,0.970387,120.59197,366.3036,0.92870796,119.362465,396.92416,0.6778062,121.83149,409.83023,0.5236257,286.08456,250.51443,0.7195227,205.40413,400.7744,0.8527433,186.19328,229.23604,0.76176465,102.72364,369.2916,0.8601986
20,223.48355,229.77953,1.0,226.8134,247.63155,1.0,159.12761,308.0018,0.83772796,127.75399,342.0836,0.97393185,120.40452,366.23605,0.9275139,119.477295,397.08905,0.6611342,122.03278,410.0834,0.5147726,285.87228,250.48192,0.7071897,205.7832,400.51758,0.83757234,186.24687,229.10349,0.7657335,102.78752,369.34158,0.85452145
21,223.09059,229.81686,1.0,226.43767,247.64046,1.0,158.53746,307.78278,0.8300064,127.56087,341.9141,0.97177917,120.22522,365.72855,0.9324293,118.78894,396.60168,0.71273893,121.36474,409.97437,0.5701467,285.98303,250.3935,0.7125614,205.76353,400.40506,0.86496425,186.2612,229.53578,0.738762,102.451706,368.59314,0.8262694
22,222.98634,229.64264,1.0,226.19046,247.35052,1.0,158.59459,307.86102,0.83198005,127.42133,341.81958,0.9516073,120.416534,365.4723,0.9219963,118.68941,396.1212,0.7016589,121.46955,409.8421,0.5662248,285.64737,250.39827,0.7200968,205.10751,400.45868,0.89770305,186.22491,229.39061,0.73315156,102.694626,369.05508,0.8289319
23,222.65268,229.33997,1.0,225.77916,247.16306,1.0,158.16289,307.39267,0.82238954,127.12594,341.6287,0.9510578,119.9734,365.03613,0.9308498,117.704666,395.54697,0.71726733,120.870605,409.1579,0.58504003,285.51538,250.29636,0.71878636,204.28961,400.4447,0.88447046,186.12025,229.49178,0.7410557,102.33927,368.32578,0.8040236
24,222.80347,229.46738,1.0,226.36618,247.4099,1.0,158.42368,307.23383,0.8100314,127.3943,344.09177,0.93936086,119.78621,364.70395,0.9454192,116.63771,394.06985,0.7561239,120.202515,408.07288,0.6620687,285.09857,250.61671,0.7333467,201.37961,399.52106,0.8574343,186.15778,228.95328,0.76601726,102.17628,367.95966,0.8049016
25,221.91408,229.54715,1.0,225.45978,247.44807,1.0,158.39456,306.79178,0.7871113,126.791275,344.6383,0.9525243,119.394615,365.18842,0.9358865,116.709305,394.45956,0.74810195,120.21838,408.39197,0.6470486,285.17618,250.15042,0.73011404,202.34547,399.58755,0.8702279,186.12288,228.99475,0.7602963,102.09614,367.94534,0.8151966
26,221.99393,229.42929,0.99782795,225.56529,247.1277,1.0,158.48907,306.5694,0.78261894,126.96034,343.95438,0.94937307,119.651436,364.74176,0.9396887,117.36437,395.38477,0.6977146,120.20925,408.93674,0.5745921,284.79785,249.95749,0.725413,202.32616,399.80112,0.8765677,185.95284,228.66325,0.75215846,102.34625,368.1532,0.8271993
27,221.68588,229.36176,1.0,225.27534,247.0137,1.0,158.31636,306.35822,0.7659742,126.61897,344.09808,0.93249494,119.48644,364.58514,0.9152973,117.85608,395.28458,0.6800769,120.487755,408.9092,0.55523634,284.4189,250.06488,0.7141647,202.07233,399.67975,0.8867522,185.91429,228.68759,0.75054127,102.33885,367.6047,0.83195126
28,221.83923,229.45245,1.0,225.30116,247.13242,1.0,158.35211,306.16812,0.76359594,126.14735,343.625,0.93328243,118.79725,364.43607,0.92131877,117.05154,394.89307,0.7109041,120.013016,408.87762,0.5751065,284.3088,249.93518,0.7103285,201.53276,399.28082,0.8566644,186.01064,228.72597,0.7568751,104.43495,368.24445,0.8023434
29,222.0204,229.37265,0.9958883,225.53458,246.99744,1.0,158.05237,306.065,0.7543159,126.11043,343.60287,0.93906075,118.73248,364.49506,0.9219558,117.18643,394.9602,0.69276965,120.12416,408.5964,0.5551377,283.8333,250.14713,0.7224569,200.33795,399.12933,0.85587883,185.5419,229.08934,0.758491,104.41709,368.13187,0.8088232
30,221.70766,229.18552,0.9847296,225.17844,246.90292,1.0,157.80872,305.66443,0.76551974,126.43902,343.49915,0.9618529,118.85745,364.81393,0.95315194,117.51367,395.01926,0.6638389,120.39443,408.20712,0.5278879,284.01675,249.89857,0.72111475,199.88492,399.12137,0.8520896,185.36642,229.19035,0.7626821,104.45494,368.626,0.80906296
31,221.451,229.05031,0.97552407,225.1258,246.5644,1.0,157.40532,305.70135,0.7625381,126.328,343.00842,0.97902054,118.451004,364.5367,0.9766364,117.54584,394.8977,0.6894504,120.68833,408.4025,0.56206936,283.9513,249.70236,0.70432067,199.7252,399.20038,0.83924294,185.20613,229.24992,0.7534136,104.20726,368.19373,0.81730694
32,223.06711,226.27539,0.96646845,225.00754,246.4806,1.0,157.61748,305.26022,0.75797683,126.34695,343.42642,0.99396336,118.55407,365.05853,0.97664386,117.74708,395.86154,0.6896253,123.950516,406.89734,0.540554,283.87473,249.7236,0.6932915,199.42754,399.74268,0.8465294,185.31522,228.89899,0.74848604,104.15676,368.66534,0.82674414
33,223.57545,226.37009,0.96712565,225.28075,246.54807,1.0,157.59091,305.20135,0.750209,126.407425,343.45706,0.983902,118.358826,365.06815,0.9690367,117.06038,395.18997,0.7044136,120.685165,408.06393,0.575353,283.3218,249.79422,0.69882536,199.05136,399.70673,0.84595233,185.07166,229.12093,0.7586422,103.60602,367.82828,0.825842
34,223.23721,226.54503,0.9745571,225.22815,246.73886,1.0,157.79726,304.82452,0.7522582,126.39554,343.38577,0.98943913,118.089836,365.09735,0.96901864,116.69472,395.08542,0.7119517,120.24374,407.88727,0.57880616,280.4687,250.95927,0.7392524,199.77737,399.84155,0.85303473,185.25804,228.64062,0.77649283,103.49387,367.6182,0.8137807
35,222.12813,229.55379,0.9822473,225.44814,245.93398,1.0,157.79721,304.45316,0.7399258,125.80996,343.28665,0.99131876,117.59915,364.94568,0.96048003,116.47015,394.77982,0.71592176,123.58755,405.68945,0.574624,282.12912,254.47661,0.7084291,199.38963,398.82797,0.8682521,185.7869,229.9653,0.71241647,103.47284,367.38412,0.82488596
36,224.74968,230.46622,1.0,226.4998,244.18663,1.0,158.23773,305.14746,0.73698384,125.49732,342.93634,1.0,117.238464,364.92117,1.0,116.60138,394.40918,0.6893947,120.92828,406.806,0.5476059,280.45694,255.39378,0.5357639,201.03174,400.19376,0.89797735,185.69485,236.66878,0.6300462,103.31488,366.43176,0.8799041
37,224.58887,230.44212,1.0,226.1062,244.68207,1.0,158.21864,305.0419,0.7466263,125.36785,343.12448,1.0,119.41806,363.33154,1.0,116.46821,394.4175,0.68959737,120.87992,406.75928,0.55993026,281.47647,256.6922,0.5929139,201.81052,399.883,0.9233719,184.68776,238.1982,0.59382373,103.10193,366.27228,0.8813874
38,225.4918,230.59947,1.0,226.95404,244.45578,1.0,157.99109,305.08188,0.75979364,125.46594,342.80273,1.0,117.11406,365.0072,1.0,116.32197,394.13168,0.7038386,120.8461,406.6591,0.57622594,281.0627,257.4632,0.57031196,200.46844,399.0372,0.9156958,185.73105,237.00311,0.6339475,102.91766,365.7724,0.87572885
39,224.7295,230.37209,1.0,226.42622,244.50328,1.0,158.12389,305.0443,0.74770606,125.323784,342.97217,1.0,117.09866,365.09238,1.0,116.50637,394.09644,0.673721,121.08457,406.32108,0.5565982,281.38055,256.97064,0.5520006,199.85803,399.50952,0.89043665,185.56372,236.80838,0.6346034,103.256325,366.17725,0.8743398
40,223.61755,229.89987,1.0,225.27246,244.00317,1.0,157.85309,305.07812,0.74424005,125.43117,342.8063,1.0,117.09491,364.81247,1.0,116.334526,393.93103,0.69898695,120.82544,406.3757,0.5731717,281.96805,256.0629,0.5678699,199.29565,398.95593,0.87459975,185.26038,237.2358,0.62822634,103.11989,365.94412,0.8713256
41,223.866,229.36111,1.0,226.16159,243.56114,1.0,158.20459,304.84802,0.721852,125.35724,342.6546,1.0,116.98718,364.49213,1.0,115.661,393.30194,0.80156726,120.49105,407.3639,0.68066764,281.39966,254.28088,0.54847807,199.8464,398.4163,0.87407655,185.82294,236.45793,0.6305011,102.96181,366.1514,0.84080446
42,222.83762,229.7791,1.0,225.86833,244.74957,1.0,157.13123,305.50552,0.7188392,125.15823,342.6974,0.99214226,116.9226,364.50864,0.9923113,115.73247,393.44424,0.77411056,120.11993,407.37906,0.64261246,281.82263,253.50352,0.6549048,199.273,398.60605,0.8535965,184.77458,235.49379,0.60835856,102.86235,365.9402,0.8423809
43,222.69737,229.31004,0.96513563,225.72542,245.05656,1.0,157.0211,305.567,0.70570254,125.2881,342.81802,0.997476,117.12415,364.75235,0.9884451,115.81518,393.69098,0.763653,119.926254,407.51724,0.62112325,281.16797,252.80957,0.68457144,199.45871,399.3375,0.85715693,185.96356,231.86942,0.65728444,102.93127,366.27618,0.85055846
44,226.37163,225.42091,0.93393564,224.52534,245.07628,1.0,156.9076,305.50775,0.69814324,125.15157,342.5913,0.9839014,117.038536,364.28897,0.9748633,115.626625,393.30457,0.75151426,119.81829,407.12616,0.6263686,281.39078,251.09013,0.7519398,199.23769,398.99863,0.8399603,185.23117,230.83746,0.7092587,102.7403,366.05194,0.840836
45,222.37958,226.24974,0.95440316,224.09465,245.17271,1.0,157.28578,305.17474,0.7055939,125.291695,342.50195,0.98006046,117.147156,363.97763,0.9748092,115.86747,393.10956,0.7410766,120.185005,406.69376,0.6193067,282.05713,250.35088,0.77265084,198.83902,398.42825,0.8213039,185.65012,229.32668,0.75770485,102.95855,366.37292,0.84688514
46,222.55356,225.88406,0.97292167,224.50984,245.4807,1.0,158.08514,304.37097,0.6984646,125.19392,342.3297,0.9544235,117.08841,363.63696,0.9518698,115.9061,393.9761,0.75060904,120.02527,407.46805,0.61435384,281.82147,249.53053,0.73910344,199.76772,398.95972,0.83941853,185.4815,228.16907,0.7911584,102.68316,366.3806,0.8317506
47,222.25357,225.92497,0.96701276,224.11786,245.70126,1.0,157.26868,304.82468,0.68781435,127.13167,342.44763,0.96385044,117.18839,363.76834,0.9726659,116.156944,394.16583,0.74692833,120.230354,407.5049,0.61396486,281.6577,249.3691,0.76917386,198.93143,398.71646,0.8569408,185.444,227.64595,0.8047007,102.57876,366.39667,0.8386746
48,222.47127,225.82166,0.99165875,224.72025,245.78352,1.0,157.34009,304.74823,0.6857989,127.22935,342.0658,0.92056006,117.645645,363.37637,0.9256153,116.50572,394.21655,0.7191114,119.61558,408.0102,0.5894763,284.16754,250.30577,0.73134637,200.34915,398.26367,0.8738041,185.37961,228.06728,0.8176035,103.14126,366.63156,0.83645165
49,222.17972,225.5471,0.9901854,224.65288,245.46782,1.0,157.0456,304.52362,0.68130994,126.9993,342.23346,0.9235618,117.01464,363.68295,0.93216354,116.15234,394.3755,0.684732,122.470894,405.5259,0.56972796,283.60443,249.21848,0.7404926,199.51128,398.28568,0.85573,185.39677,227.1516,0.8254347,102.94107,366.35336,0.8414516
50,222.07942,225.38928,0.99799186,224.5703,245.23003,1.0,157.01973,304.3257,0.68552625,126.80072,342.23483,0.9040361,116.937485,363.6447,0.91759187,116.01954,393.6163,0.66509026,122.42468,404.99832,0.55062217,283.48843,248.51233,0.75759816,201.29578,397.9821,0.8721101,185.13521,226.78526,0.86119944,103.12152,366.2767,0.83266157
51,221.95573,225.1894,1.0,224.65672,244.92819,1.0,156.9628,304.3211,0.69202197,126.883766,342.2817,0.90949357,117.01236,363.8873,0.92181915,115.89488,393.9378,0.67819655,122.52198,405.2605,0.5582572,283.64056,248.5121,0.7541747,201.28629,398.25,0.84037876,185.03871,226.9224,0.8551997,102.931725,366.54404,0.8377796
52,222.00804,225.3846,0.9995137,224.5664,245.60168,1.0,156.90967,304.42828,0.68286335,124.92596,342.26004,0.906979,116.894165,363.7184,0.91547906,115.91301,393.63388,0.66919696,122.72965,404.96844,0.5571327,283.8168,247.71465,0.75285524,201.12262,398.11725,0.85620445,184.94603,226.74246,0.83834285,102.98807,366.312,0.83230054
53,221.75458,225.31947,0.99550533,224.69118,245.6813,1.0,157.01851,304.31418,0.67774713,124.817474,342.39923,0.914599,116.84656,363.618,0.92005956,115.034225,392.54825,0.72529405,119.6071,406.00327,0.6470838,284.01117,247.374,0.7529865,201.1663,397.51468,0.85296994,184.42735,226.68445,0.822868,102.913605,366.70007,0.82850623
54,221.78609,225.2013,1.0,224.77008,245.56819,1.0,157.1936,304.42615,0.68488437,124.75043,342.18527,0.92168397,116.71378,363.4945,0.9347875,114.86438,393.9726,0.73237747,119.14165,405.15033,0.65487975,283.92947,246.63739,0.7521614,199.87077,398.24658,0.8737762,184.54935,226.27547,0.83084434,102.75969,366.40067,0.82145834
55,221.91219,225.28769,0.9914634,224.7355,245.58627,1.0,156.93134,304.6725,0.696083,126.615845,342.0117,0.9061959,116.639015,363.204,0.92293274,114.74402,393.38425,0.69049174,119.63242,404.6302,0.58723205,284.4306,246.95712,0.7579444,200.28,398.51193,0.8803417,184.54636,226.17522,0.8179447,102.81893,365.31323,0.8226568
56,222.07085,225.24345,1.0,224.91788,245.60826,1.0,156.70299,304.69843,0.6968698,126.60039,342.0036,0.9141608,116.62537,363.2782,0.92891234,115.10424,394.1102,0.65897715,120.200874,404.9693,0.5469279,284.84665,246.88669,0.7407024,200.2465,397.64972,0.8521446,184.29016,225.8946,0.80792075,103.06781,365.4206,0.83911467
57,221.98236,225.24945,0.9926593,225.12198,245.51184,1.0,156.49861,304.6235,0.69716346,126.8881,342.02902,0.9159961,117.0181,363.5167,0.93072176,115.54844,394.53827,0.6655122,120.08149,405.39185,0.5729832,284.48383,246.99216,0.76564187,200.45369,398.6865,0.85321593,184.43611,225.74303,0.81029344,102.93842,365.5218,0.83650035
58,221.81769,225.17563,0.9939715,224.82823,245.4542,1.0,156.85912,304.3303,0.6978559,126.94744,342.06058,0.93429506,117.095375,363.53094,0.9348479,115.83229,394.74838,0.67437863,120.48024,405.92914,0.5848317,284.63028,246.88728,0.77817976,200.4768,397.97446,0.8319943,184.41397,226.15923,0.8012514,103.09531,365.6482,0.8374126
59,221.85478,225.12909,0.99809974,224.54004,245.76353,1.0,156.42677,304.5988,0.6929617,126.47895,341.89877,0.92178524,116.85876,363.19904,0.9240029,115.73396,392.80518,0.67387044,120.45546,406.39163,0.58292,284.71136,246.8964,0.7768003,199.93208,398.0771,0.8316709,184.42642,226.36906,0.7872343,103.096664,365.68512,0.83297527
60,221.97437,225.37682,0.9731746,224.43636,245.29544,1.0,156.72028,304.60156,0.67626005,126.65557,342.42834,0.92528415,116.63386,364.01578,0.93496627,116.10849,393.14365,0.63603187,120.443596,406.18817,0.53098106,285.30807,246.84937,0.7283576,200.87129,398.80774,0.8568696,184.89642,225.73494,0.78826934,102.85942,365.63956,0.82243174
61,222.07246,225.41159,0.98131084,224.80841,245.47372,1.0,157.08284,304.78387,0.66936326,125.004486,342.3342,0.9367244,116.891556,364.0398,0.9452597,115.86692,392.72916,0.68203616,120.34046,406.2875,0.585722,285.21686,246.98457,0.75610405,201.10124,398.12424,0.8635238,184.6038,225.80829,0.8032339,102.9771,365.61377,0.82721525
62,221.91174,225.444,0.9845019,224.57591,245.37334,1.0,156.84729,304.79623,0.6725658,124.72529,342.50925,0.9204896,116.64707,364.17188,0.92922646,116.077545,393.24774,0.68023795,120.04477,406.71237,0.5633731,285.29037,247.30556,0.7616602,200.49268,398.11462,0.84574324,184.65079,225.68657,0.80238,102.90045,365.9095,0.83913213
63,221.64055,225.49223,0.9780326,224.31126,245.35455,1.0,156.93053,304.80338,0.6737104,124.72643,342.52768,0.9310648,116.66368,364.05115,0.9363286,115.37061,392.5058,0.714559,119.704636,406.08215,0.61692214,285.31256,247.35585,0.76809555,199.84271,397.8445,0.85810965,184.67302,225.6473,0.8011667,102.62667,366.12207,0.8294009
64,221.38203,225.45233,0.97828484,224.32448,245.3866,1.0,157.01738,304.60492,0.6770916,124.67474,342.26266,0.9256931,116.48206,363.90833,0.9391701,115.2887,392.39322,0.7250096,119.897934,405.98886,0.63044715,285.4732,247.24371,0.76274025,199.28255,397.7877,0.8405304,184.7003,225.52432,0.8022555,102.56553,366.33798,0.8186837
