scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,251.8904,220.22171,0.94015807,254.56096,237.39397,0.9674288,211.55144,295.7229,1.0,191.11397,334.72913,1.0,184.89622,357.22144,1.0,185.57964,396.16513,0.85113955,190.15643,409.2096,1.0,322.62555,239.99431,0.82447165,271.46924,385.50513,0.78715974,207.73825,232.87921,0.8226011,151.22983,370.89783,0.9614874
9,251.63364,220.97093,0.939169,254.2764,238.166,0.9569911,211.46046,295.91846,1.0,192.11656,335.81018,1.0,184.65062,357.66147,1.0,183.85652,392.58273,0.87413424,189.54012,409.9678,1.0,322.97833,240.21155,0.8297904,271.77246,386.0475,0.8080608,205.5521,232.54974,0.8382688,151.1343,371.3327,0.95535517
10,251.59003,220.9035,0.9375776,254.16815,238.33003,0.95737994,211.68822,296.2747,1.0,192.2033,335.98016,1.0,184.75356,357.71002,1.0,183.78865,393.24374,0.8931928,189.4505,410.39594,1.0,323.03595,240.25848,0.8217127,271.978,386.29822,0.80187446,207.51349,232.96791,0.84165704,150.64323,371.83322,0.9322861
11,251.65425,220.75362,0.93937755,254.30295,238.12775,0.958841,211.88791,296.78696,0.9710868,192.19907,337.00772,1.0,184.85812,358.53992,1.0,183.69621,392.57922,0.8915893,190.43594,411.09665,1.0,322.73917,240.17476,0.83808017,271.8191,386.46942,0.8260777,207.50246,233.50552,0.81391424,150.9695,372.50507,0.93161994
12,251.67442,221.1107,0.91286236,254.16776,238.50801,0.95073974,211.93462,297.48163,0.94537663,192.1139,337.72647,1.0,184.56798,359.56775,1.0,184.2767,393.9192,0.87857085,189.7571,410.92734,1.0,323.28064,239.85841,0.8207122,271.2346,386.7638,0.8221149,204.82153,233.22145,0.8380809,150.66335,372.735,0.94202554
13,251.45366,221.18535,0.9263422,255.57425,238.17256,0.96005106,211.91083,297.96045,0.94607204,192.09792,337.91333,1.0,184.54498,359.75778,1.0,183.17789,392.48694,0.8840419,190.04613,410.9238,1.0,322.88644,240.12912,0.83970654,271.45142,387.45547,0.78526753,207.56906,233.93173,0.818485,150.64691,373.16833,0.94792825
14,251.51083,221.42119,0.9327471,255.5761,238.33124,0.96547925,211.51068,298.1457,0.93227094,191.91144,338.54367,1.0,184.55678,360.22714,1.0,183.25998,392.7728,0.89819604,190.06615,411.35028,1.0,322.61108,240.36484,0.8330877,270.3595,386.97937,0.7693838,207.07149,233.5535,0.85434335,150.54982,373.16373,0.9373921
15,251.51875,221.79395,0.933047,255.5987,238.61551,0.97632825,211.18556,298.3963,0.9410535,191.79091,338.80276,1.0,184.47844,360.49112,1.0,183.55623,393.341,0.90382844,190.59357,411.67236,1.0,322.74194,239.92328,0.8399957,270.64685,385.626,0.7653571,206.80528,232.9867,0.86384535,150.41139,373.22266,0.9346913
16,251.37758,221.82695,0.9279338,255.58029,238.54672,0.97283876,211.93068,296.82797,0.9437914,191.5129,339.44357,1.0,184.53156,361.02866,1.0,183.89394,393.76422,0.9226903,190.91153,412.2326,1.0,322.5116,239.86642,0.82770145,270.67947,385.79547,0.7772799,206.66121,232.91844,0.87093776,150.14772,373.3789,0.91682994
17,251.64941,221.87502,0.94194156,255.56331,238.62056,0.971335,211.76636,297.29694,0.94983596,191.4865,339.93393,1.0,184.6093,361.58548,1.0,184.23889,395.58545,0.92685485,191.34764,411.2804,1.0,322.91364,239.97852,0.81916416,270.16537,387.32312,0.78701764,206.65536,232.52954,0.8836666,150.15714,374.1812,0.90345335
18,250.97977,222.17676,0.9153735,255.19852,239.14331,0.9736684,211.43517,298.00745,0.9632861,191.30388,340.46613,1.0,184.70709,361.81982,1.0,183.58073,394.67493,0.9626181,191.56981,412.19165,1.0,322.7424,240.02217,0.8201488,271.0297,388.0368,0.78756535,206.1469,231.7956,0.91603315,150.64334,374.68372,0.9129643
19,251.23648,222.21822,0.9243268,255.33263,238.94914,0.9717714,211.224,298.36734,0.96253556,191.05928,341.11877,1.0,188.19495,359.9948,1.0,183.56335,395.50412,0.98487073,191.3816,413.5079,1.0,322.65976,240.0362,0.81754535,270.47284,388.30783,0.79576176,205.74194,231.25203,0.9260634,150.4959,374.91074,0.91326547
20,251.25044,222.50812,0.94055,255.172,239.36066,0.9823926,211.22578,298.97513,0.9587149,191.05687,341.19733,1.0,188.28128,360.22754,1.0,183.80865,395.35422,0.98303974,191.87413,413.07562,1.0,322.57806,239.41965,0.82611513,271.1194,388.92563,0.80976206,205.49852,230.95114,0.94172966,150.83533,374.75937,0.9202525
21,250.82268,222.35435,0.92999667,255.13313,239.09789,0.9619538,211.2442,299.1468,0.95822835,191.0504,341.55002,1.0,188.64618,360.94614,1.0,184.56697,395.40262,1.0,192.49783,413.30942,1.0,322.73166,239.6283,0.794019,271.92026,389.3842,0.8035946,205.8308,231.36278,0.92170495,151.44989,375.93463,0.9257256
22,251.17377,222.69926,0.9267931,255.20732,239.61868,0.9813139,211.11531,299.5523,0.95337033,191.27478,341.76437,1.0,188.47227,361.50427,1.0,184.08963,395.38525,1.0,191.37364,413.24094,1.0,322.68225,239.49081,0.8020413,271.5148,389.13968,0.772291,205.5051,230.8536,0.94458103,151.34991,376.1738,0.91293794
23,251.40686,222.53207,0.9334886,255.33942,239.39867,0.9679888,211.2043,299.77975,0.9532034,191.1669,341.9146,1.0,188.64268,361.76907,1.0,184.30229,395.501,1.0,191.60272,413.37,1.0,322.7592,239.43594,0.78839076,272.30048,389.2722,0.8098205,205.56453,231.07468,0.9264824,151.41502,376.95828,0.9122155
24,251.09029,222.79398,0.941728,255.27794,239.6294,0.9618091,210.919,300.30463,0.94241846,191.09354,342.03995,1.0,188.3855,361.8725,1.0,184.61201,396.23178,0.9840527,192.92543,413.9746,1.0,322.8171,239.30098,0.8092494,271.04303,389.13583,0.8277594,205.48395,230.4559,0.9306722,151.18335,377.1198,0.90754765
25,251.19682,222.55655,0.9599372,255.20453,239.29771,0.9679025,210.74614,300.18692,0.96235937,191.05585,342.01495,1.0,188.56613,361.7189,1.0,183.97379,395.8525,0.98095584,191.62852,413.2837,1.0,322.61847,239.2027,0.81239223,270.0592,388.69885,0.80360085,205.38905,230.12318,0.94400316,151.15477,376.42917,0.896276
26,251.22379,222.45685,0.9548131,255.28009,239.19453,0.9722972,210.80219,300.11615,0.9676573,191.03369,341.73166,1.0,188.6391,361.1734,1.0,183.88214,395.8711,0.99329096,191.6672,413.91306,1.0,322.41827,239.32115,0.80153114,269.94287,388.73047,0.7856852,205.49588,230.15292,0.9397783,151.33153,376.56744,0.9014922
27,251.3608,222.49004,0.95732033,255.53801,239.0284,0.975907,210.83357,300.35162,0.9721379,190.90208,341.77335,1.0,188.5655,361.12634,1.0,183.42967,396.47443,1.0,191.24341,414.37366,1.0,322.4237,239.17624,0.79636806,269.69028,388.70087,0.79298425,205.37178,229.53027,0.9523136,151.27507,376.15405,0.90575165
28,251.49294,222.33244,0.96550447,255.52869,238.73784,0.9771694,210.9067,299.9404,0.9771499,190.88586,341.9473,1.0,188.57611,361.27957,1.0,183.58553,396.58795,0.9906466,191.22836,414.55472,1.0,322.4206,239.1246,0.8025957,270.0801,389.3745,0.7795359,205.64792,229.44449,0.94410616,151.1707,376.62692,0.9015777
29,251.39438,222.51315,0.95020545,255.48396,239.11179,0.967377,210.86566,300.17667,0.9781238,190.85077,341.75778,1.0,188.50143,361.12085,1.0,184.30324,397.35013,0.9799081,190.44672,413.56207,1.0,322.68716,238.99973,0.8088335,270.00058,389.1156,0.7742476,205.7666,229.48796,0.95235085,151.32326,376.38458,0.90545607
30,251.47037,222.5033,0.94801277,255.62286,238.98425,0.9648951,210.86919,300.47852,0.9791556,190.9364,341.56497,1.0,188.36853,360.8242,1.0,184.0963,396.93903,0.9879307,190.59091,412.99924,1.0,322.55835,239.17873,0.8039247,270.87033,389.90625,0.7636235,205.63771,229.47304,0.9506888,151.09277,375.87277,0.9037722
31,251.17522,222.12492,0.9376588,255.3629,238.84714,0.94681424,211.31131,300.33417,0.97862405,190.93622,341.57907,1.0,188.30647,361.14215,1.0,184.39363,397.586,0.9982753,190.71808,413.55295,1.0,322.55743,239.30229,0.8009412,270.81363,389.31403,0.77948177,205.3501,228.96892,0.94458336,151.30373,375.87015,0.9100454
32,251.3818,222.39044,0.94527256,255.80766,238.89981,0.9651835,210.84468,300.41052,0.9733783,190.76768,341.7079,1.0,188.25815,361.05637,1.0,183.9331,396.91174,0.99474037,190.09314,412.78473,1.0,322.55496,239.40607,0.8057053,270.6476,389.54,0.7906291,205.41179,229.2805,0.9491916,151.26553,375.9139,0.90769714
33,251.48,222.46211,0.9477876,255.97528,238.98671,0.967093,210.52878,300.5502,0.9737231,190.6863,341.6784,1.0,188.0733,360.99716,1.0,183.54048,397.08484,0.9842614,190.29147,412.7317,1.0,322.85095,239.08044,0.7964092,270.70822,389.67892,0.7701132,205.68259,229.81142,0.9345877,150.88692,376.0312,0.9041434
34,251.8141,222.50185,0.9652443,256.24985,238.79517,0.98827225,210.54178,300.45056,0.96753657,190.63387,341.466,1.0,188.13797,360.61404,1.0,182.79567,396.55167,0.9781587,189.62486,412.0466,1.0,321.89417,239.21051,0.7901471,270.981,389.369,0.7637689,205.66614,229.58562,0.93283784,151.07326,375.99323,0.89547276
35,251.21904,222.47275,0.95024586,255.63351,238.7324,0.96011007,210.38191,300.1935,0.9781753,190.5658,341.133,1.0,188.0159,359.95728,1.0,183.06303,396.76727,0.9909249,190.57863,412.72125,1.0,322.3508,239.34785,0.7748989,270.10452,389.41522,0.7517822,205.2472,228.90353,0.9585799,150.847,375.90292,0.9058274
36,250.6794,222.02853,0.91479224,255.1196,238.70038,0.94676447,210.0861,300.342,0.93449837,190.52113,341.06732,1.0,187.37906,360.35565,1.0,183.34966,397.10236,0.9965997,190.63979,412.9027,1.0,322.32147,239.55875,0.7970193,270.6488,388.4941,0.8114284,204.91922,228.23416,0.97252446,151.00368,375.00128,0.9137847
37,250.35889,221.79105,0.9218807,254.88858,238.66373,0.9409375,210.03024,300.1406,0.94251424,190.51889,340.97287,1.0,187.34854,360.00546,1.0,183.74504,396.87408,1.0,191.34976,412.88324,1.0,322.2394,239.26485,0.79650116,270.61084,387.26382,0.80652064,205.10854,228.60443,0.96955425,150.90012,374.82178,0.9067574
38,253.22456,220.31447,0.91853106,254.49149,238.73418,0.9375398,210.4317,299.99246,0.95082843,190.44244,341.03888,1.0,187.2534,360.02924,1.0,183.38062,397.14236,1.0,191.18973,413.59857,1.0,322.44568,239.08467,0.79409873,270.86182,386.59558,0.82855093,204.83505,228.18172,0.96843916,150.68143,374.8618,0.9051278
39,253.49776,220.66838,0.9225514,254.64279,238.73358,0.9425521,210.06294,299.8097,0.96061456,190.23354,341.4909,1.0,187.19286,360.26263,1.0,183.02953,396.2787,1.0,190.53564,412.63412,1.0,322.6645,239.16382,0.7949009,270.00153,388.2458,0.8267538,204.64146,227.96225,0.9750408,150.75897,375.0426,0.8931476
40,253.12817,220.95302,0.932275,254.28831,239.02097,0.9399451,210.03627,299.76538,0.9631342,190.38823,341.36426,1.0,187.33594,360.2067,1.0,182.8722,396.45273,1.0,190.29886,412.6942,1.0,322.8615,239.13232,0.78817755,270.55658,386.41693,0.82173115,205.01616,228.11328,0.96435606,150.78326,374.8299,0.9020368
41,253.28304,221.00426,0.93204796,254.46262,239.07054,0.9503993,210.32384,299.30435,0.96730995,190.53073,340.9596,1.0,187.28212,359.85657,1.0,182.7242,396.2344,0.9908627,190.35507,412.42233,1.0,321.76996,239.65387,0.79659396,270.21475,388.2175,0.78698325,204.8951,227.51282,0.97402835,150.68372,374.61176,0.9166778
42,253.21094,221.02815,0.9330048,254.27672,239.09572,0.9417307,210.22018,299.52646,0.96920055,190.46236,340.79254,1.0,187.31154,359.47873,1.0,182.7228,395.89554,0.9822505,189.87111,412.2877,1.0,321.84793,239.4716,0.80165666,270.59653,388.83188,0.8036785,204.69356,227.43443,0.9673177,150.9808,374.25046,0.9053369
43,250.32225,221.7707,0.9217658,254.70618,238.67432,0.9427976,210.48857,299.3006,0.96818715,190.47104,341.10266,1.0,187.56396,359.9151,1.0,183.5766,396.33545,0.9914894,190.99615,412.60153,1.0,322.2257,239.27051,0.7953415,270.16296,389.16568,0.7613492,204.89203,227.65434,0.95762914,151.16473,374.78036,0.9140743
44,250.5499,221.87813,0.93039817,255.00987,238.83113,0.9509428,210.48415,299.29507,0.95730066,190.5585,340.81555,1.0,187.53024,359.70312,1.0,182.52338,396.06152,0.9752485,190.01636,411.92474,1.0,322.28015,239.0153,0.7899377,269.59964,388.55017,0.76056135,205.11903,227.49438,0.94626904,150.80269,374.11914,0.9212364
45,250.44447,221.69223,0.91900265,254.9031,238.75725,0.9437931,210.91652,298.70453,0.94939035,190.64023,340.64542,1.0,187.61035,359.43304,1.0,182.9646,395.27127,0.9563896,190.27231,411.4931,1.0,322.2538,238.91554,0.79243416,270.10104,388.3958,0.74618226,205.32335,227.94757,0.9453554,151.0665,374.3479,0.9278986
46,250.6701,221.76009,0.92444295,255.07826,239.17574,0.9603801,210.94594,298.57986,0.9633235,190.64702,340.3945,1.0,187.42815,359.04025,1.0,181.91661,394.66556,0.9394349,189.02711,410.9776,1.0,322.17212,239.12488,0.7929574,271.39407,386.71002,0.74753135,205.1467,227.68823,0.9452452,151.05171,373.7744,0.9124668
47,250.89684,221.40247,0.93571883,254.9206,238.72163,0.9513346,210.91759,298.54456,0.9530416,190.63246,340.0103,1.0,184.03181,361.27927,1.0,181.60281,394.00192,0.9286851,187.31567,411.6232,1.0,322.0217,239.13547,0.80131036,270.86185,386.6194,0.7380577,205.0153,227.64479,0.952895,150.9603,373.92517,0.90461636
48,250.55194,221.288,0.9367002,254.70612,238.70941,0.9495395,211.0752,298.61523,0.91702884,190.99316,339.99576,1.0,184.07616,361.17828,1.0,182.49924,395.6279,0.9541086,189.56064,411.9724,1.0,322.83374,238.5091,0.8340426,271.80408,386.65445,0.79559726,205.35269,228.13461,0.93761176,150.30508,373.7509,0.88557905
49,250.62941,221.35536,0.95184463,254.48431,238.59894,0.94787776,210.83183,298.31287,0.9336564,190.76857,339.7456,1.0,183.82738,361.01617,1.0,182.49124,395.85736,0.9867236,189.94699,412.71503,1.0,322.9688,238.86371,0.83172125,270.8698,387.66028,0.8139204,205.07332,228.0806,0.9599109,149.66496,373.56976,0.8910747
50,250.95229,221.43726,0.9462664,255.16974,238.42267,0.951641,211.12334,298.17102,0.9477902,190.95433,339.6985,1.0,183.86642,361.0094,1.0,182.3358,395.81073,0.96824884,189.72163,412.50977,1.0,322.95517,238.78972,0.8390754,272.08,386.85635,0.7983871,205.11891,227.90161,0.9628955,149.79431,373.3794,0.88678813
51,251.2082,221.48392,0.95440763,255.3617,238.49174,0.9544257,211.21455,298.05515,0.95600677,191.01141,339.3364,1.0,183.83147,360.67615,1.0,182.32147,395.0146,0.95485955,189.4185,411.70245,1.0,322.9162,238.80658,0.84116924,270.96912,387.55075,0.79475814,205.0786,227.80087,0.96062034,150.07129,373.5777,0.88389146
52,250.85625,221.40753,0.9452505,255.11658,238.56227,0.9500186,211.15164,297.9564,0.94525886,190.80061,339.5181,1.0,183.84418,360.72272,1.0,182.31429,395.10962,0.96312857,189.61153,411.77695,1.0,322.78955,238.58276,0.84260625,271.26395,386.60455,0.78890383,205.00264,227.91191,0.96577215,149.93929,373.328,0.8903341
53,250.85219,221.46788,0.9452731,254.9528,238.73872,0.9577801,210.81476,298.28198,0.95369536,190.64081,339.48727,1.0,186.39212,361.71646,1.0,182.01917,394.97293,0.97247404,189.05048,411.49072,1.0,322.3444,238.74701,0.84279245,270.37625,387.14676,0.7872128,204.65375,227.85567,0.96635854,149.87454,372.94128,0.9015711
54,251.05827,221.52457,0.9521515,255.43425,238.3865,0.96513623,210.72963,298.36252,0.95712906,190.66187,339.38095,1.0,186.45972,361.6456,1.0,182.05313,395.21866,0.9765478,189.07256,411.72348,1.0,322.06775,238.94122,0.8540391,271.21216,386.29984,0.7803441,204.686,227.57068,0.9662322,149.66254,372.84177,0.9017049
55,250.89621,221.73695,0.93347126,255.63322,238.51804,0.96148497,211.22202,298.02985,0.9599375,190.58128,339.47006,1.0,186.42683,361.71594,1.0,183.58142,396.44885,0.9770429,190.21971,414.05585,1.0,321.8776,238.86673,0.85997486,271.11456,386.89395,0.75181365,204.79651,227.89165,0.9618496,149.80664,373.4104,0.8962863
56,250.90797,221.66827,0.9442943,253.90265,238.98782,0.95889187,211.21931,297.99234,0.96699864,190.59918,339.30585,1.0,186.43085,361.71066,1.0,182.44269,395.10938,0.97296834,189.46869,411.84485,1.0,322.03052,238.94795,0.83822495,269.83426,386.43234,0.8133415,205.16257,227.76314,0.9516999,149.65971,373.78995,0.88511974
57,251.02582,221.79904,0.9427364,255.24438,238.45029,0.95111096,211.22656,297.94647,0.9538943,190.61887,339.42862,1.0,183.57545,360.64276,1.0,182.76755,395.45575,0.9664016,189.92671,412.31757,1.0,321.88474,238.65808,0.8265857,271.03314,386.46024,0.7805059,205.33775,227.73587,0.95197695,149.74124,373.45575,0.8952023
58,251.43,221.6528,0.94749063,254.34283,238.98993,0.96736884,211.06128,297.79077,0.96350753,190.73541,339.4066,1.0,186.48701,361.66464,1.0,182.6712,395.09412,0.97094774,190.10242,411.96896,1.0,321.88907,238.87267,0.84332746,269.96518,386.38306,0.7688505,205.419,227.67366,0.9434576,149.68832,373.17194,0.9051934
59,251.11172,221.51767,0.94494003,254.0002,239.04886,0.9638264,211.21753,297.73016,0.9565794,190.71574,339.09473,1.0,186.48189,361.2393,1.0,182.41814,394.3598,0.9468345,189.53438,411.2512,1.0,322.08264,238.63354,0.8236502,270.0227,385.95816,0.7950908,205.39565,227.69997,0.94675875,149.35854,372.83316,0.89669806
60,250.53146,221.2782,0.93510133,256.4052,239.50063,0.93455917,210.97435,297.58228,0.9464775,190.6667,339.31937,1.0,183.56024,360.45023,1.0,181.64818,394.5813,0.98373985,188.78897,411.78888,1.0,322.02856,238.34035,0.812732,269.7519,386.70587,0.81229705,205.11626,227.17123,0.9428772,151.45923,373.2218,0.8894101
61,250.62712,221.38866,0.9330776,255.12894,238.5635,0.94145924,211.10945,297.0905,0.93515664,190.8246,338.94656,1.0,183.63806,360.107,1.0,181.95244,394.5435,0.9657325,189.16982,411.54315,1.0,322.15167,238.27753,0.8115119,269.4617,386.46826,0.8092863,205.01903,227.15474,0.9555274,151.85445,373.04395,0.8833626
62,253.78322,221.04149,0.9359604,256.33514,239.71443,0.94610393,210.9883,297.2781,0.9357714,190.79376,338.9881,1.0,186.52197,361.2895,1.0,181.38332,394.7866,0.98859894,188.47357,411.78848,1.0,322.09634,238.39668,0.81000715,269.2528,386.46146,0.8049765,205.19449,227.21225,0.95253175,151.79509,373.34393,0.8877329
63,254.14255,220.63866,0.93108207,253.70688,239.21124,0.9521191,211.03728,297.25693,0.921545,190.70119,338.9107,1.0,186.36162,361.34634,1.0,180.974,394.33374,0.96829814,188.17151,411.4332,1.0,322.31506,238.39896,0.8182065,269.6698,386.48865,0.7993478,205.24539,227.28175,0.9511474,151.73523,373.2882,0.88897645
64,250.68834,221.03174,0.9350319,253.75323,238.90016,0.9567332,211.13762,297.27634,0.9255565,190.69498,338.68524,1.0,186.34212,361.10806,1.0,180.8113,394.04105,0.9545251,188.11876,411.34824,1.0,321.91367,238.58556,0.80394167,269.13974,386.1204,0.8061071,205.301,227.30626,0.9487695,149.69514,373.3617,0.877278
65,251.09259,220.95264,0.9397532,254.03482,238.94945,0.9687667,210.89905,297.4803,0.936918,190.82819,338.55237,1.0,186.299,361.11563,1.0,181.25777,394.443,0.9551306,188.56303,411.5231,1.0,321.93036,238.60002,0.829021,269.3275,386.68417,0.77829653,205.3074,227.22527,0.94551414,149.86555,373.61002,0.87693506
