scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,288.9908,160.51755,0.9066708,287.641,174.91263,0.9193369,236.83617,206.4419,0.9323417,217.0987,229.20511,1.0,206.65419,251.52014,1.0,202.17516,280.34106,0.9157721,203.28767,300.32568,0.9359672,351.54633,182.5906,0.84469295,288.83563,292.4011,0.9694752,238.40572,178.77075,0.87024593,175.94142,278.1749,0.6912138
9,289.04077,160.61678,0.9003863,287.8671,177.72012,0.90642965,236.79013,206.22592,0.93841076,217.25848,229.44403,1.0,206.69849,251.62009,1.0,202.38974,281.069,0.9054167,203.12747,300.81232,0.9330776,351.45847,182.63232,0.84471333,287.9011,292.1485,0.9660062,238.36618,178.67102,0.8773901,176.19408,278.85858,0.68082124
10,288.8417,160.4654,0.9017989,287.8066,177.53629,0.90975934,236.80893,206.79637,0.9376644,217.20187,229.95244,1.0,206.67792,252.23271,1.0,202.5796,281.16287,0.90735394,202.60333,300.82437,0.92154145,351.31107,182.29411,0.85729676,287.9694,291.89725,0.9705082,238.64586,178.5645,0.88219154,176.0665,278.73026,0.6824476
11,288.36197,161.04619,0.9105058,287.76614,175.08519,0.91780704,236.62001,207.46481,0.9327275,217.08382,230.42503,1.0,206.62051,252.61096,1.0,202.59488,281.8762,0.9089023,202.45483,301.29636,0.91769105,351.37344,182.12819,0.87308955,287.5538,291.91046,0.9533987,238.66048,178.22795,0.87826335,176.19815,279.14047,0.6792807
12,288.20178,161.00946,0.90245026,287.41827,174.90747,0.9174052,236.23714,207.7793,0.94150823,217.61542,230.85019,1.0,206.97359,253.27963,1.0,203.51505,282.09158,0.9036272,203.9921,301.19818,0.93399256,351.1602,182.1852,0.8662706,286.71658,292.91388,0.9276775,238.61877,177.92435,0.8891865,176.08482,279.45795,0.6779203
13,287.93552,160.98486,0.9048207,287.23367,174.76822,0.9309085,236.16043,207.94809,0.9536131,217.34789,230.96027,1.0,206.81445,253.3027,1.0,203.21338,282.65292,0.90492964,203.23561,302.16464,0.9439552,351.35846,181.88583,0.88206583,286.66147,293.2271,0.92444485,238.281,178.97456,0.8973764,176.12436,280.00757,0.6792244
14,287.78827,160.92624,0.90959775,287.18704,174.712,0.9315359,236.27663,207.85544,0.9598522,216.74405,231.21948,1.0,206.28516,253.48743,1.0,202.80212,282.99246,0.91618407,203.20134,302.7554,0.97131544,351.17804,181.48174,0.8864854,286.89786,293.32162,0.9206805,238.47716,179.0962,0.9000708,176.07909,280.17102,0.68234974
15,287.69266,160.75716,0.9106063,287.0333,174.62695,0.92931294,236.03198,208.20976,0.9525049,216.6641,231.47798,1.0,206.21822,253.69354,1.0,202.70624,283.41077,0.93398774,202.98015,302.95206,0.98520607,351.0864,181.51787,0.8906969,286.83188,293.82385,0.9237269,238.5385,178.23068,0.89191735,175.36536,280.8248,0.6736282
16,287.60522,160.78937,0.91621304,287.0706,174.83904,0.9389323,236.00134,208.47778,0.9554809,216.42236,232.18709,1.0,206.13164,254.3075,0.99915886,202.34837,283.80664,0.93845147,206.00624,302.0619,0.97234267,351.1274,181.42708,0.8681454,286.07736,293.3862,0.9075932,238.50105,178.00998,0.89541495,175.56946,280.9872,0.67173797
17,287.4998,160.8685,0.91343397,286.99374,174.83896,0.9353182,235.96747,208.75845,0.94945306,216.53143,232.7566,1.0,206.20557,254.79391,0.9807195,202.00233,284.2271,0.9422012,205.59244,302.88113,0.98440766,351.04822,181.4435,0.8654088,286.3537,294.0023,0.91566074,238.31607,178.57756,0.8859275,175.78326,281.8146,0.6535632
18,287.34598,161.17181,0.92167765,286.75937,175.18582,0.9516014,236.04381,209.21373,0.9489452,216.5629,233.18735,1.0,208.09671,254.2352,0.96287656,202.6184,284.95068,0.9443711,206.82213,302.75806,0.9940058,351.4823,181.62044,0.868249,286.3978,294.13684,0.91160756,238.30441,178.20804,0.890395,175.72272,281.90036,0.66853726
19,286.98392,161.16246,0.90391964,286.66977,175.19171,0.9475674,235.8198,209.558,0.9344568,216.5178,233.65285,1.0,208.3017,254.70229,0.95863813,202.56049,285.77182,0.9389185,203.65067,305.08304,1.0,351.70013,181.23016,0.87455463,287.30557,294.6914,0.91080564,238.35089,177.50235,0.8900674,176.16711,282.56552,0.6560876
20,286.92844,161.11969,0.90784466,286.40274,175.23344,0.94746304,235.77248,210.2783,0.9329852,216.0022,234.15775,1.0,208.13358,255.17874,0.94083774,200.92795,285.69864,0.96090287,206.20229,305.1298,1.0,351.31287,181.21776,0.8683466,286.85104,295.4434,0.9196144,237.82034,178.04529,0.8993714,176.10439,282.93927,0.65598524
21,286.85617,160.86905,0.90335554,286.51553,175.1713,0.945422,235.79791,210.45813,0.94160485,216.15652,234.88878,1.0,208.44583,255.96742,0.9369198,200.98355,285.70865,0.975725,205.9333,304.9967,1.0,351.34546,181.03621,0.8829709,287.84097,295.65442,0.9179545,237.88998,178.18022,0.9079579,175.79756,283.00607,0.6754138
22,286.80673,160.85078,0.9108799,286.37256,175.09589,0.9489939,235.97192,210.28508,0.9353941,216.10875,235.16154,1.0,206.99167,256.1672,0.9306444,200.8348,285.4908,0.967469,205.387,304.69205,1.0,351.3121,180.80255,0.8753145,287.6134,296.1297,0.9107455,237.9129,178.3553,0.90993714,175.82315,282.59988,0.66298604
23,286.87286,160.93486,0.91249025,286.54233,175.12349,0.95403093,235.78455,210.4331,0.9319146,215.93088,235.27435,1.0,206.95428,256.2125,0.9260309,200.99507,285.33618,0.96237195,205.37665,304.28333,1.0,351.31232,180.46544,0.87418205,287.3524,296.10577,0.9010272,238.12738,178.12924,0.89639944,175.48059,282.82126,0.66274637
24,287.06842,160.73627,0.9105716,287.00854,174.82991,0.9473717,236.0334,210.41374,0.91652155,216.39345,235.08157,1.0,207.37422,255.85687,0.9277077,201.32578,285.48618,0.9413544,205.3156,304.41223,0.96749014,351.51642,180.72937,0.87358034,287.91107,296.42987,0.9232969,237.95587,178.2141,0.8878553,175.36874,283.0808,0.6261366
25,287.00537,160.63374,0.89286643,287.06674,174.79906,0.94176674,235.79654,210.59377,0.9405871,216.4434,235.16864,1.0,208.83118,255.85547,0.92133236,201.36046,285.43524,0.9504241,205.5527,304.61676,1.0,351.8068,180.35341,0.90796226,286.78964,296.03995,0.9207339,238.19466,177.89091,0.8907472,175.42477,283.1084,0.6233399
26,287.05426,160.55508,0.89645237,287.06888,174.79706,0.9412105,235.81248,210.59076,0.94194275,216.42545,235.2263,1.0,207.11212,256.0481,0.9248288,201.30545,285.73853,0.96470803,205.96117,305.00064,1.0,351.59692,180.37622,0.891993,287.0506,296.53857,0.924314,238.2142,177.99933,0.8948472,175.66106,283.39758,0.6254146
27,286.82516,160.69382,0.90207654,286.93372,174.91919,0.94604385,236.03052,210.55003,0.9462251,216.3997,235.47275,1.0,207.01764,256.31284,0.9267347,201.1659,285.9456,0.97409797,205.5436,305.2526,0.9980602,351.7335,180.72948,0.9008328,287.16055,296.70596,0.91796666,238.3407,177.92204,0.8746258,175.74152,283.38742,0.62662536
28,286.77072,160.67772,0.8996405,286.94165,174.89853,0.944653,235.71432,210.56853,0.94729203,216.31453,235.58768,1.0,207.01617,256.44077,0.9333872,201.10193,285.82306,0.9653448,205.35292,304.89337,1.0,351.76477,180.89392,0.88943684,287.50955,297.2152,0.90371865,238.2927,177.62178,0.88640857,175.84126,283.41992,0.62963724
29,286.77234,160.64975,0.89764196,286.9069,174.88431,0.94741637,235.5848,210.49344,0.93793154,216.09274,235.74992,1.0,206.9177,256.5165,0.9388374,200.73302,285.55493,0.970493,205.03015,304.97144,1.0,351.82852,180.83603,0.8886533,287.3897,297.50467,0.9036305,238.05243,177.83435,0.8832369,175.74727,283.58743,0.6281523
30,286.7401,160.71513,0.89162105,287.0093,174.93964,0.94056606,235.86966,210.92802,0.93037504,216.0141,235.85123,1.0,206.76382,256.69504,0.9449416,200.47812,285.516,0.98815596,205.23431,305.09268,1.0,351.70288,180.59886,0.89396524,287.23465,297.14975,0.9005816,238.476,177.48506,0.8886339,175.75635,283.79422,0.62607974
31,286.54047,160.58168,0.89243585,288.1089,175.18723,0.9418181,235.88573,210.69104,0.92818415,216.02283,235.74663,1.0,206.86093,256.3889,0.9460197,200.60303,285.71445,0.991913,205.20149,305.02493,1.0,351.83524,180.6159,0.9000982,288.82712,296.32248,0.8838896,238.12416,177.46895,0.8938355,175.70735,283.2452,0.6386682
32,286.69394,160.67213,0.89249974,286.82587,174.84798,0.93244207,235.71904,210.7303,0.91888577,215.88756,235.53087,1.0,206.64818,256.11383,0.93692327,200.1407,285.99265,1.0,205.092,305.32587,0.99553716,351.59607,179.96426,0.89622283,288.9817,295.9289,0.8879785,238.17087,177.66826,0.89447325,175.18713,283.79962,0.6363522
33,286.71927,160.61067,0.8951754,286.89737,174.78564,0.93172795,235.81958,210.65921,0.92990005,215.65703,235.5,1.0,206.43835,256.40604,0.93816954,200.1033,285.657,0.98912084,204.76622,304.86346,1.0,351.6975,180.11267,0.90061796,288.84628,296.2807,0.88427234,238.2535,177.51772,0.8926571,175.4225,283.8519,0.63854015
34,286.60178,160.73006,0.8896549,288.22168,175.13075,0.93418473,235.57242,210.79228,0.9213459,215.4875,235.10909,1.0,206.23973,255.79828,0.9160202,200.13199,285.90503,1.0,205.29453,305.18405,1.0,351.60968,180.42004,0.89554584,288.9886,295.91315,0.9008288,238.13728,177.41843,0.8886034,175.22314,283.47382,0.63836634
35,286.54422,160.75899,0.89145434,288.16953,175.2167,0.9417278,235.50728,210.6101,0.9276829,215.34529,234.86906,1.0,207.57875,255.57741,0.92438936,200.0638,285.71945,0.9978743,204.80595,305.25696,1.0,351.81992,180.71297,0.89399874,288.73154,296.0327,0.9103141,238.1729,177.2586,0.8772963,175.01233,283.25085,0.62853247
36,286.6047,160.57928,0.89111847,286.72742,174.69592,0.9213837,234.99316,210.18338,0.925218,215.02339,234.66881,1.0,207.32376,255.39536,0.9128506,200.53194,285.92755,0.97996855,205.60928,305.3101,0.99645257,351.85834,180.2343,0.9015557,288.77237,295.09702,0.88227844,237.94696,176.93112,0.87834823,175.31165,282.59784,0.62944674
37,286.6234,160.48761,0.8885591,287.99512,174.77878,0.9230344,235.01047,209.96349,0.93563884,215.1661,234.23286,1.0,207.32661,254.93053,0.91063434,200.82565,285.15436,0.94023,205.30225,303.93732,0.999486,351.5958,179.91725,0.8765472,286.9923,295.2566,0.8910555,237.997,176.82457,0.87423205,175.6497,282.36172,0.6379586
38,286.74423,160.6075,0.89166147,286.717,174.60649,0.924402,234.81894,210.029,0.9283243,215.19241,234.39655,1.0,207.26942,255.26,0.91002107,201.96338,285.76443,0.94085705,204.97043,303.36087,1.0,351.884,180.17657,0.8906052,287.17398,296.0603,0.8850016,238.10335,176.75807,0.8730318,175.65622,282.24042,0.6213724
39,286.58414,160.42126,0.8832062,286.6577,174.5019,0.92098325,235.05261,209.86613,0.9368507,215.03378,234.39803,1.0,207.1524,255.20366,0.9049821,201.59575,285.76956,0.9479359,205.11066,303.34882,1.0,351.76074,180.03427,0.88780886,286.44812,295.35147,0.89519477,237.93582,176.7264,0.8743839,175.49423,282.25266,0.62693405
40,286.42157,160.41245,0.87879616,287.86694,174.7363,0.92182255,235.11147,209.85616,0.937721,214.96379,234.21175,1.0,207.14099,255.00635,0.90692556,201.81044,286.15137,0.9439081,205.01212,304.18002,1.0,352.00308,180.25833,0.887265,286.29236,295.53894,0.9006119,238.00655,176.7148,0.87941384,175.2382,282.32068,0.6204747
41,286.5498,160.55887,0.88285357,287.91672,174.82155,0.91905224,235.34772,209.49695,0.95243746,215.0025,234.24806,1.0,207.04512,254.96014,0.90401435,201.80609,286.3001,0.9448352,204.8271,304.40536,1.0,352.17255,180.1995,0.8959489,288.77097,295.4098,0.8968795,238.42378,176.81337,0.87745255,175.05019,282.2069,0.62037987
42,286.70465,160.38676,0.88231677,286.20837,177.62518,0.9225933,235.45213,209.45499,0.93310785,215.0949,233.99046,1.0,207.00606,254.77853,0.9069001,201.83778,285.92642,0.93629086,205.07335,304.50122,0.9913698,352.05243,179.38072,0.89024276,287.2106,295.70038,0.91909254,238.25525,176.68788,0.8740791,175.3152,282.27573,0.62585
43,286.86972,160.39156,0.8850717,287.0336,174.61586,0.92613673,235.5116,209.35788,0.92796654,215.3051,233.60846,1.0,207.21597,254.37419,0.91403455,202.3226,286.3265,0.9368441,205.54863,304.56216,0.98822784,352.25916,179.771,0.9057067,286.90594,295.207,0.9163563,238.28467,176.65633,0.8708583,175.38951,282.22174,0.6443232
44,286.79852,160.22461,0.8832827,286.2445,177.50946,0.930195,235.50519,208.9028,0.9489788,215.58842,233.39911,1.0,207.41885,254.2445,0.92714435,201.83965,285.1978,0.94319576,204.96182,303.44565,0.97755986,352.5815,179.7399,0.8875813,288.97598,294.22348,0.9125184,238.64479,175.85843,0.87244064,175.67033,281.7445,0.64834374
45,287.04633,160.19604,0.88427323,288.42383,174.68958,0.924996,235.53761,208.98547,0.93921554,215.75467,233.33282,1.0,207.36057,254.0668,0.92885154,201.44571,284.85007,0.94697016,203.95764,302.9364,0.9672147,352.3513,179.91136,0.886994,288.70044,294.7714,0.9079546,238.70842,175.94647,0.8828979,175.53127,281.9801,0.63702875
46,287.0994,160.43541,0.88584226,286.52487,177.71863,0.9158178,235.4173,209.09328,0.92584556,215.86372,233.16959,1.0,207.40817,253.94019,0.92918825,201.68102,284.86404,0.9466858,204.4874,303.1798,0.9630893,352.3743,179.64719,0.88767016,288.5807,294.43906,0.90602344,238.74075,175.35425,0.8690965,175.58812,281.97433,0.62305456
47,286.98526,160.32361,0.88591987,286.4221,177.64424,0.91825104,235.34143,208.97289,0.9223234,215.99283,232.89642,1.0,205.8243,254.59052,0.94344246,202.00357,284.41296,0.9368526,204.64287,302.27304,0.96130466,352.24945,180.04909,0.8879206,286.42645,294.95657,0.9119408,238.66133,175.37395,0.8676109,175.48282,281.6931,0.6402661
48,287.94418,160.2287,0.893238,286.42874,177.71114,0.9324904,235.18825,208.26692,0.9063006,215.28975,232.3976,1.0,205.27417,254.53854,0.9726748,202.37498,284.53162,0.93837273,205.00528,302.65427,0.9715922,352.8932,180.06535,0.8939597,286.24158,295.60074,0.910751,238.71056,175.77296,0.8577459,175.24986,281.48895,0.62670195
49,286.60626,160.45802,0.8936649,286.94458,174.5768,0.9388013,234.87689,208.39851,0.9184633,215.39128,232.40988,1.0,208.4206,254.25569,0.9859501,201.69772,283.83456,0.95769256,204.71854,301.82687,0.96402407,352.85492,180.04895,0.90098083,288.021,294.69077,0.9159831,238.3922,176.12233,0.86002594,175.25404,281.2607,0.6259015
50,286.55255,160.4065,0.8906647,286.926,174.57231,0.9396724,234.97067,208.50117,0.9087411,215.14258,232.26663,1.0,208.25357,254.14087,0.9841164,201.58157,283.44867,0.95466244,204.64609,301.64188,0.95737106,352.79022,180.17117,0.89535654,287.96704,294.905,0.9258952,238.47458,175.98518,0.8547341,175.54695,281.36945,0.6260266
51,286.60464,160.63992,0.888936,286.9433,174.84885,0.93481225,234.95403,208.57196,0.90171456,215.17831,232.14299,1.0,208.10875,253.93584,0.98749644,201.78798,283.88986,0.9589286,205.00816,302.05588,0.95217746,352.554,180.0251,0.8967221,287.80124,294.9745,0.9216929,238.34433,176.16951,0.8559448,175.288,281.38397,0.62210435
52,286.6755,160.57819,0.89093995,286.90424,174.85835,0.9398687,234.83522,209.32088,0.90189123,215.00102,232.34933,1.0,207.97723,254.20964,0.9889981,201.56926,283.7235,0.96232104,204.39659,301.85007,0.9447387,352.70538,180.15797,0.89852905,287.61353,294.96497,0.9237572,238.09612,176.61719,0.8631121,175.3366,281.13956,0.6253977
53,286.5788,160.39151,0.89074385,286.92133,174.53972,0.94464284,234.75952,208.91272,0.9027829,215.01552,232.38722,1.0,207.90897,254.27779,0.99149054,201.33624,283.18686,0.9526661,204.22746,301.6245,0.94395983,352.59222,180.10765,0.89086527,287.55487,295.2851,0.9219818,238.05215,176.45186,0.85705113,175.76012,281.02026,0.6326073
54,286.68576,160.41179,0.887379,287.00925,174.55109,0.95083565,234.93883,208.55565,0.90322804,214.67989,232.18289,1.0,207.75696,254.08844,0.9870065,201.28636,283.54596,0.9462936,204.48247,301.4695,0.94311374,352.5781,179.97958,0.90060425,287.78253,294.77026,0.9277865,238.22174,176.40712,0.86253357,175.54674,280.64734,0.6487519
55,286.901,160.23439,0.8850292,287.19006,174.38034,0.934772,235.0918,208.76384,0.91228664,215.06674,232.25287,1.0,208.00304,254.15492,0.9873647,201.47134,283.48654,0.94464153,204.53314,301.39993,0.93866813,352.40894,180.03682,0.9131743,288.27145,295.17023,0.9241296,238.09895,176.56018,0.8650497,175.4751,280.59308,0.6402956
56,286.88446,160.41743,0.8919921,287.09174,174.47719,0.9365398,235.0028,208.47964,0.92590415,215.04668,232.2612,1.0,207.95483,254.091,0.9948749,201.64713,283.9172,0.9595259,205.09204,302.29028,0.96397614,352.6935,180.29124,0.9088745,287.9681,294.92343,0.9331919,238.26076,176.66502,0.86966604,175.37418,280.7256,0.6516265
57,286.86734,160.34909,0.8835788,287.11963,174.49663,0.92838264,234.98428,208.52533,0.92313254,215.2569,232.0929,1.0,208.0477,253.80081,1.0,201.8334,283.59012,0.94477403,204.4604,301.9637,0.9620004,352.58374,180.39279,0.9178236,287.813,295.00693,0.94578105,238.30792,176.35284,0.8661524,175.15494,280.6452,0.63069874
58,286.97806,160.32738,0.8770076,287.15173,174.38666,0.91959107,235.03415,208.44603,0.92108434,215.07451,231.98251,1.0,207.86266,253.75885,0.9894115,201.67622,283.91928,0.94636095,203.95052,302.5912,0.9796273,352.58765,180.33807,0.9060676,288.27792,295.51358,0.9237462,238.08131,176.5533,0.8710996,174.84174,280.704,0.6375255
59,287.00653,160.3521,0.8773086,287.20654,174.40039,0.9230184,235.22346,208.32002,0.9169692,215.16841,231.99045,1.0,208.01717,253.75104,0.99526095,201.11458,283.58438,0.956466,203.6963,302.35126,0.978587,352.6654,180.63582,0.9067296,288.7925,295.77652,0.92127544,238.28062,176.56662,0.8666108,174.92566,280.69373,0.6385802
60,286.69348,160.35669,0.88828903,286.99954,174.72107,0.9692035,234.93993,208.75372,0.8985231,215.20619,232.3084,1.0,208.11449,253.95384,0.97062284,201.454,284.12354,0.9497464,203.35587,302.4133,0.98922014,353.14407,180.27608,0.8656739,286.99915,293.81357,0.92254907,238.45746,176.82664,0.85888994,174.49135,281.03214,0.6374157
61,287.02966,160.32777,0.8895106,287.27673,174.64854,0.9727139,234.91156,209.00934,0.9068951,215.09435,232.4422,1.0,207.87547,254.25462,0.9791945,201.27101,284.29407,0.9598547,203.45009,302.86792,0.98174846,353.26953,180.03792,0.8802389,287.21844,293.90228,0.910888,238.52232,177.02649,0.86215204,174.4733,281.4193,0.6361342
62,286.97867,160.22281,0.892921,287.35028,174.45203,0.974451,234.89226,209.18993,0.9066867,214.99118,232.38503,1.0,207.8844,254.1606,0.9794839,201.36505,284.32712,0.95986795,203.74092,302.96515,0.98463356,353.03558,180.07014,0.8765327,287.92935,294.50385,0.91012996,238.33249,177.23984,0.868398,174.68411,281.43298,0.63564795
63,286.87555,160.26524,0.8924803,287.21555,174.46718,0.9686004,234.60036,209.35146,0.9107042,214.99806,232.3817,1.0,207.83076,254.16238,0.9795027,201.40027,283.94196,0.9583563,203.53334,302.42123,0.9881,352.87717,180.20398,0.8768807,287.77625,294.77887,0.9238836,238.18451,176.80731,0.8597924,174.71576,280.92355,0.63300383
