scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,378.2848,202.99449,0.8577251,374.4956,220.7191,1.0,410.72214,277.3866,1.0,414.4766,318.72372,0.86139596,416.31885,334.41144,1.0,412.80426,380.9641,0.5879895,406.1357,401.90894,0.78175604,421.63284,219.38075,0.8631894,451.23615,346.9923,1.0,304.18607,218.97308,0.78147244,333.64014,356.28973,0.82688177
9,378.34348,203.03532,0.8554608,374.7459,220.7287,1.0,410.76575,277.641,1.0,414.5169,318.77588,0.84092635,416.09457,334.8138,1.0,412.40448,380.95874,0.5656755,405.18753,403.34872,0.7537702,421.69174,219.71779,0.8598839,450.72287,347.43234,1.0,304.49518,219.2104,0.7804824,333.6444,357.2109,0.8240083
10,377.09042,203.51552,0.85792756,375.02454,220.97112,1.0,411.06564,277.82074,1.0,414.71976,319.91934,0.8630529,416.1834,335.8537,1.0,412.58893,381.32718,0.5968444,405.7676,403.37048,0.8001747,421.99048,219.01024,0.86390543,450.99213,347.58133,1.0,304.67795,218.96344,0.7636395,333.94547,357.06906,0.8248028
11,376.97165,203.42503,0.86544734,374.65854,221.24788,1.0,411.42804,278.1755,1.0,414.97537,319.96747,0.83881134,416.4442,336.16556,1.0,412.46506,381.51144,0.5856178,406.323,402.45465,0.8434795,421.82056,220.05193,0.86683637,450.7887,348.36853,1.0,304.84586,219.11592,0.753771,333.94754,356.3466,0.8204717
12,377.60544,203.459,0.8727344,375.84113,220.81494,1.0,411.89978,278.9001,0.9829037,416.05325,317.7957,0.82899445,416.65042,337.0386,1.0,412.4757,381.67957,0.5808924,404.02762,403.82532,0.81385934,422.40533,219.41818,0.87358403,450.75406,348.3179,1.0,303.4809,218.77466,0.7683317,334.21625,355.48727,0.8250965
13,377.67236,204.0117,0.8906306,375.88632,221.18643,1.0,411.72226,279.18253,1.0,416.18384,317.70935,0.8413984,416.7716,337.19833,1.0,412.75665,382.14035,0.5422175,403.10645,406.4434,0.7436051,422.40933,219.00403,0.8712829,450.52863,348.72495,1.0,303.30582,218.6761,0.77011305,333.64572,356.3031,0.85350525
14,377.7733,203.96031,0.8933904,375.9204,221.19174,1.0,411.39255,279.2199,1.0,416.23178,318.11108,0.85408676,416.51437,337.75992,1.0,412.5776,382.10727,0.556234,403.11432,405.1399,0.7647094,422.75854,219.15083,0.8802344,450.37958,348.87247,1.0,303.58182,218.71677,0.7832446,333.4687,355.7271,0.8229175
15,377.89694,204.0726,0.904341,376.2574,221.20757,1.0,411.4598,279.47803,0.9901308,416.1753,318.99503,0.88605756,416.41232,338.52078,1.0,412.64313,382.79578,0.54768705,404.3561,405.4649,0.7758791,422.8708,219.02655,0.8714436,450.27567,349.32404,1.0,303.65317,218.80923,0.78363943,332.77344,356.4313,0.8236985
16,377.74448,204.278,0.9113638,376.06537,221.65274,1.0,411.9714,280.19904,0.9864851,416.1452,319.33572,0.87237394,416.2797,338.9594,1.0,409.56213,382.5558,0.61345726,406.56372,403.10004,0.84076023,422.87967,219.15242,0.8798237,449.60117,350.03488,1.0,303.83978,218.55545,0.79349566,331.65338,355.7872,0.83011943
17,377.91437,204.3261,0.917209,376.30023,221.6067,1.0,411.9512,280.1019,0.99837136,416.2534,319.873,0.8784911,416.28143,339.66553,1.0,409.43094,383.17188,0.5781,406.11743,404.6208,0.8182519,422.57257,219.19826,0.8826935,450.04346,350.33774,1.0,303.68335,218.60828,0.7781178,332.4749,357.44873,0.8221411
18,378.08862,204.73859,0.9323711,376.53967,221.91447,1.0,412.0543,280.26602,0.97009766,416.07974,320.44006,0.89676476,416.1891,340.20935,1.0,409.87616,384.09644,0.5627844,406.39285,405.07803,0.79784524,422.84766,219.4036,0.8776123,449.71674,350.7701,1.0,303.89038,218.4132,0.7874744,332.1517,358.45734,0.8338586
19,378.0835,204.50609,0.92981887,376.45847,221.50458,1.0,412.613,280.85074,0.9594917,415.88254,320.85428,0.90218514,416.15802,340.49734,1.0,409.61752,383.4145,0.60775536,407.16068,403.40106,0.83975613,422.8342,219.40186,0.88932395,449.46313,351.07037,1.0,303.90985,218.28085,0.801532,332.06534,358.3534,0.8467136
20,378.42914,205.02577,0.9469369,376.3444,221.69952,1.0,412.64163,280.4231,0.96722835,415.56024,321.42578,0.8966985,416.02374,341.056,1.0,408.76093,383.11926,0.65196663,408.0496,402.36707,0.8730717,423.1681,219.07483,0.8791105,449.10986,351.19412,1.0,303.69678,218.12872,0.81087905,331.32162,358.6996,0.8262278
21,378.53226,205.26671,0.95881504,376.5972,221.5224,1.0,412.2658,280.96747,0.96373206,415.46603,321.3541,0.9030776,415.8664,340.9902,1.0,408.48047,384.09442,0.61973673,406.71667,402.22675,0.8496919,422.56808,219.9126,0.8751652,449.11044,351.9169,1.0,303.50162,218.21149,0.813753,331.8898,358.68182,0.8217461
22,378.5993,205.29332,0.9598427,376.6214,221.91373,1.0,412.069,280.8377,0.9777407,415.24054,321.57605,0.9328846,415.75693,341.1863,1.0,408.8836,385.15787,0.58126473,407.06088,404.00906,0.8119974,423.5595,219.05939,0.8831879,449.45618,352.20877,1.0,303.73233,218.02109,0.80107194,331.7958,358.9941,0.8249101
23,378.62756,205.23463,0.95733017,376.76926,221.79706,1.0,412.2137,280.68726,0.9575363,415.20685,321.99268,0.90605974,415.79315,341.31104,1.0,408.175,385.742,0.55673873,406.0742,404.7327,0.800016,423.19846,218.96277,0.88490885,449.56964,352.0607,1.0,303.47104,218.02777,0.8058903,331.1816,358.64792,0.8323547
24,379.03198,205.79185,0.9753992,376.93546,221.9191,1.0,410.88486,280.93057,0.9213476,415.02567,322.37015,0.9173018,415.527,341.8434,1.0,406.18387,387.8416,0.5320537,404.6851,407.57742,0.7736537,423.22003,218.32413,0.904964,450.05862,352.24008,1.0,303.71725,218.34982,0.8210792,329.6967,358.88138,0.83236
25,379.2013,205.66498,0.9653978,376.6438,221.61398,1.0,410.8388,281.0327,0.90864235,414.9554,322.12433,0.8952386,415.38562,341.6481,1.0,406.5756,387.0501,0.55106455,405.6512,406.40298,0.8144109,423.0647,218.41443,0.89840376,449.83005,352.20303,1.0,303.15955,218.09688,0.8063905,329.99567,358.27667,0.8334937
26,378.952,205.61151,0.96045756,376.58594,221.719,1.0,410.59836,281.27982,0.8993491,414.7781,322.20282,0.9128968,415.4119,341.76773,1.0,408.08643,385.3027,0.560414,405.7145,405.8163,0.8136859,422.6499,219.31555,0.8913652,449.56116,352.0675,1.0,302.8649,217.63786,0.80862576,329.936,358.58783,0.80678725
27,378.86838,205.5815,0.95754427,376.36548,221.6517,1.0,410.7041,281.00073,0.9516214,414.6501,322.11,0.9229688,415.34897,341.65442,1.0,406.59744,386.7384,0.5299676,405.20306,406.89062,0.75164974,422.8295,219.17075,0.9028567,449.90775,351.52463,1.0,302.96155,217.6584,0.8115537,330.1901,358.1236,0.81842285
28,378.7943,205.5334,0.96309084,376.3899,221.74045,1.0,410.7485,280.8712,0.9389283,414.62247,322.21088,0.93110836,415.18024,341.69104,1.0,406.60532,387.2181,0.52824235,404.91586,407.1921,0.77274,422.65335,219.02153,0.8964654,449.9519,352.5838,1.0,303.10672,217.55675,0.8227886,330.54935,358.47974,0.8235049
29,378.86612,205.48741,0.9597237,376.43936,221.71254,1.0,410.73306,280.76166,0.93047667,414.28583,322.15408,0.9501231,415.04874,341.477,1.0,407.75436,385.04855,0.5696037,405.98486,403.68375,0.8482453,422.6656,219.1194,0.8969816,449.10214,352.4531,1.0,302.8875,217.34267,0.8052271,330.20798,358.17154,0.8138422
30,378.683,205.39764,0.95040554,376.31216,221.57237,1.0,410.47906,281.08612,0.9398963,414.5348,322.22397,0.9346808,415.2156,341.51877,1.0,407.59802,385.4491,0.5443233,405.2335,404.4652,0.8343269,422.8652,218.99979,0.9077782,449.16318,352.2817,1.0,302.74094,217.54185,0.8119901,329.70914,357.8824,0.8012249
31,378.79037,205.36407,0.949183,376.40027,221.6772,1.0,411.0735,281.2797,0.9517886,414.79828,322.01086,0.92956483,415.26465,341.4555,1.0,406.35928,387.42087,0.5212853,405.03497,405.8335,0.83946484,422.91776,219.06403,0.8909607,448.90503,352.01376,1.0,302.70984,216.96349,0.8015024,329.4685,358.1626,0.7945778
32,378.82352,205.25554,0.9417725,376.66483,221.7404,1.0,411.09384,280.95462,0.95088655,414.57025,321.92828,0.9031038,415.08298,341.45312,1.0,406.12027,387.4577,0.51501864,404.24036,406.8728,0.809267,422.57056,219.14886,0.8972397,448.99182,351.97778,1.0,302.74185,217.70433,0.78997207,330.0802,358.98654,0.7866845
33,378.55145,205.19872,0.9417208,376.68427,221.70341,1.0,411.097,280.76123,0.9472378,414.68704,321.87473,0.9190889,415.11566,341.47598,1.0,406.53485,386.99118,0.528293,405.28925,405.00186,0.8088954,422.41702,218.86232,0.90456766,449.03052,351.83517,1.0,302.74307,217.5544,0.80412215,329.87634,358.60083,0.7971688
34,378.5931,205.2932,0.95108634,376.53064,221.8328,1.0,411.23267,280.63324,0.9429849,414.25638,321.67844,0.9420488,414.82108,341.28625,1.0,406.48563,387.1079,0.5225477,405.18655,406.01807,0.7954555,422.4397,219.12738,0.88755393,449.14157,352.27054,1.0,302.6705,217.61179,0.80319667,330.20148,358.72653,0.7869946
35,378.17548,205.41779,0.95915633,376.07184,222.16795,1.0,410.5669,280.51257,0.9577634,414.31882,321.48468,0.92284864,414.9786,341.12772,1.0,407.99725,385.55997,0.5306542,406.21887,405.29483,0.7998632,422.2505,219.13765,0.8981571,448.7358,351.97217,1.0,302.75983,217.25093,0.7982173,330.13367,358.7957,0.80734485
36,378.53308,204.56615,0.9428856,377.2187,221.15245,1.0,410.61798,280.94708,0.88823533,414.43265,322.1588,0.87463945,414.73648,341.4209,1.0,406.63412,386.96524,0.5432765,405.86588,405.13806,0.7840268,422.29086,218.47392,0.9071106,449.1716,352.14664,1.0,302.71307,217.39561,0.7899415,332.46533,358.01013,0.78986424
37,377.9665,204.2732,0.9266611,376.7177,220.93785,1.0,410.16766,280.44394,0.9121692,414.28076,321.5452,0.874421,414.55853,341.01654,1.0,408.479,386.08804,0.5256759,407.29944,406.42374,0.740641,422.09625,218.74274,0.92563784,448.87305,352.67673,1.0,302.35168,217.23367,0.80612475,332.9168,358.11066,0.7807139
38,378.23636,204.27908,0.9316441,376.87265,220.84833,1.0,410.47775,280.47165,0.9344989,414.45795,321.25684,0.88940924,414.64056,340.6825,1.0,410.31223,386.12155,0.5262302,406.98132,404.48734,0.7835972,422.13986,218.10889,0.9585653,449.04205,352.16245,1.0,302.26318,217.38661,0.81136423,330.22137,358.4351,0.77036333
39,377.93704,204.09207,0.9280518,376.83755,220.95456,1.0,410.51157,280.6405,0.936451,414.12112,320.60052,0.8943915,414.3816,340.28506,1.0,408.83255,385.76413,0.5070762,407.01407,406.18912,0.7307417,422.29172,218.3146,0.94347477,448.7293,351.88162,1.0,302.29135,217.07922,0.8164637,329.9987,359.19174,0.7537253
40,377.87024,203.91205,0.9287083,376.55344,221.00055,1.0,410.91586,280.6055,0.93789077,414.60107,320.7604,0.89487135,414.6228,340.5348,1.0,406.8257,386.90396,0.53636396,406.5878,404.70728,0.7822379,422.20114,218.36426,0.94010043,449.34564,352.02682,1.0,302.06784,216.91998,0.816663,329.96613,358.91705,0.7666856
41,377.78616,203.908,0.9248124,376.7174,221.05219,1.0,410.69348,280.4411,0.93755853,414.49487,320.94147,0.891988,414.78564,340.49234,1.0,406.8606,386.9966,0.53015167,406.26297,404.41766,0.77450424,421.9357,218.11235,0.9487342,449.21854,351.6583,1.0,301.9319,217.01283,0.7935356,329.97333,358.6366,0.7693171
42,377.70413,203.78615,0.91533804,376.36038,220.73671,1.0,410.54886,280.4617,0.9265566,414.3878,320.58286,0.9140983,414.75,340.11447,1.0,407.03986,386.23633,0.5515974,406.11868,403.70825,0.79631615,422.10046,218.19861,0.9335507,449.36,351.3298,1.0,301.85263,216.79376,0.8184118,329.58325,359.2557,0.7511471
43,377.73495,203.72551,0.90722746,376.54834,220.7729,1.0,410.9525,280.88614,0.90812474,414.48062,320.59744,0.9234174,414.7773,340.0371,1.0,406.85855,386.1059,0.5447375,406.35873,404.05518,0.787201,422.1897,218.46936,0.9192841,449.31204,351.38162,1.0,302.03012,216.51033,0.8332606,329.97723,358.9961,0.7903719
44,377.68277,203.8445,0.9126431,376.47354,221.28911,1.0,410.73642,280.62833,0.95117813,414.66727,320.20258,0.8971244,414.75787,339.58234,1.0,406.71875,386.6113,0.52670765,405.9179,403.87985,0.8059422,422.38696,218.62914,0.9081621,449.2237,351.1536,1.0,304.00104,217.63739,0.81736374,329.92075,358.32962,0.7767791
45,377.6755,203.84125,0.90641093,376.3618,221.27943,1.0,410.9927,280.54453,0.9969255,414.58096,319.9757,0.91268367,414.53143,339.44528,1.0,406.35352,386.60138,0.52856094,404.7831,403.5802,0.8122463,422.12576,218.64917,0.91638744,448.9365,351.30826,1.0,304.06958,217.47469,0.81400347,330.65308,357.8419,0.803641
46,377.8421,203.99095,0.9151328,376.10062,221.06282,1.0,411.16037,280.1632,1.0,414.71506,320.0907,0.9015889,414.6111,339.45724,1.0,408.2083,384.7697,0.5412909,406.35522,404.14407,0.8116318,421.98975,218.6619,0.9095589,449.00974,351.4381,1.0,304.03918,217.26678,0.8222727,330.57745,357.84622,0.8166987
47,377.74985,203.94333,0.9241028,376.142,220.9449,1.0,411.46906,279.88162,1.0,414.57486,319.51257,0.8446304,414.60263,339.09714,0.9872956,406.98264,386.10486,0.54185486,406.53574,403.75204,0.831938,422.0022,218.63153,0.9044823,448.89008,351.26047,1.0,303.89682,217.2078,0.81741565,330.05594,357.42593,0.7995713
48,377.7934,203.85486,0.9036604,376.66833,221.07874,1.0,410.69522,279.79922,1.0,414.57706,319.52808,0.86256254,414.92453,338.92932,1.0,408.1615,384.47467,0.55900186,405.48755,406.1413,0.8224788,422.1513,218.28296,0.9400222,449.3233,350.83624,1.0,301.79965,216.52888,0.81653285,330.35065,357.28915,0.790589
49,377.49515,203.76692,0.8975538,376.29962,221.15578,1.0,410.59467,279.58487,1.0,414.61353,319.58554,0.86813205,414.6097,338.98523,1.0,406.57806,386.27487,0.53885925,404.28806,405.0479,0.8213037,422.26654,218.72191,0.91611785,449.2007,350.6343,1.0,301.65707,216.41862,0.81416833,330.68573,357.24988,0.801817
50,377.3846,203.70674,0.8917347,376.05032,221.11186,1.0,410.52777,279.78003,1.0,414.7021,319.59445,0.87306637,414.5834,338.91394,1.0,406.87408,386.1242,0.53966266,406.00708,404.88968,0.8555549,422.308,218.70242,0.91272473,449.03308,350.35373,1.0,301.61423,216.32614,0.8233082,330.2568,357.9412,0.79437953
51,377.42993,203.69637,0.8915631,375.9623,220.98619,1.0,410.49622,279.7026,1.0,414.52994,319.49725,0.86107725,414.44855,338.974,1.0,406.902,385.76883,0.55619913,406.26575,404.89093,0.8877807,422.07925,218.57166,0.9221597,449.04663,350.459,1.0,301.63043,216.51228,0.82664293,330.56558,357.9535,0.78964907
52,377.41388,203.72076,0.8884018,375.96887,220.85548,1.0,410.60867,279.7063,1.0,414.47446,319.72824,0.8853919,414.5059,339.16757,1.0,406.7381,386.1806,0.53667474,405.6557,405.15475,0.87411433,421.98022,218.44536,0.92720854,449.1286,351.07922,1.0,301.6071,216.55217,0.8346978,331.20242,357.77115,0.7889428
53,377.44693,203.88731,0.89349794,375.8649,220.88722,1.0,410.92896,279.90067,1.0,414.39325,319.57684,0.8645581,414.5198,339.05438,1.0,408.32983,382.6846,0.59209776,407.06326,401.51572,0.8452821,421.91876,218.87993,0.9075068,449.15988,350.7321,1.0,303.7671,217.28874,0.83544385,331.36807,357.59094,0.8078864
54,377.32028,203.90562,0.89798295,375.52267,221.18808,1.0,411.00903,279.6503,1.0,414.4557,319.66995,0.85892266,414.28632,339.17535,1.0,408.59335,382.48972,0.60821617,406.1958,401.75208,0.78938115,422.52927,218.6701,0.93137056,449.12732,351.04138,1.0,303.88528,217.12064,0.8253271,330.95688,357.16626,0.80239403
55,377.5094,203.76787,0.8974016,375.48694,221.11098,1.0,410.70416,279.70343,1.0,414.33337,319.71173,0.86369264,414.4402,339.07895,1.0,406.9256,384.77823,0.5749008,405.21375,402.4775,0.8249492,422.20538,218.35689,0.9488238,448.99075,350.93216,1.0,303.57675,217.51892,0.8386552,330.97678,357.52744,0.783593
56,377.57047,203.94783,0.8962387,375.50604,221.35443,1.0,410.67276,279.57523,1.0,414.22354,319.36273,0.87221223,414.23047,338.7995,1.0,406.9355,385.22916,0.56159186,405.59933,403.7977,0.8164484,422.30917,218.3418,0.9605545,448.9793,350.7379,1.0,303.90164,217.28412,0.8432887,331.02063,357.65607,0.799345
57,377.31055,203.618,0.8889339,375.42636,220.97499,1.0,411.10602,279.2808,1.0,414.1761,318.88144,0.85428613,414.10202,338.41882,1.0,407.18817,385.03357,0.55387914,404.9324,403.9067,0.76269674,422.37662,218.3106,0.9411332,448.5548,350.9089,1.0,303.57877,217.3399,0.83056915,330.82446,357.94656,0.81202805
58,377.09985,203.56961,0.8906214,375.34784,221.3737,1.0,410.9812,278.79117,1.0,414.18777,319.18982,0.8201535,414.32257,338.57675,1.0,406.78174,385.5481,0.5491059,404.43494,403.65125,0.80117023,422.16602,218.60533,0.92413247,448.632,350.51407,1.0,303.5002,217.42377,0.83061755,330.18427,357.77914,0.78647035
59,376.88507,203.63521,0.8847762,375.32477,221.33678,1.0,410.96802,279.24088,1.0,414.33517,319.14957,0.8334361,414.51337,338.45563,1.0,407.22324,384.87598,0.5694533,405.79868,402.21503,0.82674134,421.65515,218.5446,0.92914206,448.3312,350.9685,1.0,303.71585,217.15405,0.81954074,329.9782,357.781,0.794812
60,377.2247,203.82669,0.89450413,375.943,220.87074,1.0,411.21234,278.7887,1.0,413.7822,318.54404,0.793464,414.02054,338.30334,1.0,408.19995,383.61386,0.5758918,405.74484,403.26462,0.8205395,421.93344,218.03603,0.91437924,448.35236,351.60205,1.0,303.9594,217.36916,0.821521,329.92062,358.27444,0.78026354
61,376.8081,203.47885,0.87936753,375.3986,220.92087,1.0,410.73956,278.5266,1.0,413.76407,318.21826,0.8052505,414.06522,337.94693,0.99382025,407.8506,383.23587,0.58894,406.10855,401.43063,0.8216414,421.8951,218.2684,0.9171625,448.53525,351.74332,1.0,303.3093,217.31339,0.8346502,329.62515,357.53537,0.78458804
62,376.8464,203.39229,0.87903494,375.33972,220.8135,1.0,410.89508,278.77094,1.0,413.64816,318.41058,0.82413554,413.85614,338.00446,1.0,406.32095,385.18607,0.5775864,405.64832,402.00082,0.83838606,421.52194,218.30476,0.9108006,448.52893,350.94955,1.0,303.10748,217.38203,0.8339516,329.90674,357.15884,0.77818435
63,376.9855,203.25107,0.8797658,375.64105,220.74234,1.0,410.98932,278.46375,1.0,413.4771,318.3354,0.8382159,413.62405,337.82733,1.0,406.45026,386.187,0.5395032,405.36218,403.97406,0.8440876,421.5459,218.24966,0.92449355,448.54282,350.8218,1.0,303.19376,217.44089,0.8258881,330.06027,356.97,0.7640776
64,376.99594,203.18484,0.8806238,375.53995,220.72307,1.0,410.759,278.49008,1.0,413.82224,318.48523,0.82246965,413.97275,337.7816,1.0,406.53745,385.1445,0.5770903,405.28757,402.312,0.8599708,421.72156,218.0907,0.9190854,448.71066,350.77316,1.0,303.49133,217.153,0.8275656,329.8659,357.1834,0.7917436
65,376.76913,202.98347,0.8740083,375.41467,220.77849,1.0,410.83862,278.85443,1.0,413.829,318.51233,0.83543336,413.99997,337.69418,0.9891923,406.44308,385.3389,0.56933564,404.78598,402.65677,0.84253424,421.42648,218.31903,0.9216893,448.74545,350.66165,1.0,303.38528,217.31894,0.8287218,330.37778,357.84137,0.7719843
66,376.76788,203.23413,0.881651,375.13617,220.90555,1.0,410.71613,278.82117,1.0,413.92685,318.61496,0.83696645,414.05817,337.58688,0.98230356,406.44614,385.86267,0.5326133,404.2585,403.65112,0.81036854,421.56464,218.26727,0.92998457,448.6416,350.6431,1.0,303.25604,216.80957,0.8326432,330.45676,357.90652,0.7884473
