scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,378.05972,224.07425,0.8480165,375.8816,239.79779,0.86842185,402.66916,289.0739,0.8255436,399.27063,328.27866,1.0,402.69714,348.14478,1.0,398.8045,388.56592,0.67571723,395.27985,406.5023,0.6419614,427.66028,249.70819,0.7225324,440.90356,385.36304,1.0,300.06366,234.06013,0.8156821,316.1985,378.6776,0.8283737
9,378.18094,223.98416,0.8494251,376.16217,239.92337,0.86178774,402.9153,288.9977,0.83785224,399.29962,328.03076,1.0,402.7395,348.38422,1.0,399.46323,388.61148,0.6846726,396.41037,407.73752,0.6566907,427.62048,249.93097,0.7230486,440.9234,386.28973,0.9859116,300.39404,233.98521,0.79729533,317.7058,379.23376,0.8605343
10,378.03192,224.05354,0.84292066,375.96683,239.90036,0.85605377,403.09473,288.64157,0.8159237,399.6706,328.87686,1.0,402.6959,348.93707,1.0,399.32413,388.711,0.6875268,396.02124,406.28107,0.65737605,427.77014,249.8028,0.7260038,440.74026,385.1369,1.0,300.35126,233.45775,0.8208068,318.3307,380.99048,0.8738644
11,378.12823,224.18,0.8485508,375.76065,239.6145,0.8591118,403.1842,288.8369,0.8271263,399.43942,328.74353,1.0,402.97293,348.3758,1.0,398.86395,388.46973,0.70989954,395.11096,406.35693,0.67925376,427.5685,250.01062,0.6969635,440.91003,385.12476,1.0,300.08194,233.50066,0.8237864,318.53506,381.12808,0.8882249
12,377.39868,223.87056,0.847987,374.47238,238.85866,0.89793974,403.54935,289.2762,0.87232494,399.67032,328.87384,1.0,402.72195,348.9347,1.0,397.7517,388.33627,0.74161494,394.8632,406.27707,0.6623645,427.68576,249.75308,0.70696086,440.70215,387.30463,1.0,300.44205,233.8617,0.83226097,316.31134,378.5834,0.8484254
13,377.70264,223.9193,0.85347754,374.71844,238.79134,0.8951761,403.29654,288.91327,0.84931356,399.45978,328.9948,1.0,402.6261,348.88788,1.0,397.55774,388.8006,0.69115156,394.793,406.85007,0.6706235,427.35297,249.7826,0.69853514,440.0989,387.79034,0.9730423,300.08832,232.87144,0.83069324,318.16318,380.83777,0.8762602
14,377.65787,223.9722,0.8495721,374.5329,238.82263,0.8946642,403.38034,289.1859,0.8588507,399.2487,328.66458,1.0,402.40802,348.30234,1.0,397.45227,388.40704,0.6890502,394.61975,406.67365,0.6441227,427.4471,249.8009,0.7164905,442.33325,386.44833,0.960518,299.8206,232.84015,0.82232445,317.45282,380.4831,0.8928212
15,377.58054,223.76363,0.8527827,374.38605,238.67285,0.89613694,403.24896,289.1113,0.85736823,399.30832,328.8376,1.0,402.53928,347.99374,1.0,397.651,388.14328,0.70238996,394.80518,406.58105,0.6601408,427.28534,249.71593,0.7142779,439.79865,386.75977,0.9748937,300.16556,232.71588,0.8031258,317.98608,381.04874,0.85177237
16,377.56,223.57867,0.84183115,374.36978,238.39827,0.8959856,403.19882,288.97296,0.84471875,399.58307,329.08493,1.0,402.83752,348.2835,1.0,397.09955,387.96835,0.7135212,395.15543,406.76535,0.6557412,427.35315,249.37978,0.7206453,439.82794,386.48972,0.9829804,300.24387,232.85603,0.8198965,317.34775,380.76965,0.88689035
17,377.82584,223.7688,0.8496806,375.81107,239.15079,0.88744015,403.41443,288.76025,0.8640542,399.09924,328.04022,1.0,402.99417,347.86496,1.0,397.60834,388.07022,0.7328643,394.8578,406.34796,0.6719431,427.35226,249.45479,0.7309026,439.8987,386.6859,0.9793874,300.4012,232.34048,0.7920808,317.0235,380.94818,0.8658326
18,377.76566,223.81287,0.8529509,375.89432,239.33215,0.88649917,403.9106,288.56415,0.84906995,399.42896,328.47043,1.0,402.91104,348.2632,1.0,398.7161,388.26318,0.7318821,396.07352,407.3102,0.6866605,427.52374,249.78244,0.7206386,439.90677,387.16916,0.98087364,299.9972,232.37088,0.7905439,317.45355,380.6627,0.8582967
19,377.68494,223.85966,0.84559256,374.41788,238.58073,0.87949723,403.79932,288.65518,0.8394073,399.34872,328.32266,1.0,402.92896,347.94534,1.0,398.84583,388.0971,0.7409337,397.06894,406.93896,0.6805526,427.45837,249.82024,0.707885,439.8766,387.44675,0.9753971,299.82794,233.56503,0.8222385,316.26868,378.6543,0.8376647
20,377.4837,223.77582,0.84401655,374.17453,238.63707,0.8770706,404.0662,288.5032,0.84785116,399.4223,328.07513,1.0,402.4676,347.64258,1.0,398.52527,388.0456,0.7205084,396.2557,407.86792,0.6529997,427.475,249.81711,0.7146812,439.98477,387.07425,0.9513951,300.0025,233.59479,0.83608633,316.27145,378.75134,0.8230234
21,377.51352,223.6966,0.84503937,374.2368,238.54337,0.88277864,403.8131,288.72818,0.8463621,399.44003,328.73996,1.0,402.59274,347.86215,1.0,398.6193,388.1035,0.70206815,396.02307,407.93536,0.64233285,427.21716,249.9489,0.7223539,440.04922,386.61487,1.0,300.10693,232.98042,0.8149963,316.42978,379.01004,0.8377626
22,377.5496,223.67725,0.84812415,375.6407,239.21695,0.8780775,403.45874,288.922,0.8584486,399.38916,328.4488,1.0,402.70996,347.467,1.0,398.91663,388.11417,0.68553346,396.5352,407.49057,0.64891875,427.52298,249.85966,0.72017986,440.21402,386.45032,0.98943967,299.66513,233.22684,0.82764006,316.67242,379.4169,0.8678291
23,377.78336,223.691,0.84727794,375.63263,239.10233,0.8837257,403.3824,288.64615,0.85472775,399.5991,327.84665,1.0,403.03732,347.3903,1.0,399.17682,388.07956,0.6745105,396.97467,407.37698,0.64824414,427.27322,249.95592,0.7152876,439.89084,386.49075,0.97967637,299.54495,232.13345,0.80241746,316.51462,379.57468,0.8667893
24,377.4895,223.89214,0.8301078,375.97348,239.68706,0.875747,403.02942,289.09525,0.8521169,399.0984,327.4396,1.0,402.6368,347.48468,1.0,397.7942,387.85895,0.7256218,395.58618,406.27045,0.6719246,427.47504,249.37144,0.7222032,439.8867,386.90207,0.973416,299.98767,231.90622,0.7303878,317.97534,379.26007,0.8497389
25,377.50974,223.84895,0.82961804,375.88715,239.51546,0.87710947,403.14072,288.8193,0.8630385,399.11926,327.7403,1.0,402.49823,347.4135,1.0,397.50052,387.60773,0.6735133,396.38022,406.67285,0.6238015,427.41025,249.87875,0.7212173,440.12625,385.41864,1.0,300.15225,232.00401,0.7659311,317.4389,379.44962,0.9048786
26,377.44196,223.81442,0.82811236,375.84055,239.47824,0.87149507,402.95856,288.92368,0.8816131,399.11868,328.29428,1.0,402.3884,347.81137,1.0,397.70044,387.87698,0.67342114,396.49228,407.03522,0.6404506,427.25665,249.74358,0.70945954,439.87888,387.1743,0.9572272,300.52908,232.91226,0.7917015,317.6599,378.5039,0.89341515
27,377.56497,224.00655,0.8377361,375.9573,239.64021,0.8710203,402.95395,289.01492,0.90070313,399.20822,327.7269,1.0,402.86075,347.18677,1.0,397.6617,387.48407,0.6674986,396.2743,407.01126,0.6419784,427.4713,249.83449,0.7127524,439.852,386.00043,0.9702616,300.6044,233.30913,0.81094676,317.21222,378.37674,0.8951776
28,377.75125,224.07408,0.8434484,375.77472,239.58966,0.86643004,402.95844,289.1019,0.8864221,399.23218,327.7341,1.0,402.70615,347.3926,1.0,397.43814,387.76898,0.6632329,395.9826,406.93936,0.65284765,427.5992,249.73561,0.7222416,440.25934,386.5818,0.983531,300.48026,233.77574,0.7993371,317.56082,380.79718,0.89016694
29,377.784,223.95778,0.836949,375.90067,239.39085,0.85583425,402.9827,289.01404,0.8955649,399.42355,327.98795,1.0,402.79123,347.59882,0.9993924,397.00952,387.48163,0.7106945,395.69122,406.62292,0.67711616,427.4519,249.67403,0.7197315,439.73856,386.77673,0.99627626,300.42056,233.1952,0.81478846,316.89032,381.45654,0.8648383
30,378.05713,224.08554,0.83000046,375.5691,239.12733,0.8426233,402.8653,289.30557,0.9110399,399.80405,328.24997,1.0,403.0352,347.7745,0.9958585,397.37994,387.6867,0.6923791,396.0243,406.27307,0.66901726,427.54514,249.43219,0.73870367,440.27173,386.1706,1.0,300.12637,233.10037,0.80417347,316.5652,381.0223,0.8625968
31,378.0531,223.9272,0.82990533,375.9184,239.69398,0.8504998,402.9909,289.25418,0.91586226,399.9172,328.51627,1.0,403.16223,347.93628,0.99239236,398.72937,388.01962,0.67759377,397.29587,406.21106,0.63713384,427.58777,249.8158,0.7124968,440.8702,385.40326,1.0,300.36395,233.64299,0.8073763,318.1459,381.06604,0.85292995
32,377.89185,223.9402,0.8286942,375.8613,239.74266,0.8477229,403.38116,289.24396,0.9140772,400.09402,328.82205,1.0,403.2491,348.34976,1.0,398.4659,388.14288,0.69149786,396.6615,406.75278,0.6519367,427.62128,249.67099,0.7244591,440.6096,385.4635,1.0,300.11584,233.34077,0.82061875,317.74854,381.08624,0.83908653
33,378.1104,223.83208,0.8414954,376.11722,239.6589,0.85711604,403.2901,289.3494,0.9271835,399.71262,328.27945,1.0,403.35788,348.1691,1.0,398.6421,388.29944,0.6841439,396.93234,406.66663,0.6405088,427.81784,249.64851,0.71689355,440.59412,386.95505,1.0,300.2047,232.74525,0.78690606,316.8329,378.88766,0.8279424
34,377.9214,223.93074,0.8425885,375.8534,239.7029,0.85677207,402.89188,289.72525,0.9249846,399.67188,328.78906,1.0,403.00037,348.72702,1.0,399.08975,388.69257,0.6747549,396.72467,408.14185,0.6427743,427.90308,249.92076,0.7260912,440.80237,386.16028,1.0,300.6161,233.15402,0.79789174,317.3675,379.06622,0.8475658
35,377.9572,224.13475,0.85119855,375.8949,239.99022,0.8722605,403.08405,289.92487,0.91060036,399.93958,328.92844,1.0,403.26004,348.77567,1.0,399.1236,388.61902,0.7147673,396.74277,406.92984,0.6777372,427.81476,249.86728,0.71951836,440.2798,387.41864,1.0,300.4129,233.68193,0.8106644,316.9552,379.17407,0.8469913
36,378.28888,224.52773,0.8657372,376.2964,239.8933,0.88224334,403.00043,290.15363,0.92874897,399.60785,329.08148,1.0,403.1758,348.85522,1.0,399.0853,389.17755,0.69395816,396.19785,407.85806,0.64905775,427.98523,249.49689,0.71809626,441.26486,384.81708,1.0,300.05188,234.16208,0.7834454,318.31934,380.50217,0.8003618
37,378.0864,224.51259,0.85533416,375.8022,239.71954,0.86823493,403.4293,289.77023,0.92716324,399.99817,329.19928,1.0,403.57553,349.11346,1.0,398.64612,388.7499,0.69515085,395.6944,407.44464,0.64736974,428.0438,250.01483,0.6995671,440.62497,386.2711,1.0,300.2978,233.36731,0.7846121,316.8709,379.8385,0.8269261
38,378.04633,224.5976,0.8514709,375.74152,239.7922,0.86554086,402.95477,290.0086,0.9266031,400.1257,329.74966,1.0,402.99362,349.68857,0.99797916,398.3199,389.56638,0.69380665,395.85925,408.31647,0.66281563,428.15256,249.98387,0.69707966,440.4208,387.34143,1.0,300.22232,233.42722,0.7803504,316.94128,379.99557,0.8264284
39,378.0656,224.52171,0.85306174,375.779,239.65056,0.870058,403.01758,290.42313,0.94410926,400.41098,330.00568,1.0,403.1115,349.8184,0.99645704,398.8268,389.81915,0.70741606,395.65253,408.2044,0.6751882,428.2092,250.11133,0.692295,440.70813,387.8603,1.0,300.142,233.629,0.7945876,317.49615,379.6655,0.83806986
40,378.2626,224.44284,0.8584512,375.84717,239.76366,0.87523633,403.0556,290.30338,0.95391583,400.30313,329.91476,1.0,403.1714,349.51282,0.9934381,398.00552,390.14026,0.72398764,395.32825,408.57758,0.7065234,427.9918,250.23587,0.6927187,440.6472,387.5169,1.0,300.43903,233.83553,0.7878767,317.49112,379.0511,0.84711707
41,378.3393,224.34962,0.85967255,375.82654,239.70955,0.87717384,403.37228,290.76758,0.96642333,400.40677,330.38187,1.0,403.2889,350.03482,0.9827899,399.54633,390.13974,0.70655984,396.37387,408.29828,0.67157483,428.0446,250.36845,0.67535424,441.00528,387.73074,1.0,300.19336,233.66614,0.78927404,317.59988,379.6309,0.8557014
42,378.33936,224.39516,0.86030483,375.8833,239.67433,0.8829248,403.23163,291.02185,0.9748382,400.56006,330.8513,1.0,403.42242,350.3992,0.9782173,398.3096,390.33832,0.70617205,395.01633,409.1847,0.6961317,428.09915,250.38882,0.685224,440.91608,387.71356,1.0,300.39365,234.09724,0.82415164,317.39783,379.41678,0.8558131
43,378.05313,224.46121,0.8521233,375.73477,239.56325,0.87048405,403.40048,291.29294,0.9812046,400.64307,330.51724,1.0,403.41083,350.41943,0.9863012,398.58725,390.05405,0.6814995,395.58194,408.84003,0.6639013,428.05737,250.23703,0.67570645,440.9927,387.82794,1.0,300.3843,234.53894,0.8040039,316.55392,380.54642,0.858094
44,378.05856,224.4468,0.8547477,376.2733,239.90132,0.8733989,403.19202,291.46643,0.98178375,400.74835,330.58774,1.0,403.44635,350.17447,0.9775489,398.99643,389.85394,0.72473073,396.5647,408.09714,0.7067777,429.53625,252.2557,0.6608676,441.0021,388.71463,1.0,300.07178,233.99513,0.8016822,316.7525,380.47095,0.8635287
45,377.9972,224.40863,0.85173815,376.17084,239.85976,0.8685529,403.38293,291.41495,0.983257,400.75073,330.4399,1.0,403.59048,349.96518,0.966743,398.93152,389.9553,0.7158192,396.42404,407.93024,0.69536954,429.13132,252.11946,0.69021237,440.80496,389.12057,1.0,300.2556,234.39735,0.816997,317.0739,379.78278,0.8721879
46,377.91977,224.43524,0.8438,376.2443,239.82346,0.85607064,403.15552,291.27484,0.9848752,400.45273,330.02368,1.0,403.3236,349.85474,0.98618966,398.2959,389.72116,0.7268332,396.42264,408.04037,0.67255354,429.34436,252.04434,0.6649317,440.66452,388.68945,1.0,300.30865,234.76076,0.7854912,317.46893,379.88873,0.8650549
47,377.89114,224.2751,0.85308605,376.26315,239.71333,0.8712033,402.87845,291.02487,0.97532433,400.50427,330.18817,1.0,403.40378,350.1508,0.99260247,398.8621,390.0897,0.70571524,397.04605,409.71497,0.66592216,429.44186,252.23581,0.6652478,441.2406,388.36768,1.0,300.29065,234.78944,0.7990089,317.115,381.00107,0.8769068
48,378.30215,224.4983,0.85555327,376.5008,240.2297,0.88314366,402.87607,291.44586,0.95221704,400.6844,330.0139,1.0,402.947,350.6228,1.0,398.27948,390.91418,0.70730424,395.77655,408.78653,0.7184549,429.83453,251.73141,0.66303736,441.2188,388.2529,1.0,300.6152,236.79533,0.79443175,316.63025,380.4658,0.81784874
49,378.47034,224.54231,0.8670194,375.95593,240.15857,0.88859737,402.58792,291.36844,0.9650392,400.4098,330.82703,1.0,402.87152,350.83417,1.0,398.81903,391.25772,0.73442316,396.31778,409.16467,0.6953849,429.34863,252.74976,0.6838047,440.752,388.7934,1.0,300.0825,235.77368,0.80184144,317.8243,381.18964,0.8855972
50,378.65427,224.6447,0.8660743,376.17392,240.22708,0.8896062,402.60852,291.12796,0.9714558,400.55185,330.12363,1.0,403.02988,350.3886,1.0,399.3241,391.4216,0.71543854,397.09662,409.05923,0.66879344,429.17648,252.83078,0.68628854,440.63434,388.31137,1.0,300.2072,236.5873,0.8331696,317.28867,381.12604,0.88212985
51,378.7793,224.80844,0.8552517,376.3233,240.21713,0.8844592,402.5039,291.40225,0.9660165,400.3104,330.5579,1.0,402.69257,350.44208,1.0,398.1966,391.42413,0.70154226,396.89896,409.09033,0.67856896,429.2811,252.66393,0.6760315,440.16876,389.65417,1.0,300.14987,236.3654,0.82664984,317.522,380.99686,0.88884497
52,378.40674,224.86066,0.848348,375.9455,240.24367,0.8710624,402.76474,291.60464,0.9738879,400.49814,330.6399,1.0,402.5834,350.34927,1.0,398.20877,391.654,0.7243459,396.64758,409.44354,0.6995776,429.16135,252.98726,0.6898734,440.4697,389.29562,1.0,299.95786,235.75525,0.80159646,317.20905,381.6009,0.8687231
53,378.5155,224.88843,0.85178643,376.31137,240.42361,0.8731221,402.81494,292.6085,0.98043215,400.29358,330.8677,1.0,402.5551,350.50922,1.0,398.0719,391.57886,0.7041318,396.84793,409.40097,0.6893124,429.37326,252.45148,0.66877836,440.81232,390.42535,1.0,300.48886,235.29831,0.82795197,316.96207,381.44922,0.8677406
54,378.25336,225.33333,0.86411023,375.8303,240.53542,0.87722427,402.60007,292.80557,1.0,400.4321,330.81808,1.0,402.8453,350.79236,1.0,398.20218,391.37708,0.72310835,396.84125,409.15805,0.7043531,429.39233,252.74937,0.68460006,440.39026,390.06955,1.0,300.23145,235.65012,0.8124693,317.93698,381.884,0.89989597
55,378.28583,225.0951,0.8565047,375.7882,240.24644,0.86948806,403.031,292.46667,0.9846797,400.19104,331.6144,1.0,402.86926,351.3521,0.96890616,397.88376,391.5421,0.715041,395.9959,409.76752,0.700894,429.1545,252.70485,0.68899304,440.1209,390.38095,0.9988059,300.14792,235.3488,0.85217154,317.384,382.48572,0.86802197
56,378.6177,224.92644,0.8576441,375.98044,240.09406,0.88326854,402.6813,292.3223,0.97919667,399.9724,331.45944,1.0,402.52536,351.4472,0.9706078,397.7873,391.67377,0.69653535,395.60974,410.28537,0.71672976,429.2578,252.95316,0.6815051,439.7648,390.55136,1.0,300.57715,235.2259,0.83690614,318.4686,382.80243,0.9001136
57,378.69775,224.9553,0.8639707,376.04282,240.20613,0.88711494,402.80408,292.29993,0.9842622,400.04272,330.97018,1.0,402.58926,350.97516,0.989547,397.4203,391.7478,0.72366625,395.16623,409.85678,0.7176234,429.48697,252.59459,0.69026244,439.3979,391.0798,1.0,300.52084,235.89157,0.8264186,317.63556,382.60193,0.89488965
58,378.6657,225.05652,0.8608624,375.92096,240.40683,0.8822498,402.8534,292.55673,0.9774134,400.24066,331.3174,1.0,402.5254,350.92044,0.9735184,397.27795,391.57108,0.70167065,395.12784,409.63153,0.70883816,429.5498,252.64397,0.6971203,439.94348,390.2419,1.0,300.1766,235.64748,0.8305538,317.648,381.77908,0.92206943
59,378.58884,225.02988,0.8608927,375.91577,240.42404,0.8790338,403.1236,292.6219,0.97654825,400.6173,331.5516,1.0,402.77484,351.44852,0.9717382,397.77707,391.48587,0.69664794,395.54263,409.44266,0.70169383,429.38742,252.71194,0.7044034,440.15018,389.72318,1.0,299.79672,236.13118,0.822617,317.16882,381.81793,0.9179287
60,378.5777,224.95554,0.8720947,376.0323,240.30763,0.8735025,403.5116,292.9602,0.9727409,400.9775,330.9204,1.0,403.4847,351.3744,0.9796733,398.56265,391.7463,0.69647896,395.50266,409.54642,0.68852895,429.78976,252.35704,0.66900957,440.90085,388.77814,1.0,300.74643,236.00743,0.8238234,318.00552,383.06757,0.80543965
61,378.5822,225.16571,0.8694002,375.97287,240.48383,0.8706805,403.32596,293.17236,0.9699521,400.4788,331.59866,1.0,403.15842,352.1514,0.9634925,398.55286,392.06696,0.70743215,396.21564,409.83313,0.6938699,429.7791,252.34479,0.6764672,439.89703,389.2381,0.99472517,301.0104,235.09416,0.8128088,316.06396,381.30923,0.83865434
62,378.45352,225.00107,0.866853,375.9824,240.2135,0.87248194,403.02255,292.7709,0.98305196,400.6183,331.38345,1.0,403.32047,351.7668,0.95941186,398.76266,392.00317,0.6925558,396.58182,409.59628,0.68750113,429.701,252.58063,0.6669867,440.15936,388.94302,1.0,301.25568,235.36919,0.8190708,317.47385,382.19952,0.8688137
63,378.68256,225.10736,0.8781368,375.97778,240.47603,0.87284774,403.00934,292.66635,0.9698664,400.52942,331.115,1.0,403.1075,351.57095,0.9671733,398.33075,391.9592,0.69116163,396.21185,409.76196,0.68069834,429.62247,252.41084,0.68092024,440.01392,389.11664,0.99321496,300.7483,235.40045,0.7999502,315.90732,382.31876,0.87413824
64,378.43808,225.064,0.8666605,375.9342,240.49524,0.86393124,403.19522,292.69424,0.98039436,400.37378,331.22604,1.0,403.06702,351.69867,0.95594656,397.75906,392.09293,0.6837934,395.94888,410.0884,0.69131076,429.5271,252.36572,0.6847299,439.8785,388.78256,1.0,300.59326,235.37315,0.8123491,317.58966,382.02322,0.8739559
