scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,223.43904,278.89108,1.0,224.30827,295.61932,0.9972215,175.14261,371.96057,1.0,157.44884,417.72095,1.0,150.86531,440.12756,1.0,149.27132,474.5777,0.995123,156.96297,488.67587,0.97017175,293.60837,295.18988,0.8408958,235.86066,459.83377,0.8228406,175.6835,283.77512,0.81192416,124.81492,445.78647,0.911244
9,223.38985,278.83167,0.9938688,224.36691,295.60022,1.0,175.17732,371.8454,1.0,157.26538,417.9504,1.0,150.87582,440.16608,1.0,149.72302,474.92984,0.9840225,157.34836,489.5353,0.97429574,293.68033,295.20474,0.8453914,234.43571,458.83133,0.83390015,175.8643,283.8577,0.8182814,124.7784,445.98987,0.9099806
10,223.4193,278.80023,0.9965957,224.37094,295.54837,0.99849015,175.27173,371.427,1.0,157.35431,417.84924,1.0,150.89447,440.19315,1.0,149.62402,475.01706,0.98054254,156.82402,489.15808,0.9655182,294.48315,297.39694,0.84941113,234.90562,459.09912,0.81471443,175.92113,283.4688,0.82153785,124.39966,446.2591,0.91283
11,223.27277,278.83353,0.9855695,224.48103,295.49487,0.9944096,175.33438,371.27847,0.98209447,157.58589,417.41278,1.0,150.86519,440.03036,1.0,149.6248,474.90134,0.9885701,157.47949,488.92065,0.9701866,294.62888,297.13004,0.85168993,234.12373,458.67554,0.82558644,175.32562,283.766,0.8469999,124.327675,446.4354,0.90850824
12,222.41412,278.67996,0.9834622,224.00417,295.20706,0.98788923,175.46828,371.9011,0.99962175,157.91899,417.26547,1.0,151.50737,439.75342,1.0,150.62082,475.0526,0.97416526,158.7923,489.54657,0.97865003,293.61362,295.8278,0.8730626,236.66382,459.24448,0.8512436,175.45425,283.41687,0.82124853,124.54971,445.88977,0.9061398
13,222.62506,278.59302,0.9927736,224.63022,293.5451,0.9937053,175.51833,372.10065,1.0,157.38528,417.199,1.0,151.12186,439.555,1.0,150.91718,474.8272,0.9828851,159.30038,489.31836,0.9827691,293.4559,295.3167,0.8769355,236.6746,459.19922,0.83497965,175.66779,283.14594,0.8268958,124.60942,445.85938,0.91652113
14,222.79494,278.44763,0.9954229,223.97455,295.0748,0.9978548,175.51099,371.81253,0.98495513,157.54962,416.87134,1.0,151.09207,439.29636,1.0,150.62726,474.29993,1.0,159.07312,488.79062,0.99750984,294.36685,297.46484,0.8566531,236.21954,458.9707,0.82983255,175.04428,283.0522,0.84057474,124.839714,445.88138,0.9218563
15,222.81842,278.5398,0.98784,224.02965,295.0571,0.9935282,175.24988,371.83978,0.9949639,157.55072,416.7981,1.0,151.20668,439.21707,1.0,150.35417,474.65002,0.9855181,158.8229,488.84616,0.96758085,294.2865,297.3572,0.85424364,236.55052,458.51065,0.80716866,175.02368,282.8051,0.8364064,124.499344,445.235,0.90862393
16,222.62326,278.33337,0.99115354,224.57199,293.39743,0.98595184,175.18967,371.69086,0.9875697,157.66975,416.96698,1.0,151.09666,439.3719,1.0,150.21451,474.33414,1.0,158.51425,488.7076,0.99407417,293.9783,295.2665,0.85113406,234.66273,458.10336,0.84798306,175.07693,282.8422,0.83366346,124.5967,445.34625,0.8971957
17,222.88193,278.22913,0.99090177,223.93172,295.0263,0.98876876,175.36157,371.4205,0.97835726,157.73915,417.00748,1.0,150.91888,439.61368,1.0,150.04407,474.3505,1.0,158.18295,488.8816,1.0,294.65732,297.39908,0.85552275,235.16798,458.17767,0.8335686,175.38972,282.69934,0.8433235,124.45704,445.12976,0.9022987
18,222.91031,278.18854,0.9941287,224.0457,294.8632,0.9925943,175.36119,371.35892,0.99608636,157.60356,416.7406,1.0,150.865,439.3655,1.0,149.86931,474.05634,1.0,158.14735,488.5088,0.99963665,294.7849,297.424,0.86043227,234.00427,458.0852,0.8443661,175.3082,282.54184,0.84256977,124.79912,445.30814,0.899818
19,222.65681,278.422,0.9895636,224.05267,295.0459,0.99116147,175.54294,371.3261,1.0,157.86333,416.90796,1.0,151.08694,439.33163,1.0,149.7531,473.81595,1.0,157.83145,488.30945,0.99969375,294.84506,297.55362,0.85108113,233.51736,459.0758,0.8443261,175.45428,282.94714,0.84021914,124.29694,445.3377,0.89902055
20,222.53441,278.51254,0.9976216,224.29013,293.71194,0.9991452,175.27724,371.57733,1.0,157.86366,417.16348,1.0,151.09735,439.4735,1.0,149.74086,474.22693,0.9917663,158.0599,488.66287,0.9845659,294.42172,297.77332,0.8435153,235.17671,458.26065,0.8243925,175.66734,282.66318,0.8336844,124.81325,445.14938,0.8931087
21,222.60059,278.43295,0.9929183,224.42903,293.58575,0.98336375,175.45796,371.67862,1.0,157.90541,416.52246,1.0,151.28162,439.1648,1.0,150.23856,474.3743,1.0,158.6071,488.6497,0.99328643,294.46832,297.59024,0.85812455,234.91368,458.51337,0.8158222,175.6384,282.77063,0.8337373,124.70593,445.13382,0.9070431
22,222.62463,278.47327,0.9826804,224.41585,293.27588,0.9750326,175.62714,371.67697,1.0,157.5496,417.10034,1.0,150.97012,439.51035,1.0,150.10222,474.28415,0.99276835,158.71191,488.76425,0.9919303,294.6155,297.68423,0.8535794,234.98451,458.6178,0.80980927,175.78047,282.7701,0.8379539,124.85317,445.39798,0.8931721
23,222.63072,278.43262,0.9828412,223.81497,295.0398,0.9681268,175.4868,372.06848,1.0,157.68971,416.71115,1.0,151.09291,439.11374,1.0,150.18823,473.9627,0.99513656,158.60822,488.51083,0.9905765,294.5749,297.26904,0.8428531,234.46652,459.30353,0.8280082,175.56252,282.81042,0.8320583,125.15533,445.92868,0.90885925
24,223.21526,278.23154,1.0,224.45023,294.84323,0.9968993,175.97711,371.70776,1.0,158.05472,416.66876,1.0,151.3472,439.29962,1.0,149.75388,472.75525,1.0,156.94536,486.9154,0.9975076,294.74127,296.51547,0.8443076,234.22699,458.3677,0.83585954,175.313,283.18335,0.834118,123.65446,446.89478,0.8987947
25,222.98009,278.20523,1.0,224.33437,294.89142,0.99910355,176.27585,371.80258,1.0,158.30493,416.4738,1.0,151.34314,439.16437,1.0,149.84818,473.2426,1.0,157.38297,487.77072,1.0,294.5568,296.91162,0.834531,236.24872,458.19232,0.80696833,175.32101,282.56018,0.85253686,123.0895,446.38135,0.89617854
26,222.74759,278.3522,1.0,223.95049,295.20905,0.99639094,176.0965,372.0226,1.0,158.31516,416.57986,1.0,151.16367,439.39243,1.0,149.64354,473.14587,1.0,156.9151,487.41553,1.0,294.4057,297.20526,0.8320996,235.45749,458.30896,0.8124116,175.27367,282.8238,0.8330797,123.20379,446.89392,0.9065874
27,222.47041,278.37085,1.0,223.81921,295.335,1.0,175.98843,372.04385,1.0,158.43315,416.53873,1.0,151.20462,439.29642,1.0,149.82785,473.4801,1.0,157.29353,487.74014,1.0,294.63266,297.15833,0.8294865,236.10266,458.47107,0.8252125,175.13535,282.88763,0.8304886,123.89243,445.05307,0.9084925
28,222.47533,278.36658,1.0,223.78583,295.359,0.99893147,175.92221,372.13202,1.0,158.12279,416.93808,1.0,151.07658,439.47955,1.0,149.93823,474.3959,0.9948844,157.56442,489.00168,0.9884707,295.05435,296.98203,0.8150823,237.34505,458.51938,0.80296504,175.33188,282.85208,0.82960814,123.27947,447.0764,0.90194124
29,222.53224,278.35464,1.0,223.77893,295.34286,1.0,175.91283,372.3497,1.0,158.26237,416.96567,1.0,151.12552,439.7343,1.0,150.16792,474.5892,0.9886192,157.85005,488.97397,0.9803819,295.05408,297.20148,0.8243181,235.03339,458.9636,0.8149904,175.21893,283.0862,0.8191692,124.30258,445.47842,0.9078366
30,222.34885,278.44016,1.0,224.40353,293.57477,0.98988503,175.78113,372.29495,1.0,158.07784,417.3759,1.0,150.96468,439.89316,1.0,150.29811,474.4353,0.9916055,157.89787,488.75507,0.9707967,294.97406,297.13254,0.8272943,236.23758,458.20612,0.7855236,175.64737,282.88403,0.8357198,124.67958,446.3629,0.9205788
31,222.6422,278.4829,1.0,223.93393,295.41046,0.9884647,176.13503,372.6541,1.0,158.11937,417.35327,1.0,151.2512,439.5686,1.0,150.30841,474.66147,0.99170154,158.10242,489.09644,0.9765679,294.66785,297.56607,0.8392845,236.30347,458.41754,0.8027769,175.92313,283.65973,0.80671185,124.697586,445.9697,0.9178704
32,222.61499,278.69855,1.0,224.09586,295.60123,0.98835343,177.94064,371.39185,1.0,158.03267,417.31784,1.0,150.97966,439.69107,1.0,149.84344,474.8737,0.97317755,157.40338,489.09552,0.9586531,293.88046,295.54468,0.84269667,235.77527,458.7794,0.82808566,175.6124,283.87332,0.7983639,124.70765,446.32672,0.92991996
33,222.70601,278.79843,1.0,224.0897,295.51337,0.9888649,177.78249,371.89227,0.99764407,157.93307,417.7317,1.0,150.96999,440.08923,1.0,150.09352,475.5531,0.9615561,157.69142,489.75153,0.9709366,294.1191,295.69788,0.8534459,235.95798,458.6362,0.82402,175.65579,284.0014,0.80772436,124.65948,446.5853,0.9331541
34,222.68138,279.1964,1.0,224.03671,295.94653,0.99091756,177.41132,372.0756,1.0,158.08884,418.04587,1.0,150.94826,440.48853,1.0,150.41083,475.82367,0.9499797,158.60768,489.8652,0.9621585,293.68112,295.77176,0.8699171,235.66862,458.40466,0.83285993,175.60622,284.4385,0.81023186,124.67742,446.80093,0.94091934
35,222.62206,279.09247,1.0,224.06165,295.7644,0.99999666,175.54636,373.8958,0.9980408,158.06853,418.53635,1.0,151.05283,440.817,1.0,150.72072,475.78522,0.9460777,158.41254,490.03363,0.9678383,293.73212,295.86636,0.8921074,234.92712,459.22525,0.81415874,175.693,284.4099,0.8201251,125.24196,447.12225,0.9323749
36,222.75432,279.25156,0.9946346,224.36043,295.99896,0.9931237,175.27461,373.7399,0.97470284,158.15552,418.4633,1.0,151.46785,440.62158,1.0,151.55032,475.97107,0.9106867,160.11372,490.0124,0.9441798,292.8776,296.10654,0.87558436,236.68112,460.24854,0.81503206,175.73903,284.61655,0.830728,125.05404,447.7332,0.9328825
37,222.8026,279.39853,0.9987259,224.30853,296.30222,1.0,174.99184,374.27936,0.99238944,157.93718,418.78406,1.0,151.06169,440.8855,1.0,151.383,476.15704,0.9177152,159.04207,490.42767,0.96120006,293.28467,296.3118,0.8836966,236.23035,459.86722,0.8143231,175.68137,284.9045,0.8394028,124.79551,447.97302,0.93743324
38,222.54944,279.45996,0.99766713,224.1159,296.405,1.0,174.81538,374.4496,0.9944083,158.0836,418.98254,1.0,151.07056,441.15677,1.0,150.94278,476.00943,0.92805576,158.02701,490.01678,0.9654284,293.24844,296.73148,0.8710935,234.51338,459.90134,0.83072126,175.73682,285.09137,0.83467954,124.81196,448.33646,0.956696
39,222.86893,279.65372,0.97616976,224.53825,296.42355,1.0,174.64703,374.47687,0.9935885,157.87474,419.16083,1.0,151.03577,441.3939,1.0,151.23338,476.5689,0.9238306,158.58107,490.76773,0.97435063,292.99353,296.8412,0.8765627,235.23257,460.52484,0.8226539,175.45512,285.2626,0.8232191,124.64822,448.7262,0.9546379
40,222.61482,279.6447,0.98648584,224.38634,296.46884,1.0,174.64207,374.82224,0.9985554,157.58641,419.54578,1.0,150.94833,441.63235,1.0,150.91472,476.84158,0.9124204,158.25505,490.84122,0.9727349,293.31934,296.8598,0.8653017,234.2908,460.39172,0.8311779,175.6108,285.1715,0.83248293,124.642815,448.43195,0.95255035
41,222.46477,279.8143,0.98087186,224.40175,296.6635,1.0,174.35335,375.13034,0.99219245,157.89363,419.2399,1.0,151.02002,441.4272,1.0,150.98672,473.993,0.90526825,157.29718,488.72403,0.96985763,293.20496,297.1222,0.8893188,235.26656,461.14938,0.8276334,175.50244,286.07895,0.807477,124.4373,448.1246,0.9352878
42,222.50092,280.1514,0.97437143,224.27997,296.78174,0.9956517,176.98651,373.48083,1.0,157.71375,419.74197,1.0,151.09273,441.62888,1.0,151.02063,474.0264,0.9127094,157.35464,488.585,0.95772886,292.88528,296.95355,0.9076894,235.39278,460.90515,0.83894205,176.88838,284.90466,0.79035044,125.29511,448.11288,0.9404253
43,222.58945,280.29904,0.9579614,224.3819,296.54135,0.9920155,176.78362,373.84048,1.0,157.65585,419.86148,1.0,150.69957,441.97137,1.0,151.18124,474.5459,0.91949475,157.63588,489.06958,0.96936965,292.2767,297.5272,0.9038441,234.56244,461.53714,0.86103195,177.1619,285.64026,0.8082312,124.51895,448.50925,0.955748
44,222.64479,280.295,0.9683648,224.42152,296.5344,0.99407035,176.9016,373.8147,1.0,157.6274,419.69946,1.0,150.9228,441.57867,1.0,151.1839,474.34573,0.91882056,157.60936,488.9059,0.95650244,292.91516,297.4154,0.890607,234.50626,461.54373,0.86883426,177.2073,285.4985,0.8153743,124.43957,448.57712,0.9402011
45,222.36436,280.34613,0.9701311,224.22504,296.55765,0.9881308,176.64917,373.75137,0.9992422,157.68462,420.0617,1.0,150.93488,441.974,1.0,151.32722,474.6974,0.8851415,157.56697,489.40527,0.9758083,293.06677,296.99374,0.93463576,234.04822,461.3372,0.86433274,177.11032,285.63712,0.80853647,125.25035,448.399,0.94012487
46,222.33298,280.33405,0.9646055,224.14934,296.6177,0.9854411,176.68083,373.78326,0.9938412,157.69235,420.03403,1.0,150.84633,441.93948,1.0,147.79706,473.6971,0.899437,157.8649,489.4823,0.96814126,292.9606,296.69815,0.94660586,234.71053,461.47168,0.8430468,177.19667,285.5874,0.7988854,125.09917,448.7549,0.9554513
47,222.20352,280.169,0.97198963,224.01366,296.36267,0.9839587,174.66777,375.14362,0.9931266,157.41135,420.14044,1.0,150.84981,441.97543,1.0,148.34729,472.77814,0.90413266,159.08322,491.24692,0.93668,292.7092,297.1041,0.95118046,236.10046,461.6425,0.84406644,177.26753,285.38272,0.79163384,124.48872,449.04553,0.9610721
48,221.6595,280.69742,0.94767195,223.65164,296.83777,0.95632106,177.00635,373.43182,0.99999577,157.41748,420.16418,1.0,151.08292,441.99667,1.0,150.97649,473.6544,0.8865132,158.21797,490.62888,0.92094004,292.27356,297.7558,0.95287466,235.05777,461.6541,0.8085818,176.97717,285.3086,0.76553667,125.09126,448.3652,0.9455434
49,221.2442,280.92056,0.9270553,223.62865,296.95645,0.9481334,176.84514,373.55356,0.98857075,157.74902,420.67972,1.0,151.58582,442.32346,1.0,148.0881,472.69272,0.88655084,157.61852,488.8674,0.9136814,291.87772,297.7485,0.96609926,236.00772,461.14688,0.82078546,176.84352,285.4444,0.7777468,124.395615,449.613,0.9444057
50,221.48207,280.98962,0.92179185,223.72266,297.04355,0.9504941,177.06773,373.88776,0.9816981,157.78773,420.26147,1.0,151.29004,442.15408,1.0,148.05464,473.23788,0.90420353,158.04346,489.63052,0.95263237,292.08218,297.72116,0.9554793,235.44337,460.9651,0.8233672,176.77501,285.4929,0.78971696,124.45378,448.11533,0.9530821
51,221.7677,281.09094,0.9410093,223.72931,297.15366,0.95717824,177.0008,373.95093,0.9755831,157.81552,420.38077,1.0,151.25208,442.33786,1.0,148.2885,473.36606,0.89868885,158.04227,489.75836,0.9324937,292.63766,297.67752,0.941097,235.64577,461.83423,0.8137304,176.79153,285.62555,0.79830754,125.023415,448.50476,0.9398417
52,221.58366,281.1869,0.9508081,223.562,297.29724,0.9654367,177.18251,373.73105,0.984946,157.70372,420.71738,1.0,151.25252,442.71338,1.0,148.03238,473.25378,0.8799353,157.44043,489.1195,0.92312276,292.3848,297.54678,0.9402312,234.97919,461.56345,0.8322798,176.87619,285.52853,0.80288273,124.19254,449.67703,0.94587713
53,221.88913,281.2444,0.9441134,223.94858,297.46088,0.97167283,177.32742,374.26535,0.9883659,157.47339,421.46597,1.0,154.0752,439.7867,1.0,148.32948,473.53006,0.8891186,157.98003,489.36877,0.93334883,291.88724,297.705,0.94713014,234.78392,461.93243,0.86225533,177.16594,285.69,0.8211328,124.26184,450.5081,0.9506971
54,221.5685,281.1932,0.94938475,223.67368,297.53964,0.9684149,177.39073,373.95926,0.9944323,157.34335,420.8989,1.0,151.1355,442.81833,1.0,148.21547,473.26993,0.8907476,157.31384,489.07764,0.91578156,292.0305,297.89487,0.9635739,233.8019,461.86664,0.8507781,177.36563,286.04974,0.8174533,124.94655,450.38464,0.9742968
55,221.51347,281.3767,0.9275357,223.55896,297.69653,0.9436873,177.51773,374.39737,1.0,157.16913,421.18436,1.0,153.58463,440.12384,1.0,148.08316,473.5782,0.89426637,157.66101,489.55286,0.9487935,292.1072,298.06558,0.952402,233.77304,461.66125,0.8570848,176.97237,286.1518,0.8313616,124.551254,450.70032,0.96018416
56,221.74959,281.2768,0.93529725,223.65446,297.49173,0.9612997,177.45747,374.44296,1.0,157.46645,421.03885,1.0,153.54686,439.97678,1.0,151.10129,474.32608,0.8865717,157.00935,488.7897,0.9287286,292.39746,297.8289,0.9475663,235.62471,461.84583,0.8337342,177.02155,286.11884,0.81416124,125.39178,449.41058,0.95416796
57,221.52736,281.28226,0.9377647,223.4146,297.35822,0.9481376,177.41403,374.56268,0.99381244,157.58142,421.0358,1.0,153.76991,439.91193,1.0,150.91234,474.33603,0.8786265,156.39339,489.03372,0.95218545,292.3291,298.21307,0.9481023,235.3728,461.76807,0.85278416,176.98555,286.08484,0.8011745,124.81149,451.0085,0.95672226
58,221.32153,281.44003,0.9392431,223.28926,297.6021,0.94100237,177.59773,374.36023,1.0,157.24493,421.43546,1.0,153.71622,440.0953,1.0,147.96771,473.28323,0.8948145,157.31665,489.38763,0.9423226,291.84122,298.38208,0.93689805,235.38744,462.21295,0.8945376,177.04793,285.94446,0.8155694,124.502556,451.05377,0.962862
59,221.09209,281.53027,0.9465651,223.43864,296.4418,0.9525487,177.518,374.58707,0.9963851,157.2401,421.43048,1.0,153.6615,439.9534,1.0,147.89893,473.66376,0.9067697,157.87416,489.7031,0.9609148,291.56647,298.29172,0.9389694,236.00249,462.25363,0.8839738,177.13286,286.11438,0.8164781,125.038475,449.67255,0.96011615
60,222.71036,280.83374,0.94367546,224.23244,297.36838,0.96533805,175.96176,376.24475,0.9964916,157.4663,421.46326,1.0,153.6048,440.17136,1.0,148.29272,473.5041,0.88828546,158.0946,490.03552,0.94164336,292.54477,298.51544,0.961835,234.95657,462.68158,0.84639,177.11574,285.6228,0.8264156,125.35078,450.39334,0.95673406
61,223.11108,281.16226,0.9202934,224.52362,297.41183,0.9661743,177.92505,375.07693,0.99416333,157.15816,421.70502,1.0,153.50772,440.54633,1.0,148.56223,473.55377,0.9033568,158.12881,490.22952,0.9553227,292.98077,298.11862,0.9445712,236.05725,461.22345,0.84970427,177.01416,285.96216,0.82288194,125.30531,450.6575,0.9696385
62,223.11801,281.07712,0.9242028,224.55582,297.45352,0.96381265,175.4949,376.61966,0.98316413,156.98257,421.96838,1.0,153.36847,440.31406,1.0,148.13806,473.69556,0.89550817,158.17253,490.2881,0.9668474,292.4061,298.47256,0.939573,236.18488,461.9227,0.8239005,177.13995,286.06912,0.8297046,124.911804,450.49832,0.9732524
63,223.10353,281.06366,0.9126032,224.52914,297.19513,0.95481485,175.51004,376.8605,0.9785724,157.00653,422.24878,1.0,153.39648,440.43893,1.0,147.91829,473.8437,0.88413316,157.30826,489.95673,0.96713954,292.44342,298.5604,0.938722,236.80754,461.649,0.8314669,176.89738,286.09827,0.8277128,124.83617,450.35773,0.9682255
64,222.95636,281.27124,0.9228396,224.31868,297.45953,0.95744514,175.57559,376.87088,0.9758688,156.93668,422.29053,1.0,153.31729,440.53888,1.0,151.26213,475.09015,0.879018,156.53757,489.69437,0.98814154,292.17868,298.66147,0.9469904,235.25804,461.7791,0.8422043,176.81978,286.295,0.81989956,124.802925,450.24878,0.9652238
65,222.576,281.3791,0.9257891,224.02325,297.443,0.9478534,177.76347,375.42963,0.9943662,157.09859,422.19925,1.0,153.0688,440.70535,1.0,147.85223,473.9206,0.89012104,157.04613,490.05945,0.983369,292.4574,298.46536,0.94940513,236.18062,461.79294,0.84104013,176.77841,286.2679,0.8199492,124.69164,450.0542,0.97192615
