scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,266.35242,213.88174,1.0,269.0161,228.1726,0.954725,231.20117,276.65204,0.9154869,190.37144,317.8042,0.32923746,188.28296,329.44992,0.2696281,181.32243,383.4687,0.49106413,185.22353,397.29785,0.52754295,334.69238,232.78932,0.98192096,242.11035,340.07806,0.15594181,218.2045,222.56322,0.86566746,164.04779,348.42175,0.4127434
9,266.1485,213.67717,1.0,269.03973,228.21141,0.96235347,230.72476,276.27896,0.90100604,191.85892,318.76654,0.31608894,181.51833,388.7823,0.2455827,183.96672,378.66547,0.470214,184.83382,396.42126,0.50656056,334.26584,232.49013,0.9902436,242.13884,340.24255,0.14141446,218.43948,222.4382,0.847056,163.41306,347.92764,0.47103462
10,266.75375,213.22247,1.0,269.33224,228.0062,0.9664714,230.81776,275.50638,0.8905337,191.24644,317.09836,0.35845926,189.0031,327.9427,0.2872714,179.69145,381.9846,0.5084545,183.8017,396.19974,0.5269424,334.31635,232.22435,0.99750733,240.97853,339.54303,0.15616052,218.5424,222.75038,0.8267845,161.2287,344.11533,0.51515156
11,267.17596,213.2182,1.0,269.90417,227.83755,0.96181476,231.8009,275.18835,0.89019865,191.84625,316.71863,0.33188817,189.7815,327.70322,0.2756303,179.69308,383.18857,0.5262958,184.77592,398.64413,0.56408495,334.85974,232.05048,1.0,197.36551,337.07013,0.135537,218.67603,222.76266,0.809741,160.80028,341.90973,0.49883547
12,267.63354,213.07706,1.0,270.1718,227.03459,0.93555075,231.39273,274.8639,0.92864984,181.7196,371.95334,0.28861386,180.70256,390.59415,0.3220991,180.3353,384.12875,0.47960383,185.81229,398.8245,0.55308276,335.58606,231.47896,1.0,240.5949,339.94418,0.12078641,218.81114,221.87715,0.8081075,166.07332,343.00845,0.41187015
13,268.3378,212.98894,1.0,270.66757,227.11552,0.9634986,231.30182,274.65393,0.9084955,204.32152,307.15512,0.33995333,181.00818,391.46042,0.30223683,180.18561,384.07462,0.5004332,185.48141,399.13593,0.58044827,335.7038,231.07059,1.0,240.28174,339.74802,0.11679071,218.80351,224.16869,0.82264775,160.98112,351.88397,0.502145
14,268.22308,212.81578,1.0,270.7089,227.04353,0.96700674,231.18738,274.29593,0.94986176,203.36868,306.3062,0.4188738,181.51674,391.8885,0.34198064,181.37085,383.95715,0.45117846,184.65536,397.99026,0.52101594,336.00183,230.99371,1.0,286.1292,229.28099,0.11843592,218.66527,223.8824,0.8304057,161.00037,351.91437,0.4499629
15,267.92365,212.80835,1.0,270.77786,227.1734,0.9502948,231.00275,274.03906,0.9150245,201.90857,306.16003,0.4657984,181.13974,392.65063,0.38129893,182.0962,386.65564,0.46140003,184.99785,400.93036,0.50570154,335.95212,230.40909,1.0,285.9063,229.23105,0.11921887,218.32103,223.36993,0.84721094,165.22414,343.90262,0.47746968
16,268.1786,212.63673,1.0,270.8394,226.96971,0.9719522,229.61826,274.33563,0.945756,201.73238,306.07852,0.47464004,182.16078,392.29266,0.43124408,183.44307,386.53568,0.44773766,185.61612,400.7566,0.49292767,336.07886,230.20056,1.0,285.7818,229.01706,0.112665735,218.2022,223.32767,0.8395724,161.91684,344.64484,0.4793133
17,268.25674,212.08168,1.0,270.63446,226.70729,0.9826369,229.42569,273.98376,0.94818103,200.77411,307.2741,0.51470256,191.54561,324.0717,0.46928176,183.94427,387.68005,0.5026133,187.35266,401.90506,0.5965672,335.82712,229.95193,1.0,286.076,228.93979,0.116089955,218.33789,223.55016,0.84718883,161.27315,343.88376,0.5477755
18,268.12506,211.68625,1.0,270.34668,226.08627,0.97710115,228.50458,273.64758,0.9474217,200.58862,307.943,0.5213199,191.4196,324.81586,0.49586847,185.50337,387.01038,0.48549646,187.56349,400.92676,0.6022047,336.06012,228.9475,1.0,286.13208,228.70323,0.11401358,218.41154,222.96487,0.8422258,162.1175,344.56763,0.5611338
19,268.46848,210.84625,1.0,270.3968,225.20653,0.92687434,226.95197,271.43378,0.92025393,200.98544,308.06998,0.54600143,191.78261,324.99393,0.5277635,186.4206,387.8604,0.46458086,188.53685,401.70477,0.59119445,335.992,228.61716,1.0,286.0192,228.76254,0.113938406,218.33543,222.24695,0.83666694,162.24619,343.86096,0.59163296
20,268.82193,209.97467,1.0,270.82858,224.66187,0.9354196,226.7666,271.23184,0.94332314,201.87308,308.5595,0.54927987,192.3847,324.93115,0.49651876,186.80588,388.35126,0.4387097,188.6491,402.51044,0.57408273,336.13385,228.07886,1.0,285.64713,228.71606,0.113738544,218.70372,220.93748,0.8198192,162.8804,343.27432,0.6057777
21,268.5752,209.15913,0.9721131,271.1545,223.41325,0.87273073,225.16142,270.80743,0.9774797,202.0799,307.6804,0.5674853,193.9172,323.58813,0.5088399,190.44933,379.48593,0.4756791,189.24187,398.972,0.50458944,335.8735,227.71686,1.0,241.22984,340.75436,0.11679758,219.48189,220.53674,0.79488105,163.2592,343.87158,0.62476873
22,268.32358,208.80925,0.9880231,270.6491,223.37468,0.87833595,224.56415,270.41696,1.0,202.13364,307.2436,0.56770384,194.38527,324.22568,0.5148774,188.13138,380.2487,0.5197346,189.20798,397.06464,0.5198827,335.49222,227.39236,1.0,242.8712,340.8876,0.11420696,218.52956,220.31024,0.8132198,163.07542,344.19324,0.6508085
23,268.1312,209.07921,1.0,270.39944,223.93878,0.8883403,224.77766,270.1628,1.0,202.91887,307.31918,0.5773874,195.01819,324.4349,0.5078975,190.6751,378.95627,0.502976,192.4488,396.54083,0.47393414,335.29004,227.59586,1.0,243.78317,340.58835,0.1430536,219.47672,220.40776,0.8193351,162.95186,343.81693,0.6577723
24,267.75793,210.36009,1.0,270.05353,224.70041,0.8604299,226.37827,271.38425,1.0,201.62692,308.3602,0.58259624,194.93477,325.8651,0.5594239,188.37048,385.53934,0.5531665,191.01302,401.62863,0.6001942,334.8181,228.26959,0.98205537,257.8854,339.74023,0.131634,218.51715,221.94644,0.8348477,162.58783,343.6601,0.6307201
25,267.81744,210.90997,1.0,270.04468,225.15909,0.91806716,226.92569,272.43448,1.0,203.34683,307.37192,0.57764,193.8019,326.88025,0.5712515,188.77998,384.19357,0.47821176,190.69324,400.53287,0.53785634,334.7978,228.85785,1.0,258.95395,340.23944,0.12863886,217.89313,222.4308,0.8345205,162.95157,344.86655,0.60547256
26,267.1071,212.04593,1.0,270.58746,224.8215,0.91408426,227.44289,274.43225,1.0,203.25995,307.8669,0.5887994,192.66801,327.4745,0.58000886,187.56488,383.66812,0.4948084,190.27846,399.45236,0.55817395,334.3158,230.0561,1.0,285.79395,228.6996,0.13565123,217.92941,223.3518,0.836814,163.30595,345.21735,0.59410053
27,266.47205,213.03256,1.0,270.3119,225.88223,0.9380379,227.54543,275.40564,1.0,194.15932,315.16537,0.5921212,191.17224,329.4793,0.56951606,186.84354,385.36978,0.5673237,190.14517,402.41824,0.65028787,334.53857,230.74121,1.0,286.04282,228.75818,0.13194609,218.93672,221.917,0.84944886,162.76933,346.94678,0.6427249
28,266.25565,213.32243,1.0,268.58932,227.47768,0.9351799,227.94563,276.54785,1.0,194.79198,314.64862,0.550933,192.45331,328.5717,0.5561973,186.74335,384.0087,0.49485984,188.9134,400.56177,0.56549966,334.54532,231.11234,1.0,285.9795,228.78029,0.1303128,218.6887,222.01205,0.843168,162.89519,347.84235,0.58793396
29,266.51624,213.96263,1.0,269.97858,226.82281,0.9201815,226.3659,277.4523,1.0,192.62201,316.18927,0.5671204,190.08388,330.18436,0.50734967,186.65259,385.22238,0.5362375,188.92616,402.84216,0.6348858,334.32025,231.82812,1.0,285.71753,228.91264,0.13038339,218.8814,221.90062,0.8536903,162.30257,347.494,0.61434007
30,266.3113,214.4232,1.0,269.71613,227.47974,0.9240319,226.81654,279.14758,1.0,191.30775,317.24893,0.568976,188.8218,330.96405,0.47156286,187.28957,385.79547,0.5933946,188.96829,401.34564,0.6683927,334.8801,232.66432,0.999815,227.74545,337.87958,0.14442149,218.48175,222.55284,0.8427006,161.99696,348.2877,0.5915478
31,266.25537,214.729,1.0,269.187,227.78697,0.9376796,226.37204,280.40784,0.9378676,190.2932,318.85596,0.5290431,183.99727,340.5334,0.45964295,186.06602,383.49948,0.69039005,190.34038,400.30228,0.705387,335.1367,233.1939,0.97739553,245.32541,337.8985,0.14151078,218.36395,222.62732,0.86919624,161.23694,349.31177,0.60586035
32,266.41928,214.92207,1.0,269.36478,228.49673,0.9366487,227.7638,281.71332,0.8768077,189.72298,320.19406,0.54845643,184.58913,339.31436,0.43666774,187.41263,384.2237,0.6479927,191.68118,401.1313,0.71123594,334.56183,233.84032,0.9560476,242.90005,337.44458,0.119738705,218.60126,223.27379,0.8821487,161.39601,350.8698,0.51710474
33,265.6762,215.67842,1.0,268.42892,229.20485,0.9461988,226.95573,282.1435,0.85368615,189.02122,321.78397,0.47893593,182.18304,344.44113,0.44899675,188.55971,383.02124,0.7018643,193.178,399.99536,0.7586273,335.51352,232.97443,0.9229019,244.77763,337.2647,0.12900929,218.38637,223.4982,0.88458174,161.46968,351.82455,0.5393571
34,265.08115,216.6294,1.0,267.9355,229.67957,0.95353264,226.49547,281.7513,0.73215747,189.38068,328.55807,0.43467122,182.09808,345.5513,0.4904859,187.44446,381.36246,0.7231385,192.2346,398.07745,0.7386455,334.71786,233.14911,0.9196394,244.6224,337.05005,0.13476524,218.39525,225.5318,0.9071169,162.46446,352.137,0.57572895
35,264.12314,217.81367,1.0,267.01102,230.8542,0.9705196,224.40349,282.85568,0.67758363,189.49388,323.80362,0.37154445,182.50056,346.389,0.360195,187.83849,380.18582,0.6493686,192.49353,396.21014,0.6885587,335.30612,234.103,0.9433338,244.53992,337.25003,0.14808622,218.2764,226.83102,0.90917206,161.9532,353.7104,0.49238148
36,263.8174,218.16783,1.0,266.9995,230.72789,0.9544271,225.41747,282.41043,0.6215785,187.46117,335.19937,0.3518648,184.19995,348.2218,0.35058215,189.24615,378.86267,0.6693604,193.38399,394.70755,0.66050315,334.3315,234.37508,1.0,223.4884,483.51517,0.19917499,217.99174,226.81223,0.90984124,163.06493,353.55057,0.60277504
37,263.89313,218.61533,1.0,266.92545,230.86958,0.9344277,225.01724,282.0533,0.590074,187.99213,335.117,0.39659408,185.02429,347.48972,0.40233105,188.96945,378.83557,0.6763745,195.43523,392.41138,0.7036191,334.51965,234.88548,1.0,224.44272,487.10562,0.200644,218.13661,227.2856,0.91765976,163.17792,352.42133,0.66932756
38,263.86432,219.41635,0.99040085,270.82098,229.83401,0.9275538,226.24168,282.1635,0.59328455,190.9987,333.58304,0.41749188,187.0792,345.45728,0.46883044,187.57304,378.74298,0.70346814,195.22417,392.6175,0.7210343,334.83478,235.56291,0.98891157,224.59396,486.91333,0.23054662,217.91144,227.43303,0.93036634,163.15742,354.55884,0.7045163
39,263.86438,219.92122,0.98600966,270.6871,230.18365,0.940101,225.07689,283.8634,0.4337757,193.44019,333.2847,0.46180877,189.65144,345.26846,0.51826286,188.60553,379.65283,0.76965773,195.47722,393.15424,0.7350709,335.63068,236.4478,0.9532247,228.67877,484.02,0.19449909,217.83388,228.15152,0.9189376,162.70929,355.77194,0.6797918
40,263.77548,220.50458,0.9663197,270.93488,230.82973,0.9347195,204.16441,324.89233,0.40540048,194.87625,333.6136,0.42367336,190.62239,344.2854,0.5184176,189.22287,378.4703,0.7569208,193.5071,393.49475,0.7541793,335.0518,237.34224,0.95505273,229.036,483.21155,0.24138956,217.61043,228.19063,0.9272258,161.76619,355.40927,0.6340386
41,263.5711,220.9553,0.93374956,270.82196,231.28542,0.9332192,203.78001,321.39316,0.4397718,195.79073,337.25732,0.35426182,191.40637,346.23965,0.48247787,188.8285,378.3656,0.7446897,192.39616,393.86807,0.7688935,335.35553,237.95242,1.0,229.81038,483.5229,0.18813598,217.42596,228.94542,0.906595,162.14827,357.61548,0.62080634
42,264.19513,221.99074,0.93905175,267.73404,231.49925,0.9373495,204.2784,321.60562,0.4437754,197.01144,337.09253,0.35204393,192.77765,346.156,0.4986225,190.37703,379.8565,0.7383894,194.24194,395.56613,0.7510241,335.3824,239.1631,0.97608703,229.60085,483.3868,0.21178062,217.21625,229.06044,0.88926667,161.5411,358.45572,0.65799105
43,264.01514,220.12735,0.9547968,267.54214,231.90219,0.95846564,203.57552,321.16656,0.47766447,192.66919,337.6559,0.3723544,192.09627,346.62735,0.4808227,190.03906,380.2598,0.6886647,193.02992,393.88153,0.6930061,334.7316,239.17761,0.9498751,230.84514,488.7721,0.1189483,217.03217,229.08826,0.8982859,160.83197,359.15964,0.67570764
44,263.16428,220.94847,0.9425616,266.54462,232.69957,0.9278733,204.13708,321.14502,0.526946,194.62038,339.43442,0.38967574,193.27261,350.6009,0.44320536,189.88577,380.16803,0.6768284,192.04047,393.2298,0.6954371,334.47168,239.61998,0.9031647,242.02713,335.30045,0.13425808,216.94193,229.41878,0.9061104,160.9853,364.15146,0.6752425
45,262.73636,221.30394,0.951274,266.17792,234.24086,0.98016524,203.92241,320.94736,0.5296321,194.28471,340.24133,0.40322524,193.40695,348.32513,0.42581302,190.2912,379.8323,0.6972633,192.39706,393.58368,0.7250547,334.6319,239.87033,0.92549723,242.42369,335.16626,0.12521105,216.7367,230.31424,0.8959089,158.85541,363.24527,0.6972927
46,262.8525,220.91997,0.97959,266.31738,235.09601,1.0,203.89267,320.57376,0.5376739,194.42482,341.67108,0.36615664,193.5079,353.42044,0.38949674,189.48521,381.82086,0.6231933,191.91418,394.52087,0.62025774,334.0473,240.02623,0.92387044,241.47983,335.88556,0.12722059,216.42351,231.1683,0.88337827,156.63828,363.19324,0.74551076
47,263.24973,221.09547,0.98985857,266.5764,235.39609,1.0,205.3504,319.8761,0.5363752,194.88268,341.88327,0.3562779,193.86142,354.0372,0.3783397,191.30136,383.9417,0.5188815,190.31047,392.27124,0.5267322,334.06085,240.08598,0.8984275,239.82373,335.6704,0.12845561,216.27888,231.8815,0.8607094,158.60588,364.26544,0.71377593
48,264.14377,221.14558,0.9669794,267.11584,234.98627,0.9653427,204.81296,321.534,0.48431975,193.23344,341.41934,0.45760733,190.55153,353.0098,0.46077836,187.08928,382.46622,0.381013,190.7301,393.54865,0.445721,334.0723,240.63533,0.8937483,205.43587,359.48868,0.13167825,216.49193,232.68964,0.8381085,156.63698,362.08075,0.7521314
49,263.97195,221.01141,0.9601799,267.15823,234.86006,0.9647798,203.58908,320.87045,0.48533735,191.1366,339.85474,0.44907132,190.57626,350.45825,0.45256594,179.72499,382.3668,0.28123522,189.27046,391.1156,0.2695397,334.2108,240.70622,0.9008921,286.5777,232.3651,0.09651686,216.6377,231.91101,0.8506204,156.79956,360.97018,0.7988136
50,264.14752,220.96437,0.9611496,267.43982,234.82082,0.963391,202.99953,320.27026,0.5139322,190.91956,340.56808,0.4470753,190.50401,351.09656,0.46742344,181.5654,384.1403,0.52169704,189.23741,393.8876,0.53787464,334.54208,240.77155,0.92109674,239.69005,337.2104,0.1169171,216.87065,231.52466,0.85117507,157.75407,362.71884,0.6879698
51,264.2202,220.77266,0.96533066,267.37433,234.86627,0.97780097,202.70662,320.94183,0.51309365,190.01729,342.04245,0.45675498,188.24312,352.75006,0.4440071,179.67238,385.35068,0.53704,186.7054,394.79803,0.52201086,334.801,241.12465,0.9388869,207.99977,369.3515,0.13038395,216.9264,231.53702,0.8549273,156.38577,362.17462,0.6089162
52,264.44177,220.83936,0.95930547,267.78586,234.67442,0.97907573,202.40627,320.85068,0.53602785,189.86197,347.38312,0.4198398,183.29637,357.59393,0.41260955,178.59735,382.36688,0.48654658,186.15677,394.1063,0.50329125,334.63022,241.02884,0.95498574,227.133,323.86743,0.120544195,217.09789,230.23772,0.8776055,155.9867,363.6791,0.5981275
53,264.1329,221.08615,0.9378951,268.23236,234.23808,0.9696437,202.18427,320.73914,0.5721422,189.74533,347.44534,0.42341274,182.78636,357.34326,0.40092456,176.272,381.22574,0.5255005,184.81873,393.27194,0.5683776,334.1905,240.82643,0.92364955,227.08563,324.05936,0.1168562,217.01009,230.2579,0.8885302,155.90472,362.45047,0.6317
54,264.31613,220.46994,0.92820615,268.19955,232.9456,0.962889,201.85112,320.8281,0.5457823,189.55927,349.61624,0.3575536,190.73067,346.34647,0.32048202,178.09253,376.06152,0.43567306,185.1077,391.29236,0.48793566,334.48108,239.92531,0.909378,259.585,288.49164,0.18375602,216.91255,229.4693,0.8965299,157.78874,363.38452,0.47108865
55,264.2975,221.51599,0.9476333,267.09222,233.70871,0.93802875,196.64435,322.30063,0.5322121,181.24898,365.7313,0.29854956,185.19165,345.61182,0.3303624,176.5402,375.48236,0.48324427,182.48276,392.2458,0.5424211,334.29886,239.5263,0.94845074,252.86201,293.593,0.18323615,216.68506,228.94675,0.9235124,158.37823,360.741,0.52560765
56,264.10486,220.50061,0.9735567,270.89142,230.73431,0.93895423,195.74756,323.1215,0.42647433,190.18958,334.49948,0.34026572,183.9037,345.11642,0.42267764,177.82964,377.48663,0.55028343,184.74371,394.01926,0.57983685,334.12073,237.918,0.9865982,254.23975,293.86612,0.14269428,216.5589,228.45183,0.9210299,158.46248,359.08572,0.54649746
57,263.9595,219.62482,0.9936338,266.72543,232.15944,0.94060975,200.86223,322.27875,0.4436934,179.50389,366.73825,0.27721182,182.66093,344.8114,0.3643474,177.79465,378.16293,0.5125005,184.53603,392.3606,0.56986344,334.04492,235.28018,0.9754545,334.07022,232.05421,0.20246291,216.78897,228.31212,0.9198669,158.26498,357.04263,0.5445717
58,264.2478,217.98857,1.0,267.08923,231.06015,0.962982,193.42224,325.08,0.4069832,179.73979,367.81207,0.29012957,182.51881,344.8117,0.25592077,178.0354,381.20712,0.5134755,184.79178,393.94553,0.630606,333.65552,234.41098,0.967477,333.5508,231.02904,0.16904418,217.59811,227.93307,0.89178777,159.7916,358.5725,0.44645777
59,264.3432,216.80226,1.0,267.5385,230.19173,0.9775446,229.93634,280.64362,0.47955123,178.43016,369.08035,0.32805926,231.10011,273.34167,0.25453502,178.5566,381.75717,0.41822487,183.9598,394.7707,0.5697131,334.21234,232.69658,0.95874774,249.17651,338.0118,0.1450106,218.02872,227.07933,0.8755353,160.54659,360.7542,0.2698968
60,264.689,215.94362,1.0,268.25797,229.15565,0.9608366,229.21466,280.0572,0.73110104,226.7899,274.1115,0.2715951,180.86832,389.67612,0.2568118,181.20317,381.08588,0.39684796,185.51448,394.41068,0.49252754,334.0509,234.76724,0.9493621,263.18808,295.1588,0.17992938,217.23601,225.9095,0.9087862,169.84602,343.07425,0.2581491
61,264.68472,215.47769,1.0,268.3463,228.79327,0.9827751,230.07858,277.03137,0.8456102,188.8926,318.892,0.34596527,186.53917,329.71448,0.2562704,180.99384,380.74042,0.37209192,184.19896,394.77835,0.42939863,333.94644,233.81148,0.9802537,241.67639,336.32,0.15763731,217.46869,225.15948,0.9101329,165.6866,343.26324,0.35100868
62,265.05844,214.82918,1.0,268.612,228.30211,0.9638619,231.01341,274.2688,0.88376606,189.48654,316.54608,0.38747844,187.32175,327.46057,0.31904012,181.37627,380.9098,0.40143457,184.97462,395.00488,0.43588972,334.39047,233.01457,1.0,243.12723,337.26437,0.13276464,217.32227,224.65053,0.90193343,164.0295,342.88327,0.4465929
63,265.27853,213.9139,1.0,269.06287,226.8649,0.9794869,230.43398,272.99817,0.85779285,189.99228,315.34103,0.43582898,186.90643,326.04254,0.35610422,182.08104,382.7735,0.48514768,187.41348,398.9257,0.51543444,334.35922,231.7089,1.0,198.38988,334.24796,0.14166981,217.51282,223.0853,0.8917375,162.91818,341.1617,0.5488518
64,266.12134,213.17184,1.0,269.79803,226.3245,0.99239844,230.16125,272.74423,0.847255,190.23062,314.69528,0.47006962,187.40497,327.2328,0.39547342,181.32649,385.64038,0.47342223,186.88652,401.70346,0.5476381,333.96426,229.51878,1.0,286.165,228.89024,0.12617502,217.72295,221.36626,0.87292284,161.78874,341.09268,0.5448063
