scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,391.7191,265.15363,0.84626657,385.93335,283.3613,1.0,398.1065,358.4649,0.87154764,383.73297,401.85068,0.8214936,380.12244,420.53323,0.9560651,364.9332,455.17606,0.73837614,363.45444,470.87875,0.9177002,439.10376,281.99353,0.8448279,426.7148,433.45856,0.7989516,312.72177,263.26498,0.6218624,303.1469,415.77087,0.92035985
9,391.4831,265.17847,0.852505,385.81842,283.58212,1.0,398.2732,358.39108,0.84171957,383.652,401.9568,0.79305625,380.25742,420.59406,0.9320408,365.6838,455.6891,0.7350461,363.62195,471.87347,0.8719381,438.68915,282.37155,0.83950645,427.32825,433.30963,0.8059302,312.47452,263.3494,0.62416464,302.55566,415.5771,0.91736233
10,391.32657,265.16953,0.85794544,385.61865,283.62308,1.0,398.38837,358.18005,0.83747727,383.44662,401.74643,0.8123876,380.1498,420.5497,0.9527019,365.60672,455.2217,0.7259975,363.1515,471.4577,0.85678566,438.2469,282.35657,0.83585787,426.7104,433.83032,0.8086032,312.10565,263.26132,0.62375027,303.1155,416.31366,0.9252746
11,390.8353,265.0543,0.8572944,385.3325,284.16287,1.0,398.3845,358.00815,0.83982927,383.38354,401.43207,0.78896785,380.28583,420.42874,0.9482865,365.6884,455.50415,0.73478955,363.40012,471.33304,0.8970017,438.07825,282.43802,0.8331051,426.43564,433.7665,0.79713523,312.2368,263.3651,0.61849976,302.97955,416.79663,0.91088396
12,391.73557,264.78195,0.843303,385.62454,283.781,1.0,398.346,357.9862,0.8458696,383.37106,401.59015,0.8266035,380.2476,420.53308,0.9815418,363.74466,456.8138,0.7350661,363.07657,471.64374,0.8757295,438.21085,282.7937,0.8326694,426.52676,433.77206,0.76953983,312.1783,262.62668,0.6138079,302.89154,416.4276,0.9319385
13,392.05408,266.51398,0.84849066,385.15292,283.40475,1.0,397.9307,358.14148,0.861984,383.82233,402.1219,0.84976006,380.68964,421.0389,0.9923257,364.63956,456.78705,0.7135955,362.94928,471.3984,0.8270639,437.93307,282.94717,0.8256717,427.04306,433.18735,0.7953333,312.41824,263.0828,0.6121221,303.09183,416.07874,0.9215539
14,392.41873,266.63684,0.84686583,386.44418,282.3885,1.0,397.82605,358.12613,0.85728776,383.71442,401.89175,0.8310081,380.61542,420.85007,0.9923799,364.1363,456.1451,0.7240523,362.53183,470.768,0.8444875,438.08862,282.8118,0.8282013,426.62094,433.2702,0.7894571,312.5286,263.34146,0.601235,302.73593,416.47546,0.90316397
15,392.77008,266.65393,0.84086055,385.22964,283.7941,1.0,397.69443,357.9665,0.86180264,383.76804,402.01025,0.82451296,380.61655,420.78064,0.98617274,363.69995,456.34616,0.7251789,362.95474,471.46487,0.8551984,438.19247,282.8726,0.82573086,426.07166,433.2163,0.81289446,312.56714,263.5044,0.60349447,302.83963,415.8243,0.9099845
16,392.5421,266.36795,0.8441796,385.39093,283.58167,1.0,397.6908,358.03635,0.843138,383.76273,402.0042,0.8477375,380.58948,420.64902,0.9922402,363.91647,456.58047,0.7236511,363.13177,472.00076,0.85445905,438.25598,282.78918,0.8134211,426.33133,433.32565,0.7920132,312.3572,263.51813,0.6040147,302.35794,415.59192,0.9028784
17,392.58423,266.47,0.84312356,385.5738,283.88412,1.0,398.0745,358.16983,0.87397265,383.92035,402.02737,0.83454376,380.49957,420.40958,0.97245413,365.61948,455.43088,0.7396575,363.59155,471.71027,0.8571785,438.38483,283.0272,0.8083473,426.42355,433.0105,0.80020314,312.6235,263.3004,0.6030992,302.48785,415.31638,0.90819156
18,392.42963,266.45966,0.8483487,385.4244,283.74203,1.0,397.63617,358.32715,0.8595254,383.8134,402.04846,0.82295334,380.4057,420.46643,0.9645,363.68985,456.4628,0.7361641,363.754,471.40646,0.84694815,438.40195,282.8231,0.82181686,426.63956,433.20312,0.80241793,312.2877,262.8133,0.60566586,302.268,415.858,0.901098
19,392.15985,266.49588,0.84529215,385.38104,283.71667,1.0,397.71213,358.08087,0.8520736,383.36823,401.52762,0.800917,380.33118,419.94107,0.9634153,364.00275,456.34348,0.7385528,364.26956,471.90912,0.8093006,438.2261,282.71375,0.83623016,427.0856,433.3841,0.7906195,312.40317,262.93082,0.6033092,301.8161,415.28687,0.8840236
20,391.90506,266.3711,0.84978986,385.08353,283.75052,1.0,397.88147,357.87265,0.83694977,383.47818,401.48105,0.8075725,380.11844,420.18692,0.9706239,365.9431,454.6792,0.74692816,363.62753,470.56796,0.84535676,438.1779,282.7571,0.83061945,427.36804,432.95633,0.82290876,311.8836,262.28662,0.61147356,302.0092,414.81293,0.91325504
21,392.15158,266.53387,0.8490276,385.3258,283.83163,1.0,398.1442,357.3781,0.80631113,383.23535,401.05783,0.76829344,380.28592,419.62845,0.94134194,365.10544,454.31198,0.7384966,363.50073,470.85468,0.8394787,438.1454,282.82544,0.82822627,427.5259,432.47183,0.83148885,312.28366,262.34406,0.6152123,302.5243,415.49414,0.922494
22,391.87186,266.4472,0.85922766,385.06033,283.60446,1.0,397.7437,357.023,0.78701276,383.30573,400.92303,0.78787357,380.46417,419.35464,0.96034515,364.19058,456.12732,0.7495482,363.76926,471.09473,0.86021936,438.37717,282.71643,0.8112032,426.94272,432.94547,0.8324034,311.68536,262.448,0.6157457,301.59183,415.53854,0.8783326
23,391.61395,266.49643,0.8601823,386.02335,282.31,1.0,397.80347,357.08282,0.7691945,383.51178,401.02036,0.8084821,380.62817,419.60123,0.97604626,364.28357,455.68942,0.7429128,363.98627,471.25668,0.81637895,438.14783,282.59445,0.8242433,426.33426,433.52435,0.81804043,311.67197,262.70026,0.61723316,301.63165,414.57306,0.866964
24,392.0262,266.5413,0.87041134,385.11368,283.73132,1.0,397.75546,356.99237,0.8140962,383.41522,400.79007,0.8036021,380.25436,419.34332,0.95874673,365.2174,454.98373,0.7288036,362.94604,471.37357,0.8749842,438.42566,281.12112,0.83664536,427.3234,432.72314,0.7913415,311.4822,261.8128,0.63730747,300.89288,416.1591,0.8321604
25,391.79266,266.436,0.86632913,386.26514,282.28088,1.0,397.8573,357.6076,0.81566954,383.22418,401.06546,0.7846047,380.27124,419.73468,0.9763952,366.0839,454.67844,0.71418023,363.5658,472.44305,0.766387,437.99722,281.47803,0.83806837,426.22876,433.31833,0.7756706,311.83508,262.4256,0.62641424,302.55338,416.50742,0.8425285
26,392.0781,266.3963,0.8595803,385.01694,283.6433,1.0,397.80176,357.17444,0.8020879,383.0563,400.67212,0.8179183,380.19247,419.06543,0.98379195,365.36975,454.5138,0.7158225,363.71045,471.55396,0.80883706,438.1392,281.22855,0.8469698,426.8765,432.3293,0.7911491,312.08606,262.2782,0.62574863,302.2103,416.08884,0.7996243
27,391.7732,266.1864,0.8691565,386.1878,282.5422,1.0,397.44843,357.03046,0.81411463,383.2241,400.64578,0.82394356,380.5841,418.96674,0.9727984,364.2039,456.49954,0.72570974,363.89798,472.12357,0.80014783,438.02722,281.4957,0.8385575,426.85712,431.99863,0.8012361,311.96088,262.0778,0.62693363,301.60364,414.9653,0.84666866
28,391.96246,266.03296,0.86714286,384.97476,283.0866,1.0,397.55276,357.18918,0.7904436,382.9339,400.58133,0.81883174,380.46713,418.8601,0.97835857,363.90134,456.69653,0.707896,363.37378,472.78802,0.7695455,437.55002,281.5794,0.8282915,426.61383,432.02698,0.8002638,311.66544,262.0415,0.6327255,302.881,416.18848,0.83012503
29,391.74695,266.1001,0.86845493,384.97162,282.94305,1.0,397.4904,356.07132,0.78826725,382.64398,400.02017,0.8006674,380.2992,418.2786,0.9673966,363.64673,456.38477,0.706157,363.19702,472.6619,0.75067383,437.47644,281.76227,0.840691,426.85938,431.49002,0.80485386,311.6189,262.14322,0.63216907,302.43207,415.45438,0.8343582
30,392.3424,266.0637,0.87219197,385.1388,282.97134,1.0,397.48206,356.5129,0.81482255,382.90454,400.09717,0.77626187,380.27972,418.19443,0.9379367,364.0014,455.932,0.7035517,363.54126,472.33865,0.7437793,436.87418,280.93466,0.8697601,426.91302,431.73883,0.8077934,311.611,261.88974,0.6343099,301.66248,414.32355,0.834805
31,392.00284,265.9577,0.8650324,384.88364,282.71432,1.0,397.27695,356.04184,0.78647953,384.57483,401.54486,0.782463,380.29395,417.94702,0.93862075,365.35138,453.87454,0.73965764,362.9516,470.5705,0.830311,437.11514,281.02786,0.87474775,427.38107,430.7734,0.8085113,311.87808,261.55902,0.6289422,301.57697,413.68475,0.8316833
32,391.61188,265.90308,0.8681129,385.66702,281.6017,0.9990653,397.00366,355.49615,0.8080613,383.95532,401.80856,0.802794,379.9967,417.7252,0.94024795,364.56454,453.75912,0.7514119,362.86185,470.51297,0.8576218,437.0196,281.11343,0.87654066,426.942,430.8717,0.82686114,311.8634,261.44748,0.63302475,302.71188,414.91946,0.8174809
33,391.94656,266.0393,0.8668036,385.90594,281.65335,0.9979545,397.29523,355.1448,0.82249606,384.329,401.72153,0.7968956,380.02295,417.7154,0.93575054,365.69037,453.757,0.76439893,363.61017,470.16388,0.8519665,436.72055,280.8588,0.88160765,426.58856,431.46918,0.8325817,311.65424,261.75565,0.62845314,302.13617,413.67966,0.82344335
34,392.01572,265.9771,0.87151915,384.83636,282.84665,0.9991885,397.29892,355.05594,0.85809386,384.09976,402.03397,0.8398385,379.96878,417.3637,0.9480244,366.00082,452.72394,0.76160425,363.71902,469.00653,0.85530823,436.78018,280.71945,0.88390565,427.60632,430.64594,0.81048834,311.77072,261.26605,0.6330156,302.1221,413.80643,0.8176263
35,392.0157,266.00888,0.8632316,384.8392,283.16592,0.99978745,397.12683,354.92215,0.81395024,384.00885,401.78848,0.83527,379.91656,417.57568,0.9567094,366.09415,452.93307,0.7674867,363.80356,469.3834,0.8655506,436.8336,280.86374,0.8810279,427.07547,430.42844,0.8188584,311.6729,261.07874,0.6307321,302.0952,413.93552,0.83297944
36,391.88885,266.0802,0.8582869,384.91666,283.27176,0.9946308,397.5751,355.25986,0.8114671,384.29755,401.40213,0.78311914,380.30582,417.14957,0.87684876,366.37964,453.05518,0.73263687,363.58096,470.03824,0.82162297,437.6142,280.88684,0.8619601,427.8781,430.9506,0.8015547,311.0743,260.85376,0.62777346,301.88092,414.2431,0.86057466
37,391.37503,265.98767,0.87212986,385.59863,282.23825,1.0,397.06604,355.2471,0.7824036,384.08923,401.2263,0.79313534,380.0316,416.63147,0.8794218,366.7647,452.9192,0.72225374,363.51794,470.85526,0.79744214,436.60913,281.00543,0.8662585,428.07217,429.54245,0.81227744,311.1377,261.14142,0.6137268,302.68048,415.13754,0.8771129
38,391.22992,265.8756,0.8734485,385.3268,281.71365,1.0,396.94022,355.58932,0.775509,384.04498,400.9911,0.8365502,380.1144,415.88022,0.91297376,364.71466,454.47586,0.7285451,363.99463,470.5714,0.78519267,436.42245,280.7082,0.88732404,427.97534,429.79608,0.8108327,311.1716,261.26312,0.61926866,302.42142,416.5685,0.8704354
39,391.0314,265.87982,0.8825224,385.2493,281.68655,1.0,397.1142,355.06433,0.7916228,383.83527,400.92297,0.8297837,379.7293,415.69107,0.9164691,367.0651,452.12228,0.75030565,361.42044,469.81763,0.8280483,436.66138,280.3391,0.8915822,427.7004,429.6441,0.80960286,311.23093,261.21066,0.6221147,302.27597,415.5275,0.86282086
40,391.13977,265.8745,0.8781177,385.25015,281.88867,1.0,399.48474,355.12027,0.7763361,383.48108,400.67105,0.8539996,379.7201,415.38443,0.91241133,366.2681,451.79535,0.7779041,361.38947,469.39642,0.8650435,436.6604,280.35114,0.88113815,427.32092,429.82635,0.82698315,311.33594,261.301,0.63542783,302.18082,415.94827,0.8546065
41,391.13007,265.85046,0.8802733,385.62704,282.06116,1.0,399.33865,355.2307,0.79671276,383.51013,400.64606,0.84803045,379.87357,415.43207,0.9005715,366.00116,452.0067,0.7724658,363.9737,468.83905,0.8626064,436.56253,280.31012,0.8790754,427.59396,429.3166,0.83815056,311.2585,261.60458,0.6255183,301.51096,414.80188,0.84633833
42,391.25555,265.80502,0.8783872,385.63995,281.8956,0.9947239,399.2577,354.5619,0.8071752,383.6956,399.90793,0.8330898,379.8451,414.75076,0.89123386,366.0401,452.1018,0.77639854,363.57187,468.87384,0.8526919,436.3499,280.18848,0.8941625,427.26044,429.21936,0.83653086,311.38425,261.16425,0.6392577,302.46478,414.83752,0.83312917
43,390.6885,265.5005,0.8791608,385.44064,281.6873,0.9949148,399.238,353.84583,0.8204282,383.63693,399.6129,0.8323281,379.98544,414.16837,0.8627992,365.37787,452.42307,0.7709987,362.88028,469.7063,0.86422807,436.7867,280.43628,0.88063234,427.47263,429.3917,0.83706105,311.42914,261.0653,0.64180464,302.1542,413.81006,0.83626723
44,390.4324,265.37314,0.89154214,385.20667,281.51324,1.0,399.09164,354.13046,0.8317301,382.95798,399.75143,0.83693844,379.4868,413.9598,0.8658901,365.42447,452.31866,0.7688227,363.02786,469.27344,0.860647,436.4383,280.53824,0.89542747,427.0907,428.52554,0.83510137,311.26965,261.2017,0.6425919,301.81943,415.81665,0.84374464
45,390.5972,265.21805,0.8894707,386.71036,281.7333,1.0,399.18716,353.72858,0.8601644,382.90457,400.19293,0.88340867,379.47244,413.93216,0.8754557,365.3824,451.3492,0.7657714,363.0094,468.20166,0.8692886,436.58633,280.66107,0.8985471,427.02026,428.3809,0.8358456,311.2567,261.17087,0.64068884,301.78625,415.8068,0.8211449
46,390.38516,265.09637,0.8983637,386.5825,281.75687,1.0,399.48007,353.14044,0.88094914,383.07944,399.96848,0.86547375,379.85333,414.15784,0.8726427,365.56485,451.5925,0.7442376,362.9539,468.69113,0.83716035,436.47995,280.36847,0.89925385,427.51053,429.00626,0.83119607,311.336,260.667,0.64696896,302.2468,415.8962,0.8434955
47,390.36984,265.0258,0.903906,386.14935,281.58466,1.0,399.4352,353.12106,0.88047916,383.422,399.87894,0.8523012,379.97623,414.29507,0.8542044,365.76782,451.44928,0.7485899,363.6184,467.8013,0.8540343,435.84637,280.02023,0.9106368,427.1193,428.92114,0.84762526,311.3255,260.60788,0.64658284,302.51413,416.5475,0.8752057
48,390.5041,264.73712,0.9157976,387.0468,281.6535,1.0,398.75687,353.1379,0.8874827,383.3925,399.82928,0.8439605,379.91354,414.09006,0.86978894,365.93622,452.22092,0.7713662,363.22226,468.9835,0.8380569,435.995,279.74197,0.90442497,426.2047,429.66803,0.8224605,311.10968,261.22202,0.646312,302.1108,415.43375,0.90139294
49,390.18494,264.30408,0.9149788,387.1864,281.07468,1.0,398.77582,352.49268,0.9045664,383.31433,399.69788,0.8549343,379.74002,413.75696,0.8586762,365.8481,451.77823,0.74353427,363.39902,468.5927,0.8439728,435.34894,279.88425,0.89928234,426.14413,430.09808,0.8131681,311.21677,261.52515,0.6432076,302.15408,415.18674,0.9277593
50,390.0343,264.1562,0.91948396,386.98102,281.0423,1.0,399.19135,352.8367,0.88395715,383.96976,398.6759,0.7892842,380.3591,413.43814,0.83043647,366.0739,451.57086,0.7488795,363.34833,468.49466,0.83712786,435.71085,279.90518,0.8943046,427.1749,429.06366,0.85188746,311.00293,261.42236,0.63883984,303.63837,415.66956,0.9816747
51,390.01312,264.28757,0.9153414,386.92197,281.289,1.0,399.09467,352.78125,0.90093935,383.7316,398.6224,0.7985329,380.02682,413.5396,0.8354354,365.1119,451.2825,0.7537692,363.27075,467.9932,0.8649825,435.99796,280.1098,0.8951445,426.88104,429.3201,0.85343707,311.09,261.36865,0.64115906,304.12234,415.6014,0.98760355
52,390.335,263.84995,0.91568094,387.16754,281.05792,1.0,398.9814,353.14474,0.90192896,383.64783,398.64957,0.8013452,379.84973,413.35046,0.81519204,365.56232,451.09384,0.78233504,363.70694,467.343,0.8852089,436.01675,279.8703,0.8912781,427.13867,428.7243,0.8323225,311.01117,261.2883,0.6374452,304.15515,416.0152,0.988705
53,390.12518,263.85037,0.9175118,386.91074,280.98553,1.0,398.96884,352.91846,0.9104995,383.403,399.30896,0.8204316,379.6811,413.67056,0.82883716,365.35278,451.25098,0.7759422,363.88385,467.67224,0.8692183,435.9723,279.70636,0.89961094,427.18915,428.835,0.8341876,310.83368,261.10367,0.6510713,304.53647,415.89096,0.98158354
54,389.6848,263.81982,0.9237993,386.4973,281.02744,1.0,398.6605,352.44778,0.916769,383.34897,399.2921,0.8458066,379.92407,413.65625,0.85585505,366.32678,450.7175,0.7832493,360.99008,467.7161,0.8490986,435.8375,279.97546,0.9051923,427.35843,428.4363,0.81996185,310.70355,261.1124,0.653117,303.4316,416.5979,0.91210467
55,389.98962,264.01642,0.9155272,386.52863,281.318,1.0,398.91177,352.95456,0.89272636,383.76935,399.48718,0.8396778,380.16916,414.4638,0.8808887,366.1957,451.16217,0.753886,361.50934,468.17084,0.85118246,436.03674,279.76987,0.901044,427.33936,428.44742,0.8320758,310.59018,260.98602,0.65755594,303.96017,415.52194,0.98313963
56,389.66226,264.1552,0.910985,386.1472,281.16632,1.0,398.71176,352.73093,0.90783,383.34775,399.60522,0.8848192,380.13196,413.84604,0.89072394,366.1657,451.3413,0.73596495,363.4198,468.37128,0.82242304,435.90176,279.66953,0.9067274,427.301,428.44604,0.81688607,310.71698,261.10135,0.6544316,304.9685,414.43173,0.96793973
57,390.03287,263.8461,0.92091346,386.49832,280.81024,1.0,398.87762,352.01328,0.9191975,383.5143,399.3145,0.86992854,380.25766,413.5166,0.8626939,366.55093,451.03198,0.74345845,364.07245,467.65652,0.8356687,435.96667,279.7331,0.9163006,427.15823,428.24753,0.84370416,310.7622,261.03354,0.64868784,305.1559,415.16992,0.9914076
58,389.77765,263.92526,0.92749506,386.241,280.84528,1.0,398.46713,352.47293,0.9069181,383.55246,399.10284,0.8693953,380.1315,413.62357,0.8503049,366.15848,450.54312,0.7632409,361.44025,467.9264,0.83857006,436.18045,279.58438,0.91168445,427.13055,428.80588,0.80879444,310.55984,261.00888,0.6466711,304.56818,415.7977,0.9692649
59,389.35007,263.86505,0.92240876,386.01926,281.18225,1.0,398.5665,352.72025,0.8994164,383.39194,399.12628,0.8598133,380.3674,413.7614,0.8549284,366.20288,451.3923,0.7202061,363.77448,468.9411,0.7827237,436.1946,279.76587,0.89953107,427.54047,428.8291,0.8397716,310.6192,260.57962,0.65305513,304.96307,416.48737,0.9683689
60,389.07977,263.55176,0.92898685,385.7293,281.15247,1.0,398.7267,351.9244,0.9067075,383.12613,399.35593,0.9071249,380.09943,413.17032,0.8739275,364.8349,449.93622,0.78649616,362.7155,465.99817,0.94217855,436.41394,279.9084,0.89720505,425.69354,429.31665,0.8089878,310.57507,260.7231,0.65997195,304.60977,415.12094,0.8506322
61,389.12946,263.50122,0.94028324,385.56027,280.76666,1.0,398.8702,352.06427,0.92959666,383.2807,399.26263,0.87117517,380.34796,413.24078,0.84230494,364.9168,450.10995,0.774532,363.2056,466.96518,0.8901105,435.9871,278.91736,0.8905513,426.15125,429.05005,0.80812854,310.84155,260.69592,0.6571451,304.1569,415.1769,0.9090518
62,389.28583,263.5831,0.9422591,385.52072,280.7696,1.0,399.03958,352.20517,0.9315056,383.12207,399.40454,0.8946395,380.2391,413.44083,0.8545701,365.5345,450.76282,0.78495437,361.1426,468.132,0.88554996,435.8575,279.07,0.88764626,425.66937,428.61526,0.84801763,310.55365,260.4399,0.66562986,303.7607,415.06995,0.866441
63,388.73096,263.33795,0.946352,385.26822,280.50702,1.0,398.91055,352.35074,0.93452084,383.4109,398.8784,0.8815759,380.3845,413.41776,0.8525636,365.405,450.63126,0.772814,363.49554,466.10693,0.8671148,435.97513,279.2149,0.89396745,426.7055,428.8172,0.84282136,310.55484,260.7971,0.668201,304.25458,414.6996,0.8941086
64,388.54388,263.3419,0.94799095,385.23456,280.4796,1.0,398.57022,352.29816,0.9318093,383.94217,399.31876,0.8769719,380.4134,414.05194,0.87332904,364.89114,450.3234,0.768461,362.73022,465.64932,0.8636951,435.94812,279.37393,0.89468175,426.79514,428.85025,0.81970406,310.4239,260.35117,0.6633725,304.64444,415.7757,0.8995794
