scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,374.39157,226.51851,0.93706244,370.86133,244.99779,0.9472815,379.5098,289.67703,0.77067184,365.57712,321.8094,0.8555103,364.09305,341.20203,0.8980348,355.35233,377.546,0.7935305,349.83218,397.06198,0.7210749,424.88046,252.32523,0.7878577,414.81525,390.49573,0.76152635,293.02722,225.12834,0.8774637,288.31665,365.53748,0.7272081
9,374.511,226.56448,0.9338498,370.9483,245.05264,0.9556404,379.50586,289.66492,0.77314794,365.45706,321.76926,0.8507162,364.04105,340.9071,0.89598554,355.5793,377.40552,0.7649981,349.80463,396.6429,0.7020816,424.77603,252.36206,0.7941932,414.62106,390.37704,0.761574,292.9593,224.90703,0.8625454,288.71317,365.86102,0.7138969
10,374.48035,226.3613,0.91966665,370.95053,244.89766,0.9572388,379.19315,289.677,0.7808632,365.36176,321.81995,0.8540714,363.9803,340.9629,0.90397924,355.42957,377.34882,0.77380264,350.08917,396.88535,0.7250146,424.8472,252.55899,0.79438084,414.67194,391.47318,0.81809074,293.06467,225.50464,0.8599983,288.4213,365.96988,0.71552706
11,374.3051,226.31586,0.9216718,370.91064,244.82616,0.9603866,379.01486,289.4407,0.76919067,365.3071,321.80545,0.8579418,363.98697,341.34607,0.9213562,355.47864,377.3898,0.77812505,350.0713,396.9853,0.7074292,424.81082,252.6054,0.7916683,414.47443,391.9166,0.80630976,293.05582,225.15608,0.84470063,288.49088,366.27585,0.71139216
12,374.3589,225.92365,0.9461708,371.02652,243.79196,0.97588915,379.30887,289.57715,0.73721963,365.05658,320.93692,0.830047,363.5318,340.67313,0.89565986,356.21912,377.2434,0.7466768,349.56894,396.21613,0.6931053,424.7687,252.65497,0.78888977,415.39923,389.53796,0.7341488,293.02997,225.10387,0.87240547,288.00626,365.71082,0.6847319
13,374.14142,225.69855,0.9519745,370.64127,244.01158,0.9619577,379.60144,289.37347,0.75292826,365.67773,320.91724,0.8217125,364.09766,340.47018,0.90570885,355.4113,377.3532,0.787324,349.15018,396.75354,0.69944304,424.5022,252.88585,0.7890014,416.075,389.6871,0.76749927,292.75586,224.64659,0.8588878,288.0006,365.09872,0.6258742
14,374.0351,225.9873,0.9373862,370.69507,244.29251,0.9547584,379.52988,289.10815,0.7812436,365.74127,320.9106,0.8450094,364.172,340.35428,0.92767704,355.40274,376.78918,0.783767,349.57416,396.89862,0.74033093,424.3308,252.79417,0.7839268,415.76282,389.3171,0.71984476,292.5701,224.8494,0.85757667,288.3569,365.43494,0.616341
15,374.2407,226.18459,0.944891,370.9585,244.50224,0.9612611,379.24442,289.10092,0.79156613,365.4992,321.17874,0.85556537,364.423,340.48392,0.92015547,355.65582,377.33826,0.7744406,349.18912,397.10754,0.7129322,424.27396,253.11496,0.78234696,416.01175,389.19464,0.7468794,292.66296,224.54688,0.845295,287.8942,365.44202,0.62061024
16,374.06265,226.20027,0.9442977,370.8146,244.49268,0.9554036,379.16663,289.54358,0.79043907,365.21613,320.99417,0.85436726,364.0387,340.12787,0.928402,355.22977,376.97482,0.8151089,348.6924,397.23996,0.74361604,424.5049,252.54628,0.7848806,415.9149,388.74384,0.734016,292.9309,224.82672,0.8504789,287.4904,367.3686,0.602229
17,374.46295,226.36409,0.9390627,371.06345,244.62274,0.9418914,379.3434,289.43454,0.7727626,365.40607,320.96658,0.85217893,364.10428,340.38336,0.9146992,355.60486,376.5166,0.81683815,348.89783,396.49698,0.736432,424.38315,252.74391,0.7894134,416.1546,388.73227,0.74128956,292.68622,224.9573,0.845753,286.2375,365.61246,0.6741374
18,374.24194,226.17563,0.9478776,370.90958,244.18501,0.94927144,379.09445,289.193,0.77990794,365.27643,320.71857,0.84777844,364.00122,340.2604,0.9224083,355.72034,376.5886,0.8049118,349.2189,396.34158,0.7351814,424.1255,253.01463,0.7915981,416.48206,388.5111,0.7010123,292.8214,225.04729,0.8516083,287.09946,365.39227,0.66785204
19,374.2516,225.98555,0.9370839,371.05402,244.31796,0.94838595,379.05817,289.25568,0.7903088,365.1707,320.749,0.8571312,363.96964,340.33447,0.9356902,355.60828,376.5959,0.80355746,349.5843,396.5479,0.7364576,424.21204,252.88411,0.79111093,415.74588,389.51697,0.7424037,292.91217,224.91798,0.82823163,287.5385,364.98804,0.6574474
20,374.24457,225.72305,0.9370576,370.81186,244.03618,0.94921374,378.38766,288.862,0.76935697,365.2401,320.73456,0.8647178,364.07098,340.24292,0.94304127,355.29034,376.66357,0.8016278,349.53467,396.56274,0.7252753,424.49008,252.387,0.7774709,414.65994,389.11005,0.71720177,293.01016,225.3258,0.8130239,286.69824,365.95013,0.62752485
21,374.32098,225.91522,0.93340355,370.95926,244.15932,0.94180197,378.43256,288.704,0.7684781,364.92065,320.74692,0.87200606,363.99112,340.32755,0.9553672,355.27554,376.43195,0.7903914,349.42233,396.1982,0.7254396,424.24033,252.69733,0.7911907,413.2842,393.28265,0.72345877,292.65576,224.867,0.8443893,287.845,367.51526,0.6864515
22,374.09845,225.80124,0.9394718,370.6427,244.32083,0.940686,379.01718,288.7658,0.7610516,364.44162,323.17392,0.85408515,363.67834,340.0415,0.95123386,355.24557,375.85773,0.8057982,349.0765,396.02277,0.7308723,424.0419,252.71309,0.79247123,415.56122,389.63635,0.764741,293.01703,224.61128,0.8420919,287.90152,367.0335,0.662352
23,373.75995,225.6213,0.94945574,370.3779,244.10533,0.9382029,378.99063,288.48206,0.76603585,364.30557,323.08978,0.86419606,363.97488,340.50134,0.9501472,355.84406,375.86618,0.82092,349.20917,395.7087,0.73345095,423.8522,252.53665,0.78576195,415.02814,389.67853,0.72558373,292.7608,224.97769,0.8345934,288.39108,367.0282,0.67987573
24,374.49405,225.71033,0.953554,370.5973,243.65588,0.9498363,378.5573,288.3199,0.77577007,364.61795,322.7787,0.8591482,363.8994,340.22357,0.95793396,354.65323,376.15744,0.85738176,349.38986,396.91736,0.71708196,423.846,253.05757,0.8067872,415.672,390.1646,0.73363364,292.1569,225.51085,0.8529393,289.2303,367.00702,0.7226967
25,374.4605,225.8449,0.94861615,370.65738,243.8505,0.93335885,379.30762,288.0494,0.7731272,364.71756,322.36682,0.8587114,364.15042,339.74277,0.96898824,355.44614,376.62723,0.7953765,348.83868,396.31628,0.7287255,423.80618,253.1622,0.8194459,414.2261,390.54486,0.7763957,292.01688,225.66615,0.8582392,288.74573,366.788,0.69947183
26,374.52097,225.47845,0.94184095,370.71588,243.76883,0.9355379,379.1287,288.29178,0.77179074,364.20856,322.82306,0.88305956,363.8924,340.0641,0.98416287,355.56406,377.11203,0.78916925,349.3232,396.81256,0.7115957,423.84515,253.25949,0.81461596,414.4902,389.97656,0.7169284,291.91312,225.37144,0.8638226,288.00586,365.82706,0.70524734
27,374.23508,225.42996,0.943123,370.5215,243.81795,0.93151057,379.04187,288.312,0.77853876,364.39017,322.9964,0.8838625,363.96176,339.97534,0.9862501,355.54816,376.4374,0.75086886,349.4992,395.9924,0.6927835,423.69012,253.45773,0.8042432,415.08606,389.2132,0.7207585,291.92764,225.6374,0.851788,288.22507,366.11475,0.72860205
28,373.98398,225.39754,0.94029677,370.35956,243.80646,0.92217535,379.08307,287.9972,0.7696916,364.11862,322.79807,0.87366354,363.70856,339.84988,0.97547114,355.9167,376.42834,0.74919826,349.8099,395.6328,0.6928241,423.71527,253.18506,0.7965352,414.75513,389.32538,0.7087932,291.75424,225.88356,0.8330432,288.87192,365.2564,0.75978845
29,374.11325,225.40968,0.9405149,370.51147,243.94809,0.93212974,379.7403,287.84167,0.78988487,364.41113,322.84174,0.8671899,363.65323,340.06323,0.96306384,355.6103,375.93423,0.7760177,349.66483,395.50055,0.7002921,423.22928,252.91856,0.8191626,415.02734,388.70694,0.731774,291.94547,225.2477,0.85827327,288.032,364.3849,0.7726059
30,373.80182,224.87866,0.9282365,370.3055,243.69246,0.902943,379.70206,288.02237,0.7889646,364.22766,322.6293,0.8755281,363.54178,339.86203,0.9732978,355.869,375.79062,0.769326,349.8478,395.43835,0.7203643,423.18768,252.77373,0.8177889,415.39615,388.93216,0.7724115,291.98193,224.80898,0.84521115,287.38574,364.26306,0.751409
31,373.88086,224.78204,0.9418243,370.51633,243.54892,0.9084457,379.7979,287.61453,0.7963407,364.17386,322.1222,0.8856554,363.84637,339.5065,0.9781724,355.99625,375.378,0.7423596,349.7748,394.65945,0.71553755,423.26486,252.68355,0.80977625,413.30624,393.06018,0.7559503,291.92395,224.23804,0.86084443,287.45212,364.91592,0.7481321
32,373.87048,224.69385,0.93539107,370.5596,243.22137,0.91056305,379.69666,287.6762,0.7926278,364.19894,322.59573,0.8818206,363.80743,339.64508,0.99305016,354.1338,377.8589,0.77321374,350.0908,394.174,0.72937983,422.993,252.65192,0.82561475,413.44815,393.48373,0.73299503,292.0441,223.93727,0.8641693,287.59808,363.6375,0.7680684
33,373.68967,224.70528,0.9427123,370.38577,243.18204,0.91531986,379.64536,287.79767,0.79573786,363.90704,322.00085,0.8765416,363.64465,339.2158,0.9756909,354.4894,377.76062,0.7540274,350.33023,394.169,0.7353344,423.08536,252.15733,0.8265517,413.53482,393.1683,0.74290967,292.01285,224.5396,0.8644425,287.99695,364.13086,0.74245644
34,373.86957,224.88908,0.9426997,370.5922,243.41751,0.9243817,380.249,287.87836,0.80449027,364.06192,322.06177,0.8831238,363.89716,339.1413,0.9826061,354.52722,377.4654,0.7703834,349.86996,394.2306,0.7340444,422.86188,252.46974,0.842009,414.26953,389.6798,0.73294306,291.64352,224.66295,0.8707379,287.08725,363.67105,0.7117797
35,373.99966,224.82797,0.9458207,370.6128,243.33548,0.93494767,379.87598,287.924,0.79560125,364.25058,322.18207,0.87479293,363.86655,339.2969,0.9826628,354.1657,377.48398,0.78346896,349.42648,394.43076,0.7112213,422.8356,251.9559,0.8285564,413.79865,392.4623,0.7308687,291.49384,224.7871,0.8781086,287.23065,363.47726,0.7435703
36,373.2173,224.0257,0.91626734,370.35037,242.53297,0.89702606,379.96027,286.9264,0.79649544,364.4645,321.5158,0.88297194,363.88138,339.0844,0.96839297,354.00024,376.8104,0.7723276,349.42734,393.7101,0.7082947,422.8049,251.85146,0.80189264,413.18567,391.76328,0.73084694,291.15054,224.7174,0.88833034,288.73608,362.73508,0.76673025
37,373.21396,224.62482,0.92797536,370.41595,242.98116,0.9001776,380.20993,287.0742,0.79532546,364.43414,321.15414,0.88372064,363.58694,338.6545,0.96982795,353.02963,376.75922,0.75356543,349.17352,392.9395,0.68983006,422.59607,251.23444,0.8190624,413.56396,391.93982,0.70611274,291.16653,224.59334,0.8812717,287.68863,362.77475,0.74589723
38,373.04126,224.63976,0.92189366,370.13235,242.87378,0.8924838,380.0056,286.80942,0.7872254,364.63376,321.14343,0.86330074,363.6717,338.70343,0.9492453,353.89368,376.82382,0.7546129,349.47623,392.9881,0.6688233,422.53162,251.3426,0.80886227,413.49588,392.8121,0.716227,291.37256,224.2978,0.8908011,288.73053,362.46835,0.75632036
39,373.12195,224.43027,0.9179025,370.04156,242.86942,0.90133053,380.0385,286.97205,0.79611444,364.58353,321.23886,0.8792834,363.72104,338.7977,0.9711663,354.40442,376.7376,0.76044524,350.2748,393.727,0.694914,422.36548,251.5584,0.81741214,413.29733,391.3538,0.7311418,291.7697,224.24113,0.89011157,288.206,362.41345,0.7786229
40,372.97385,224.4639,0.917088,370.02585,242.91321,0.8985907,380.3847,286.86813,0.79384154,364.75113,321.2998,0.87826264,363.87668,338.76968,0.9652206,354.65482,376.62772,0.7475625,350.4957,393.49655,0.68176496,422.27142,251.49887,0.81564146,413.64258,390.46,0.71321493,291.66168,224.1324,0.8889431,288.10016,362.01138,0.779098
41,372.8233,224.34073,0.92129785,369.9356,242.89084,0.9078801,380.24863,286.5665,0.7872248,364.88358,321.0559,0.8735915,364.1247,338.8314,0.9606996,355.8868,374.39957,0.731256,350.58163,394.06467,0.69786507,422.3444,251.6081,0.82184744,413.7586,390.07922,0.7360772,291.75037,224.46461,0.86641365,288.3218,362.00406,0.78272647
42,372.7938,224.37234,0.91554004,368.70374,242.51082,0.90217215,380.06833,286.2819,0.7895701,365.0509,320.6185,0.8684732,364.03375,338.27832,0.95883775,354.9737,376.75687,0.74916327,350.51822,393.81393,0.69987434,422.29645,251.55894,0.7996247,413.48352,389.79462,0.71641505,291.35574,224.81761,0.86901367,289.75296,363.23456,0.7940095
43,372.80698,224.4085,0.92472064,369.99606,242.58351,0.92507654,380.33966,286.04303,0.8152759,365.0947,320.8381,0.8557349,364.18262,338.0717,0.9525487,355.0034,377.05295,0.7596914,350.24597,394.37173,0.700752,422.055,251.1924,0.7894898,413.291,390.01733,0.73068666,291.28955,224.78197,0.8694688,288.29968,363.47852,0.80776185
44,372.9063,224.33652,0.9290575,370.15186,242.85115,0.91588616,380.32715,286.1676,0.81781447,364.99188,321.14664,0.86188287,364.45456,338.36096,0.951026,355.52924,376.59225,0.7651786,350.5158,393.75717,0.7055578,421.89798,251.0008,0.7936663,414.0902,390.02853,0.7228031,291.0542,224.97964,0.8819844,288.94476,362.90192,0.7947554
45,372.8486,224.3291,0.9302886,370.0658,242.9396,0.9130455,380.9559,285.90115,0.8252934,364.68317,320.6563,0.86429113,364.16898,337.9301,0.95119804,355.2497,376.3611,0.776614,350.60373,393.80438,0.69927585,421.5198,251.37918,0.80322,413.72797,389.62247,0.7259358,291.14093,224.68501,0.8800986,289.40967,363.51248,0.79196995
46,372.63718,224.28079,0.91748387,369.92236,242.77045,0.9096474,380.797,285.7171,0.81822634,364.43524,320.36972,0.8679263,364.10547,337.5172,0.9510456,355.30164,375.99908,0.7646035,350.6928,393.40695,0.6924917,421.67767,251.2175,0.80189854,414.185,389.62558,0.7452529,291.00815,224.72438,0.90195805,289.75952,363.3557,0.8006843
47,372.76785,224.34337,0.93096036,369.88388,242.94753,0.9216642,381.4015,285.69843,0.8380445,364.34763,320.5128,0.86669713,364.16803,337.58438,0.9520786,355.52725,375.98392,0.78774905,351.02744,393.44434,0.7267,421.73956,251.55699,0.8126689,413.4425,390.31726,0.72154605,290.90976,224.55235,0.90252215,289.1101,363.25748,0.8026363
48,372.8972,224.2903,0.94266236,369.80923,242.88586,0.9236435,379.95865,285.5826,0.7792379,364.34564,319.49442,0.8578948,363.8475,336.98392,0.9425266,355.0112,376.32166,0.7873232,351.02518,393.84167,0.69962347,422.5508,250.97183,0.8177967,413.96744,391.32172,0.73944426,290.72217,225.72345,0.8863148,288.66895,364.02377,0.76073533
49,372.28976,224.3309,0.94756997,369.18362,242.84634,0.915205,379.9613,285.42023,0.7681223,364.2788,319.8462,0.84865075,364.11554,337.33304,0.9495352,355.4961,375.9314,0.8066586,351.6593,393.33875,0.7267409,422.38794,251.20595,0.8229876,414.08737,391.85535,0.76434076,290.90445,225.30368,0.90088063,286.56784,362.4823,0.77065456
50,372.2749,224.36467,0.9498994,369.2122,243.15523,0.9182427,380.23117,285.53934,0.7969307,364.26935,319.8004,0.84895366,364.0165,337.2843,0.95526165,355.16153,375.82956,0.76546264,351.386,393.0337,0.70382535,422.6804,250.84502,0.814817,414.01486,390.52658,0.76452017,290.6605,225.53914,0.87140626,286.60425,362.80435,0.76062655
51,372.14847,224.53326,0.95481646,368.55615,242.97011,0.90753657,380.3191,285.36108,0.79518944,364.3987,319.9688,0.8335623,364.21564,337.27905,0.9440934,355.3493,375.53204,0.79029137,350.82996,392.648,0.6999684,422.47467,251.3044,0.8134181,414.46576,390.83023,0.7413765,290.7545,225.53755,0.8703968,286.78616,362.80557,0.7910049
52,372.21884,224.52936,0.952026,368.67163,242.72188,0.9197474,380.62885,285.39923,0.81479186,364.73358,319.7289,0.8347731,364.48096,337.3107,0.935357,355.9832,375.71747,0.76530653,351.6715,393.05838,0.6820035,421.90958,251.53972,0.8093375,414.01517,390.16223,0.7503393,290.47894,225.4997,0.8705829,287.3131,362.88367,0.7560884
53,371.89737,224.18842,0.9373376,368.46835,242.31323,0.9369975,380.8208,285.39536,0.8297006,364.6557,319.85474,0.8262982,364.3834,337.2385,0.9394376,355.6937,375.57556,0.7776591,351.0425,392.8784,0.70279634,421.83472,251.39204,0.78875875,414.41724,389.64426,0.7439537,290.51636,225.60358,0.8719484,287.712,362.78217,0.7566416
54,371.45068,223.9201,0.92832965,368.19604,242.27669,0.94403857,381.21158,285.6197,0.83028096,365.34494,318.05276,0.83239704,364.7027,337.27725,0.93655545,356.07693,375.7229,0.785374,351.42767,393.09207,0.7050091,422.01837,251.35623,0.7865406,414.45352,389.44843,0.73655397,290.42712,225.5558,0.88471335,287.51227,362.12677,0.76404744
55,371.5965,223.88371,0.923782,368.565,242.15266,0.9311576,381.056,285.31305,0.79835725,365.5505,317.64667,0.82668513,364.5428,336.85706,0.9280448,355.63586,375.7964,0.794323,350.98404,393.2629,0.6913683,422.11755,251.23248,0.80105066,414.04773,389.86722,0.7492343,290.17767,225.57553,0.8846474,287.42776,362.41623,0.7838547
56,371.4092,223.69908,0.93158233,368.16684,242.09514,0.9423991,381.12698,285.40106,0.8248415,365.22012,317.83627,0.8308568,364.5664,337.00577,0.93220264,355.94016,375.64365,0.799445,351.6756,393.62393,0.70952445,421.9145,251.77573,0.8004907,413.88943,389.7651,0.7566864,290.154,225.29416,0.8926309,286.84637,362.1326,0.74133307
57,371.71976,223.92244,0.927034,368.4826,242.17188,0.93212235,381.09753,285.2178,0.8193725,364.67075,319.66525,0.825828,364.41528,336.74496,0.93357265,355.5877,375.78442,0.80270445,350.51074,393.34213,0.6928411,421.9486,251.37563,0.79079455,413.8165,388.93427,0.7376864,290.2554,225.33052,0.8920467,286.47882,362.16293,0.74031764
58,371.70688,223.60844,0.92975223,368.38208,241.90587,0.93437546,381.13547,285.14084,0.8158425,364.4848,319.48386,0.83717924,364.44064,336.5735,0.9344918,355.98013,375.859,0.79813135,351.23926,393.68362,0.6956267,421.8789,251.29335,0.7931516,414.25964,390.30765,0.73209035,290.11346,225.1214,0.89451236,289.21954,363.77902,0.76337135
59,371.782,223.53345,0.94536644,368.3639,241.7935,0.93934214,381.26382,285.22696,0.8075011,364.74658,319.56918,0.8248954,364.3827,336.7362,0.9355525,355.62903,375.49466,0.791362,351.1621,393.27472,0.7022418,421.6864,251.24666,0.78334355,413.97208,389.5769,0.7352259,290.17447,225.32512,0.89479524,289.3788,363.84735,0.77216494
60,372.13596,222.9703,0.8989788,368.7562,240.98273,0.9027883,380.52032,284.63577,0.80446535,365.724,318.00073,0.8167261,364.48526,336.86646,0.9306916,355.13608,375.47403,0.7703017,351.0637,393.2288,0.70430636,421.96533,250.60736,0.78619385,413.96393,389.5505,0.7201759,289.9494,224.6574,0.90616333,286.72498,362.0909,0.77398646
61,372.03796,222.92473,0.92431986,368.43216,241.0475,0.92508024,381.28485,284.45026,0.82268584,365.5327,318.1514,0.81203353,364.76852,336.94855,0.91949946,355.66772,375.74796,0.77016765,350.59988,393.2446,0.6873029,421.7534,251.41968,0.7613332,414.58307,390.07272,0.7460833,290.36383,225.09718,0.8896044,289.3739,363.32254,0.79498416
62,371.71323,223.0232,0.9158111,368.24023,241.03137,0.93087643,381.67596,284.3242,0.8262462,365.67273,318.25583,0.82094884,364.8205,337.23895,0.9143407,356.42505,375.8679,0.7774393,351.29736,393.46762,0.7147307,421.93573,251.32283,0.76503855,414.61407,389.7033,0.7433538,289.96674,225.36563,0.9003035,287.82797,361.65652,0.77637446
63,371.57925,223.16599,0.91504246,368.27853,241.20915,0.9191774,381.3745,284.32715,0.8282339,365.8187,318.32687,0.82063574,364.92612,337.56113,0.906481,356.5461,376.09003,0.7803009,351.18588,393.37518,0.71039724,422.23633,251.07693,0.7592252,414.55722,389.51065,0.76219916,290.52875,225.28793,0.8866646,288.3975,361.76373,0.80202025
