scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,395.87012,185.31001,0.9328192,393.497,196.93056,0.9710889,440.6641,253.24583,1.0,444.0201,300.38855,0.5279152,448.18488,317.06836,0.44586325,425.404,383.3548,0.5944701,416.11713,396.7986,0.6642727,431.22955,188.29672,0.9332288,472.8928,333.55054,0.9298421,324.68698,204.09521,0.8740285,361.42133,346.32114,0.6526815
9,395.93347,185.67932,0.92113876,393.32526,197.40138,0.9635004,440.52267,251.57141,1.0,443.2054,300.2308,0.48274803,448.1603,317.83392,0.40598747,446.91833,377.786,0.58245915,413.7752,391.89758,0.5756774,431.01114,188.46188,0.9412484,474.17053,332.66196,0.94919467,323.93594,204.54402,0.87638026,357.90414,344.1081,0.63555145
10,395.4486,186.72008,0.87811106,392.97076,198.27031,0.93594337,439.59518,252.16385,1.0,442.843,289.63806,0.53528804,446.46866,318.3317,0.4486919,458.68823,372.30664,0.5797062,411.16898,389.55252,0.54036963,430.7932,189.0574,0.95617557,474.34558,332.0717,1.0,323.58884,205.36192,0.86923593,356.2281,342.79193,0.6254396
11,395.76318,186.5929,0.87782913,392.35223,199.19044,0.89916354,438.1976,255.9457,1.0,442.28986,301.2772,0.6648291,447.23865,322.053,0.5285192,457.7678,369.17535,0.62651616,410.3046,387.5609,0.57317823,430.61618,189.70691,0.9596026,475.35864,331.08588,1.0,323.489,206.60121,0.89182854,353.21338,340.0318,0.59049237
12,394.75323,187.08162,0.8864115,391.91696,200.33803,0.88073546,437.31384,259.3119,1.0,442.02103,301.8544,0.6403539,447.22678,322.30185,0.5023252,458.74298,366.812,0.6577244,453.27966,381.6667,0.48042175,430.76532,190.82506,0.979447,476.0628,329.4227,1.0,323.26166,206.67538,0.9053619,354.65445,340.00113,0.5946895
13,394.86945,187.5834,0.89000094,391.93213,200.84651,0.8651134,437.2314,260.256,1.0,441.88794,301.6062,0.68266547,446.2251,321.98383,0.5282465,458.81796,366.1952,0.6596495,453.7699,382.94376,0.45971307,430.6789,190.99095,0.9877382,476.93918,333.15778,1.0,323.32053,206.87772,0.89722526,355.0719,337.3372,0.574553
14,394.7523,187.70815,0.8904289,391.89938,201.01791,0.8534034,437.36984,260.9772,1.0,441.49658,301.78613,0.72469515,444.88757,320.88333,0.5430525,457.82312,364.11163,0.6364464,407.04816,382.11432,0.59111875,430.7485,191.57549,1.0,475.955,333.0694,1.0,323.13138,204.4607,0.9127205,356.4161,338.48508,0.5723591
15,394.878,187.90526,0.8935658,391.9005,201.07193,0.84228367,437.26917,261.03568,1.0,441.4965,301.3904,0.7364729,444.83514,318.86658,0.5554501,457.47186,363.5722,0.622714,408.99265,380.7789,0.53316617,430.57056,191.71027,0.9932078,476.55792,333.02325,1.0,322.98373,204.98514,0.91626966,355.4103,337.54105,0.5268005
16,394.7736,188.0059,0.87375575,392.715,200.27461,0.8268017,437.25922,260.9164,1.0,441.68524,300.61758,0.7677756,444.89764,317.70935,0.6040768,457.19568,362.56232,0.62398285,452.78842,378.57794,0.5397842,430.53125,191.74998,0.99948233,476.9468,332.52405,1.0,323.0109,204.89967,0.9169166,354.813,336.7846,0.484593
17,394.68713,188.09344,0.8755669,392.306,200.41888,0.84660983,436.97925,260.65656,1.0,442.0572,299.3609,0.82567763,444.9761,316.79205,0.6605061,456.32675,364.9866,0.63535,409.45883,377.84888,0.57734597,430.53348,191.41245,0.9996064,477.5002,331.60593,1.0,322.64203,204.7857,0.90903604,355.75302,336.261,0.4756973
18,395.50378,189.1247,0.88632715,391.8923,200.86775,0.8619172,436.40442,260.4359,1.0,441.0334,298.01526,0.8873345,446.48257,315.9295,0.7107152,457.03662,363.32495,0.6613607,450.83594,377.51074,0.54254353,430.27835,191.8279,1.0,475.54703,330.96585,1.0,322.28525,204.77098,0.9151391,355.98856,335.85028,0.46666542
19,395.2283,189.19713,0.8934179,391.39383,200.79153,0.85429776,436.09824,259.92606,1.0,441.34448,297.55356,0.90180784,446.8525,315.73303,0.72544044,457.7843,361.2041,0.6518477,417.9599,378.57864,0.6601497,430.1182,191.77448,1.0,476.52658,327.7314,1.0,322.04288,204.75554,0.9206489,356.88004,335.7664,0.46931237
20,394.97906,189.44563,0.8988115,390.9711,200.87018,0.8594196,435.41107,259.15298,1.0,442.54037,297.53125,0.8999276,448.044,315.89728,0.72035253,457.11987,360.31882,0.64985526,418.98703,377.13934,0.65722585,429.62146,191.66837,1.0,480.35144,328.25494,0.98679554,321.36392,205.20734,0.90255255,356.02652,336.3686,0.44718766
21,394.60538,189.8216,0.901451,390.46136,201.5175,0.8738597,434.64493,258.98926,1.0,443.20987,297.6598,0.9017703,448.36652,315.9405,0.73424083,456.4414,361.27365,0.6479976,423.6575,376.82477,0.5852648,429.33423,191.90007,0.99397933,477.58456,326.0704,0.96358615,320.8956,206.0237,0.90324956,357.1289,336.81958,0.45334116
22,394.59308,190.2624,0.90426946,390.366,202.08424,0.87951666,434.65213,259.85413,1.0,443.53732,297.76566,0.8948848,450.66486,315.55597,0.7654013,456.718,360.77316,0.6340278,425.5167,377.15277,0.56825435,428.8002,192.24455,0.9919241,477.5256,326.26828,0.98615223,319.99405,205.94815,0.8945027,360.6209,337.46274,0.5126736
23,394.3464,190.55212,0.9094295,390.33643,202.54599,0.89497674,434.92368,260.42377,1.0,444.0434,297.9423,0.89195484,450.50192,315.91006,0.7922723,455.28888,361.1644,0.63436,425.769,377.6362,0.6102313,428.762,192.60701,0.9969404,477.47348,327.44095,1.0,319.94904,206.87622,0.88625646,364.03082,339.2999,0.5657253
24,394.69598,190.65622,0.9163284,390.766,202.93402,0.9158738,435.16943,260.92776,1.0,444.76605,298.6118,0.79021674,452.5932,316.20755,0.6751985,456.4751,361.58142,0.6806612,426.7586,377.69574,0.58942217,428.99295,192.9751,1.0,478.38974,327.58456,1.0,320.36865,207.22606,0.88888174,365.24347,341.62424,0.5887611
25,394.65988,191.15172,0.9161485,390.9863,203.80188,0.9335402,435.2404,262.21414,1.0,445.8856,299.80325,0.86062276,451.48566,317.7177,0.78271914,442.67807,363.1327,0.73644346,438.18243,380.0153,0.6334794,429.132,193.21872,1.0,477.59387,329.2135,1.0,320.17673,207.51,0.8934898,367.22632,341.80597,0.63889897
26,394.41324,191.76933,0.8930769,390.68564,204.26958,0.92649496,435.26773,262.9672,1.0,446.1406,300.4724,0.86129344,451.42468,318.7032,0.77685934,439.28754,364.59308,0.7694114,434.65326,381.88327,0.6851709,429.20297,193.94987,1.0,478.4011,330.70752,1.0,320.74677,208.08138,0.9033618,370.67664,343.2741,0.6923703
27,394.3475,192.19582,0.87758553,390.32993,204.69038,0.917214,435.27036,263.79327,1.0,446.02353,300.5362,0.856342,451.5621,319.10086,0.7799725,443.96695,367.17932,0.8144001,442.10175,384.95642,0.68467957,429.55524,195.20898,1.0,478.3038,332.24103,1.0,320.8446,208.6902,0.90308964,370.30057,344.62427,0.6905181
28,393.07074,192.84933,0.89083546,390.654,205.37277,0.9186539,435.25266,263.94174,1.0,446.37732,300.3721,0.8149556,452.7519,319.00974,0.7610659,442.6314,369.94504,0.7492434,440.0967,387.48712,0.7595527,429.62616,195.0307,1.0,477.95532,333.98813,1.0,320.92487,209.40721,0.9030377,372.46426,345.23697,0.6801347
29,392.95126,193.00063,0.888681,390.5214,205.57455,0.9174662,435.5393,264.2186,1.0,446.31036,300.4575,0.8270041,452.9232,319.04227,0.7690336,443.32132,371.34802,0.7246375,440.86008,388.6037,0.69294065,429.45132,195.03815,1.0,477.59848,334.9382,1.0,320.96054,209.59705,0.90206426,374.65894,346.3887,0.6865353
30,392.6796,192.5089,0.87653434,390.30743,204.95369,0.92341876,435.46274,263.62314,1.0,446.49722,300.50012,0.80371803,452.93948,319.38867,0.7361999,443.32657,372.5846,0.76033455,440.17493,389.8545,0.7046759,429.17072,194.24962,1.0,481.32104,331.7682,1.0,320.7751,209.81973,0.9112894,374.29758,345.35318,0.73528194
31,394.0292,191.96162,0.9007684,390.549,204.5597,0.95793796,435.70657,262.78604,1.0,446.11328,300.17493,0.7534538,452.0459,319.3197,0.71228194,442.14734,372.52432,0.7169215,439.03397,391.52026,0.673127,428.9061,193.22183,1.0,479.07468,333.3939,1.0,320.5902,209.09827,0.908379,374.7681,344.6472,0.7386725
32,394.01746,191.394,0.9141869,390.27722,203.61293,0.9460671,436.2445,262.09778,1.0,445.29095,300.81436,0.797364,449.51746,319.06876,0.71987927,442.12067,372.7387,0.7210778,437.4946,391.04767,0.7441046,428.9025,192.99283,1.0,476.4377,335.1574,1.0,320.5241,208.3189,0.9163612,372.748,345.59067,0.7730127
33,394.27963,190.45326,0.9193054,390.58087,202.41682,0.9363104,436.4591,260.86554,1.0,444.29266,300.3882,0.75615114,448.66562,319.22076,0.6173277,442.43927,372.4322,0.7003863,435.85626,391.6376,0.7364485,429.19888,192.76923,1.0,474.52737,335.47382,1.0,320.8605,207.42621,0.9139379,372.45996,345.198,0.8084159
34,394.38953,189.48105,0.92828834,390.8367,201.14354,0.90781134,435.87372,258.89722,1.0,444.14117,300.1342,0.68712807,448.73462,318.73184,0.58442914,439.40463,373.86618,0.7014249,433.8396,393.1928,0.7096985,429.82605,191.84735,0.9964136,473.74866,330.8121,1.0,320.59692,205.80806,0.9141888,371.94724,345.84845,0.81079924
35,394.21524,188.55399,0.9260713,390.5359,200.64938,0.8984719,435.8625,256.32224,1.0,443.1952,299.35458,0.64305204,448.00684,316.9699,0.54048485,440.21756,372.1689,0.71731794,432.6431,392.42593,0.7334099,429.6727,191.053,0.9996156,472.8972,329.66397,1.0,320.94745,206.83046,0.8713377,370.50848,345.85986,0.80104417
36,394.06454,187.2982,0.8843773,389.28757,199.8365,0.8538865,438.7693,254.80774,1.0,443.01675,297.77682,0.7036493,447.8813,315.48984,0.6239183,429.09332,376.54694,0.6751234,425.24683,394.00076,0.7800381,429.4003,189.4845,0.94005984,474.45322,328.24445,0.9827299,320.7033,205.21593,0.8538029,366.4153,343.99036,0.83383715
37,392.9596,185.95816,0.913627,390.1297,197.54794,0.93722224,437.70316,250.60478,1.0,443.47095,292.55487,0.72411925,447.5292,313.15424,0.60888064,428.15656,378.34677,0.6529356,421.2502,392.9125,0.78839487,429.2301,188.47113,0.86768216,471.91827,333.66077,0.9311025,320.45923,202.89001,0.8650455,363.58136,341.7405,0.7662566
38,392.39212,183.48213,0.92671114,389.95776,195.37193,0.9114946,436.30405,249.04593,1.0,442.42007,289.96927,0.70705926,444.12363,310.54034,0.5975287,444.59714,371.53992,0.632006,417.8991,393.36124,0.6383796,428.7574,186.9219,0.8486067,472.18784,330.9852,0.942646,319.65756,200.87424,0.8248238,362.02768,339.45676,0.73580176
39,391.6012,181.99365,0.8961313,389.00586,194.32661,0.9032733,436.3738,246.67633,1.0,441.6084,288.06802,0.6322218,444.53058,308.8338,0.5597949,446.2135,373.53372,0.6246403,419.1018,392.77548,0.5876759,428.53055,185.51244,0.8807958,472.03116,326.14664,0.93353957,319.18613,199.583,0.854424,360.79233,337.4714,0.678342
40,391.19098,179.77205,0.8613911,388.889,193.28008,0.8663781,435.47128,245.25641,1.0,440.5984,281.24542,0.53668946,445.84314,308.74826,0.47473803,448.01538,370.4803,0.6488082,420.19003,389.85724,0.52172834,428.25024,184.8888,0.85757756,472.35422,325.6581,0.9691252,318.86182,198.27634,0.8753813,359.29108,334.9355,0.6259811
41,390.96683,177.80507,0.84012604,388.46686,191.7552,0.8576449,435.03622,243.8302,1.0,441.127,276.83124,0.5240167,446.33566,308.94006,0.44278827,448.65558,369.83566,0.61064005,415.16425,388.31216,0.5256642,428.9985,184.17291,0.86310977,472.07666,325.3249,0.9822608,319.04434,196.94626,0.88207203,359.29498,335.19626,0.59382343
42,392.65744,177.21777,0.8514287,389.379,190.14267,0.88525796,433.29373,242.00565,1.0,440.1064,275.05035,0.5269258,448.0885,311.3073,0.4138671,447.6006,366.82346,0.6057272,410.64505,386.31964,0.5065706,428.40894,182.27438,0.90591335,471.00104,323.73077,1.0,318.77927,196.08641,0.87694174,360.11777,336.8779,0.5581042
43,392.47977,176.18756,0.8933456,388.912,188.93474,0.9507495,432.64142,240.04341,1.0,440.04013,274.38773,0.52624995,445.15756,307.16937,0.37786606,446.69693,366.61624,0.57073635,409.26205,385.20297,0.49456695,428.00928,181.32532,0.95183253,469.81015,322.74222,1.0,318.47693,195.37668,0.8704753,357.27066,337.80078,0.54634076
44,392.08817,175.73492,0.9069682,388.50473,188.68445,0.93891096,431.31287,239.01869,1.0,439.6579,273.49216,0.5957213,443.2539,306.55374,0.44888136,443.92175,365.37564,0.57272726,408.7058,384.9853,0.5292443,427.42648,181.4422,0.96713674,469.01443,321.96783,1.0,317.9699,194.91052,0.8677238,355.4162,333.44888,0.6213793
45,391.81018,176.1074,0.9060122,388.1932,189.09236,0.9415232,430.50464,240.03735,1.0,438.5396,273.35196,0.6490887,441.5295,306.4591,0.41567403,446.1925,364.67,0.5667987,405.42004,383.69754,0.57991445,426.86075,182.04575,0.96111846,468.89813,321.59433,1.0,319.27887,194.62859,0.85622597,352.97104,332.3978,0.61472183
46,390.03885,176.5247,0.9079781,386.91034,190.6581,0.92637,428.87308,242.08385,1.0,437.14383,274.36423,0.5971178,440.2344,307.74985,0.4088745,451.69632,361.11917,0.5034125,404.22836,379.44495,0.4456098,426.82953,182.37343,0.92955774,468.89786,321.24927,1.0,318.33298,194.88258,0.88004476,350.2517,332.35037,0.63534945
47,388.43192,177.6815,0.9046575,385.42047,192.05536,0.8819748,431.1917,243.58148,1.0,436.83813,274.18353,0.5997016,433.81052,276.17807,0.38212126,451.5791,355.99313,0.5314754,450.92023,371.9169,0.4826565,426.99585,184.54355,0.89457816,470.09143,318.97717,1.0,317.86487,195.96376,0.86794215,348.9543,330.39505,0.587315
48,386.26672,179.08376,0.92180204,383.5207,193.01682,0.8740923,429.5985,243.86354,1.0,435.15317,275.3235,0.54085743,431.71323,276.55066,0.37008473,452.02213,354.71594,0.5827721,451.10812,368.2469,0.46921653,426.67148,184.16393,0.902603,470.68787,316.41196,1.0,317.67636,196.46698,0.8260325,348.18164,327.69504,0.62634456
49,385.7095,179.92978,0.9121115,384.00302,191.65495,0.8718552,428.46274,244.5729,1.0,433.59814,279.01443,0.46944955,445.73615,306.29214,0.3323934,451.35358,351.6978,0.6447145,403.9732,373.38458,0.5540779,426.51422,184.33789,0.9091212,471.474,313.06525,1.0,316.16537,196.11508,0.8542204,345.37393,326.04193,0.526392
50,385.09186,180.12971,0.8985247,383.0196,191.99702,0.8793546,427.43768,244.70468,1.0,432.58807,280.41965,0.5079177,444.90643,305.15344,0.35286668,451.67026,349.8101,0.67346257,449.8922,365.3445,0.5009001,425.99048,184.57565,0.91894835,472.68332,310.8055,1.0,314.9071,196.22227,0.8361011,345.1854,325.30148,0.54377705
51,383.77213,180.75716,0.8953693,382.24307,192.77542,0.92470956,426.76102,244.68167,1.0,432.5381,282.01273,0.59149975,439.25677,304.11304,0.43886584,450.23978,348.86017,0.6795987,448.62277,364.50528,0.5170495,425.601,184.49234,0.9205761,471.41568,310.48145,1.0,313.97855,196.72557,0.8402491,343.21255,324.74152,0.5453398
52,384.23727,179.9149,0.91229904,381.64114,193.21068,0.95988375,426.1419,244.7332,1.0,432.33005,284.6219,0.64408964,438.20728,303.34082,0.52629626,449.38525,348.2452,0.659783,448.0456,363.99783,0.520968,425.13397,185.13618,0.9431555,471.17862,310.2579,1.0,313.02023,197.33322,0.839456,343.76578,323.84534,0.49043888
53,383.70297,180.26146,0.9375243,381.13983,193.67918,0.98182243,425.62576,244.92258,1.0,432.06982,283.95627,0.6473968,438.8076,302.5575,0.57264763,448.22467,347.21576,0.637693,447.70212,363.095,0.5101594,424.65903,185.6316,0.9382447,471.18463,319.4735,1.0,312.34332,197.67867,0.8735775,345.26477,323.41153,0.48830226
54,383.53442,180.33644,0.92481834,380.8068,193.488,0.95573074,424.82745,245.12848,1.0,432.43094,283.72052,0.6176991,439.72552,301.9059,0.55342263,449.81378,347.14966,0.6269868,447.99838,362.64227,0.49475303,424.35083,185.43517,0.93672013,470.5536,319.26193,1.0,311.78748,198.05373,0.8769789,345.4116,323.5565,0.52211714
55,383.67688,181.22978,0.9097422,380.59772,193.83904,0.94725287,424.16193,246.1604,1.0,432.6993,284.0027,0.64016384,441.3218,300.03552,0.57950425,451.01602,346.4393,0.64139324,403.82755,368.91013,0.63093007,423.61588,185.43472,0.91411614,470.24545,318.12173,1.0,311.60806,198.49725,0.8725479,345.3488,323.1156,0.5618092
56,383.4534,181.66145,0.90962756,380.35696,194.21599,0.94637865,423.15927,247.02208,0.9811356,431.8372,283.9993,0.7626342,439.10934,301.8331,0.684277,450.14935,346.36182,0.6406642,404.08038,368.01538,0.61304957,423.17386,186.14738,0.9150284,469.67178,317.56827,1.0,311.2142,199.01126,0.87724054,346.55908,323.44827,0.5476745
57,383.25235,182.06386,0.9040974,380.05258,194.73294,0.95558006,422.2379,247.34064,0.9891723,431.8682,284.34818,0.74627817,439.06598,302.33737,0.67447317,449.9171,346.59427,0.6303686,405.23892,368.27173,0.6520471,423.2515,186.4014,0.90413535,469.05927,318.62576,1.0,310.73477,199.54237,0.86302036,346.10132,322.48477,0.5790194
58,382.7568,182.50095,0.90725553,379.63934,195.28412,0.9702738,421.85217,247.91739,0.9962882,432.1392,284.20847,0.67213386,439.92587,302.18094,0.6098966,448.66818,347.71982,0.64739305,407.0831,367.2955,0.59373915,423.07907,186.67131,0.91539896,468.71088,319.54306,1.0,309.69968,200.63213,0.87996703,348.4687,324.40387,0.6163423
59,382.40613,182.9111,0.9108703,379.42856,195.35191,0.9785623,421.57327,248.00407,1.0,432.00647,284.4383,0.6287234,439.75204,302.8648,0.5986098,445.97,349.1458,0.6745235,408.66016,367.94,0.54698706,422.97614,186.81805,0.91795796,467.7594,311.7481,1.0,309.35007,200.63536,0.88809377,348.785,325.1385,0.5906243
60,382.13297,183.40791,0.9104707,379.29865,195.75876,0.9858244,421.35782,248.36794,0.99249965,432.27567,285.51746,0.602038,438.5558,304.3915,0.6580933,445.06512,349.63828,0.672005,410.6696,367.82056,0.61771363,422.92532,188.09583,0.9025638,468.4651,311.96976,1.0,308.46637,201.39772,0.8763665,351.6888,326.47925,0.64843595
61,382.23538,183.94243,0.9114505,379.35217,196.2222,1.0,420.42444,249.41801,1.0,430.93176,286.50443,0.7160243,437.26804,305.48386,0.8057284,444.15585,350.50784,0.70170325,419.95847,369.75613,0.5527292,422.09763,187.21014,0.916606,468.1546,313.04843,1.0,308.50854,201.7525,0.90235466,353.58313,328.73547,0.65560836
62,381.97412,184.41974,0.9134473,379.27206,196.6392,1.0,420.32645,249.16942,1.0,430.98538,287.52667,0.66560656,436.96454,305.7379,0.71149725,442.04938,351.84662,0.68387055,421.5426,368.89172,0.6518044,422.09116,187.75046,0.9528522,468.27963,313.23456,1.0,308.336,202.93614,0.9137314,354.7418,329.43423,0.60921836
63,382.06052,184.65134,0.8964068,379.39,196.8552,0.99322057,420.3482,249.76329,1.0,431.15283,287.45813,0.68303573,437.03265,305.6317,0.704871,429.7896,353.52374,0.6988505,422.38547,369.05377,0.6432574,422.29492,187.92572,0.96022314,468.269,313.94308,1.0,308.50952,202.88196,0.9229421,356.22064,331.0065,0.73857015
64,382.18185,185.22368,0.8799229,379.60016,197.39616,0.9916697,420.64685,250.58464,1.0,431.35785,287.60165,0.70087016,437.27713,305.7845,0.66967803,442.30637,354.3852,0.77253073,425.98267,369.09595,0.5770324,422.22986,187.99193,0.9803489,468.8439,315.09848,1.0,308.15643,203.34665,0.9087415,358.39636,331.98688,0.7817889
65,383.00528,184.5432,0.8743376,379.55258,197.9028,0.98744404,421.65,251.3642,1.0,431.59076,288.85168,0.6662752,437.5237,306.76077,0.64786386,441.65408,354.631,0.76671237,425.2853,369.18793,0.64161587,422.18088,188.61852,1.0,469.2984,315.7207,1.0,308.35718,204.21664,0.9025767,359.96997,333.56586,0.7677943
