scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,266.41525,202.61082,0.8769121,269.61523,214.6338,0.8110446,241.49005,275.1368,1.0,222.45804,318.1242,0.8154503,219.36159,339.02716,0.78895956,215.4328,405.71542,0.6309535,216.62627,419.49075,0.68143415,341.33597,210.56786,0.95651037,287.02243,369.28036,0.6414383,215.81778,216.72812,0.9500733,190.41019,362.83545,0.78812224
9,265.50494,201.79036,0.8979984,268.84598,213.95563,0.8410097,241.067,273.85574,1.0,221.52736,316.7405,0.7559527,219.14062,338.16162,0.70151895,216.01685,395.7866,0.55852365,214.31366,413.27283,0.534185,340.9454,209.3714,0.9737862,285.97028,367.75412,0.64127386,215.37706,215.79155,0.9579789,191.25377,364.2223,0.64990234
10,265.2957,202.07053,0.90195763,268.61368,214.37137,0.8400249,241.4451,274.59094,1.0,219.99919,321.43204,0.8457093,218.08533,341.22363,0.79617876,214.62057,392.42883,0.679515,214.32893,407.71152,0.7388422,340.80673,209.70381,0.9487164,287.49493,366.6349,0.67799413,215.03972,216.46512,0.9472585,190.28049,364.92584,0.72093695
11,265.0677,203.31291,0.8758247,268.3641,215.80426,0.8370702,240.57846,275.95566,1.0,218.7028,323.92688,0.8535453,217.40048,343.50607,0.7669509,214.59647,389.23798,0.6453299,216.13976,403.45673,0.6749343,340.30234,210.4499,0.9354231,289.29846,364.88452,0.73498136,214.5479,216.75288,0.9427771,188.86252,363.26254,0.79431206
12,267.08347,202.97253,0.8382427,269.1885,217.06775,0.7980068,240.72775,276.82712,1.0,216.97592,323.9591,0.7937474,216.67487,342.97885,0.71115947,217.94348,387.0147,0.5601619,217.8346,400.60834,0.5893493,340.56168,211.47089,0.952639,289.37134,363.18195,0.7608037,215.70717,217.8129,0.9004672,187.50496,360.8133,0.8549751
13,267.07498,204.17781,0.82750994,269.75534,217.89569,0.7840444,241.03337,278.64868,1.0,217.28006,324.36075,0.8612975,216.00728,343.66476,0.77579767,215.6374,386.58932,0.5350905,216.63646,400.18845,0.50154793,340.25162,211.69342,0.97771734,291.10458,362.0246,0.74129343,216.00386,218.27213,0.8731343,186.0671,359.72275,0.85991925
14,267.89185,204.64946,0.8250191,270.54123,218.8453,0.7824262,241.9127,280.11884,0.983687,217.43315,324.58798,0.87741673,216.31563,346.07278,0.7888812,210.62962,383.77487,0.7556291,210.76878,400.28995,0.7416907,341.10663,212.78143,0.9699535,294.29388,360.55457,0.76996845,216.02132,218.73103,0.8689518,185.33566,358.9754,0.8871749
15,266.025,206.57281,0.82870233,270.3111,218.46855,0.7829984,242.95364,280.202,0.96910506,219.40645,324.60956,0.9012548,217.08058,343.3925,0.8039325,209.05316,383.42505,0.77887857,210.49335,399.63977,0.7480641,341.57895,213.67998,0.9190637,294.1124,360.2213,0.7745934,216.33224,218.74875,0.87496746,183.71497,356.90494,0.9424307
16,266.38278,207.0615,0.8269199,270.63235,218.84187,0.7819446,241.61551,280.35034,0.98287576,219.79898,324.6703,0.9625369,217.56331,343.92743,0.8710024,208.81586,382.1084,0.8119749,210.43057,398.4705,0.76274306,341.66782,214.0305,0.9305639,294.2712,359.55118,0.77981704,216.82916,218.84888,0.86417484,182.92198,356.91177,0.9722975
17,268.30475,205.72789,0.8001765,270.47577,219.10036,0.7661448,243.72192,279.80035,0.97065794,220.24208,323.77417,0.98727816,217.11372,343.0077,0.9011314,211.81679,383.36023,0.7835753,208.77026,395.35974,0.7508727,341.64206,214.11655,0.9087694,294.76974,358.29337,0.81158286,216.5176,218.859,0.8598611,183.17064,355.09384,0.9412058
18,266.29834,207.3166,0.8060443,270.8111,218.96542,0.758674,243.20094,278.98804,0.9933388,221.10393,322.3236,0.99171543,216.9401,341.8654,0.9460982,209.40051,381.7885,0.8078709,208.51357,395.61954,0.7957138,341.34796,214.30956,0.90583587,295.05823,357.65552,0.83066946,216.34851,219.05852,0.87486356,182.95184,355.08823,0.9218368
19,266.15314,207.34512,0.8129101,270.73672,219.05495,0.76790094,242.699,278.92325,1.0,222.01215,320.09595,0.9351677,217.63289,339.58832,0.93587565,205.45404,379.02042,0.9370393,208.3881,397.559,0.94311804,341.27148,214.32205,0.8951583,295.65927,356.76056,0.8207571,215.77112,218.96117,0.88293344,181.56915,355.45905,0.90477777
20,265.84766,207.51889,0.81541854,270.26248,219.17941,0.762159,242.20657,278.60342,1.0,224.16844,319.49796,0.9872698,220.22882,338.85764,0.97085893,206.67892,378.8406,0.89905584,209.42381,397.1929,0.9679937,341.11346,214.53297,0.90362257,295.78723,356.2742,0.8442385,215.75156,218.75558,0.8832848,181.93042,356.4784,0.8779882
21,267.8298,206.27617,0.81538266,270.19406,219.31259,0.7580443,242.26082,278.72867,1.0,224.72266,317.91608,1.0,221.38098,338.29807,1.0,206.66432,379.52298,0.9119962,211.6206,396.84665,1.0,340.9374,214.73412,0.88536596,295.69797,356.12976,0.8396465,216.0088,218.91382,0.8828648,181.92159,355.91013,0.8822549
22,268.296,206.23697,0.82086617,270.00537,219.82962,0.75145,242.05128,278.93634,1.0,225.77121,319.0804,1.0,222.95497,339.17572,1.0,207.62471,379.5141,0.84886086,212.24846,395.35272,0.9566545,340.57733,214.63576,0.8590904,295.76822,355.69058,0.79644483,216.20288,219.07977,0.87144685,182.2692,356.10876,0.8755147
23,268.27228,206.62027,0.8396931,270.152,220.40297,0.7753006,242.13618,279.17026,1.0,226.60844,320.4068,1.0,224.54388,339.8656,1.0,208.3327,379.59854,0.85638726,213.52065,395.2464,0.950545,340.52948,215.2639,0.8833023,295.7964,355.96405,0.8275134,216.02333,219.1894,0.866185,182.68146,356.94617,0.8613713
24,268.2384,206.67467,0.81714773,270.09647,220.53577,0.76924884,242.29341,281.20236,0.9551008,226.23474,322.27942,1.0,225.1263,341.23752,0.9603792,210.99277,380.60052,0.76127154,215.92903,393.90063,0.7965623,340.10217,215.39848,0.8764984,295.3156,356.8489,0.88408554,216.45856,220.32182,0.8495243,183.86987,358.01328,0.88630486
25,268.47614,206.77243,0.8450031,270.31436,220.66568,0.7910781,242.53952,281.29645,0.9467956,226.63887,322.17386,0.9850099,225.57895,341.00165,0.9053994,211.26225,381.14987,0.83743984,216.85434,395.1607,0.83310276,340.20065,215.75816,0.89478487,295.76013,357.45724,0.8956475,216.32579,220.63498,0.8744358,183.57074,359.4435,0.84269583
26,268.7901,207.23318,0.85356236,270.5795,221.03003,0.791663,243.34091,279.7496,0.9363248,226.92374,322.53564,1.0,226.74873,342.34595,0.95127606,211.4754,383.7519,0.83816123,217.12453,396.56802,0.7676462,340.69702,216.37895,0.89046526,295.422,358.56793,0.8556499,216.4686,221.20775,0.8799271,183.6969,360.66202,0.82206476
27,269.08405,207.7446,0.86356664,270.67914,221.70041,0.78462833,242.06969,282.52386,0.9272215,227.36362,323.48557,1.0,226.93713,342.54242,0.8827881,211.95784,386.15353,0.9021925,216.2795,399.9079,0.8728085,340.41666,215.29587,0.9187075,294.8633,359.79788,0.89941937,216.96822,221.99051,0.8787545,184.08464,362.56485,0.80863386
28,268.99222,208.30124,0.8619693,272.1456,222.40282,0.7831221,243.96548,282.53033,0.9677018,227.69128,324.43973,0.9860204,226.23326,343.57095,0.87532717,215.70087,390.00635,0.8653575,219.52095,402.3948,0.9542615,340.61838,215.96152,0.91947687,295.1126,361.1876,0.859693,217.20311,220.26163,0.86874557,182.7491,363.43893,0.88444364
29,268.93875,208.44096,0.8820163,271.9795,222.6051,0.80877715,243.42152,283.18607,0.99623996,227.45815,325.37994,0.97963977,226.46957,344.10022,0.87586766,215.65848,392.74796,0.8024842,219.43683,405.82397,0.8481931,340.16342,216.27098,0.8994417,296.33395,361.19498,0.84650844,216.87138,220.17503,0.8901537,182.6279,363.47488,0.9165373
30,268.77576,208.83665,0.87922883,272.0083,223.01024,0.8049537,243.46733,283.04816,1.0,227.25102,325.36765,1.0,225.35571,343.42538,0.93446016,217.61597,392.0793,0.82112193,223.83592,407.213,0.94437677,339.76218,216.38051,0.89575195,295.28662,361.99057,0.84567034,216.7182,220.53566,0.9073792,183.04535,362.85846,0.9414852
31,268.57678,208.7236,0.88341326,271.84863,222.86513,0.7892946,243.46127,282.35828,0.9795453,227.50887,325.62704,1.0,225.44646,343.83554,0.9697796,216.93193,389.9008,0.8159868,224.4775,408.52475,0.91456974,339.94168,215.89879,0.92382044,294.00186,361.93564,0.8790733,216.52626,222.73053,0.88637036,185.74313,362.0631,0.8973709
32,268.55133,208.23294,0.8743661,271.6954,222.42137,0.7561311,243.06364,282.3401,0.9474743,227.55795,323.5303,0.9803409,225.35158,344.15955,0.9243023,216.7502,391.2324,0.82825375,221.81696,407.0545,0.90727365,339.91168,215.05774,0.91616297,292.65784,362.66827,0.899542,216.43964,222.22455,0.88502353,187.26622,361.98972,0.8935175
33,268.64816,207.31165,0.8694345,270.5512,221.31679,0.7786858,242.64969,281.85342,0.92053956,226.05394,324.13855,1.0,224.01727,344.5194,0.9451122,215.46307,393.7642,0.7937198,220.525,408.1587,0.8539168,339.52924,214.4931,0.896933,290.75934,365.1785,0.92424047,216.46721,221.25822,0.89511013,189.0783,363.08887,0.8707962
34,268.3198,206.83264,0.8448311,270.32422,220.5369,0.7767166,242.12012,281.1952,0.941975,223.32976,324.00015,0.98447025,222.64757,344.3266,0.94408274,213.4452,394.13995,0.7814047,218.84903,408.60922,0.8388927,339.90256,215.76073,0.88883233,287.49792,366.63702,0.8483306,216.67572,220.46288,0.86920005,189.08452,361.19376,0.84759456
35,267.32626,205.88376,0.81579584,270.03912,219.46457,0.74438417,242.08054,280.286,0.9986829,224.36687,323.26324,0.88245684,222.7605,342.01608,0.87182343,213.44861,394.8713,0.74556965,217.88239,409.16757,0.80528224,339.91846,214.393,0.93157935,288.33014,366.5346,0.81924045,216.0651,219.56483,0.892612,189.13228,359.34244,0.90999144
36,266.77246,204.49066,0.8195583,269.57544,218.39105,0.7683622,241.91908,277.31473,1.0,224.67169,320.62476,0.80310005,221.6685,340.71527,0.79772896,213.26851,395.02957,0.69017094,216.8714,409.35477,0.748101,341.2426,212.98665,0.92215186,286.85855,367.01718,0.73312366,216.71657,218.50517,0.8550592,190.01714,360.33115,0.8343134
37,266.6032,203.92397,0.8146352,269.39163,216.47873,0.8010706,241.05975,274.88385,1.0,223.57498,316.0514,0.8719085,219.8054,337.53482,0.8241465,212.1373,396.7851,0.7344004,218.2018,412.27832,0.7879669,341.04086,211.20532,0.9233641,285.4921,366.0655,0.67876434,215.56352,217.21176,0.88719714,188.77492,359.77765,0.8590487
38,266.8175,201.37296,0.8815909,269.59088,214.81761,0.8506912,239.4418,271.468,1.0,221.58879,315.57416,0.9049432,218.69063,337.1501,0.87501085,212.15852,397.2057,0.75692487,218.62848,412.11557,0.7881296,340.80545,208.78734,0.94748735,285.20255,362.53665,0.58968484,215.81563,215.18268,0.91446733,186.98769,357.24414,0.9170724
39,268.08252,198.11455,0.9606633,270.54056,211.87488,0.8712852,239.4275,269.18393,1.0,219.70734,313.0119,0.9029322,217.03584,335.53778,0.9259685,211.29218,397.99857,0.7116272,216.5087,412.25565,0.69687384,341.36197,207.9826,0.9586054,282.96976,361.99985,0.58388424,216.29173,212.18465,0.9714198,186.95486,356.00424,0.92365867
40,269.00925,196.31326,0.957255,271.7543,210.16643,0.9183523,239.73273,266.35492,0.9237111,218.11269,310.2934,0.8601845,215.5634,332.5871,0.83238685,209.29729,398.09402,0.7698757,214.01218,412.56473,0.78407556,341.49362,205.61324,0.9785025,281.03702,360.02762,0.6058568,216.47412,209.78696,0.9537933,187.13673,354.7296,0.899944
41,269.1157,195.04108,0.96920687,271.66882,209.35542,0.92203385,239.40628,265.34314,0.9645266,217.41821,310.83847,0.840483,213.99585,333.0421,0.8308154,215.47217,394.80557,0.64611113,218.66737,407.46008,0.67228377,341.5505,204.47531,1.0,282.69354,359.17227,0.6319031,216.60078,208.53535,0.93389887,188.5222,356.62167,0.85760486
42,269.45905,193.61273,0.96737677,271.8609,207.79427,0.90693444,239.15775,263.23532,0.97222215,215.7289,310.85556,0.8576843,213.66483,333.6107,0.7923113,219.6961,390.59644,0.575169,219.74496,402.35684,0.58979714,341.34064,203.7558,1.0,282.60974,356.7789,0.680181,217.34058,207.59375,0.9259694,189.60858,356.62112,0.73912436
43,269.63837,192.40031,0.9185907,272.0871,206.42204,0.8441137,238.39993,261.37518,0.98933643,214.82616,309.71872,0.8396702,213.28992,332.30234,0.806555,215.7093,381.8663,0.49580574,218.64082,399.7223,0.44461432,341.64102,202.76254,1.0,282.0085,354.81128,0.6991373,216.99069,207.19296,0.921371,190.49873,356.71243,0.7118725
44,269.60477,191.25446,0.890391,270.9683,206.11243,0.8272961,237.44286,260.6908,0.97403854,214.5959,308.52524,0.7520037,213.6199,331.276,0.7373913,215.50421,380.8151,0.5040814,217.39397,388.17422,0.42858642,342.44547,201.63028,0.98102784,280.8366,354.227,0.73819,217.36739,206.66234,0.893648,190.14195,354.2729,0.75865936
45,269.4918,191.12685,0.87275404,270.85544,205.61713,0.8255321,236.40012,260.17422,0.9555374,214.17119,306.94122,0.6952271,214.21669,331.0125,0.6868398,217.14151,379.33298,0.49411926,218.82394,386.54987,0.42633435,341.9417,201.0451,0.9537575,281.0173,351.99237,0.7664829,217.78168,206.06078,0.87427753,191.24405,355.77423,0.62200344
46,269.63953,191.06064,0.8895776,270.84943,205.6781,0.82891256,236.30118,260.2429,0.9393616,214.06567,308.27515,0.75000143,213.98611,331.23923,0.7250166,212.72368,369.10904,0.5532114,217.19939,383.76425,0.45752373,341.71802,201.48683,0.96276516,280.61505,349.94492,0.79989254,217.55533,206.09192,0.8849606,189.52422,353.59976,0.62956876
47,269.37546,192.19955,0.9213914,271.91003,206.28664,0.8339564,236.55519,260.7118,0.9344063,213.82529,310.4762,0.81725705,213.2268,333.79648,0.7834521,214.1827,370.673,0.56796676,219.22423,384.44327,0.45848894,341.22974,201.93127,0.9930929,279.6762,347.67575,0.7837212,217.12292,207.4079,0.922641,187.5443,354.19653,0.7734328
48,269.07126,193.6881,0.92888814,271.5712,207.45358,0.8429542,235.53963,261.57196,0.90858483,213.58455,312.1441,0.9202178,212.10667,335.17554,0.893335,215.44153,367.99597,0.51154184,219.51767,380.4238,0.36774856,340.65186,203.10504,1.0,281.1724,345.94183,0.87869835,217.04904,207.9905,0.9303278,186.17413,351.4236,0.7725094
49,268.7382,194.75992,0.95074457,271.31894,208.6228,0.8687633,234.8004,262.73184,0.8894106,213.45937,312.2061,0.90357506,211.78098,334.4634,0.80552787,219.5508,371.55792,0.403072,219.57141,380.20923,0.30974254,339.91306,203.91316,0.994834,282.54767,345.91724,0.8354302,216.8073,208.5074,0.9195575,185.10513,349.6007,0.7567103
50,268.5603,194.77768,0.9505855,271.24146,208.4719,0.85692275,233.96667,263.65976,0.871547,213.05165,310.4976,0.94118214,211.8168,331.85965,0.89165676,214.33667,367.76324,0.46781072,216.8844,375.1302,0.35259557,340.00888,204.16522,0.9566986,284.31467,344.74832,0.77348983,216.75703,208.17737,0.89909256,182.82466,347.79672,0.81810033
51,267.55963,195.33708,0.9525461,270.60074,208.97972,0.8363225,234.41582,265.49142,0.85613686,212.7239,309.3662,0.95806134,211.77107,329.05914,0.9074925,215.79796,368.26154,0.39248395,216.38823,373.79828,0.29749423,339.66806,204.26132,0.93248904,283.79922,342.6492,0.8087198,216.26993,208.49622,0.8941876,182.18282,346.32745,0.89340097
52,266.99023,195.2851,0.98448646,270.17953,209.46558,0.8666459,233.11502,263.9193,0.88804394,213.05186,308.419,0.918485,211.24075,327.39474,0.84458256,212.90671,368.33002,0.38834986,213.81818,374.58435,0.27878907,339.0072,204.00984,0.8890888,284.15768,340.74475,0.8315974,215.76707,208.44945,0.90434736,180.37752,345.8815,0.90871423
53,265.88602,195.79987,1.0,269.43823,210.40854,0.8987361,233.44711,265.1791,0.89229107,213.06683,307.81268,0.8647225,210.8363,326.59457,0.86747867,210.28505,368.75812,0.4560324,205.48271,377.7204,0.3781264,338.2725,204.51245,0.84494185,283.23328,341.07425,0.8303735,215.44528,209.04535,0.94116896,179.29552,346.19318,0.8929784
54,265.64664,196.18622,1.0,269.76276,209.44391,0.8912817,233.10126,265.19232,0.89478374,213.59142,307.20972,0.8877482,212.01204,326.9498,0.90335083,208.89398,367.35965,0.43277124,205.98042,375.99496,0.34371018,337.98932,204.91663,0.8335682,283.28522,340.01987,0.806456,215.21294,208.98248,0.9504477,178.3276,347.19232,0.8805863
55,265.48996,196.6088,0.9992192,269.31543,209.7775,0.8754179,233.29393,265.61234,0.8937014,213.76874,306.7339,0.9385878,211.29575,326.64658,0.9566556,198.94775,366.36877,0.5919243,200.927,378.84308,0.5299195,337.1801,205.46202,0.81790495,283.54156,340.4198,0.7850352,215.12166,209.38445,0.9510247,177.0798,344.9956,0.9174
56,265.00812,197.09949,0.9843609,269.08273,209.95955,0.8759408,232.32768,266.07486,0.90827304,213.7645,306.8008,0.9121625,211.006,326.26086,0.9087143,197.68434,365.99503,0.6520023,199.51651,379.77914,0.58064353,337.09827,205.70967,0.8025804,283.75537,340.6737,0.81583935,214.9166,209.26596,0.96126974,176.43755,342.88644,0.95383203
57,264.51016,197.46822,0.98134285,268.44522,210.40294,0.8895032,232.2796,266.3835,0.9071391,213.67313,306.09003,0.9233716,211.06737,326.16632,0.9461517,197.32565,367.21344,0.7233823,198.59389,381.78513,0.64541936,336.97775,205.84073,0.80775315,283.51556,341.3671,0.8115425,214.7361,209.92593,0.9569766,174.97237,341.53604,0.9822815
58,264.23224,197.95567,0.96756965,268.19916,210.85303,0.88914925,231.5825,266.79108,0.90052193,213.59836,306.50906,0.94453746,210.7188,326.7344,0.97224456,197.1616,367.97443,0.7834295,198.55518,383.18875,0.70977193,336.32336,206.09952,0.80085236,282.95956,342.26624,0.8225138,214.34119,210.43268,0.942761,175.50766,343.07346,0.9419596
59,263.70117,198.28111,0.97619206,267.6091,211.34627,0.9111739,231.20583,267.32773,0.88839453,213.45953,308.06253,1.0,210.50597,327.74832,0.98939633,198.07556,368.22372,0.7791265,199.45366,382.8295,0.708573,335.9649,206.27203,0.7964798,281.7989,343.73178,0.7993501,214.08487,210.61377,0.9594724,174.81194,344.6503,0.8698686
60,263.41934,198.49898,0.9041613,267.04608,211.33548,0.8411253,230.40367,266.349,0.9140894,213.1696,308.26776,0.9815127,211.05548,327.92993,0.96039426,198.88225,369.8059,0.80235475,200.83856,385.05585,0.79668444,334.87573,206.86966,0.8460737,281.47342,344.0893,0.8382253,214.58076,210.91945,1.0,173.88239,346.44443,0.85086405
61,264.53308,199.02826,0.90655744,266.28326,211.65475,0.84523624,229.83826,267.71738,0.90006804,212.55989,305.989,1.0,209.90541,327.03552,1.0,199.06033,369.68723,0.760519,200.40627,382.62335,0.68182755,334.41284,206.8342,0.82976675,280.01126,346.90475,0.8765339,214.33415,211.70432,0.99755234,174.72002,345.82626,0.9068966
62,264.0354,199.58409,0.8941739,267.94135,210.02045,0.8238741,228.31252,269.12952,0.89330775,211.98067,306.93793,1.0,208.94948,327.80872,1.0,199.97008,370.66577,0.81805134,202.07121,384.15518,0.81516266,333.96597,207.23444,0.83551526,281.69217,347.38245,0.87241644,213.95766,212.16524,1.0,174.42992,346.8828,0.89568305
63,263.6572,199.83563,0.906269,267.5116,210.36803,0.8399548,229.22104,270.29407,0.89624554,211.98167,308.50806,1.0,208.05093,329.35333,1.0,200.81822,372.0488,0.7919675,202.0113,384.59232,0.75560755,334.04678,206.27255,0.82488775,281.49796,347.64957,0.86384463,213.59633,212.7688,0.99442446,174.71024,349.37692,0.89631975
