scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,278.61343,160.33487,1.0,277.6358,174.78784,0.97351503,219.54031,216.98288,0.94123894,197.38776,247.60513,1.0,189.41643,269.89334,1.0,176.72673,308.99643,0.986499,187.85904,327.04895,0.7890385,342.9844,180.48953,0.87489283,262.54675,307.03128,0.8370187,233.0331,171.53809,0.72330594,159.86436,289.37808,0.7924971
9,278.58536,160.89435,1.0,277.42926,175.23991,0.9713644,219.52725,217.47668,0.926941,197.1133,248.02637,1.0,189.2139,270.3689,1.0,177.1677,308.2281,1.0,187.40843,326.79172,0.8193912,342.88696,180.53477,0.86291146,263.69974,304.9316,0.83113843,233.21008,172.01543,0.70521325,160.25592,289.12994,0.81063575
10,278.34952,161.2647,1.0,277.24414,175.59834,0.97520566,219.5777,217.33203,0.91531026,197.08276,248.22008,1.0,189.16164,270.5392,0.98447865,177.1888,307.86816,1.0,187.45824,326.30026,0.83214295,342.8189,180.90656,0.85322905,263.73636,305.19656,0.8407877,233.1793,171.6779,0.70457053,159.47807,289.03687,0.81534934
11,277.87698,161.49742,1.0,276.89038,175.84583,0.97475046,219.4834,217.78459,0.92178535,197.14342,248.78882,1.0,189.31068,271.0929,0.9719562,177.09401,308.02826,1.0,187.97435,326.52588,0.8369358,343.6707,180.71983,0.85403043,265.32962,305.3992,0.8820026,233.15727,172.27928,0.70055866,160.7367,289.36124,0.82531255
12,278.05334,161.61237,1.0,277.31607,175.90265,0.9842582,218.56204,218.71913,0.92089254,196.9913,249.13928,1.0,189.93901,271.3687,0.9507525,178.50943,308.2657,1.0,188.0581,326.80075,0.83682275,343.34085,181.09396,0.85343736,266.29648,305.26666,0.9024551,232.82478,172.15613,0.72982717,160.8506,289.96918,0.8343634
13,277.98932,161.8787,1.0,277.21268,176.32771,1.0,218.4479,218.98958,0.9431516,197.48819,249.83762,1.0,190.40942,271.7321,0.9179276,178.80492,307.47574,1.0,188.00049,326.31042,0.8730095,343.11807,181.49281,0.8575013,268.5503,305.5317,0.92300487,233.9187,171.10623,0.7058069,161.36542,290.2973,0.84619206
14,277.7876,162.36858,1.0,277.11227,176.73643,1.0,219.2418,218.66557,0.9579026,197.6856,250.16864,1.0,190.50412,272.2784,0.90345895,179.12575,308.04352,1.0,189.12114,326.51904,0.85580075,342.74948,181.91075,0.8494779,269.0396,306.1314,0.9169507,232.51768,172.85555,0.7027101,161.72813,290.61258,0.8598786
15,277.76727,162.72313,1.0,277.09515,176.90234,1.0,218.8086,219.58708,0.9606823,197.89128,250.72987,1.0,190.6596,272.56137,0.8852265,180.54192,309.0281,1.0,189.60246,326.96994,0.8311778,342.9597,182.07513,0.8577379,268.27777,306.3764,0.91270465,234.13275,171.20096,0.70196974,162.22198,290.9278,0.88384444
16,277.69653,162.73465,1.0,277.11868,176.79607,1.0,218.78047,219.37183,0.9474836,198.14708,250.72693,1.0,191.14763,272.6804,0.89453775,179.56372,308.32034,1.0,190.40497,327.00613,0.8686233,342.81583,181.87224,0.8620649,268.207,306.57486,0.9155524,234.21056,171.14696,0.70336926,162.43794,291.45358,0.8883979
17,277.50418,162.91345,1.0,276.80225,177.11841,1.0,218.63048,219.79811,0.9483938,198.07832,250.86981,1.0,191.35526,272.6577,0.8926234,181.51839,307.651,1.0,191.0941,326.9658,0.8767844,342.71802,182.16705,0.859745,268.9389,306.8002,0.8887091,234.0391,171.27481,0.71248734,162.94815,291.40796,0.8807609
18,277.3537,162.90382,1.0,276.7401,177.15497,1.0,218.80862,220.38391,0.944049,198.27629,251.10048,1.0,191.52571,272.97574,0.90820485,180.33568,306.73914,1.0,190.1573,326.29016,0.8954812,343.25284,181.78143,0.85495347,269.27057,306.73947,0.88265556,234.12312,171.19571,0.7129696,163.45508,291.74405,0.8738343
19,277.31036,163.20775,1.0,276.6615,177.39412,1.0,219.00633,220.23203,0.95605224,198.4342,251.1335,1.0,191.73146,272.94247,0.90114313,180.5389,307.13208,1.0,190.58998,326.72705,0.9045635,342.97095,182.02943,0.8532906,271.51184,306.47748,0.86144084,234.24449,171.12262,0.7027545,163.84763,292.05664,0.8762561
20,277.2546,163.1084,1.0,276.70596,177.19449,0.9973674,218.68575,221.18774,0.95959616,198.5519,251.58714,1.0,191.95044,273.13748,0.9092578,180.84766,306.7872,1.0,190.29306,326.5724,0.9051065,343.60156,182.08185,0.85074764,272.27014,307.38165,0.86102015,231.13962,173.61026,0.7013466,164.03418,292.22696,0.8639555
21,277.04126,163.20154,1.0,277.2086,176.14073,0.982621,218.80501,221.38062,0.9617917,198.97029,251.85692,1.0,192.19429,273.70456,0.9030912,182.13867,307.70178,1.0,190.67114,326.87927,0.8961228,343.65494,181.918,0.844703,271.98132,307.95255,0.87163866,231.06953,173.50801,0.6960585,164.88123,293.12225,0.8668435
22,276.9034,163.45688,1.0,276.52426,177.4768,0.9918943,218.79199,221.59145,0.9605216,199.28253,251.83043,1.0,192.6707,273.31647,0.8921002,182.43541,306.60797,1.0,190.12886,326.01843,0.90952086,343.45895,182.15387,0.8522232,272.63068,307.62817,0.87812585,234.28142,171.72533,0.7037638,164.70139,292.9535,0.8501361
23,276.6623,163.87698,1.0,276.88565,176.72156,0.97704524,218.64601,222.12213,0.97538364,199.09377,252.1973,1.0,188.19493,274.40625,0.93124187,182.3556,306.1988,1.0,190.2182,325.49762,0.90628403,343.3222,182.58536,0.86372465,273.04968,307.85446,0.8682225,232.76923,171.88379,0.72442883,165.40332,293.60666,0.83984554
24,277.18912,163.8632,1.0,276.6573,177.67365,0.99723345,218.78284,221.49435,0.94787097,199.74069,251.96751,1.0,189.1018,274.3245,0.9355339,182.5216,306.2197,1.0,190.41725,325.41867,0.9139062,343.6835,182.85231,0.8374301,272.75317,308.94498,0.8814988,232.7493,171.50598,0.71601975,165.24527,294.76984,0.82328933
25,276.91,164.28687,1.0,277.11765,176.95181,0.9720034,219.18492,221.53499,0.9531259,199.87898,252.39058,1.0,189.19017,274.80872,0.94900274,182.36316,305.48932,0.996341,189.94757,324.6532,0.9179727,343.73123,183.04816,0.83097345,272.90616,309.14392,0.8714631,232.96115,172.04233,0.7303828,166.14766,294.75995,0.79877675
26,276.64752,164.54723,1.0,276.83267,177.1104,0.9754941,219.19836,222.00249,0.95606345,199.66423,252.61902,1.0,189.5441,274.90363,0.9451705,182.8862,305.87286,0.96150106,190.4343,324.2811,0.8798463,343.4766,183.25928,0.83562154,272.48563,308.71213,0.8520225,234.62045,172.41281,0.7364431,166.62262,295.36182,0.79829323
27,276.75717,164.64697,1.0,276.4464,178.21223,0.97990894,219.32043,222.11972,0.9599617,199.63364,252.3746,1.0,189.40561,274.20596,0.9155864,182.40187,304.6394,0.97937024,189.69225,323.56384,0.8896452,343.53677,183.66832,0.8177873,272.44543,308.99124,0.8313428,234.68425,172.47102,0.7333222,166.2374,292.98102,0.816982
28,276.7595,164.60071,1.0,276.91568,177.40564,0.9881511,219.76231,222.16452,0.96607953,199.9515,252.23602,1.0,189.3578,273.92712,0.9035033,182.65872,304.8167,0.98341304,190.49231,323.62006,0.8794426,343.52286,183.56743,0.8289695,273.15292,309.38675,0.82968485,234.44133,172.8731,0.7457154,166.4657,292.23453,0.81576973
29,276.87186,164.64365,1.0,276.4547,178.24034,0.99664867,220.25389,221.78813,0.9602251,199.48822,252.75986,1.0,188.82571,274.46927,0.9098237,182.333,304.8423,0.9921801,190.45428,323.53912,0.88568324,343.81522,183.38252,0.8316397,274.2463,309.36664,0.8496462,234.69484,172.81378,0.7433624,166.85927,292.7394,0.80876255
30,277.07242,164.54204,1.0,276.5924,178.02087,0.99746907,219.9627,221.74942,0.96477616,199.49867,252.43083,1.0,189.13521,273.94254,0.9045957,182.45439,304.69537,0.9848681,191.10806,323.2725,0.8767317,344.38126,183.56688,0.8253105,274.482,309.64398,0.834742,234.48578,173.01173,0.7552035,166.77452,292.2436,0.827528
31,276.9673,164.58298,1.0,277.0708,177.28998,0.98744386,219.87456,221.38744,0.9651962,199.50563,252.54698,1.0,188.7851,274.3851,0.9151245,181.804,303.95032,0.9976296,190.27396,322.6029,0.90903085,343.25195,182.86195,0.8141145,274.15872,309.64453,0.8403213,232.97163,172.22148,0.74033856,166.23059,292.39597,0.81975687
32,276.99896,164.68787,1.0,276.97876,177.41823,0.9863064,219.5838,221.59027,0.9660813,199.65916,252.42216,1.0,189.2257,274.0759,0.9069117,182.18445,303.66296,1.0,190.916,322.46225,0.893101,344.23355,183.42531,0.8040628,274.04004,309.0259,0.85579926,234.72041,172.83333,0.7341722,166.4928,292.46243,0.82626075
33,276.83603,164.97984,1.0,276.9594,177.60527,0.98831123,220.10718,221.48651,0.9694642,200.18538,252.4662,1.0,189.47655,274.05292,0.91382325,182.60556,303.20844,0.99034625,191.02583,321.6132,0.9060605,343.66974,183.60977,0.7926556,274.4061,308.39523,0.86653495,232.8523,172.53528,0.73586804,166.80899,292.22537,0.82093495
34,276.78543,165.14563,1.0,277.0502,177.89159,1.0,220.1078,221.74338,0.9818898,199.98915,252.16606,1.0,189.32874,273.61865,0.8922391,182.41336,302.40784,0.9735598,190.33461,320.65607,0.8778848,344.01822,183.53052,0.7818809,273.68256,309.02545,0.8685707,234.28444,173.44835,0.7532926,166.44551,291.9148,0.818766
35,277.02405,165.16714,1.0,277.09122,178.08269,1.0,220.33505,221.55858,0.97850543,200.07901,252.16327,1.0,189.45131,273.85336,0.90655553,182.85052,302.70517,0.98229575,191.0137,320.7219,0.89682084,343.6557,183.32635,0.78177136,273.48105,308.45462,0.8607803,234.37604,173.46606,0.7577299,166.5989,292.32358,0.82851857
36,276.80893,165.29523,1.0,277.12827,178.00444,1.0,220.17213,221.50044,0.95616126,199.8172,252.23065,1.0,189.03897,273.83737,0.9064591,182.73883,302.28598,0.98828053,190.32965,320.53198,0.91535205,344.23373,183.30878,0.80791754,272.48215,308.64816,0.82732147,232.9517,172.7752,0.7364358,166.66122,292.1286,0.8282405
37,276.75745,165.53377,1.0,277.18903,178.24483,0.9997567,220.27736,221.65308,0.95784605,200.04762,252.68163,1.0,188.9935,274.24255,0.92470497,182.67772,301.8776,0.9656435,190.00407,320.18768,0.9076418,344.12485,182.75371,0.81495064,272.9167,308.76724,0.8418743,233.06604,173.15042,0.7513268,167.39061,292.1352,0.8171717
38,276.97278,165.40773,1.0,277.26474,178.17331,0.99776846,220.3097,221.90065,0.9623541,199.9517,252.66835,1.0,189.0844,274.2298,0.91387874,182.62839,301.94925,0.9660959,189.98416,320.38562,0.9058404,343.77448,183.01439,0.81316596,272.8711,308.6849,0.8694241,234.81049,173.67216,0.7545115,167.4035,291.93997,0.8266257
39,276.85718,165.66003,1.0,277.15445,178.42873,0.993186,220.40302,221.92213,0.9665299,199.97025,252.69247,1.0,189.02657,274.33606,0.91549367,182.50497,301.76877,0.97375727,189.94208,319.74014,0.9043052,343.4498,183.12292,0.80909353,273.78983,308.71732,0.8875956,234.5846,173.84447,0.7596894,167.04614,292.24588,0.83695406
40,277.23724,165.619,1.0,277.44754,178.38878,1.0,220.2704,221.7871,0.9587871,200.00833,252.62766,1.0,189.34123,274.1344,0.9206631,182.98047,301.45328,0.9566682,190.17322,319.347,0.8928184,343.70306,183.19914,0.81330174,273.57904,308.5939,0.8808575,232.998,173.31981,0.75041693,167.85902,291.9115,0.8279273
41,277.2075,165.46666,1.0,277.35672,178.36836,1.0,220.11562,222.1737,0.970721,200.41794,252.54373,1.0,189.65263,273.9773,0.92704654,183.00858,302.19986,0.96801376,190.88416,320.67685,0.89939564,343.66504,183.13774,0.8288434,274.09,308.96448,0.8795664,232.87762,173.21152,0.7536241,167.99954,292.41342,0.8191541
42,277.25455,165.52232,1.0,277.28528,178.43561,1.0,220.06113,222.00499,0.9677125,200.43538,252.52516,1.0,189.41618,273.9743,0.9260106,182.65941,302.13953,0.9750635,190.79291,320.61972,0.90148467,343.7312,183.20401,0.8164662,273.97754,309.26523,0.8790932,233.003,172.93062,0.7459602,167.73619,292.08423,0.82101166
43,277.13205,165.61821,1.0,277.2006,178.50687,1.0,220.22375,221.77887,0.97539127,200.54337,252.48138,1.0,189.50362,273.88684,0.9263458,182.8541,301.44418,0.9513467,190.85017,320.03094,0.88968647,343.8839,182.95447,0.822134,274.48743,309.3137,0.85614175,233.18288,172.91731,0.7464115,167.89238,291.61362,0.8206242
44,277.11258,165.56041,1.0,277.26132,178.40561,0.99946046,219.92369,222.10616,0.9734964,200.421,252.72668,1.0,189.53519,274.12057,0.927063,182.48657,301.11298,0.94981974,190.49031,319.85526,0.8933188,343.90933,182.98267,0.80887675,274.94305,309.82465,0.86134595,233.00151,172.87784,0.73732764,167.93613,291.8395,0.81648743
45,276.97644,165.70938,1.0,277.13992,178.5849,1.0,219.86845,221.95715,0.98013186,200.34729,252.5111,1.0,189.26424,274.01935,0.9091688,182.44307,301.27002,0.9621207,190.68658,320.10623,0.90398914,343.83856,183.34062,0.8044659,274.9058,309.7659,0.88472486,232.95052,172.98497,0.7376087,167.84053,291.68088,0.8167665
46,277.014,165.7102,1.0,277.1013,178.62576,1.0,219.9888,222.16638,0.97372544,200.55219,252.56282,1.0,189.64209,273.93253,0.9089517,182.81296,300.86807,0.9483935,190.62843,319.39612,0.8878714,343.71866,183.58308,0.8149552,274.2545,309.54688,0.88698554,233.07597,172.6617,0.74394596,167.6276,291.96057,0.8266282
47,276.87247,165.69867,1.0,276.95172,178.50642,0.9906967,220.05338,221.96994,0.9712956,200.5886,252.80586,1.0,189.64922,274.3658,0.9276364,183.18791,301.11755,0.953525,190.06396,318.88565,0.8891239,343.8229,183.09,0.8131156,274.3685,309.20407,0.8942106,233.23827,172.62192,0.7464397,167.53595,292.12216,0.8246198
48,277.07812,165.80234,1.0,277.33496,178.56584,1.0,220.41335,221.81502,0.9705936,200.53421,252.44833,1.0,189.32921,274.18036,0.92568713,182.97055,301.28885,0.9683909,190.19464,318.70294,0.86647004,344.42767,183.62259,0.83836937,274.53104,308.56763,0.84805506,232.98965,172.90065,0.7414094,166.96059,291.4192,0.8224668
49,276.92468,165.83527,1.0,277.16376,178.80338,1.0,220.23988,221.89397,0.97253615,200.57343,252.3765,1.0,189.54265,274.48254,0.9452687,182.68843,300.7496,0.9693364,190.31749,318.83228,0.8935256,344.36722,183.81339,0.829174,274.03912,308.8649,0.8692861,234.92241,173.55148,0.7439588,167.14554,291.88168,0.83112633
50,276.67258,166.04526,1.0,277.1057,178.97087,1.0,220.17886,222.44862,0.97516555,200.53293,252.32642,1.0,189.4776,274.23856,0.92637235,183.0115,301.27728,0.965489,189.74547,318.72855,0.8732483,344.14502,184.05348,0.8361546,274.39774,309.25595,0.88715166,234.7316,173.66885,0.7396915,167.09647,291.73193,0.8329504
51,276.81934,165.93204,1.0,277.10056,178.84999,1.0,220.46204,222.2875,0.97082937,200.4312,252.69286,1.0,189.45193,274.56247,0.94027627,183.26106,301.44904,0.96064305,189.85939,318.77426,0.871286,344.06323,184.00343,0.83518106,274.57248,309.2988,0.8948936,233.00052,173.21376,0.7455606,167.43614,292.18393,0.82590497
52,277.03067,165.88283,1.0,277.29703,178.68149,1.0,220.29639,222.31992,0.98021334,200.43137,252.59239,1.0,189.28682,274.4634,0.93836087,183.00662,301.62988,0.9617212,189.86465,319.04382,0.89354825,343.98212,183.94652,0.84102815,273.88727,309.11804,0.8960161,234.60104,173.67142,0.7519863,167.31946,291.98935,0.8203378
53,277.3169,165.85362,1.0,277.2825,179.09152,1.0,220.77478,222.3646,0.9784436,200.40497,252.45381,1.0,188.98476,274.71216,0.942171,182.52051,301.60666,0.9950783,190.60611,320.2991,0.92447716,343.79044,183.87459,0.8333257,273.76782,309.11826,0.87293106,233.00871,173.35675,0.74221045,167.3679,292.16907,0.81762856
54,277.16153,165.89476,1.0,277.29196,178.69301,1.0,220.73407,222.03726,0.97637314,200.21841,252.54648,1.0,188.95862,274.74487,0.93668324,182.42328,301.63895,0.99921215,190.62573,320.39392,0.909987,344.07535,183.37726,0.8242663,274.59406,309.0026,0.8692145,233.07811,173.38821,0.74038076,167.35468,292.03015,0.8196103
55,277.28113,165.93744,1.0,277.12625,179.27174,1.0,220.58844,221.98657,0.97368336,200.50157,252.47668,1.0,189.30981,274.65945,0.9429726,182.87975,301.63297,0.9865453,191.02544,320.0332,0.8919992,344.45505,183.28966,0.8087154,274.76727,309.18457,0.8777175,233.03242,173.43806,0.74361765,167.69484,292.27045,0.8210933
56,277.44662,165.80707,1.0,277.21494,179.05194,1.0,220.33044,222.18674,0.9713994,200.53537,252.66571,1.0,189.32426,274.5843,0.9442587,183.07791,300.80316,0.9617399,190.89859,319.11475,0.877652,344.2885,183.21729,0.80897355,274.2935,309.16043,0.8871883,233.14255,173.20117,0.73957896,167.34702,292.3005,0.8281204
57,277.28973,165.82365,1.0,277.2445,179.21223,1.0,220.61102,221.93411,0.9651305,200.34013,252.61024,1.0,189.13594,274.60736,0.9435589,183.15405,301.58646,0.9623126,190.22606,319.41022,0.8691822,344.47552,183.29918,0.8039896,274.60242,309.27078,0.8438904,234.64128,173.51192,0.73834634,167.14352,292.05356,0.82003725
58,277.43442,165.95657,1.0,277.28943,179.27673,1.0,220.64407,221.90298,0.962012,200.30536,252.6068,1.0,189.33618,274.51904,0.94552547,183.23682,301.27936,0.9658867,190.07388,319.03625,0.8680764,344.31445,183.50645,0.79287475,274.38745,309.74823,0.86619097,232.92542,173.14131,0.73341286,167.07515,292.2826,0.8075241
59,277.6689,165.85664,1.0,277.39832,179.21396,1.0,220.63228,222.16473,0.9533639,200.18387,252.71507,1.0,189.08696,274.60162,0.93944085,182.47165,301.5974,0.9734772,190.76903,319.9912,0.8716285,344.57916,182.98172,0.78704125,274.72305,309.88113,0.86344117,234.7121,173.53104,0.7361127,166.93051,292.51712,0.81002635
60,277.79684,166.03267,1.0,277.38498,178.93214,0.99936616,219.91881,222.56847,0.9657731,200.23917,252.6591,1.0,189.38771,274.47272,0.954968,182.67746,301.90515,0.986697,191.05214,320.02786,0.89656997,344.3192,182.64949,0.80382913,275.0794,308.40805,0.89157647,234.50977,173.31671,0.75098693,166.4555,292.75275,0.82491624
61,278.0517,166.01057,1.0,277.5979,178.97899,1.0,220.17546,222.45903,0.96133816,200.68436,252.47307,1.0,189.83357,274.45883,0.9515439,183.03526,301.5199,0.97025543,190.94958,319.49335,0.87816244,344.64825,182.42964,0.8255749,274.47998,309.90057,0.8910245,234.81485,173.14047,0.74655575,167.14459,292.94418,0.82918715
62,278.45618,165.66425,1.0,278.11166,178.75429,1.0,220.14648,222.68561,0.9571248,200.75352,252.48007,1.0,189.93982,274.3993,0.9506044,183.02109,301.40482,0.97356385,191.277,319.58383,0.8829516,345.14246,182.22627,0.8580024,274.4331,309.70383,0.9006521,233.28918,172.26187,0.7476411,167.52548,293.2956,0.82673794
63,278.8925,165.12617,1.0,278.57126,178.47118,1.0,220.00732,222.74217,0.9538386,200.69395,252.4002,1.0,189.98068,274.35382,0.9461235,183.97765,301.46375,0.95286053,191.24208,319.1333,0.8784034,345.27768,182.07967,0.86384225,274.82928,309.60117,0.8934857,233.804,171.47475,0.737361,167.42126,293.2839,0.83067083
64,278.97266,164.69841,1.0,278.7158,178.31883,1.0,219.88918,222.86366,0.9499103,200.6484,252.49725,1.0,189.84253,274.47626,0.9450666,183.12128,301.43146,0.9680953,191.10373,320.15945,0.8960126,344.98486,181.07486,0.8529939,274.54074,309.41898,0.90236026,233.63387,172.63736,0.7292058,167.58186,293.59003,0.82078207
