scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
bodyparts,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
35,361.0361,219.02411,0.52783674,362.03165,247.25215,0.7178372,366.68228,301.42224,0.83964825,359.48083,348.15793,0.88059914,356.72717,367.30762,0.84917414,347.0049,408.61066,0.64438057,345.3065,426.0185,0.6944336,416.9696,241.29628,0.74802196,419.87677,384.22833,0.6637309,296.07993,228.33778,0.39542598,284.9317,383.0736,0.83465034
36,360.99323,218.53038,0.5338926,362.10693,247.07564,0.7377891,366.3751,301.14563,0.820076,359.72806,347.7178,0.8594537,357.02182,366.1945,0.8139817,346.58575,408.3884,0.6499666,344.97168,426.35645,0.7423623,416.49283,240.61754,0.7553023,419.78577,383.86185,0.6762116,296.10367,228.92732,0.389453,284.46667,382.35495,0.79719496
37,360.97894,218.92969,0.5273464,361.95856,247.33136,0.7459713,367.3832,302.08105,0.8055925,359.6609,347.48837,0.85265994,356.96304,366.1638,0.8098873,347.1318,409.12863,0.6055754,344.98596,427.37912,0.66295844,416.67487,240.7351,0.7509255,419.20255,384.5186,0.68702704,296.02423,228.68071,0.39514026,284.9311,382.7099,0.79873025
38,360.5177,218.67542,0.5344606,361.8824,246.73259,0.73375505,367.4084,302.16898,0.7956156,359.66803,348.29498,0.8535447,357.08563,366.84998,0.8111528,347.09006,409.16302,0.5973094,344.98547,427.96692,0.63862157,416.5054,240.61736,0.7530101,419.4101,384.57858,0.6968509,295.96033,228.81941,0.39452553,285.08038,382.9122,0.7949925
39,360.59753,218.47047,0.5367018,362.04758,246.3344,0.72824836,367.64636,302.0766,0.8034597,359.58664,348.4372,0.86738014,356.85727,367.14276,0.8260714,347.43033,410.5157,0.62753326,345.47128,427.42145,0.6663984,416.65842,240.93701,0.73947835,419.89374,384.33606,0.68912876,295.9469,228.89265,0.39226794,284.1484,382.4339,0.79965776
40,360.6906,218.24615,0.54302996,362.18518,246.27858,0.7281458,367.61676,302.07556,0.8137578,359.33014,347.99847,0.877412,356.67758,366.8848,0.8305923,346.96414,408.85107,0.6266425,345.38434,427.1272,0.66958314,416.7555,240.93669,0.7558581,419.67117,384.0038,0.6849434,296.0076,228.47414,0.40425175,286.21854,381.86627,0.80645686
41,360.60184,218.50543,0.53637046,361.74338,246.4624,0.7225231,367.91788,301.92255,0.8056766,359.68655,348.34207,0.87843305,357.08954,367.20654,0.8245839,347.4891,409.03333,0.6269493,345.8027,426.99268,0.6777479,416.80872,240.50163,0.7603173,419.20975,383.93472,0.6994534,296.08618,228.48366,0.4099743,285.1489,383.12933,0.82165736
42,360.77808,218.28001,0.5444284,362.1443,246.68326,0.75082386,367.9059,301.7938,0.8324436,359.3994,347.48526,0.87955296,356.76028,366.94592,0.8457736,346.5187,409.0905,0.6187232,344.39206,427.11722,0.70174444,416.83844,240.56784,0.75036794,419.7098,384.26987,0.7022098,296.23444,228.50435,0.40596473,284.65823,383.44318,0.80698097
43,361.0144,218.6914,0.5420817,362.1161,246.73393,0.75456005,366.9508,301.28882,0.84534574,359.34204,348.04138,0.88228816,356.823,367.2507,0.83086604,347.1713,410.74966,0.6347631,345.19403,427.20993,0.6792462,416.6529,241.12415,0.75673145,418.9822,384.09726,0.7241658,296.0718,228.58397,0.39978707,285.27615,383.30096,0.80474746
44,361.20587,218.46333,0.55389965,362.2002,246.49872,0.7594557,366.80994,301.44858,0.84184045,359.5414,348.69537,0.866415,356.83173,367.3648,0.8062156,347.57623,408.79962,0.6460039,346.0983,426.48483,0.70102096,416.4395,240.7673,0.743568,419.40454,384.0876,0.7077749,296.1326,228.30525,0.3982098,285.2802,383.53625,0.8056806
