scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,354.97415,204.34364,0.8744382,351.72144,227.02155,0.8677445,347.91876,264.25348,0.6651752,335.92886,295.93787,0.85710126,334.6079,312.8192,0.77684873,332.06906,367.416,0.5182728,328.90442,386.62213,0.76316875,411.68686,236.65393,0.62282854,391.94983,368.00604,0.6012166,278.2737,211.26381,0.73650575,269.8466,344.13992,0.46870697
9,354.80936,204.11754,0.87339026,351.8033,226.7619,0.8704939,348.25522,262.7589,0.6468703,336.06488,295.7989,0.8592304,334.74823,313.27356,0.7791717,331.4528,367.49875,0.4889214,327.467,386.62134,0.7688307,411.81854,236.71666,0.6183772,390.99988,367.21387,0.5744477,278.23077,210.73361,0.74510306,267.6139,343.5136,0.5879218
10,354.8586,204.2867,0.87264127,351.81033,226.78955,0.8612283,348.19104,262.21848,0.66253966,335.54282,295.2508,0.86292976,334.38083,313.02716,0.78887963,331.3207,367.98584,0.5183514,327.16602,386.83395,0.75885624,411.98676,236.80789,0.62505996,390.3776,367.39554,0.5728327,277.93317,210.49863,0.73598784,267.54285,342.15033,0.54883856
11,354.53238,204.5825,0.86496323,351.7595,226.84322,0.85261315,348.49515,261.7409,0.6676625,335.49673,295.3279,0.85489315,333.77902,312.97574,0.7769289,330.97354,368.76904,0.51743126,325.31708,387.9027,0.7902301,412.4675,236.91803,0.61236525,389.67334,367.12457,0.6051826,278.45212,210.68391,0.7159898,265.8655,341.59296,0.62225085
12,354.1642,204.24896,0.8880252,351.05963,224.92989,0.90652657,348.19415,261.88483,0.66239846,335.85422,293.9072,0.81031513,334.08588,312.01132,0.74192005,331.3091,368.44904,0.6071195,326.74387,387.97153,0.8478714,412.82675,236.42242,0.6158575,390.95972,367.2614,0.6496338,279.3548,212.12,0.7129284,265.80945,341.43628,0.62688845
13,354.41058,204.54488,0.89178985,351.28528,225.01361,0.88702625,348.27783,261.8201,0.63840955,335.49295,294.28003,0.81745327,333.7585,312.2424,0.7310684,324.25293,367.15356,0.48374492,322.69867,386.8296,0.7558641,412.00427,236.49445,0.6283457,389.41174,366.3071,0.6632,278.85666,212.09856,0.7323266,264.8186,340.60056,0.62223995
14,354.06403,204.24657,0.8867339,350.7125,225.04523,0.8853266,348.26782,261.61887,0.6412644,335.5354,294.40082,0.79171884,331.50018,312.6519,0.69898313,374.53458,375.48825,0.5132572,322.88693,387.17148,0.7265935,412.00027,236.93002,0.6180426,389.87674,366.20682,0.71369207,278.86374,212.19183,0.7238901,264.6798,339.6676,0.6377172
15,354.14755,204.282,0.8923594,350.55093,224.91438,0.89731896,348.04453,261.7256,0.64357746,334.96127,293.89374,0.801919,331.3987,312.44174,0.68419015,375.39243,375.06296,0.4624207,323.10687,385.5275,0.6878848,412.12714,236.704,0.6218091,388.76703,365.06628,0.6869224,278.9858,212.13123,0.7305824,264.95776,339.61517,0.63920283
16,354.19272,204.39273,0.8942323,350.56943,224.98463,0.890427,347.77112,262.05542,0.641209,334.66663,293.914,0.8074641,331.4191,312.6406,0.67035115,326.84872,365.52402,0.5198982,322.55627,385.0067,0.70612776,411.3728,236.58983,0.6363171,390.68387,365.5049,0.6991169,279.02872,211.96005,0.7166269,263.72067,339.4214,0.6003291
17,354.00082,204.25374,0.8993944,350.6341,224.99904,0.89200515,348.07376,262.03958,0.65051895,334.49368,293.63724,0.817216,330.87616,311.89627,0.7061836,326.13177,364.23428,0.52471614,323.56964,383.57123,0.7342027,411.30417,236.43289,0.6359919,391.31616,365.76068,0.70708627,279.09814,211.93845,0.70870084,263.56973,339.217,0.6352586
18,354.1358,204.43866,0.89655316,350.84366,225.37854,0.8739061,348.19418,262.20123,0.64443964,334.3994,293.3687,0.82503074,330.6467,311.51608,0.7023237,330.54575,362.4987,0.5237486,323.14804,381.83914,0.69019526,412.1386,236.45432,0.64334816,392.1371,365.76102,0.734484,278.72552,212.14323,0.7045307,262.7102,341.867,0.6453838
19,354.71344,204.66628,0.9056271,351.38776,226.91174,0.8837045,348.15552,262.10086,0.63857955,334.14044,293.18835,0.8277648,330.46317,311.61514,0.71569943,324.14902,361.58914,0.5643747,323.06378,381.54977,0.71020526,412.6577,236.92482,0.62892175,392.5012,365.82993,0.7312543,278.92062,212.10133,0.68704104,262.06357,342.05222,0.66959137
20,354.26193,204.36566,0.8933645,351.60947,225.13608,0.8664858,348.40094,262.0847,0.6340206,334.28906,293.25974,0.8286848,330.64713,311.63135,0.71964735,324.76108,361.49094,0.5655999,323.2424,378.95053,0.6961044,412.71942,236.97395,0.6299872,392.0226,365.60156,0.6702402,278.90048,212.37534,0.69932586,261.9634,342.0299,0.66584796
21,354.3307,204.43605,0.8855515,351.5387,225.04657,0.8632444,348.4185,261.90643,0.6350866,334.02814,293.3335,0.83111364,330.45654,311.93527,0.7216038,323.68945,359.14038,0.60307723,320.73248,379.5879,0.6867736,411.98944,237.21681,0.63232684,390.62512,365.81934,0.6472053,278.95645,212.30733,0.7093432,262.2018,341.37363,0.67344314
22,354.35342,204.31483,0.88639396,351.6947,225.15726,0.8657599,348.46936,262.18088,0.6330144,334.16147,293.4253,0.82051986,330.43445,311.81354,0.73020744,323.3101,358.47458,0.58947873,321.44604,379.06784,0.6737491,411.92206,236.94612,0.6417762,388.89124,366.96588,0.6612039,278.85794,212.30415,0.70451915,261.6252,341.1509,0.67522216
23,354.10043,204.29338,0.88714606,351.4559,225.08296,0.88290715,348.5675,262.23358,0.63082975,334.1064,293.56696,0.81607574,330.2417,312.03098,0.7339893,323.5944,356.90103,0.58254546,324.31375,375.85483,0.64930147,411.952,236.60716,0.6523071,390.02863,367.27518,0.66918737,278.67783,211.97649,0.7216326,261.95447,341.36353,0.7052833
24,354.43298,204.45091,0.86984795,350.84067,225.10597,0.87076026,348.7893,262.0347,0.62292415,334.2147,293.47964,0.83244944,330.1161,311.9635,0.72738975,322.92526,355.73883,0.64932287,321.50586,376.91986,0.74207205,412.15634,237.3222,0.6396362,393.61533,367.79996,0.67696863,278.9801,212.68987,0.69758254,258.90198,342.65756,0.7263424
25,354.31693,203.98409,0.8586766,350.99554,225.08379,0.8532674,348.8172,261.76294,0.62668234,334.24615,293.52295,0.83879834,330.2811,312.35422,0.75661516,324.00345,354.94547,0.6654393,323.6303,375.3147,0.7479119,412.26627,237.27432,0.6421505,393.55087,367.39645,0.6706502,278.4643,211.0398,0.6930635,260.06015,342.28616,0.72383577
26,353.96893,204.39816,0.8649086,351.0038,225.18715,0.85243684,348.6443,261.67468,0.63179743,334.02133,293.9562,0.82687765,330.27182,313.0048,0.7430705,324.5505,355.14005,0.6222818,324.06635,375.04202,0.70660645,412.42337,237.14603,0.6266944,390.6512,367.4828,0.67870486,278.3317,210.87465,0.6940552,260.58563,342.45398,0.7101792
27,354.2376,204.47972,0.8709192,351.13223,225.24583,0.85090506,349.04758,261.75397,0.62889564,334.51895,294.13846,0.81154335,330.4789,312.88516,0.7152374,324.78235,355.5293,0.59129727,324.58182,375.16797,0.67836356,412.07263,236.86462,0.63804466,391.12335,366.9522,0.6350113,278.30206,210.84708,0.7024343,259.38284,341.81836,0.67641836
28,354.11813,204.27875,0.8567503,350.95914,225.35934,0.85169935,348.9839,261.55167,0.6260065,334.6479,293.76453,0.81680703,330.51212,312.38232,0.67346483,325.78552,355.63824,0.60157806,324.81143,372.66537,0.6853566,411.78195,236.78839,0.6327743,389.4291,362.31796,0.618073,278.56848,210.66724,0.69454837,259.14227,342.1914,0.6686235
29,354.13144,204.18703,0.86336046,350.91675,225.1816,0.8677568,348.5983,261.86136,0.63371325,334.03513,294.25238,0.7958205,330.4643,313.4944,0.67091745,326.26636,355.34186,0.6142949,324.64926,372.37378,0.6868832,411.9099,237.01283,0.62953234,388.89813,362.63702,0.67551494,278.3882,210.48662,0.69442165,259.28986,341.306,0.6749306
30,354.2897,204.27322,0.88292557,351.2206,225.28545,0.86226577,348.7546,261.65652,0.631584,333.68344,294.45612,0.7797259,330.15927,313.61075,0.6758885,326.43744,354.1851,0.60435796,324.6863,371.12518,0.69140655,412.26675,236.79555,0.6163563,390.40802,365.0495,0.64634997,278.04666,210.41484,0.69286865,259.9568,342.20416,0.6700384
31,354.05908,204.75153,0.8666422,351.24316,225.2643,0.85713786,348.61948,261.276,0.63322246,333.65524,293.9335,0.7864788,330.5539,313.52347,0.6637961,326.67474,353.17752,0.64990807,325.1387,370.69766,0.75516236,411.83893,237.43024,0.6181621,391.40375,365.18878,0.64352566,278.61896,211.91504,0.6811585,259.99606,341.21176,0.7034598
32,353.75708,204.60683,0.86538714,351.27686,224.93608,0.8770478,348.6972,261.75024,0.63095206,333.89288,294.2646,0.7855961,330.68045,313.64258,0.66414964,326.09445,352.82123,0.61904186,324.79077,370.23828,0.71158975,411.82645,237.13188,0.62300116,391.5577,365.3537,0.6051539,278.99344,211.98125,0.67459834,259.3438,341.35687,0.6975725
33,353.86533,204.34709,0.86860096,351.28293,225.02493,0.8599609,348.86664,261.34326,0.6403475,333.93182,294.06845,0.7959005,330.86548,313.36032,0.6846123,325.61227,352.49973,0.6329982,324.09146,370.19156,0.71197337,412.38733,237.0276,0.61145025,391.92767,365.67938,0.60200876,278.38095,210.30223,0.68327093,259.7977,341.17072,0.6923815
34,353.7268,204.07115,0.85879123,351.01877,225.11436,0.85370475,348.65115,261.02127,0.6407217,333.7429,294.2833,0.7831645,330.75076,313.50143,0.67668116,326.04977,352.15897,0.62987787,324.39386,370.1919,0.72324246,412.2498,237.26192,0.59687155,392.69373,364.6278,0.568916,278.87714,211.75095,0.6595552,259.94125,341.42,0.6938973
35,353.75925,204.33432,0.86802906,350.73328,225.20337,0.86148643,348.38568,261.10178,0.6326901,333.92517,294.34238,0.77788955,331.08997,313.9672,0.68357915,326.22052,352.151,0.656753,324.36884,369.7445,0.748922,410.27997,235.80927,0.61123335,393.58456,364.9362,0.57546437,278.76736,211.51735,0.6697523,259.97452,341.57883,0.710506
36,353.86475,204.20813,0.8785195,350.55008,225.26439,0.8745033,348.1384,260.94638,0.61256665,332.3249,295.42313,0.7709424,330.94962,313.74643,0.7139169,325.6865,350.3263,0.61346716,324.3173,367.6127,0.73626304,410.84805,235.0196,0.6039121,392.07178,364.07156,0.59341866,278.7255,212.16196,0.66854525,259.48718,340.16714,0.71801525
37,353.6544,203.49118,0.8660824,349.8783,224.91885,0.8408504,348.11667,260.76227,0.61823094,332.24542,295.75204,0.78959024,330.86636,313.769,0.71944606,325.4857,350.4584,0.60403055,324.6246,367.66992,0.7548815,410.42096,235.28064,0.61415535,391.175,364.97787,0.6228274,278.00082,212.5539,0.6578397,259.50427,340.62704,0.715832
38,353.6827,203.99094,0.8714112,349.8881,225.3711,0.84034896,347.9115,260.64737,0.61899084,331.74658,295.3028,0.77908,330.47113,313.16885,0.70592004,325.1004,349.99136,0.6093366,323.9886,367.59402,0.74600387,410.66754,234.8718,0.6100903,392.71802,365.13638,0.5786546,277.99936,212.36383,0.64217985,260.6885,340.01117,0.7441374
39,353.56384,203.80463,0.87846917,349.81036,224.96678,0.85854924,347.65106,260.59708,0.6191566,331.55176,295.33057,0.78276986,330.36038,313.2779,0.6931308,325.30875,349.96826,0.5974096,324.1825,367.25403,0.7433805,410.4562,234.61407,0.60853416,392.24167,365.08514,0.55791074,277.9494,212.55537,0.65083337,259.94003,340.15076,0.7400569
40,353.44586,204.02538,0.86267054,350.17496,225.18312,0.8560181,347.77353,260.75034,0.6230086,331.06046,295.38254,0.78112227,329.9344,313.096,0.696798,325.25598,349.50107,0.5924129,323.90915,367.41565,0.75333375,410.49597,234.52011,0.6074884,392.98975,365.2681,0.54568994,278.05325,212.23209,0.66320014,259.42755,340.23682,0.7302665
41,353.56476,203.8397,0.86773175,350.2864,225.14397,0.84603256,347.46344,260.3724,0.6305788,331.0806,295.26254,0.76191235,329.9149,312.63004,0.6741326,324.80603,349.07877,0.5811038,323.3665,366.88962,0.74339557,410.54117,234.35481,0.6049971,392.28748,364.97086,0.61317855,278.29028,212.02985,0.66263187,258.96628,340.39502,0.7145095
42,353.44934,203.60797,0.85632795,350.087,225.09412,0.8381642,347.6396,260.38333,0.6372798,332.49094,293.5033,0.7458739,329.6211,312.02747,0.6649391,326.4987,352.31436,0.58691573,322.9237,366.11853,0.71505934,410.63977,234.61438,0.585827,392.8526,365.00812,0.57693756,278.06616,211.90578,0.67781633,258.93253,341.5645,0.71445984
43,353.26953,203.72153,0.8691493,349.9475,224.9738,0.8581512,347.83093,260.33765,0.636223,332.467,293.42953,0.7415949,330.0199,312.16208,0.6683772,324.49106,348.8312,0.60099006,322.7096,366.616,0.7256061,410.51443,234.61543,0.62401366,392.62802,365.76135,0.5726667,277.66708,211.83344,0.6747087,258.9242,341.99167,0.7111889
44,353.45633,203.63043,0.87478226,349.70288,225.01263,0.8557488,344.96848,261.22043,0.63141084,332.46002,293.46783,0.7481161,329.8602,312.13672,0.6806126,325.7733,352.15604,0.61891484,322.2843,365.89212,0.71879905,410.43512,234.25732,0.6213881,393.14706,365.3454,0.5376031,277.9847,211.87476,0.6795999,259.1809,341.6386,0.70845085
45,353.15692,203.62576,0.86796355,349.50552,224.79881,0.8556416,348.46335,260.14368,0.6531883,331.0015,295.08774,0.7423625,330.12527,312.08865,0.6954137,325.84253,351.98734,0.63417804,322.6394,365.80087,0.7296867,410.5795,234.42122,0.6226842,393.05237,364.61542,0.54028136,277.94675,212.13802,0.6828374,259.3628,341.32257,0.71832055
46,353.1228,203.5771,0.8644902,349.71063,224.64023,0.8622766,345.3018,261.18854,0.66359466,330.95184,294.71146,0.7455786,330.01343,311.4818,0.68464017,324.84903,351.3936,0.6619906,321.8707,366.69977,0.69440293,410.70847,234.46925,0.6232846,391.97168,362.79083,0.552947,278.0221,211.79002,0.65275365,259.36395,340.4711,0.7689702
47,352.4642,202.10802,0.85789543,349.43488,223.92114,0.86895275,345.41376,261.3399,0.6696406,330.41986,294.72958,0.7566224,329.6627,311.47266,0.7063892,324.1488,351.81805,0.65587085,321.86374,368.19412,0.69377345,410.8096,234.3036,0.61529654,392.68375,362.362,0.5162386,278.0652,211.85768,0.66794056,258.7902,340.1758,0.78227544
48,352.59497,202.24738,0.85138345,349.93027,224.57222,0.85369295,345.06042,261.30557,0.68976325,329.88495,294.3294,0.7534089,332.92035,312.31454,0.6798836,324.04172,350.80673,0.6577448,321.49362,368.1713,0.67878425,411.29916,235.24162,0.63108504,391.5064,361.88614,0.52660257,277.5477,211.80072,0.7125733,257.792,340.9017,0.73987204
49,352.3459,202.0212,0.86265266,349.45154,224.02861,0.8524339,344.6099,261.0357,0.6870819,330.0137,294.1134,0.765078,333.10083,311.8973,0.6991225,323.74536,351.14398,0.6719718,321.16205,367.31155,0.68970644,410.68402,235.30315,0.6513389,391.77103,364.14838,0.5907446,276.9968,211.42755,0.69447005,258.03888,339.8876,0.753901
50,352.66125,202.01639,0.8592251,349.65878,224.21312,0.870688,344.47623,260.66916,0.66838086,329.96838,293.88794,0.77325696,328.78278,310.61304,0.70198065,322.87933,350.74915,0.6694348,320.62314,366.66315,0.70828974,410.17493,235.1685,0.6461964,391.88315,363.1719,0.57546955,277.10214,211.42982,0.71113455,259.38684,339.55243,0.79300135
51,353.24884,203.09727,0.85999894,349.72623,224.05772,0.88219935,344.71643,260.7197,0.6679884,329.72568,293.74796,0.7767023,333.22256,311.21603,0.72270685,322.7617,350.53616,0.6880756,321.39667,366.32007,0.71885085,410.2224,235.22757,0.6465671,392.16794,362.9814,0.5936837,277.08902,211.52097,0.7164782,259.2432,339.93182,0.7958873
52,353.29276,203.48093,0.8551799,349.5622,224.08261,0.89261186,344.70053,260.48587,0.67364746,329.78195,293.99417,0.7542455,332.92984,311.3412,0.7098108,323.26773,349.90195,0.67314607,321.95312,364.68597,0.6912695,410.66055,235.03265,0.6476434,393.2536,363.1271,0.5520124,277.23712,211.35512,0.7074403,258.61707,339.45605,0.79518807
53,353.03204,203.46017,0.86121106,349.21445,224.16351,0.8867203,344.37357,260.68564,0.676252,329.70447,293.9491,0.7426975,333.20007,311.40295,0.69477916,323.25153,350.12195,0.6766593,322.1752,364.8267,0.68508667,410.5109,234.94989,0.6648542,393.61572,363.14462,0.59238374,277.30124,211.2154,0.7162273,258.5455,340.15796,0.8093354
54,352.49817,202.37094,0.8555297,348.90897,224.12572,0.8660889,344.70715,260.90714,0.6700194,329.6388,294.25494,0.738599,328.7358,310.1498,0.69893414,323.502,350.21988,0.6734547,321.91394,366.32288,0.6746719,410.49127,234.85614,0.70226187,396.79022,363.18726,0.5476257,277.46667,211.38121,0.7170362,257.67755,339.46075,0.77168924
55,352.9554,203.582,0.85645825,349.1713,224.30292,0.8606887,344.8587,260.63712,0.66735816,329.888,294.35974,0.7470204,329.0746,310.3696,0.71330684,323.69595,350.1762,0.6802264,322.16653,367.19635,0.690028,410.78885,234.9019,0.6741914,393.5624,362.69983,0.58184505,277.25317,211.60577,0.7116914,258.08298,339.55722,0.8152034
56,353.20267,203.28976,0.8596953,349.19714,224.26518,0.8409993,344.69104,260.5263,0.66275007,329.76303,294.28378,0.74465114,328.91446,310.2767,0.70946383,323.45612,350.36282,0.6720452,321.83698,366.87277,0.6960908,410.6423,234.91638,0.6788161,396.00275,362.59055,0.5345906,277.24948,211.67587,0.70661163,258.0486,339.17258,0.80272734
57,353.22562,203.24875,0.85164356,349.49768,224.05301,0.8450911,344.5392,260.26865,0.6733711,330.00693,294.08853,0.7534881,328.93463,310.0953,0.7032617,323.26,350.21368,0.6821362,321.63638,366.7694,0.71441036,410.49442,235.27798,0.6712514,392.52124,361.59055,0.51602215,277.35193,212.09618,0.6918277,257.39874,338.4023,0.78165203
58,353.14856,202.98048,0.8526177,349.40463,224.01807,0.8319386,344.40414,260.11353,0.6650009,330.10892,293.73178,0.7461222,329.13184,309.8276,0.701644,323.214,350.62305,0.67895997,321.67917,367.02866,0.7193774,410.29318,235.31323,0.6832949,396.16138,362.40317,0.52086747,277.37247,211.8402,0.6980421,257.26242,339.23984,0.7481703
59,353.17892,203.23488,0.84609824,349.6404,224.0768,0.8315018,347.3812,258.9293,0.6678555,329.77917,293.9649,0.75029635,328.77533,309.88214,0.7022385,322.90298,350.15457,0.68738145,321.02847,366.94962,0.69183695,410.89932,235.22456,0.6737641,395.464,362.27618,0.5163091,277.0817,211.91512,0.6963701,257.07703,339.10687,0.7377745
60,352.34607,202.51854,0.8621897,349.5261,223.89665,0.8536368,348.26218,259.1517,0.65648144,329.80182,293.41867,0.73625726,333.5449,310.9384,0.6992118,323.65567,350.51392,0.6827753,321.1854,367.2005,0.74275005,410.04443,234.25372,0.6686015,392.59283,364.22784,0.6121509,277.40707,211.3663,0.71895814,257.42105,342.16016,0.7597767
61,352.70053,202.67365,0.8395708,349.89838,224.16185,0.84074646,344.75415,260.47943,0.6586658,329.77838,293.75858,0.7396953,328.73694,309.99573,0.6902035,323.94556,350.13763,0.6870622,322.10126,366.49667,0.73133725,410.24255,234.22725,0.64276236,394.5424,364.86023,0.5788963,277.14938,211.41685,0.72495264,257.5068,340.36407,0.7405743
62,353.17938,203.52956,0.84869957,349.6525,224.35803,0.8574065,344.7909,260.5183,0.66326076,330.16708,293.89377,0.74597216,328.86206,310.11447,0.69419765,323.6244,350.4967,0.7154206,322.28888,366.57742,0.7466217,410.2,234.77055,0.6390731,392.8045,364.6596,0.5711827,277.15167,211.41386,0.6909251,256.7119,339.22122,0.7456825
