scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,208.30727,263.38184,0.9745369,208.66908,281.341,1.0,136.9689,344.86575,0.80257374,104.09001,382.20517,0.94695264,96.45165,406.47873,1.0,99.54603,453.72797,0.5392916,104.48375,460.13397,0.4243854,268.8445,290.12842,0.6521706,168.77213,437.03537,0.8603301,169.96635,255.23692,0.71268916,71.83948,409.6245,0.8185802
9,208.21971,262.84445,0.9884621,208.32065,281.5277,1.0,136.94875,344.6918,0.80378973,104.56559,382.18692,0.9756271,96.81029,406.16602,1.0,99.27595,453.3092,0.5478965,105.19333,459.49097,0.44313315,267.12955,289.7248,0.7026667,168.39346,436.74774,0.8641732,170.5195,254.76175,0.7245349,71.70569,410.87323,0.7886097
10,208.4471,262.83182,0.98633873,208.61781,281.2923,1.0,136.74715,344.41772,0.806463,104.886375,381.53284,0.9784107,96.66477,405.3081,1.0,99.95287,453.19647,0.5248185,105.0966,459.37762,0.40523988,266.9055,289.67212,0.68811643,169.15004,436.345,0.84662724,170.58109,254.72343,0.72683793,71.72773,410.27075,0.7799149
11,208.50328,262.67715,0.9730304,208.3132,281.0052,1.0,136.63344,344.3535,0.79041743,105.032974,381.19736,0.96965766,96.831436,405.2874,1.0,99.91542,452.82886,0.5871181,105.39472,460.0105,0.4688204,267.05948,289.93225,0.7093775,170.51799,435.7739,0.87031674,170.38663,254.80261,0.72441435,71.86955,408.49878,0.755309
12,208.80917,262.5886,0.9756292,209.40938,280.46118,1.0,136.34662,344.70285,0.7930468,104.5853,381.51285,0.9514657,96.4902,405.31433,1.0,99.785446,452.5008,0.6299971,104.52258,460.46408,0.49612698,266.76434,289.6834,0.6955184,171.98648,435.68948,0.8853224,171.46585,254.00647,0.712697,72.29313,408.4294,0.7839651
13,208.65515,262.6811,1.0,209.28918,280.6029,1.0,136.07968,344.48508,0.8189366,105.0827,381.0011,0.95711744,96.22544,404.753,1.0,100.1212,451.2106,0.5914328,104.43459,458.2146,0.5468853,266.00543,289.09766,0.71498436,172.78049,435.35547,0.86189973,171.20164,254.36542,0.7180258,72.27029,406.96616,0.77505255
14,208.74936,262.51862,1.0,209.46384,280.39203,1.0,136.17822,344.4464,0.80020404,105.112526,379.91736,0.94849557,96.54679,403.27158,1.0,98.37853,447.69608,0.6105787,105.171524,459.31226,0.5472193,266.04788,289.05276,0.70486224,172.59262,435.3769,0.86823475,171.50362,254.36765,0.7189656,72.55719,406.3654,0.77624434
15,208.86981,262.5754,1.0,209.49202,280.48788,1.0,136.57841,344.3219,0.7923596,105.97461,378.89236,0.95170057,96.66599,401.66714,0.98531115,96.55867,446.96112,0.62797755,102.24908,457.4949,0.6324444,265.80615,289.1451,0.6910118,171.95001,434.88773,0.85775703,171.4514,254.43591,0.7186175,72.85543,404.99057,0.8049154
16,208.71834,262.649,1.0,209.3847,280.5983,1.0,136.62769,344.0115,0.7932245,105.68905,378.95987,0.93425417,96.70975,400.8687,0.96751916,95.04782,443.0994,0.713922,101.01054,456.31232,0.69949526,266.13116,289.27728,0.69561493,174.60654,435.61374,0.8504126,171.34647,254.5128,0.71687543,73.631294,403.76395,0.8165375
17,208.91881,262.73578,1.0,209.47227,280.52213,1.0,135.95749,347.2904,0.7983195,105.30261,378.4287,0.9352344,97.096016,399.99298,0.94912666,92.358665,442.5546,0.7253174,100.40806,455.85327,0.69430506,266.04733,289.64883,0.6976372,175.45105,435.80392,0.8464478,171.23312,254.63536,0.72269946,74.36712,402.9866,0.83430946
18,209.15646,262.9598,1.0,209.87263,280.68982,1.0,135.75879,347.41525,0.7820024,105.450905,378.73764,0.9557219,97.24147,399.9401,0.99634194,91.493195,440.80264,0.73233217,99.40687,454.2569,0.6844082,266.22983,290.01242,0.6947672,173.52937,437.91922,0.8563385,171.28168,254.66219,0.7228486,75.10321,402.9281,0.83100235
19,209.33485,263.26398,1.0,209.7439,280.97006,1.0,136.9047,344.00446,0.7908114,105.546814,378.59006,0.9503508,97.88012,399.67328,0.9715155,91.648186,439.84384,0.723329,98.89496,453.59738,0.67261297,267.84427,290.56628,0.6732113,175.45876,438.1958,0.87958056,171.28896,254.65732,0.72794497,76.19562,402.97443,0.83982176
20,209.22633,263.2067,1.0,210.03108,280.7321,1.0,135.62463,347.64603,0.7993489,105.823456,378.32574,0.9321595,97.90214,399.95728,0.955813,90.04092,438.53812,0.6955298,98.24171,452.454,0.6572918,265.79324,289.78134,0.68671,176.26247,438.81223,0.9208875,170.98358,254.5395,0.7314914,76.78505,403.0817,0.81710553
21,209.38203,263.0548,1.0,210.17085,280.69952,1.0,136.78047,344.0511,0.79921997,105.77151,378.42102,0.94609874,98.29386,399.75626,0.9716749,92.74254,435.97345,0.7478976,98.25716,451.88693,0.70572615,266.0972,290.04327,0.67169064,175.56618,439.109,0.9150125,170.94771,254.46008,0.732207,77.19737,402.81335,0.8106648
22,209.48042,262.95007,1.0,210.2972,280.7881,1.0,135.69115,347.56702,0.7938272,105.9473,378.63217,0.94521254,98.16807,399.7343,0.98657364,89.93635,437.1596,0.71406156,98.23888,451.03323,0.6625195,266.43903,289.79523,0.6850696,176.87096,439.08124,0.91508716,171.00653,254.47618,0.7345677,77.709915,402.76978,0.80644155
23,209.4976,262.8799,1.0,210.39587,280.9424,1.0,135.88263,347.37076,0.79840094,106.1361,377.99802,0.914459,98.45948,399.01932,0.9505083,90.1329,436.37796,0.71015495,98.1831,450.85657,0.64862484,267.9866,289.83905,0.6865304,178.02757,439.0665,0.9328886,171.02626,254.4184,0.7314871,78.91817,403.95676,0.79577374
24,208.96634,262.28458,1.0,210.19492,280.68625,1.0,137.5578,344.48654,0.7715636,106.205414,379.29352,0.92900234,98.88624,400.3496,0.99972135,90.519646,435.74252,0.72205836,98.11231,450.31793,0.62995064,268.5604,290.21518,0.71603686,178.807,438.10034,0.96854156,171.2242,255.17897,0.6929108,79.37574,405.77893,0.8077415
25,208.4049,262.01877,1.0,209.74042,280.8612,1.0,137.35649,344.2206,0.7756936,106.32006,378.86755,0.9410627,99.24397,399.5484,0.98816985,90.45022,434.3894,0.70369506,97.86412,449.04764,0.608647,268.37436,290.25778,0.71592164,179.962,438.1822,0.9236437,171.49261,255.07672,0.68696797,79.08942,404.6587,0.8179663
26,208.68452,262.11777,1.0,209.99863,281.07098,1.0,136.47168,347.32724,0.7642448,106.16252,379.0204,0.936306,98.98772,399.66498,0.9868302,89.99773,434.48666,0.7158802,97.66699,449.46176,0.62710536,268.65692,290.30847,0.7046034,180.53123,438.04056,0.92065924,171.34798,255.22626,0.69006795,79.35409,404.72385,0.80698425
27,208.48521,262.11758,1.0,209.88437,281.1819,1.0,136.50595,347.54233,0.76480174,106.27277,378.88376,0.93242264,98.76618,399.06146,0.97573656,90.00996,434.1056,0.7452245,96.809494,448.79904,0.65033025,268.75024,290.153,0.7095084,180.60643,438.18073,0.92568225,171.24094,255.2084,0.6928126,78.945625,403.8308,0.8004761
28,208.30898,261.96994,1.0,209.70921,281.1016,1.0,137.28159,344.06226,0.77886134,106.26973,379.13477,0.95607024,98.74171,399.7865,1.0,92.471985,432.64145,0.7793778,97.85716,449.4064,0.6902175,268.74738,290.256,0.7049377,181.32678,438.0178,0.9254231,171.33696,255.1001,0.68679327,79.046234,404.39163,0.82308924
29,208.53458,262.02356,1.0,209.79185,281.10623,1.0,137.02577,344.27823,0.76812893,106.21955,378.99045,0.9578789,98.88535,399.48865,1.0,91.88005,430.69202,0.79903847,96.32838,448.3021,0.7506196,268.667,290.3346,0.71250546,181.62485,437.62607,0.9030646,171.26212,255.28883,0.6942655,78.85823,402.88373,0.82027847
30,208.71863,262.03766,1.0,210.0005,281.11743,1.0,135.84465,347.37772,0.773724,106.0932,378.78415,0.95748067,98.89737,399.05048,0.9942249,92.25002,431.2449,0.81931835,96.84189,449.16428,0.75323987,268.16367,290.36148,0.7197976,182.40591,437.64578,0.900249,171.03366,254.96812,0.7063208,78.59493,401.48935,0.7987167
31,208.71724,262.2242,1.0,208.8613,281.46442,1.0,135.8315,347.29797,0.7802882,105.953285,378.9039,0.9421942,98.66107,399.25778,0.98067164,91.42756,429.86682,0.8016329,96.23486,447.36194,0.76624554,268.01675,290.4955,0.69461197,180.97647,437.09866,0.9128359,170.99619,255.19775,0.7081462,78.44062,400.89658,0.7728347
32,208.57318,262.22556,1.0,209.89581,281.0203,1.0,136.28862,344.3759,0.76947075,105.76629,379.40256,0.9381987,98.603584,399.42044,0.9816571,91.74876,430.7106,0.81877184,96.32944,448.7823,0.75438106,266.70782,289.9522,0.712032,180.66833,437.17566,0.8663118,170.97173,254.99467,0.7104837,78.21686,400.79456,0.7661092
33,208.787,262.19406,1.0,209.95634,280.85953,1.0,136.52335,344.2907,0.77998513,105.74167,378.71762,0.9532019,98.34495,398.99606,0.98618984,91.9467,430.82504,0.8012219,96.70308,448.7487,0.7401654,268.1141,290.048,0.68869215,181.00665,436.76944,0.87021726,170.91875,254.76895,0.7165139,78.38994,400.419,0.7594719
34,208.89528,262.36783,1.0,210.23566,280.8446,1.0,136.37852,344.45395,0.7707686,105.81318,378.97595,0.93045324,98.39819,399.2534,0.9708935,92.36155,430.80893,0.7959475,97.08305,449.07465,0.75582683,266.41217,289.5114,0.7297955,183.19775,436.83514,0.86412716,170.75699,254.87216,0.71256423,78.449554,400.41318,0.7517687
35,208.78954,262.37183,0.9913204,210.24806,280.642,1.0,135.62029,347.33212,0.76937824,106.03817,378.3622,0.9439028,97.900764,400.5701,0.97733676,89.73811,431.50916,0.7745062,96.71717,447.77707,0.74840134,266.59918,289.61188,0.72023886,183.36754,436.6276,0.85844564,170.43755,254.82428,0.71239585,78.89426,400.34482,0.75630766
36,207.64917,262.11835,1.0,209.46793,280.97186,1.0,135.58139,346.73688,0.79082376,106.0897,378.33545,0.9348127,99.18751,398.98816,0.9722572,90.10019,431.16034,0.81303686,97.23209,447.5516,0.7853729,268.13126,289.9519,0.67412746,183.43164,437.0641,0.8819365,170.55515,255.21765,0.7086013,79.920975,401.3125,0.80633855
37,208.1921,262.1824,1.0,209.68454,281.02884,1.0,135.71877,346.94693,0.77786297,106.23516,378.4537,0.94473124,98.11477,400.43225,0.97571796,90.14549,430.7808,0.76845783,96.84728,447.08627,0.7672953,268.14688,290.32532,0.67616093,183.15245,436.6507,0.895792,170.52539,255.40477,0.72408116,79.21299,400.13354,0.76159817
38,208.08936,262.09128,1.0,209.68283,280.82187,1.0,135.35803,346.74808,0.78077066,105.869514,378.8597,0.92273515,97.81865,400.5832,0.98054767,90.09886,430.16122,0.7532427,96.7408,446.1208,0.7655913,267.8909,290.02808,0.6773161,183.33528,436.053,0.8868883,170.51347,255.3382,0.72359955,79.464066,400.43893,0.7794671
39,207.98132,262.0654,1.0,209.58305,280.87592,1.0,135.1557,346.9626,0.779179,105.84401,378.88968,0.9306778,97.68197,400.28183,0.96445537,90.40886,429.91617,0.74190885,96.7357,446.16425,0.76898944,267.93893,289.9105,0.6806612,182.89816,436.15295,0.8919683,170.44093,255.28847,0.726761,79.523865,400.04,0.762561
40,207.92412,261.9759,1.0,209.70439,281.05682,1.0,134.99414,346.88962,0.7729266,105.34548,379.09644,0.9140645,97.14052,400.2742,0.943179,91.78366,428.57785,0.7443656,95.923706,446.7932,0.75474447,267.62943,290.0557,0.66334176,182.36908,436.11194,0.8970198,170.44476,255.17584,0.72344977,79.570564,400.1313,0.7342341
41,207.97029,261.9494,1.0,209.45935,280.94006,1.0,134.88226,346.79312,0.7779852,104.95999,379.2488,0.8817998,98.0626,398.35303,0.9129135,91.41194,427.6286,0.7177094,96.04246,445.96573,0.7534271,267.70627,290.05435,0.69032973,181.58455,436.23093,0.86284,170.31625,254.85199,0.7204049,79.792076,399.7117,0.7492406
42,208.08429,261.53323,1.0,209.60718,279.9259,1.0,134.98601,346.4646,0.76370656,104.62527,379.2539,0.8798701,98.07084,398.47485,0.92475843,90.44748,427.74634,0.69135207,96.02748,445.3374,0.7332915,266.4359,289.47272,0.70304686,181.4636,436.2727,0.87244225,170.28479,254.81987,0.7290982,79.65446,400.21585,0.7302182
43,208.03275,261.7783,1.0,209.47803,280.16678,1.0,134.95862,346.35684,0.7723916,104.96599,378.91772,0.86980855,96.833984,399.6659,0.9045672,90.63889,427.635,0.69301176,95.94989,445.0053,0.72769386,266.03543,289.62192,0.70051754,181.38435,436.2054,0.88343406,170.13736,254.83902,0.71851295,79.88177,399.83264,0.7485851
44,207.96562,261.89587,1.0,209.63367,280.50745,1.0,134.30194,346.29312,0.7813716,104.99601,378.8028,0.8699244,96.76035,399.5558,0.91905403,90.81264,427.42157,0.69368184,96.16811,444.80966,0.7127181,265.98676,289.3955,0.69302034,182.13644,435.56818,0.8905081,170.6305,255.08424,0.71845055,80.022896,399.75308,0.75581014
45,207.35999,261.48376,0.98361504,209.33138,279.83868,1.0,134.38177,346.1459,0.7902955,104.603714,378.59543,0.86094373,96.411125,399.1039,0.9071435,90.17934,427.1479,0.6922348,95.510376,444.3432,0.68943673,265.88397,288.78308,0.72054994,181.48625,435.09332,0.8703467,170.51418,254.7046,0.70828366,79.58424,398.93582,0.72514385
46,207.26463,261.72025,0.9906345,209.35345,280.25397,1.0,134.19795,345.48795,0.813262,104.28054,378.6388,0.8476844,96.03732,398.8069,0.8951462,89.88536,426.5585,0.69846714,95.91678,444.0011,0.7091894,265.8464,288.86313,0.70984066,181.50974,435.48117,0.8703863,170.53874,254.88637,0.6929543,79.6099,398.62576,0.7049378
47,207.62048,261.5249,0.9997472,209.62444,279.4631,1.0,134.10652,345.0568,0.8348744,104.62097,378.29858,0.85622346,96.29147,398.4052,0.88279104,89.95412,427.4768,0.7123819,96.01033,444.14066,0.7239078,265.602,288.60852,0.71748126,180.6657,434.8856,0.84903526,170.92007,254.99208,0.7069379,79.3516,398.6976,0.70247406
48,208.6392,261.0478,0.9526056,209.93661,278.49713,1.0,134.22763,344.49307,0.84040874,104.677124,378.252,0.84991604,96.44687,398.4085,0.8710857,91.413895,427.50198,0.6739174,97.05333,444.14044,0.68523836,266.04752,288.24658,0.6690493,182.33572,435.03714,0.8873736,171.02606,255.2137,0.7435506,79.89172,399.0278,0.75927204
49,208.23363,260.96588,0.94188106,209.7688,278.67172,1.0,134.12373,343.6807,0.8423993,104.37802,378.187,0.8706212,96.17917,398.25793,0.9007013,90.72437,427.08624,0.68919516,96.516266,444.15845,0.7023528,266.1434,287.38297,0.7015077,180.00995,434.63977,0.8806155,170.80455,254.87509,0.7396286,79.81671,398.75928,0.7446277
50,208.47359,260.8656,0.9455139,209.99117,278.51492,1.0,134.57219,343.242,0.83168334,104.320015,377.8961,0.8660205,96.04522,397.6676,0.89435005,90.52491,426.9681,0.70296365,96.60403,444.25665,0.71671116,266.5041,287.32788,0.70398617,179.60645,434.7479,0.8619164,170.64981,254.73994,0.7463919,79.83211,398.14468,0.7227011
51,208.18936,260.47162,0.9525571,209.67679,278.22955,1.0,134.75179,343.11145,0.8267431,104.49294,377.63345,0.8694383,96.18452,397.60287,0.91108054,90.7688,427.13715,0.70735997,96.61461,444.32584,0.7221701,266.39413,287.0716,0.70404226,179.61893,434.18878,0.85994387,170.6705,254.3765,0.73622465,79.96171,398.33832,0.7307989
52,208.27045,260.57098,0.97196746,209.76651,278.4679,1.0,134.37183,342.6361,0.8346805,104.27677,377.5148,0.87088186,96.08524,397.7222,0.91921735,90.411865,426.36978,0.7033438,96.749855,443.53253,0.71297914,266.44595,287.495,0.6979637,182.65167,434.9299,0.85808563,170.90375,253.97034,0.7448811,79.94765,398.5056,0.7288679
53,208.35172,260.64072,0.96660054,209.59235,278.07153,1.0,134.39577,342.05682,0.82320565,104.20912,377.3918,0.85033834,95.930916,397.66208,0.9014225,90.18008,426.1397,0.701456,96.41593,443.3426,0.7178133,266.31622,287.7188,0.67559683,182.74797,434.53293,0.8769872,170.88266,254.09326,0.75173134,79.96734,398.49393,0.7178472
54,208.0571,260.455,0.970024,209.37923,277.91187,1.0,134.1606,342.31815,0.83079773,104.216705,377.3809,0.8593473,96.00769,397.80844,0.9352371,90.482605,426.2846,0.68975294,97.29698,443.42133,0.7031492,266.29868,287.29913,0.71344596,183.04936,434.4102,0.8660992,170.7163,254.11792,0.74680597,80.01996,399.26236,0.7035083
55,208.34184,260.62958,0.96223706,209.58408,277.96286,1.0,134.5652,342.15366,0.83324516,104.26661,377.4217,0.85361326,96.24679,397.7682,0.92627823,90.5224,427.85416,0.688527,97.68542,443.1657,0.70663834,266.1386,287.48218,0.71796525,183.51053,434.15872,0.87289953,170.65582,253.84618,0.74294925,80.299446,399.35712,0.72143716
56,208.48672,260.45804,0.95926684,209.74356,277.82523,1.0,134.25104,342.64447,0.8359279,104.21731,377.32864,0.8768337,96.0783,397.5609,0.9441192,89.77521,427.50195,0.71103686,97.21893,443.12286,0.72487706,266.11902,287.14465,0.73740685,183.28151,434.43338,0.87691,170.95563,253.91357,0.7381292,79.73257,398.69852,0.701668
57,208.61855,260.65656,0.9431378,209.8692,277.94205,1.0,134.10149,342.53732,0.8313993,104.1516,377.18262,0.8818761,95.96136,396.97534,0.9425351,90.38147,425.87082,0.7222283,97.20395,443.62952,0.73252326,266.3822,287.0457,0.7260826,183.46773,434.46368,0.8511896,170.87883,254.18091,0.74009174,79.56239,398.08725,0.69004136
58,208.45717,260.50336,0.9559989,209.6851,277.57498,1.0,134.13097,342.2477,0.8313416,104.16963,377.31567,0.9076905,96.01304,397.48578,0.9757053,90.1515,427.98764,0.7278942,97.15044,443.52478,0.7288412,266.06985,286.9833,0.72200525,180.28021,433.31165,0.8475226,170.94246,254.0256,0.7297269,79.31782,398.9848,0.6857382
59,208.19762,260.43805,0.95840937,209.6791,277.57526,1.0,134.07097,342.24924,0.8335957,103.82733,377.27036,0.8965681,95.693954,397.5315,0.97153676,89.75574,427.72858,0.7224644,96.68548,443.65024,0.73177326,265.90976,287.4344,0.7210593,182.91017,434.683,0.8402312,170.67908,253.92865,0.7374312,79.29685,398.65207,0.691965
60,208.3967,261.09995,0.98288584,210.03079,278.77264,0.998412,134.38472,341.7391,0.78795135,103.69468,377.74133,0.8881403,95.52039,398.39575,0.9473398,90.370705,427.73337,0.72074085,97.58223,443.41647,0.72090524,265.9884,288.59863,0.73356783,181.15736,433.32297,0.8865174,171.05939,254.34964,0.7095879,79.884094,399.47708,0.7034259
61,207.98434,260.96063,0.9809581,209.61555,278.80304,1.0,134.31158,341.6868,0.79718524,103.51226,377.73712,0.893316,95.438705,398.04745,0.94607455,89.77078,427.39243,0.6949144,97.293755,442.86118,0.71163857,265.29916,288.34406,0.73065805,183.22762,434.3885,0.89041984,171.07315,254.80702,0.7188835,79.9388,398.98114,0.69456583
62,208.01129,261.12567,0.9942144,209.50294,278.85138,1.0,134.37915,342.02463,0.8091458,103.82469,377.78616,0.90804774,95.87831,398.38092,0.9728347,89.83684,427.44577,0.7018134,97.28996,442.65576,0.71303135,265.24326,288.43945,0.7306255,183.68282,434.15982,0.82704836,171.0624,254.50568,0.7140241,79.88545,399.62952,0.710827
63,207.8713,261.2179,0.99415505,209.44936,278.80048,1.0,133.97565,342.04807,0.8130028,103.64027,377.9683,0.9201489,95.74661,398.28455,0.98963296,89.972916,427.74463,0.69876504,97.35857,442.7794,0.71551526,265.2273,288.36313,0.7520883,183.68086,434.16187,0.8315163,170.7808,254.7636,0.7106557,79.908,399.9983,0.694815
64,208.10397,261.32455,0.9937137,209.57744,278.70596,0.99790627,133.64496,342.49512,0.81133175,103.39934,378.32825,0.9029297,95.69873,398.82327,0.97193855,90.54056,427.64954,0.68345827,97.6985,442.60016,0.7025501,265.03232,288.3791,0.71737945,183.22868,434.20837,0.83563423,170.6516,254.6397,0.72219396,80.23952,400.59943,0.70951307
