scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,375.0203,244.30612,0.7696093,370.26083,264.41016,0.89932686,371.2525,334.7268,1.0,359.29602,377.91074,0.96194875,357.9291,396.55075,0.89781934,339.03665,450.70737,0.6000767,331.97476,463.8755,0.59694254,427.04153,267.66724,0.6365981,407.82,413.64868,0.779812,298.8425,243.78474,0.5327733,285.81064,402.56027,0.8509892
9,374.7173,244.09679,0.78313035,370.09143,263.99692,0.90372664,371.35178,334.08588,1.0,359.26324,377.98224,0.9773665,357.47186,396.621,0.9092866,338.24634,450.22757,0.62104243,331.60632,463.6671,0.61290956,427.037,267.78445,0.63621616,404.9899,415.00034,0.81203574,298.84766,243.7953,0.52647185,285.70712,401.91046,0.8605494
10,374.63617,244.11162,0.7965372,369.82993,263.78104,0.90419185,371.47806,333.73407,1.0,358.89365,378.21857,0.9969483,357.05737,396.63058,0.9039076,337.0048,448.6773,0.6041575,330.36404,462.86978,0.6041299,427.25354,267.7217,0.63168377,405.9504,414.4438,0.78528214,298.88916,243.51039,0.52601314,284.0446,400.86932,0.84689224
11,374.83395,244.14375,0.80184937,370.00375,263.93796,0.9036893,371.22974,333.41678,0.98969245,358.8449,378.70728,0.9839289,356.08884,397.415,0.88573897,337.15414,445.75403,0.6367889,330.85144,459.82474,0.6538141,427.25705,267.60135,0.63384974,404.32217,415.19104,0.7883482,298.7478,243.30229,0.53010947,284.04358,400.0706,0.84654033
12,373.80014,243.61794,0.79525775,369.07477,263.5857,0.88427466,371.00378,333.98196,1.0,357.7707,379.0459,1.0,355.4387,396.8917,0.9147883,334.51312,444.61475,0.66428405,329.65366,460.25012,0.6259529,427.487,268.08066,0.61171526,407.93597,413.30365,0.7201202,298.9709,242.57901,0.5379883,283.01398,398.3247,0.86383134
13,373.59146,243.61542,0.80734766,369.01904,263.41678,0.8912474,370.9994,333.51102,1.0,357.93103,377.766,1.0,355.33536,395.70093,0.8762272,333.94458,443.59323,0.67743534,385.34723,459.38315,0.62629247,427.22595,267.86963,0.6209268,406.49368,413.14032,0.77540106,298.8761,242.75171,0.54076546,282.58136,396.99628,0.87085104
14,373.5039,243.73897,0.80764437,369.07437,263.5471,0.9021584,370.93793,333.2104,1.0,357.7318,376.9511,1.0,354.79602,394.6502,0.87843037,336.10928,440.93127,0.64704674,332.4458,456.88443,0.7058388,427.98215,267.01666,0.61704785,405.64066,412.77255,0.77371657,298.6876,242.9677,0.5320972,282.678,397.0917,0.85007906
15,373.93707,243.74155,0.79788256,369.3217,263.5934,0.8902004,370.81934,333.21295,1.0,357.25305,377.01337,1.0,354.77786,394.6926,0.85432744,337.1341,440.72583,0.6670927,332.90738,457.6214,0.69950837,427.20874,267.9615,0.6271136,406.07498,413.31168,0.77998894,298.83884,242.86018,0.5306896,281.9031,396.59396,0.82589686
16,373.87256,243.94788,0.7893935,368.96887,263.7527,0.8912092,370.84857,333.6205,1.0,356.97235,376.22607,1.0,354.2231,393.84366,0.86568815,336.2899,440.1805,0.661867,332.1944,457.28302,0.66040343,427.39853,267.7944,0.6237131,406.15646,412.07202,0.7577905,298.77,242.88048,0.5181436,281.38342,396.08212,0.81317604
17,374.38782,244.03493,0.79340553,369.5424,264.03918,0.90389234,370.5979,333.31815,1.0,357.27927,375.7571,1.0,354.48508,393.47714,0.8862783,336.36725,439.52975,0.68857306,333.085,455.7135,0.71734446,427.3955,267.8091,0.62352484,406.05707,411.2446,0.7889339,298.73145,242.94896,0.5161444,281.26108,396.29636,0.7955056
18,373.9408,243.82755,0.80450666,369.29953,263.83484,0.91582173,370.75574,333.1542,1.0,357.0703,375.5274,1.0,354.28592,393.22427,0.90902716,337.17776,438.14233,0.6879261,333.50113,454.41565,0.7334801,427.72418,267.70413,0.62244,406.01224,411.71692,0.7617367,298.6188,243.05406,0.50942636,280.56662,395.78583,0.77584136
19,373.6566,243.91534,0.7990011,369.1731,264.5213,0.91677445,371.0026,332.8588,0.97577757,356.84964,375.48007,1.0,354.01044,393.1769,0.9304192,338.48126,437.0629,0.6967035,330.97498,454.46774,0.72015595,427.35327,267.7811,0.6321634,406.6967,411.26053,0.7315613,298.73886,242.99313,0.52086914,281.70703,396.57513,0.81431067
20,373.86914,244.11362,0.80113065,369.4101,264.56424,0.9127515,371.20395,332.89752,0.98495847,356.74298,375.05685,1.0,353.86484,392.83252,0.9540494,337.89044,436.64014,0.7222285,333.45282,452.78055,0.7661276,427.34302,268.04828,0.63500834,408.77832,410.23755,0.71729326,298.87656,242.74637,0.5304591,280.52786,396.6842,0.79095215
21,374.1097,243.95119,0.7924959,369.48865,264.80142,0.9103798,371.2275,333.23038,1.0,356.72446,376.12567,1.0,353.81094,393.45267,0.9181179,339.39536,435.70526,0.7170813,333.57748,452.7791,0.8103819,427.1501,267.74576,0.6314211,408.97253,410.1886,0.7343179,298.85483,242.78287,0.52887285,277.5486,394.5519,0.774605
22,374.52875,244.02556,0.792831,369.87234,264.38586,0.8886502,371.23898,333.43454,1.0,356.72867,375.6579,1.0,353.81924,392.90927,0.9415537,340.69373,435.45804,0.69964015,334.08472,452.33078,0.8016163,427.23526,267.51355,0.6435896,408.7594,410.42838,0.7340761,298.65372,243.05997,0.52720404,280.36057,395.5831,0.8517795
23,373.6797,243.8959,0.8053762,369.50323,264.42767,0.90257573,371.15247,333.3858,0.98646456,356.81293,375.4919,1.0,354.02295,392.91608,0.9325943,340.687,435.664,0.73136586,334.08463,451.79907,0.8227018,427.49796,267.29254,0.63461643,409.6588,409.76047,0.70191485,298.73596,243.01378,0.5301068,278.54056,395.95288,0.8470731
24,374.6562,244.21071,0.79825294,370.02603,265.6774,0.88398063,371.16235,333.32883,0.98424554,357.20636,376.1436,1.0,354.6908,393.4774,0.9084497,341.25824,436.23517,0.6939974,334.32513,452.22437,0.83090967,427.07092,268.02197,0.6285372,408.6543,409.05313,0.67472035,299.2809,243.56369,0.5123656,280.7382,394.98996,0.924612
25,374.68094,244.43723,0.80562174,369.90466,264.2268,0.904202,371.41568,332.9773,1.0,357.00958,376.71265,1.0,354.5488,394.111,0.89920795,341.99554,435.75943,0.69936764,334.8923,451.08655,0.8340335,427.07523,267.98053,0.6320891,407.9891,409.0971,0.68611926,299.09406,243.79979,0.52095276,280.87753,395.98642,0.8774938
26,374.8291,244.42038,0.8027154,369.89005,264.3056,0.9037954,371.1164,332.66064,0.9931078,356.77136,376.4114,1.0,354.21042,393.75818,0.8993712,341.4475,435.02567,0.73647416,334.9975,450.22342,0.8499026,426.6934,267.62964,0.63192064,408.84998,409.39444,0.6646644,299.01645,243.58919,0.5188546,279.15994,393.61438,0.92080635
27,374.61597,244.23924,0.8066955,369.43784,264.43207,0.91140014,370.8653,333.0223,0.98995847,356.87616,376.44873,1.0,354.26993,393.7723,0.91325164,341.16583,434.02072,0.7377284,334.86835,449.9054,0.8740137,426.926,267.6131,0.62550753,408.09534,408.8866,0.6841771,298.92487,243.86632,0.507955,280.70383,393.86124,0.89665353
28,374.55704,244.21303,0.80111355,369.5547,264.37665,0.9051078,370.5538,332.87943,0.9836589,356.69107,376.6453,1.0,354.1259,393.86795,0.9002063,341.93033,433.9558,0.7301638,335.18387,449.6964,0.8437114,426.74097,267.6036,0.63048124,409.1271,409.38556,0.6765354,299.027,243.76837,0.52764624,281.06598,393.45764,0.898577
29,374.90656,244.47264,0.79961896,369.8213,264.36725,0.9009725,370.52194,332.86768,0.9852381,356.07367,376.29553,1.0,353.629,393.21823,0.9031406,341.90112,433.92853,0.7299994,335.43634,449.97055,0.8086519,426.90366,267.5088,0.6313605,412.2121,412.75632,0.646482,299.01874,243.78914,0.52654546,279.68097,392.3741,0.95080864
30,374.87222,244.66846,0.80393285,369.68338,264.7523,0.91306525,370.53583,332.96362,0.9821989,356.24075,375.80914,1.0,353.84885,392.8088,0.911945,341.6813,433.49344,0.71942306,335.27545,449.23346,0.82094663,426.96298,267.3621,0.6315678,409.58954,407.95874,0.64932555,299.01923,243.80109,0.51723504,280.4014,393.24182,0.9339275
31,374.5405,244.59045,0.80148995,369.85825,264.72354,0.9125393,370.5316,332.97488,0.9790818,356.51785,375.9721,1.0,353.63687,393.17126,0.90294904,342.0142,432.40683,0.7011313,335.48605,448.61218,0.8157108,427.36542,267.3098,0.62868226,412.01575,412.6222,0.6359757,298.63492,243.47191,0.5239561,281.47867,394.4348,0.8951964
32,373.88135,244.30908,0.81161326,369.34207,264.77652,0.9220542,370.5912,332.93994,0.97630304,356.3665,376.08438,1.0,353.40533,393.211,0.8863637,341.48303,432.47467,0.7186727,335.09076,448.21167,0.8391711,427.31424,267.12897,0.6374456,412.7932,412.7848,0.6628455,298.77795,243.5396,0.51905805,281.15063,394.19223,0.89671177
33,373.70953,244.06044,0.81901693,369.47104,264.30917,0.92855847,370.60004,333.09225,0.97718054,356.40314,376.07028,1.0,353.46487,393.14587,0.9118266,341.26263,432.45462,0.7293396,334.77786,448.23114,0.8162405,427.3325,267.37198,0.6366829,413.71988,412.1623,0.6449715,298.7202,243.42422,0.51229674,280.04483,392.34073,0.90062743
34,373.86072,243.91911,0.80681264,369.73325,264.22427,0.9125372,370.96317,333.01242,0.9913849,356.13028,376.47614,1.0,353.5217,393.1741,0.89146364,341.24463,431.76553,0.7307923,334.67932,447.78284,0.8331282,427.13675,267.43393,0.63549036,414.8952,411.36557,0.630615,298.62366,243.59018,0.5065203,279.44635,391.8813,0.8948687
35,373.45557,243.92139,0.8154577,369.45,263.6509,0.91933197,370.7678,332.77454,0.9811434,356.42163,375.569,1.0,353.42624,392.46286,0.9153104,342.1483,431.7307,0.7338176,335.22873,447.76855,0.8614201,426.98694,267.5927,0.63656163,413.05972,412.1077,0.61676955,298.54352,243.29828,0.5100248,279.2137,391.17163,0.8816475
36,375.0069,244.15306,0.80176157,369.8198,264.02362,0.92237747,370.7812,333.0724,1.0,356.3563,375.80682,1.0,353.60455,392.51395,0.93050206,340.4762,432.2501,0.72849166,336.12064,447.47858,0.86892545,426.83096,267.24017,0.641773,410.0502,410.56717,0.6036861,298.1378,244.0064,0.5222651,280.75897,391.1723,0.82669574
37,374.6848,244.0759,0.8173447,370.1055,263.6959,0.93135977,370.7185,332.8113,0.99492043,355.9533,376.1181,1.0,353.22696,392.86267,0.90971035,340.74985,431.7006,0.75933117,337.0507,447.16098,0.8827674,426.766,267.04028,0.6467261,409.43094,410.46082,0.6449248,298.62036,243.34105,0.5349479,279.39456,390.211,0.806918
38,374.64093,243.96695,0.8184447,369.9846,263.63245,0.92061836,370.6552,332.35397,0.987745,355.80295,375.98328,0.99519664,353.05594,392.38388,0.9019326,340.43295,431.9831,0.7491838,336.99014,447.3458,0.88351566,426.44376,267.09454,0.6481281,408.07324,410.62466,0.6841028,298.47418,243.19717,0.5243207,279.50513,389.55832,0.7947594
39,374.10425,243.6661,0.8205765,369.50244,263.6299,0.9241991,370.52335,332.9585,0.9809409,355.19473,376.42926,0.9991125,352.64996,392.44928,0.87942713,340.22852,431.36804,0.7716126,336.15845,446.71967,0.8959945,426.18927,267.41605,0.64637756,408.15128,410.98755,0.6776398,298.45483,243.20203,0.5209755,278.46362,390.3683,0.8229967
40,373.84647,243.77107,0.8176883,369.57816,263.70276,0.92555845,369.98355,333.0439,0.99698573,354.91342,376.6012,0.9919079,352.3385,392.46414,0.8703134,339.4543,431.55273,0.7632698,335.28253,446.08276,0.88175434,426.26288,267.17618,0.6477293,410.27237,410.357,0.64622116,298.64224,242.77875,0.5180079,278.1219,389.10608,0.8387447
41,373.22626,243.72545,0.8219414,369.77905,263.86716,0.93659097,369.7111,332.7122,0.9953524,354.8955,376.1597,0.9617533,352.0001,391.803,0.8564095,339.3261,430.56436,0.7661857,335.27432,445.006,0.8795478,426.3357,267.45868,0.6441606,410.719,410.2543,0.6301076,298.69742,242.7995,0.5167891,277.8704,388.61697,0.830517
42,373.61496,243.66063,0.8244199,369.98038,263.65512,0.92663956,369.8485,332.5233,0.9809093,354.75302,376.3902,0.9436774,352.02682,391.99252,0.84241027,339.24423,430.54904,0.7583814,335.33017,445.39426,0.8696594,426.32837,267.6259,0.6406629,411.07443,410.31375,0.6094562,299.01236,243.06328,0.52076674,277.08453,388.534,0.8081356
43,373.5402,243.58308,0.8270035,369.8805,263.72202,0.9180418,370.04187,332.3595,0.9765174,354.21942,375.8728,0.96469104,351.68866,391.58264,0.88131493,339.2647,430.86133,0.7561407,335.4619,446.0689,0.84803045,426.31635,267.44998,0.64764065,410.25323,410.5576,0.6382085,298.80545,242.92911,0.5139953,276.8513,388.48004,0.8168822
44,373.17026,243.33508,0.83742106,369.6678,263.70663,0.9323814,370.14905,331.89478,0.9548588,354.14816,375.8958,0.94952667,351.54523,391.49725,0.86017996,339.12823,429.82245,0.785579,335.32227,444.44748,0.87138706,426.2657,267.32956,0.651294,409.74643,409.32166,0.628789,298.7737,243.13394,0.50076765,279.92172,389.49222,0.8006456
45,373.46124,243.38295,0.8354145,369.88153,263.43115,0.9169506,369.53082,331.52066,0.9561404,353.67627,375.38065,0.96135336,351.1342,391.10727,0.8956764,339.39017,428.9777,0.7844661,335.71106,443.977,0.8689865,426.4194,267.24313,0.6599114,410.30038,409.6547,0.6317204,298.58322,242.72755,0.49399137,279.18634,389.76953,0.8449834
46,373.12903,242.9461,0.8509534,369.64633,263.12402,0.93409425,368.9634,330.94412,0.92559665,353.52057,374.57806,0.93442297,350.972,390.55203,0.87053686,338.67972,428.3149,0.7946337,335.14767,443.5114,0.8665028,426.22052,267.29993,0.6655891,411.07883,408.952,0.5892163,298.49866,242.53752,0.49725264,279.3751,389.50034,0.85480124
47,372.87506,243.17522,0.8562657,369.3931,263.31604,0.93825597,368.4141,330.45593,0.91876477,353.19794,374.43192,0.94218814,350.75195,390.18088,0.86653847,337.88174,427.87195,0.79533124,334.18472,443.27826,0.86138815,426.02576,267.0179,0.67356074,411.6276,408.19235,0.5798863,298.53268,242.5093,0.5001672,278.82666,389.2069,0.8649468
48,374.22192,243.63696,0.83569866,370.0628,263.43552,0.916085,368.26016,329.95428,0.93593067,353.02945,374.1313,0.96553546,350.96402,390.23196,0.88775164,336.17734,427.63986,0.775301,331.5783,443.10028,0.7646127,425.97052,266.96597,0.67987794,407.3226,410.38184,0.6656374,298.9488,241.78426,0.5258103,278.24783,388.88596,0.7526157
49,373.60187,243.57616,0.84134644,369.4498,263.46848,0.9161136,368.30283,329.62302,0.9399625,352.61252,374.17816,0.97295773,350.57883,391.7312,0.90663826,336.00974,426.86652,0.8050323,331.80026,442.8348,0.78734297,426.1048,266.30344,0.687959,407.94348,410.12088,0.666682,299.17114,241.9258,0.5207039,278.23734,389.19553,0.84991467
50,372.95764,243.26657,0.8542341,369.37845,263.0286,0.9319166,367.97632,329.42557,0.95094556,352.68698,374.0811,0.9550876,350.58316,391.33664,0.88209265,337.1853,427.55582,0.79964215,333.1648,443.38242,0.8222277,425.72815,265.8629,0.6842758,409.7296,409.23123,0.6385175,299.0077,241.51967,0.5328147,279.90677,389.79095,0.796505
51,373.48077,243.03735,0.842045,369.5938,262.94925,0.9200372,367.90726,328.9858,0.91396403,352.42267,373.95224,0.9463544,350.4288,391.64072,0.90374124,338.1507,426.71362,0.8040105,334.25922,441.99802,0.8449705,425.8913,265.93546,0.6897434,410.13763,408.46893,0.63459396,298.98007,241.59239,0.5257527,280.20392,389.93283,0.83026004
52,373.51553,243.14452,0.84405875,369.63168,263.05127,0.9146362,367.4584,329.02463,0.92537457,352.22998,374.1659,0.95801073,350.44803,391.61182,0.91945904,337.90283,426.55035,0.81555325,333.90436,441.92642,0.84253263,425.97226,266.1153,0.6924181,410.03418,408.74927,0.6375945,299.01755,241.72395,0.51092845,278.5608,389.89468,0.8627292
53,373.48392,243.17639,0.8422368,369.60886,263.0174,0.9057392,367.39935,329.4062,0.9298765,352.34073,373.90857,0.9710309,350.39804,391.39294,0.9260571,337.89532,426.88937,0.81396675,333.889,442.37534,0.8478121,425.98288,266.33264,0.69065636,410.32352,408.79352,0.6021427,298.98145,241.55646,0.51368374,279.91306,390.67422,0.822245
54,373.48352,243.17894,0.84077907,369.6933,262.97464,0.924297,367.68967,328.65512,0.90677345,352.25598,373.62854,0.95960766,350.52643,391.05893,0.9311022,338.4844,426.52222,0.8110549,334.58618,442.02826,0.8609116,426.17883,266.51776,0.6852289,410.68997,408.2309,0.59851056,299.10956,241.74971,0.5137716,280.1922,389.60934,0.8145094
55,374.07196,242.90904,0.83987457,370.05112,262.95438,0.9138596,367.6945,328.89957,0.9190739,352.5926,374.16086,0.95795757,350.44672,389.82413,0.8793373,337.55234,426.28867,0.8329847,333.88165,441.6278,0.84550786,426.4789,266.6523,0.6755313,409.93732,408.39847,0.61840624,298.87424,241.64836,0.5166726,280.39667,389.3929,0.76706797
56,373.81137,243.42076,0.842793,369.81497,263.19864,0.91648585,367.99286,329.2627,0.88620055,352.541,373.6185,0.93956244,350.238,390.82303,0.90765285,335.21136,425.73233,0.81129026,334.0995,442.32928,0.76603,426.23953,266.49826,0.6898121,409.95316,408.44623,0.6337195,298.70142,241.7515,0.52591306,280.42093,390.08292,0.8155914
57,373.57397,243.47186,0.8369118,369.89386,263.4897,0.9154551,368.06937,329.6372,0.8727451,352.44452,373.6909,0.956117,350.32056,391.13632,0.9291848,337.24203,426.35733,0.81315726,333.57077,441.78802,0.83132935,426.19504,266.53867,0.7009702,410.3383,408.81885,0.615001,298.8709,241.717,0.5196256,280.55096,390.2259,0.809751
58,373.4525,243.44664,0.84237266,369.64316,263.1322,0.92829967,368.05032,329.74734,0.872311,352.3876,373.49966,0.9326067,350.22778,390.86026,0.9193077,337.134,426.4245,0.79885423,333.51688,442.07,0.8181892,425.89548,266.6536,0.701393,410.41138,409.11722,0.6276574,298.80756,241.5971,0.5234527,280.03305,389.94382,0.8185971
59,372.96567,243.2496,0.8473625,369.24142,263.11853,0.93799585,367.80722,329.80676,0.89678544,352.40314,373.66528,0.94644725,350.21622,391.0825,0.9284886,337.69092,426.2193,0.78855884,334.0669,441.84058,0.8432542,426.2384,266.90155,0.69307786,410.17007,409.18878,0.6348309,298.5986,241.85202,0.51732606,279.99124,390.25647,0.81239516
60,371.81183,242.95282,0.8413616,368.5095,262.4081,0.95781255,367.72403,329.58466,0.8839487,352.46567,374.2187,0.94806075,350.5872,389.84845,0.89942753,337.3108,426.6918,0.8269517,333.51624,442.3618,0.8594217,425.83563,266.94797,0.6726946,409.34964,408.62802,0.6229778,298.72345,241.76364,0.5265162,277.8341,388.97372,0.82567924
61,371.79727,243.08817,0.8306302,368.31998,262.97122,0.9584929,367.90533,329.5476,0.9030063,352.51395,374.73483,0.96662277,350.35913,391.7781,0.8845744,337.5009,427.21094,0.81647855,333.61148,443.1223,0.83329105,426.109,267.46497,0.66329646,409.8613,409.60663,0.6481743,298.54263,242.0515,0.5105152,277.90826,389.18848,0.88426775
62,371.89148,243.0141,0.8271197,368.75897,262.72128,0.9426833,367.4835,329.9578,0.92634696,352.41476,374.8185,0.9654105,350.1362,392.01074,0.90393525,336.61728,426.7113,0.8183393,333.79062,442.66153,0.7978544,425.9071,267.4427,0.662163,410.24893,409.56354,0.64233077,298.60083,241.92827,0.50710416,277.727,388.373,0.911286
63,372.7305,243.00745,0.8263061,369.27905,262.8772,0.9346856,367.1798,330.50516,0.9432091,352.376,374.4727,0.98453665,350.18655,391.8418,0.92307353,338.37555,427.83218,0.8027076,335.0809,443.07047,0.8505487,425.94394,267.64468,0.66656905,410.14206,409.31174,0.6440258,298.531,241.88446,0.51355535,279.5707,389.87564,0.876086
64,372.28412,243.29477,0.83080274,369.08603,263.4679,0.943207,368.10303,331.51422,0.9313066,352.11835,375.00598,0.9497385,350.20697,392.1438,0.9123481,338.28958,427.40717,0.7937664,335.6895,442.45892,0.8324101,425.6137,267.63898,0.6546724,410.22482,409.35776,0.6608774,298.36493,241.87238,0.51263344,278.91983,389.97757,0.8954492
