scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,253.1202,232.6089,1.0,257.76147,246.21088,1.0,218.91289,310.64355,0.94920665,203.9428,353.6983,1.0,201.37943,375.99255,1.0,202.59349,407.9406,0.9630066,210.52635,427.04755,1.0,327.63803,242.0766,0.9050148,280.9705,394.16046,0.85642785,205.86592,240.24814,0.9198076,163.94398,387.94916,1.0
9,255.83417,230.62125,1.0,257.51407,246.05016,1.0,218.85019,310.63983,0.9610188,204.01215,353.39725,1.0,201.43044,375.77728,1.0,202.63503,407.59293,0.96469945,210.47203,426.8785,1.0,327.64917,241.79001,0.9120784,279.77362,395.17087,0.83915395,205.74324,240.22223,0.9135629,164.27461,388.46423,1.0
10,255.76677,230.70691,0.9976767,257.5652,246.29355,1.0,218.94029,310.60556,0.9656112,204.22781,353.6752,1.0,201.52716,375.8698,1.0,202.48961,407.521,0.94934,210.33968,426.64136,1.0,327.64896,241.89558,0.9269593,280.31555,394.986,0.879246,205.827,240.36354,0.9131637,164.30917,388.3115,1.0
11,255.90439,230.55923,0.9941307,257.5772,246.0799,1.0,219.14575,310.55722,0.9614824,204.01407,353.74847,1.0,201.41534,376.0711,1.0,202.49272,407.7176,0.9397674,210.27473,426.75226,1.0,327.5866,241.8793,0.9125497,281.0102,395.00812,0.8840862,205.94054,240.27115,0.9216856,164.39482,388.47107,1.0
12,253.44666,232.91281,0.99130404,257.99808,246.31311,1.0,219.09264,310.87347,0.95469505,204.10585,354.4003,1.0,201.18562,376.55447,1.0,202.91904,408.22382,0.9610758,210.85455,426.75787,1.0,327.41028,241.77751,0.9278571,279.69772,394.25616,0.87475777,206.1267,240.42613,0.9273862,164.42825,390.0033,1.0
13,256.24417,230.69743,0.99014926,258.0488,246.25179,1.0,219.35751,311.23615,0.956303,204.34435,354.30093,1.0,201.22792,376.44284,1.0,203.44324,408.59033,0.9604244,211.63542,427.16034,1.0,327.326,241.95523,0.93624943,280.10648,393.48944,0.87006307,205.77768,240.64159,0.93584013,164.92195,389.57254,1.0
14,256.22705,230.70363,0.9914682,257.8108,246.38855,1.0,219.69357,311.16748,0.96078926,204.44992,354.39774,1.0,201.42975,376.4774,1.0,202.92354,408.42416,0.95170295,210.96313,426.8184,1.0,327.4899,242.14507,0.9392491,279.50992,393.59143,0.880012,205.78404,240.5756,0.9366875,164.65579,389.55725,1.0
15,253.33755,233.25166,0.99285364,258.12265,246.51752,1.0,219.56789,311.27054,0.9570822,204.56949,354.21182,1.0,201.40585,376.40378,1.0,202.91049,408.5871,0.99016863,211.16324,427.83243,1.0,327.42026,242.14224,0.92942166,280.4119,393.71756,0.8721468,205.8571,240.72166,0.93264735,164.62779,388.8422,1.0
16,256.05612,230.85556,0.9954445,257.86212,246.53366,1.0,220.04916,311.73596,0.95447505,204.78941,354.35638,1.0,201.71704,376.4396,1.0,203.04594,408.853,0.9979242,211.18488,428.26233,1.0,327.52042,242.17867,0.9265942,280.46655,394.0613,0.88437253,206.06648,240.86638,0.9363472,165.02364,388.4887,1.0
17,255.7394,231.09853,0.98619515,257.684,246.70778,1.0,219.85506,311.54514,0.9410619,204.62918,355.05695,1.0,201.78735,376.75635,1.0,203.40005,409.1561,1.0,211.53348,428.64365,1.0,327.35397,242.26251,0.9409815,280.0623,394.61197,0.84383416,205.97766,241.15863,0.9433154,165.35298,388.73215,1.0
18,255.40685,231.33838,0.9905656,257.3191,247.03873,1.0,219.71912,311.83966,0.943683,204.88133,355.12073,1.0,201.91321,377.02567,1.0,202.91931,408.8585,1.0,210.87663,428.15564,1.0,327.3696,242.30948,0.9228477,279.7442,394.11646,0.8038288,206.07603,241.50858,0.9387686,164.95006,389.07834,1.0
19,255.59344,231.3531,0.97916985,257.3746,246.88113,1.0,219.67844,312.14975,0.9369259,204.98232,355.2307,1.0,202.33783,376.96414,1.0,202.67749,408.98328,0.9964916,210.66644,428.13098,1.0,327.44873,242.39542,0.9193828,280.73315,394.67728,0.80955285,205.9913,241.64252,0.92829806,165.27843,389.27496,1.0
20,255.65729,231.42487,0.9804269,257.7931,246.80199,1.0,219.66693,312.0965,0.9353341,204.7739,355.39597,1.0,202.3149,377.03906,1.0,203.43231,409.14398,1.0,211.5001,428.40222,1.0,327.50876,241.94807,0.912702,280.88116,395.1839,0.80345565,205.45175,241.43716,0.9301132,165.062,389.56516,1.0
21,255.40314,231.47572,0.9647262,257.49188,247.03987,1.0,219.58012,312.62488,0.9278388,204.74825,355.86832,1.0,202.22127,377.45917,1.0,203.25479,409.02838,1.0,211.46063,428.31418,1.0,327.53094,241.89992,0.90044874,280.65515,395.11334,0.803223,205.80981,241.31662,0.9365308,165.10832,389.86774,1.0
22,255.22183,231.37566,0.95948184,257.4962,247.10866,0.99909306,219.7284,312.6449,0.92609143,204.4339,356.0217,1.0,202.69151,373.91653,1.0,203.5891,409.70477,1.0,211.6323,428.8996,1.0,327.53958,241.86612,0.8869427,281.09882,394.7801,0.8090921,205.96237,241.51643,0.9422422,165.26683,389.90814,1.0
23,255.22826,231.53003,0.950075,257.53152,247.03334,0.9941791,219.43866,312.92102,0.9158895,204.61903,356.30176,1.0,202.61111,373.9728,1.0,202.8836,408.98666,1.0,210.57925,428.04822,1.0,327.4916,241.7817,0.89363635,280.83392,394.99344,0.80726635,205.81302,241.5839,0.9401494,165.30116,390.14328,1.0
24,256.019,231.81451,0.9182391,257.9842,247.11739,0.99821377,218.83145,313.20468,0.94141275,204.82855,356.37888,1.0,199.87064,376.8265,1.0,203.69258,408.30338,0.99708045,211.41537,427.64993,1.0,327.38028,241.29488,0.9185983,280.8859,395.57047,0.7844413,205.76357,241.4589,0.90290886,165.05147,390.80136,1.0
25,255.1974,232.0467,0.9319516,257.31522,247.38751,0.99318415,219.48413,313.12494,0.93336093,204.79974,356.54617,1.0,202.91068,374.07016,1.0,203.86627,409.15222,1.0,211.84651,428.29514,1.0,327.2398,241.56789,0.92663264,280.55746,396.09457,0.798426,205.31923,241.39702,0.9148714,165.02356,390.8242,1.0
26,255.17303,232.29745,0.9436729,257.08624,247.61427,0.99579895,219.17896,313.5414,0.9355253,204.78624,356.82654,1.0,203.00526,374.42966,1.0,204.09415,409.3288,1.0,212.13303,428.41382,1.0,327.41348,241.59967,0.9190319,281.01852,396.04117,0.7849869,204.5356,241.4102,0.9159807,165.77165,391.14154,1.0
27,254.44946,232.49957,0.95565236,256.72397,248.03024,1.0,219.16374,313.85242,0.93174016,204.6711,357.30984,1.0,202.84634,374.66544,1.0,203.82614,409.36127,1.0,211.72632,428.39545,1.0,327.5323,241.61047,0.90507925,280.77728,395.96622,0.78004825,204.32893,241.708,0.9233953,165.66714,391.40997,1.0
28,254.74161,232.43369,0.94491965,256.948,247.93733,1.0,219.29607,313.95227,0.93152875,204.59444,357.49036,1.0,202.82356,374.97678,1.0,204.07634,410.14813,1.0,212.23419,429.29053,1.0,327.47513,241.60606,0.9064353,278.3956,396.40933,0.81162643,204.70474,241.94067,0.90986294,165.60756,391.13052,1.0
29,254.61716,232.37004,0.9496722,257.01343,247.94933,1.0,219.07666,314.10345,0.91357154,204.31288,357.74634,1.0,202.74039,375.0356,1.0,204.46829,410.77692,1.0,210.42828,429.38797,1.0,327.39206,241.7173,0.9150247,278.21487,396.4421,0.8174347,204.6942,241.91454,0.90724623,165.54396,391.00113,1.0
30,254.7369,232.27237,0.9518789,256.98538,247.7526,1.0,219.07912,314.09946,0.9012792,204.42827,357.93677,1.0,202.9123,375.1533,1.0,204.16608,410.46213,1.0,209.77802,428.88428,1.0,327.4597,241.52394,0.91356343,278.7822,396.32224,0.80460626,204.786,241.5125,0.9034808,165.44073,391.3573,1.0
31,254.99907,232.10686,0.9578613,257.2337,247.66571,1.0,219.04962,313.81842,0.91288054,204.6381,357.83456,1.0,203.01709,375.097,1.0,203.69293,410.37082,1.0,212.10468,429.70465,1.0,327.54547,241.76912,0.906884,278.52737,395.9554,0.79485554,204.78964,241.2958,0.91541004,165.87778,391.66336,1.0
32,254.73732,232.20572,0.9564081,256.9694,247.60841,1.0,219.12247,314.02853,0.91461056,204.63052,357.65778,1.0,202.84746,374.80835,1.0,203.52412,410.0586,1.0,211.96315,429.6604,1.0,327.14236,241.88426,0.8995495,280.6983,395.78854,0.8039694,204.76564,241.57826,0.9143542,165.50252,391.52332,1.0
33,254.8034,232.2125,0.943252,257.01547,247.60263,1.0,219.0512,313.62744,0.9104538,204.36104,357.88812,1.0,202.63782,374.88837,1.0,203.72827,410.1148,1.0,212.28972,429.63043,1.0,327.0871,241.82693,0.91014796,280.29648,395.94006,0.7937377,205.09088,241.92435,0.9168034,165.32336,391.32098,1.0
34,254.88423,232.24869,0.9431011,257.06458,247.56914,1.0,219.33295,313.4494,0.9079456,204.21822,357.87378,1.0,202.5893,374.8103,1.0,203.58131,410.10086,1.0,212.07883,429.66214,1.0,327.02405,241.87286,0.9196725,280.05746,395.885,0.8144671,204.74857,241.66463,0.91792,165.3834,390.68124,1.0
35,254.95045,232.34842,0.94240016,257.10254,247.68228,1.0,219.13744,313.633,0.9097143,204.30936,357.67227,1.0,202.64944,374.74136,1.0,203.59775,409.5585,1.0,211.85025,429.03656,1.0,326.96753,241.89214,0.91287154,280.32455,395.53015,0.776116,204.3601,241.75386,0.9170702,165.45653,390.67606,1.0
36,255.1608,232.0494,0.9372515,257.09634,247.61597,1.0,219.42258,314.5712,0.9513137,204.46661,358.1295,1.0,202.82712,375.482,1.0,203.66685,410.02255,1.0,211.73566,429.44485,1.0,327.02322,241.90726,0.89693975,280.22574,395.79175,0.80078113,205.08636,242.36566,0.89994574,165.63707,391.43054,0.9947343
37,255.13994,232.08891,0.9476788,256.93643,247.56425,1.0,219.62798,314.7664,0.97441864,204.53438,358.1776,1.0,202.75883,375.18454,1.0,203.6352,409.81848,1.0,211.67535,429.1492,1.0,326.93625,241.96501,0.8949317,280.4182,395.75656,0.7971176,204.75185,242.79953,0.9054674,165.70403,391.51675,0.99469244
38,255.43497,232.00215,0.9534227,257.12476,247.63608,1.0,219.52492,314.55954,0.9663772,204.79037,357.90897,1.0,203.00764,375.24774,1.0,203.62108,409.38187,1.0,211.6857,428.83133,1.0,327.19193,241.99779,0.8882332,280.33243,396.02966,0.8049104,204.88763,242.6461,0.90885854,165.97717,391.80142,0.989105
39,255.50009,232.01541,0.94586885,257.11063,247.48625,1.0,219.51953,314.42407,0.96889234,204.60454,357.98737,1.0,202.98296,375.22064,1.0,203.77809,410.03854,1.0,212.0747,429.41266,1.0,327.1922,241.92155,0.89087903,280.4292,396.56046,0.821043,205.11873,243.02264,0.9087204,165.78165,391.32416,1.0
40,255.3839,231.97433,0.9473373,257.14224,247.44727,1.0,219.32555,314.3315,0.9679046,204.5812,358.00467,1.0,202.96246,375.13696,1.0,203.65741,410.08716,1.0,211.98402,429.66168,1.0,327.12796,241.953,0.89363635,280.54465,396.3861,0.80966234,205.01498,243.01245,0.9021118,165.7527,391.47174,1.0
41,255.28592,231.90892,0.96069926,256.9894,247.51883,1.0,219.15721,314.35532,0.96281314,204.57187,358.00397,1.0,202.8727,375.14325,1.0,203.67487,409.92078,1.0,211.99026,429.04782,1.0,327.0286,241.63312,0.8830179,280.4774,396.75818,0.7861378,204.90756,242.40092,0.9085451,165.87659,391.40485,1.0
42,255.45808,231.95432,0.94221056,257.1511,247.57678,1.0,219.24796,314.18118,0.95058745,204.5709,357.9204,1.0,202.80328,375.04312,1.0,203.69545,410.46442,1.0,212.07484,429.8728,1.0,327.18878,241.7843,0.89130306,280.005,396.5009,0.7915212,204.84929,242.95537,0.90659684,165.64961,391.3176,1.0
43,255.04729,232.03514,0.94660926,256.92337,247.6578,1.0,219.13283,314.2808,0.95398366,204.75902,357.98904,1.0,202.83305,375.27612,1.0,203.65454,410.00342,1.0,212.14912,429.72412,1.0,327.08194,241.67459,0.89984006,280.50488,396.81323,0.77809614,204.91714,242.7648,0.92372286,166.0824,391.62726,1.0
44,254.68192,232.10742,0.9439712,256.82254,247.4733,1.0,219.47624,313.96286,0.9431017,204.75864,357.85016,1.0,202.77553,375.22757,1.0,203.2376,410.42007,1.0,212.63782,427.625,1.0,326.93845,241.42297,0.90742725,280.18997,396.71603,0.77273947,204.73825,241.93504,0.9158191,165.66782,391.6678,1.0
45,254.75444,232.34982,0.9448502,256.90747,247.88522,1.0,219.37953,314.08972,0.9469169,204.77989,358.1313,1.0,202.86263,375.57922,1.0,203.33818,410.15698,1.0,211.52693,429.49756,1.0,326.69202,241.3396,0.90205634,278.82977,396.5972,0.7804713,204.78893,241.75427,0.92276525,165.65732,392.0258,1.0
46,254.80278,232.18414,0.9515424,256.99164,247.87224,1.0,219.39565,314.29977,0.9386619,204.65092,358.17114,1.0,202.74876,375.57568,1.0,203.3798,410.14694,1.0,211.6149,429.56046,1.0,326.5475,241.33827,0.9093467,279.05655,396.83124,0.81373733,204.67455,241.52034,0.9196216,165.64983,391.68436,1.0
47,254.79677,232.21228,0.95307624,256.98877,247.7475,1.0,219.80603,314.1283,0.9380603,204.37158,358.30447,1.0,202.74281,375.7828,1.0,203.8017,410.5081,1.0,212.35295,430.10812,1.0,326.5527,241.3858,0.8949829,278.9653,397.06662,0.8143802,204.50346,241.72107,0.92760396,165.94533,392.65805,0.9993089
48,254.81255,233.04596,0.9093242,256.8287,247.7286,1.0,219.63269,314.1223,0.9689756,204.45572,358.2702,1.0,202.95537,375.42615,1.0,203.6235,410.4031,1.0,212.78677,428.17395,1.0,326.8036,241.85684,0.9289836,279.21414,397.6997,0.8312546,204.94066,242.34157,0.93329024,165.9322,391.93692,0.9905665
49,254.8302,232.96503,0.9156607,256.7591,247.82306,0.98927397,219.73546,314.01398,0.96932894,204.43118,358.09448,1.0,202.81874,375.42896,1.0,202.86928,409.83655,1.0,210.89728,429.4428,1.0,326.7983,241.56454,0.92392987,278.5611,397.54742,0.834469,204.75107,242.3021,0.9283017,165.63976,391.93607,0.9964597
50,255.09698,233.08353,0.90955037,256.9953,247.81905,0.9811027,219.5807,313.91266,0.9564433,204.40367,358.24417,1.0,202.94287,375.5723,1.0,202.46959,409.36093,1.0,210.50827,428.98508,1.0,326.845,241.99376,0.9174658,278.67645,397.48505,0.81510234,204.89757,242.15282,0.9347452,165.67558,391.44827,1.0
51,255.20667,232.96693,0.91505605,257.11234,247.75871,1.0,219.21126,313.9738,0.94494575,204.45131,358.026,1.0,202.81422,375.24417,1.0,202.21132,409.01758,1.0,210.20584,428.45352,1.0,326.90933,241.98033,0.9244966,279.03534,397.91708,0.8058072,204.83322,242.30536,0.9358413,165.97227,391.40814,0.9875994
52,255.35251,232.80103,0.9198711,257.23703,247.76074,1.0,219.12683,313.6059,0.9252701,204.41289,358.06848,1.0,202.86508,375.37305,1.0,203.16023,409.90213,1.0,211.2681,429.56128,1.0,326.88364,241.86945,0.9360774,278.1141,397.75174,0.8123481,205.03387,242.2728,0.93579787,165.95581,390.9198,0.98768634
53,255.06133,232.76144,0.921609,256.94812,247.79997,0.99088407,219.2038,313.6149,0.9291521,204.78468,358.0551,1.0,202.68887,375.66705,1.0,203.09132,409.85196,1.0,211.44272,429.58365,1.0,326.9009,241.87534,0.921306,279.048,398.29242,0.8242446,204.58946,241.88988,0.9293842,165.31792,390.63855,1.0
54,255.0818,232.68567,0.92309195,257.2172,247.90475,0.99853426,219.37689,313.5441,0.9201046,204.595,358.14697,1.0,202.64339,375.84573,1.0,202.77924,410.28705,1.0,211.06747,429.66562,1.0,326.55875,242.05942,0.9262263,278.6309,398.07495,0.80770016,204.7713,241.94843,0.9321756,165.07732,391.2501,1.0
55,254.95055,232.80115,0.9363059,257.05087,247.6566,1.0,219.1122,313.5212,0.9293709,204.57507,358.1599,1.0,202.63916,375.7328,1.0,202.63525,410.2244,1.0,210.95317,429.56525,1.0,326.56934,242.14743,0.90491366,278.01028,397.60895,0.8178223,204.34486,242.36752,0.9562185,165.24683,391.4854,1.0
56,254.93814,232.8094,0.9359794,257.00092,247.6774,1.0,219.07623,314.16077,0.9343047,204.4219,358.42932,1.0,202.64,375.69196,1.0,202.95082,410.24854,1.0,212.21686,427.66254,1.0,326.48663,242.22824,0.9031256,278.56943,397.5534,0.8259793,204.80733,242.8712,0.9567539,165.50902,391.53156,1.0
57,254.94727,232.73203,0.9336411,257.15146,247.81552,1.0,219.24223,314.0369,0.9388613,204.6067,358.4568,1.0,202.77795,375.82837,1.0,202.91354,410.04337,1.0,211.21394,429.83542,1.0,326.46094,242.21739,0.8902736,280.27084,397.2836,0.8315902,204.8979,242.6793,0.94203746,165.69879,391.90884,0.9878172
58,254.97453,232.72906,0.93251735,257.05466,247.70535,0.9992866,219.60799,313.99786,0.95117277,204.63925,358.35303,1.0,202.74368,375.60446,1.0,202.546,410.25903,1.0,212.03497,427.7059,1.0,326.51523,242.06552,0.89304507,279.77863,397.66708,0.8435265,205.06335,242.2519,0.9456542,165.66951,391.82022,0.9895906
59,255.09654,232.39375,0.9422877,257.072,247.51894,1.0,219.15921,314.15833,0.9398441,204.7021,358.1985,1.0,202.76892,375.6926,1.0,202.36934,410.25143,1.0,211.69574,427.57715,1.0,326.64243,242.08034,0.8952527,279.9979,397.1972,0.83550066,204.95204,241.91336,0.9413045,165.81815,391.29556,0.9858579
60,254.82356,232.35469,0.9388921,256.5304,246.9561,1.0,219.13757,314.03793,0.9320151,204.46373,357.60403,1.0,202.82338,375.47495,1.0,202.20377,409.94785,1.0,210.43454,429.39496,1.0,326.3323,241.46841,0.90894455,278.5493,397.5496,0.80529803,204.97514,242.219,0.90472126,165.08571,391.0471,1.0
61,254.9821,232.3896,0.9392557,256.68076,246.98877,1.0,219.17683,313.9544,0.9215376,204.23492,357.5854,1.0,202.50322,375.14734,1.0,202.72346,409.68817,1.0,210.96458,429.10687,1.0,326.5747,241.46516,0.911071,278.74765,397.40927,0.81343526,204.82431,242.11388,0.9318479,165.13577,391.1046,1.0
62,254.8931,232.1684,0.9512513,256.6893,246.96823,1.0,219.38728,313.91888,0.9225717,204.44455,357.5313,1.0,202.48647,375.06516,1.0,202.24313,409.73117,1.0,210.689,429.42914,1.0,326.6197,241.39105,0.9098783,278.74487,397.7039,0.81722444,205.08643,241.76723,0.92507994,165.11125,390.97018,1.0
63,254.7798,232.22621,0.9586344,256.64795,246.94739,1.0,219.60245,314.0857,0.9259643,204.50464,357.36633,1.0,202.49245,374.99103,1.0,202.34348,409.91248,1.0,210.78954,429.38617,1.0,326.67792,241.4322,0.90425766,280.5606,396.9624,0.81662023,205.11362,241.86378,0.9301883,165.23752,391.37085,1.0
64,254.75388,232.09267,0.96493,256.51242,246.99504,1.0,219.65443,313.74478,0.9199415,204.28383,357.64368,1.0,202.42963,375.1976,1.0,202.13498,409.85104,1.0,210.6122,429.68054,1.0,326.6055,241.5032,0.9003327,280.30255,396.8368,0.8229872,205.09268,241.48985,0.92660016,165.34032,391.3999,1.0
65,254.49796,232.06387,0.9635927,256.29388,247.00215,1.0,219.65321,313.63785,0.9311451,204.417,357.4594,1.0,202.39125,375.17313,1.0,202.18602,409.8671,1.0,210.49129,429.69446,1.0,326.4694,241.30605,0.8921111,278.4254,397.22125,0.80109745,204.92868,241.96057,0.923843,165.35608,390.9167,1.0
66,254.0112,232.08478,0.9617478,256.04468,247.2622,1.0,219.67308,313.6007,0.92790514,204.56989,357.6142,1.0,202.40703,375.029,1.0,202.0123,409.94553,1.0,210.21964,429.66745,1.0,326.0916,241.27316,0.8954015,280.38815,396.94397,0.7944962,204.63042,241.28815,0.9436619,165.34514,391.02637,1.0
67,254.00798,232.0671,0.9865672,256.10553,247.39514,1.0,219.65439,313.84363,0.9368945,204.38136,357.66962,1.0,202.37437,374.99908,1.0,202.52348,410.61096,1.0,211.97179,428.63574,1.0,325.93448,241.32942,0.886636,280.47528,397.0463,0.7819478,204.31256,241.58707,0.93833697,165.26395,391.17288,1.0
