scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,368.52753,194.26262,0.84954894,368.78934,208.67896,0.9020155,406.99008,246.25035,0.8175947,413.67255,278.10306,1.0,418.14938,294.8807,0.98072606,418.08612,329.1209,0.68890214,419.0639,344.59518,0.8031301,414.29083,216.87221,0.73563886,447.21686,326.7903,0.81137866,296.0001,208.54309,0.8247447,335.3967,331.29947,0.9391055
9,368.64813,194.59169,0.85065424,368.8587,208.88293,0.91657084,406.9807,246.07251,0.8204911,413.52188,277.88998,1.0,418.04013,294.42102,0.9907044,417.87103,328.55334,0.70931447,419.32574,344.47845,0.82973284,414.44162,216.84132,0.7414783,447.14883,326.83273,0.7957489,296.31198,208.23923,0.83537096,335.10226,330.7238,0.95657283
10,368.577,194.683,0.84825104,369.0866,208.93896,0.9133155,406.94537,246.02252,0.81782335,413.4249,277.63376,1.0,418.14087,294.54187,0.98736763,418.95834,329.08698,0.7185881,419.23615,345.44568,0.8661145,414.57492,216.62065,0.73930645,447.7933,327.2118,0.78241867,296.1831,208.1445,0.821071,334.8653,330.6645,0.9509434
11,368.8273,195.35812,0.84641886,368.97028,208.98898,0.9118124,406.9903,245.93483,0.8204195,413.42722,277.7904,1.0,418.1521,294.6522,0.98512006,418.21344,329.23596,0.71739376,418.72125,345.1429,0.83799016,414.28876,216.79575,0.7262219,447.7002,326.8912,0.8005176,296.47433,208.49202,0.8164099,335.6162,331.65213,0.952897
12,368.4867,194.68224,0.8538115,369.09476,209.24516,0.9283465,407.11847,246.50375,0.81272787,413.73022,278.25232,1.0,418.13333,294.5685,0.9813065,418.99332,329.0017,0.7203744,420.03775,344.9113,0.83095366,414.28128,217.00157,0.74859536,449.5415,329.51843,0.78680074,296.45773,207.89569,0.8269085,335.52835,329.91333,0.9612621
13,368.55063,194.84532,0.8565262,369.16306,209.1688,0.9316725,407.30923,246.52348,0.81121355,413.5664,278.0364,1.0,418.09454,294.77127,0.98096615,418.75647,329.6605,0.69475114,419.314,345.6996,0.80308414,414.2129,217.34148,0.7338511,448.11884,327.2005,0.7888264,296.277,207.81467,0.81213886,335.34174,330.01797,0.9481902
14,368.58353,194.83,0.8534767,369.05963,209.14893,0.92709863,407.39066,246.51842,0.8030707,413.3791,278.36987,1.0,417.80292,295.06586,0.96607727,418.41037,329.90622,0.71692884,419.1416,345.8797,0.8001801,414.16385,217.12402,0.74450606,447.76233,327.00253,0.7916993,296.73108,207.99863,0.8111147,335.32205,330.2394,0.9553328
15,368.47424,195.05484,0.8594159,368.8948,209.4121,0.92829555,407.11505,246.56024,0.7829108,413.31128,278.07944,1.0,417.89752,295.09253,0.9516268,418.17535,329.8872,0.7125418,419.40268,346.02914,0.8007053,414.16754,217.15598,0.7382632,447.98233,327.87607,0.79017115,296.99493,208.37256,0.7954396,335.2103,330.65158,0.9406884
16,368.6096,195.03436,0.85228646,368.97388,209.27711,0.926207,407.2288,246.71736,0.78386384,413.34583,278.29584,1.0,418.01776,295.2839,0.9434267,419.47266,330.32257,0.70824224,419.2253,345.6339,0.8021834,414.14258,217.14575,0.7412782,447.74658,327.82452,0.8127728,296.34058,208.25006,0.789995,335.40637,330.7596,0.9600311
17,368.6053,194.96605,0.85263085,368.87708,209.24,0.92747915,407.2085,247.12892,0.7690495,413.049,278.85718,1.0,417.61835,295.7236,0.9368011,417.85168,330.07886,0.731348,419.09094,346.04303,0.79959345,414.31537,216.8929,0.7442514,447.50565,328.014,0.82139236,296.82043,208.15178,0.7837879,335.46677,331.06955,0.96049047
18,369.29013,195.77101,0.8611725,369.1242,209.1814,0.92826617,407.3857,246.73924,0.7779431,413.41507,279.09665,1.0,418.14005,294.41733,0.9494801,417.90924,330.22745,0.7419239,418.70428,346.45953,0.8218542,414.40417,217.22656,0.7376422,447.7259,328.3714,0.8295175,296.76016,208.47527,0.7856424,335.51025,331.70752,0.9558388
19,368.73123,195.26884,0.8515563,369.09705,209.34511,0.9169865,407.2153,246.69727,0.78261054,413.02414,278.86923,1.0,418.02206,294.0728,0.94600844,419.90353,330.4894,0.7563522,418.83438,346.10336,0.826747,414.61176,216.80875,0.74500835,448.06213,328.372,0.8229576,296.31323,208.16928,0.79719543,335.72116,331.33908,0.9201543
20,369.06125,195.16573,0.8556565,369.0863,209.42986,0.9248456,407.27264,246.86497,0.79541576,413.02872,278.86865,1.0,418.0207,294.38437,0.9478327,419.87555,330.89346,0.7444146,418.8379,346.61807,0.82770956,414.54593,217.05347,0.74934536,447.7296,328.66202,0.8138911,297.12106,208.40201,0.78145856,335.50482,331.65463,0.93531233
21,368.8859,195.05028,0.8411243,368.9637,209.42056,0.91072565,407.1946,247.01672,0.78018826,412.9103,278.99533,1.0,417.92358,294.70792,0.9544894,419.94464,330.7142,0.76102805,418.69025,346.56564,0.84176517,414.75555,216.86438,0.7477149,447.96213,328.90018,0.8130341,297.56915,208.0644,0.8006834,335.29276,331.5944,0.9369158
22,368.93552,195.21104,0.8366714,368.9931,209.61366,0.9083628,407.13364,247.00937,0.78491807,413.0622,279.14227,1.0,417.97998,294.7282,0.9599668,417.5059,331.11356,0.7385333,418.6723,346.64157,0.82895494,414.71948,216.75243,0.7571225,447.519,329.06363,0.8049233,297.0703,207.64369,0.80450153,335.46884,331.67218,0.930913
23,368.92273,195.46321,0.84601843,369.07178,209.68997,0.9180257,407.45813,247.08177,0.7859335,413.042,279.2551,1.0,417.96323,294.84567,0.95548856,419.77676,331.56155,0.74912405,419.09225,346.528,0.8276255,414.71158,216.67201,0.751071,447.77017,329.76422,0.7945349,296.98697,207.61417,0.7973332,335.26083,331.7124,0.9410164
24,368.9785,196.46086,0.85626835,368.5975,209.85898,0.9152305,406.97665,247.48001,0.7831602,413.43298,279.15314,1.0,417.95157,294.2551,0.9823682,418.28772,331.39938,0.76781934,419.54053,346.7541,0.8383283,414.37558,216.94453,0.74477714,448.23996,329.06842,0.80054325,297.46802,208.43414,0.80247265,335.40997,331.71088,0.95384204
25,368.94818,196.42992,0.84976095,368.5207,209.79022,0.91327184,406.82275,247.68323,0.7795643,413.28134,279.38754,1.0,418.2313,294.57852,0.98291504,418.95514,331.6464,0.7722172,420.3984,347.40543,0.87274486,414.45694,217.17296,0.7434623,448.49213,328.9677,0.82286066,297.2041,208.19553,0.7890787,336.186,330.64978,0.8989769
26,369.08707,196.23785,0.8532105,368.60193,209.83382,0.91259235,406.68353,247.9024,0.7722603,413.35464,279.47968,1.0,418.16275,294.8902,0.9818498,419.59338,331.88132,0.7787251,420.79254,347.84604,0.86826694,414.512,217.03728,0.75059116,448.72858,328.87552,0.8052167,296.52838,207.92476,0.7846793,336.7302,330.767,0.91949564
27,369.0738,196.13367,0.858664,368.4739,209.80066,0.9114437,406.77032,247.77167,0.7809701,413.49155,279.5015,0.9972335,418.4132,295.00323,0.9803307,419.97247,332.19238,0.77678615,420.69217,348.09427,0.870121,414.29318,217.051,0.7492158,448.75336,329.34195,0.80895936,296.6604,207.84148,0.777202,336.46103,331.0778,0.9122514
28,369.0869,196.06227,0.8583992,368.52655,209.67036,0.9122301,406.80316,247.76657,0.7773184,413.56024,279.7202,0.98942363,418.50342,295.33664,0.9868701,419.6293,332.0838,0.7843872,420.73148,347.73328,0.8761238,414.26175,216.9257,0.75702566,448.3122,329.15637,0.8065525,296.97958,208.5629,0.7904699,336.70245,331.1918,0.89706063
29,369.24582,195.83315,0.85756236,368.5513,209.6438,0.9122034,406.93204,247.82744,0.76460665,413.70578,279.73755,0.9867343,418.55255,295.43146,0.981064,420.09988,332.22714,0.7929147,420.95316,347.98337,0.8671766,414.17624,216.94405,0.75948155,448.74078,329.2672,0.81687754,297.08188,207.65639,0.7840684,336.82156,331.0186,0.89803326
30,368.64337,195.39043,0.84814507,368.57278,209.60966,0.9075929,406.93985,247.71762,0.77155143,413.8294,279.81497,0.978481,418.76678,295.732,0.9886975,420.22183,332.051,0.80381846,421.48996,348.2308,0.88314146,414.15118,217.28618,0.7451983,448.73773,329.27267,0.8141147,296.85498,207.465,0.79968524,336.57358,331.29068,0.8858278
31,368.5727,195.6247,0.8551429,368.62436,209.8434,0.91525143,407.04907,247.93898,0.7792903,413.77008,279.92056,0.9939638,418.71063,295.8282,0.99636394,419.85547,332.38812,0.79361147,420.47607,348.09265,0.84133554,414.1665,217.2328,0.7412582,448.7925,329.3474,0.8239386,296.76398,207.70534,0.80599916,336.5478,331.19693,0.8974709
32,368.31558,195.51562,0.8555627,368.5055,209.72183,0.90474486,407.0406,247.98386,0.774358,413.3682,279.99066,1.0,418.52753,295.62534,0.9875927,419.47903,332.3594,0.7660706,420.3079,348.3402,0.8544608,414.25696,217.2961,0.7451555,448.44827,329.58887,0.80921936,296.63055,207.88812,0.8201929,336.59583,331.4016,0.91303307
33,368.63953,195.67842,0.8493679,368.59033,209.71185,0.91645205,407.16666,248.13635,0.772925,413.53036,279.92447,0.997115,418.7031,295.67825,0.98769146,419.64722,332.08112,0.75108725,420.0949,348.2754,0.8570875,414.44864,217.15068,0.7442958,448.8128,329.56845,0.8124618,296.5502,208.13022,0.80664814,336.4974,330.7132,0.90955156
34,368.47046,195.86476,0.85195464,368.48398,209.92441,0.9123137,406.71075,248.16182,0.7832473,413.39514,280.00848,0.99651766,418.6689,295.51086,0.99281096,419.3875,332.15518,0.75317734,419.62994,348.31973,0.84780985,414.35614,217.1253,0.74874526,448.88034,329.54352,0.8164825,296.4819,207.8201,0.8166187,336.61166,331.07126,0.9210132
35,368.6762,195.68181,0.8542322,368.54126,209.72841,0.9167774,407.03867,248.066,0.7648986,413.57886,280.09955,0.9890597,418.71243,296.0362,1.0,419.82883,332.6768,0.76459605,420.05618,348.89615,0.8484771,414.4436,217.2174,0.74859065,448.49716,329.93472,0.83896106,296.2201,207.59044,0.8196484,335.95627,331.18027,0.94054353
36,369.05145,195.89067,0.8462004,368.92593,209.48,0.9085897,407.23438,248.0228,0.76723486,413.40723,280.0073,0.99400085,418.69302,295.8568,0.9899986,419.8725,333.07492,0.7310843,420.42496,349.5318,0.83716637,414.70187,216.44365,0.7646522,448.7008,330.40045,0.7960442,296.8671,208.28355,0.82170165,338.78183,331.86017,0.9039164
37,369.08264,195.81477,0.8465102,368.66757,209.58128,0.90594363,407.32562,247.94438,0.78588,413.33594,280.1576,0.99170554,418.85635,296.0574,1.0,419.60068,332.97116,0.74952614,420.43356,349.54892,0.8597187,414.42136,216.66922,0.7571769,448.36472,330.36664,0.782355,296.7934,207.66162,0.8224046,337.99356,331.05777,0.89542276
38,369.3132,195.78038,0.855961,368.74612,209.5454,0.91428584,407.1737,247.87524,0.77175725,413.16284,280.01935,0.99633193,418.56906,295.81598,0.9955458,419.1622,332.4336,0.7655129,420.31955,348.8024,0.8684109,414.51495,216.77681,0.7661737,448.6071,329.95926,0.80221486,297.07468,208.27338,0.84064513,338.11627,330.87082,0.8926008
39,369.1501,195.79288,0.85057265,368.65887,209.55331,0.9140706,407.18878,247.80736,0.7705935,413.21616,279.76462,1.0,418.79303,295.56104,0.98179746,420.1732,332.846,0.7701484,421.00552,348.9871,0.8787807,414.443,216.78737,0.7687841,448.71875,329.73126,0.819225,296.83353,208.31068,0.8360303,338.24582,331.33344,0.8843072
40,369.30194,195.9016,0.85702324,368.71432,209.75482,0.91450167,407.03406,248.01935,0.76474863,413.18893,280.01996,0.9959913,418.79,295.66272,0.9775774,419.9,332.56546,0.76223904,420.51727,348.46738,0.87401897,414.47882,216.81538,0.7665819,448.5934,329.76053,0.8051527,297.05963,208.1146,0.82270426,338.39243,331.63705,0.8817148
41,369.32758,195.91212,0.85882777,368.72638,209.79231,0.9049738,407.002,248.02274,0.75694823,413.3472,280.26672,0.98597753,418.9059,295.89902,0.9881662,419.95538,332.00748,0.7718007,420.38358,348.1634,0.8771668,414.4974,216.7063,0.77096164,448.73734,329.28867,0.81260395,296.8594,208.0625,0.8259758,338.35355,331.24524,0.8965297
42,369.24255,195.92116,0.85401493,368.7014,209.7889,0.9052933,407.12607,247.99037,0.7736314,413.41623,280.09482,0.98781693,418.86877,295.74243,0.98389035,419.9859,332.20367,0.7653322,420.76447,348.31674,0.87376845,414.54172,216.54831,0.7609886,448.4173,329.66434,0.81878006,296.96967,207.88394,0.81933945,338.1024,331.98904,0.8834059
43,369.34302,195.88243,0.8479758,368.78128,209.87093,0.9092145,407.29163,247.91801,0.7816161,413.46432,280.05066,0.9719226,418.82156,295.76706,0.98789036,419.88565,332.42105,0.76264584,420.5323,348.5279,0.8700303,414.5259,216.7394,0.75170696,448.49197,329.969,0.8212343,296.5275,207.45839,0.8175944,337.48334,331.95975,0.8784963
44,368.7269,195.28737,0.84564435,368.75656,209.73843,0.9037185,406.99173,248.00856,0.7886968,413.24673,279.7237,0.9797065,418.73758,295.85327,0.98102874,419.40472,331.9996,0.7744216,420.15005,348.21838,0.84219223,414.3874,216.99901,0.74123263,448.48215,329.49933,0.80078375,297.39783,208.21147,0.81379443,337.355,332.0108,0.87181395
45,369.42822,195.86496,0.8428572,368.844,209.97464,0.9043953,407.03415,248.09167,0.7800246,413.37637,279.89993,0.9941169,418.80295,296.0634,0.986293,419.7298,332.46692,0.75697637,420.2203,348.3907,0.8316984,414.50735,217.198,0.74991506,448.84256,329.8618,0.78861594,297.75833,208.21448,0.81203926,337.80145,332.23007,0.89507097
46,369.37924,195.66432,0.84221184,368.7971,209.62776,0.9058331,407.11493,248.1472,0.78280723,413.36197,280.09064,0.9765195,418.83682,296.47314,0.9831975,419.83194,332.82333,0.7494313,420.22092,348.74683,0.84683233,414.5703,217.14926,0.7553555,448.5384,330.09378,0.8049349,296.662,207.7568,0.81545067,337.39563,332.1663,0.8889438
47,369.50378,195.73448,0.8443362,368.872,209.66612,0.907026,407.21298,248.15254,0.7829771,413.25717,280.26352,0.993981,418.59598,296.37436,0.9911545,419.47388,333.23218,0.75678366,420.06857,348.85815,0.8333899,414.5513,217.02203,0.7574035,448.89624,330.37277,0.8292178,296.8116,207.88617,0.8171356,337.4491,331.83768,0.9019749
48,369.46808,195.91791,0.84284806,369.23752,209.69447,0.92300576,407.33344,247.86072,0.76287526,413.1976,280.68024,1.0,418.45346,295.99756,1.0,419.92444,332.77304,0.7505544,420.29056,349.73138,0.8485041,414.61383,217.2476,0.75481653,448.80154,330.65317,0.79143703,296.884,208.1094,0.8523639,338.7413,332.36026,0.9039315
49,369.55643,195.81064,0.84485745,369.0595,209.5887,0.9186224,407.062,247.87097,0.7540174,413.29736,280.5211,0.9801817,418.48605,295.73004,0.9817921,419.20572,332.83017,0.7525756,419.92328,349.51532,0.85231376,414.6931,217.09258,0.74878657,448.30585,330.40802,0.7693334,296.79025,207.82504,0.84379023,338.14633,332.27704,0.91616005
50,369.446,195.93286,0.8411159,369.0267,209.5747,0.9196436,407.0101,248.01736,0.74672085,413.2872,280.3986,0.9808931,418.43954,295.55518,0.9686965,419.00827,332.3091,0.76182884,420.0339,348.74026,0.8532098,414.63336,217.10838,0.75900304,448.68304,330.66452,0.76586473,296.9014,208.29451,0.85342675,337.95718,331.4324,0.90960515
51,369.2772,195.84657,0.8426479,368.92157,209.68471,0.9170576,406.9312,248.03218,0.7435461,413.25058,280.41537,0.9795625,418.4049,295.41782,0.98163474,418.60858,332.23294,0.75636417,419.85037,348.5164,0.84993273,414.57892,217.14296,0.7622582,448.42438,330.4634,0.7811126,296.82175,208.16351,0.85147655,338.2246,331.5669,0.91926694
52,369.22684,195.58656,0.8336054,368.9528,209.39362,0.9170327,406.9437,248.04726,0.76044595,413.3225,280.57047,0.9743346,418.3711,295.74515,0.98561835,418.39175,332.40646,0.7504009,419.59753,348.49863,0.8374364,414.5036,217.2193,0.7553561,448.41403,330.72052,0.76283574,296.7539,208.18079,0.84950906,338.30054,331.938,0.91401726
53,369.25143,195.82408,0.8430796,368.9495,209.65134,0.91621137,406.71658,247.9937,0.76496845,413.2489,280.67874,0.9773609,418.42755,295.99844,0.9951466,419.0709,332.80536,0.74764013,420.15616,348.8385,0.8319365,414.45013,217.07812,0.7547803,448.72736,330.5159,0.7935036,296.69623,208.02165,0.84108907,337.96582,331.7298,0.87108415
54,369.29187,195.86746,0.8423434,368.9362,209.7262,0.91660774,406.81555,247.95584,0.7660059,413.3868,280.5822,0.9744024,418.4783,296.20105,0.98863417,419.895,333.08057,0.76707244,420.65707,349.36972,0.86259043,414.50702,217.10358,0.75402445,448.95807,330.53162,0.7943233,296.7777,208.1648,0.84330475,338.1021,332.0893,0.89048034
55,369.58173,196.31526,0.8457467,369.12042,209.88435,0.9277613,406.72162,247.87814,0.7706376,413.35257,280.46182,0.980321,418.3145,296.33575,0.9896875,419.34183,333.08463,0.7421998,419.68622,349.44742,0.8302689,414.53915,217.14027,0.7472763,448.78226,331.00772,0.7818392,296.46185,207.9374,0.85142136,337.21494,331.8167,0.86778027
56,369.5722,196.05048,0.8526704,369.12018,209.64844,0.92646724,407.0779,247.74716,0.7720155,413.33484,280.54077,0.96531606,418.487,296.36737,0.9869603,419.49,333.13165,0.7407538,420.0447,349.33093,0.84846866,414.51862,216.86133,0.74306464,448.65457,330.9551,0.8043044,296.44812,208.5689,0.8503553,336.3252,331.0603,0.87937444
57,369.41055,196.13298,0.85431826,369.05136,209.70512,0.9255603,407.00122,247.87022,0.7690844,413.40665,280.3923,0.98129916,418.48108,296.37427,0.9836847,419.5419,333.2301,0.7307817,419.97736,349.99628,0.8496973,414.45212,216.80067,0.74469495,449.06116,331.04697,0.81431526,296.69543,208.3748,0.8533151,336.3128,330.42032,0.8428396
58,369.33923,196.24208,0.850482,368.92462,209.75673,0.9159203,407.19473,247.68378,0.7647531,413.423,280.37463,0.9809344,418.51895,296.29715,0.9834524,419.64774,333.314,0.74142677,419.8929,349.53622,0.84373504,414.48367,216.57329,0.7646525,449.3313,330.67563,0.80328685,296.42538,208.36974,0.8414667,336.22488,330.92776,0.86137986
59,369.38712,196.18718,0.85308313,369.00784,209.70642,0.9189958,407.1387,247.77734,0.7687283,413.36017,280.471,0.9694103,418.47064,296.25653,0.9769606,419.64023,333.46118,0.7482063,420.0967,349.67084,0.8423544,414.4537,216.8545,0.75314164,448.87427,331.16052,0.8261003,296.30988,208.1066,0.83617944,335.7509,330.17773,0.8717878
60,369.2735,196.0778,0.85680705,369.0359,209.41888,0.93415546,407.25507,247.59973,0.7742013,413.32446,279.56625,1.0,418.34833,295.77704,1.0,419.90054,333.20245,0.7745113,420.74945,349.41946,0.8592046,414.48465,216.62384,0.7360541,448.44373,330.79138,0.8338758,297.07526,208.4476,0.81484944,338.11053,332.6752,0.9577368
61,369.2125,195.91397,0.8558685,368.77386,209.25017,0.9297441,407.2952,247.7214,0.7856555,413.38168,279.708,1.0,418.28842,295.8086,0.98851794,420.41083,333.11212,0.78051156,420.82718,349.58984,0.85042495,414.26007,216.84933,0.74572074,448.45193,330.37238,0.83596265,297.04465,208.60458,0.8119535,338.18567,332.62018,0.9329161
62,369.1017,195.79018,0.84984404,368.65967,209.18562,0.9197948,407.26456,247.74026,0.77983505,413.52414,279.84048,1.0,418.37204,295.97015,0.99513286,420.42596,333.7759,0.74008495,420.56567,349.38757,0.8190959,414.2143,216.8206,0.75330657,448.78644,330.56195,0.8401221,296.81015,208.88043,0.81677306,337.86652,332.80466,0.9407873
63,369.3451,195.68767,0.855325,368.9104,209.1032,0.92631143,407.15762,247.45624,0.78262705,413.2984,279.6944,0.99406093,418.26917,295.73068,0.99554724,420.40985,333.9334,0.7482431,420.59332,349.5784,0.8304575,414.45807,217.01118,0.7499562,448.54907,330.40463,0.84301925,296.8856,208.51213,0.81876403,337.9042,332.1177,0.9046324
