scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,354.405,190.57489,0.77058834,353.31934,203.59184,0.70946205,373.72327,240.77113,0.8855866,375.09888,269.37723,0.8523915,379.30246,287.92014,0.65896165,380.94254,330.9008,0.6692269,382.67154,344.97974,0.47418845,407.47116,203.673,0.83459586,428.70987,323.65552,0.77572715,274.3834,201.34254,0.72963977,302.7455,329.6576,0.6918865
9,354.24826,190.6638,0.78295,353.43204,204.54117,0.75829005,373.54037,241.88585,0.89297044,376.61163,270.26468,0.8539584,380.5945,287.97348,0.7170538,381.36124,331.53308,0.64602566,371.64554,345.69336,0.45763406,408.46536,204.46811,0.8100423,429.2334,323.45786,0.7819581,275.38065,201.8045,0.73630726,304.1978,329.92938,0.71451175
10,354.19574,191.21576,0.7783397,353.6139,204.71588,0.74338555,374.6651,243.15376,0.86881083,377.43597,271.72366,0.841519,381.34286,288.9007,0.72060776,385.374,332.3073,0.62594074,371.9787,346.8658,0.49960688,408.69406,205.38692,0.79985887,429.8182,324.2121,0.77512896,276.2138,202.78802,0.746546,306.80093,329.60196,0.6939988
11,355.0079,191.20001,0.79766953,353.8043,204.54414,0.78279024,375.43707,243.93202,0.83267903,379.3454,272.9902,0.82939726,382.6998,290.10654,0.6976898,386.72568,333.062,0.645746,372.85168,347.3599,0.47790998,410.062,204.6262,0.81163734,429.60736,325.4089,0.77003247,277.68674,203.42223,0.7760977,303.6696,331.7322,0.72274935
12,356.0806,191.48682,0.79913485,354.95776,204.9979,0.76406693,375.85434,245.57233,0.75647056,378.9579,274.17285,0.85453576,383.6119,291.89087,0.6922996,387.30084,334.0186,0.6680416,383.77628,348.30206,0.50157106,411.53857,204.36273,0.8669242,432.33182,327.5448,0.84705544,279.8097,206.42007,0.7691434,304.0222,332.32712,0.71686435
13,356.07257,193.28645,0.748743,355.69107,205.85158,0.7328986,377.9852,245.29053,0.7455098,379.58722,274.92575,0.8643927,384.43286,291.97726,0.73668796,387.35635,334.65018,0.5789611,371.2159,350.30423,0.511032,412.11572,210.29611,0.87117535,433.50977,328.71347,0.8409041,281.24753,208.15364,0.7128294,305.22293,333.91095,0.73739564
14,356.58423,194.12704,0.7698632,356.45135,206.15454,0.8084214,379.0457,245.92001,0.88835305,380.2983,276.0903,0.85774946,385.79617,293.32028,0.73948246,388.39948,335.5371,0.59471875,383.26215,349.1712,0.5063859,409.9631,212.57863,0.76129913,434.55887,328.84088,0.9207226,280.747,207.94646,0.74341303,305.33188,334.77145,0.7666946
15,359.3749,195.62376,0.80765414,357.6979,207.03632,0.798485,380.0291,247.76453,0.9166398,381.77078,277.88004,0.8284243,387.02255,294.33075,0.7222445,392.88666,336.04935,0.6087859,384.95032,350.7464,0.5069123,410.9648,213.3454,0.6765978,432.5709,330.25574,0.9555584,281.38165,210.6933,0.7821475,305.988,335.079,0.728518
16,359.58893,195.83282,0.8395675,357.41052,207.47118,0.85638934,380.39722,248.36633,0.892754,382.10986,278.29047,0.8093922,387.96127,295.74002,0.76329195,394.26968,337.36514,0.55139077,385.78442,350.70618,0.44604146,412.16205,213.97789,0.64401364,433.59125,331.86154,0.97983223,281.787,209.82043,0.7520009,307.8914,335.55847,0.7353921
17,360.1294,196.25638,0.8403976,357.9823,208.02606,0.8551805,381.57422,247.8386,0.87520146,384.70624,279.43582,0.8867573,389.4613,296.94885,0.7985437,395.83133,337.59772,0.51986516,384.62225,354.64166,0.4201644,413.76825,214.45459,0.6514685,434.0254,332.72577,0.98592216,283.04092,210.40706,0.75255865,308.97882,335.6386,0.7696314
18,361.04782,196.97011,0.86355335,358.21298,208.82109,0.83534753,383.26965,248.50764,0.8785174,386.87683,280.04507,0.8789293,390.295,297.4383,0.74766827,395.50363,338.82874,0.53477085,384.23502,355.88724,0.43576878,414.69388,213.78094,0.73868537,434.79178,333.37445,0.9807262,283.6432,209.70023,0.75496644,309.34213,335.44196,0.7745228
19,361.69888,196.91042,0.91426224,362.48532,210.46109,0.8731635,385.0159,250.01634,0.8280449,387.56842,281.22815,0.8953907,390.39545,298.32715,0.7551214,393.93723,339.3464,0.6333099,385.41025,356.16705,0.51564145,415.22876,213.93544,0.77520514,435.22266,335.05896,0.98790985,283.83276,208.4071,0.78482336,308.11368,334.69238,0.81165963
20,362.3544,196.73082,0.92601734,362.77267,210.64908,0.88563615,386.3428,250.83636,0.8145242,388.93365,281.7795,0.86443335,392.13297,299.1817,0.7332678,394.94525,339.6985,0.59873116,385.5366,356.49585,0.48171377,415.5089,213.9744,0.7872866,437.51852,334.1929,0.91828847,285.6754,208.23216,0.7651342,312.07874,335.60965,0.66659206
21,364.33127,196.9608,0.91764003,363.77127,211.18155,0.90278065,390.70312,247.23119,0.7674443,390.38318,282.8455,0.8911633,393.83688,299.5756,0.72918355,395.40558,341.0852,0.58843213,388.95544,357.1509,0.46759683,417.2214,213.5373,0.7420431,438.2544,334.91684,0.9080038,286.98605,209.63254,0.7793948,312.49496,336.6509,0.71577054
22,365.38535,196.64095,0.96428216,364.99185,211.24698,0.96920246,391.76163,248.38712,0.78153294,393.70737,280.76318,0.8108695,395.5574,299.87277,0.6766486,398.0311,342.91214,0.5610097,396.41922,358.1292,0.43260166,417.7396,212.69969,0.7654265,440.57654,337.50873,0.9080805,288.14636,209.90009,0.7576656,314.09903,339.1873,0.75452036
23,367.82513,196.32721,0.9391865,366.649,211.41335,0.9690247,392.8228,250.08385,0.8528976,393.89587,281.53918,0.865111,396.6266,300.5415,0.6940956,396.51306,342.7571,0.6984789,391.83804,358.9262,0.51898503,418.5831,212.15503,0.7707058,441.61176,339.1959,0.8969165,287.9108,213.34254,0.762627,315.36456,335.83588,0.82703525
24,367.8904,196.10223,0.913998,367.2718,211.61798,0.9152789,395.57443,249.80965,0.84374183,396.16873,282.85788,0.7741133,398.04214,301.57217,0.7124876,399.47556,347.4757,0.68374825,399.31732,362.40314,0.5381169,419.53134,211.98555,0.7646893,440.89722,339.48212,0.86167336,290.2683,213.65778,0.82184863,315.81317,338.1484,0.7614654
25,369.16855,196.24205,0.9067536,368.3849,211.86104,0.9176459,396.12207,250.77847,0.952747,396.7293,283.8793,0.76339805,398.49896,302.66772,0.72915804,400.6324,348.20947,0.687704,405.87085,360.85727,0.48274523,420.82388,213.57219,0.7800082,441.34644,339.91608,0.8631112,291.63828,212.9665,0.81930095,317.21588,339.91907,0.7694733
26,370.79672,197.75174,0.9216863,369.16348,214.25368,0.93536514,397.65732,252.48628,0.9738318,398.58136,285.85175,0.80811507,399.32394,303.60422,0.6832261,402.26224,349.10574,0.69484127,400.05353,363.9125,0.5388228,421.84387,214.19044,0.7516819,441.50897,341.58206,0.9159522,292.34467,212.8856,0.8177483,319.9174,340.71005,0.83766973
27,372.0256,198.09814,0.9265494,370.0157,214.45052,0.955315,398.70596,253.61594,0.9313902,398.137,287.98468,0.80206496,403.39795,305.72067,0.71289504,402.95078,350.23062,0.6461271,398.1518,365.8786,0.5123562,422.55215,213.45642,0.72601783,441.92435,341.93918,0.9320602,294.1115,212.00108,0.84808815,323.64243,342.90912,0.813573
28,373.28046,198.03543,0.9200396,370.93518,214.46443,0.94563484,398.04034,256.50134,0.91331583,399.23413,288.1491,0.8542338,404.7907,306.10986,0.7687576,402.93655,350.5837,0.6972643,398.33456,366.3809,0.6192171,423.00507,212.9087,0.70671535,442.9572,342.98203,0.9371657,295.68982,211.63817,0.84033567,324.7561,343.8615,0.80876434
29,373.62262,198.29813,0.92583907,371.32483,215.39299,0.9484376,399.9683,257.57034,0.92154163,400.44598,287.85666,0.8565079,405.38208,306.58243,0.75514555,403.27383,350.49966,0.7153519,399.8166,366.50458,0.65579265,423.62253,211.61101,0.705433,443.46173,343.27814,0.982453,296.3511,210.84369,0.8288503,325.28046,344.38184,0.8157146
30,374.29166,198.00122,0.9276384,371.98264,215.57916,0.95354587,401.1777,258.40338,0.94818115,401.31253,287.69904,0.86159,406.32663,307.0991,0.7503105,403.88217,350.88138,0.7468755,399.62268,367.33615,0.71007097,423.98795,211.89091,0.7046927,444.51202,342.86298,0.95410883,295.1303,211.43336,0.8419897,326.9829,344.89697,0.7750876
31,374.52884,198.29315,0.9225796,372.06665,215.47205,0.94614583,402.46335,258.99863,0.96618867,401.879,288.50598,0.9097394,406.75473,307.9496,0.7867036,404.13916,351.05402,0.7406605,399.90115,367.7828,0.63036346,424.84387,212.27733,0.72884274,445.3644,343.96323,0.9643357,295.48175,211.34135,0.8096644,326.0652,344.55908,0.7697351
32,375.184,198.18759,0.9169521,372.3626,215.6468,0.9406575,403.54443,259.39575,0.97947645,402.63574,288.2366,0.8769263,407.82883,307.91107,0.7544068,406.29044,351.4216,0.69748116,400.2673,367.94046,0.6242126,425.47745,212.47868,0.7316346,446.53424,343.54385,0.9673008,296.5174,211.03893,0.8303279,326.92136,344.48914,0.7752468
33,375.70026,199.22026,0.9118715,373.2013,215.49995,0.9319603,404.27148,259.33676,0.99471503,403.7302,288.5896,0.861007,408.99387,308.471,0.7234538,407.42273,351.6898,0.73100984,401.82635,367.79922,0.65681165,426.12253,212.37476,0.7482519,447.0642,344.27176,0.9966741,297.5919,211.08475,0.8142052,327.8129,343.36646,0.80050033
34,376.2778,199.84242,0.8902223,374.03833,215.9981,0.9024486,406.331,259.0852,0.96023446,405.52115,288.63022,0.85899144,410.8143,308.53232,0.6942075,409.50998,351.09213,0.6977617,401.27936,368.27832,0.67213076,426.78983,213.17906,0.75499725,447.58862,345.08414,1.0,298.13934,211.36644,0.8608947,327.7622,343.71823,0.7664045
35,376.87308,199.84747,0.8790525,374.46704,215.8274,0.8695572,407.17148,259.78787,0.9386717,406.69678,289.32822,0.8560265,410.6105,308.31213,0.6941735,410.8127,351.7999,0.61485004,399.79382,369.42792,0.6076505,427.1795,213.74773,0.7313115,448.27905,345.3714,1.0,298.94388,211.47337,0.8538709,328.94296,344.11453,0.6812967
36,377.69583,200.72308,0.8988464,376.8222,216.03891,0.86264,407.8743,260.73315,0.94985574,407.40115,290.00464,0.8368125,411.54202,308.57956,0.69681674,411.0002,351.84427,0.66945314,402.26352,369.1498,0.62632126,427.47815,213.80869,0.7417272,446.3307,344.85645,1.0,299.66254,210.94595,0.85952413,327.421,344.47952,0.7030265
37,378.01,201.20113,0.8706274,377.4659,216.2933,0.8639826,408.83908,261.02078,0.9293881,409.11264,290.2406,0.82811224,412.96857,308.3961,0.72301364,411.99655,352.63672,0.69434184,405.03552,369.75397,0.67728585,427.59314,214.02667,0.76714396,446.979,346.35236,1.0,300.28125,211.41866,0.8391528,329.404,344.5225,0.7129794
38,378.92108,200.68552,0.8949178,377.88983,216.62225,0.8834527,409.57175,261.00818,0.9066467,409.60626,290.56854,0.8657702,414.71393,307.97543,0.77496713,414.16577,352.8527,0.6524444,404.80444,370.10275,0.5690872,427.66254,214.85063,0.7481117,448.32187,345.77502,1.0,301.52374,211.73433,0.8346267,330.37924,345.64404,0.75754994
39,380.07498,201.512,0.9194107,379.00827,216.32542,0.9140953,410.31653,261.39322,0.88676447,411.09317,290.2995,0.8937116,415.59305,308.81732,0.7701077,414.06735,353.26227,0.60536176,403.8413,371.4669,0.6052208,428.43646,214.65973,0.72280675,449.254,346.17368,1.0,301.4397,211.87068,0.85475296,331.89587,345.78735,0.72026664
40,380.1759,201.69414,0.921937,379.47064,216.30794,0.93369913,410.79337,262.16425,0.8472853,411.57172,290.80258,0.92066,416.69455,309.13156,0.807411,414.73743,352.4759,0.64949703,403.53244,371.9311,0.63507444,428.6786,214.93279,0.72275513,450.1147,346.10315,1.0,302.19498,211.58005,0.8458521,331.4033,346.04675,0.7128921
41,381.03998,201.63885,0.9390815,380.03156,216.87912,0.9381901,410.51077,262.8557,0.8253715,412.30927,291.44717,0.9046485,418.006,309.9695,0.8171928,417.06177,352.67447,0.629592,408.77435,370.73755,0.54470867,430.88657,216.84006,0.7984869,451.13513,346.22488,1.0,302.6997,212.08952,0.8490432,332.38348,346.22345,0.7029333
42,381.62222,201.30202,0.9476927,380.6138,216.71227,0.9259772,412.12616,261.201,0.82247835,411.8879,292.2141,0.91898304,417.8254,310.57962,0.8278484,416.98444,352.84708,0.7209979,413.5181,369.7429,0.6380073,431.13943,217.36786,0.78579897,451.27612,346.38248,1.0,303.48553,212.41722,0.8484633,332.68256,347.38748,0.763258
43,382.83786,200.31273,0.92761064,381.73315,217.40909,0.90427643,412.81345,261.33466,0.81442225,413.492,292.78946,0.87706935,418.65555,311.00778,0.8116869,416.71054,353.40887,0.75333965,411.36105,371.26016,0.6809786,431.6362,217.92339,0.7937525,452.23077,346.92505,1.0,304.24493,212.87584,0.8441319,334.5268,347.6185,0.73832583
44,383.163,200.6706,0.93032867,381.865,217.79883,0.8913338,413.5687,261.30594,0.8204256,414.4711,293.47498,0.88225764,419.73413,311.4878,0.8033058,420.27106,351.983,0.64296526,414.83167,372.03024,0.5628679,431.89645,218.44026,0.82735556,453.35168,346.5848,1.0,303.56598,214.99864,0.8304715,333.34143,347.41312,0.7728777
45,383.7955,200.80923,0.91256547,382.41916,217.75343,0.86899287,414.47968,262.04343,0.830933,415.35205,294.42386,0.84892297,420.09442,312.0149,0.82963765,418.3324,356.1238,0.7008491,410.05603,373.60693,0.61834717,432.12488,218.48508,0.8117492,455.1937,348.07803,0.99753994,304.14932,215.11934,0.8326527,333.87784,345.88324,0.72588766
46,384.15997,201.1701,0.88278633,382.67883,217.99829,0.84067506,413.86932,262.5104,0.80484504,415.14798,293.9894,0.8717251,420.9292,312.8291,0.8305604,418.41217,356.42487,0.74697125,413.0137,372.6424,0.682463,432.26697,219.34248,0.8028746,455.8269,349.0958,0.9616176,304.33057,214.66162,0.83239836,333.95233,347.66483,0.823302
47,385.55856,201.6203,0.8804268,384.09888,218.19283,0.8478508,414.30072,263.00433,0.80838287,414.9533,294.1513,0.8473057,421.05627,313.03708,0.8339662,419.0747,353.85196,0.7476436,414.7534,373.17255,0.6775937,432.2223,219.70076,0.7746784,456.45782,349.7495,0.9368553,305.15158,214.62576,0.83362883,333.20868,347.6452,0.82157564
48,385.03738,201.78352,0.85084605,383.0363,217.99896,0.82008857,414.6679,263.4358,0.79487884,415.79068,295.56757,0.8867172,421.48566,313.55853,0.8305104,418.4424,354.08176,0.7765062,413.51083,373.5412,0.67926794,432.15253,219.89236,0.76170254,457.11475,349.68472,0.94656366,306.08145,215.0815,0.8005992,335.12912,347.58707,0.89419127
49,385.43634,202.06708,0.8516054,384.1708,218.34235,0.80765295,415.2745,263.65143,0.80290264,415.81668,296.02835,0.88616854,421.8332,314.37292,0.8515343,419.26675,354.44675,0.7462425,414.20016,373.98407,0.63406706,432.28546,220.25906,0.7897537,457.44543,350.52274,0.9217098,306.6999,214.76315,0.80613834,336.2237,347.34863,0.9025753
50,385.48422,202.2864,0.8436915,383.41696,218.13326,0.79780096,415.6759,263.61145,0.82871354,415.747,296.40414,0.8922416,421.74533,314.91452,0.86874384,419.6915,355.2554,0.7593621,414.2556,374.48816,0.6496728,432.52704,219.8942,0.7808861,458.22125,349.42184,0.89088905,307.04028,214.44019,0.81812537,335.61124,346.69055,0.8382971
51,386.07266,202.8778,0.8531733,384.40436,219.36826,0.78498,415.8956,264.11597,0.79683065,417.03058,297.29498,0.90257806,421.1084,315.3037,0.8170268,417.7583,358.36493,0.7295234,414.55237,375.88632,0.60777754,432.95923,219.69373,0.7596968,457.8529,349.53644,0.92210376,307.17508,214.4982,0.8185443,335.33234,347.56177,0.85004646
52,386.7079,202.95592,0.8722415,383.49026,218.67368,0.7994364,416.45248,264.23428,0.79581606,417.81,297.91724,0.9325606,421.4702,315.71634,0.8038993,421.2122,355.66623,0.7570759,416.3481,375.2277,0.6350305,433.23923,219.41873,0.76662815,458.1215,349.69534,0.881258,307.42856,214.29118,0.8290165,337.41147,347.57727,0.8861317
53,387.30072,203.41042,0.86430264,383.95294,218.84628,0.7937065,417.2661,264.6306,0.7861026,418.66803,298.98932,0.94687575,421.73215,316.05484,0.7876837,421.54312,356.04114,0.73910594,417.36795,374.98227,0.6138127,433.31525,219.46953,0.7584794,459.28247,350.7371,0.8766225,307.8944,214.65297,0.8155262,338.46738,348.15173,0.9352787
54,387.5852,203.88588,0.8395497,384.1143,218.99704,0.80070716,417.22726,265.65366,0.77772915,420.20984,299.88153,0.9448877,423.24762,317.14224,0.76986796,421.575,357.0561,0.80498254,416.6823,375.5583,0.6778611,433.26294,220.02458,0.7875747,458.92612,351.9523,0.8730295,308.53165,214.5751,0.8302693,339.86374,350.43594,0.9340417
55,388.06427,203.83813,0.85785717,384.84763,219.52213,0.8184352,417.51147,266.17175,0.79364526,420.95383,300.1872,0.93655187,424.17188,317.29324,0.744933,421.5199,357.38702,0.80368626,418.98212,375.97726,0.6920511,433.66385,219.7381,0.7499225,459.40317,352.2491,0.86760384,308.64468,214.79434,0.8235444,338.9189,350.3141,0.93953407
56,388.45444,203.9227,0.8672467,384.70847,220.36217,0.84107685,419.60864,262.7926,0.79411566,421.71075,300.8758,0.9247061,424.7106,317.54623,0.7343998,420.69156,358.8657,0.75537586,418.68158,375.9451,0.6410295,433.88913,219.773,0.72957397,456.81445,353.7684,0.8780246,309.24414,215.08682,0.8332722,336.7412,349.8962,0.941036
57,388.16125,203.99841,0.8681999,384.73898,220.13943,0.82121074,419.5379,263.13858,0.8017985,422.1286,301.17856,0.91487586,425.3729,318.2409,0.73819,420.02432,359.46448,0.7449873,419.15356,376.49805,0.60579723,433.9164,220.41423,0.7275002,456.98526,354.53534,0.90348405,309.53632,215.25072,0.81567687,339.99863,352.04346,0.96061796
58,388.17603,204.22182,0.86486804,384.68634,220.15057,0.8338319,420.0064,263.27313,0.8111548,422.18814,301.36844,0.9175265,426.0973,318.84192,0.7215586,420.54007,360.681,0.77004147,416.23276,378.1971,0.6319597,433.98334,220.54965,0.73790485,457.28928,353.92114,0.90800375,309.35712,215.04517,0.82524097,339.55444,352.4193,0.94899356
59,388.68304,204.72069,0.8532961,384.96667,220.67499,0.8334407,420.6316,263.4959,0.82137424,421.74417,301.19482,0.92528397,425.78745,318.64023,0.71612126,419.75296,359.95193,0.8332582,415.8357,378.95157,0.69743186,434.18604,220.65231,0.75334126,457.1921,355.02658,0.9047591,309.74966,215.10042,0.85211104,339.6536,352.6031,0.9052928
60,388.52997,205.16052,0.8728338,384.8308,220.95467,0.86933756,421.2972,264.10962,0.8249708,422.33887,301.24316,0.9081614,425.56558,318.7119,0.7668352,421.0841,359.8521,0.80367893,417.82904,378.20795,0.66541433,434.68698,221.22012,0.7770051,457.18677,356.28085,0.877948,310.85144,215.60422,0.82212913,339.62173,352.1388,0.90103537
61,389.04706,205.09938,0.8852048,385.10834,220.9394,0.86850613,421.70853,264.4699,0.7943191,422.17368,301.08682,0.9081215,425.6203,318.61444,0.7316028,420.2308,359.626,0.85095656,416.95468,377.7537,0.7125733,434.7534,221.2868,0.7814919,457.20502,356.11365,0.88289225,311.00275,215.05965,0.8289937,340.38068,351.45154,0.91011363
62,388.828,205.10387,0.89055073,385.22308,220.99466,0.8837107,422.2703,264.59387,0.7842381,422.33707,301.0919,0.8868284,426.37015,318.28802,0.7267768,422.25632,360.2687,0.8278134,421.2287,377.41742,0.67868763,434.83215,221.4076,0.79991484,457.0563,355.35184,0.89311475,310.86472,215.0655,0.82759947,340.44098,351.8185,0.91204244
63,389.15704,205.1002,0.882048,385.79953,220.7874,0.87493813,422.48978,264.78973,0.78455144,422.70877,301.18546,0.8633687,426.63644,318.54443,0.72401094,421.66333,361.50888,0.8153083,417.78864,379.5869,0.66902596,434.89905,221.67705,0.79625434,457.52545,356.54092,0.9211841,311.1663,215.36433,0.83110505,340.873,352.15854,0.92145073
