scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,373.55856,217.40028,0.82778895,368.74356,230.20818,0.8531926,389.7239,301.61078,1.0,390.15952,340.54053,0.7641708,393.49976,356.94922,0.62027436,387.47827,401.11545,0.72092575,385.8204,415.3132,0.65387076,422.96844,221.65776,0.72177225,437.65662,360.9382,0.8731564,292.506,226.04503,0.7495877,311.86386,372.20248,0.8098183
9,373.82803,218.0986,0.842294,369.3703,230.98584,0.8503593,390.43198,302.01166,0.9987538,390.38208,341.6071,0.8492003,393.27295,357.552,0.64406973,390.21826,400.28177,0.70467854,387.41217,415.49637,0.67763495,423.27475,222.16223,0.77441853,438.94724,361.1836,0.8672604,293.00775,226.5203,0.74745566,317.05853,373.17194,0.83849645
10,374.64545,218.49586,0.8399595,369.86115,231.12268,0.80337596,389.5155,299.43652,1.0,391.30173,342.06955,0.7748689,394.47623,358.32697,0.63205284,394.25763,401.84775,0.6981961,391.12817,415.00766,0.54383665,423.53522,222.78853,0.81011856,440.27637,361.6939,0.873381,292.9178,226.78511,0.75091714,317.68967,374.681,0.8595944
11,376.8138,217.88805,0.86835736,370.53452,231.66411,0.781017,390.93332,300.0908,1.0,392.38007,342.35236,0.7137952,395.66797,359.51303,0.6576545,392.76297,402.29736,0.7330887,388.9095,416.1896,0.6728603,423.36102,222.85071,0.8340837,441.45923,361.2018,0.8649296,294.00485,227.05334,0.7600739,318.08325,375.34113,0.848329
12,375.6125,220.01349,0.8516841,371.21503,233.92033,0.7661955,392.30142,300.80338,1.0,392.96747,343.81375,0.70833886,396.5455,360.2378,0.6947857,393.088,403.18997,0.7662891,389.8681,416.39288,0.6165919,423.36157,223.73625,0.8898901,441.30737,362.14523,0.8557448,296.67,230.06654,0.7195675,315.28094,374.10883,0.77078044
13,375.93896,220.82193,0.840259,371.1798,234.09973,0.7591987,393.0843,302.68384,1.0,393.56345,346.042,0.72041625,397.70447,361.75824,0.71528286,391.22778,404.2842,0.7651571,387.02185,417.00925,0.6503825,423.81015,230.65028,0.89096117,445.18155,364.25952,0.82294226,299.82327,232.5007,0.64799917,317.09747,375.2206,0.7929386
14,376.4222,221.44249,0.8525898,371.08337,234.69653,0.7685672,395.28275,304.00003,1.0,394.24707,346.38547,0.7045577,399.04288,362.7569,0.6466777,392.7185,403.0311,0.7550877,390.73727,416.58798,0.7079541,423.07574,233.0559,0.7411336,447.10287,364.19748,0.8593795,301.19778,235.23111,0.58679104,315.46945,376.15384,0.8154378
15,377.27148,222.45341,0.8510031,371.53452,235.81041,0.73099065,396.42938,305.67432,1.0,395.2544,346.60312,0.77539617,399.6994,363.3339,0.6678891,393.7087,403.53354,0.8237667,392.3157,417.2786,0.7783549,422.8855,234.3586,0.62020147,448.86224,364.68918,0.8931787,302.17432,239.40732,0.6095787,316.30414,376.1477,0.8644868
16,379.96957,222.05731,0.86373913,373.0098,236.09087,0.73169297,397.78146,307.69553,1.0,396.6087,347.71014,0.7731631,400.41254,364.68985,0.6173879,394.32767,404.93594,0.8006295,392.502,418.28745,0.74264824,422.9859,234.17691,0.6447666,449.75204,365.87927,0.90867233,302.39987,240.99129,0.63557005,318.03546,378.0869,0.88927907
17,380.37875,222.60254,0.8730821,373.38672,236.04872,0.7291396,399.5628,308.68533,1.0,397.5675,349.12482,0.74413943,402.37076,364.62552,0.57138616,394.80743,406.46494,0.7087542,392.88297,419.55222,0.6932109,423.8259,234.48553,0.6328808,449.61108,367.0216,0.9031394,302.24677,241.2424,0.65054107,319.45618,378.90692,0.95286393
18,381.50836,222.7696,0.8826551,376.11234,237.31055,0.7419135,398.3567,307.9596,1.0,399.1703,349.15445,0.71566534,403.47736,365.1736,0.5813294,396.74005,408.12296,0.69862556,394.63663,420.90067,0.70417494,425.30405,234.33942,0.64624816,450.53278,368.61026,0.8801278,303.13947,239.40092,0.64009434,320.6135,378.92325,0.9911083
19,381.3287,222.81665,0.88113195,376.3594,237.84338,0.7722494,400.03275,308.481,1.0,401.41815,349.4872,0.8119799,405.6518,366.29138,0.6546604,398.51523,406.25363,0.71446437,395.83664,421.58878,0.7002159,424.86115,232.98143,0.714921,450.78793,369.87338,0.87732536,304.0092,238.873,0.66614956,321.5048,382.1618,0.9571018
20,381.64124,222.75145,0.8938404,377.52515,237.73312,0.79478085,401.2581,311.15866,1.0,402.8373,350.24005,0.85669124,406.85278,366.4478,0.6521945,402.6914,407.69656,0.6475386,404.0381,423.99942,0.6238854,426.90286,233.70149,0.7289297,450.29016,372.42776,0.8519842,303.1753,238.73814,0.6922259,322.01205,381.95224,0.96318513
21,382.67996,223.88913,0.8875002,378.799,238.03165,0.83286816,403.13162,312.55167,1.0,405.13922,351.83853,0.84423834,408.5946,367.44208,0.6471427,400.4551,408.27747,0.6481124,402.6065,424.11298,0.6165013,429.38922,235.06693,0.7413617,448.00955,372.49048,0.8420334,304.38785,238.7203,0.72010076,322.5962,381.21017,0.9508048
22,383.76715,223.38133,0.8925796,379.54916,237.37004,0.8483078,404.91132,312.92148,1.0,406.86673,352.11777,0.7770421,408.48196,367.27567,0.58847606,399.7586,407.17694,0.76717275,398.66373,425.2858,0.7315841,431.31094,234.23074,0.76188874,447.35907,374.25262,0.8523406,305.31934,238.51976,0.74035037,324.80402,382.1486,0.94792444
23,384.4878,223.81105,0.9084738,380.33832,237.74986,0.88032025,406.26834,313.6886,1.0,407.71338,353.34375,0.7112258,409.54465,368.58896,0.56734085,401.16974,408.52502,0.7815184,403.33582,424.8609,0.7292787,429.98465,234.67128,0.8280554,448.57135,375.65207,0.8639384,305.74133,239.74983,0.76900977,327.47095,381.97498,0.9087293
24,385.1563,224.32097,0.8531244,380.93356,238.63692,0.85627025,407.28577,314.15323,1.0,408.75165,352.07718,0.7392307,410.69507,369.9623,0.6292216,403.00772,410.52795,0.8577471,402.63504,427.4401,0.8757241,431.21933,234.05754,0.85624593,448.52777,378.32343,0.88904685,308.04202,238.89825,0.75375766,328.35385,382.5483,0.78462076
25,386.30283,225.12605,0.8522596,382.36142,239.49985,0.878961,409.59613,314.1826,1.0,410.16296,353.63797,0.81030166,411.62772,371.50208,0.65434504,406.4402,410.94962,0.8208593,405.00156,427.87494,0.87218976,432.66223,233.82957,0.8850156,449.32227,379.36655,0.88661706,308.23145,239.65381,0.7784745,329.71664,381.1827,0.84559023
26,387.81104,225.89305,0.880689,383.50662,239.9398,0.8780108,410.63553,315.66602,0.98331594,411.521,353.4806,0.73514616,413.4546,370.90512,0.57107127,407.24524,413.40622,0.83877665,405.08417,430.36993,0.8696836,433.7574,234.789,0.8887423,450.3817,381.2536,0.8850082,309.40674,239.59901,0.78428406,331.65076,384.65305,0.9066818
27,389.3017,226.5203,0.8777799,385.01434,240.53143,0.8585361,412.4197,316.5242,1.0,412.4772,354.63284,0.7520076,415.03595,371.65564,0.5787207,407.1867,414.44238,0.8623268,404.4338,431.70575,0.88064677,434.45984,234.8594,0.8788919,451.40198,383.05847,0.9003504,310.30972,240.89008,0.78668284,333.32956,385.3836,0.8965175
28,390.39603,226.94148,0.85728496,385.3714,242.76521,0.8409569,412.7149,314.73944,1.0,413.86356,355.20615,0.78139,416.75095,372.37668,0.5788512,408.38617,415.30923,0.8981336,405.18542,431.63043,0.8957182,435.1092,234.47775,0.85382587,450.72202,377.39276,0.9221201,311.3546,238.4228,0.81352717,331.96616,386.5081,0.91610754
29,390.3231,227.54857,0.87898225,385.5947,243.37056,0.87825847,413.33514,314.8611,1.0,414.45764,355.87354,0.768405,417.17938,371.51315,0.593589,408.12726,416.59094,0.8391525,403.54214,432.2574,0.8557455,435.61075,234.74622,0.866473,452.83414,377.23077,0.9474437,312.18484,238.26843,0.80085486,333.71054,387.29495,0.9504947
30,390.74164,227.61897,0.8753773,386.11325,243.39209,0.8664893,414.46658,315.9056,1.0,415.59302,356.37558,0.823016,417.8692,372.57037,0.6780317,408.62607,416.52383,0.84099567,403.76202,432.04633,0.8704789,435.9146,234.32478,0.89319175,453.2441,378.34814,0.95769095,312.4339,238.43794,0.80498004,334.4875,386.95575,0.969573
31,392.21484,228.06755,0.8831661,387.1051,243.45767,0.8700846,414.9876,316.26978,1.0,416.31076,355.9404,0.7362259,418.61557,371.9722,0.6190612,409.18484,416.694,0.81854826,404.94336,431.83807,0.8180617,436.3165,233.78809,0.9231173,454.39505,378.52676,0.9681343,312.96848,238.23726,0.812348,334.99304,387.40695,0.9881671
32,392.7894,228.31071,0.90824157,387.87476,243.37814,0.88454944,415.4958,316.3079,1.0,415.27243,356.88855,0.8847321,419.25797,372.9888,0.78665775,409.97534,416.7774,0.8241026,405.06192,431.75937,0.8052024,437.05106,233.35866,0.9194182,455.6022,378.7462,0.9567213,312.17685,241.82094,0.8066596,335.33328,387.71194,1.0
33,393.84348,228.13136,0.92813176,388.51443,242.82863,0.88000596,416.23987,316.171,1.0,416.6633,356.8914,0.8529584,420.32657,372.98413,0.7396857,409.96982,416.1541,0.8825351,405.94476,431.42798,0.88049024,437.69144,233.31862,0.91320413,456.37018,378.93448,0.9160544,314.03473,239.21388,0.7987292,335.292,387.76807,1.0
34,394.5715,228.20251,0.9634305,389.0599,242.93268,0.90157604,417.06586,316.4546,1.0,416.94977,357.67734,0.8507564,420.28918,373.42117,0.70861953,410.76855,416.85626,0.8867089,407.70978,431.67792,0.86428595,438.69073,233.70717,0.8937104,456.9849,379.88824,0.91530067,314.85785,239.07625,0.8094277,336.92374,388.46317,1.0
35,395.17325,228.36104,0.977,389.7399,243.08737,0.9154474,417.8045,316.8579,1.0,418.2132,357.8697,0.8256946,421.45728,373.75497,0.7107722,414.42218,417.15677,0.8594431,411.08444,431.671,0.7812784,439.4435,233.4238,0.9168811,458.1864,379.62946,0.90598774,315.55075,239.10733,0.8044373,338.22885,389.12836,0.99358517
36,395.40976,228.28323,0.96324944,390.21927,243.11736,0.8990741,419.58,317.57422,1.0,419.84344,357.37756,0.86312234,423.07376,373.522,0.71898156,417.2071,417.97314,0.8214793,417.2275,430.76663,0.72468513,439.66293,233.35725,0.8906901,458.0743,381.7877,0.9334246,315.89856,239.73894,0.8162378,338.39105,387.82465,0.9977299
37,395.70374,228.25058,0.9511439,391.99036,242.07712,0.8915998,420.5777,317.56656,1.0,419.9859,358.2505,0.8793575,423.09598,374.2082,0.746524,415.13898,419.11835,0.818953,410.45764,432.54117,0.754831,440.16995,233.6024,0.8883395,458.48376,382.26318,0.93069845,316.37482,239.5424,0.82793695,339.10013,388.13586,0.9921772
38,395.97705,228.30566,0.95217824,392.25854,242.12064,0.90391135,421.68317,317.4958,1.0,420.50858,358.6702,0.8239938,423.27454,374.10767,0.66315156,417.86288,417.02652,0.8480731,417.28668,431.37915,0.7763047,440.75937,234.04681,0.8667174,459.12823,382.22943,0.93595254,317.20157,240.35179,0.8316833,339.2454,387.7823,0.9376663
39,396.0533,228.67542,0.9646534,392.33102,242.55092,0.9351025,422.6073,317.68536,1.0,422.68353,359.16513,0.767428,424.19406,373.94968,0.5764473,419.44843,417.71616,0.8132109,419.15005,432.096,0.7582252,441.28784,233.4093,0.86756694,460.2714,382.37286,0.94280237,316.9802,240.53365,0.82832104,340.9943,388.19586,0.9355384
40,396.4752,229.17381,0.9605452,392.67203,243.01273,0.95295715,423.02597,318.34952,1.0,422.57855,358.59906,0.8040764,425.39462,374.12366,0.60802364,419.55145,417.86365,0.7977824,419.44528,432.32034,0.7549665,440.99493,233.50528,0.8617844,460.27658,382.7079,0.9365324,317.51718,241.37958,0.82618517,341.55582,389.2435,0.9287894
41,396.6899,229.66444,0.9717588,393.0865,243.45291,0.9762546,423.0579,317.8858,1.0,423.53983,358.95035,0.82098293,425.5573,376.07172,0.63037,419.47928,419.7039,0.7820955,420.073,432.7001,0.7480209,441.1276,233.4331,0.8747612,460.51355,383.4455,0.94235194,317.85446,241.03682,0.82668704,342.19858,389.238,0.92216885
42,397.3524,229.85512,0.95576817,393.93378,243.68275,0.98158336,423.6177,318.04495,1.0,423.84363,359.6842,0.8538482,426.29755,377.09998,0.659549,418.09613,417.9402,0.84606725,417.7303,431.9371,0.7972724,441.35394,234.04309,0.86196727,460.83167,383.83414,0.93873113,318.38208,241.0738,0.84626776,342.60217,388.56235,0.9102213
43,397.79214,230.08955,0.9453319,394.31143,243.71584,0.9651006,421.80405,315.87997,1.0,424.79706,359.38055,0.8099731,427.79898,375.26056,0.6649362,418.88306,418.0877,0.8418492,417.57104,431.97308,0.81890625,441.86087,234.2172,0.88155985,461.37518,384.22736,0.9521307,318.3851,242.40755,0.8625105,343.0087,389.5482,0.8954074
44,398.28613,230.23663,0.9368078,394.90854,243.96292,0.9838923,423.0837,316.9369,1.0,425.3014,361.44656,0.7815435,428.50754,376.19797,0.64922655,422.2629,418.20038,0.8673993,419.74167,432.68246,0.8347231,441.8266,234.65753,0.9098786,462.49976,384.65753,0.9541236,318.77557,242.95122,0.88186634,345.4203,390.68832,0.83462673
45,398.78345,230.19409,0.92420614,395.17557,244.05388,0.9882381,424.41403,317.27026,1.0,425.66898,361.7279,0.79788417,429.33908,376.75388,0.6413336,422.15546,419.48557,0.8767603,419.45877,434.19934,0.8613692,442.30154,235.25813,0.9035894,463.0864,385.50153,0.96885467,319.31754,242.83751,0.9117295,345.38864,391.66547,0.82071316
46,399.13452,230.60074,0.922089,395.42627,244.52419,1.0,425.24295,317.52872,1.0,426.7563,362.1006,0.8193513,430.81055,376.30994,0.68336886,422.82642,419.86212,0.8986702,420.3389,434.36075,0.866766,443.00635,235.52844,0.89775777,463.61496,386.07208,0.9634431,319.45422,243.2054,0.9057662,343.90918,391.2236,0.796589
47,399.4874,231.14319,0.92162615,395.68857,244.95863,1.0,425.86612,317.40402,1.0,427.59695,362.31778,0.7964967,431.92053,376.82645,0.69385284,424.84753,420.37607,0.88051313,422.36685,434.8852,0.8099943,443.47348,235.65352,0.9187525,464.21518,386.47833,0.96299,320.14648,242.99214,0.9292951,344.50876,391.03027,0.8350389
48,399.64365,231.28056,0.9140438,395.8912,244.74704,0.9937098,426.49045,317.97583,1.0,428.3419,362.02444,0.8780089,431.29715,376.9354,0.8003065,424.01,419.59955,0.85706455,420.7038,433.8107,0.77229816,443.4197,235.14806,0.93154466,462.81787,387.7436,0.9410015,320.4747,243.35353,0.94071335,345.20615,392.13794,0.7969986
49,399.9256,231.73102,0.9170707,396.1792,245.14069,1.0,426.6855,318.24567,1.0,428.734,361.92477,0.8617115,432.05768,377.39813,0.7564554,423.33527,419.99597,0.843382,418.90308,433.74622,0.73586327,443.7145,235.09425,0.9192081,463.40088,388.68738,0.93560946,320.66113,243.19525,0.91850454,345.99707,391.8168,0.82044107
50,400.2157,231.8828,0.9117191,396.43475,245.34535,1.0,427.07782,318.47626,0.98996764,428.5209,362.4138,0.83628964,432.0321,377.62695,0.71049404,423.25424,420.71368,0.86910385,419.5972,434.8348,0.80294156,444.1098,235.1807,0.9163089,463.14673,388.94962,0.95024246,320.7349,243.53777,0.9372654,346.84988,392.92386,0.80695546
51,399.637,232.1004,0.9118539,396.6065,245.2847,1.0,427.41888,318.73883,0.97101134,429.4848,362.39532,0.84171724,432.92093,377.79636,0.71268463,421.7456,420.17157,0.91391766,418.10074,434.2917,0.87128615,444.25354,235.10823,0.9091417,463.44482,388.465,0.95371056,320.91318,243.87628,0.9429734,346.05432,391.8931,0.826496
52,399.86096,232.52846,0.91113424,396.89288,246.00716,1.0,428.09628,319.148,0.9508525,429.51056,362.92062,0.8418918,433.37894,378.03314,0.68365806,421.78302,420.48468,0.9026055,417.78552,434.69113,0.8528877,444.41315,235.33607,0.9051474,463.29123,389.18164,0.9470136,321.34048,243.70937,0.95752245,345.97552,391.25964,0.81383467
53,400.64655,232.2763,0.91033053,397.08752,246.23375,1.0,428.57767,319.09763,0.96236193,430.32443,362.86588,0.8951197,434.0511,378.39496,0.71698725,422.1148,420.7063,0.92134327,418.65314,435.33148,0.91713816,444.77142,235.39299,0.8977539,462.9257,389.6877,0.9441681,321.86774,243.54211,0.96315473,347.28003,392.01004,0.8299517
54,401.11777,232.7375,0.9162639,397.5129,246.49881,0.992137,429.06677,319.64734,0.97404337,430.7061,363.18774,0.92295647,434.40714,379.348,0.7513616,423.3946,421.191,0.9352993,420.20306,435.67825,0.92016923,443.0052,235.85233,0.88145596,463.39645,390.20782,0.89893216,321.992,243.66867,0.95856375,347.4344,392.38586,0.819697
55,401.8568,233.05106,0.9310444,397.84946,246.66151,0.9826749,429.52115,321.15698,0.98741984,431.31348,363.8277,0.9460345,435.34015,379.64798,0.7396925,425.27634,422.22565,0.92520034,422.45633,436.2329,0.8822669,442.84897,236.4989,0.9019166,464.07385,390.15643,0.8709627,322.016,244.77594,0.9286495,348.60587,392.99246,0.7838927
56,401.57,233.27188,0.9379325,397.7136,247.1939,1.0,429.69443,322.05063,1.0,431.3619,364.11737,1.0,435.47308,380.54874,0.78422374,425.23566,422.37204,0.92085457,422.13437,436.53165,0.9262069,442.96814,236.48885,0.9072963,463.8724,390.3983,0.8685141,322.92313,244.69955,0.94352466,348.04358,393.51505,0.8197198
57,401.6641,233.83919,0.9578463,397.85867,247.98549,0.9997244,430.51953,323.2026,0.9894169,431.99417,364.1796,1.0,436.0799,380.8697,0.8005997,426.47928,423.55594,0.896633,423.60843,437.7236,0.89835453,442.89655,236.62717,0.9078534,464.3033,390.72778,0.88534003,323.16235,244.63097,0.9459426,348.83197,394.3634,0.8143494
58,401.79868,233.8293,0.97665113,397.97116,248.04794,0.99930394,430.71533,323.54965,0.99495924,432.7577,364.75986,0.9798015,436.68668,381.18158,0.7512226,426.94833,423.73938,0.88078374,424.1956,437.72635,0.8544136,443.03195,236.5624,0.9101633,464.43237,391.13544,0.8707245,323.17032,244.98672,0.9451087,348.58475,393.72836,0.83570266
59,402.3867,234.14948,0.9853072,398.3627,248.15454,0.9896652,431.366,323.4595,1.0,432.85864,364.70645,0.9937289,436.53015,381.54813,0.77658993,427.7048,424.21957,0.87367326,424.8019,438.07486,0.8575822,443.0838,236.82239,0.9031676,461.83853,389.925,0.87108517,323.8731,245.1787,0.9126334,349.13092,394.5938,0.85762644
60,403.54602,234.4488,0.9771724,398.8004,247.19545,0.947459,430.9344,324.10385,1.0,433.1468,364.98502,0.9720333,436.8012,381.2446,0.7341333,425.26138,423.92432,0.88749516,420.9347,437.89008,0.92226017,443.2604,237.45468,0.90187204,462.4442,390.58603,0.9358684,324.1032,245.16441,0.94372857,349.2966,394.44965,0.85576636
61,403.88788,234.86575,0.9889892,399.1097,247.95464,0.95216215,431.29654,324.78174,0.9947882,433.3299,365.3294,0.94813627,437.02087,381.35355,0.7397371,426.7251,424.46603,0.8575182,422.5307,438.1072,0.8876932,443.2237,237.81369,0.9006418,462.38593,391.12054,0.93920463,324.3823,244.5341,0.92587477,348.6854,393.5188,0.8524165
62,404.34384,235.0347,0.9901808,399.3687,248.05206,0.9477043,431.66635,324.91434,0.9938408,433.66232,365.377,0.91916806,437.503,381.27927,0.6993214,427.24585,424.92548,0.83267444,423.24197,438.26358,0.8547942,443.1985,237.97427,0.909572,462.34958,391.1184,0.94047153,324.40848,244.80292,0.9229591,349.05008,393.70374,0.8657547
63,404.4733,234.97453,0.9889369,399.59927,247.87776,0.9378219,429.44458,323.86484,0.9960128,433.68143,365.59274,0.90915453,437.31238,381.35364,0.7192236,427.39545,425.42258,0.823519,422.51837,439.00357,0.86039144,443.5164,238.207,0.90756,462.67346,391.06668,0.9538884,324.71838,245.12706,0.90966904,349.83533,394.64023,0.89769804
64,404.81372,235.08533,0.98254734,399.80954,247.93814,0.922799,429.96616,324.28903,1.0,434.27502,366.05972,0.9516664,437.70453,382.04562,0.72988033,427.07135,424.98285,0.87729925,422.7175,438.8976,0.92211056,443.46756,238.14505,0.9185643,462.77817,391.5808,0.9485877,324.95114,245.09982,0.91530704,350.73605,395.03677,0.8944606
