scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,249.43086,163.70076,0.9918099,252.59732,176.70506,0.9332731,187.7816,218.744,0.7827788,171.34523,248.64372,0.9551071,162.14496,266.53345,0.96594036,163.13176,299.59842,0.7927435,171.85031,314.59592,0.54895407,314.81094,165.97516,0.85918,256.06396,294.5048,0.8293507,208.23416,176.58858,0.80987334,143.7585,288.05035,0.80212444
9,249.51407,164.06303,1.0,252.87503,176.9291,0.9678409,187.91728,219.54922,0.80474496,172.01105,249.24289,0.93283904,162.87169,267.11407,0.9346201,164.03226,300.51215,0.76314914,172.9144,314.99057,0.5206771,315.54623,166.45787,0.8524415,256.40317,294.71582,0.81512517,208.25145,176.59006,0.825816,145.20125,288.95465,0.7935579
10,250.23576,164.40593,1.0,253.23637,177.4954,0.97111195,187.85086,221.92068,0.8095005,172.69678,248.31483,0.9551865,163.55498,268.3611,0.90615207,164.20335,301.4303,0.78732264,173.0363,315.68948,0.5481089,316.81403,166.97401,0.85298204,258.36188,295.85196,0.8148333,208.52136,177.14554,0.8273796,145.76785,290.19238,0.82685167
11,250.85815,164.74295,1.0,253.26315,177.96083,0.97427094,188.15305,223.08472,0.79973626,173.49142,248.8754,0.96401006,166.28055,268.22314,0.8919901,165.16698,301.96667,0.76490307,173.98314,315.73297,0.5291409,317.64536,167.88405,0.86304104,259.04037,296.34726,0.80786705,208.54742,177.3894,0.8373015,146.3447,291.0097,0.8558111
12,251.87547,164.22794,1.0,253.79605,177.20897,0.9206976,189.63937,221.76154,0.7978182,175.27704,248.90845,1.0,167.83539,268.64737,0.92811584,168.46074,301.40698,0.7954124,174.63919,316.72604,0.58983254,317.6079,167.83536,0.88450634,258.76413,297.21036,0.8214915,209.20369,179.54428,0.86008745,147.27124,292.452,0.86273295
13,252.6546,165.61465,1.0,253.73552,177.93431,0.8991455,190.62552,223.05515,0.8157858,176.01006,250.18088,1.0,168.57257,270.49847,0.9332422,167.82881,303.09656,0.75899863,175.83571,317.87527,0.5953692,315.41888,172.81346,0.76666445,258.91345,295.15894,0.8628619,209.53928,181.60104,0.8348026,147.98242,293.61392,0.8391618
14,252.28023,167.0905,1.0,251.93881,179.54958,0.876291,190.83986,225.14088,0.82336193,174.91823,252.10863,1.0,170.8711,271.5502,0.8874607,168.41019,304.69193,0.7862592,176.91028,320.1663,0.67607635,313.5538,178.88803,0.5503797,259.29868,295.5929,0.88850814,208.43544,181.73523,0.73472685,148.746,295.44153,0.835889
15,252.4394,168.46013,1.0,251.96791,180.86914,0.8658766,192.23645,225.79753,0.862691,176.115,252.75888,1.0,172.23044,270.448,0.8987261,169.23257,306.57944,0.74494886,177.93758,321.74173,0.6478839,313.45154,180.93867,0.6715786,260.31744,296.5932,0.8581333,208.1561,182.4162,0.68553835,149.60048,297.29135,0.8344662
16,252.60818,169.20494,1.0,251.97757,181.77608,0.82816267,194.84035,223.86436,0.87359077,177.08313,254.10039,1.0,173.35182,271.047,0.91742724,170.47841,307.0254,0.7495517,178.35352,322.0569,0.6730748,314.1479,181.14946,0.61885625,261.08267,297.7175,0.83391595,207.74878,182.77596,0.6841879,150.3573,297.49808,0.84787214
17,253.44095,169.27231,1.0,252.77107,181.68657,0.8434521,195.53958,224.1658,0.8777804,177.63655,255.4101,0.9815185,173.82803,271.71594,0.9431447,171.07942,308.43832,0.71348745,179.03224,322.80243,0.6567627,315.80185,182.91437,0.59021384,261.71182,299.09476,0.8632008,208.04875,183.2627,0.7214608,150.23917,296.9281,0.8717439
18,253.40396,169.87392,1.0,252.82248,181.88556,0.83589894,196.35632,224.77768,0.89313656,178.19951,256.30328,0.9730112,174.64848,271.95538,0.93704903,172.81523,309.01752,0.67180073,180.21884,322.87445,0.59847534,316.6203,182.88408,0.6338551,262.44553,299.65482,0.855117,208.02243,184.94925,0.7636622,151.79106,297.37415,0.88104296
19,254.95671,169.43884,0.9937603,253.78716,181.56122,0.852083,196.4844,225.52567,0.8752379,178.96829,256.8557,0.9415038,175.91248,272.01874,0.90356964,173.38786,308.65598,0.66485727,180.20163,322.25903,0.5866313,317.59897,182.06122,0.65839624,262.27628,300.5177,0.83622354,208.18405,185.48026,0.8100856,152.76439,298.3454,0.8844968
20,253.78537,169.63873,0.9695864,255.20302,181.75406,0.8888461,197.67993,227.08887,0.8873385,180.5284,258.00583,0.92668605,173.52061,275.2257,0.93859524,174.04129,308.0644,0.6632634,179.79884,322.4339,0.5950953,319.16013,181.82755,0.69168013,262.76492,301.4372,0.8290696,209.36058,185.64374,0.8337637,153.07675,299.40536,0.8869751
21,254.57848,169.64116,0.9788519,255.28075,181.94165,0.8945513,199.38008,228.07234,0.9063334,182.65944,256.7685,0.91184056,174.8609,276.3292,1.0,173.44566,308.76953,0.7525115,179.66585,323.88834,0.674964,318.0948,179.45634,0.7041993,264.06268,303.3187,0.86808527,210.59615,186.31267,0.8467457,153.68315,301.31024,0.9009196
22,256.036,169.53738,1.0,256.743,181.47401,0.88884896,201.31761,228.30219,0.90301496,184.4981,257.2112,0.89922297,176.2207,276.71704,1.0,175.84163,309.8978,0.75421935,181.45033,324.7296,0.6293645,319.54507,179.70988,0.7526197,265.07794,304.23413,0.8290827,211.52698,186.50328,0.86717963,152.0754,301.31628,0.88951737
23,257.55753,169.44327,1.0,257.71533,181.51479,0.894713,202.21399,228.90887,0.88601714,185.01736,257.61606,0.9077638,177.45607,277.01785,1.0,178.6522,313.02313,0.64679974,182.85895,324.8823,0.43906403,320.64615,178.50581,0.8583109,268.08682,304.20392,0.83752465,212.64978,186.09366,0.87978876,153.21756,301.31824,0.9038533
24,258.10068,169.93187,1.0,258.47662,181.79468,0.90755147,203.79274,228.51741,0.9031826,186.79247,258.28302,0.99425936,178.78,277.91867,1.0,177.6006,313.94147,0.72209865,182.69527,327.2914,0.54226786,322.43262,178.45282,0.8893267,267.59192,304.77402,0.8450556,213.29921,185.67888,0.90010786,153.08456,302.9123,0.9280292
25,259.29733,170.24187,1.0,259.2684,182.07791,0.90828377,205.02986,229.04315,0.9222831,188.53632,258.99203,1.0,180.18349,278.82928,1.0,179.01247,314.42325,0.7766014,184.21017,328.2127,0.54279774,323.53735,178.05614,0.9159635,269.9886,305.0783,0.8389649,213.50452,186.00906,0.893335,154.36905,303.00723,0.9267597
26,260.1482,170.50742,1.0,259.83954,182.52689,0.90761715,206.69775,230.9092,0.95356387,190.3734,259.855,1.0,181.65846,279.32074,1.0,181.44185,315.5856,0.71063286,184.99702,328.03412,0.4254556,324.74603,179.10733,0.92941225,270.48373,305.79993,0.88132584,214.0859,186.36954,0.89294,155.65335,303.6469,0.905144
27,260.8792,171.01125,1.0,260.35727,182.97272,0.90671927,207.73575,231.66994,0.95770967,191.30437,261.71997,1.0,181.8727,280.99615,1.0,180.47931,315.39966,0.77566206,184.36478,328.98535,0.5100328,325.9983,178.91893,0.9389776,271.31976,306.4283,0.8649532,214.37396,186.42964,0.8962752,155.84486,303.55695,0.8889913
28,262.36386,170.98149,1.0,261.4491,183.27167,0.91501766,208.14545,233.24976,0.9363089,191.81071,262.84967,1.0,183.8839,280.75613,1.0,182.07663,316.1732,0.7798393,188.83208,328.30435,0.4539932,327.86963,179.57678,0.9207363,273.42752,307.67712,0.87280005,215.2838,185.99927,0.8996665,156.63615,303.72177,0.8695015
29,263.24518,171.26712,1.0,262.3186,183.57703,0.92918164,208.96713,234.03035,0.93685997,192.16791,263.2527,1.0,184.30234,281.50946,1.0,183.30362,316.47217,0.7535694,189.68747,328.27588,0.45531088,329.50073,180.46541,0.9139773,272.36722,309.75336,0.83876395,215.86621,186.38565,0.89179176,158.10542,304.2367,0.842598
30,263.45868,171.60745,1.0,262.27127,184.00296,0.92444706,209.44144,234.19467,0.90595305,190.97293,264.3078,0.98633534,185.43605,282.0774,1.0,183.87476,316.44376,0.78999126,190.74835,330.0866,0.5421737,330.0622,180.52065,0.91446316,274.5146,309.35654,0.8536479,216.15376,186.51898,0.90177095,159.11884,304.974,0.85526645
31,264.04938,171.62895,0.99253565,263.07205,183.99915,0.9246058,210.15115,234.99152,0.9078589,192.08524,264.00003,0.9694799,186.75745,280.9711,1.0,184.13557,317.62076,0.7355266,193.00987,333.42682,0.45149857,331.20413,180.39262,0.9604292,274.7257,309.4393,0.85884315,216.44882,185.99579,0.907739,159.78459,304.51324,0.87170345
32,262.6241,172.01614,0.98010755,264.28937,185.30981,0.92943186,210.43652,235.30742,0.9205227,192.82578,263.8507,0.97370505,187.96463,280.74057,1.0,187.47754,317.33215,0.66857815,192.11533,328.69037,0.38485008,331.87595,180.48207,0.96185255,273.5518,310.32883,0.88517034,216.56012,186.39972,0.9070388,160.56541,304.7701,0.87496126
33,263.4963,171.94466,0.9994781,264.8227,185.67775,0.94663996,212.88791,230.97906,0.9106375,194.27206,260.90323,0.96728957,188.86478,281.26303,1.0,187.68718,317.15552,0.67268324,192.15427,328.58188,0.40602863,332.23706,180.67653,0.96186215,274.4534,310.99414,0.86461365,216.95766,186.4532,0.89517784,161.62485,305.04388,0.8659465
34,264.7987,171.66473,1.0,265.78055,185.45222,0.95197874,213.43729,231.17296,0.9063529,195.09837,260.80554,0.952276,189.8779,281.02707,0.99292105,188.10493,317.77133,0.6828512,192.65141,329.23608,0.38837257,333.27185,181.28111,0.9461733,274.85016,311.92426,0.83896244,217.5919,186.13094,0.89302146,162.52351,305.30234,0.85215586
35,265.5099,171.6171,0.9951808,266.48975,185.38861,0.94622064,213.99406,231.37459,0.9055759,195.929,260.69684,0.96543235,190.77429,280.88953,0.99028945,188.57555,318.0079,0.67781377,194.78499,334.13318,0.39200437,334.06738,181.53125,0.90618944,275.5105,311.89954,0.85281336,217.7366,186.38632,0.8848154,163.05112,305.372,0.8535853
36,265.68857,171.28423,0.99812263,267.0635,185.04727,0.9526664,215.14558,232.36795,0.9131188,197.01035,261.18146,0.95102006,189.01443,281.87155,0.95864564,188.93137,319.80585,0.7723627,194.83197,337.07858,0.6856177,334.79236,182.26025,0.8973968,275.5321,312.8157,0.8794854,218.63513,186.03886,0.8787754,164.13676,305.8508,0.8256934
37,266.32285,171.43661,1.0,267.19995,185.55984,0.993563,215.60889,232.88585,0.91884005,198.13866,261.41803,0.95497996,189.70688,282.10022,0.96788985,188.6817,320.17938,0.73360825,195.3487,336.73627,0.6127122,334.82272,180.92422,0.8842591,277.50555,311.2563,0.8819746,217.76228,187.28647,0.88856226,165.06897,305.7947,0.8480335
38,267.2658,171.50652,1.0,267.83176,185.79483,1.0,216.13268,233.77763,0.9114957,198.81099,262.04413,0.95473886,190.40327,282.65564,0.9602616,189.36235,320.5765,0.7010248,195.75885,337.08917,0.5646449,335.21573,181.14389,0.88487417,278.2375,312.00946,0.9064457,217.93549,187.63048,0.8816372,166.09042,305.93857,0.8541286
39,267.8255,171.83434,0.9953875,268.274,186.0983,1.0,216.92046,233.97716,0.94818836,199.6374,262.73178,0.9537108,191.02751,283.4315,0.9609522,189.073,320.17508,0.76220226,194.97636,336.69623,0.6362629,335.93173,181.65213,0.87871164,277.03262,311.9383,0.888461,218.0075,187.78941,0.88928175,166.06863,307.03012,0.8678451
40,268.52213,172.71597,0.9673421,268.70477,186.48993,0.99363583,217.21193,234.34747,0.962073,200.16408,262.90967,0.95782185,191.58807,283.56415,0.9612597,190.42987,319.91513,0.72317433,196.44424,336.7496,0.5699094,336.57788,182.23654,0.8675217,277.92798,312.2501,0.9041386,218.6434,187.99423,0.88604236,166.88518,306.52045,0.870956
41,267.99884,171.45738,0.94328004,268.94214,187.21597,0.97893226,217.92015,234.54428,0.94243526,200.82767,262.97375,0.95870394,191.89774,283.69257,0.94908255,190.93802,319.4091,0.6778492,196.2779,336.36044,0.4391133,335.5844,182.30089,0.869596,279.74112,312.8674,0.8855643,218.47395,188.45856,0.8773248,167.21101,306.4354,0.8698424
42,268.8043,171.56276,0.9401499,269.57663,187.25267,0.9669616,217.67833,233.0544,0.96698153,202.16179,263.2992,0.9356652,193.05275,284.1126,0.92543787,192.19084,319.6354,0.6851199,196.52176,336.1531,0.43045723,335.6679,183.0232,0.87651616,279.90274,313.0481,0.8940348,218.64215,188.985,0.8679349,168.01825,306.4119,0.8686824
43,269.25525,171.88593,0.93652153,269.86456,187.56439,0.95729893,218.40062,233.73071,0.96339124,203.24551,264.0654,0.9240185,194.40314,284.88992,0.91843957,192.87938,320.2928,0.70486015,196.9016,336.64758,0.43519956,336.20905,182.52486,0.8467515,280.28018,313.58676,0.8857864,219.24443,189.36987,0.8601209,168.58325,306.91992,0.86810595
44,269.74835,172.46849,0.93191755,270.23782,188.19965,0.9410903,219.10126,234.38368,0.96927315,203.78882,265.17422,0.9134681,196.0259,285.10608,0.8998618,194.0605,322.19742,0.6700815,198.01337,338.2644,0.45714647,337.06378,183.23987,0.8545087,281.2217,314.4361,0.82447314,219.32262,189.63904,0.85548985,168.87012,308.26086,0.8660292
45,270.3575,172.78072,0.922804,270.61694,188.26251,0.9064812,219.97514,234.86435,0.96393216,205.0124,265.40732,0.9231445,197.0401,285.0611,0.87639064,195.11307,321.55017,0.6661286,198.66637,337.92813,0.38298893,337.36035,183.79343,0.88260514,282.19232,315.03647,0.82259315,218.53665,189.37784,0.8743757,169.3659,307.76617,0.8467596
46,268.9025,174.01886,0.94131976,271.1322,188.2692,0.9021769,220.07358,235.28122,0.98752284,205.60376,265.39078,0.9565281,197.59088,285.2608,0.9040355,195.02246,321.8372,0.69536257,198.3964,338.0881,0.48250446,337.70547,183.7659,0.8728668,282.2519,315.65906,0.8273336,218.88477,189.60648,0.8724995,169.61212,308.10095,0.86051714
47,269.56464,174.27919,0.951008,272.102,187.38652,0.89451295,220.67665,235.36086,0.9831115,206.11476,265.21368,0.93910086,198.08075,284.98392,0.88592166,195.12654,324.03424,0.8108998,199.36414,341.19574,0.65715057,337.8302,183.9161,0.85112506,283.29398,316.02908,0.8328858,219.22745,189.71466,0.8913642,169.96812,308.84848,0.83568233
48,269.7188,174.7853,0.91445076,272.45667,187.62999,0.82817644,221.46074,235.53937,0.97060114,206.0984,266.1798,0.95460165,200.17856,283.3495,0.8709568,195.52963,324.88354,0.72573924,199.84889,341.0162,0.5305914,338.23593,185.12962,0.88599443,284.7231,316.33115,0.8206432,219.33554,189.3912,0.884168,169.19655,309.0199,0.8666579
49,269.88208,175.1185,0.91346896,272.65564,188.04129,0.81603074,221.66545,236.33032,0.96380997,206.37044,266.89117,0.95905423,200.58101,284.53262,0.884066,195.91507,325.42798,0.8933609,200.64578,342.4795,0.6831201,338.5762,185.55467,0.86395454,284.6557,316.96207,0.853681,219.60603,189.62189,0.8785543,169.4777,309.82077,0.8513876
50,270.2974,174.82309,0.91675574,273.1418,187.74565,0.8055211,222.1694,236.33995,0.96336335,206.7356,267.16446,0.93610847,201.16574,284.2848,0.8584649,196.59436,324.89252,0.8102319,201.11026,341.46188,0.5887422,339.20935,186.01202,0.8673289,286.42755,318.08835,0.8492354,219.7194,189.73001,0.8774503,170.35257,308.96414,0.8571293
51,270.53433,174.91185,0.923873,273.26947,188.62688,0.79980594,223.08243,236.5558,0.9464099,207.1966,267.3268,0.9380093,201.5759,284.70486,0.8428702,197.3302,325.39734,0.8338613,201.61975,342.08472,0.6092342,339.5601,186.55519,0.8771924,286.25284,317.86972,0.84231776,219.61667,190.07947,0.88029027,170.74211,309.23816,0.86169803
52,270.6876,174.91566,0.93789226,273.46194,188.57333,0.8066789,223.53407,237.2471,0.96929157,205.47806,267.86133,0.91564125,202.03717,285.66336,0.82277,197.92682,325.89294,0.8184392,204.2957,341.1096,0.60448945,340.3675,186.55173,0.88337326,286.7146,318.58432,0.83229524,220.18411,190.074,0.86751884,171.49727,309.46414,0.827107
53,270.8833,175.02747,0.9430509,273.5748,188.69916,0.839369,224.1648,238.41309,0.9661292,206.13783,268.63574,0.9234994,201.56207,287.05948,0.83674973,197.56168,325.64047,0.8251958,204.46263,340.9339,0.60467136,340.69434,186.68707,0.86274785,286.84213,318.9422,0.82988995,220.24371,190.11916,0.8733535,167.74298,311.497,0.81591177
54,271.0641,175.36118,0.94684064,273.53387,189.0823,0.86317015,224.53627,239.16565,0.9960903,206.42323,269.123,0.93604034,201.79834,287.22028,0.8324586,198.9711,325.36307,0.7264535,206.39998,339.96643,0.47008955,341.3377,187.3285,0.8660508,289.03183,317.41037,0.8054929,220.27362,190.47359,0.87901,168.48106,311.50076,0.8210961
55,271.0126,175.54967,0.94183856,273.58023,189.14027,0.85917187,224.74678,240.10327,0.99208033,206.86806,269.53268,0.91796625,202.39195,287.7171,0.83283967,198.90184,325.54605,0.74875766,206.25508,340.20578,0.50808173,341.34427,187.06886,0.8919921,290.04724,318.29327,0.8346423,220.41582,190.66473,0.87986743,169.36028,312.0603,0.81147844
56,270.79654,175.81718,0.92153776,273.42227,189.40532,0.8678965,224.90536,240.29587,1.0,207.60445,270.12888,0.9339844,203.83571,288.3861,0.83446854,198.26482,325.911,0.7442274,205.65488,340.4469,0.50122464,340.9693,186.78934,0.90128964,290.1899,317.8052,0.8398132,220.60197,190.38779,0.88903064,170.62865,311.54865,0.8049351
57,270.70657,176.07481,0.91828847,273.34833,189.77353,0.88084775,225.0392,240.84456,1.0,208.14594,270.92966,0.9014835,203.55206,287.5978,0.8466566,198.2863,325.86038,0.79018027,205.5225,340.86438,0.5482782,340.82715,186.48232,0.9030183,289.39386,319.27646,0.8402529,220.3731,190.90617,0.90650535,171.79504,312.02036,0.8149509
58,270.5839,176.10918,0.91749066,273.43942,189.96338,0.9194499,225.10378,241.40039,1.0,208.35507,271.53757,0.8858003,203.61975,288.44022,0.8781458,198.49498,325.90942,0.7962736,205.58846,340.85483,0.580886,340.8248,186.57622,0.9142165,290.85403,318.51236,0.83743286,220.07962,191.21783,0.8943708,171.96349,312.67697,0.814182
59,270.75418,176.36603,0.9233097,273.5098,190.23947,0.92688084,225.09947,241.25613,1.0,208.33401,271.08496,0.88867354,203.58316,288.09933,0.8556664,198.18967,325.8612,0.7862555,205.0996,340.53366,0.55051625,341.00745,187.11435,0.9127131,289.812,319.6249,0.8549341,220.00143,191.54027,0.8898795,171.95702,312.6116,0.83465296
60,270.90784,176.2515,0.9209911,273.53378,189.94803,0.9006207,224.49255,241.19104,1.0,208.01132,271.72983,0.8859834,203.78508,289.14487,0.95306325,197.9179,326.319,0.8730055,204.57469,341.85297,0.69638175,341.11646,187.71219,0.9106453,290.24283,318.80942,0.88302314,220.01196,191.42123,0.88430876,171.40352,313.94852,0.8729746
61,270.94034,176.5299,0.91906357,273.64935,190.31413,0.9187529,224.49844,241.45818,1.0,208.68497,272.0924,0.8708231,204.67674,288.8626,0.92312855,197.52077,326.02957,0.82282054,204.15692,340.80792,0.62907773,341.24658,188.17894,0.8977673,288.64566,319.92535,0.8673453,220.117,191.66806,0.8841953,172.00847,312.68866,0.8586946
62,271.05972,176.53716,0.9169068,273.71902,190.31041,0.92957234,224.49744,241.90814,1.0,209.02312,272.36557,0.8515107,205.1388,288.9691,0.9177405,198.28438,327.31592,0.7174662,205.49553,341.808,0.49429277,341.35052,188.01128,0.8969708,288.4375,320.23285,0.88472736,220.29086,191.73714,0.8811554,172.3404,312.3714,0.87031883
63,270.92828,176.56906,0.9202475,273.68637,190.60274,0.93409437,224.80724,242.31342,1.0,209.49493,272.64502,0.8377049,205.8862,288.9832,0.90723807,198.79906,327.59195,0.6631927,206.83461,342.04974,0.42507544,341.78452,188.34703,0.900667,288.95615,320.85678,0.88829345,220.42825,191.65587,0.87975836,172.4474,313.21194,0.85761267
