scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,379.9883,197.38535,0.934829,381.06464,210.74767,0.87458503,432.8008,240.34602,0.8757203,441.1466,268.53915,0.8392013,451.33908,286.28287,0.85975564,458.38428,321.4052,0.73231274,458.3324,336.15775,0.6353807,423.32025,211.63141,0.77328104,476.8625,309.33185,0.75892705,308.75848,214.32556,0.85606885,373.03217,330.68826,0.92169064
9,379.69208,197.37207,0.93974376,380.89972,210.87494,0.8803382,432.5768,240.25867,0.872504,441.05634,268.7051,0.83827627,451.2556,286.4276,0.8475642,458.87598,321.23886,0.7542766,458.7419,336.24313,0.6757621,423.17664,211.48138,0.78059316,476.8856,308.71933,0.7951101,308.99115,214.20079,0.85781145,373.84143,331.77942,0.8960781
10,379.64484,197.49918,0.94095564,380.83777,210.86377,0.88106465,432.45047,240.67413,0.8679494,439.44608,269.6032,0.84779143,451.01807,286.34506,0.8442611,458.33685,320.88452,0.7125581,458.43027,335.60922,0.62991315,423.31516,211.60422,0.7904754,477.20413,308.83017,0.77456176,308.41663,214.34227,0.84809697,372.33398,332.63907,0.88476896
11,379.8554,197.39407,0.9392697,380.726,210.99155,0.8874636,432.34195,240.74977,0.86651284,439.88074,269.61398,0.8516218,450.936,286.83206,0.86859345,458.81265,321.22177,0.690327,458.9881,335.40277,0.59650934,423.3207,211.97998,0.7856366,477.48843,312.56778,0.7724375,308.16858,213.83632,0.86134887,372.80038,332.16794,0.8750659
12,380.78217,197.27728,0.92216843,381.2654,210.63672,0.87105626,432.36365,240.2398,0.8994703,439.54422,269.42923,0.85241455,451.1073,286.31085,0.84762627,458.07645,321.52267,0.6661835,455.63538,336.3184,0.5731365,423.04596,210.75906,0.7821957,477.16733,312.61078,0.7691841,308.24686,214.70804,0.85774744,371.74622,330.12933,0.89039195
13,380.46368,197.24062,0.9292575,381.052,210.76038,0.87364244,432.63907,240.20445,0.89064103,439.7022,269.4204,0.8427911,451.14508,286.4047,0.8570427,458.75363,321.47946,0.67345,459.9944,335.81833,0.5635869,423.34995,211.2784,0.7875865,477.30347,312.47745,0.7699058,308.09933,215.11986,0.8524546,373.74026,331.89365,0.885967
14,380.52603,197.50766,0.919033,381.10318,210.98407,0.8608766,432.6241,240.11462,0.8888965,441.21216,268.39188,0.84913355,451.57764,286.60352,0.85916597,459.44,321.26523,0.69173187,459.62006,335.38025,0.58857906,423.12134,211.28273,0.7784419,477.1483,311.94943,0.77011126,308.5845,214.92944,0.8711145,373.12473,331.5281,0.8873437
15,380.02374,197.63963,0.91611737,380.81543,210.92804,0.85220635,432.6931,240.17383,0.8894835,439.95016,269.18738,0.8412762,451.53342,286.30588,0.8567729,459.0953,321.3229,0.6782984,459.67026,335.21716,0.56469226,423.1898,211.37442,0.7785375,477.2743,312.4838,0.77764356,308.2952,214.8612,0.8638844,373.11276,331.55704,0.90926534
16,380.90082,197.42241,0.90848464,381.4462,210.92584,0.8491731,432.84433,240.23727,0.88449883,440.94244,268.2447,0.835832,451.06442,286.13165,0.85490805,458.33133,321.4458,0.7008359,456.03714,336.1541,0.5973358,423.31384,211.41544,0.79050547,476.96518,312.28955,0.76317155,308.1034,214.9402,0.8630798,373.69382,331.78726,0.88269323
17,380.4476,197.68307,0.9178336,381.21436,210.9711,0.85686034,432.879,240.19853,0.8700038,440.97272,268.20126,0.8358388,451.16867,286.23883,0.8536223,458.31,321.4264,0.6922214,458.63574,335.62817,0.5892044,423.42416,211.46118,0.78217506,477.1271,312.36362,0.75181323,307.9627,214.70001,0.8429567,373.1147,331.54547,0.8469094
18,380.72537,197.28827,0.9241597,381.3645,210.85696,0.85456204,432.6643,240.1094,0.8764136,441.19067,268.49066,0.8316895,451.27972,286.38574,0.85205543,458.10764,321.60645,0.6929513,455.32562,336.7284,0.5921167,423.52478,211.75496,0.7844631,477.29254,312.57822,0.771826,308.07397,214.39482,0.8563915,373.38226,331.43872,0.9028975
19,380.49988,197.59505,0.9287539,381.22604,211.15149,0.85713714,432.8103,240.00948,0.8746224,440.24652,269.40317,0.84582263,451.07352,286.1015,0.8626745,458.28305,321.48535,0.67332035,455.4154,336.61075,0.56173563,423.43402,211.63846,0.79814345,477.29297,312.60794,0.78856397,307.91296,214.54817,0.84661084,373.0313,331.66922,0.878314
20,380.63696,197.34541,0.9440322,381.29968,211.05765,0.87305367,432.7219,240.08289,0.869193,439.90042,269.4556,0.83339345,451.29852,286.27002,0.844269,458.32587,321.8398,0.68644065,455.2519,336.90778,0.5429095,423.524,211.37048,0.8138195,477.28165,312.3116,0.793853,308.52454,214.23506,0.8570759,373.29694,332.11026,0.88275266
21,380.6087,197.5451,0.9445778,381.23727,211.03874,0.8794803,432.7786,240.09886,0.86951923,441.27405,268.48273,0.83721954,451.342,286.68933,0.8490766,458.7343,322.05252,0.7092247,458.6812,336.21762,0.56874156,423.50732,211.53401,0.8067915,476.8278,312.98495,0.77550113,308.4264,214.19968,0.8648001,373.19357,332.24875,0.89267987
22,380.75473,197.35979,0.94598675,381.2857,211.019,0.8945184,433.03003,240.23146,0.87222755,441.56375,268.47943,0.83219934,451.78506,286.69687,0.85527176,458.66742,320.9109,0.7172818,458.5972,335.52814,0.6390661,423.67706,212.0071,0.8063397,477.42603,312.8352,0.75466514,307.9919,214.05322,0.8718908,373.42072,332.05267,0.9186114
23,380.69797,197.6038,0.9494214,381.20676,211.14806,0.8982082,432.80573,240.40306,0.87265974,441.5574,268.39645,0.82230103,451.76892,286.61902,0.86028177,458.5324,321.52267,0.7002619,458.40002,335.8777,0.5961064,423.49002,212.13818,0.8026467,477.5216,312.79962,0.7476515,308.18015,214.30106,0.8611157,373.76965,332.2026,0.88317245
24,380.51797,197.36752,0.9315124,381.28897,210.8684,0.875424,432.92892,240.44162,0.8925747,441.55096,268.46765,0.8499287,452.10864,286.30484,0.8640186,460.98453,321.76306,0.6989295,461.04398,335.92905,0.5854272,423.401,211.9229,0.7594717,477.71393,312.23618,0.8189134,308.63477,214.07669,0.87007165,373.2294,333.44296,0.8791972
25,380.43323,197.33003,0.9375472,381.1386,211.00972,0.8871562,433.02933,240.46837,0.88742876,441.74036,268.5316,0.8442711,452.20493,286.59464,0.8806999,459.9909,321.769,0.683867,459.95917,335.8316,0.5567355,423.6845,212.10072,0.7712364,477.6215,312.43115,0.7915167,308.01807,214.41248,0.86993,373.60687,332.14008,0.8633149
26,380.25424,197.35472,0.9331938,381.0484,210.9213,0.88622165,432.9171,240.31929,0.88343734,441.74902,268.34097,0.838234,452.13864,286.2929,0.8659311,459.62897,321.94635,0.6959622,459.56357,336.23392,0.5680309,423.37405,212.34976,0.7939765,477.6261,312.41907,0.7954243,308.6444,214.31027,0.86667556,374.6339,332.15988,0.88633674
27,380.34058,197.2075,0.9328463,381.1972,210.86885,0.8787655,433.00763,240.40717,0.87678385,441.637,267.90616,0.83962756,452.12628,285.85333,0.8764257,459.5037,321.61548,0.70771825,459.24796,336.14908,0.5778482,423.53055,212.23726,0.7760521,477.59592,312.026,0.8072705,308.74023,214.30336,0.86108696,374.45068,332.17477,0.8889338
28,380.504,197.07835,0.9275267,381.07904,210.8377,0.8745183,432.86783,240.2352,0.8774268,441.53604,267.89682,0.8335125,452.06253,285.98776,0.87296224,459.16278,321.25275,0.6832494,458.97873,335.50433,0.5526969,423.55014,212.14082,0.7804301,477.5123,311.6497,0.79582715,308.54047,213.84105,0.8465869,374.27487,332.06332,0.90432477
29,380.54144,197.20615,0.92781353,381.17136,210.8619,0.8775058,433.06586,239.9538,0.8616697,441.68204,267.93005,0.83218133,452.0218,286.04712,0.8597247,459.13126,321.09808,0.6952902,459.17685,335.6329,0.5898298,423.65442,212.2125,0.8008362,477.34457,311.8968,0.78622293,308.89612,213.99342,0.84968215,374.27814,331.97763,0.88447034
30,380.63434,197.16827,0.94055647,381.106,210.74977,0.87859005,432.95847,239.95477,0.8632866,441.7697,267.71768,0.8356304,452.1833,285.80087,0.87937015,459.46725,320.93195,0.7027246,459.3899,335.40924,0.6217995,423.74106,212.34705,0.79718995,477.28006,311.88797,0.77684677,308.4856,214.00566,0.8524151,373.42075,331.55038,0.86058265
31,380.67456,197.4199,0.93255264,381.1733,211.07622,0.88103545,432.78952,239.85834,0.874291,441.82834,267.63693,0.8270764,452.30096,285.3995,0.8762647,459.5251,320.50003,0.66917413,459.86185,334.87955,0.5858156,423.68433,212.28838,0.80590063,477.52158,312.06604,0.8129403,308.22632,214.48032,0.8513925,373.78214,331.99725,0.8626127
32,380.2997,197.73952,0.9312545,380.95892,211.1499,0.8751874,432.86337,239.89125,0.87591577,441.55832,267.41336,0.8349121,452.17804,285.29944,0.87963885,459.1867,321.1471,0.7022702,459.28384,335.834,0.60578173,423.4524,212.19029,0.80732304,476.86914,308.56842,0.85220474,307.86182,214.80095,0.8447847,373.82736,331.95685,0.8987935
33,380.29117,198.1512,0.93046033,380.9828,211.44511,0.87128097,432.68375,240.24222,0.88382345,441.52454,267.78217,0.8447884,452.0543,285.5475,0.87041175,459.46503,320.78683,0.66309446,459.83453,335.19818,0.57418644,423.4144,212.40169,0.80860233,478.01852,312.48206,0.79456604,308.44,214.4825,0.86687374,374.5585,332.21933,0.91462857
34,380.48438,198.19958,0.93194914,381.19626,211.71045,0.88059455,432.72516,240.34952,0.871416,441.29443,267.82495,0.8531926,451.65475,285.7332,0.8820794,458.78073,321.50546,0.68261,458.89124,335.93185,0.56618565,423.33823,212.38795,0.8086219,477.22217,308.97754,0.8152336,308.4582,213.93134,0.8624092,374.47354,331.93015,0.90512484
35,380.39636,198.47612,0.93744415,381.1412,211.868,0.8864225,432.8567,240.28256,0.873894,441.49792,267.74713,0.8404425,451.76984,285.39902,0.873475,458.9498,321.67368,0.6617321,456.03802,336.7297,0.54844946,423.4097,212.29196,0.7960074,477.01178,308.74738,0.8197863,308.48297,214.0773,0.8620229,373.96915,331.83795,0.8875238
36,380.64716,198.20468,0.9348894,381.42172,211.20712,0.87767094,433.15695,240.59294,0.9034572,442.6953,266.66925,0.82365924,451.9694,285.90625,0.8862729,459.46008,320.82318,0.72551554,459.48624,335.95206,0.64198655,423.47852,212.48225,0.804157,477.8084,308.2106,0.83231264,308.6043,214.59203,0.87549007,374.37424,332.0074,0.8903126
37,380.042,198.47787,0.93097174,381.0239,211.59314,0.8706785,432.94562,240.29654,0.89730203,441.95728,268.40286,0.8287814,451.9266,286.035,0.8603797,458.90656,321.6635,0.70488095,460.27625,336.18927,0.5697234,423.45322,212.71906,0.80964816,477.51956,309.1287,0.85100865,308.85385,214.46277,0.8583946,374.00278,331.9807,0.8560595
38,380.0386,198.46506,0.92306966,381.2402,211.72386,0.86813104,433.2627,240.593,0.8820006,441.66043,268.06897,0.8305528,451.98163,285.72168,0.8730878,459.67737,321.92334,0.69774103,459.83743,335.98184,0.5490582,423.53333,212.41577,0.8071198,477.23502,309.32584,0.83799326,308.3964,214.37035,0.86839384,374.3529,331.9412,0.8972097
39,380.0252,198.5832,0.9302714,380.96588,211.82341,0.87324744,433.2199,240.5527,0.8836543,442.1384,268.4908,0.8251236,452.4291,286.05444,0.8673328,459.43747,321.62402,0.69362336,459.5075,335.83585,0.5602988,423.25168,212.4436,0.8068968,477.13803,308.99954,0.8136246,308.5583,214.48833,0.8659221,374.23788,331.58777,0.9190357
40,380.18564,198.47765,0.9290118,381.13464,211.6944,0.86823714,433.26947,240.71468,0.8842315,441.9012,268.61737,0.8236454,452.2525,286.0768,0.86814946,459.21613,321.48566,0.68461156,459.1674,335.8739,0.5604206,423.10086,212.76709,0.8172452,477.31238,308.84808,0.80081695,308.5017,214.1617,0.8603922,374.07654,331.37305,0.89561075
41,380.15198,198.553,0.93077075,381.32697,211.5715,0.86875814,433.16788,240.67175,0.8891255,441.98538,268.6416,0.8304363,452.29645,286.08725,0.8761655,458.75723,321.0813,0.70225686,458.74777,335.80856,0.6058607,423.05026,212.4947,0.79679346,477.21545,309.01346,0.8363691,308.52963,214.4543,0.8700042,373.68616,331.86664,0.9037015
42,380.31033,198.5171,0.925989,381.25806,211.56874,0.86350685,433.31525,240.7099,0.886876,442.09088,268.55353,0.8280991,452.272,286.00327,0.8835958,459.0922,321.27985,0.73746014,458.9869,336.4061,0.643329,423.07776,212.21912,0.8006937,477.24414,309.05267,0.83978134,308.4303,214.35246,0.87843233,374.61465,331.91278,0.898963
43,380.18335,198.89244,0.93043125,381.27695,211.82568,0.8674637,433.3163,240.63907,0.8871463,441.82394,268.50845,0.8324776,451.98492,285.76453,0.86493313,458.8511,321.21762,0.7320484,458.8489,336.24805,0.6277952,423.2951,212.32971,0.8029725,477.42975,308.9691,0.8092908,308.6172,214.77562,0.8693089,374.09772,331.3323,0.9109306
44,380.38513,198.70515,0.9164884,381.3741,211.6063,0.857611,433.23,240.56508,0.8911574,442.0075,268.55515,0.82412845,452.0901,285.97247,0.8688887,458.42868,320.7336,0.7532667,458.1195,336.24506,0.6692091,423.43665,212.49452,0.8298179,477.39914,309.227,0.78268147,308.7058,214.732,0.86368626,374.15952,331.75104,0.91155255
45,380.3304,198.26866,0.9383089,381.32303,211.40863,0.87708163,433.35437,240.7943,0.9032097,442.985,266.7816,0.8453579,452.29684,286.39386,0.8758744,458.6553,320.97794,0.77452654,458.48367,336.1792,0.67242306,423.42404,212.70364,0.8287368,477.2802,309.25873,0.7853195,308.25128,214.634,0.8710004,373.2829,331.8901,0.92795706
46,380.26218,198.724,0.93146294,381.34116,211.71635,0.8711546,433.3394,240.60648,0.89855176,443.32776,266.68826,0.84119385,452.40945,286.2981,0.8591185,458.54016,320.97,0.716672,458.69107,335.87592,0.61476547,423.50766,212.5381,0.8129311,477.77686,309.67923,0.8098961,308.81033,213.85234,0.8830707,373.53113,332.21817,0.9579395
47,380.42416,198.66847,0.9294711,381.38824,211.736,0.8711864,433.2707,240.64285,0.904184,443.0908,266.74063,0.8400507,452.28644,286.25333,0.8499644,458.21933,321.1453,0.71962535,458.37933,336.02026,0.6289034,423.50034,212.5026,0.8178046,477.8302,309.9839,0.79883087,308.405,214.19427,0.87667173,373.73157,332.42352,0.93332887
48,381.24863,198.38112,0.9241371,381.73416,211.67249,0.87907267,433.05887,240.72392,0.913936,443.1896,266.73236,0.8603778,452.5454,286.34753,0.85366327,458.96667,322.69632,0.72848374,456.17932,337.62442,0.61285204,423.90244,212.76134,0.7824283,477.40576,310.13156,0.8524376,308.4882,215.27406,0.85374266,371.45444,331.35165,0.8710593
49,380.965,198.50294,0.9304064,381.4924,211.5476,0.8744215,433.25772,240.89194,0.9189282,443.21475,266.93286,0.8568134,452.53046,286.7696,0.8591527,459.1669,322.78198,0.69413984,456.20612,337.54346,0.5708804,423.9722,212.92273,0.7706322,476.96793,310.30106,0.8535612,308.21548,214.7627,0.85767376,372.17136,332.21594,0.8702718
50,380.94006,198.57564,0.92798686,381.79742,211.56998,0.8709093,433.5435,241.15205,0.9101801,443.28003,267.28366,0.8517675,452.4568,286.5644,0.8429748,458.52557,322.5359,0.73964834,456.0629,337.55655,0.6249024,424.14777,212.81453,0.75229734,477.04623,310.00058,0.84762526,308.96277,214.74788,0.8642318,371.72964,332.03757,0.8372921
51,380.76508,198.50012,0.922536,381.85168,211.34668,0.8677456,433.75037,241.09885,0.90447813,443.60522,267.40704,0.8593216,452.68524,286.84045,0.83782893,458.69867,323.2871,0.72979397,456.0756,338.21326,0.602488,424.07706,212.45642,0.77178144,477.56305,310.63434,0.83918995,309.26367,214.53088,0.85048205,371.4468,332.76892,0.8416367
52,381.1085,198.66344,0.91693777,381.95325,211.5659,0.8659028,433.70578,241.63425,0.9023805,443.6352,267.5358,0.8622233,452.6922,287.0036,0.84115386,458.33145,323.04626,0.70237184,455.6347,337.5465,0.5982357,424.86053,213.61768,0.7697154,477.51642,311.53494,0.8359427,310.06833,214.33011,0.82508343,371.39313,331.3855,0.83538026
53,381.2611,198.75119,0.91393083,382.24515,211.5857,0.8763399,433.84708,242.16801,0.8966359,443.66196,267.88687,0.8562074,452.71854,287.29703,0.858352,458.3623,323.12234,0.72658604,456.0816,337.4778,0.59073234,425.11462,213.79083,0.77117074,477.12546,311.48135,0.8099272,310.4172,214.68022,0.8342346,369.5404,332.0059,0.8550692
54,381.6755,198.86752,0.9199349,382.4046,211.599,0.87050366,433.99747,242.55122,0.89549875,443.61826,268.35956,0.8745626,453.36472,285.31287,0.8739498,457.9786,323.72562,0.7116178,454.74252,338.11557,0.60185623,425.1509,213.67293,0.75639856,476.87674,312.19604,0.7944386,310.66516,214.73541,0.8456935,371.5303,332.4763,0.89588374
55,381.92792,198.52773,0.9199218,382.41614,211.42473,0.8727017,434.09003,243.2036,0.88698417,443.66403,268.94806,0.88256985,453.2897,285.67123,0.88693947,457.82953,323.15256,0.8068918,456.02667,337.85986,0.6999553,425.0798,213.63916,0.7537871,477.237,311.902,0.76640755,310.74603,214.35825,0.83993036,371.17725,332.54288,0.8856654
56,381.99164,198.76009,0.91762275,382.41113,211.71808,0.8783805,434.42496,243.7507,0.88045216,444.04703,269.28888,0.8934129,453.42517,286.00784,0.8930532,458.40677,323.93295,0.81503725,456.4557,338.3213,0.674706,424.4975,213.18135,0.77233255,476.88077,311.89825,0.7914798,310.62735,214.44608,0.8535453,371.47784,333.33066,0.9001326
57,381.81342,198.8765,0.9289434,382.4734,211.8237,0.89031404,434.3263,243.4836,0.8949196,443.98383,268.88562,0.87630993,453.5606,285.79105,0.87370586,457.9908,324.2426,0.77363,455.81903,338.71655,0.6887359,424.255,213.0035,0.75651085,477.21997,312.4028,0.7898381,310.65555,214.63748,0.84951067,372.02618,333.435,0.8851206
58,381.9279,198.64563,0.9225967,382.4124,211.69295,0.8845232,434.255,243.42995,0.8936042,443.98026,269.0342,0.8825391,453.40463,285.85526,0.87945616,457.4219,323.65234,0.8050137,456.06616,338.01242,0.73910576,424.20264,213.13264,0.75369436,477.40924,313.05264,0.75902325,310.44595,214.30759,0.8454022,371.79504,333.0544,0.88934106
59,381.517,198.88618,0.9200836,382.29425,211.45941,0.878107,434.3157,243.29984,0.89876294,444.13885,269.3547,0.8904257,453.66238,285.95404,0.8850045,457.94382,323.94257,0.81140006,456.33185,338.536,0.7527961,423.76624,212.5001,0.7550861,477.78537,312.3967,0.77759224,311.2224,214.95525,0.8327968,372.99023,333.4311,0.8775053
60,381.8192,199.31256,0.91203165,382.5705,212.23062,0.87924635,434.40277,243.80774,0.89849734,444.3783,268.53427,0.86379343,453.10654,287.3094,0.87340313,458.58914,324.99155,0.7934592,457.1197,339.68542,0.7117725,425.2624,213.63272,0.77276844,478.6617,312.09192,0.8451279,310.904,214.97015,0.8499557,373.9755,333.30087,0.9017213
61,381.81387,199.24825,0.9072479,382.5992,212.23123,0.8758222,434.53485,243.97229,0.88357073,444.50766,268.7658,0.8867462,453.55856,287.57275,0.88802654,458.58624,324.4489,0.8091032,456.9255,339.32568,0.7062389,425.36356,213.65352,0.75713235,478.62747,311.4266,0.8282668,310.94336,214.53395,0.84471405,373.20477,334.04727,0.87844086
62,381.57504,199.40607,0.9149724,382.32538,212.2337,0.88218063,434.6284,243.9866,0.8835474,444.4625,268.81873,0.88400155,453.24783,287.60693,0.88923275,458.1926,324.46704,0.80884975,456.74673,339.42407,0.7079022,425.3938,214.09729,0.7655026,478.49017,312.3614,0.8209585,310.83148,214.76494,0.8224632,373.7944,333.79175,0.8914377
63,381.59506,199.40762,0.9058053,382.443,212.18724,0.8730219,434.49704,243.92848,0.8879819,444.22778,268.70786,0.8880212,452.82925,287.5408,0.8901864,458.0421,325.05432,0.768136,456.7369,339.8683,0.66996336,425.3587,214.12831,0.7649207,478.34106,312.9795,0.83426464,311.35117,214.8173,0.80977243,373.6627,334.21265,0.89649093
