scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,394.9981,217.01685,0.98288864,392.8462,227.90712,0.9967751,441.94678,287.37082,1.0,454.1216,326.17047,0.9365149,459.74213,342.75244,0.7265765,461.09778,381.27188,0.9650713,458.80875,396.91272,0.6779065,432.4881,217.85551,0.79770595,484.29855,350.55936,0.9783844,322.72916,237.91571,0.82108444,378.33487,372.12494,0.7104642
9,394.88666,217.1326,0.9862758,392.69965,227.94363,1.0,442.1085,286.89102,1.0,453.89618,325.7435,0.8978483,459.67667,342.4867,0.7043007,461.17075,381.6434,0.95978695,458.53268,397.22357,0.6876118,431.1441,217.73868,0.8095314,484.47668,350.47748,0.97841895,322.3672,237.4736,0.83635664,378.1282,371.63446,0.7041079
10,395.19232,217.1173,0.98328733,392.9207,228.05463,1.0,442.07373,287.14005,0.995824,453.9123,325.6466,0.88668066,459.74515,342.3492,0.7148146,461.54807,381.66412,0.92943805,459.3109,397.01758,0.6296406,431.03033,218.19432,0.81219286,484.44162,350.44968,0.984365,322.51154,237.25656,0.8155602,378.16476,370.95493,0.6992184
11,395.03516,217.10127,0.97705,392.61798,228.15495,0.99513596,442.1331,287.31754,1.0,453.56003,325.56027,0.9164618,459.21158,342.04105,0.69652826,460.38748,382.1397,0.907673,458.87534,397.20285,0.59077233,431.29797,218.16635,0.8092766,483.9004,350.47345,0.9966139,322.8093,237.80418,0.8236911,377.82913,371.0961,0.7059447
12,394.8751,216.90234,0.9826602,392.61948,227.92175,0.9995179,442.32953,286.87326,0.94687694,454.06537,325.31763,0.8974097,459.81168,342.40012,0.70617366,460.96848,382.09714,0.90624595,459.25522,399.77075,0.63056016,432.22006,217.80403,0.8179723,484.7095,350.89246,0.978694,323.62375,236.94902,0.79326063,378.1863,371.5506,0.7103126
13,394.56873,216.5477,0.981796,392.4069,227.4048,0.9879524,442.12274,286.7382,0.96054906,453.96313,325.7163,0.9106009,459.76495,342.52753,0.72088784,461.81656,381.93585,0.9081594,459.19733,397.1888,0.63051003,431.69626,217.53983,0.815353,484.48035,350.5272,0.971501,323.07687,237.22969,0.81599784,377.76346,371.1853,0.6808117
14,395.13885,216.75374,0.9846133,392.8489,227.74092,1.0,442.19614,286.53665,0.9526965,453.80353,325.67755,0.90630144,459.587,342.50674,0.70404077,461.57278,382.57352,0.9129931,459.2879,397.55777,0.6031183,431.96066,217.78807,0.8117513,484.78656,350.5122,0.97505856,322.66476,237.81367,0.8063798,378.29654,371.16397,0.68674105
15,394.8905,216.84917,0.9945835,392.62308,227.75467,1.0,442.1994,286.52225,0.956008,454.0046,325.27963,0.90844417,459.73666,342.03342,0.702408,461.42676,382.57928,0.9032864,459.02234,397.4468,0.60771793,430.8968,217.94315,0.8171776,485.111,350.0092,0.9903068,322.88892,237.76498,0.8161455,377.93018,370.411,0.68101233
16,395.01743,216.84123,0.9945948,392.6295,227.88106,1.0,442.03622,286.67184,0.9643877,454.10297,324.93002,0.9235136,459.64658,341.81137,0.71387184,461.28204,381.25607,0.97939646,458.7382,396.91855,0.69564116,430.70035,217.66667,0.81448996,484.45282,350.20874,0.98862207,322.77808,237.32965,0.8222362,377.64886,370.78192,0.7169404
17,395.08044,216.94301,0.99848026,392.6574,227.9846,1.0,442.11545,286.7382,0.9683628,454.1304,325.1411,0.92845416,459.62256,342.12976,0.71580756,460.34982,382.02155,0.92854786,459.1234,399.70282,0.6399365,430.67685,217.72255,0.8209056,484.52628,350.48904,0.9888591,322.98337,237.41681,0.81706154,379.04022,371.83133,0.6994432
18,395.02435,216.99986,0.99146587,392.61914,228.02577,1.0,441.99957,286.38968,0.96438104,453.7287,324.6914,0.8877833,459.62393,341.46838,0.68172866,460.71454,381.52634,0.96974397,460.2111,399.89038,0.6887371,430.70938,217.7162,0.8248956,484.5378,350.28912,0.9983117,322.68713,237.52379,0.8203064,378.19986,370.05853,0.6916721
19,394.9188,216.92159,0.9903634,392.59134,227.9784,1.0,441.82254,286.46075,0.9514269,453.51584,324.68307,0.89503837,459.47543,341.50928,0.69976366,460.6251,381.86002,0.94978267,458.88943,397.09167,0.642876,430.6838,217.41676,0.8138191,484.44202,351.04065,0.99680126,322.73254,238.40271,0.80978,377.96875,370.71228,0.69357455
20,394.9904,217.12535,0.98780316,392.66055,228.26411,1.0,441.96295,286.7568,0.9721812,453.8204,325.18594,0.9176315,459.67783,342.0147,0.731553,460.10233,381.73444,0.9694078,459.20096,399.3594,0.7008232,430.6705,217.8317,0.8118519,484.6317,350.90295,0.9979141,322.70224,238.13882,0.8163164,377.96332,370.92026,0.6885779
21,395.00674,217.17618,0.982532,392.74756,228.2728,1.0,442.07126,286.79562,0.9858051,453.66605,325.56702,0.8915281,459.50134,342.4435,0.7066451,460.41327,381.76578,0.9397455,459.41946,399.9814,0.65601087,430.5838,217.95715,0.818745,484.9518,351.52713,0.98994803,322.74692,237.72845,0.83198225,377.8656,371.33362,0.6870161
22,394.83783,217.05698,0.9809599,392.6611,228.26898,0.99460346,441.97937,287.09033,0.98857534,453.76968,325.27655,0.9413617,459.63263,341.99133,0.70948476,461.62817,381.52902,0.93584746,459.37073,397.15762,0.6824826,430.63562,217.53107,0.81299764,484.69232,350.43393,0.99286777,322.57007,237.5358,0.8381376,377.9551,372.03952,0.71662694
23,394.77808,216.9848,0.98989606,392.61984,228.08412,0.9976365,442.14572,287.0678,0.9712347,454.07825,325.42117,0.924749,460.04605,342.19006,0.698325,461.52484,382.25925,0.9589249,459.07147,397.75113,0.6666967,431.54352,217.81097,0.81187713,484.62878,350.97037,0.98847693,322.41977,237.45746,0.83284247,378.20175,371.50223,0.70826775
24,394.86124,217.42786,0.9647259,392.53305,228.53583,0.97987837,442.12158,286.9861,1.0,453.83826,325.61255,0.94478196,459.5489,341.8745,0.69727755,459.71628,382.8069,0.9370978,458.24118,399.3864,0.68946934,430.9566,217.9729,0.8112391,485.26578,350.56284,1.0,323.079,236.68944,0.8028805,378.56363,371.80276,0.6949633
25,394.98166,217.26398,0.96111083,392.62744,228.3773,0.9762459,442.0876,286.923,1.0,453.74533,325.92346,0.9483496,459.32263,342.2181,0.720523,460.39774,382.4761,0.90339607,459.15854,400.40344,0.6250347,430.95068,217.50197,0.8154558,484.27017,350.58884,0.9926276,323.24872,238.00471,0.8111552,379.176,371.10947,0.7084776
26,395.2654,217.26163,0.96764153,392.9832,228.34163,0.9893741,442.06342,286.98917,1.0,453.77878,325.47534,0.9283348,459.33414,341.85892,0.7009088,460.4269,382.16174,0.9030331,458.7772,397.4449,0.5979275,430.9327,217.6136,0.81375515,484.7501,350.333,0.9934333,322.78622,237.78973,0.81535697,378.90222,370.4875,0.7211406
27,395.16797,217.2584,0.9780521,392.77768,228.2411,0.9996008,442.23764,286.83234,0.99515575,454.11444,325.39996,0.9140917,459.76547,341.9049,0.71015173,461.39084,381.69516,0.92791855,459.12463,397.10382,0.6554021,430.98306,217.62729,0.8090986,484.53186,350.37354,0.9869147,322.68713,238.33492,0.81666756,379.00012,370.80643,0.70683694
28,395.1793,217.3096,0.9815467,392.78677,228.27103,1.0,442.1843,286.52594,0.99390155,454.26727,325.77704,0.91926235,459.9657,342.3647,0.7199702,461.0771,381.77512,0.93290824,458.66534,397.31543,0.6653006,431.06982,217.61086,0.8169628,484.4339,350.53845,0.9842664,322.78018,238.33955,0.8221693,378.28778,370.8603,0.72158206
29,395.1751,217.01915,0.9834929,392.87238,228.04694,1.0,441.8707,286.71832,0.9995744,454.09113,325.62698,0.9313845,459.7137,341.9708,0.714665,461.62875,381.7063,0.91597307,459.34784,397.17203,0.6323463,431.17282,217.3126,0.8247102,484.48953,350.3183,0.98291403,322.75732,238.32094,0.81612235,378.45407,370.89902,0.70761395
30,395.1476,217.05333,0.97754186,392.86447,228.05716,1.0,441.7897,286.41672,0.9877885,454.26392,325.43002,0.93401235,460.2314,342.08743,0.72512454,460.76862,381.39203,0.9431582,458.56494,396.86157,0.648879,431.16544,217.52573,0.8192546,484.44675,350.12503,0.9739246,322.5713,238.4853,0.8203933,378.19592,371.2709,0.690717
31,394.9287,217.0561,0.9852155,392.67545,228.12802,1.0,442.15652,286.29974,0.9881988,454.22833,325.0111,0.8818127,460.18182,341.64938,0.6850997,461.802,381.37204,0.9059103,459.48694,397.00348,0.6365971,431.206,217.58548,0.832599,484.11258,349.98685,0.9853347,322.6898,238.208,0.83483815,377.86295,371.60876,0.6779237
32,394.94217,217.1254,0.98079985,392.60822,228.16656,1.0,442.26712,286.26526,0.995569,453.8803,325.28778,0.90147316,459.7238,342.13016,0.73665255,461.52347,380.54468,0.9719418,458.78006,396.58362,0.72968775,431.26495,217.54158,0.8226155,483.11224,350.79852,0.9594405,322.84775,238.23807,0.82403296,379.07193,372.09827,0.6747721
33,394.93982,217.21848,0.97906184,392.61304,228.21294,0.9964628,442.2932,286.25772,1.0,453.93585,325.13876,0.89918983,459.87473,342.0094,0.6971197,461.27228,380.97693,0.98564863,458.24643,396.93365,0.73360354,431.1333,217.5711,0.82285106,483.62192,350.79907,0.96878266,322.88104,238.11443,0.82162887,378.01196,371.3598,0.684074
34,395.23322,217.234,0.97828,392.8398,228.4529,1.0,442.49075,286.5515,1.0,453.95227,325.2499,0.93303514,459.85184,342.23553,0.71941054,460.73007,381.9568,0.9577889,457.21582,397.93933,0.69348246,432.31958,218.0896,0.82703817,483.82516,351.1905,0.9682074,322.57892,237.99402,0.8242614,378.7085,372.0907,0.7189406
35,395.10184,217.07603,0.98098165,392.87637,228.29149,1.0,442.43338,286.74747,0.97638303,454.14865,325.27267,0.94091696,459.6878,342.46143,0.7499629,460.75177,381.83572,0.937711,457.51126,397.8947,0.68209696,431.39764,217.5856,0.82169145,483.33517,351.45514,0.941287,322.82068,238.16486,0.8367926,378.3122,370.72098,0.7316212
36,395.5917,217.21182,0.97341543,393.22147,228.56523,1.0,442.22528,286.67252,0.9627837,454.23734,324.92676,0.9082967,459.94275,341.6708,0.70889217,460.34305,383.00943,0.9363641,458.6231,399.47183,0.64897764,431.55136,218.10596,0.8566414,484.09808,350.88177,0.9920991,323.14114,238.41156,0.8289171,378.07242,370.4463,0.733399
37,395.39008,217.1818,0.9829168,393.1335,228.47742,1.0,442.25754,286.7809,0.9508978,454.1891,324.7091,0.921236,459.80844,341.73154,0.7289688,461.61478,381.8817,0.93069404,459.2051,397.4336,0.63064873,431.5196,218.131,0.8464253,483.9706,351.2743,0.9880437,323.64502,238.3644,0.8349627,378.32654,371.23907,0.73239493
38,395.34,217.26068,0.98336554,393.0471,228.6354,1.0,442.4575,286.92242,0.95628595,454.22446,324.53763,0.9077202,459.9108,341.61142,0.707627,460.77332,382.12875,0.9142313,458.86255,397.2708,0.61314887,431.44534,218.13521,0.8361153,484.1522,351.34024,0.99233985,323.50842,237.69962,0.82795507,377.74176,370.8493,0.7433454
39,395.3553,217.31436,0.9728579,393.0693,228.61409,0.9939614,442.41766,286.9512,0.94216627,454.50342,324.86728,0.9133314,460.33627,342.05774,0.73545086,460.9977,381.67233,0.88770854,459.17023,396.69272,0.5908202,431.50952,218.46005,0.8475261,484.37964,350.75528,0.97693324,323.26907,237.73972,0.8312636,379.46118,371.71918,0.7388943
40,395.33905,217.26128,0.97058564,393.01047,228.57315,0.9933872,442.2666,286.9436,0.9450977,454.1596,325.26193,0.9147321,459.92044,342.39224,0.7371801,460.8061,381.61084,0.9225843,458.84344,396.77258,0.61537147,431.72653,218.45775,0.84322697,484.05533,351.5065,0.97513217,322.85043,237.02689,0.8233549,378.2516,371.0891,0.7183803
41,395.42932,217.41402,0.97334045,393.038,228.67883,0.9971461,442.20166,286.51794,0.94098353,453.954,325.06937,0.8928877,459.9451,342.13385,0.7325368,461.29468,381.03027,0.9292413,459.15384,396.45844,0.6527824,431.3137,218.56163,0.8507829,483.9772,351.01996,0.9703588,323.19916,237.09555,0.81330246,378.26752,371.42712,0.72034687
42,395.3719,217.32286,0.9705657,392.98865,228.46037,0.9963181,442.12997,286.6616,0.95538366,454.36215,325.28903,0.89087963,460.52472,342.26245,0.71726894,461.3778,381.4409,0.9130734,459.33243,396.789,0.6333542,431.26236,218.40752,0.8578459,484.47885,350.44543,0.9685436,322.70374,237.46048,0.82098734,378.48633,371.70737,0.7192795
43,395.39966,217.2282,0.9668723,392.98007,228.48384,0.9900286,442.16458,286.37668,0.94519645,454.47162,325.15164,0.9199377,460.37946,342.32227,0.7483441,461.00302,381.17786,0.9092541,458.8885,396.19263,0.6445223,431.38223,218.46104,0.8522263,484.73712,350.39523,0.9739831,322.96124,237.77011,0.8100998,378.04504,371.59,0.7005244
44,395.38925,217.29727,0.9606258,393.12415,228.30008,0.97160274,442.32217,286.50623,0.92018145,454.08154,325.19144,0.9124574,459.9485,342.17682,0.72619045,460.27466,382.005,0.9207947,458.2538,397.11826,0.63773847,431.21008,218.40305,0.8426303,485.0242,350.59,0.99218845,323.2047,237.07811,0.8218676,377.81238,371.43307,0.730179
45,395.3926,217.32875,0.9613248,393.13754,228.37347,0.9708537,442.35635,286.8251,0.9612096,453.89102,324.91983,0.9151238,459.85245,341.17175,0.67714876,460.3685,382.70947,0.9007106,458.815,399.3785,0.61056256,431.29105,218.40771,0.83934134,484.7962,350.0905,1.0,323.24097,237.7958,0.82674986,378.31985,371.5592,0.74231446
46,395.24597,217.38506,0.96590513,393.0529,228.57973,0.99039614,442.33542,286.9297,0.96894014,454.1682,324.62613,0.91548496,460.12604,341.25266,0.6840173,460.5675,382.66278,0.96526283,456.87314,398.41248,0.70038146,431.2641,218.47829,0.84717405,484.4649,350.79276,0.9987548,323.32336,237.78769,0.8228869,378.1747,371.66238,0.7436275
47,395.2745,217.44632,0.9692842,393.07495,228.65079,0.99588513,442.58594,287.08755,0.97208655,455.00583,324.93353,0.92719805,461.4228,340.30707,0.73103505,460.78418,381.89038,0.955019,458.1657,397.1194,0.68272763,431.41034,218.80104,0.8631907,485.17917,350.56912,0.9907248,323.54,237.65155,0.8207698,378.35773,372.05945,0.7358772
48,395.83813,217.59836,0.96863973,392.989,228.65977,0.98853135,442.29593,287.13403,0.9370531,454.0532,326.08023,0.95864266,459.86493,342.97333,0.7655599,460.8975,383.29385,0.9115111,458.70105,399.04935,0.6532528,431.49234,218.31758,0.87030274,484.1721,345.6482,0.97262084,323.6334,237.66692,0.83636206,378.4457,371.78296,0.7444721
49,395.83035,217.55064,0.9688883,393.2224,228.50333,0.9838476,442.50198,287.50262,0.9682639,454.53815,326.3019,0.97699624,460.11258,342.77957,0.76287794,460.32495,383.64325,0.92175835,458.348,399.28,0.6762731,431.31076,218.13799,0.85549784,483.21365,346.07593,0.98463374,323.06287,237.99203,0.8367047,379.32837,371.04474,0.7353204
50,396.0248,217.73572,0.95978487,393.50266,228.6023,0.9858695,442.3516,287.53912,0.95819825,454.25516,326.4262,0.9763681,459.8512,342.87567,0.7467356,460.8747,384.0724,0.92313886,459.36505,399.5286,0.6600324,431.4079,218.4227,0.87177783,483.6319,346.39798,0.9977773,323.4122,238.46053,0.82300955,379.29456,370.8546,0.71237135
51,396.0061,218.04933,0.9590694,393.5025,229.08017,1.0,442.28268,287.62146,0.968265,453.9423,327.39685,0.9795741,459.56024,343.51205,0.75072694,460.6533,384.6955,0.92859,459.46515,400.03943,0.684168,431.58862,218.89171,0.901921,483.4793,346.39825,0.98518175,323.83466,238.8435,0.8050552,379.375,372.48407,0.7440762
52,396.0632,218.22615,0.95435226,393.72818,229.03387,0.99467975,442.42813,287.7678,0.9844596,454.6157,327.37268,0.98551446,460.32742,343.80206,0.77577937,460.79178,384.05927,0.9910506,459.73926,399.15137,0.7393797,431.6589,219.54437,0.9342267,483.6844,346.3806,0.9763635,324.1097,238.70839,0.78661174,379.48883,372.53546,0.7452987
53,396.17017,218.26482,0.952447,393.7445,229.26306,0.99590343,442.39807,288.0613,0.99922526,454.5854,327.95923,1.0,460.07022,344.15158,0.7873402,460.84946,384.46384,0.9790794,459.49237,400.15796,0.72869366,432.09485,219.9893,0.9374074,484.0373,346.3943,0.9845456,324.66992,238.40395,0.76455176,379.89197,372.98032,0.7463394
54,396.2764,218.51369,0.9373878,393.77744,229.4896,0.9897539,442.40543,288.06915,0.99574333,455.33627,327.87845,0.95243156,461.15753,344.37146,0.7732618,461.32013,384.57977,0.9676349,459.87543,400.5362,0.6638922,431.9523,220.0693,0.938529,484.77295,346.45688,0.9679351,325.00372,238.13199,0.7724024,379.72882,373.299,0.7514541
55,396.25494,218.52463,0.9465954,393.6787,229.63403,1.0,442.58432,289.07516,0.96796215,455.426,328.11166,0.9409496,461.35626,344.41104,0.74714094,461.94556,384.73672,0.94553494,460.35718,400.64447,0.61291057,432.10873,220.16383,0.94791704,485.12616,345.99832,0.9594964,324.89694,238.53957,0.77292854,379.49512,373.37378,0.76054025
56,396.25015,218.75636,0.94097006,393.6364,229.76143,1.0,442.52014,288.9441,0.97657615,455.32727,327.728,0.9195966,461.37112,344.23917,0.73134,461.34558,385.8084,0.9801282,459.92975,400.85724,0.7071423,432.31985,220.44394,0.9598568,484.95804,346.69574,0.9769614,325.17755,238.32535,0.77749515,379.92252,373.42593,0.76802874
57,396.4947,218.78375,0.9290753,393.9569,229.84677,0.99496615,442.69852,289.20224,0.9528883,455.8854,328.37546,0.9243317,462.5459,343.21136,0.75360274,461.13986,385.7869,0.9825389,459.33212,400.69543,0.6866517,432.3278,220.18152,0.94456756,484.96503,346.8682,0.96957684,325.09363,238.21085,0.7841363,380.22803,373.9863,0.77873796
58,396.31076,218.69737,0.9315256,393.8962,229.85138,0.98821515,442.80148,289.47775,0.939441,455.63568,327.94968,0.91742027,462.4301,342.95175,0.72628707,460.51013,386.7911,0.94182914,458.44296,401.56854,0.6632343,432.22827,220.24399,0.9269521,485.35745,346.8984,0.9612399,324.73404,238.87804,0.7706477,379.511,374.0567,0.7518304
59,396.21097,218.85324,0.92427254,393.79776,230.0326,0.9746828,442.72797,289.47934,0.9614729,456.05594,328.2389,0.93415964,462.36685,343.71466,0.7827592,461.36795,386.00626,0.97822344,459.31885,400.9341,0.66004866,432.21503,220.57568,0.95225835,485.3517,347.32993,0.9676498,325.20172,239.16783,0.7780703,379.33566,373.89334,0.76471615
60,396.61517,219.04759,0.9252939,394.13608,229.98192,0.9648851,443.4997,289.62485,0.9592708,456.03882,327.21466,0.87705284,462.4299,342.85352,0.71790636,460.25098,386.31305,0.96828103,456.65198,401.44528,0.66400516,432.43832,220.89539,0.9592208,485.27686,347.34988,0.97463095,324.82602,239.34259,0.78451306,378.90973,373.39148,0.7239925
61,396.43246,219.18108,0.913277,394.06662,229.95836,0.960608,443.11444,289.5366,0.96084636,456.09128,327.2743,0.8741939,462.06824,342.95416,0.7527378,460.14328,385.87778,0.9371445,456.0419,401.6909,0.64617664,432.02872,220.98149,0.9445492,484.73334,347.24362,0.99180293,324.44513,238.5603,0.79332465,379.10162,372.1757,0.74684095
62,396.5278,219.13887,0.9137668,394.10025,230.02524,0.9656584,443.3521,289.6007,0.95899814,456.16763,327.5904,0.9188924,461.72726,343.26752,0.7658215,462.3761,385.77515,0.95359725,459.78583,401.32053,0.6578585,432.2309,221.00262,0.9536069,484.4627,347.42053,0.9808822,323.89084,238.6256,0.7996701,379.16684,373.81363,0.7708905
63,396.42715,219.13321,0.9156364,394.05206,230.00887,0.967409,443.2102,289.6258,0.9706442,455.93256,327.7718,0.9133056,461.71756,343.36942,0.7629151,461.9817,385.4415,0.95086694,459.41287,400.97485,0.66620046,432.4241,221.0752,0.9542816,484.45715,347.26486,0.9887004,324.36478,238.6554,0.80507886,378.68018,373.1559,0.74884564
64,396.421,219.0608,0.9214546,394.04507,229.96411,0.9699867,443.32635,289.58698,0.95517886,455.85397,328.07144,0.91245764,462.07413,343.54736,0.75676477,462.12335,386.58255,0.9668873,459.44418,401.84796,0.71551025,432.27664,221.39046,0.96398103,485.16077,347.42395,1.0,324.13803,238.83586,0.8039832,378.64807,373.01657,0.73779887
