scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,254.31981,233.60403,0.8392155,256.62064,246.86687,0.902219,233.65329,309.12228,1.0,222.5263,348.06805,0.9092895,222.65076,365.81662,0.80271286,221.71187,405.42618,0.60674787,224.56725,416.93658,0.5536665,324.60272,237.866,0.77370423,304.85168,379.25168,0.81133085,204.97375,251.24356,0.77675617,181.21501,386.88177,0.9068196
9,254.24286,233.49873,0.854693,256.58957,246.84981,0.92021155,233.74506,309.23865,1.0,222.34842,347.6111,0.9168524,222.41223,364.79355,0.7965983,220.82645,403.9901,0.6829489,224.20589,416.096,0.6695218,324.64276,237.64996,0.7817411,305.42517,378.85593,0.83838624,204.33153,251.38527,0.78962314,180.69905,385.94034,0.9073218
10,254.37024,233.48773,0.8441838,256.72928,247.11496,0.9229859,233.98663,309.28622,1.0,222.4973,347.61615,0.90932477,222.49902,365.28726,0.79498917,220.90681,404.91876,0.7284676,224.68253,417.36514,0.72938126,325.06,237.67696,0.79594,306.0759,378.38242,0.84098417,205.13278,250.99333,0.7801555,180.52068,386.10355,0.90309453
11,254.46542,233.25684,0.85680413,256.85068,247.05579,0.93490356,233.937,309.14374,1.0,221.89711,347.31107,0.94085866,221.7845,365.59296,0.80883425,220.25372,403.89847,0.7749259,224.287,416.7696,0.792632,324.9918,237.38324,0.7763275,305.5336,379.08096,0.8496926,205.0357,251.17711,0.78405446,180.79686,385.84323,0.8891806
12,254.30312,233.49838,0.8506262,256.55057,246.70764,0.89557445,233.87872,308.87296,1.0,222.78514,348.64224,0.88595486,222.99771,365.13065,0.782639,221.30144,405.53424,0.6715541,225.12053,417.51547,0.62370676,324.62027,237.5357,0.7404023,305.285,379.87256,0.86053556,205.2711,251.50388,0.80751395,180.4256,385.62115,0.91460806
13,253.99094,233.65239,0.8515307,256.60507,246.9192,0.9094067,233.19754,309.4676,1.0,222.15045,348.3801,0.8635469,221.9248,365.1399,0.7520602,221.69266,405.59946,0.7695892,225.98793,418.53442,0.8093535,324.72806,237.5229,0.7822608,304.80997,379.27917,0.8581502,205.5822,251.48727,0.77656424,180.26021,385.5161,0.92577994
14,254.28096,233.51193,0.8681966,256.8219,247.1119,0.94377506,233.81598,309.1294,1.0,222.65544,348.30487,0.8614879,222.17049,365.08627,0.7377899,220.29428,404.58292,0.78136784,224.7288,417.21143,0.7995098,324.91174,237.48915,0.7795331,304.51678,379.33057,0.8258608,205.42148,251.63669,0.7718052,180.29256,385.247,0.89941585
15,254.10861,233.63298,0.87710726,256.5733,247.11131,0.94733375,233.69531,309.1426,1.0,222.59415,348.32794,0.8798766,222.50275,365.081,0.76969236,220.61598,404.98492,0.7427122,225.15244,416.51886,0.7298525,324.79803,237.62007,0.7807787,305.36606,379.47272,0.82089823,205.33275,251.79492,0.78147763,180.43733,385.68185,0.92839503
16,254.12297,233.74522,0.8733763,256.56165,246.95757,0.9443751,233.96722,308.92697,1.0,222.96353,348.6275,0.85117275,223.02434,365.29868,0.7490131,220.63095,404.69128,0.7710032,224.80168,416.97202,0.7843396,325.0667,237.56071,0.7829219,304.70053,379.87817,0.792322,205.15082,251.8704,0.78378797,180.46071,384.91718,0.8982686
17,254.41275,233.6041,0.8634098,256.8542,246.93382,0.93595934,233.93709,309.01895,1.0,223.09492,348.90994,0.8402031,223.07594,365.3124,0.75842017,220.59535,404.6104,0.7305644,225.2366,416.12534,0.7204427,324.93573,237.488,0.7844968,304.25613,379.7159,0.8000131,205.33275,251.27698,0.782011,180.45291,385.36234,0.91024154
18,254.2354,233.58015,0.8590301,256.74506,246.80728,0.92076474,233.92566,309.18802,1.0,221.92332,347.23904,0.9112494,221.33191,365.55743,0.7920055,221.39607,405.17902,0.68728286,225.54343,417.1241,0.6792394,324.86844,237.5295,0.78892803,304.7485,379.40628,0.797492,205.2406,251.48177,0.77991724,180.15019,385.2174,0.9045261
19,253.94244,233.57106,0.86879104,256.479,247.22878,0.9386115,233.53705,309.29996,1.0,222.212,347.83002,0.8876787,222.60966,365.34494,0.777393,220.20264,403.97598,0.7370039,224.84727,416.11737,0.72567165,325.07584,237.73811,0.7918195,304.60764,379.42593,0.7826552,204.99605,251.90083,0.7754607,180.12946,385.57065,0.9073392
20,253.60753,233.72176,0.87025684,256.28345,247.18918,0.9323991,233.59294,309.51114,1.0,221.64452,347.70126,0.91389155,222.1314,365.41953,0.81355137,219.77806,403.67044,0.7399946,223.94977,415.70004,0.69563615,325.1458,237.55402,0.79300785,304.80093,379.05518,0.78734845,205.13379,251.71834,0.7707036,180.22948,385.03165,0.89644104
21,253.78128,233.58289,0.8816386,256.21652,247.03865,0.93237674,233.82458,309.2966,1.0,222.0864,347.70032,0.916522,222.39491,365.27567,0.80957055,220.39964,404.50882,0.6962315,224.04956,416.5725,0.64519274,325.18607,237.58261,0.81362647,304.68857,379.4826,0.817871,205.18843,251.85623,0.7686441,180.36865,385.54492,0.9141293
22,253.88934,233.62617,0.88911635,256.34845,247.30849,0.94474566,233.8564,309.37033,1.0,222.1732,347.9178,0.92556673,222.65128,365.2379,0.8403198,220.81377,405.2597,0.65379864,224.00284,416.83368,0.5858657,324.9396,237.79414,0.8102498,304.78226,379.49857,0.7905782,205.26485,252.04636,0.7634076,180.75931,386.74576,0.9100907
23,254.21317,233.62094,0.892521,256.58783,247.09024,0.9409586,233.45926,309.6836,1.0,222.40694,348.38028,0.869543,222.94884,365.2063,0.7762502,220.04349,403.75836,0.7438016,224.20708,415.79532,0.70835507,325.04547,237.77776,0.8119805,305.04794,379.5367,0.79796237,205.26909,251.94792,0.78801024,180.8751,387.1888,0.92452204
24,254.22488,233.68135,0.8624642,256.8348,246.82022,0.93155634,234.1417,309.16284,1.0,222.52145,348.77057,0.88235486,222.7364,365.67844,0.81390446,221.27661,403.5768,0.7811854,225.76775,415.61267,0.78087807,324.83044,238.1617,0.8042989,304.90125,379.19275,0.8023226,204.6328,251.26567,0.77848357,180.32675,387.01538,0.92129403
25,254.49052,233.54587,0.89055693,256.96112,246.9921,0.976221,234.04938,309.33353,1.0,222.34908,348.12863,0.9249856,223.25612,364.90802,0.8085456,220.78656,403.1294,0.7619264,225.20174,415.04355,0.7395777,324.93024,238.2671,0.80746573,305.21036,379.64618,0.8147876,204.50256,251.3699,0.7637691,180.63838,386.11032,0.92214316
26,254.72578,233.3072,0.87550664,257.21844,246.63013,0.959112,234.10332,309.43097,1.0,222.2975,348.14944,0.9521441,222.83282,365.2826,0.8380511,220.68958,403.51624,0.74545753,225.10974,414.94403,0.7180707,325.4739,237.77083,0.77807647,305.24103,379.32617,0.8094581,204.61945,251.19794,0.76423883,180.54416,385.97675,0.9231622
27,254.81145,233.36726,0.8839094,257.28513,246.65192,0.96452713,234.05568,309.3312,1.0,221.90216,348.3384,0.94432425,222.40213,365.2831,0.8541044,220.71628,403.59677,0.7655245,225.09178,415.42978,0.734696,325.2583,237.79753,0.76844263,305.1745,379.31104,0.78568196,204.82819,251.13376,0.7713636,180.3255,385.5003,0.9041944
28,254.98293,233.20021,0.8894886,257.46054,246.74483,0.9866373,234.0734,309.3463,1.0,222.2771,348.68073,0.93846786,223.00783,365.3914,0.8410404,220.61354,403.20752,0.787833,224.88737,415.14337,0.75625134,325.7977,237.83075,0.7732845,305.22162,379.48486,0.77886987,204.72475,251.0178,0.76952606,180.98674,387.4051,0.8787029
29,255.07864,233.214,0.8959241,257.43723,246.78972,0.9881597,234.04596,309.22058,1.0,222.59932,348.7849,0.9441361,223.38263,365.3751,0.8601644,221.2282,404.76965,0.7569385,225.12125,418.50684,0.74386024,325.88806,238.0058,0.7778663,304.45874,378.61017,0.8152653,204.71227,251.04932,0.76804596,180.25847,385.88324,0.92034405
30,255.02478,233.23415,0.8999448,257.24887,246.8574,0.9812304,234.21393,309.24393,1.0,222.44853,348.33417,0.95253956,223.14975,365.0153,0.85820895,220.97061,403.96625,0.7557848,224.52888,417.5376,0.71842104,326.18542,237.9635,0.78213704,304.5905,379.0727,0.85089844,204.91232,251.12274,0.77449304,180.28685,385.861,0.89770544
31,254.84796,233.2449,0.88867486,257.00708,246.76666,0.9553863,234.11014,309.3033,1.0,223.0755,348.55496,0.93330634,223.5597,365.5695,0.8679249,220.01439,402.95087,0.7285699,223.01964,415.30942,0.67403597,326.07993,237.92513,0.7883408,304.65118,379.58365,0.83597815,204.79034,251.28505,0.7576333,179.93846,385.41003,0.9052236
32,254.75276,233.42123,0.88059115,257.1471,246.867,0.95265585,233.94608,309.46902,1.0,223.4548,348.66153,0.8857168,224.03824,365.3914,0.7894079,220.4114,403.2782,0.81740427,224.20105,416.66974,0.82229,325.90112,237.71141,0.7891704,305.12903,379.78903,0.79824764,204.77731,251.25282,0.7575095,179.9313,385.8134,0.89653707
33,254.72998,233.38153,0.8829829,256.99573,246.90945,0.9469698,234.08333,309.38315,1.0,223.33241,348.75723,0.8764921,223.84715,365.69882,0.7917418,219.93886,402.6683,0.83671,224.11179,416.2011,0.8180431,325.5454,238.16302,0.7861827,304.9084,379.76764,0.78565896,205.51653,251.34175,0.7736862,180.31363,386.864,0.90827805
34,254.75159,233.26338,0.87963194,257.01556,246.90773,0.9467013,234.10472,309.34018,1.0,222.6619,347.70856,0.9132081,223.06921,365.1091,0.7923163,219.72925,403.39047,0.7707193,223.23996,416.6826,0.753629,326.21283,238.02245,0.7957395,304.60663,379.68732,0.7944034,205.47435,251.37325,0.7852807,180.00896,386.0019,0.89303815
35,254.47778,233.49475,0.8696015,256.96024,247.07658,0.93970984,233.81953,309.57294,1.0,222.03227,347.96036,0.94142044,222.91585,365.13223,0.8314891,219.50146,403.08655,0.78359216,223.95638,416.09152,0.7662127,325.82068,238.08551,0.7816917,304.20682,379.97946,0.7900642,205.41702,251.50435,0.7670746,180.25682,385.91446,0.8926733
36,254.19096,233.78947,0.8372285,256.6907,246.95737,0.8986389,234.30891,309.5884,1.0,222.1702,347.8567,0.97434545,223.08345,365.25665,0.85731936,221.44554,404.34048,0.7710114,225.70801,417.4081,0.7587087,326.43018,238.71747,0.8115419,304.9134,379.97952,0.88626534,205.51309,251.93501,0.79152733,180.58267,386.0445,0.9120856
37,254.33777,233.91975,0.8319683,256.82516,247.05023,0.8970687,234.38055,309.40408,1.0,221.9097,347.08832,0.9726633,222.36966,364.6886,0.8228479,220.04115,403.1507,0.7925652,224.10704,416.25714,0.7665083,326.4198,238.45988,0.79009676,304.94516,380.14157,0.83891493,205.56244,251.94673,0.7836435,180.71841,386.90338,0.8929345
38,254.39383,233.97015,0.847844,256.6757,247.01619,0.91935074,234.43005,309.46408,1.0,222.35204,347.6343,0.9102279,221.6525,365.64066,0.76943433,220.82857,403.36478,0.7871096,225.51433,415.3118,0.76516086,326.3372,238.50407,0.8014419,305.13364,380.1343,0.81892246,205.35245,252.20602,0.797783,180.9675,387.10715,0.9117395
39,254.34387,233.95007,0.84427255,256.70654,247.13295,0.9139754,234.09138,309.67133,1.0,222.33856,348.09903,0.90775704,222.5398,364.98624,0.79182327,221.73088,404.97327,0.7400949,226.15942,416.69766,0.71636194,326.31113,238.47383,0.79536927,304.6814,380.4537,0.8303038,205.32643,252.1229,0.8033655,180.60532,385.8677,0.92330563
40,254.46806,233.83806,0.85624415,256.8179,247.18237,0.9361704,234.20651,309.49762,1.0,222.60612,348.83112,0.9396734,222.97804,365.69113,0.8757873,221.55954,404.71143,0.7801565,226.01239,416.51068,0.74804604,326.27536,238.85126,0.8029245,305.18286,379.89893,0.81746316,205.45612,252.20021,0.8081143,180.65211,386.5202,0.9345224
41,254.3344,233.9737,0.84913266,256.65744,247.26474,0.92811465,234.42947,309.41394,1.0,222.57065,348.12823,0.93228906,222.90291,365.29385,0.8369232,221.29138,404.49265,0.77592766,226.21362,417.02014,0.750268,326.5835,238.72583,0.7936183,304.84848,380.15723,0.8251436,205.31631,251.85547,0.7990937,181.03668,387.2627,0.9012345
42,254.64874,233.82745,0.85219043,257.1693,247.18236,0.93829656,234.27518,309.219,1.0,222.44113,348.14987,0.94235665,223.44933,365.39215,0.8407603,221.49835,404.55704,0.77853274,226.16724,417.4317,0.77368176,326.7509,238.73027,0.80611193,304.46448,380.02673,0.85333925,205.47089,252.10768,0.79017025,180.71968,387.3192,0.9131165
43,254.44775,233.90117,0.8551319,257.03625,247.1962,0.9328297,234.36331,309.2711,1.0,222.35297,347.9717,0.9599736,223.21944,365.17877,0.83906573,221.30313,404.0962,0.7873971,225.48933,417.31317,0.7883718,326.7768,238.6713,0.8014032,304.98718,380.0138,0.849141,205.27402,251.99979,0.80702883,180.36388,386.3169,0.9143133
44,254.52895,233.84462,0.85372525,257.08432,247.39305,0.9445477,234.47858,309.28152,1.0,222.79121,348.6376,0.91727746,223.76672,365.4122,0.810614,220.4479,403.12534,0.78420407,224.84482,415.32764,0.7450623,326.86176,238.6676,0.8083046,305.1607,379.81696,0.79151857,205.31203,251.83073,0.7987224,180.6537,386.3947,0.925
45,254.81076,233.79973,0.8637675,257.4686,247.57147,0.96272707,234.28365,309.3222,1.0,222.67795,348.37604,0.93102074,223.31773,365.1528,0.81385213,220.32002,403.66315,0.8130118,224.46703,416.92163,0.80468416,326.9471,238.91193,0.81975937,305.23642,379.97168,0.7955853,205.175,252.47923,0.7960902,180.38739,385.76035,0.91218144
46,254.51094,233.93074,0.8644213,257.0018,247.5196,0.9456803,234.25876,309.41708,1.0,223.56483,349.55225,0.87397087,224.02263,365.6545,0.78661156,220.58655,404.09653,0.7614679,224.43787,416.7819,0.7777192,327.20667,238.4811,0.81127274,305.78336,379.9054,0.78951365,205.29602,252.77585,0.81462455,180.48674,385.7977,0.9351575
47,254.41904,234.1699,0.8622843,256.96448,247.82455,0.94857824,234.50345,309.49667,1.0,223.66289,349.20264,0.8626186,223.6128,365.58054,0.7572899,219.69307,404.20718,0.762631,224.05447,416.79456,0.76341695,327.07504,238.67317,0.8166235,305.36545,379.80795,0.7807293,205.30371,252.42097,0.8079529,180.16254,385.21686,0.9251689
48,255.14137,234.20198,0.8385798,257.74963,247.1457,0.93116957,234.05945,309.6297,1.0,223.44852,348.15118,0.8953415,223.54593,365.2599,0.7989649,221.21043,405.30948,0.7837777,225.54767,418.40466,0.8143772,327.1008,239.06436,0.81896573,305.11835,380.37015,0.8744646,205.04303,251.6619,0.7821265,180.69063,388.2911,0.9001831
49,254.71655,234.3095,0.84706295,257.5356,247.23769,0.92011243,233.94832,309.98376,1.0,223.5853,348.74918,0.85178614,223.54459,365.5055,0.794012,220.50526,404.56848,0.7938552,225.22032,417.25577,0.81148005,327.5803,239.00336,0.82137954,305.24255,380.03192,0.849267,204.52078,251.59468,0.8036422,181.38321,388.9556,0.8888101
50,255.01918,234.44772,0.83761364,257.74884,247.58559,0.91484725,234.05624,310.03275,1.0,223.70076,349.16708,0.888301,223.55026,365.6622,0.8359017,219.54514,404.2056,0.7553971,223.80664,416.76135,0.75485766,327.3414,239.33649,0.85203856,305.60248,380.2485,0.8606784,205.04405,252.31886,0.7988737,181.62125,389.57266,0.8805921
51,253.93263,234.70593,0.8227629,258.2489,247.50203,0.9080902,233.72455,310.44827,1.0,223.71338,350.1133,0.89489335,223.44817,366.16745,0.8323189,220.27907,405.18488,0.77484906,224.41983,417.82788,0.7789084,327.40173,239.50136,0.86385345,305.93134,380.63556,0.8752893,205.03374,252.50473,0.7910483,180.2748,387.19983,0.9573373
52,254.06639,235.02296,0.8324405,258.51767,247.85303,0.89409035,233.6617,310.89902,1.0,223.81105,350.5974,0.8591211,223.5674,366.48514,0.8161423,221.02611,404.90002,0.7669189,225.26968,417.14935,0.7560855,328.11325,239.89021,0.8846414,306.08344,380.61166,0.8949679,205.2287,252.9859,0.78930306,180.72636,387.88123,0.9576831
53,253.93974,235.09958,0.8343684,258.50034,247.89882,0.9064508,233.87282,310.6056,1.0,224.38716,350.35333,0.8228023,224.06793,366.50403,0.77470475,221.5909,406.6647,0.78682476,225.34,419.27112,0.82367957,328.0631,239.88405,0.882943,305.58115,380.4348,0.87547535,204.98685,253.4557,0.7804859,180.66519,387.82037,0.97949636
54,254.05435,235.69913,0.8299025,258.70566,248.20782,0.8753251,234.17319,311.04868,1.0,224.49084,350.52716,0.86279213,224.47876,367.14868,0.8305615,221.97792,406.07373,0.75680095,225.68,417.60495,0.77356786,328.57782,239.6636,0.87557167,305.80777,380.26425,0.86734766,205.0991,253.46904,0.7886621,181.16142,388.94202,0.9695027
55,253.46649,235.81935,0.83308274,258.29092,248.35777,0.8820477,234.45238,311.21198,1.0,224.55266,350.84238,0.8789617,224.40375,367.85904,0.8825765,221.6292,406.4009,0.7477334,225.31126,417.92053,0.7321124,328.52902,239.70004,0.8662697,305.78296,380.57703,0.8626683,205.25038,253.71136,0.81074506,181.90102,390.23615,0.93311846
56,253.54199,236.06656,0.82884634,258.40317,248.44644,0.8535622,234.44612,311.58112,1.0,224.15901,351.3448,0.90789306,224.29352,368.25317,0.9224975,222.31029,406.50763,0.72202843,225.94133,416.98807,0.69626856,328.93597,239.70343,0.8756455,306.411,380.70294,0.89589053,205.25175,254.1692,0.8049761,182.1655,390.54684,0.9248957
57,253.55635,236.11398,0.84286946,258.60272,248.63545,0.8739268,234.91702,311.92218,0.98391247,224.31757,351.13223,0.9062311,224.28911,368.208,0.9168438,221.38788,406.8806,0.77248293,225.19337,417.76822,0.75387734,328.96024,239.5709,0.8576382,305.91785,380.53625,0.8783317,205.34097,254.07675,0.79466605,181.81763,390.5017,0.9342094
58,253.57155,236.04628,0.8557607,258.57697,248.60703,0.8810338,235.01173,311.5095,0.9914713,224.52245,351.20364,0.8814638,224.25249,368.29495,0.90026015,220.9769,406.30765,0.7853029,225.2766,417.3132,0.7759117,328.54868,239.72087,0.8758436,305.66824,380.81516,0.9242058,205.35913,253.57289,0.7919508,182.23788,391.53662,0.8528956
59,253.40161,236.20085,0.85362864,258.5864,248.79485,0.8878204,234.74896,311.7078,0.995011,225.01256,351.90134,0.827546,224.58623,368.72147,0.87561524,221.24344,407.47897,0.74028593,225.4379,417.52673,0.72487694,328.4475,239.95895,0.8777087,305.97433,380.87228,0.92588186,205.44444,254.02937,0.7991437,182.10786,391.7559,0.86347574
60,253.43413,235.79953,0.83459634,258.4779,248.40149,0.8716958,234.89716,311.9485,1.0,224.85976,352.19696,0.82182807,224.95505,368.5148,0.8416035,222.81618,407.0563,0.79887116,227.00502,421.0114,0.8835401,328.60678,239.94382,0.91967386,306.08798,380.88742,0.87645346,205.60909,254.22221,0.7474406,182.21222,393.46805,0.84800726
61,253.81966,235.80804,0.8277736,258.75577,248.40994,0.8704322,234.34319,312.51636,1.0,224.48785,352.06055,0.82055616,224.86946,369.3354,0.8831409,221.75899,408.2017,0.82608396,225.82147,419.7602,0.8688307,328.46066,240.1905,0.9040164,305.32642,380.5735,0.86797994,205.55574,254.2114,0.77124375,181.81163,392.71118,0.8825167
62,253.674,235.83621,0.8387238,258.6667,248.63086,0.8797686,234.40363,312.54468,1.0,224.51753,352.3924,0.83892524,224.95872,369.4766,0.87091386,222.3167,408.23193,0.8620693,226.30945,420.2381,0.93169034,328.2904,240.12335,0.91222465,305.88504,380.59793,0.8467759,205.43721,254.2819,0.7749765,182.0059,392.94437,0.86801296
63,253.42468,235.93996,0.8358187,258.43243,248.62657,0.8715772,234.4902,312.27237,0.9948101,224.50998,351.74243,0.841686,224.81183,369.0992,0.89492553,222.4752,408.47058,0.850349,226.38554,420.52478,0.9369791,328.20575,240.33604,0.93145496,305.53964,380.71173,0.8970344,205.66476,254.51984,0.77796406,181.45259,392.57648,0.89314646
