scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,395.00488,86.134865,0.16631871,403.76733,131.69952,0.2086842,419.02127,138.71104,0.43177202,426.447,152.54065,0.30520922,456.2118,164.16086,0.26079634,465.48856,185.76491,0.30166554,461.22882,199.17844,0.39224884,292.01535,101.417564,0.3766636,466.2257,158.69551,0.3608776,256.85843,106.058754,0.7695763,34.752327,291.90433,0.33283937
9,392.87372,128.96912,0.14428212,392.0484,141.77536,0.18763192,418.73392,137.04521,0.42470866,452.45163,157.34854,0.28179762,457.06888,164.69794,0.2284319,467.25903,184.1803,0.26618627,465.59818,200.99455,0.34874722,296.0958,98.608055,0.418237,459.03473,223.31679,0.3393794,257.7884,103.31959,0.7534348,34.666454,290.97586,0.32327443
10,397.5704,132.44116,0.14834587,391.92532,141.40013,0.16987632,418.51953,136.99593,0.44537225,423.26498,117.68396,0.2960706,459.32617,168.72052,0.24581692,468.0217,183.55106,0.23784207,465.94006,200.78847,0.29832983,295.91708,97.77766,0.3723314,458.82306,223.8069,0.39121792,259.76907,101.55303,0.6976183,34.48522,291.20975,0.28519386
11,395.87375,70.861244,0.14065786,391.64932,139.62352,0.15234849,418.50937,136.23709,0.40510637,423.9391,115.18088,0.38305315,457.19647,164.70532,0.2938481,411.34476,303.7286,0.25766078,461.21957,199.33621,0.30225247,297.28696,95.60334,0.38243452,458.82346,223.70842,0.374443,259.39917,99.24957,0.70011467,34.75123,291.71002,0.31452882
12,390.312,113.66685,0.17206879,403.87823,140.01454,0.21009783,418.7572,137.39047,0.3502937,451.98187,156.82231,0.33904174,459.01947,169.27657,0.31301707,414.86917,295.5508,0.21134192,460.81726,200.8773,0.2804315,298.4131,95.39397,0.32911918,464.63385,225.1972,0.3856028,260.72897,97.50091,0.754362,35.103523,292.87076,0.31153023
13,406.7495,113.63787,0.12749596,404.62033,127.35284,0.17998902,414.84012,69.99087,0.26816672,450.85385,156.53381,0.3560672,455.9841,165.26025,0.30108872,411.87692,294.36475,0.21656674,460.1021,201.15887,0.30699357,299.2412,90.9733,0.30061844,459.27307,223.80154,0.42864296,259.81354,95.57305,0.7092309,34.86841,292.1848,0.33838496
14,408.3515,114.68063,0.14354733,405.51898,127.47348,0.19122812,421.27243,130.60387,0.31313565,450.33798,157.4171,0.32621086,457.77756,169.33679,0.30684274,402.81015,307.61755,0.2590377,460.07477,201.54562,0.35762474,299.26892,88.97022,0.3251378,458.05292,223.19713,0.34976494,263.8562,93.71784,0.7479705,35.310062,291.72504,0.3286677
15,408.65265,114.60262,0.13664734,405.2911,127.75615,0.19200395,422.67825,131.15921,0.3302415,450.1677,157.21451,0.3584843,455.32495,169.68748,0.33144584,401.39755,308.4074,0.26018363,458.43164,202.73306,0.3832574,299.9831,87.02268,0.31267554,458.05826,225.64949,0.38482177,264.55927,90.600075,0.70090395,35.492058,291.6063,0.31908303
16,413.18835,128.97278,0.15398808,407.05783,141.2197,0.26366222,422.86438,133.00386,0.30786023,448.64404,158.81633,0.44479105,456.7797,175.34514,0.41718706,402.08917,310.78146,0.261325,457.33542,203.31468,0.40662873,300.66772,85.88777,0.31487072,454.7625,239.34763,0.39514905,265.4231,90.15945,0.69934,35.554928,291.8667,0.31335077
17,411.72296,128.51965,0.17761676,405.41992,141.59845,0.32122234,416.45023,77.929474,0.32706082,448.5715,159.34393,0.44005334,456.34283,170.34802,0.4640938,458.89877,193.56404,0.2651258,455.70184,204.95146,0.37854326,301.03293,85.53117,0.2795127,454.7553,241.24231,0.48136503,266.10315,89.28112,0.67513114,366.9665,305.9674,0.32847914
18,405.07788,115.06741,0.1392377,402.95328,142.53778,0.27852386,397.0033,58.155903,0.28649434,449.76355,166.66632,0.45095527,454.55157,176.03534,0.49684718,460.2512,191.47852,0.26560947,458.00317,215.80946,0.32285166,300.7632,88.504845,0.28603455,455.161,241.62459,0.4852665,268.13464,91.69525,0.658985,239.16211,138.61626,0.33563077
19,405.02383,115.90568,0.15809947,405.1228,143.16267,0.2740489,430.04007,132.22583,0.27977622,446.6828,163.47101,0.44072223,454.75244,175.86113,0.5761286,462.03583,206.14673,0.30012396,457.22305,218.04462,0.338197,302.55478,87.75234,0.31079262,455.6777,241.47418,0.5200026,269.6767,90.22028,0.66415393,239.139,138.79153,0.34751275
20,403.02985,116.3839,0.1872087,405.84888,143.39658,0.26360583,422.96622,146.54018,0.2634162,450.2554,167.12263,0.45959237,456.4298,177.6828,0.51499116,413.20908,272.65118,0.30603185,456.49612,220.44777,0.26783425,304.4987,88.37348,0.3314284,459.01556,239.50983,0.5222312,273.7503,89.23155,0.72764987,238.81985,139.35417,0.35856766
21,402.55096,115.50713,0.16669673,412.00183,141.0258,0.21917914,434.44672,141.81516,0.238837,451.43484,162.84131,0.44282365,456.61496,175.30475,0.47732416,413.28946,270.36456,0.3490672,441.07736,256.7237,0.23895426,311.2924,87.0168,0.35204232,463.8903,231.15941,0.49709922,276.55566,87.31335,0.7512495,236.75092,137.71724,0.41055182
22,403.15594,115.53542,0.12707292,413.88,140.07428,0.1919687,425.43326,94.61043,0.27246872,452.37228,167.09009,0.40852347,457.57523,175.62389,0.39859602,413.3666,273.28177,0.28822908,458.9265,218.49777,0.30435675,310.90256,87.84075,0.41024628,458.59933,237.194,0.44717792,277.98157,87.83647,0.71618444,235.54756,138.18394,0.4519753
23,403.31454,115.335014,0.12200841,413.2688,139.10204,0.17844151,424.50928,94.67034,0.2681661,452.84036,163.09004,0.47705317,459.19373,176.71361,0.46210718,412.10974,272.8519,0.3304155,457.58325,220.35136,0.24353471,311.04498,86.45319,0.38204598,463.7445,230.34497,0.4774895,276.92316,85.830185,0.72818255,235.24013,137.35858,0.41144562
24,403.7369,115.55641,0.09906595,415.9552,140.6059,0.14084338,422.70505,93.76279,0.2736533,450.1575,162.58963,0.48321727,457.82507,175.59431,0.49642944,66.859276,312.01453,0.3000108,458.2988,219.33557,0.4000686,307.11975,86.58466,0.31656906,467.80875,173.82346,0.44586164,276.2383,88.43929,0.7184963,237.24037,137.6345,0.36912903
25,403.75702,115.720764,0.12094751,414.55478,142.08492,0.17781214,435.34814,142.1444,0.2691366,448.68335,162.58304,0.478194,457.00232,175.82036,0.5496838,66.90013,311.06815,0.28196985,456.08575,222.18295,0.29742467,305.72897,86.85821,0.2968692,464.37735,228.59906,0.4456527,274.42755,88.15721,0.71483064,229.82361,135.65483,0.47182164
26,408.8224,128.5541,0.12524965,417.74542,154.0676,0.18763761,435.37396,146.0235,0.28525925,449.3484,166.43152,0.4843996,456.7558,178.22011,0.59479475,410.20453,275.71582,0.33697146,457.21082,222.11964,0.3371738,306.24966,87.16413,0.32115564,467.97205,186.99461,0.47570905,275.2624,87.73712,0.75970113,229.98894,135.99559,0.5223658
27,407.90823,128.23393,0.14705713,416.3757,153.6381,0.23483607,426.76166,147.9754,0.26695073,447.4233,163.18674,0.5153692,455.84387,176.4126,0.6165321,411.16098,274.88495,0.27501756,455.7503,222.63873,0.29207617,306.09976,85.688705,0.31118172,465.62833,175.97029,0.48341665,275.5481,85.74362,0.72498375,234.57733,136.373,0.37627995
28,408.04715,128.24321,0.15209855,407.51846,143.4847,0.24106409,435.02396,147.30919,0.293781,447.22333,163.83821,0.52083915,455.47424,176.70546,0.60879236,462.69934,208.43124,0.27176467,455.50195,222.23114,0.30673575,312.93356,85.74767,0.30687693,467.0882,186.14655,0.47813913,274.60333,85.864746,0.6858633,235.49686,136.83107,0.33820814
29,408.8763,128.28748,0.14388782,408.0031,143.99908,0.2376127,435.80618,147.43306,0.34841922,447.51334,163.80034,0.5523729,454.95715,176.30832,0.620218,407.79797,274.318,0.29542556,455.47775,220.9329,0.3253032,312.12256,83.4614,0.32822856,464.40887,176.70488,0.50561047,275.5208,82.69969,0.6315894,227.36118,134.32156,0.42020142
30,415.31134,134.44046,0.15307046,417.22382,153.39423,0.25842005,435.27182,146.37027,0.3031797,446.38974,163.4676,0.56925696,453.9615,175.92192,0.65419596,461.0128,206.3268,0.32674992,454.8933,220.13048,0.37664843,312.3725,83.83319,0.31343576,464.06235,177.33527,0.52694017,274.95355,82.895386,0.6360966,227.08215,135.38234,0.4708376
31,408.80026,128.8198,0.15682045,417.2574,154.2282,0.26467484,427.28607,148.79399,0.30104053,446.00436,164.86555,0.5687611,453.18857,177.46574,0.6389651,459.38107,208.06474,0.28712994,452.67368,221.58105,0.33695844,311.0904,83.71568,0.32263544,461.1596,177.60841,0.5279576,272.4714,82.66206,0.62011445,224.12932,137.08571,0.3917613
32,411.86887,142.55588,0.16290987,406.16632,144.41,0.24111637,429.23077,150.68556,0.298187,446.99628,166.68335,0.58704674,452.24957,179.20282,0.6005495,311.3859,114.703156,0.26729447,307.95703,123.21698,0.29695728,311.67517,84.71826,0.30832872,459.1031,178.18376,0.4869657,273.32452,84.03936,0.6550447,223.76353,137.87747,0.403657
33,408.47464,130.12102,0.17091206,405.76645,145.93698,0.2633468,428.53925,149.32678,0.31756842,447.0118,166.2347,0.5512786,450.65845,177.58627,0.55237645,310.69626,114.281136,0.2743608,450.41428,218.91139,0.30356267,446.36325,160.55226,0.33623442,453.4651,228.4828,0.465866,272.5767,83.43752,0.6567133,222.74098,137.27426,0.4169437
34,415.11462,135.11832,0.20890675,405.75754,145.90924,0.30276656,430.129,149.35277,0.3059749,448.1246,167.89705,0.6096114,450.65152,178.59923,0.5176062,409.9856,255.27625,0.25243232,449.5136,218.59871,0.24138883,446.15063,159.93797,0.40379736,452.9094,228.65518,0.52229446,272.31747,83.66921,0.63921624,222.84964,138.46811,0.29288444
35,414.79178,135.08916,0.20786293,405.76636,146.43547,0.29220363,429.0457,148.81297,0.31258783,447.79968,168.45091,0.5956282,449.519,178.89626,0.47272938,444.90445,234.12457,0.23440367,306.42505,121.25876,0.24223137,446.15082,160.4101,0.41167143,452.31787,228.87741,0.5385136,272.6133,81.076645,0.6459256,221.86885,137.3642,0.36391014
36,414.3794,136.21736,0.26217246,414.64688,150.63858,0.30976442,428.81293,148.77304,0.30173177,447.83096,168.29742,0.56043565,449.98758,172.99937,0.41820183,444.44305,235.82973,0.26389363,434.04337,242.43167,0.27217677,445.29916,160.17705,0.39960915,452.09787,227.67145,0.6036095,271.17627,84.02292,0.61224467,221.9541,137.064,0.393161
37,414.0286,135.88797,0.29401547,414.13055,150.52533,0.34155795,428.63626,149.35158,0.31551287,448.15347,168.56604,0.5469126,446.88828,171.81862,0.38782656,399.94406,268.9504,0.25663742,307.16745,120.153015,0.23976074,444.903,160.62141,0.4538678,450.25345,228.01328,0.45419315,271.6597,82.329796,0.61013186,220.77904,136.90338,0.3778248
38,413.2385,136.39763,0.35174438,412.6062,151.344,0.36161533,427.92395,148.74387,0.33412462,444.72052,161.6849,0.5515944,445.92975,170.1411,0.42997164,398.834,265.65344,0.34176424,306.42102,120.40742,0.23294535,443.87305,159.12717,0.5191578,450.4778,226.80006,0.43983153,271.51276,80.33015,0.6233817,31.875582,289.813,0.32121423
39,411.79642,135.17816,0.4442313,413.28265,146.60428,0.4537577,429.1094,141.05334,0.44644958,440.3292,157.28197,0.7298201,442.50406,169.34578,0.44494933,395.76978,260.60938,0.3458184,437.08527,227.82518,0.26690325,435.36542,150.48247,0.45895842,451.08237,215.39355,0.5491493,270.97232,80.26319,0.623563,30.991907,291.9037,0.33894825
40,417.02264,132.6306,0.29498422,415.21402,145.57008,0.30996707,426.83438,136.58151,0.5508993,440.43198,152.47798,0.5901248,444.541,164.57129,0.4298194,397.9262,251.2968,0.42165205,448.39316,198.0283,0.28272387,303.10107,83.22301,0.30551386,453.3188,161.01378,0.35567725,269.80466,80.54972,0.60995513,31.001715,291.6977,0.3565075
41,425.8816,127.888336,0.2352867,434.48163,143.4511,0.2864831,429.88803,131.48575,0.6155638,442.34122,149.96169,0.5427846,444.31122,158.198,0.39576817,56.5422,308.31436,0.20064034,447.8723,188.41975,0.27768633,302.66147,83.207275,0.3328134,451.64862,201.17482,0.33479404,269.838,80.8695,0.5978907,368.80835,137.5089,0.34733924
42,425.7189,127.33454,0.23250744,435.72897,141.93169,0.29947567,429.13702,129.47478,0.59731585,442.23102,149.103,0.5354346,444.50037,157.55714,0.39399925,56.665043,308.50845,0.22632833,447.75613,187.94945,0.28115106,302.88406,82.12671,0.31759918,451.3991,200.83965,0.35731363,269.73987,80.611244,0.5928937,219.17299,136.43814,0.34783664
43,423.1564,128.01396,0.23205353,420.1217,140.59604,0.2988914,428.94598,131.0372,0.5966675,441.66818,150.01147,0.60154015,443.68585,158.91138,0.44109324,65.23265,307.27914,0.22756901,447.57178,188.7248,0.24533007,302.8992,82.499115,0.30412328,449.15585,207.9769,0.3758635,270.52142,79.41282,0.60447526,219.13037,136.72296,0.3478951
44,422.0717,129.60489,0.2579502,417.8121,141.22144,0.32873386,427.44257,133.06976,0.57337004,441.47748,151.9318,0.585589,445.6529,165.79308,0.40209776,397.5252,247.89215,0.3662255,448.3123,197.41824,0.24632624,302.94595,82.3532,0.29919907,451.87015,201.18126,0.34476313,268.78598,79.085754,0.60507095,219.11024,136.37727,0.35712254
45,415.3279,122.279434,0.32954717,415.22498,140.4452,0.3647176,427.79572,131.97864,0.50145835,441.5959,151.8463,0.57151115,445.5811,164.87349,0.38743234,397.53412,247.94716,0.32790622,448.30673,196.94852,0.25689554,441.03903,140.55412,0.3172578,449.14935,207.94687,0.30521852,267.25772,78.50682,0.6503192,31.268175,291.78195,0.36173213
46,414.61523,122.63521,0.36729184,416.9036,138.69783,0.37128595,427.3503,129.67023,0.3815931,441.01178,150.24802,0.5923146,445.38882,164.59116,0.38326734,397.77774,249.19424,0.23082249,447.94525,198.16418,0.25349525,440.9497,141.35243,0.36338162,451.5629,207.98648,0.32561347,266.36465,74.80231,0.63141257,30.95188,291.8503,0.36434796
47,412.93875,121.15551,0.34521478,414.0763,133.82487,0.3581595,422.68567,130.16945,0.35489276,439.89212,146.4888,0.55003864,442.92856,155.85664,0.4781087,397.92087,252.11232,0.26789084,443.59857,199.89624,0.24657753,438.11475,143.19485,0.3890382,452.2884,154.84413,0.40074795,266.4451,74.71948,0.62419045,218.45355,136.93666,0.34298936
48,413.89197,121.34481,0.30481848,417.82858,137.56976,0.32949787,423.74512,129.59442,0.31277603,440.79312,146.00833,0.5222068,444.11057,155.12263,0.46027386,398.58038,249.15556,0.2876139,443.16263,200.94296,0.2531592,439.43677,143.68857,0.36890092,452.86374,154.73083,0.4503089,264.82965,74.98524,0.60968167,31.905191,289.1922,0.33474895
49,414.4577,121.83351,0.30820492,418.48605,137.8844,0.34629363,424.5138,130.89433,0.29830226,441.54593,147.56749,0.48831856,444.72174,155.51596,0.44220313,397.93948,252.28496,0.33431163,447.6585,197.71669,0.29933134,442.40204,145.05405,0.35207573,453.40817,154.89432,0.43369505,265.59756,75.62937,0.6058866,217.28242,136.83418,0.34258392
50,417.26917,127.70362,0.2875571,416.26733,140.8634,0.35743734,425.10306,134.38179,0.3001613,444.84796,152.02284,0.4949168,445.70053,161.19556,0.4102598,397.75903,251.33699,0.30922335,447.05997,198.0632,0.31863824,439.85632,146.24352,0.3238801,453.32236,156.83226,0.40399355,267.0368,76.0047,0.6246988,218.0626,136.53458,0.36729357
51,412.8328,132.4089,0.41326448,410.5317,145.86507,0.4336437,425.13956,142.70514,0.29053193,445.3912,155.30629,0.5188671,446.48328,165.23705,0.36788368,398.21274,257.9467,0.25108922,447.49814,199.74248,0.32394505,441.6216,145.71156,0.43361726,318.88098,77.93859,0.32835415,269.55826,76.42137,0.6147285,372.54907,136.19875,0.3108924
52,411.31104,135.33185,0.4446846,412.7601,147.92406,0.42723122,424.63913,144.33743,0.34618464,445.62848,157.58923,0.49478886,447.78677,165.55232,0.320959,399.04956,269.10522,0.23310678,448.32684,200.36728,0.3393561,442.65674,156.66783,0.4405469,451.771,158.54184,0.3742342,271.10333,78.01433,0.5769935,220.44452,137.1399,0.35713324
53,412.01947,135.62326,0.3496752,412.11273,149.64836,0.3562204,426.62128,147.08084,0.3671691,445.81906,160.2068,0.4983277,449.40213,169.78993,0.35953233,310.71158,106.990585,0.2648778,309.3618,119.811584,0.35860303,446.7671,157.91779,0.4635009,455.1986,168.87952,0.3851925,271.50174,78.32709,0.593984,221.27814,137.317,0.31973022
54,411.5405,135.83858,0.29851067,411.69458,150.50648,0.33775026,425.9229,149.6456,0.35698444,444.62244,163.40318,0.545501,449.89728,172.8743,0.4350259,309.86203,109.80598,0.2715557,309.28342,120.54691,0.37962836,446.77383,161.86241,0.4544035,453.99002,171.0001,0.4130737,272.40735,77.437325,0.63131183,220.74619,137.0976,0.3338947
55,412.27435,136.00134,0.20159784,412.2809,150.70988,0.2629049,427.86505,150.30164,0.3556267,445.98944,168.77429,0.54925424,447.8035,179.21774,0.4130772,310.95993,112.23743,0.2708681,309.3301,120.77487,0.36798358,446.38614,162.08264,0.41791627,453.14505,170.64551,0.3881148,273.17722,78.202835,0.6376316,219.29982,136.28047,0.43109992
56,412.09177,135.7786,0.17475455,403.5073,147.00775,0.24425149,427.18878,149.04428,0.3731267,446.0794,167.50058,0.5442059,448.68283,179.11662,0.43708482,311.5725,112.42264,0.26628223,309.94006,121.16269,0.38111946,446.2739,161.73883,0.40149695,453.87564,171.05547,0.43082276,273.198,79.13423,0.7017962,220.35141,136.39272,0.4121087
57,442.53015,154.20537,0.20040542,403.27286,146.96881,0.2507927,427.15945,148.79065,0.36155626,446.61414,167.15205,0.51732075,449.28802,178.5913,0.43673158,67.146164,309.65298,0.21264425,450.2775,215.92136,0.34865707,447.9948,161.6147,0.4093025,455.3193,171.30437,0.414531,273.96243,79.13357,0.709352,220.14757,136.293,0.46517828
58,442.07507,153.9999,0.21779959,403.43375,147.40562,0.24885191,427.56412,148.87909,0.36619645,446.88107,167.3239,0.54793704,449.32684,178.61786,0.43126014,312.36838,106.63083,0.21395707,450.9979,214.77518,0.3548829,448.71692,161.39941,0.41675714,455.3835,171.54637,0.38902962,273.61523,79.64564,0.7077022,219.51765,136.40295,0.4848523
59,442.6576,153.71939,0.20027557,403.34558,147.45937,0.2532186,427.39316,148.70026,0.3547782,445.50656,164.11916,0.54168016,449.74338,178.1985,0.41340652,311.69363,106.38716,0.22253698,451.53955,214.71817,0.335882,448.3604,161.022,0.41362867,455.7913,171.34274,0.3651488,273.9688,79.34858,0.7051857,219.29062,136.88666,0.5415488
60,443.31244,153.43008,0.23397976,412.0863,150.50595,0.27990448,427.06604,149.0055,0.35268658,445.7389,163.61414,0.5472148,449.8464,177.79097,0.40642276,312.02988,105.70678,0.19988222,450.70004,214.69417,0.33847892,449.23288,161.11719,0.4230771,456.123,171.02106,0.36769903,274.06982,78.67133,0.68969977,218.57353,137.43944,0.5108463
61,411.97263,136.05905,0.2370869,412.03055,150.72415,0.2987787,426.61972,148.89545,0.33256638,445.73926,163.2253,0.522635,450.6182,173.27405,0.36700693,310.16843,111.1529,0.22527644,450.75912,215.31581,0.33337736,448.40247,160.81137,0.4360658,455.25912,170.61232,0.362701,273.06882,80.55264,0.6795911,219.96971,137.8392,0.5130671
62,412.09473,136.011,0.3073531,411.04382,151.10011,0.36280397,426.46597,149.59543,0.3614083,445.51263,163.27997,0.48770368,449.1831,178.86913,0.3132262,400.29446,256.31308,0.28616259,308.28726,122.844765,0.28898033,444.15686,158.3187,0.46444526,454.3621,215.92322,0.34807366,272.7911,81.155655,0.7123599,220.84404,137.5904,0.4721301
63,409.34558,137.1428,0.43537185,408.51553,150.59366,0.429649,423.5426,147.25642,0.47314563,443.79675,160.46748,0.48490864,443.74683,167.43433,0.2885036,402.68045,264.5884,0.24734141,449.69672,203.18158,0.34698418,438.64957,155.66234,0.5690659,449.8429,158.39082,0.33596092,273.51065,82.21055,0.651086,220.08583,137.28314,0.46926552
