scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,378.75467,86.50184,0.3960742,397.7797,95.00108,0.37035763,335.63037,95.311424,0.3504714,413.3501,89.75829,0.16108337,408.654,101.48824,0.1509324,329.51166,94.36975,0.2671348,334.783,106.927734,0.32541755,389.94345,98.8979,0.22265367,478.86392,497.6545,0.33903444,324.45157,88.55378,0.24276325,251.86206,445.5546,0.21526672
9,396.5084,88.36212,0.46859848,395.06976,96.65425,0.36773852,329.4796,96.54625,0.45151338,412.076,89.66614,0.1772787,407.49808,102.72914,0.16550815,329.00925,95.85968,0.2012969,351.1627,257.09152,0.4123419,583.6227,474.4788,0.20624697,369.6476,176.81181,0.25409347,323.10648,91.146484,0.40899897,251.51245,445.5032,0.22848797
10,393.94052,88.683586,0.5515478,362.87473,78.06187,0.44567218,334.79315,90.32658,0.46306768,423.70157,80.90594,0.1407308,333.05258,104.02074,0.17989129,333.973,87.83721,0.2684133,337.89203,104.04166,0.30579463,583.3231,474.57007,0.21282288,437.09067,480.34418,0.18854886,327.14682,84.44922,0.3245169,252.57512,445.47833,0.25582984
11,364.34158,67.70432,0.46723184,362.1935,77.67047,0.4535651,336.54425,90.9659,0.47114635,536.7832,525.2983,0.1978522,333.60928,104.4938,0.16026597,420.7006,491.76785,0.23961657,350.96664,256.3004,0.45073068,582.9092,473.94803,0.20931678,465.4606,489.74808,0.24797739,328.97144,85.82706,0.34604213,251.56577,446.25815,0.26352817
12,365.91034,67.24375,0.4997211,364.16507,76.90098,0.40533927,340.67413,88.779366,0.4873465,535.85657,526.4338,0.25229225,532.603,536.55743,0.19648258,338.0102,92.121765,0.1756085,352.0064,254.60657,0.30768448,404.8061,103.671814,0.23358256,302.95593,311.64926,0.17728908,331.30954,86.761024,0.3456951,296.63272,312.6115,0.16034278
13,381.01535,86.109375,0.49633846,379.5346,95.53335,0.40128,343.30774,88.97403,0.37383404,534.61633,525.3188,0.25635698,530.94995,536.6428,0.19999132,275.15286,477.39114,0.23199105,352.4698,255.24289,0.34559503,402.25058,104.20186,0.19659851,309.92603,462.84967,0.1841056,545.23267,480.6147,0.24276274,249.30469,446.7641,0.25592902
14,395.61893,90.533295,0.41891214,387.1171,100.34739,0.34997985,351.62955,96.024124,0.40164638,536.72577,518.69275,0.22144818,532.1393,535.2356,0.1812342,268.61636,473.28345,0.25887525,351.72202,255.92957,0.37243044,583.7885,473.52222,0.1803114,367.75247,473.6396,0.32804242,545.6588,479.9439,0.24519205,246.04308,445.18152,0.26022476
15,399.1348,92.15251,0.3562676,384.2328,95.6885,0.31068742,353.1267,98.76168,0.43083543,408.18402,143.04918,0.25592366,483.61194,100.91468,0.1890413,269.40677,472.94687,0.2536015,349.2354,255.66795,0.37134752,583.89886,472.9918,0.19418702,366.0005,472.34354,0.23686923,546.3893,479.6117,0.23615651,245.36627,445.11258,0.2867388
16,402.6,91.32418,0.37585482,401.2064,101.77188,0.30843157,355.0545,103.707535,0.39177266,543.3768,517.6115,0.1533139,350.50058,237.9336,0.16552629,268.34564,471.0193,0.22650403,349.31537,256.17667,0.29477754,400.85275,105.7046,0.23354095,366.88898,479.29126,0.40028659,343.33954,95.17334,0.25545886,244.99094,444.76752,0.2708412
17,402.3194,90.785255,0.40112036,401.0621,101.21968,0.34188938,385.7587,117.58146,0.26367167,544.155,516.4689,0.18900757,540.92206,514.25543,0.18773252,268.2334,472.22107,0.26475433,351.01627,255.90044,0.2114123,405.54282,114.083885,0.2076005,367.32477,478.99924,0.3026421,344.59988,98.08786,0.27351767,243.21066,444.4772,0.340826
18,402.59708,91.74471,0.28450748,401.80783,99.684204,0.30446842,358.79184,110.09327,0.2872173,544.4678,516.513,0.18894261,540.9364,513.4086,0.17725511,268.9863,470.93237,0.22952656,349.44064,257.96924,0.2563874,404.36853,113.61174,0.25941867,370.24472,480.35422,0.41427207,348.10156,99.69847,0.24197693,244.43126,444.30615,0.28853938
19,402.1056,90.7076,0.31623754,401.16858,99.69728,0.33827147,367.6405,117.98697,0.3340645,544.57404,517.47327,0.15194488,346.8902,252.30217,0.24592827,268.6825,471.25653,0.22582951,347.44635,260.29883,0.2657869,406.11404,113.64527,0.22966869,375.0468,192.43599,0.3083854,350.4342,101.08377,0.24766265,244.00058,444.27124,0.27930632
20,401.1486,92.594666,0.22628023,400.24588,99.304695,0.26413003,551.11475,487.48672,0.18775514,406.5828,166.93237,0.12580483,347.81497,253.75806,0.1635601,269.6796,469.326,0.19012976,318.51016,178.65205,0.22563973,585.03827,473.50708,0.16513678,368.31476,480.47177,0.28387824,353.88248,101.392105,0.18882716,244.79222,443.54407,0.2824853
21,410.14185,90.54042,0.13126901,402.98386,92.788765,0.17756902,383.4928,104.58078,0.22277851,387.22263,89.35756,0.11719576,347.0738,252.70865,0.22843124,271.02954,465.1571,0.17510301,384.6456,129.3036,0.22491261,583.66,473.14957,0.18778896,414.91895,114.66864,0.17431912,357.21906,101.41097,0.2470868,249.09412,444.38232,0.24978471
22,402.992,86.6355,0.12773785,402.83347,91.69418,0.16582324,383.05283,104.85803,0.23293692,537.19855,518.42413,0.12017629,347.8942,252.82175,0.2174599,439.55908,385.76978,0.1818809,441.65918,397.20828,0.2950863,584.1851,473.64612,0.17554867,376.84344,189.2348,0.1745372,360.24152,99.95632,0.22995712,250.03976,444.11465,0.19326714
23,403.42505,88.51543,0.14286672,402.68884,94.3602,0.19487838,546.82355,495.50717,0.25468102,537.55365,518.5219,0.14596486,347.34793,252.89026,0.18958429,303.17392,479.566,0.16572675,385.56198,130.44041,0.20805396,583.5213,473.4638,0.17879571,325.42365,470.32114,0.19738169,544.78186,481.44547,0.2273936,251.9618,443.9522,0.15865417
24,384.36847,88.45343,0.12519094,402.67194,92.851,0.15965247,384.2619,116.12106,0.22715579,541.7242,525.3877,0.15340723,349.95627,251.44649,0.17759733,302.14258,478.42178,0.15544146,400.61847,134.04141,0.19026165,582.5858,473.2352,0.22605662,330.68793,465.3473,0.2234213,544.783,480.96426,0.25213116,299.84973,305.42087,0.19110881
25,541.2818,504.5509,0.12707128,597.0703,484.83786,0.12552392,384.85178,115.27215,0.23254308,542.6006,525.52026,0.15046175,483.03442,100.421425,0.20184965,301.20963,479.4031,0.17694232,385.42346,129.64655,0.22357339,582.21985,472.96594,0.21677487,331.32144,469.57718,0.30174556,544.58795,481.00983,0.22944689,346.73746,109.791985,0.12241982
26,390.1772,89.62051,0.113724634,401.43033,92.17729,0.13430122,385.13528,114.98996,0.22586155,538.75055,525.0678,0.18443224,536.58484,529.9883,0.17339338,301.03738,479.6934,0.20612285,385.2358,129.68903,0.23085283,581.73846,472.5719,0.21570568,337.45993,470.62808,0.30122295,544.11237,481.76956,0.24745136,343.5484,109.99644,0.13440987
27,541.1773,504.5706,0.12506784,597.48254,484.78955,0.12270767,384.8765,113.84431,0.26820567,539.59125,524.5539,0.22989842,536.96436,530.55524,0.22094178,289.05453,479.56332,0.25955844,302.28763,491.59906,0.27829212,581.8862,472.98447,0.23339756,329.05298,469.4926,0.4141284,544.8259,481.65964,0.24854694,346.6624,110.69358,0.16267107
28,541.22797,503.6906,0.14642811,597.6224,485.06473,0.13142361,384.38654,113.6403,0.26622546,541.62445,517.9808,0.24752423,536.4356,530.1007,0.2511413,541.60486,531.3714,0.26775083,303.6136,487.38165,0.26054463,581.88165,473.9564,0.239481,323.3294,467.32666,0.32072636,544.9465,480.5601,0.2663784,540.68036,492.7854,0.154602
29,541.5423,503.2252,0.15240638,597.56824,484.94534,0.12728257,384.02032,113.465546,0.2976456,540.1322,518.81885,0.25418374,535.8447,530.3624,0.252698,540.86633,531.85156,0.28409278,384.6792,128.79654,0.22994225,581.78784,473.6578,0.24458688,322.09732,467.45837,0.34648496,545.40295,480.85785,0.27359486,346.89313,109.80835,0.14286077
30,541.9572,503.86398,0.1505011,402.22903,92.06935,0.1459666,383.7475,114.98512,0.25504917,542.18976,518.8104,0.22933497,348.52554,251.79916,0.23803903,542.5121,530.76135,0.25182864,303.74695,488.83603,0.28709066,581.1784,473.56226,0.24723735,319.1735,468.71344,0.4495135,545.7271,481.37454,0.2714374,542.149,492.83453,0.1553337
31,479.76062,90.17283,0.2059454,490.50342,92.86661,0.21899967,545.7403,503.8356,0.28273866,542.33246,519.7297,0.225458,347.31952,251.37225,0.24346733,542.91534,531.1161,0.25648522,303.536,487.3773,0.21383019,580.9594,474.33398,0.24257897,318.84238,468.0619,0.3867726,545.2264,481.65588,0.26769704,533.5874,508.43918,0.16802016
32,479.43726,90.91646,0.21394902,484.8312,95.977745,0.22358063,383.9254,115.218636,0.27287284,542.6549,519.3081,0.19997181,347.49686,251.08456,0.2126122,543.80194,530.46906,0.2603713,401.0673,133.93304,0.22063899,580.777,474.02356,0.2546619,318.88925,468.0137,0.37991008,544.79944,481.02655,0.2805585,311.25415,283.10733,0.17861621
33,491.55087,87.292694,0.2196223,434.59503,102.11637,0.24488376,385.37482,116.40873,0.29891774,543.0094,519.2089,0.22409192,337.81317,250.37697,0.23617661,543.6705,530.38715,0.27233723,369.0373,124.50007,0.17790407,581.255,472.96716,0.23421289,323.6562,463.41605,0.25132102,545.4677,480.8028,0.25516754,306.45724,283.9395,0.18898045
34,479.41827,90.9198,0.2629223,434.40015,100.82801,0.25660166,385.1526,115.54287,0.31983966,543.3,519.19617,0.22511677,338.18112,250.52,0.2410586,543.9238,529.74664,0.25761694,371.69064,579.0323,0.1964027,581.2621,473.22284,0.23019539,397.75085,554.2526,0.27369383,546.02997,481.38293,0.25148448,306.36545,284.77127,0.20471813
35,478.8779,91.05454,0.26575828,402.28342,94.75483,0.23506899,385.29663,117.640045,0.27193087,543.46814,519.53314,0.22762986,337.92755,249.50716,0.27867788,544.67084,529.5644,0.25131816,309.37875,165.8389,0.20382175,580.8113,473.4164,0.24912687,322.53745,462.03107,0.22429194,545.5514,481.281,0.2698466,306.18976,284.48077,0.21133246
36,479.50296,90.684044,0.2639142,435.31677,101.95768,0.24734852,383.3745,115.309525,0.32067508,543.50244,518.43353,0.17829114,338.1154,249.80287,0.28391722,544.1936,529.4729,0.2682614,371.97467,579.19836,0.24435247,580.75916,472.73068,0.21095374,331.5455,273.072,0.21881224,356.58206,99.89315,0.24114542,306.12143,283.80045,0.18697442
37,478.37866,91.129425,0.30121017,402.6197,94.12567,0.25651917,383.6898,116.52954,0.26533136,543.701,518.8794,0.20096941,337.98135,250.21541,0.2568033,369.5207,571.1036,0.30013976,371.8593,580.9688,0.3031229,580.6776,473.15894,0.19518355,398.70517,554.57367,0.28993478,350.81152,102.35661,0.2719357,308.5927,276.59546,0.16297384
38,478.91666,90.19403,0.30471143,435.4541,101.82942,0.25540823,401.86942,111.01441,0.29831925,543.74365,519.31494,0.18756741,336.45258,249.30078,0.31133795,544.33417,529.75305,0.25454098,372.18317,580.39355,0.26379964,581.0184,473.01898,0.18494305,398.58395,555.3385,0.20850591,348.04816,103.08862,0.30580786,308.62378,274.9828,0.16684006
39,478.92426,90.52721,0.30006114,434.55286,101.39632,0.2644349,358.4296,107.63069,0.32105976,543.2483,520.31305,0.17878877,332.85464,249.29814,0.2309496,543.7686,529.6044,0.28524855,335.48187,271.51593,0.30140805,581.15826,473.0881,0.19506699,499.40857,116.40565,0.19297971,346.79987,101.2883,0.3543385,303.82495,270.64056,0.18317842
40,479.2472,89.99998,0.2912462,385.81012,88.414925,0.24329571,357.6539,99.92327,0.37826636,543.1895,520.62177,0.1723887,332.7377,247.04889,0.31034803,544.18134,528.6152,0.27589166,337.36053,268.36572,0.33413896,580.6161,473.69638,0.20607303,337.33496,259.06424,0.20170116,345.68726,96.58733,0.26210934,306.30136,270.86835,0.20083407
41,478.49292,77.141685,0.29213578,484.01526,99.58431,0.21438017,370.4637,97.25376,0.23267394,350.5637,219.05063,0.2804288,341.28833,234.69267,0.4443052,543.5,528.3228,0.24793679,338.9111,263.02158,0.4082437,580.4911,473.27155,0.2007167,328.5403,256.94644,0.20245698,544.81006,480.57043,0.1949006,317.82196,255.91716,0.20410518
42,479.04837,77.293045,0.3052817,426.0042,91.9011,0.2353556,544.6099,504.19208,0.23118965,405.34286,118.18333,0.2514449,348.44846,235.61191,0.31892154,543.6624,528.9538,0.27652538,350.51935,251.04196,0.25210628,581.01514,473.4606,0.19590676,499.9714,115.8605,0.2014055,544.42316,480.2845,0.19695395,533.8864,507.97134,0.20187767
43,478.81442,76.7075,0.33296993,425.543,91.41004,0.2528886,547.0069,497.08633,0.2647527,405.07785,117.39328,0.2514551,348.96402,235.69821,0.32176754,543.617,529.02014,0.26904023,352.4834,252.64888,0.29758698,581.6666,473.21402,0.18420802,500.28247,115.78783,0.20369916,349.11008,95.67883,0.23505883,534.13214,507.97885,0.20144732
44,478.47577,89.66505,0.31050384,477.49072,82.73169,0.22255243,362.87143,94.11998,0.3034676,404.38477,117.131516,0.25117308,350.2081,235.69165,0.26686808,275.61823,477.0969,0.2875197,287.21216,485.2298,0.21948041,581.6525,473.2106,0.19048768,501.5536,116.86436,0.21560556,544.5714,480.6315,0.20166636,534.2886,508.0157,0.1434021
45,478.21277,90.03426,0.2950822,399.45236,95.04343,0.3126262,362.191,95.64064,0.31016833,403.8899,116.64163,0.27053073,350.90115,236.4808,0.24030742,275.62796,477.83942,0.30751354,287.24344,486.34067,0.19856335,580.96436,473.4363,0.19698249,500.79977,116.64501,0.21308278,349.01117,94.95696,0.24355948,250.5093,444.08997,0.18039665
46,478.3014,90.48989,0.2872914,400.94305,93.93486,0.26259002,363.08398,91.86394,0.366272,403.5922,117.3387,0.19775148,543.9662,532.3503,0.21388519,543.8302,528.7973,0.29304603,371.25134,105.86248,0.30691528,581.392,473.4806,0.20313625,501.37976,117.246735,0.22586249,349.3075,88.57319,0.20246522,247.89206,443.32794,0.16892825
47,382.27612,70.12085,0.30313194,400.3858,91.84104,0.27179474,363.032,90.43333,0.42381072,404.0827,117.590164,0.19459017,543.7355,532.4839,0.20455216,543.3958,529.2341,0.28548238,371.14838,105.80553,0.27411848,581.25024,473.3505,0.20110396,500.06308,116.678276,0.21105833,544.2629,480.23505,0.21116379,534.5401,508.90808,0.16421491
48,478.74783,91.34944,0.30470788,483.13174,96.73096,0.21000858,362.6871,94.438354,0.26933935,353.83237,217.05074,0.15955605,350.29614,235.25319,0.28158128,274.39618,477.3773,0.22023876,353.0392,237.52849,0.34847245,580.6456,474.08597,0.2308509,513.6425,122.972404,0.24014015,544.3008,480.46484,0.21038121,533.9966,505.94034,0.17468815
49,478.7078,90.98138,0.31359875,483.42325,99.38641,0.21966223,368.0614,100.71389,0.24071497,485.17648,84.91761,0.16499144,479.50317,101.83885,0.22012106,267.82965,466.91217,0.21325506,352.70734,240.69133,0.26708737,580.46234,474.05753,0.2329718,512.6214,122.07926,0.26670867,357.0928,94.22065,0.2675708,533.6559,505.59796,0.14920138
50,478.2419,90.99146,0.28342086,404.03995,95.45628,0.2061261,369.53708,103.52167,0.22890224,358.49286,217.49861,0.15917116,351.75006,237.24274,0.21847713,274.73114,477.42825,0.25065902,352.06754,240.83052,0.36813754,580.3304,474.13907,0.24449036,500.54135,115.08643,0.2704708,357.27197,96.0422,0.30315533,533.1238,504.55383,0.13484208
51,478.56705,90.80112,0.3095629,483.81766,99.31957,0.23156372,369.6578,103.01929,0.31389704,489.6477,83.52312,0.14961007,478.82465,100.94058,0.22415803,274.42322,476.59146,0.21827157,371.4133,116.3629,0.23483711,581.94806,473.91772,0.23583099,501.66528,115.111465,0.26412946,357.7571,96.31003,0.23997557,533.43445,505.2441,0.14384875
52,479.32513,90.81043,0.33127365,402.41672,90.68852,0.25436506,370.4651,104.871704,0.46779683,364.59122,110.40759,0.16776934,479.05423,101.51911,0.1981873,273.90283,478.13934,0.24056527,370.16953,120.53622,0.22712597,581.95294,473.697,0.23018654,307.51605,467.36926,0.2568209,545.05975,481.90317,0.24878217,533.53723,505.06363,0.14073628
53,477.7272,91.35158,0.3671431,381.35678,87.51091,0.2669417,362.01093,99.92569,0.5475718,485.30368,84.9415,0.14220443,348.6183,252.25078,0.2345247,274.27185,476.22324,0.22476643,288.34534,484.96088,0.19184823,581.64606,473.19406,0.24482603,502.4226,114.846954,0.2726029,545.0738,481.6007,0.25245702,250.33522,444.5044,0.1493273
54,478.55405,91.30679,0.31558898,379.76364,87.98192,0.25135377,361.4658,103.32711,0.517508,361.22003,110.76613,0.15806173,349.93887,251.92177,0.2486991,267.53235,469.8485,0.21839355,369.73584,122.21591,0.21646287,582.2323,473.08975,0.24377762,502.5389,114.74559,0.273814,544.767,481.20828,0.25651115,249.0987,444.52826,0.17471491
55,477.7648,91.157135,0.31177056,400.83426,90.59207,0.24339865,362.15433,105.18859,0.574302,485.35056,84.0468,0.15737334,479.52322,100.30493,0.21679187,273.45728,477.9924,0.25062272,370.41003,123.651405,0.21840556,582.4973,473.48523,0.22951272,503.42123,115.1086,0.28754827,545.61035,482.11963,0.236381,345.4668,107.5909,0.14920601
56,477.33313,91.09078,0.2887669,402.16064,91.60511,0.2699043,361.72903,106.39965,0.63102114,485.33298,83.11892,0.17653537,479.378,99.546455,0.26299062,484.30664,120.518845,0.23162611,370.9183,123.84839,0.21462475,583.69196,473.6144,0.22621495,503.96457,115.28624,0.30537596,352.78564,98.61328,0.24324699,248.90764,444.68213,0.16373484
57,476.95135,91.03308,0.28705966,402.2353,91.3657,0.28566322,362.71954,106.97647,0.55816346,484.59488,83.04696,0.16397797,479.07205,99.824394,0.24320966,484.27615,120.52328,0.22865224,371.2967,122.78979,0.21196797,584.31085,473.22977,0.20722075,504.10153,115.37068,0.29189047,357.04846,94.56355,0.24393454,247.53845,444.1108,0.21914628
58,477.20074,90.34923,0.29699293,400.3254,92.86937,0.26421383,362.20673,106.205765,0.54344475,489.1393,82.24565,0.16543889,478.8517,99.90423,0.23907429,272.6996,477.77484,0.2425162,371.01978,121.60208,0.22761357,584.252,473.53387,0.20876935,503.83365,115.11849,0.27447486,351.65985,97.2868,0.2243599,246.17946,443.05917,0.15023135
59,384.25406,83.44272,0.32977104,383.3775,91.3053,0.34175456,361.6459,106.23551,0.56388706,489.27933,82.392654,0.15100972,349.74347,250.95259,0.2728575,263.31625,475.5548,0.2916755,370.8104,121.4287,0.24098705,584.29767,473.71344,0.2135006,511.96002,116.43038,0.2657654,350.60883,97.859474,0.24727543,245.59236,444.74054,0.23952319
60,382.1907,81.90728,0.37142858,381.42297,90.06697,0.37201345,361.58182,102.052124,0.536296,488.07385,81.934456,0.16961417,350.16916,250.19888,0.33118886,274.5238,478.5123,0.24141057,370.3532,120.33061,0.23517548,585.1818,474.09747,0.20931429,502.83548,114.32375,0.28253198,350.11224,96.739494,0.22942437,543.5635,490.38104,0.17701371
61,383.174,84.048164,0.38423795,382.14682,92.58826,0.35707897,360.96057,103.877754,0.48143008,488.49872,82.330055,0.15790084,350.6867,251.07425,0.25491545,264.94293,477.99802,0.30472463,369.95538,120.1289,0.24595056,584.77905,474.5366,0.20160139,503.00952,114.88719,0.26833197,349.74377,98.42882,0.24093558,244.19292,451.8256,0.20541853
62,383.3781,83.990074,0.3475622,382.31088,92.59757,0.34028128,360.55276,104.54896,0.4998358,483.45615,83.34016,0.1512583,478.76755,99.62353,0.22718808,271.96124,480.0742,0.31015864,368.75348,120.25094,0.26660028,584.4225,474.04236,0.21038605,502.1026,114.42758,0.28124204,349.47357,98.94815,0.25057444,246.2284,445.87402,0.2126724
