scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,389.0094,214.44809,0.8830147,387.3118,226.77339,0.92705864,419.55365,256.09024,0.85697514,421.30362,286.1153,0.583729,427.72647,303.8723,0.503964,428.25964,345.46515,0.69580865,428.86008,360.3543,0.61680245,427.31708,233.63988,0.6245658,447.39185,332.64725,0.61271733,316.1034,221.66106,0.77444685,343.2593,343.54346,0.89359
9,389.25058,214.43217,0.8869598,387.43185,226.87943,0.9269079,419.75418,256.7919,0.81319237,421.68665,285.6728,0.55497265,428.36438,303.38983,0.49718535,428.35272,345.9406,0.6659322,428.70154,360.55536,0.5766386,430.8801,234.63672,0.63846207,448.37616,332.1091,0.5983854,315.62527,221.68549,0.7603769,344.32266,344.84232,0.8946177
10,389.00735,214.82904,0.8851976,387.1496,227.28937,0.9413734,419.73593,257.1241,0.8002963,421.95483,286.28424,0.5644389,428.88828,303.6842,0.51512927,428.65613,345.467,0.696802,426.2762,359.38705,0.5993111,430.9784,234.78535,0.6492703,448.98755,332.21082,0.60112053,315.78342,221.59483,0.7604261,343.60822,345.93643,0.89901453
11,388.67984,214.82613,0.8805406,386.88766,227.30173,0.9302186,419.86847,257.27185,0.7671542,420.61356,285.4307,0.5431025,427.1299,303.06662,0.45548552,428.74106,345.19418,0.7590322,428.76526,360.16013,0.68318635,430.6979,234.44348,0.6596748,448.8762,332.14432,0.5710632,315.63467,222.11342,0.76242447,342.92407,346.89713,0.88599396
12,389.35165,214.81514,0.8895558,387.07263,227.92377,0.9664933,420.3009,257.87952,0.7353404,420.30673,286.35153,0.5663561,426.3372,303.62476,0.49967998,427.8742,346.45932,0.5918849,429.06857,359.8166,0.41239157,430.4926,235.12646,0.63633937,447.25516,332.3734,0.55197436,315.0167,221.20572,0.79313165,343.5538,347.05212,0.8652603
13,388.74423,214.37048,0.9005952,386.57147,227.58398,0.96260643,419.8052,257.7389,0.73252475,420.18314,286.7095,0.5806994,426.77747,303.86923,0.5123863,428.2981,346.57373,0.69249815,429.63318,361.22528,0.5534225,430.06168,234.70352,0.6531773,446.682,332.0931,0.5648682,314.33038,220.73761,0.78110933,343.2722,346.78796,0.8651733
14,388.5165,213.88678,0.91127235,386.3769,227.05351,0.9659754,420.01337,257.79337,0.73263276,420.51468,285.5522,0.54968446,426.36893,303.58096,0.47015002,427.07913,345.87656,0.688674,428.44333,360.80377,0.601267,430.38263,234.52002,0.66100055,446.48535,332.1166,0.57748604,313.7721,220.12524,0.764064,343.00974,346.6611,0.86038065
15,388.10437,213.6038,0.9042229,386.18362,226.4611,0.9581955,419.5223,257.7653,0.6995894,419.70288,285.41412,0.5192272,422.98947,302.86987,0.44135767,426.81024,345.56985,0.6247994,426.0873,359.14575,0.5331636,428.19565,234.00203,0.6335248,446.5979,331.81128,0.5049544,313.66138,220.14632,0.7635105,341.6073,345.02203,0.84335446
16,387.96487,213.43016,0.90643716,385.87323,226.42984,0.95850855,420.22433,257.5472,0.6736914,419.55334,285.4889,0.5300872,423.0403,302.31662,0.44067717,426.32,344.9043,0.6208643,425.3754,360.78125,0.5337686,428.52914,233.50671,0.6468327,445.96323,330.76782,0.55133456,313.55063,220.15282,0.76622593,342.4134,345.85968,0.8422228
17,387.448,213.42545,0.8864973,385.4768,226.19281,0.934265,419.9946,256.9916,0.67023516,418.44983,285.40527,0.5418294,419.85187,301.2867,0.4234545,425.62234,344.99603,0.60733044,424.1679,360.89355,0.5337671,428.4019,233.08673,0.64285356,445.46298,331.01157,0.52010906,313.30417,220.39845,0.76205224,342.64758,346.50626,0.8595557
18,387.1742,213.10297,0.89780927,385.25266,226.12234,0.9310611,420.72583,256.38263,0.6634178,419.15207,285.32938,0.5332039,420.87442,301.18436,0.41163552,425.97836,344.39554,0.55127126,423.61694,359.64,0.44321257,428.67737,232.46823,0.6450015,444.98032,330.83704,0.5355073,313.81653,220.96397,0.7701137,342.41476,345.21222,0.8637159
19,387.19003,212.86392,0.9032303,385.1382,225.77478,0.92131513,421.34973,255.58722,0.63724023,419.23517,284.9649,0.48040962,419.98062,300.43942,0.41522086,424.81073,344.71106,0.5463933,423.00433,360.41992,0.49115676,428.30048,231.38434,0.66126215,444.89914,330.97385,0.50649214,313.53214,220.66266,0.78910464,341.5003,346.0272,0.92251045
20,387.4405,212.74933,0.90339893,385.14987,225.7623,0.910673,421.07355,254.68512,0.61239433,419.6686,284.71768,0.4582451,420.5307,300.00998,0.38185227,425.01465,344.35956,0.540142,422.70258,359.84973,0.48135847,428.5209,230.1448,0.6278226,444.3197,330.91544,0.49509484,313.50528,220.55144,0.77699614,342.00546,345.82462,0.9121671
21,387.2783,213.01909,0.90305215,385.2509,226.00514,0.9274901,424.22134,251.39195,0.6150071,419.46445,283.85715,0.45589334,421.03174,298.398,0.4024293,421.94797,341.75052,0.537207,422.95587,358.1879,0.5022697,427.11255,229.70288,0.51029676,443.14676,329.6774,0.47165614,313.28314,220.75577,0.7922677,343.3464,345.0325,0.8735712
22,387.40677,212.73769,0.9083236,385.54877,225.55168,0.9139114,425.0115,248.95839,0.64330125,419.7629,280.6798,0.4715492,421.0512,296.62256,0.37713864,421.30368,341.39453,0.50569946,422.49954,358.10117,0.5090545,425.67563,227.73018,0.32302573,443.41183,329.62946,0.44198015,313.13412,220.87642,0.797204,343.28842,344.13373,0.8915719
23,387.2382,213.32077,0.8983832,385.32077,225.95459,0.8952344,425.79065,248.73811,0.638531,420.31772,280.15952,0.45031834,421.6314,295.4297,0.37689894,551.12195,245.98643,0.51762265,423.01987,357.41174,0.53601456,425.5238,227.89638,0.21139285,444.89438,329.17645,0.4350004,313.26718,221.26044,0.80535823,342.626,343.93607,0.9190764
24,386.8768,213.44484,0.8904617,385.09592,225.75226,0.8872721,426.34756,249.10239,0.6433955,421.37177,278.7795,0.3898001,423.15515,293.6843,0.34928742,425.96677,341.8157,0.5910831,423.28394,357.37894,0.5490675,422.60754,226.9223,0.2559009,445.29565,328.35248,0.49980718,313.18924,221.64664,0.80629766,341.33102,344.25687,0.86291295
25,386.76233,213.28258,0.89208406,383.84976,224.96278,0.87821984,425.4656,249.94034,0.6202975,419.92175,277.03528,0.2851427,420.89066,292.16055,0.30377927,420.74152,339.13486,0.4768196,421.65778,355.17392,0.40940794,422.285,227.04091,0.21014932,444.5434,326.70197,0.5090562,313.17807,221.40395,0.78799945,342.54434,343.0674,0.8800034
26,386.4993,213.4477,0.8727254,383.55978,225.21423,0.8714003,422.69925,250.3625,0.6084923,407.12823,279.4375,0.26589304,419.06604,291.58972,0.26702374,421.17865,338.936,0.46204045,422.09375,354.44763,0.3898323,421.00967,226.85612,0.16216365,443.6542,325.91547,0.48991668,313.18915,221.43703,0.7981325,342.5574,343.71616,0.8719193
27,386.401,213.39966,0.867955,383.80917,224.9949,0.86355716,422.89572,250.51465,0.5726455,402.07062,278.95108,0.25945365,419.72983,291.37543,0.29563513,538.71533,241.88977,0.4708551,422.25568,354.31418,0.39068756,421.64438,228.09283,0.19658858,444.4662,325.6332,0.46095833,312.96912,221.38087,0.7979572,343.11185,342.9338,0.87974083
28,386.4801,213.46808,0.8647617,384.02518,225.13896,0.8597093,422.9283,250.69928,0.5316639,400.54578,277.9198,0.31081045,419.40402,290.4928,0.25967497,536.3739,239.05362,0.4949286,423.3293,353.55392,0.42737943,421.01733,228.24823,0.20534019,445.57178,324.3067,0.5113337,313.06064,220.73909,0.8006103,343.68405,342.67062,0.88552177
29,387.5098,212.93999,0.88126576,384.32422,224.78273,0.83804536,422.09512,252.17061,0.491108,401.176,277.59418,0.25873676,419.51236,290.40628,0.23815234,537.8124,240.12411,0.5512354,532.45404,258.7088,0.47533745,420.1207,227.21587,0.19211568,444.72183,325.23477,0.5085256,312.85965,221.09056,0.8046289,343.37134,342.87482,0.87723756
30,387.88748,212.66264,0.9031611,385.55615,225.62827,0.8173823,421.59955,253.87709,0.43547228,402.06137,277.81,0.22240846,419.89127,290.96008,0.2459244,532.8132,238.3642,0.5164203,422.50137,353.9225,0.3861106,420.24857,227.12328,0.19966671,444.54855,324.2284,0.5240453,313.00513,221.3292,0.7998383,343.3801,342.2446,0.8846448
31,388.21094,211.92433,0.8914961,385.9989,225.33879,0.8128514,413.76526,253.07898,0.38667428,401.7252,277.7809,0.26005566,408.1042,292.6531,0.2670317,532.12775,238.21465,0.4967126,531.0697,256.62634,0.39159828,429.73752,222.47963,0.22102618,443.74945,325.12982,0.40110567,313.27203,221.31183,0.7882689,343.054,342.0028,0.8785716
32,388.81183,211.7798,0.8785676,384.74866,224.16673,0.78993386,410.8165,253.98987,0.35406077,401.61438,276.87946,0.22234933,407.62646,292.18506,0.26582062,526.3017,235.59201,0.45716864,530.2373,253.29953,0.44297078,429.67413,223.66612,0.20420353,443.3909,324.97394,0.41554633,312.96982,221.01166,0.78828275,345.34946,342.12595,0.86503965
33,388.86768,211.2547,0.88968253,384.67697,224.07353,0.77104205,409.71674,254.3885,0.35403565,405.78973,278.4891,0.21349919,408.60495,292.56238,0.26942644,524.37897,236.03262,0.45245832,422.07385,348.43076,0.36475697,427.6477,222.1328,0.21389751,443.19098,325.0996,0.39900002,313.38196,221.36594,0.79545873,346.00485,341.31998,0.8762956
34,388.02844,210.96245,0.8829418,384.2153,223.13243,0.75526994,409.5174,254.10127,0.3694399,406.2523,277.70206,0.22489902,408.9604,291.70026,0.26732096,421.07196,338.89688,0.4979508,421.6021,348.72604,0.3705916,427.9343,222.39168,0.17751893,443.3913,324.3156,0.44284785,312.7191,221.01309,0.80583817,345.86322,340.72357,0.8608204
35,387.7663,210.57246,0.9038736,384.24997,223.26176,0.7883956,408.12976,253.93306,0.38963497,405.64096,277.84006,0.24506709,408.49826,292.01315,0.28752095,419.66733,339.33914,0.53547376,416.76654,349.63516,0.43641946,428.86227,222.45432,0.16557148,442.78708,325.13156,0.4173948,312.48193,221.04117,0.8033937,346.02014,341.1417,0.88309526
36,388.33057,210.69946,0.9000265,384.66537,223.34212,0.76570874,411.13718,254.12047,0.39479628,407.00986,278.08655,0.25306463,419.59888,289.16196,0.2993807,419.4711,338.10428,0.6110434,416.5364,348.56265,0.46676368,417.6378,220.4248,0.182153,443.5844,322.60367,0.44487256,312.6546,221.28976,0.72786343,345.30338,341.31137,0.8731626
37,388.2453,210.51784,0.9002974,384.29156,223.56894,0.7808469,410.8133,253.04912,0.41118142,407.26944,277.68335,0.24151482,419.76062,288.42572,0.27649274,420.1285,338.41165,0.653279,417.16174,349.8421,0.51010597,416.81512,219.47902,0.17688204,443.68283,322.61276,0.48070368,312.89532,220.85162,0.76419866,346.06342,340.72687,0.86602473
38,388.59393,210.05261,0.8704363,384.39948,223.27087,0.7656676,410.45074,252.37437,0.43493107,407.3644,277.28226,0.264928,419.8519,288.3932,0.28718084,421.17233,338.35004,0.6705594,417.83093,350.0388,0.5086163,415.85474,219.14499,0.21411581,443.93903,322.83966,0.517841,312.75476,220.88756,0.7545878,346.00705,341.32858,0.8579575
39,388.45984,210.38762,0.9041501,384.34247,224.2853,0.79944354,409.57114,252.80482,0.4267222,407.58932,276.5439,0.26181006,420.3112,287.93723,0.31325698,421.31085,337.2829,0.6662543,421.46988,354.91028,0.53643465,427.90598,221.37326,0.17846961,444.3009,324.89587,0.5342523,312.29666,220.69514,0.7512068,345.22418,341.35095,0.8256684
40,388.6644,210.9697,0.8811207,384.27127,224.24677,0.7651749,408.1462,254.0181,0.46245313,406.88593,276.6505,0.27719608,420.21753,288.4783,0.3354274,422.34747,337.4187,0.68465656,422.7418,355.72812,0.59765995,427.61884,220.65419,0.13725154,444.80597,324.46768,0.6080706,312.388,220.44884,0.7597734,346.10034,342.15527,0.8269295
41,388.87808,210.42845,0.8732088,384.5096,223.58917,0.75198895,408.66324,254.18042,0.44572973,407.8197,276.32648,0.27675208,420.81107,288.01288,0.35882106,422.85434,337.4785,0.6681349,422.9019,355.5254,0.5783898,474.57587,237.7721,0.16499846,445.48285,324.771,0.6024135,312.52777,220.4284,0.76052654,345.88443,342.06638,0.8317354
42,388.48483,210.96686,0.887682,384.34763,224.03491,0.7679889,409.51498,253.17542,0.4410785,408.46,276.54007,0.31434816,421.61462,288.4029,0.39784697,423.08102,337.61798,0.7011761,423.16257,356.04556,0.6256931,473.44327,238.9436,0.17479002,445.66336,324.58218,0.6147836,312.51636,220.11049,0.78044856,345.87128,341.95322,0.8262376
43,388.46796,210.9681,0.8631638,384.34006,223.87053,0.7576291,410.9619,253.28696,0.45668703,409.85352,277.07846,0.3168787,421.82956,288.61948,0.42291144,426.464,340.28226,0.70730436,424.01053,356.4477,0.63847035,479.57407,236.08723,0.13436194,445.64407,324.8572,0.66987276,312.46655,220.40448,0.7697725,345.23093,341.67136,0.8122777
44,387.3748,211.05966,0.84959203,383.68057,223.90828,0.76673716,412.6438,254.09718,0.4181045,417.32465,277.46127,0.32838622,421.9181,289.94443,0.43052268,423.60165,339.26404,0.7140394,424.1083,358.26813,0.6585454,479.69043,233.84631,0.115669444,446.1919,325.99622,0.634995,312.71976,220.56006,0.76570374,345.3022,341.05957,0.7921592
45,387.4786,211.01302,0.8328442,383.8247,223.76901,0.75481385,419.26028,254.14665,0.45884645,418.42395,277.6358,0.34209713,422.95526,290.54858,0.42434207,426.9593,341.07275,0.68461037,424.20847,357.24023,0.62525356,501.0346,240.21992,0.111313425,446.3349,326.1048,0.62598985,312.68378,220.72319,0.75937265,345.08267,340.68085,0.8041914
46,387.06677,211.2829,0.82175297,383.35117,223.30688,0.7304398,419.5845,253.8223,0.45798123,420.5181,275.62164,0.34737036,423.5988,290.2311,0.40455744,422.51215,338.68536,0.7069581,422.23004,357.06445,0.6333529,477.00034,233.35258,0.22580715,446.32974,326.4562,0.6133012,312.6473,220.33235,0.7752888,345.4059,340.20737,0.778255
47,386.7569,211.15222,0.8056307,383.29404,222.9858,0.73762417,419.4641,253.30093,0.45136404,421.1821,275.33948,0.3680427,424.3269,290.02808,0.39596084,426.61487,340.9566,0.6554417,423.4078,357.65652,0.6162825,477.14816,233.47995,0.1956077,446.94464,326.7035,0.5897819,312.14325,220.15642,0.7830462,345.50763,340.24002,0.78326523
48,386.10782,211.28078,0.8214197,382.8128,223.49619,0.7759988,421.11014,253.66937,0.4382879,420.96274,276.6331,0.39118227,424.00085,290.9912,0.4293115,428.09433,341.73187,0.63105524,425.35303,357.1221,0.54162985,481.67847,231.60645,0.22759588,447.69403,326.5646,0.5419523,312.61676,220.3673,0.7759398,346.30267,340.21686,0.74040014
49,385.56793,211.2988,0.8062251,382.4876,223.60245,0.78120404,420.29684,253.62462,0.42613816,421.36084,275.92822,0.41059163,424.099,290.6272,0.44745016,427.3753,342.2352,0.62605107,423.94888,358.15396,0.5681917,477.20563,225.93283,0.19610596,448.17538,327.36328,0.50323546,312.67508,219.82005,0.7516652,345.51755,338.412,0.7293349
50,385.66534,210.76906,0.79979676,382.64752,222.90764,0.76632494,419.62973,253.6149,0.41828668,420.91153,275.44553,0.4014622,423.249,289.54877,0.4454449,427.11053,341.93124,0.620632,425.05182,358.4485,0.61018026,481.8483,231.37733,0.18247712,447.8534,327.33444,0.5100661,312.57907,219.97635,0.7595634,345.20642,339.23654,0.735472
51,385.1261,210.49152,0.79266185,382.42242,222.55266,0.76898104,419.5574,253.44498,0.41015548,421.38785,275.4147,0.38935488,423.25177,289.27454,0.44007704,425.57864,341.51385,0.585515,425.01376,357.70486,0.56603944,481.39835,230.46472,0.14460222,446.00052,327.41953,0.5366479,312.35364,219.87688,0.74745476,345.08765,338.79913,0.7418368
52,383.8652,208.79996,0.77683616,382.60135,222.24309,0.764306,419.61417,253.45168,0.3875375,421.19785,275.32352,0.37392044,422.9429,289.0338,0.4217637,426.6862,341.94836,0.58239204,424.99615,358.01144,0.55279875,481.23907,230.0418,0.15346225,445.84854,327.87604,0.49314222,312.35703,219.97513,0.7525122,345.70377,339.52158,0.7715772
53,385.2248,210.74438,0.7939509,382.67285,222.61903,0.77820194,413.32376,253.66086,0.38410175,421.4923,274.41354,0.36923012,423.01715,288.09512,0.41511634,428.42334,342.68655,0.6309661,426.49023,358.14227,0.5466278,480.5243,231.64609,0.16978036,445.5208,328.27496,0.46676025,312.22906,219.77063,0.7520471,345.90433,339.13895,0.7459238
54,385.11935,210.89563,0.7721538,382.34637,222.73929,0.7654479,413.26276,253.7011,0.3914952,421.1165,273.91217,0.3807618,422.71152,287.72247,0.4033723,429.35953,342.43478,0.6678772,426.3591,358.97754,0.5489678,479.35684,232.60237,0.18159062,446.39877,327.8925,0.4375944,312.56198,219.91089,0.77574366,345.48126,338.5385,0.7384982
55,385.3513,211.04152,0.7726884,382.5098,222.95941,0.7737318,419.12292,250.8493,0.38940212,421.8979,273.4417,0.38173598,423.3566,287.72244,0.40056947,429.17813,341.73224,0.65717804,433.3462,358.84045,0.51348925,480.174,232.8483,0.17949733,445.77777,327.2504,0.4324556,312.31226,219.80768,0.76397514,345.10638,339.4633,0.7440246
56,385.6708,210.69702,0.77980655,382.6775,222.60326,0.76006114,413.15634,253.36407,0.39136815,421.44754,273.3618,0.36974627,422.82367,287.49927,0.39785314,430.408,341.98843,0.6481672,433.85782,358.71942,0.53551155,481.13937,235.08427,0.21856844,442.6966,324.91333,0.48031965,312.51685,219.7389,0.7770946,345.09512,338.95612,0.7517958
57,384.98184,210.7207,0.78250235,382.4525,222.65411,0.77881074,413.42096,253.0693,0.39892218,421.26807,273.34048,0.4007538,423.1343,287.7017,0.4204566,431.12814,341.94223,0.6144986,434.50522,359.22482,0.5379345,481.10556,235.68335,0.20455827,442.54486,325.51782,0.46059522,312.71533,219.89713,0.78184825,345.79236,340.48285,0.77354676
58,385.1416,210.71185,0.78454137,382.53635,222.50479,0.7751092,413.3623,253.08864,0.39765936,421.2979,273.59265,0.40202045,422.91388,287.89703,0.43101454,429.24786,341.3571,0.5928162,426.08145,358.4329,0.49212614,481.24265,235.76276,0.20557629,441.4669,326.42938,0.49688306,312.565,219.95598,0.7740425,345.9309,339.17053,0.7692672
59,385.53452,210.73552,0.7802289,382.80084,222.55885,0.76856005,412.855,252.49548,0.4109214,421.0789,272.901,0.3872632,422.49,287.32114,0.40807107,427.9502,340.01932,0.54167044,418.33847,359.29617,0.4667856,426.57086,334.23523,0.22753634,440.11957,325.84262,0.4882,312.38043,219.4486,0.77830523,345.95743,339.15,0.74417615
60,384.8701,211.6489,0.7518964,382.8971,222.5084,0.7293008,412.78275,252.88763,0.40468794,421.0299,273.40323,0.44892666,422.64597,288.22156,0.4754975,429.67877,341.02884,0.5595543,433.93686,358.0173,0.45817927,427.27066,334.10825,0.21324183,441.17444,325.7033,0.4942681,312.62943,219.88344,0.79192764,344.90494,339.42627,0.78177816
61,385.66397,211.76723,0.76121014,383.3924,222.83601,0.7018393,412.82758,252.52515,0.4022305,421.74,273.08026,0.4321453,423.4367,288.02826,0.46278986,429.1536,341.86407,0.55439854,434.12515,358.9447,0.45893386,478.51123,229.79314,0.20692094,442.02118,326.05356,0.45650062,312.3892,219.24142,0.7625896,345.2167,339.39603,0.7540431
62,385.87503,210.89423,0.7685356,383.09778,222.09605,0.7000698,412.6315,252.82755,0.39949152,421.07593,272.93555,0.44419158,423.14444,287.97968,0.45087206,430.29977,342.9004,0.54498506,430.69672,359.6099,0.47879377,479.06158,227.7691,0.2065372,442.5347,327.16855,0.44672042,312.53308,219.73212,0.7753378,345.22403,339.74692,0.74293697
