scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,284.23944,170.8357,1.0,283.40158,186.78557,0.9984479,228.91092,222.67969,0.90908587,207.36371,251.81493,1.0,200.63213,273.16187,0.9170951,187.29619,304.97214,0.9567818,185.31233,327.79474,0.9797152,349.31247,186.23212,0.8438234,275.1204,313.7429,0.82400376,233.70984,183.1174,0.88106984,166.97752,296.8839,0.80006284
9,284.428,170.90483,1.0,283.52884,186.72716,0.99227923,228.69138,222.77876,0.9246709,207.3441,251.68097,1.0,200.57475,273.08093,0.9146719,187.28444,304.39844,0.9598833,185.47441,326.83945,0.99275094,349.37137,186.21996,0.8504088,275.02542,314.79306,0.8260833,233.75937,183.36566,0.89201236,166.90242,296.13864,0.8050425
10,284.083,170.92175,1.0,283.32516,186.6699,0.9981059,228.50273,223.02435,0.9222672,207.0273,251.79694,1.0,200.24869,273.3046,0.9389451,187.53325,303.96512,0.9552764,185.77336,326.60498,1.0,349.57773,186.19907,0.8395406,274.34924,314.24347,0.8220316,233.69383,183.09552,0.8941265,167.80962,296.3316,0.7864131
11,284.29245,171.10364,1.0,283.39468,186.75911,0.9924827,228.17418,223.03413,0.9228687,206.41194,251.67924,1.0,199.60641,273.0036,0.9305949,187.63998,303.99176,0.9605705,185.93198,326.59018,1.0,349.1239,186.36342,0.83560413,273.73715,312.0302,0.79638773,233.64694,183.20992,0.9046802,167.45665,296.20578,0.7966116
12,284.03592,171.09299,1.0,283.07657,186.94987,1.0,227.43634,222.71274,0.9426166,206.37506,251.64476,1.0,199.62405,273.1117,0.9297315,187.5175,304.20822,0.9899436,186.89955,326.67618,1.0,349.05704,186.42389,0.8657011,274.73865,314.03308,0.79644096,233.48766,182.95099,0.9114898,167.51633,296.43335,0.77758753
13,283.9456,171.16544,1.0,282.30573,185.48459,1.0,227.46318,222.59932,0.9294571,205.86064,251.58812,1.0,199.3095,272.92883,0.93174464,187.7284,303.7414,0.98422277,187.35341,326.3432,1.0,348.9125,186.61049,0.85619843,274.40192,314.72607,0.80914056,233.57274,183.10951,0.9069064,167.99426,296.0848,0.7674655
14,283.94632,171.20744,1.0,282.3487,185.68726,1.0,227.19228,222.71875,0.9375521,205.62799,251.51947,1.0,199.24048,272.67502,0.9228065,187.84805,302.3822,0.9510721,186.92749,324.97726,1.0,348.7225,186.39587,0.859019,273.56793,312.45688,0.8145059,233.45705,183.11119,0.9033545,167.04417,296.91595,0.7700934
15,283.98248,171.19154,1.0,282.39572,185.61786,1.0,227.23984,222.80096,0.9459661,206.46906,252.74489,1.0,198.90685,272.6879,0.92764837,187.81195,302.14636,0.9504961,187.1335,324.61584,1.0,348.76434,186.38046,0.86052054,274.01492,314.82477,0.81224954,233.55458,183.12036,0.904826,167.53004,296.5567,0.77170664
16,283.97348,171.33562,1.0,282.38577,185.78238,1.0,226.99036,222.8136,0.9562624,206.16998,252.75453,1.0,198.5237,272.73285,0.9318148,187.54382,302.14542,0.95741516,187.24243,324.28052,1.0,348.67596,186.39102,0.85310924,273.85437,314.6155,0.8092399,233.60532,183.33607,0.90376925,167.45343,296.7049,0.76257443
17,283.92737,171.35635,1.0,282.5003,185.98459,0.99684054,227.20767,223.12027,0.94615954,205.82814,252.835,1.0,198.49493,272.62436,0.92849463,186.2324,302.53384,0.95136684,187.30594,324.40945,1.0,348.6801,186.28421,0.8542041,274.09903,311.74216,0.8157165,233.74301,183.33414,0.9024679,167.90904,296.26074,0.7623097
18,283.9652,171.45088,1.0,282.6366,185.93828,1.0,227.06847,223.22723,0.9484238,205.84308,252.91809,1.0,198.49472,272.80783,0.94272923,186.73807,301.9177,0.92684215,187.18669,323.48105,1.0,348.81592,186.75201,0.84953964,274.1413,314.2481,0.8242412,233.6396,183.29752,0.8893919,167.85867,296.67493,0.7480908
19,284.09756,171.42297,1.0,282.73584,185.83922,1.0,227.33894,222.94142,0.9431044,205.74464,252.95082,1.0,197.94113,272.8222,0.9585031,187.40817,301.3971,0.9400175,187.20761,323.15958,1.0,349.03824,186.72734,0.85646373,273.95694,313.92987,0.8251414,233.76625,183.1406,0.8930444,167.44585,296.16055,0.75799114
20,284.049,171.36377,1.0,282.6003,185.62846,1.0,227.14534,223.29472,0.9386786,205.69223,252.89003,1.0,198.1869,272.84787,0.944548,187.2649,301.1682,0.9275472,187.41371,322.9777,1.0,348.5956,186.51785,0.858017,274.67813,313.90634,0.838182,233.7195,183.42479,0.885917,166.81259,296.65472,0.7752956
21,284.0959,171.48679,1.0,282.72272,185.83675,1.0,226.84195,223.57202,0.9352534,205.45944,252.95456,1.0,197.86172,273.07104,0.9571267,186.49176,301.53662,0.9503773,187.17249,322.92255,1.0,348.84714,186.44145,0.8584043,273.9007,314.1948,0.85132647,233.75095,183.09824,0.8844688,166.25314,297.03134,0.7643301
22,284.22464,171.58926,1.0,282.66293,186.08913,1.0,226.932,223.67235,0.9433783,205.1712,253.15555,1.0,197.27158,273.50052,0.97546,186.1204,302.0726,0.974779,187.12018,323.2735,1.0,348.9892,186.57321,0.8522633,273.9579,313.89615,0.852107,233.52109,183.39359,0.8954662,165.86476,296.75186,0.7892582
23,284.22595,171.56007,1.0,282.80038,185.91592,1.0,226.93692,223.69196,0.92260396,204.40576,253.24939,1.0,196.68835,273.65686,0.985054,185.60536,302.77042,1.0,187.2951,323.92526,1.0,348.85776,186.56444,0.8561264,274.0223,313.72284,0.85735637,233.80566,183.48703,0.8904699,165.31696,296.09805,0.7911568
24,284.32916,171.50668,1.0,282.57343,185.99823,1.0,227.09784,223.46419,0.9255112,204.80386,252.97107,1.0,196.4887,273.22263,0.9717086,184.89471,302.99478,0.9887904,187.46922,323.85852,0.95139384,349.03357,186.58095,0.86108243,274.06537,313.56705,0.83967626,233.68196,183.34987,0.88915676,165.2294,296.1766,0.79390603
25,284.50958,171.30817,1.0,282.4595,186.1817,1.0,227.18703,223.45004,0.9344884,204.74829,252.80173,1.0,196.59265,273.11627,0.9490642,185.01387,303.11948,1.0,187.38246,324.2999,0.9872056,348.90488,186.57689,0.86190504,274.14368,313.65652,0.86485165,233.70819,183.51714,0.88860744,164.7975,296.13498,0.79482543
26,284.67477,171.02309,1.0,282.58136,185.87897,1.0,227.30118,223.0622,0.93268305,204.80797,252.49057,1.0,196.29744,272.6636,0.92488486,184.84767,302.7743,1.0,187.25887,324.00497,0.98933256,348.7449,186.72662,0.8640908,273.45166,312.79782,0.8461099,233.86238,183.22441,0.8699469,164.987,294.7602,0.8086279
27,284.61685,171.0083,1.0,282.6677,186.13147,1.0,227.65916,222.8594,0.92438364,204.88736,252.07631,1.0,198.28813,271.72662,0.9104325,184.42345,303.11884,1.0,186.93205,324.36835,0.99836874,349.14478,186.97156,0.8551024,272.6879,312.52655,0.8365655,233.77513,183.28831,0.87381226,164.45369,294.92538,0.79811424
28,284.64185,170.65884,1.0,282.8309,185.57042,1.0,228.03111,222.35464,0.91664886,204.90796,251.33809,1.0,198.06578,270.95673,0.91797996,184.58884,303.50214,1.0,187.17874,324.8787,0.9983475,348.97568,186.65282,0.85931385,272.49557,312.6632,0.8470611,233.81572,183.4169,0.8750334,164.3801,293.96893,0.8157765
29,284.67432,170.7512,1.0,282.69913,185.66647,1.0,228.11954,221.93454,0.89804,204.74278,250.86073,1.0,197.76833,270.3622,0.9266657,183.48718,303.4499,1.0,186.65508,324.90015,0.9924491,348.98267,186.41165,0.8474031,272.72745,312.12784,0.85887414,233.76535,183.45805,0.8823667,163.4526,292.65286,0.8242314
30,284.42554,170.69066,1.0,283.2821,186.78282,0.9981603,228.01288,221.38011,0.9037073,204.58069,250.5936,1.0,197.42992,269.99966,0.93259037,184.0094,303.268,0.97468936,186.8568,324.66608,0.9845428,349.31207,186.42351,0.8473124,272.74426,312.04865,0.8488044,233.9405,183.2905,0.89360243,162.03748,291.6152,0.794962
31,284.2448,170.69046,1.0,283.29407,186.80656,0.9907807,228.18118,221.07309,0.90934247,204.39172,250.19533,1.0,197.01088,269.3375,0.9382663,183.1504,302.5005,0.93038654,185.97798,324.16037,0.9663365,349.43665,186.41963,0.8435537,272.21478,311.87515,0.8653675,234.06508,182.83174,0.9015964,161.33817,290.56616,0.7703214
32,284.5394,170.4688,1.0,283.43613,186.67819,1.0,228.08978,221.06462,0.91514903,204.27853,249.99066,1.0,194.36702,270.96524,0.9489729,182.76537,302.07132,0.9272538,186.16943,323.6378,0.9392838,349.75497,186.39676,0.8354438,273.46997,309.9201,0.86993796,234.02325,183.18108,0.9013001,161.66838,290.2931,0.7694047
33,284.8568,170.30226,1.0,283.63214,186.5099,1.0,228.25946,221.11485,0.9213137,204.15512,250.16965,1.0,194.36961,270.9896,0.9582055,183.05803,302.06244,0.9119625,186.94084,323.5972,0.9407256,349.74603,186.0912,0.83130383,272.02536,310.92712,0.87422794,234.30067,182.93098,0.89490765,161.87746,289.5981,0.75613296
34,284.72546,170.38097,1.0,283.63153,186.52196,0.9934826,228.02312,221.03268,0.9237497,204.28275,249.92525,1.0,194.52663,270.85748,0.95883113,182.83202,301.6464,0.8933578,186.22014,323.27725,0.91327196,349.7026,186.19008,0.8414804,273.0633,310.39734,0.8718738,234.18365,182.96774,0.89429945,162.33559,289.61334,0.7678267
35,284.6882,170.3781,1.0,283.68707,186.38803,0.9936399,228.50357,221.11859,0.9291442,204.74625,249.73138,1.0,194.9463,270.54053,0.94805336,183.23401,301.29065,0.8793254,188.4472,322.30624,0.92581356,349.62216,186.21327,0.8410728,272.80182,310.659,0.88257986,233.98782,183.4315,0.8946737,162.92856,289.25937,0.7685655
36,285.141,170.30757,1.0,284.16013,186.49359,1.0,228.13391,220.68887,0.9251543,204.93121,249.2909,1.0,194.73541,270.00406,0.9976079,183.8722,300.3524,0.87582576,188.03484,321.0679,0.92103636,350.20547,186.81671,0.8467463,273.39267,310.69864,0.9124775,234.1047,183.18886,0.892264,162.43953,288.69293,0.7936933
37,285.07562,170.58635,1.0,283.956,186.70457,1.0,228.2694,220.88223,0.9204349,204.80342,249.38219,1.0,194.73183,270.12503,0.9987574,184.76604,300.3318,0.8550215,186.98337,322.02945,0.9097424,349.79117,186.43134,0.85425466,273.89502,311.22363,0.9001298,233.97774,183.28033,0.89394873,163.17442,288.3017,0.80340177
38,285.21255,170.58363,1.0,283.51514,185.37334,1.0,228.45523,220.79565,0.91667473,204.9863,249.23642,1.0,194.79872,270.0533,0.99653363,184.91907,300.54343,0.8562738,188.08488,321.98688,0.9086259,349.97903,186.49927,0.84883916,273.82315,310.57642,0.901871,233.95515,183.32231,0.89856946,163.8744,289.95493,0.8325322
39,285.3067,170.6422,1.0,284.06247,186.85977,1.0,228.55258,221.00491,0.91889447,205.10672,249.04707,1.0,195.00996,269.8173,1.0,184.12814,299.60846,0.8696287,187.12302,320.9791,0.8841494,349.9854,186.51836,0.84473467,273.97937,310.42957,0.9098207,234.02885,183.33704,0.89828604,164.59935,289.27792,0.8516352
40,285.3154,170.77895,1.0,283.46558,185.48752,1.0,228.52553,221.35167,0.903768,205.26115,248.91646,1.0,195.14247,269.75397,1.0,184.52885,300.25107,0.87496585,186.86107,320.71964,0.86415696,349.9401,186.59126,0.85065955,274.2477,310.814,0.9193111,233.00569,182.73987,0.89527684,164.93964,288.81094,0.861743
41,285.10995,170.6315,1.0,283.4824,185.87735,1.0,228.77942,221.41006,0.92099035,205.5405,248.87152,1.0,195.41563,269.79767,1.0,184.85394,299.6007,0.8700613,188.93448,319.77884,0.87027264,349.85254,186.69315,0.8464198,274.72818,310.744,0.9214185,232.92908,182.76964,0.8879594,165.7617,288.80112,0.84643763
42,285.027,170.8123,1.0,283.40045,186.01115,1.0,228.9118,221.42152,0.92617077,205.62071,248.96623,1.0,195.64474,269.841,1.0,185.45825,298.9413,0.8690872,189.0091,319.63995,0.89516187,349.68103,186.66579,0.85811955,275.0752,310.3428,0.916552,232.99184,182.69913,0.8861951,166.44807,289.0694,0.84225655
43,285.01056,170.59811,1.0,283.4152,185.67001,1.0,228.96317,221.47581,0.921884,205.87373,248.46912,1.0,195.90771,269.16525,1.0,185.39825,298.42615,0.8607975,186.84468,320.2262,0.9008818,349.633,186.787,0.86639464,277.13248,310.60208,0.90024376,234.19167,183.04102,0.8907481,166.68114,289.112,0.8414903
44,285.25143,170.60255,1.0,283.5138,185.49538,1.0,228.81447,221.26677,0.9160314,205.93742,248.11594,1.0,196.3394,268.7007,1.0,185.66414,297.85986,0.86144495,189.00919,318.49075,0.88607615,349.66714,186.48889,0.8560415,275.5386,309.38303,0.91008574,234.01195,183.70195,0.90432316,166.63533,288.79977,0.8281925
45,285.27158,170.74866,1.0,284.07364,186.88657,1.0,229.18037,220.76794,0.9014684,206.0305,247.98195,1.0,196.55904,268.50317,1.0,185.07115,297.32236,0.8665543,186.78195,318.99402,0.8799433,349.6313,186.56258,0.87555766,276.38388,309.28372,0.9037004,233.04222,183.13475,0.8851468,167.0944,288.53687,0.8181057
46,284.95288,170.95505,1.0,283.0059,185.91953,1.0,229.27231,221.00993,0.90846354,206.41422,248.14206,1.0,197.00731,268.65396,1.0,185.65977,297.60837,0.8718973,187.17877,319.3177,0.91845304,349.50757,187.99727,0.8603813,276.72418,308.8681,0.8791339,232.95499,183.73099,0.8755825,167.38995,287.83792,0.82550126
47,284.9022,171.20822,1.0,282.85733,186.21037,1.0,229.20438,221.11218,0.9009772,206.47888,247.90619,1.0,197.16988,268.3831,1.0,185.72035,297.38248,0.87258345,186.93784,318.6289,0.88827485,349.88437,187.77086,0.8685889,276.61353,308.49194,0.8534029,233.30307,184.2014,0.8765254,167.48611,287.84427,0.8223197
48,284.73517,171.72714,0.9761193,282.80887,186.27574,0.9946174,229.21606,221.52058,0.9055079,206.4302,246.14473,1.0,197.64436,268.044,1.0,186.95946,297.59018,0.85995585,189.81548,316.9837,0.88671964,349.89603,187.3818,0.9142624,277.1962,308.93552,0.88442504,233.77838,185.05585,0.8862388,167.0294,286.60825,0.7979888
49,284.512,171.85468,0.9795284,282.48587,186.40363,0.99441886,229.40178,221.73096,0.9130994,206.63193,246.3946,1.0,197.79424,268.3827,1.0,187.28691,298.25626,0.85762835,190.18176,318.00668,0.873501,349.6533,187.5602,0.89200455,277.95654,308.65164,0.9000649,233.62048,185.32082,0.8883183,167.33897,286.46686,0.7902557
50,284.40115,171.77885,0.97819203,282.67838,186.15288,0.9952527,229.37195,222.15868,0.90590245,206.52853,246.70032,1.0,197.7618,268.60245,0.9885248,186.824,298.68054,0.8500791,187.52182,318.91116,0.8895044,349.84283,187.76091,0.87853265,278.27283,309.07565,0.873971,233.73997,185.09175,0.88519955,167.53749,286.97296,0.79154557
51,284.2283,171.56187,0.9949846,282.31573,185.8364,1.0,229.10225,222.0703,0.9099542,206.44844,246.8495,1.0,197.68927,268.65298,0.986722,187.6509,298.16177,0.8591003,187.40018,318.68768,0.89261323,349.88647,188.29932,0.8764317,278.39545,309.0892,0.8656945,233.62022,184.89592,0.88459074,167.29965,287.30502,0.7965252
52,284.23737,171.60478,0.9931136,282.29364,185.91212,1.0,229.03345,222.32545,0.90005225,206.25137,246.91656,0.98890907,197.4128,268.65137,0.98138106,187.71759,298.49774,0.86751705,187.60663,318.9803,0.89504594,349.86655,188.24423,0.8726738,278.75,309.15457,0.854626,233.44394,185.24118,0.89275026,167.6227,287.06378,0.7875713
53,284.16455,171.55418,0.9924266,282.20184,186.00122,1.0,228.8977,222.39629,0.89958537,206.42587,247.16943,0.99846524,197.6101,269.00146,0.9807611,186.84238,299.26443,0.8765129,187.29234,319.97943,0.9195647,350.05963,188.12743,0.8788668,279.39874,309.29724,0.8443779,233.35194,185.31781,0.89512044,167.88777,287.47946,0.7867925
54,284.33102,171.48141,0.98343873,282.35367,185.71887,0.99668354,229.14458,222.32959,0.8988312,206.9248,246.99274,1.0,197.73924,268.62137,0.97338116,187.00972,299.27127,0.8798423,187.7291,319.77707,0.9192189,350.16528,188.13957,0.87663,279.3144,308.83862,0.84580755,233.34163,185.27043,0.89601517,167.61765,287.6301,0.7931745
55,284.67877,171.52444,0.9909579,282.42773,185.90172,0.99208623,229.12468,222.35378,0.8893936,207.32857,246.94153,1.0,198.29065,268.36578,0.97388315,187.73204,299.1815,0.88607645,188.44008,318.96204,0.91432923,350.0161,188.27536,0.884773,280.536,306.96704,0.80897945,233.24954,185.23387,0.9021542,167.46228,287.72415,0.79482424
56,285.1328,171.31352,0.9842568,282.5236,185.59805,0.986842,228.99254,222.35329,0.88494354,207.48036,246.83379,1.0,198.56013,268.23184,0.9939531,187.46872,298.7816,0.8884582,188.18599,318.69266,0.8805967,349.8978,188.29376,0.8787969,279.7845,308.83368,0.81046,233.37334,185.18988,0.894308,167.45088,287.83316,0.7961655
57,285.1636,171.29123,0.98818195,282.52075,185.38936,0.99609613,229.10107,222.58318,0.8806027,207.95633,246.7471,1.0,198.89551,268.2738,0.99948984,187.64265,298.55167,0.88817763,188.55092,318.21207,0.869839,349.93643,187.95525,0.87291175,280.99207,306.77542,0.8133136,233.52138,185.13515,0.8962004,167.5194,287.3294,0.7867235
58,285.27374,171.4344,0.98650986,282.6848,185.46445,0.9979698,229.39833,222.27293,0.8831345,207.9296,246.55173,1.0,199.00774,268.12973,1.0,187.83136,297.992,0.8872568,192.52577,318.9822,0.8544321,350.01663,188.05681,0.8729724,281.29117,307.16324,0.83032364,233.5279,185.18727,0.8948262,167.43187,287.1859,0.79376185
59,284.78723,171.79846,0.98210895,282.43213,185.92108,1.0,229.50737,222.3473,0.88913697,207.98003,246.4137,1.0,198.92813,267.96967,1.0,187.77492,297.73502,0.8903823,192.33118,319.09262,0.86186945,349.90994,188.47292,0.8762177,281.46393,307.87335,0.8196716,233.4659,185.09097,0.8925613,167.41512,287.5623,0.791765
60,284.81302,171.6216,0.97753614,282.29196,186.22859,1.0,229.40654,222.29773,0.87091947,208.10605,246.75868,1.0,199.0977,268.43997,1.0,188.26123,298.04932,0.88314635,189.62616,317.17822,0.8390305,350.11716,187.40378,0.873027,282.3446,307.84387,0.82112926,233.64789,184.73372,0.90700793,167.41962,287.1398,0.81848335
61,283.62576,170.10541,0.96197206,282.2624,186.18533,0.99002206,229.07155,222.42543,0.86570305,208.02208,246.62733,1.0,199.09412,268.22092,1.0,188.57225,298.29526,0.895148,190.58725,317.5103,0.8462812,350.2328,187.49582,0.8659367,282.33023,307.31696,0.83211696,233.69499,184.55766,0.9015779,168.08109,287.0047,0.8170128
62,284.6124,171.56117,0.9677317,282.31662,186.20744,0.99328184,229.22862,222.63083,0.8648527,207.94377,246.84534,1.0,199.00456,268.51947,1.0,188.34645,298.2034,0.89533496,190.18243,317.42914,0.84900755,350.01318,187.63309,0.8687164,281.52307,306.9441,0.8380147,233.77785,184.26656,0.90412664,168.11546,287.3297,0.81251615
63,284.56766,171.57362,0.9701595,282.2922,186.19557,0.9997883,229.20297,222.69121,0.86010975,207.86728,246.70439,1.0,198.97722,268.38437,1.0,188.45074,298.17947,0.9105111,189.76837,317.70886,0.8677589,350.13986,187.68944,0.8613777,282.57785,307.1684,0.8516786,233.82503,184.25366,0.9015996,167.86617,287.461,0.81110233
64,284.6166,171.61272,0.9616731,282.3291,185.9711,0.98365647,229.162,222.77866,0.8583761,207.65948,246.95166,1.0,198.82578,268.5448,0.9993821,188.9072,298.45963,0.9194693,190.39961,318.10608,0.8687023,349.95804,187.4265,0.8516143,283.40997,307.75308,0.85486764,233.8085,184.38148,0.9037893,168.00958,287.47055,0.8194587
