scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,287.49142,154.6748,0.93185514,285.42273,172.5796,0.9102494,228.5302,196.43938,0.94433695,205.165,222.53711,1.0,195.90424,241.17723,0.9425487,187.7511,265.9809,0.89418924,191.73126,283.73117,0.8096796,349.3051,174.46355,0.9296009,275.52036,283.20374,0.8900895,238.39743,171.61671,0.7004636,168.44913,262.79584,0.71384794
9,287.19662,154.5668,0.92743987,285.5436,172.48651,0.9197643,228.70766,196.50717,0.9271706,205.18704,222.66072,1.0,196.23482,241.24887,0.9442009,188.33862,266.48273,0.9034831,192.0403,284.51785,0.8274525,349.46414,174.36966,0.94725126,275.0719,283.06985,0.9096572,238.38496,171.97281,0.691404,168.45238,263.22485,0.7026546
10,287.40668,154.63,0.92155796,285.64224,172.60365,0.91864544,228.67607,196.79999,0.9267048,205.22804,222.741,1.0,196.06058,241.25882,0.95249337,188.29398,266.05118,0.91085374,191.84319,283.77335,0.82014215,349.5169,173.3252,0.91823184,274.26923,283.1046,0.9153101,238.95688,171.50676,0.71929634,168.53854,262.833,0.70133215
11,287.752,154.67705,0.93031186,286.02985,172.49113,0.9165005,228.72142,196.6157,0.9312143,205.2604,222.83167,1.0,196.18178,241.3781,0.9581064,188.22725,266.1342,0.9059015,191.2644,284.04266,0.8348662,349.57672,172.48637,0.9098614,276.52835,280.7359,0.9145296,238.94955,171.32054,0.73346895,168.2486,263.15332,0.6988026
12,287.3182,154.83315,0.9402846,286.13196,171.89746,0.90661603,228.10704,197.2447,0.9364415,205.00081,222.98982,1.0,195.8419,241.268,0.96917653,188.58495,266.38104,0.9151475,191.15692,284.09,0.8434027,349.93298,170.4183,0.9045422,276.66553,280.63577,0.89342177,238.88371,171.01205,0.7364377,168.54253,263.71475,0.69529927
13,287.30862,155.09222,0.92793113,286.12033,172.1237,0.90581733,228.29472,197.39493,0.9363202,204.90819,222.91885,1.0,195.78357,241.10031,0.9625597,188.97684,266.92538,0.9234555,191.7063,284.466,0.8433568,349.95752,170.34491,0.9103658,275.046,282.3838,0.902391,238.80836,171.21031,0.73115784,168.19376,263.7899,0.6957737
14,287.4057,154.94095,0.9288626,286.1295,171.98267,0.9129777,228.14044,197.4317,0.9311421,204.9437,222.95949,1.0,195.92247,241.18817,0.9657714,189.0079,266.86542,0.9166237,191.05157,284.59424,0.85330665,349.7142,170.35281,0.90404737,275.17474,282.83624,0.8908509,238.99472,171.09418,0.731785,168.34398,263.7081,0.69621783
15,287.36172,154.90779,0.9185287,286.00983,172.15419,0.91681087,228.27782,197.48999,0.93766713,205.16156,222.7473,1.0,196.09407,241.01082,0.9546108,188.97102,266.64233,0.90408486,191.37054,284.1552,0.81558174,350.04422,170.16032,0.9121772,275.71997,282.96756,0.9010247,238.97394,171.03032,0.737423,168.83832,263.43903,0.7126519
16,287.3021,154.9749,0.91388613,285.9618,172.09995,0.9028663,228.39166,197.52615,0.9487909,205.10945,222.97197,1.0,195.95078,241.13187,0.9613991,188.87538,266.58994,0.90554655,191.18713,284.17328,0.8259091,349.91483,169.83737,0.8916648,276.11588,283.0466,0.90264285,239.15843,170.96944,0.74215513,168.70033,263.41,0.7078495
17,287.23813,155.06476,0.92191905,286.13562,172.24461,0.9006695,228.39455,197.58804,0.9418048,205.19286,223.05258,1.0,196.25087,241.37709,0.9713697,188.8776,266.66095,0.9074736,191.27737,283.9101,0.82334405,350.06973,170.47568,0.88508856,276.66577,280.2533,0.8990613,239.16861,171.15408,0.7352944,168.63951,263.87192,0.70782113
18,287.27344,154.65602,0.93145746,286.1449,171.82184,0.9037697,228.23734,197.35211,0.94008225,205.10213,222.96104,1.0,196.37068,241.10083,0.95325017,188.96376,266.78174,0.9051299,191.56389,283.7113,0.81052834,350.22473,170.35152,0.8646598,276.6719,280.41873,0.8997985,239.43155,170.58896,0.75035006,168.65678,263.38107,0.7127863
19,287.42203,154.92825,0.9366337,286.3669,171.9699,0.900274,228.47397,197.51562,0.9404705,205.18643,222.97209,1.0,196.26991,241.20868,0.94785863,188.52214,266.5554,0.9055121,191.29448,283.79218,0.82433397,350.09503,170.22363,0.8475191,276.39752,280.9672,0.91202193,239.3813,170.89734,0.74582106,168.20328,263.5656,0.7181567
20,287.35776,154.89253,0.9332943,286.23834,172.14671,0.90472215,228.34435,197.18709,0.95069546,205.06712,222.8109,1.0,196.10043,241.12106,0.9479434,188.61253,266.5541,0.90729487,191.15085,284.06696,0.8291339,349.56372,171.44653,0.82319844,274.99545,283.55328,0.9049038,239.5941,170.46242,0.75657743,168.16177,263.14163,0.7306201
21,287.21466,154.97847,0.92892087,286.2136,172.17569,0.90793324,228.36253,197.06229,0.94272524,205.13461,223.15367,1.0,196.12209,241.6272,0.9706766,188.53325,266.54907,0.9068367,191.48994,283.91776,0.82460964,349.96695,170.32292,0.8252409,276.51923,280.47818,0.9081933,239.50887,170.4922,0.7598613,168.41759,263.05338,0.7251903
22,287.21783,155.16222,0.911631,286.1972,172.37881,0.90138996,228.4153,197.268,0.93444896,205.21999,223.12749,1.0,196.19237,241.75276,0.96547294,188.27158,266.50986,0.9062036,190.87965,284.228,0.8323557,350.02057,170.41005,0.82026684,273.99582,283.26248,0.89148456,239.43642,170.65746,0.75927985,168.42157,263.47794,0.7167876
23,287.2485,155.30687,0.9242126,286.08334,172.34035,0.9084686,228.23882,197.40128,0.9403294,205.17603,223.20746,0.99698406,195.93562,241.82167,0.9750649,188.36847,266.9916,0.9063769,191.01228,284.3248,0.84665036,349.82227,170.09476,0.83472353,276.0557,280.36826,0.90040946,239.5274,170.12666,0.77056485,168.5177,263.44403,0.722461
24,287.3791,154.99341,0.91722524,286.0072,172.15517,0.91523236,229.1596,195.94939,0.87934536,205.32513,222.8363,0.9951741,196.42114,241.81664,0.9686633,188.5369,266.51688,0.8990137,190.17062,284.2569,0.8735072,350.23148,170.84575,0.8731968,274.58438,283.0806,0.8979273,239.38263,170.55888,0.7752165,168.81485,264.0478,0.6828617
25,287.21786,154.91823,0.91212094,286.11798,171.92256,0.9165846,229.04802,195.98943,0.89456964,205.32834,222.67937,0.99061567,196.20657,241.55191,0.9554025,188.27081,266.32974,0.8898037,190.25197,284.0341,0.8590214,350.03275,170.78488,0.8665002,274.35724,283.91916,0.9023842,239.4435,170.4947,0.7697625,168.92067,263.44022,0.7015067
26,287.2776,154.9655,0.90255827,286.06757,171.98785,0.91426444,229.23209,195.92871,0.8993981,205.39235,222.64426,0.9880107,196.42857,241.66519,0.9585449,188.45435,266.551,0.8951198,190.3456,284.20016,0.8598992,350.11865,170.67851,0.8732866,276.30338,280.81366,0.9027133,239.47906,170.38062,0.7810028,168.53926,263.71292,0.70266974
27,287.52615,155.05763,0.89823127,286.28998,171.94987,0.91381675,229.43047,196.21506,0.9104518,205.29108,222.71211,0.98856634,196.22238,241.70627,0.96602696,188.61012,266.5903,0.9003213,190.87589,284.50757,0.8646044,350.2596,170.72395,0.8698658,276.13437,280.55203,0.9071322,239.38365,170.57797,0.77467865,168.51122,263.4748,0.7152685
28,287.61728,155.21707,0.908046,286.44037,171.98926,0.92373204,229.46649,196.28716,0.92705214,205.31433,222.61824,0.9829035,196.6594,241.29727,0.94283986,188.36209,266.46005,0.89724135,190.73955,284.293,0.8520406,350.41257,170.32663,0.85883737,276.36914,280.86722,0.9185682,239.59879,170.39763,0.76875746,168.83173,263.79532,0.71240604
29,287.6658,155.11607,0.9121121,286.3998,172.11261,0.9347764,229.69228,196.45592,0.94410974,205.31053,222.71283,0.9902114,196.43642,241.26701,0.94192624,188.33661,266.55908,0.89744276,190.54968,284.339,0.85348195,350.4039,170.50302,0.8681843,276.501,280.8085,0.92467225,239.74023,170.33852,0.7681938,168.74886,263.59894,0.7165013
30,287.52682,155.18985,0.92154384,286.25494,172.13512,0.9380359,229.57448,196.45956,0.9498153,205.30664,222.60307,0.98488575,196.43018,241.12177,0.93230164,188.36566,266.35947,0.8979504,190.60849,283.99878,0.8412268,350.38687,170.74704,0.8475372,274.8441,283.6676,0.9002053,239.55246,170.27866,0.76727414,168.6031,263.0949,0.71467036
31,287.40897,155.209,0.92225975,286.12457,172.35759,0.94439363,229.69063,196.21591,0.9355382,205.5954,221.2342,0.98623276,196.76906,241.2088,0.9382218,188.51454,266.0021,0.8970872,190.9654,283.7027,0.83214444,350.39066,170.36824,0.8533537,276.52142,280.95554,0.9156465,239.43181,170.26613,0.7683557,168.81467,263.32642,0.7114673
32,287.48242,155.08876,0.926839,286.21796,172.21353,0.9507982,229.44759,196.23871,0.94526416,205.51382,221.36073,0.9835934,196.74893,240.99712,0.93431884,188.54456,266.75943,0.8973328,191.27193,284.22235,0.8437093,350.26578,170.34024,0.8653083,274.6041,283.78177,0.91392964,239.54828,170.1721,0.7641077,168.80653,263.0417,0.72069895
33,287.50388,155.30571,0.92419606,286.3687,172.24196,0.93402004,229.45656,196.17484,0.9383757,205.43307,221.3424,0.9923917,196.59976,241.09123,0.943656,188.46019,266.52628,0.9011865,191.18227,284.06894,0.8430139,350.3387,170.3826,0.8623516,276.86285,280.82938,0.91759425,239.54831,170.20341,0.7614168,168.62914,263.2755,0.7300872
34,287.4978,154.99739,0.9311803,286.47586,171.93446,0.9329915,229.48315,195.98651,0.9402627,205.51567,221.08238,0.99703735,196.41393,240.90738,0.9391419,188.48843,266.4409,0.8905727,191.13702,283.7926,0.82191336,350.51144,170.37483,0.8558513,275.21814,283.49738,0.8993902,239.52599,170.358,0.76107275,168.62349,262.96222,0.7363178
35,287.52426,155.1429,0.9285596,286.39474,172.26297,0.9287552,229.36842,196.23906,0.9521733,205.58437,221.23447,0.9898496,196.6894,241.10324,0.9409437,188.52907,266.4933,0.89159596,190.9842,284.0134,0.83655864,350.14426,172.10428,0.8343079,276.68878,280.54218,0.90088975,239.61092,170.36784,0.75658387,168.9317,263.59918,0.71487296
36,287.21204,155.28899,0.92352265,286.20197,172.21246,0.9343882,229.01884,196.70941,0.941088,205.40437,222.76195,0.9771342,196.7218,241.38297,0.95170516,189.14064,267.39774,0.9033636,191.46541,284.5556,0.84771687,350.51004,172.03366,0.8644895,276.92075,280.5619,0.8895527,239.56714,169.74051,0.7565997,168.00346,263.6726,0.71332103
37,287.286,155.37756,0.93091345,286.12988,172.36751,0.9267059,228.83926,196.65793,0.93097514,205.40402,222.5951,0.9800322,196.63805,241.34059,0.95294654,188.5437,266.8046,0.89685935,190.72461,284.5822,0.84125805,350.66257,172.08514,0.84885883,276.64383,280.32837,0.90678495,239.47487,169.8643,0.74673176,168.3577,263.79816,0.70560795
38,287.2079,155.42372,0.92552364,285.97272,172.35394,0.92493474,228.93843,196.95132,0.9383188,205.58443,221.50739,0.977288,196.81941,241.27773,0.9458838,188.53331,266.5091,0.89821994,190.48813,284.3094,0.846238,350.67184,172.03452,0.8507454,276.79376,280.5423,0.91423607,239.51118,169.82607,0.744949,168.70096,263.58212,0.69993484
39,287.20993,155.46777,0.92881143,286.08725,172.3291,0.9280373,228.86717,197.01247,0.95019686,205.54062,222.7654,0.9803996,196.64865,241.47285,0.95320755,188.45029,266.42178,0.8871876,190.54832,284.23145,0.8334626,350.54105,172.00299,0.85462743,276.7954,281.01862,0.91725475,239.53052,169.76653,0.7529589,168.8098,263.51486,0.7044213
40,287.19724,155.57863,0.9261809,286.0941,172.44751,0.9365826,228.98628,196.95909,0.95319283,205.51671,222.79587,0.9801606,196.66676,241.24976,0.9445875,188.93845,266.90442,0.8932504,191.142,284.1993,0.82903177,350.6539,172.04135,0.8594307,276.76965,280.60037,0.92145866,239.6202,169.73312,0.75428474,168.52527,263.49127,0.70010835
41,287.16367,155.72809,0.9245037,286.1588,172.63074,0.93482405,228.9524,197.0339,0.9615633,205.4938,222.94011,0.9856634,196.6936,241.39386,0.9517176,188.75244,267.0715,0.89375716,191.14163,284.3687,0.8286107,350.59805,172.50311,0.84422654,276.96365,280.88528,0.92728674,239.51213,169.80045,0.7484013,168.53442,263.60098,0.70698714
42,287.06366,155.63087,0.91797096,286.16785,172.32178,0.9288768,228.86848,196.85205,0.9577232,205.3284,222.76674,0.9918964,196.81491,241.34154,0.9472383,188.73813,266.72833,0.8905081,190.99521,284.12796,0.8335681,350.76822,172.4411,0.8449765,277.4788,280.94803,0.92477596,239.57341,169.74605,0.74643993,168.44774,263.55615,0.7067015
43,287.02243,155.5856,0.9236437,286.13858,172.37524,0.93682003,228.74492,196.50339,0.9531798,205.53862,222.79712,1.0,196.99074,241.3267,0.9413095,188.82954,266.46716,0.8923138,191.04994,283.95044,0.8341921,350.669,172.58862,0.8491809,275.03342,283.42126,0.90951055,239.5392,169.48662,0.76272106,168.12431,263.74808,0.6937792
44,287.10342,155.50568,0.9293494,286.22528,172.28403,0.9322583,228.63278,196.50229,0.95397025,205.33925,223.10652,0.9969206,196.6741,241.6716,0.9570031,188.42654,266.48404,0.8873017,190.78546,284.23267,0.8327422,351.08368,171.55006,0.84041435,276.17432,280.53928,0.9123467,239.45522,169.58401,0.7549996,168.53311,263.84625,0.700169
45,287.15662,155.47118,0.93010604,286.14236,172.18333,0.91781193,228.83617,196.47058,0.94790393,205.33542,223.06502,0.9952032,196.63445,241.65822,0.95920366,188.64859,266.9846,0.89121944,191.33743,284.57352,0.82756096,351.01245,171.30586,0.83273494,276.07596,280.24417,0.9125671,239.5488,169.74516,0.7589801,168.4696,263.3494,0.7118417
46,287.19324,155.40193,0.9223141,286.3068,172.12675,0.9174052,228.76021,196.56738,0.947236,205.29381,223.01169,0.99009025,196.5676,241.60387,0.95695716,188.62698,267.489,0.89309055,191.92467,284.67685,0.8192575,351.1078,171.22615,0.8280775,276.39984,280.54303,0.9135316,239.50644,169.7888,0.7568363,169.86606,263.0931,0.7317859
47,287.44443,155.16818,0.9320244,286.19443,172.11981,0.9215921,228.81715,196.35583,0.94206274,205.41357,222.69429,0.982999,196.73265,241.47527,0.9418139,188.5213,267.0654,0.89830613,191.3374,284.24188,0.83276415,350.90652,172.83572,0.8316362,276.20782,280.91232,0.92396086,239.37523,169.93697,0.7534858,169.7022,263.44916,0.71669704
48,287.65903,154.80571,0.90534127,286.30292,171.42545,0.9140856,229.22119,196.32236,0.94534755,205.59679,222.39174,0.9907444,196.63426,241.11372,0.9279416,188.60995,267.37607,0.8996339,190.74702,284.28226,0.8413244,350.45105,170.25949,0.82550365,276.30313,280.9248,0.90696067,239.62567,170.35281,0.7582996,169.72766,263.133,0.7047949
49,287.61304,154.81128,0.9150403,286.2682,171.57027,0.9053419,229.30997,196.14119,0.94470966,205.50073,222.43532,0.98959124,196.71107,240.93971,0.9166694,188.27853,266.96118,0.9086439,190.23376,284.59366,0.86910313,350.1952,170.25085,0.82670236,275.95978,280.93457,0.9132834,239.86917,169.93365,0.7702257,169.71097,263.1805,0.6770821
50,287.62515,154.73766,0.9206523,286.29312,171.5661,0.9020387,229.19615,196.33998,0.95326,205.50473,222.65646,0.982446,196.78174,241.15735,0.92769974,188.27832,266.98856,0.91529566,189.92795,285.00217,0.88289106,350.06107,170.3841,0.8393343,276.15417,281.1996,0.9164106,239.76797,169.98682,0.76725125,168.37798,263.5132,0.6779347
51,287.66852,154.72589,0.9179493,286.33896,171.70584,0.9181575,229.1524,196.5274,0.955778,205.56645,222.62753,0.98638916,196.66896,241.13617,0.93289053,188.39177,267.0503,0.9130073,190.1852,284.9396,0.87522495,350.13467,170.43492,0.8370458,276.49875,281.67264,0.91118115,239.74779,170.03719,0.7679158,168.50838,263.34262,0.6801707
52,287.5873,154.79457,0.916267,286.29282,172.0161,0.9301267,228.91028,196.74849,0.9638341,205.55873,222.73407,0.9912127,196.59435,241.03056,0.93541205,188.57727,267.09937,0.9142814,190.59265,284.50607,0.85325676,350.39365,170.5819,0.8385556,276.71118,281.69568,0.91141874,239.74869,169.89899,0.75963503,170.09222,262.64935,0.684566
53,287.46252,154.89421,0.91535926,286.29395,171.96408,0.9314348,228.78812,196.5463,0.9626298,205.6335,222.5749,0.99533886,196.68088,240.87753,0.9303723,188.51413,266.73178,0.90021724,190.49236,284.28558,0.852872,350.5683,170.68431,0.83842427,276.8092,281.39545,0.9205714,239.65173,169.87029,0.76332146,168.33955,263.2921,0.6807798
54,287.62946,154.77666,0.91777426,286.44293,171.71996,0.9298609,229.12308,196.38568,0.95698124,205.65154,222.54347,0.99313456,196.80754,240.99594,0.93947,188.49187,266.96396,0.90498644,190.47112,284.47955,0.8537548,350.7091,170.6123,0.83649933,276.21448,281.1738,0.90065354,239.69171,169.97722,0.7604014,168.50551,263.42035,0.6888368
55,287.6435,155.19789,0.9213596,286.5545,172.16446,0.93463236,229.12015,196.39464,0.95893997,205.95503,221.19557,0.9954047,196.89848,240.91222,0.93170506,188.29364,266.8514,0.89177203,190.61586,284.25543,0.83807546,350.69028,172.48291,0.8273895,275.8105,281.46307,0.8863294,239.78023,170.05156,0.76313585,168.44481,263.33707,0.682826
56,287.57147,155.21553,0.9108019,286.45956,172.29378,0.93181634,229.09283,196.41417,0.9493846,205.41127,222.54478,0.99059033,196.53589,240.94795,0.93553114,188.44801,267.1985,0.8990735,190.8758,284.7223,0.8487214,350.68945,170.79254,0.83977836,275.59445,281.56155,0.8878414,239.81837,169.96416,0.76121,168.64551,263.4105,0.6823699
57,287.4888,155.11574,0.91997963,286.3539,172.18874,0.92935526,229.03845,196.66937,0.9526506,205.43585,222.5976,0.98602057,196.76807,240.85924,0.92404056,188.466,267.07825,0.90458584,190.78473,284.79044,0.84221333,350.91397,170.82729,0.8420432,275.28372,281.1976,0.8808538,239.78548,169.747,0.7607868,168.35912,263.5301,0.68721116
58,287.4455,154.74124,0.9285347,286.36163,171.84683,0.93190515,229.20853,196.57071,0.9386808,205.2673,222.66388,0.9941399,196.59564,240.92,0.92985857,188.51253,267.3548,0.90133375,191.21436,284.70898,0.8505966,351.0624,170.8842,0.84408987,275.80716,281.14236,0.9008126,239.69383,169.83524,0.76379746,169.62552,263.47925,0.69075423
59,287.39178,154.93399,0.92864054,286.20123,171.88458,0.9232724,229.14047,196.85033,0.93496054,205.29787,222.63382,0.99325156,196.40761,240.89726,0.93801355,188.37029,267.41556,0.8960425,191.01118,284.77496,0.841287,350.98038,170.75578,0.84476465,276.02817,281.43777,0.9102978,239.59424,170.10965,0.7554384,168.10916,263.63602,0.69986814
60,287.75262,154.71664,0.9606588,286.41638,171.87894,0.9425498,229.45638,196.7224,0.926797,205.29263,222.69243,1.0,196.44424,240.99118,0.9383689,188.44444,266.95792,0.89365804,190.78471,285.00903,0.8601247,351.03098,170.0335,0.8512774,275.66904,281.54388,0.8584667,239.57565,170.23743,0.73688,168.1323,264.27484,0.7052804
61,288.05035,154.94006,0.93975794,286.45648,172.26566,0.94074345,229.63715,196.99205,0.9301255,205.32506,222.93904,0.9895213,196.34067,241.40771,0.9559788,188.22429,266.4963,0.89998966,190.63808,284.69022,0.8632464,350.8883,170.12387,0.8591909,275.92194,281.4611,0.88641435,239.52249,170.41052,0.7282181,168.17859,264.0994,0.70644
62,287.92752,155.0903,0.94439834,286.44006,172.26178,0.92730755,229.51146,196.83113,0.93480253,205.27737,222.80864,0.98875695,196.4089,241.12868,0.94478345,188.30414,266.41663,0.90045255,190.73354,284.43558,0.84334743,351.18787,170.44804,0.84308136,276.5929,281.4537,0.9081879,239.54918,170.1703,0.73472863,168.254,263.47626,0.7181783
