scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,367.48352,198.463,0.9320508,368.2977,216.24411,1.0,399.78885,268.35458,0.8712565,402.19595,307.69797,0.8648722,402.5279,326.96228,0.97524345,396.41003,368.62573,0.6376095,395.87628,385.5532,0.63164043,416.61313,213.7476,1.0,446.12436,338.4713,0.88939756,297.91272,212.47267,0.8229251,322.20163,345.29376,0.77125764
9,367.85107,198.55191,0.93314236,368.34164,216.83673,1.0,399.7704,268.82294,0.8534615,401.93033,307.8619,0.86961854,402.4097,327.11807,0.96827567,396.35764,369.31085,0.6349823,396.16275,387.01242,0.64201796,416.5652,213.58066,1.0,445.7098,338.84735,0.8943306,297.767,212.01253,0.8502544,322.22073,345.36682,0.7622646
10,368.0151,198.47826,0.9368779,368.18335,217.11374,1.0,399.85208,268.5991,0.86084807,400.1004,309.1039,0.8647421,402.58972,326.83334,0.9905345,396.15906,368.90823,0.6147757,395.63605,387.1343,0.58339643,416.19247,212.88808,1.0,445.6809,338.59143,0.8878984,297.03412,211.83008,0.8583514,321.40884,345.14536,0.7390197
11,367.69077,198.13287,0.9285469,367.95184,216.70688,1.0,400.00082,268.83734,0.8643242,402.20694,307.64615,0.87181413,402.57443,326.95724,0.98769665,395.89633,368.63068,0.6327811,395.17053,386.2712,0.59668326,416.34195,213.06384,1.0,445.80634,338.58954,0.8777882,297.47345,211.22849,0.86646926,321.83356,344.9088,0.74846566
12,368.16452,198.72234,0.9369732,368.38818,217.48701,1.0,400.0682,268.23126,0.84670407,400.3545,309.56924,0.88770163,402.94037,326.94583,0.98013616,395.83417,369.56247,0.5945833,395.41864,389.22653,0.5901783,416.38113,212.29733,1.0,446.14514,338.60852,0.877261,297.53778,210.63916,0.8802793,322.77393,344.1459,0.724268
13,368.06717,198.50954,0.9360282,368.47806,217.27715,1.0,400.0033,268.67804,0.85308206,402.3112,307.73782,0.884334,402.82483,326.8285,0.98009473,395.5854,369.2003,0.62702024,394.82297,387.90167,0.61930656,416.34253,212.33246,1.0,445.992,338.20663,0.8922687,296.98544,210.50342,0.8891399,322.71643,345.5706,0.7254995
14,367.9961,198.6443,0.9374384,368.11276,217.43303,1.0,400.51126,268.94772,0.87376803,400.61142,309.45035,0.8720536,402.9864,326.84668,0.965016,395.25778,368.88956,0.6492982,394.16327,387.4158,0.64382356,416.30472,212.01164,1.0,445.92578,338.6871,0.8860192,296.7025,210.35555,0.8920104,323.33206,346.48962,0.80793244
15,367.85794,198.47395,0.9408565,367.75348,217.29422,1.0,400.65265,269.17856,0.86982405,400.6157,310.00128,0.8796401,403.22427,327.2004,0.97541857,395.45328,368.49942,0.67641646,394.91727,385.73425,0.63717246,416.43866,212.124,1.0,446.52078,338.66824,0.87350756,297.35403,209.67635,0.9075139,322.8938,346.14105,0.7862661
16,368.08133,198.50949,0.9390069,368.0386,217.40399,1.0,400.27194,268.67752,0.87710255,402.55936,307.97318,0.8834953,403.05905,326.9917,0.98168004,395.8132,368.81183,0.6533765,395.26312,386.35712,0.64131254,416.02655,211.61511,1.0,446.52777,338.6644,0.872831,297.27914,209.30484,0.9009828,323.0099,345.41058,0.77451015
17,368.93317,198.90375,0.9404602,368.79257,217.68533,1.0,400.12167,268.6262,0.8853308,400.71588,310.23987,0.8895586,403.27502,327.3597,0.973706,396.08932,368.77625,0.65881115,395.61926,385.17398,0.6277117,416.10144,211.53462,1.0,446.26678,338.69766,0.88764656,297.48795,209.11931,0.90392995,323.47775,345.1844,0.76774764
18,368.59857,199.13084,0.9471433,368.72147,217.6617,1.0,400.46875,268.56082,0.88535446,400.69836,310.09756,0.89708227,403.22577,327.3896,0.98456144,395.22504,368.67188,0.6388069,394.43982,385.76508,0.67990375,416.0568,211.05322,1.0,446.79276,338.8333,0.865045,297.34857,208.99908,0.91204596,323.38382,344.5439,0.7489634
19,368.56372,198.885,0.94621724,368.76904,217.88078,1.0,400.2494,268.62228,0.8727181,402.40622,308.3145,0.8987415,402.9867,327.51968,0.98350865,395.3028,369.3756,0.6528744,394.50827,386.3604,0.6748703,416.36807,211.47562,1.0,446.85248,341.89734,0.86616224,297.37857,208.93507,0.9134686,323.68463,345.30292,0.74912643
20,368.72516,198.92769,0.95213705,368.88785,217.90816,1.0,400.13446,268.58374,0.86324257,402.10788,307.84674,0.8928457,402.90033,327.1335,0.9899434,395.43283,368.90048,0.6496744,395.2211,385.34094,0.6467899,416.29312,211.35297,1.0,447.08737,342.1715,0.85469496,297.9596,209.06183,0.90899354,324.4127,345.50668,0.76827496
21,368.32452,198.86421,0.9520738,368.84396,217.71869,1.0,400.1888,268.39645,0.8601711,402.1095,307.81027,0.8813017,402.7803,327.0427,0.9797872,395.34106,368.37656,0.6874044,395.05032,384.72656,0.64089024,416.2103,211.36664,1.0,446.6188,342.25662,0.86191446,297.7168,208.80576,0.90498066,324.22116,345.56998,0.76874244
22,368.33908,198.8768,0.95893556,368.61176,217.59904,1.0,400.18295,268.39444,0.86250854,402.083,308.03925,0.86251205,402.87396,327.06436,0.95812976,395.3894,368.35336,0.68674654,394.7845,384.54413,0.61570126,415.69043,211.00995,1.0,446.80984,341.97293,0.8681921,297.4446,208.73729,0.9082431,324.248,345.5831,0.78122
23,368.32013,199.00288,0.95485324,368.51462,217.69608,1.0,400.31415,268.3002,0.85577756,402.07745,307.80164,0.87280434,402.8659,326.80383,0.95776516,395.67,368.55457,0.6561901,395.12476,384.82245,0.63241553,415.6182,211.10524,1.0,446.7829,342.2192,0.86765,297.7044,208.49307,0.9122054,324.07132,345.8497,0.72687876
24,368.85748,199.26468,0.96522164,369.1903,217.3546,1.0,400.4413,268.35107,0.8714332,400.57785,309.94345,0.8453924,403.27646,327.57687,0.9655303,395.44284,368.06952,0.7008862,395.51862,384.79382,0.6293012,415.4265,210.81715,1.0,447.89175,342.16568,0.8612297,297.35794,209.13367,0.9178994,322.8436,345.4741,0.68174785
25,368.88074,199.16449,0.9630579,369.21472,217.04373,1.0,400.4088,268.2168,0.870487,400.77432,309.73676,0.8724826,403.4893,327.23193,0.9734073,395.52182,368.5338,0.7144656,394.5649,384.93808,0.6551151,415.22937,210.70488,1.0,447.20197,342.4851,0.8776823,296.99997,209.39989,0.9101728,321.74774,343.71548,0.6547433
26,369.1157,199.4755,0.962287,369.22473,217.19887,1.0,400.44315,267.9007,0.86275077,400.83502,309.86356,0.87802666,403.6089,327.56833,0.9843504,395.5582,368.6411,0.6811976,394.65292,385.25082,0.64202744,415.31686,210.83098,1.0,447.0171,339.02307,0.8664946,297.15155,209.41072,0.9119835,321.93036,343.90045,0.6627589
27,369.01358,199.324,0.9627515,369.175,217.13948,1.0,400.3786,267.88477,0.86186475,401.09668,309.90515,0.8534997,403.7387,327.4357,0.9491174,395.25464,368.58023,0.6885435,394.2677,384.7505,0.6513557,415.36148,210.73653,1.0,447.7176,342.22083,0.85986555,297.3028,209.24968,0.9127251,322.8649,344.98837,0.74782443
28,368.66888,199.13922,0.9656295,368.97525,216.96404,1.0,400.1243,267.90518,0.83892065,401.22964,310.04855,0.8463764,403.83823,327.5478,0.9435733,395.45096,368.76663,0.66642106,394.58032,385.92056,0.6557738,415.21082,210.9732,1.0,447.80292,342.39633,0.8635453,297.60107,209.24681,0.91040605,322.62726,344.76315,0.75714105
29,368.5533,199.14656,0.9655701,368.58792,217.2037,1.0,400.49173,267.94543,0.85653037,401.14972,309.94766,0.87359977,403.8245,327.48373,0.9660693,395.03516,368.5798,0.64286005,394.3002,386.0852,0.66277456,415.20288,210.76033,1.0,447.40167,342.18845,0.87643707,297.32516,209.14868,0.9034095,322.98325,344.93094,0.7851771
30,368.64105,199.09885,0.95907843,369.1172,217.0149,1.0,400.81018,268.03506,0.85039896,401.12045,309.65314,0.8587789,403.59982,327.04498,0.9576652,394.5354,368.67145,0.6566746,393.6528,386.51437,0.6890768,414.94495,211.10121,0.9930556,446.52203,339.0947,0.8621732,297.91843,209.3301,0.90596724,323.51526,344.64554,0.77896875
31,368.86258,199.0958,0.9561426,369.19806,217.33124,1.0,400.7757,268.10776,0.85578376,401.18094,309.73883,0.8769266,403.62497,327.19598,0.9681308,395.30258,369.069,0.65079623,394.33813,385.72845,0.6350292,415.39508,211.12202,0.9997177,447.24033,342.15637,0.86482275,297.41412,209.22038,0.90127856,322.68448,344.2812,0.75751996
32,368.5226,198.99022,0.9574161,369.08246,217.35605,1.0,401.10254,268.23233,0.85340226,401.2518,310.1704,0.88105416,403.83392,327.521,0.9702057,395.32227,368.2755,0.6824726,395.1744,384.58328,0.63107663,415.23404,210.77325,0.994583,447.07812,342.27072,0.8678528,297.36835,208.87355,0.8975275,323.6416,345.88376,0.7670545
33,368.99133,199.0469,0.95647556,369.27502,217.37079,1.0,401.12817,268.20593,0.86375844,401.51578,310.03494,0.87584424,404.06473,327.4039,0.95062834,395.49472,368.17285,0.6995539,395.18796,384.11606,0.6177826,415.37238,210.81529,0.9981757,447.57455,342.31897,0.86069375,297.1828,208.8476,0.89866966,324.0654,345.67166,0.7906049
34,368.9243,198.84459,0.959415,369.43732,217.33154,1.0,401.4074,268.19745,0.8568811,401.51233,310.35144,0.8613416,404.0825,327.5448,0.93521935,395.39594,368.28888,0.70002633,394.78967,384.24564,0.6379163,415.45346,211.0382,0.9872919,447.3936,342.46527,0.8648088,297.44452,208.93155,0.89269024,323.52737,345.84225,0.8058517
35,369.10855,199.05069,0.96348673,369.30783,217.1332,1.0,401.53192,267.84946,0.849665,401.39972,309.95953,0.8642843,403.8845,327.38943,0.9570773,395.49243,368.93185,0.6772176,394.88312,384.5526,0.6261025,415.4728,210.7492,0.9933018,447.24222,342.59967,0.8721586,297.32526,208.55908,0.8886611,324.18423,346.843,0.80088526
36,369.43478,199.05484,0.9602015,369.23788,217.48228,1.0,401.94592,267.5433,0.83175415,401.96634,309.6887,0.8456376,404.11502,327.2593,0.9241018,395.46243,368.60068,0.6394944,394.91684,388.94296,0.63202673,415.4609,211.40845,0.98647016,447.82343,342.64096,0.82726514,297.28372,208.33441,0.8908204,321.68475,342.48306,0.7360552
37,369.20224,199.28899,0.9513548,369.45273,217.17177,1.0,401.07837,268.0914,0.8475268,403.45728,307.85614,0.8438222,404.05737,327.28394,0.91966474,395.7682,368.5048,0.65379506,395.4566,385.64462,0.6380811,415.27762,211.64967,0.9782894,447.65134,342.61267,0.82945657,297.5909,208.4443,0.8940677,322.90314,342.88022,0.72104645
38,369.49683,199.27695,0.95506084,369.53217,217.66837,1.0,402.1658,268.22247,0.8558141,403.5785,308.0153,0.8382245,404.20526,327.27002,0.8978844,395.5811,368.36014,0.6733425,395.0073,385.17084,0.63107383,415.43033,211.56657,0.985769,446.98428,339.09805,0.831845,297.6548,208.3829,0.8946988,323.2397,344.43835,0.75784165
39,369.50385,199.21364,0.9503574,369.52164,217.55963,1.0,402.19037,268.10208,0.8483788,401.8849,309.39597,0.82475126,403.99686,326.76813,0.91928124,395.67307,368.45227,0.6784716,394.92865,385.38226,0.63202643,415.57504,211.42047,0.97668904,447.20743,339.01114,0.8295814,297.51218,208.48413,0.8873617,323.14905,344.09775,0.78003097
40,369.52026,199.11046,0.94626665,369.7652,217.57283,1.0,402.40186,268.31873,0.8335927,401.66904,309.6623,0.81810534,403.91653,327.00854,0.9210301,395.44864,368.37457,0.6413223,395.06384,386.4767,0.6519112,415.59845,211.23094,0.99237466,447.13333,339.0349,0.83525634,297.57285,208.79395,0.88508093,324.2503,345.24982,0.7681831
41,369.57257,199.37276,0.9391933,369.43478,217.84354,1.0,402.4124,268.22302,0.8434139,401.8073,309.69394,0.81484014,404.0559,327.081,0.9117908,395.53046,368.89725,0.6223767,394.98325,387.53073,0.64609027,415.79947,211.59132,0.9828248,447.26007,342.31378,0.84179425,297.37607,208.71167,0.881954,322.99902,344.38388,0.7582619
42,369.42722,199.28348,0.94378954,369.40137,217.77774,1.0,401.74094,267.81937,0.8200406,401.54797,309.47556,0.8263932,403.88257,326.97018,0.9293402,394.92886,369.0276,0.63714886,394.51984,386.84457,0.6703487,415.8484,211.36006,0.9947973,447.27786,342.51724,0.846306,297.44,208.901,0.8764136,322.83545,344.48325,0.7308862
43,369.13553,199.04776,0.946776,369.22244,217.51796,1.0,401.35995,267.81235,0.8111375,401.4501,309.5204,0.8252128,403.77615,327.0189,0.91660947,395.23926,368.47318,0.63478076,395.3878,386.18774,0.6574984,415.56265,211.43163,0.99363387,447.03983,342.4754,0.84278053,297.43167,208.47234,0.88029903,323.58047,345.3176,0.74480885
44,369.83386,199.20016,0.94917464,369.4967,217.6588,1.0,401.0719,267.80447,0.82757044,401.44357,309.24005,0.8450428,403.7653,326.6601,0.93064296,395.36395,368.62936,0.63229156,395.26248,385.31534,0.640361,415.59933,211.2126,1.0,446.55453,338.80026,0.8464086,297.72067,208.6284,0.88245076,323.32587,344.71176,0.79618204
45,369.4184,198.745,0.9481667,369.64224,217.39252,1.0,400.99277,267.8258,0.82815677,401.7308,309.24435,0.83529085,403.91714,326.67474,0.913999,395.2544,368.66403,0.6503094,395.025,385.73746,0.6634972,415.6304,211.22324,0.9901214,447.13132,342.36356,0.85043275,297.163,208.8842,0.88806134,323.26535,344.0566,0.756253
46,369.03305,198.79863,0.9467509,369.3158,217.34587,1.0,401.5666,267.64383,0.8194526,401.3958,309.53094,0.83006555,403.66077,326.88223,0.9233929,395.68207,368.52045,0.6565145,395.49857,385.315,0.63290673,415.4472,211.30386,0.99186265,447.31586,342.2021,0.85119915,297.15295,208.89325,0.8866138,323.3231,344.676,0.7772878
47,368.81885,198.7067,0.95280373,369.2505,217.15396,1.0,401.70618,267.91446,0.81956375,401.40726,309.21436,0.8372044,403.6665,326.71448,0.93842345,395.6668,369.0066,0.632639,395.43033,385.58408,0.6356185,415.31488,211.12881,0.9916098,447.2897,342.1251,0.84624416,297.30756,208.39539,0.89096236,322.1048,344.1692,0.73558015
48,368.57187,199.0812,0.97125065,368.71802,217.63754,1.0,401.31107,268.44144,0.8445071,401.5957,308.7712,0.85923785,403.8762,326.93393,0.94223666,395.84116,369.37665,0.65072644,394.9929,387.1506,0.6475852,415.02228,211.20042,0.9879711,447.11847,342.0475,0.8704705,297.62796,208.79915,0.9041089,324.79178,345.1674,0.7791892
49,368.06104,199.14684,0.9696921,368.66333,217.40964,1.0,401.03528,268.32858,0.84459466,401.50256,308.42795,0.8426481,403.81433,326.6625,0.95113796,395.48947,368.52954,0.68761873,395.25842,385.23648,0.6298474,415.1966,211.25705,0.998945,446.77972,342.09695,0.88727546,297.68744,208.27762,0.90493584,323.10162,344.1812,0.7458797
50,368.40454,199.34239,0.9608763,368.7378,217.75714,1.0,400.8537,268.2973,0.85246366,401.2215,308.88037,0.8678644,403.54187,326.96826,0.9523595,395.79565,369.04825,0.650132,395.8959,386.23755,0.6340777,415.50415,211.3201,0.9953958,447.39447,342.48825,0.88023096,297.39304,208.87457,0.9070218,323.6178,344.8345,0.7649048
51,368.5843,199.37872,0.9612711,368.7706,217.80705,1.0,400.855,268.33725,0.8503054,401.25574,308.63434,0.8506315,403.5796,326.78955,0.9569252,395.68405,368.73593,0.6924817,395.7351,385.05737,0.6392492,415.2347,211.15317,1.0,446.84314,342.2679,0.8962572,297.2283,208.55028,0.9040434,322.91492,344.22147,0.75913846
52,368.47122,199.34868,0.961134,368.8027,217.78874,1.0,400.68106,268.3678,0.8619337,401.25055,308.48825,0.861024,403.7075,326.61707,0.96519184,395.963,368.9907,0.671587,395.7849,385.35562,0.61335564,415.01108,211.1092,0.9950334,447.13043,342.23868,0.8947695,297.43094,208.55627,0.9023761,323.25543,344.91083,0.77379525
53,368.07294,199.1023,0.96886986,368.71365,217.35838,1.0,400.54272,268.37186,0.87647086,401.2489,308.864,0.8633244,403.61563,326.80234,0.95893973,396.06677,368.7674,0.71121955,395.45526,384.80814,0.62900347,414.94693,211.22429,1.0,447.08444,342.11313,0.8946841,297.50635,208.45135,0.8937962,324.0753,345.55545,0.79845464
54,367.98645,199.06372,0.96996737,368.47882,217.53798,1.0,400.56308,268.46814,0.8736246,401.09863,308.78366,0.85123163,403.51166,326.90842,0.96117824,395.8781,369.24594,0.6836684,395.29105,386.11975,0.63649005,414.90292,211.07646,0.9938504,447.09604,342.21518,0.88697135,297.41763,208.59544,0.8961277,323.38284,345.5164,0.8129075
55,367.8465,199.07806,0.972393,368.23654,217.52579,1.0,400.7339,268.3013,0.86843354,400.93295,308.43146,0.8459134,403.4041,326.4738,0.9576008,395.9081,369.1426,0.68518126,395.17834,386.48535,0.64734435,414.8514,211.14934,0.9897748,446.67667,343.00278,0.87456286,297.64978,208.59895,0.8913392,323.61234,345.6447,0.83265877
56,367.723,199.0762,0.97058386,368.30142,217.57094,1.0,401.177,268.51816,0.86296797,401.19684,308.92014,0.8663331,403.583,326.83102,0.95917535,396.02914,369.19833,0.67846876,395.6114,385.41592,0.65154237,414.82092,211.28938,0.99125904,446.90768,342.6513,0.8835049,297.33603,208.41724,0.88392687,323.684,345.57318,0.7883901
57,368.1724,199.35847,0.9682113,368.4106,217.89027,1.0,401.467,268.8371,0.8631418,401.16364,308.70068,0.8540596,403.5441,326.70148,0.96923774,395.62106,368.7561,0.6768887,395.3427,385.8069,0.6494694,414.8369,211.2765,1.0,447.19293,342.17645,0.86662275,297.26495,208.26846,0.888162,324.18512,345.69913,0.80104464
58,367.89548,199.18488,0.9722387,368.4233,217.25337,1.0,400.85843,268.70416,0.8635618,401.3642,309.39865,0.8490668,403.6404,327.053,0.941215,395.68402,369.01285,0.65999556,395.41855,385.71545,0.6512394,415.015,211.60176,1.0,447.46356,342.05,0.86836904,297.42426,208.41777,0.8914571,324.22232,344.38202,0.8000099
59,367.96448,199.18277,0.97279406,368.56262,217.40346,1.0,400.90656,268.63995,0.86951977,401.66226,309.27246,0.8339959,403.8654,326.91882,0.9253073,395.402,368.5027,0.67848057,394.9201,385.7079,0.6581695,415.14856,211.6025,1.0,446.90247,342.13205,0.87596446,297.5532,208.4839,0.8914181,323.69687,344.45236,0.7763359
60,368.85266,199.9122,0.97090167,368.72647,217.52666,1.0,400.45453,268.45026,0.84863263,401.506,309.6363,0.842801,404.08768,327.213,0.94328564,395.97516,368.99582,0.6842178,395.35327,385.85968,0.6372952,414.827,211.16006,1.0,447.75113,341.90372,0.8368377,297.6176,208.91168,0.9086975,322.51166,344.68826,0.74156934
61,369.17496,199.72766,0.95761985,368.98618,217.7547,1.0,400.73935,268.01633,0.8338129,401.519,309.3493,0.83270013,403.92386,326.96677,0.95713615,395.6595,369.3105,0.64758646,394.80276,387.2628,0.6731692,415.25873,211.45099,1.0,447.71112,341.8889,0.84740216,297.43893,208.79938,0.9081142,322.75882,344.5503,0.781001
62,369.09738,199.42317,0.95351934,369.15582,217.66284,1.0,400.91525,268.16272,0.82956815,401.6099,309.49167,0.8434165,404.0813,327.08698,0.9433425,396.0427,369.41315,0.6525453,395.2579,386.6227,0.65115684,415.4052,211.68399,0.9949122,447.95898,342.0586,0.8579105,297.20813,209.12866,0.90625614,323.19046,344.33533,0.78903353
63,368.9131,199.40027,0.9589284,369.11783,217.48271,1.0,400.86234,268.14166,0.8292507,401.48663,309.46072,0.85356766,403.96506,327.02325,0.9480824,396.24393,369.74854,0.62801397,395.20685,387.11246,0.6354903,415.29004,211.58138,0.98573387,447.9087,342.0375,0.86059,297.02353,208.87886,0.9031845,322.8013,343.61002,0.77316314
64,369.017,199.24463,0.9638777,369.31964,217.16396,1.0,400.95438,268.1941,0.8319674,401.56107,309.55994,0.8507864,403.93423,326.8991,0.9385825,396.4453,368.9553,0.6466622,396.54974,385.4165,0.62345773,415.34253,211.9487,1.0,447.52045,342.10428,0.855321,297.03522,209.0008,0.90446377,323.9969,344.53223,0.7937003
