scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,254.0364,213.27559,1.0,254.11954,231.8743,1.0,202.78703,286.78687,0.92468494,179.47932,324.13086,1.0,170.17717,345.016,1.0,167.89828,381.05786,0.7743818,172.04887,394.18042,0.7835624,319.76462,232.90625,0.7617879,258.1717,375.1761,0.87511533,205.52325,222.91525,0.9279442,143.58202,352.9133,0.8349416
9,254.5151,213.49895,1.0,254.27014,231.7184,1.0,202.8798,286.78748,0.92402416,179.63629,324.3266,1.0,170.18504,345.10156,1.0,167.7851,380.5702,0.76458234,172.36629,393.30634,0.7659439,317.85184,232.3274,0.7451579,257.0689,375.2574,0.8192584,205.38316,221.13911,0.90209734,144.9145,353.50912,0.82505214
10,254.23264,213.507,1.0,254.19505,232.16362,1.0,202.77873,286.96625,0.9374377,179.60123,324.3711,1.0,170.32286,345.10672,1.0,168.03067,380.99,0.7539222,172.83781,394.13846,0.7885906,318.4654,232.05757,0.7348403,258.30142,375.23373,0.8464477,204.36139,220.52902,0.9072677,143.82785,353.27286,0.8168047
11,254.49628,213.14597,1.0,254.42885,231.93762,1.0,202.56236,287.16788,0.9381967,179.59499,324.45724,1.0,170.2977,345.20404,1.0,167.69678,380.8986,0.7628457,172.39604,393.82608,0.7573637,318.68237,232.26407,0.7585305,257.90045,375.19516,0.8329653,204.60825,219.51437,0.89378047,144.03398,353.5829,0.8293556
12,255.67125,212.92377,1.0,254.71365,233.22308,1.0,203.04236,287.19595,0.8840521,179.54436,324.5237,1.0,169.88202,345.35147,1.0,167.317,380.6527,0.7791224,171.36214,392.22366,0.7279966,319.14337,232.15767,0.74731797,258.36133,375.47665,0.865923,205.41106,221.40599,0.88153625,144.74419,354.00766,0.7929159
13,255.324,213.20044,1.0,254.23843,233.73637,1.0,203.02293,287.2253,0.89208084,179.75217,324.18906,1.0,170.37177,344.87485,1.0,167.42502,380.58533,0.7685502,171.55788,392.88,0.7428732,318.9119,232.0335,0.744631,258.4328,375.72662,0.8299809,205.12717,220.60954,0.883123,144.23526,353.2861,0.77014405
14,255.37802,213.1178,1.0,254.37923,233.76878,1.0,203.28247,287.1034,0.89392215,179.7221,324.1762,1.0,170.28471,344.9427,1.0,167.31651,381.04227,0.7662078,171.40791,393.13712,0.72552544,318.8429,231.88997,0.7612449,258.77786,375.56552,0.8634899,205.01596,220.50977,0.88187253,143.98592,353.29938,0.78734565
15,255.2263,213.13618,1.0,254.20522,233.72832,1.0,203.25624,287.19348,0.88768107,179.81152,324.35086,1.0,170.32733,345.11475,1.0,167.85593,380.78076,0.7799669,171.76094,393.22626,0.7511645,318.82248,231.81621,0.7629576,259.1027,375.31155,0.8725061,204.93948,220.12317,0.88227886,144.12935,353.43402,0.7814841
16,255.01234,212.77754,1.0,254.88246,231.84094,1.0,203.20462,287.2755,0.89071083,179.9487,324.354,1.0,170.48909,345.12878,1.0,167.7797,381.1216,0.7760636,171.64316,393.09296,0.73349893,318.76193,231.66835,0.7687126,259.19754,375.61533,0.8479931,204.7248,220.11755,0.872173,144.31204,353.47308,0.7853187
17,255.09709,212.7819,1.0,254.94641,231.60686,1.0,203.06013,287.32214,0.89180297,179.81952,323.99713,1.0,170.53404,344.86966,1.0,167.87935,381.39557,0.7722688,171.3494,393.84042,0.7499841,318.99268,231.6519,0.7829282,258.45538,375.61035,0.84525865,204.83708,219.67944,0.8736304,144.15361,353.7993,0.7766584
18,255.06688,212.88855,1.0,254.93271,231.57858,1.0,202.869,287.41806,0.8953606,179.82578,324.3229,1.0,170.45386,345.25504,1.0,167.81635,381.12375,0.7726242,170.59413,393.5199,0.7493536,319.24225,231.42929,0.78155875,258.71954,375.9183,0.86634356,204.55539,219.70197,0.8681729,144.27165,353.7963,0.7888092
19,255.26263,212.80692,1.0,254.14397,233.47948,1.0,202.80461,287.6588,0.90450567,179.72559,324.32028,1.0,170.49557,345.47876,1.0,168.53941,381.33307,0.75688463,171.53572,394.04922,0.73675805,319.25037,231.33205,0.7831551,258.38443,375.77332,0.8564311,204.55463,219.71626,0.8575794,144.28772,354.44736,0.7953393
20,255.46332,212.92766,1.0,254.23663,233.37685,1.0,202.76123,287.72803,0.900827,179.61621,324.4777,1.0,170.29317,345.46564,1.0,167.73656,381.05093,0.76363105,170.53659,393.46655,0.7276651,319.32513,231.23553,0.792069,258.08438,375.45093,0.853935,204.5362,219.71428,0.85717857,144.29955,354.24692,0.79344046
21,255.22249,212.99242,1.0,254.17114,233.48302,1.0,202.9082,287.60184,0.9086832,179.81503,324.46945,1.0,170.3452,345.4278,1.0,167.49661,381.12653,0.77155304,170.23233,393.47687,0.7411116,319.0438,231.33627,0.7922064,258.39096,375.92603,0.84914577,204.46227,219.36249,0.8732063,144.12865,354.15848,0.78533316
22,255.3243,213.1049,1.0,254.23476,233.51917,1.0,202.9139,287.62338,0.9148091,179.84435,324.26904,1.0,170.3682,345.17462,1.0,167.0527,381.05087,0.77640086,170.44748,392.59317,0.72649235,319.34253,231.57896,0.7936672,258.66696,375.6066,0.8488721,204.37685,219.55258,0.87291443,143.96461,354.17575,0.7880497
23,255.54242,212.77074,1.0,254.31653,233.46518,1.0,202.90402,287.6145,0.9147769,179.79689,324.42752,1.0,170.51926,345.45084,1.0,168.44771,381.6605,0.76697177,171.7727,394.1176,0.74719805,319.40356,231.63837,0.7952174,258.54327,375.64322,0.8436771,204.50827,220.05043,0.87078106,144.14342,354.7062,0.8018663
24,255.12032,213.01427,1.0,254.39235,233.23352,1.0,203.46402,287.4518,0.8915586,179.45442,324.44696,1.0,170.53914,345.3824,1.0,168.3527,381.64978,0.7599247,172.567,394.82266,0.7564027,319.0047,231.29619,0.78132397,258.34644,376.1462,0.8426771,205.53772,220.06036,0.86875564,144.4649,355.04718,0.8039081
25,255.15137,212.93863,1.0,254.23882,233.35591,1.0,203.40811,287.21494,0.883118,179.5382,324.33514,1.0,170.40306,345.17984,1.0,167.47057,381.26712,0.7653295,171.65276,394.23648,0.76799643,318.99445,231.3279,0.78760475,258.20856,376.64166,0.82063013,205.52228,219.93921,0.87053496,144.52545,355.10687,0.7934706
26,255.3701,213.06119,1.0,254.59238,233.58124,1.0,203.55037,287.24417,0.8844127,179.35509,324.4035,1.0,170.35277,345.2297,1.0,167.46584,380.98282,0.7701063,171.20316,393.76257,0.7748315,319.32858,231.27953,0.7961236,258.70572,376.71844,0.82116663,205.45145,219.82986,0.8721528,144.6435,355.14206,0.77243394
27,255.11469,213.17155,1.0,254.55641,233.64726,1.0,203.4904,287.20355,0.8809319,179.3629,324.34467,1.0,170.35999,344.97372,1.0,167.85266,381.3077,0.7652227,171.63187,394.86615,0.81033254,319.39386,231.15585,0.7909944,257.87134,375.54965,0.82036924,205.3095,220.05418,0.87405246,144.35837,354.97693,0.77803373
28,255.32721,213.22862,1.0,254.64487,233.80429,1.0,203.44827,287.03668,0.86943036,179.26363,324.54285,1.0,170.35907,345.39017,1.0,168.12018,381.30508,0.76756203,171.49458,394.76596,0.8059763,319.4221,231.19603,0.7926827,257.92603,375.8084,0.8436098,205.25864,219.94942,0.87653565,144.13733,355.2504,0.79798007
29,255.31958,213.29124,1.0,254.49434,234.0335,1.0,203.60878,286.80206,0.84446794,179.31107,324.59872,1.0,170.55339,345.51337,1.0,168.18353,381.44525,0.7726492,171.34917,394.52792,0.7885378,319.5095,231.11687,0.80113137,257.75528,375.8074,0.8359485,205.30347,220.32861,0.8782252,144.60513,355.11404,0.7976646
30,255.36801,213.17892,1.0,254.58786,233.9795,1.0,203.44495,286.56448,0.8332863,179.32135,324.47543,1.0,170.3675,345.46793,1.0,167.8334,381.15317,0.7820796,170.61426,394.1819,0.7809939,319.57797,231.47626,0.8005956,257.78748,375.68564,0.8285643,205.13129,220.2956,0.86863035,144.39484,355.08948,0.7951273
31,255.5327,213.31479,1.0,254.6208,234.08434,1.0,203.36127,286.33224,0.830814,179.11317,324.34537,1.0,170.2739,345.42804,1.0,167.7207,381.22064,0.779721,170.75261,394.53506,0.77363235,319.48605,231.54015,0.79800355,258.40646,375.99963,0.81059384,205.24844,220.1385,0.8618285,144.18945,355.2414,0.82146287
32,255.55295,213.24313,1.0,254.43515,234.0038,1.0,203.28442,286.2752,0.82698846,179.2218,324.26736,1.0,170.30258,345.30432,1.0,168.05855,381.4889,0.78020376,171.08963,394.77356,0.7861559,319.18906,231.49907,0.78420764,258.03394,375.48193,0.8492009,205.59605,220.44496,0.85696167,144.42932,355.03876,0.81474036
33,255.22263,213.4209,1.0,254.35162,234.20743,1.0,203.2841,286.2907,0.82804275,179.60721,324.02618,1.0,170.81754,345.22784,1.0,167.65741,381.13858,0.78117377,170.44588,393.841,0.76068085,319.18066,231.39616,0.7816616,257.04126,375.39658,0.80330634,205.1767,220.96944,0.8689786,144.374,354.99915,0.82930386
34,255.27382,213.36479,1.0,254.20871,234.18396,1.0,203.23386,286.3241,0.8300707,179.57848,324.08105,1.0,170.96133,345.25366,1.0,167.50668,381.08722,0.77462757,170.39122,393.5972,0.7598672,319.57687,231.38539,0.7783252,257.059,375.9336,0.7975156,205.44487,220.66931,0.8596165,144.57913,355.12695,0.81303626
35,255.46504,213.32114,1.0,254.36401,233.9507,1.0,203.42912,286.40814,0.8324196,179.60513,324.3384,1.0,170.9619,345.64273,1.0,168.0003,381.51318,0.77262163,170.92766,393.7408,0.7507301,319.68402,231.3455,0.76897466,257.55164,375.62048,0.80158013,205.28947,220.61891,0.868423,144.5419,355.01016,0.8168825
36,256.344,213.68767,1.0,255.10919,233.9545,1.0,203.68579,286.29803,0.859132,179.83986,324.52094,1.0,171.28421,345.41006,1.0,167.81648,380.5574,0.76591384,171.08383,393.5967,0.79286826,319.43793,231.83864,0.7799944,258.70523,375.77197,0.8325083,205.25539,220.23662,0.8680853,144.38596,354.44,0.7956005
37,256.43512,213.857,1.0,255.10207,233.81564,1.0,203.65524,286.0277,0.8553184,179.54,324.34073,1.0,171.26025,345.26236,1.0,167.49323,380.62573,0.7672856,171.35432,393.92816,0.79926175,319.60776,231.62535,0.78899205,258.77322,375.94577,0.84183127,204.79384,220.30478,0.8638319,144.4976,354.27792,0.8032405
38,256.16296,213.6987,1.0,254.89685,233.84251,1.0,203.50084,285.97363,0.8467426,179.63535,324.1915,1.0,171.29456,345.22882,1.0,167.77176,380.8586,0.769586,171.47006,394.14127,0.8034593,319.37003,231.50833,0.7844671,258.46692,375.7775,0.83783764,204.79375,219.94276,0.8616948,144.11322,353.61264,0.80330384
39,256.13196,213.76851,1.0,254.91716,233.80365,1.0,203.47328,286.09964,0.85418373,179.68565,324.41312,1.0,171.3449,345.3717,1.0,168.07841,380.6603,0.77092856,171.45293,394.48376,0.8115666,319.42838,231.43008,0.7947617,258.6006,375.85638,0.8311396,204.63971,219.9384,0.859931,144.33736,354.11826,0.7957787
40,255.93091,213.7449,1.0,254.74709,233.80672,1.0,203.30237,286.12027,0.8576267,179.69348,324.41702,1.0,171.24924,345.44086,1.0,167.8138,380.5034,0.772751,171.26265,394.06708,0.7989673,320.02313,231.40952,0.80656326,258.47446,376.08994,0.838236,204.46951,219.67282,0.86559767,144.36298,354.38022,0.7919837
41,256.2089,213.86086,1.0,254.97734,233.92882,1.0,203.12395,286.2447,0.861382,179.67752,324.303,1.0,171.32805,345.45322,1.0,168.42163,380.92636,0.77660084,171.51701,394.7144,0.79436874,320.14578,231.63884,0.80087405,258.44275,376.0649,0.84389657,204.80733,219.8309,0.85717666,144.39609,354.8528,0.809227
42,255.82877,213.80078,1.0,254.54422,234.01987,1.0,203.34737,286.44308,0.86840117,179.5039,324.2732,1.0,170.8395,345.44623,1.0,168.0992,380.82547,0.77235353,171.47096,394.31506,0.7597745,320.42517,231.69888,0.7935262,258.60767,375.9404,0.8445115,204.9502,219.78639,0.85058,144.03178,353.56293,0.81183165
43,255.79482,213.38358,1.0,254.67519,233.69284,1.0,203.14214,286.43707,0.87030965,179.57236,324.15555,1.0,170.9562,345.32657,1.0,168.37584,381.10687,0.7623761,171.76793,394.59842,0.7612333,320.02084,231.68768,0.79258347,258.77576,376.01932,0.8367102,204.85178,220.05978,0.85227525,144.05673,353.8852,0.8174823
44,255.76175,213.16286,1.0,254.39001,233.685,1.0,203.35916,286.38007,0.8686369,179.63829,323.97952,1.0,170.98703,345.14774,1.0,168.17804,381.0946,0.7573937,171.4343,394.72385,0.7546991,319.9288,231.81651,0.77469,257.87384,376.18958,0.8293912,204.59288,220.2155,0.86713153,143.93703,354.19595,0.80573314
45,255.83391,213.164,1.0,254.48169,233.70241,1.0,203.37955,286.34256,0.87114984,179.61243,324.0774,1.0,170.99637,345.4245,1.0,168.12349,381.0066,0.7534472,170.83388,394.40753,0.75208044,319.62448,231.84563,0.7681087,257.75485,376.56674,0.8380006,204.7334,220.06723,0.86453307,143.93437,354.62946,0.81360763
46,255.59853,213.4222,1.0,254.42496,233.93446,1.0,203.22507,286.42438,0.8779718,179.60333,324.31082,1.0,171.0826,345.6043,1.0,168.3722,380.9709,0.76000077,170.9197,394.49292,0.7618271,319.68085,231.70589,0.76639193,258.45767,376.31104,0.83610904,204.99794,220.36371,0.85997725,143.94339,354.77844,0.81892645
47,255.76353,213.52469,1.0,254.53122,234.09978,1.0,203.22224,286.401,0.87607414,179.49806,324.29288,1.0,171.05608,345.46057,1.0,168.1746,380.90515,0.7645585,170.74533,394.47162,0.76870203,319.93872,231.7846,0.78902924,258.68277,375.77493,0.85350186,205.10977,220.33098,0.862386,144.04994,354.86655,0.823048
48,255.76244,213.4734,1.0,254.59459,234.22015,1.0,203.58704,286.3765,0.872713,179.85574,324.39633,1.0,170.82321,345.40683,1.0,167.82939,381.44476,0.7890804,171.2452,394.46494,0.76959556,319.2335,231.2131,0.7735963,260.81406,376.9845,0.8310188,204.3343,220.2418,0.86080897,144.35577,354.9533,0.7996824
49,255.7537,213.32483,1.0,254.53812,234.2218,1.0,203.50609,286.24933,0.8710039,179.69814,324.1693,1.0,170.92473,345.13263,1.0,167.22472,380.73187,0.7998587,170.11166,393.91202,0.77945024,319.4288,230.89783,0.7730052,260.1402,376.7163,0.83729446,204.6771,220.48996,0.84864444,144.60387,355.04764,0.7919653
50,255.85857,213.21327,1.0,254.50232,234.20734,1.0,203.52258,286.2111,0.86958265,179.7417,324.1036,1.0,171.09723,345.07147,1.0,167.53467,380.9786,0.79402596,170.29234,394.1063,0.7829499,319.4209,230.88141,0.7724324,259.73376,377.10748,0.8419126,204.55354,220.33942,0.8515426,144.00066,354.49738,0.7814037
51,255.5381,213.14523,1.0,254.1517,234.12747,1.0,203.5371,286.2296,0.8730877,179.78516,323.8961,1.0,171.18234,344.855,1.0,167.66177,381.11038,0.7902723,170.731,394.53418,0.77795565,319.35742,230.88873,0.7777586,260.07718,377.20374,0.8461365,204.61429,220.37369,0.8512435,144.07765,354.44363,0.79071647
52,255.6528,213.047,1.0,254.15189,233.9528,1.0,203.56505,286.0319,0.87014514,179.79572,323.9162,1.0,171.21416,344.92822,1.0,167.79697,381.23337,0.7890091,170.379,394.44205,0.76552117,319.51096,230.85452,0.78185993,260.40686,377.4521,0.82555497,204.60117,220.16124,0.85453665,143.62701,354.1219,0.7912133
53,255.57922,213.11505,1.0,253.99649,233.93472,1.0,203.46767,286.03186,0.8680052,179.66473,324.22913,1.0,171.16473,345.22104,1.0,167.8509,381.46652,0.7785166,171.1873,394.67795,0.7747264,319.853,230.9721,0.7892165,260.7887,377.53714,0.84178317,204.69267,220.37373,0.8479222,143.96776,354.42496,0.7920831
54,255.8095,213.2378,1.0,254.27739,233.99532,1.0,203.56786,286.21393,0.888043,179.59863,324.19104,1.0,171.25894,345.19028,1.0,167.56696,381.18066,0.78821135,170.51602,393.8059,0.74642664,319.29672,231.21344,0.77659136,260.6922,377.3564,0.85185266,204.80267,220.80315,0.8467474,144.13855,354.58075,0.80090725
55,256.15967,213.10861,1.0,254.65547,233.81052,1.0,203.3375,286.3343,0.87815076,179.63132,324.37418,1.0,171.14767,345.3049,1.0,168.18884,381.57867,0.76804817,171.18427,395.12466,0.7772006,319.22385,231.2829,0.7769272,260.34702,377.08005,0.82690996,204.92308,220.58333,0.85445523,144.03487,354.9133,0.8080645
56,256.16766,213.1452,1.0,254.71927,233.66286,1.0,203.28355,286.3287,0.86936766,179.60521,324.14807,1.0,171.0102,345.27658,1.0,167.00943,380.15115,0.75624865,171.62929,395.5384,0.7882264,319.36722,231.17178,0.7617802,260.0627,377.26376,0.7942182,204.9632,220.44847,0.8632285,143.86093,354.7773,0.80791205
57,256.07117,213.26753,1.0,254.57286,233.89134,1.0,203.31041,286.53085,0.8771831,179.6201,324.3664,1.0,170.91757,345.2581,1.0,167.33714,380.12167,0.7703213,172.09125,395.75024,0.79290307,319.2878,231.2404,0.7687384,259.83408,377.27875,0.79876244,204.63805,220.45932,0.86599225,144.16786,355.2425,0.79889077
58,256.01706,213.42459,1.0,254.53732,233.97519,1.0,203.38806,286.78406,0.8775855,179.59114,324.4405,1.0,170.86984,345.35483,1.0,167.43433,380.65173,0.76853746,172.86526,397.3412,0.7965643,319.11133,231.28473,0.76955414,259.94092,377.23767,0.77214575,204.63562,220.26552,0.86142343,143.96341,355.53247,0.7883291
59,255.97392,213.35164,1.0,254.62651,234.00555,1.0,203.41322,286.72128,0.8681329,179.52173,324.45993,1.0,170.82559,345.34558,1.0,166.84085,379.93018,0.780868,173.17769,397.39053,0.8246136,319.43274,231.26395,0.78073084,259.92154,377.389,0.7849091,204.62221,220.16354,0.8550808,143.94713,355.5771,0.78635323
60,256.15265,212.8572,1.0,255.24109,233.46138,1.0,203.42441,286.5832,0.884595,179.60046,324.4518,1.0,170.86635,345.6492,1.0,168.35478,381.54703,0.77667195,171.47949,394.17374,0.75236535,318.76733,231.4696,0.7390424,258.60806,376.2506,0.8210312,204.51802,219.55655,0.8631253,144.11954,354.98737,0.8327332
61,256.05887,212.91083,1.0,255.0895,233.57596,1.0,203.59271,286.33023,0.87773246,179.67416,324.43448,1.0,171.05898,345.59763,1.0,168.44838,381.5013,0.7877474,171.40541,394.30096,0.7752616,319.04965,231.56378,0.76167315,258.15747,376.29437,0.8386199,204.77524,220.09715,0.8665233,144.1181,354.7315,0.8137454
62,255.84688,213.14494,1.0,254.88922,233.70744,1.0,203.23392,286.28812,0.8796181,179.64172,324.33624,1.0,170.92538,345.51144,1.0,168.16737,381.0489,0.7851575,170.64224,394.1248,0.7702333,319.0772,231.44308,0.76227355,258.2473,376.7754,0.8265213,204.6981,219.91917,0.86872435,144.13289,354.9516,0.81628233
63,256.07806,213.41156,1.0,254.93944,234.03214,1.0,203.30524,286.3685,0.8625663,179.6355,324.30795,1.0,171.0398,345.5401,1.0,168.01219,380.93353,0.7702736,170.57977,393.51755,0.72585475,319.06845,231.45168,0.76635915,258.64038,376.48627,0.82067895,204.60901,219.68515,0.8657997,144.04984,354.44473,0.83593416
64,255.93501,213.37798,1.0,255.00986,233.8987,1.0,203.29744,286.38556,0.86860025,179.66354,324.32602,1.0,171.13646,345.53012,1.0,168.20047,381.13672,0.77221835,170.67728,393.90112,0.7475578,319.14072,231.57652,0.75597423,259.3389,376.34525,0.8403585,204.58952,219.7738,0.8662649,143.96408,354.43387,0.8290843
65,255.91754,213.56267,1.0,255.09665,233.9459,1.0,203.33023,286.45636,0.8724653,179.51347,324.44684,1.0,170.74402,345.6592,1.0,168.29733,381.0549,0.78200394,170.38942,393.75662,0.7622122,319.0342,231.39603,0.75245494,259.24338,376.5911,0.84509593,204.74715,219.84799,0.86508095,143.87665,354.57303,0.8248378
66,255.88545,213.49931,1.0,255.01434,233.80916,1.0,203.42857,286.52365,0.88026243,179.417,324.41293,1.0,170.58427,345.59946,1.0,168.1185,381.06146,0.7833698,170.23975,393.7765,0.7652263,319.2359,231.41772,0.76471066,258.9414,376.39737,0.83812255,204.9431,219.81175,0.861989,143.86444,354.86972,0.8238262
