scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,370.4106,210.0185,0.80054355,370.70273,224.77151,0.8260723,410.97113,293.17108,1.0,420.17023,333.79068,0.88636273,425.61752,349.98346,0.61985755,424.21756,388.17838,0.8161422,420.25687,403.14417,0.76809955,414.3275,203.32,0.9227106,462.0635,348.39273,0.9893452,298.97095,235.13184,0.80525094,346.688,375.2163,0.7890663
9,370.2048,209.99982,0.81390285,370.74515,225.05838,0.8322042,411.2465,293.30576,1.0,420.26694,333.33667,0.85974276,425.9267,349.51447,0.6051178,425.4794,388.59677,0.7842039,420.35352,403.0251,0.6474983,414.57623,203.25824,0.92946655,461.81473,348.64066,0.99510896,298.80777,235.34174,0.79467344,348.09552,375.64258,0.8071532
10,370.3079,209.92426,0.8107616,370.7256,225.01526,0.83736795,411.27588,292.70273,1.0,420.59882,333.7119,0.8770058,425.88657,349.6071,0.614029,424.6776,388.73483,0.7429531,418.76108,404.57214,0.6674889,414.43237,203.19023,0.9329245,462.21063,348.9132,0.99160075,299.01352,234.84889,0.7937239,348.43787,375.4217,0.815855
11,370.41626,209.79156,0.80095,370.71844,224.69092,0.83188367,411.79904,293.0215,1.0,420.95697,333.33896,0.8818572,426.13913,349.45288,0.5991026,425.7329,388.37268,0.8040698,419.4532,403.09473,0.6387223,414.94617,203.09743,0.9289906,462.27267,348.92343,0.99125296,299.24243,234.64859,0.7781823,347.81888,374.95905,0.7936919
12,371.10544,210.23875,0.7898025,371.0707,224.52592,0.79725426,412.18958,292.90738,1.0,421.5672,333.69473,0.8663814,425.86542,347.9982,0.6262839,425.25977,388.34402,0.7317452,423.81934,403.47992,0.5043711,414.3684,203.056,0.8896979,462.31918,349.04028,0.9957322,299.3546,234.65831,0.79253405,349.54254,377.18918,0.86691004
13,371.2134,210.31934,0.78960586,371.2977,224.82224,0.8022076,412.2911,293.45325,0.9862663,422.53668,333.61642,0.84381753,426.1228,348.31097,0.5927504,424.34027,388.54773,0.74837905,416.75986,404.01797,0.5376616,415.18384,202.91069,0.9138651,462.56253,348.92136,1.0,298.50308,234.73792,0.7946933,348.7219,376.59506,0.8835198
14,370.9053,210.64389,0.8114252,371.13043,225.04222,0.8168512,412.99673,294.01752,1.0,422.79062,333.38663,0.8415338,426.6057,348.03275,0.5968038,427.56042,389.1589,0.7449168,426.38705,403.67526,0.5728541,415.16437,203.05557,0.91950244,463.19006,348.9233,0.98526675,299.14777,234.69533,0.7966111,349.72556,375.96762,0.87531906
15,370.8443,210.44951,0.80665034,371.2026,224.91643,0.81636006,413.09933,293.8693,1.0,422.84015,333.36374,0.8135436,426.98026,347.68796,0.6035817,427.8609,389.38657,0.7667365,426.57108,403.57388,0.6048732,415.29074,203.1466,0.90906376,463.374,349.37558,1.0,299.21313,234.41492,0.7895831,349.19257,375.34058,0.8500962
16,370.7827,210.54347,0.815972,370.96143,224.97942,0.8171266,413.26498,294.37985,1.0,423.35117,333.4333,0.84606636,427.33395,347.99838,0.61368173,428.25873,389.1189,0.76382697,426.91046,403.59445,0.5985361,415.46408,203.22507,0.92081916,463.18475,349.24017,1.0,299.52896,234.97684,0.7730417,349.77783,375.90393,0.8567721
17,370.88675,210.33046,0.80756354,371.25275,224.71098,0.81816435,413.9774,294.3906,1.0,423.56924,333.44785,0.8304007,427.50412,348.04596,0.6075203,427.50592,388.5737,0.7678418,426.1365,402.4358,0.54452866,415.2977,203.10065,0.9231901,462.95468,349.64005,1.0,299.74844,234.96465,0.80096364,349.6751,376.14505,0.835912
18,370.91592,210.1451,0.80650085,371.40613,224.58858,0.8250595,414.17014,294.15454,1.0,423.87296,333.0784,0.7780975,428.38507,347.81528,0.5712066,428.91205,389.04706,0.75869864,427.42273,403.3429,0.57557625,415.3815,202.82556,0.9113465,462.77826,349.34857,0.9715002,300.54144,234.99142,0.81327254,349.97778,376.1986,0.84517187
19,370.85303,210.16554,0.8177071,371.48032,224.82709,0.84124047,414.3686,293.17422,1.0,424.11926,333.07858,0.81666076,428.08762,347.88724,0.61490756,428.472,389.21506,0.71973234,428.48154,403.2034,0.5197537,415.31744,203.13237,0.92556095,463.7383,348.84967,0.9930315,300.33914,235.00854,0.8069306,349.17593,376.34348,0.855924
20,370.9699,210.00233,0.79636604,371.6338,224.50093,0.82833636,414.2844,293.20584,1.0,424.09073,332.95505,0.79222053,428.33444,347.79697,0.6056609,429.05164,388.9487,0.70332897,428.50052,402.81644,0.520367,415.47055,202.78694,0.93295056,463.93082,349.1965,0.9905778,300.56155,234.48999,0.7997795,349.09515,376.24,0.8546159
21,371.2815,209.75618,0.7869205,372.2006,224.34883,0.81593573,414.36487,293.06796,1.0,424.34436,333.3858,0.8485703,428.39514,348.3214,0.6415126,428.12796,389.00262,0.7488858,427.46918,402.7455,0.53813976,415.52277,203.02266,0.93704265,464.10056,349.14807,0.9842319,300.2409,235.30449,0.81705695,348.89676,376.11267,0.862758
22,373.86768,209.60835,0.7831569,372.11118,224.2144,0.8142166,414.58115,293.4291,1.0,424.45367,333.4879,0.81726396,428.7726,348.26443,0.6172569,430.09204,388.51636,0.7460148,430.21463,402.11642,0.53660065,415.56387,203.50041,0.932375,464.03815,349.28033,0.9853309,301.03687,235.08127,0.8217332,350.8573,375.85056,0.842139
23,373.90964,209.87625,0.7922985,372.07104,224.37053,0.8171638,412.6964,291.90094,1.0,424.5029,332.76154,0.80789256,428.5144,347.50504,0.62350386,430.7464,388.508,0.73960835,430.519,402.2121,0.55683863,415.70767,203.27235,0.93418884,463.75455,349.6355,0.9903296,301.28064,235.42256,0.8145416,350.19537,377.4012,0.85472894
24,374.09857,210.42769,0.7886505,371.92444,224.50006,0.7972006,415.30658,293.70438,1.0,424.43802,332.26987,0.802758,428.38513,347.5004,0.62635857,427.60434,388.94913,0.8349708,425.70578,402.8865,0.6505068,416.24982,203.57027,0.96017694,464.79922,348.9842,0.9940737,301.48602,234.72516,0.78718585,348.25574,375.75482,0.8252504
25,374.27502,210.00854,0.792592,372.1488,224.2361,0.807225,415.60287,293.03882,1.0,424.51102,332.28104,0.8066295,428.24533,347.58652,0.60489905,428.05505,388.1076,0.83246243,426.57593,401.48584,0.61923254,415.95047,203.7616,0.9706593,464.5998,349.31976,0.99311227,301.40903,235.21921,0.81240046,350.25375,376.60626,0.87964183
26,374.78717,209.79457,0.79086006,372.5771,223.89201,0.8067221,416.0058,292.77136,1.0,424.76254,331.55643,0.81065917,428.90424,347.26562,0.6215134,428.76025,387.7783,0.83393466,427.2239,401.26373,0.59711224,416.1842,203.70244,0.9595448,464.43332,349.05243,0.99104834,301.60617,235.89674,0.82817006,349.78314,376.17084,0.8630553
27,374.4464,209.67445,0.77631027,372.35104,223.99605,0.79928285,415.99725,292.6549,1.0,424.71713,331.37222,0.8148307,429.0555,346.9639,0.6418177,430.34436,388.35565,0.83609384,429.76923,401.67477,0.6456552,416.38013,203.47969,0.9590251,464.61658,349.303,0.9944754,301.65674,235.09033,0.8206061,350.2896,375.29132,0.86150986
28,374.75696,209.88994,0.791138,372.61166,224.15036,0.8039571,413.37262,291.36325,1.0,425.05356,331.622,0.83837557,428.936,347.19525,0.65457726,429.7523,387.57303,0.8384513,428.02032,400.81128,0.61083496,416.36435,203.31332,0.9535332,464.46133,349.1261,0.9919166,301.9299,235.0211,0.8148147,349.55347,374.81317,0.8459994
29,374.60666,210.00302,0.7829632,372.35315,224.0601,0.79210895,413.40695,290.96756,1.0,425.26443,331.37082,0.7897395,429.58255,347.17612,0.6292209,430.28232,387.82532,0.82119787,429.31683,400.6817,0.5852365,416.25626,203.60226,0.9513371,464.90768,349.24713,0.99207145,302.29364,235.3169,0.8180092,349.62915,375.47958,0.86908704
30,374.91907,209.97429,0.7962516,372.75555,223.85106,0.80732405,414.0034,291.0223,1.0,425.5805,331.65,0.7987603,429.716,347.3167,0.6270788,431.26245,388.10928,0.76939505,435.43814,401.34106,0.5789778,416.46002,203.64107,0.9560181,465.0102,349.33838,0.9928008,302.016,235.2706,0.83385944,349.8352,375.6661,0.86446685
31,375.41928,210.06572,0.795876,373.01443,223.74132,0.79764146,414.17908,290.92087,1.0,425.92468,332.25717,0.8030081,430.20972,348.07678,0.62659526,431.3148,389.14542,0.7697739,435.08002,402.75714,0.60769063,416.82257,203.42624,0.96469283,465.35153,349.77127,0.99808884,302.5553,235.55272,0.8234126,350.03998,375.542,0.8828041
32,375.3763,210.42198,0.81686926,373.0936,224.17038,0.80922776,414.3954,291.28513,1.0,426.0987,332.3906,0.8116694,430.3928,348.2959,0.6269725,431.58212,389.9165,0.7701701,430.4106,404.34485,0.610867,416.75516,203.33728,0.9727819,465.16412,350.02225,0.9845078,302.82523,235.88187,0.82813776,350.1948,375.5465,0.8839793
33,375.59955,210.2552,0.81231683,373.31512,224.08615,0.8057677,414.55573,291.65817,1.0,426.53925,332.5751,0.81008613,430.89743,348.68726,0.6395694,430.20938,389.34103,0.7726843,429.1068,403.3901,0.5813697,416.90347,203.56708,0.9748052,466.32028,349.31653,0.96222436,302.8125,235.74228,0.8306588,350.1715,375.4673,0.89728886
34,375.81802,210.29156,0.80682635,373.5105,224.10443,0.7947515,414.6919,291.79547,1.0,426.65845,332.17407,0.7843752,431.3171,348.36386,0.63360465,430.92273,389.27795,0.8371459,429.10272,402.6398,0.6798816,416.9505,203.65138,0.97664267,465.79797,349.85922,0.9577804,303.10352,236.4718,0.84384745,349.39575,375.1559,0.8710306
35,375.8549,210.56607,0.8051494,373.74722,224.34796,0.7868727,414.58786,291.614,1.0,426.4462,331.8849,0.77422917,431.2832,348.31433,0.58504164,431.72977,388.9896,0.7528001,435.21976,402.433,0.5958409,416.78702,203.56996,0.964779,466.15912,349.41125,0.9674721,301.43002,236.00414,0.829984,350.25195,375.3074,0.8938618
36,374.83057,210.20665,0.81889206,373.60953,224.12238,0.8274556,415.62082,291.2995,1.0,426.95547,332.09445,0.8124104,431.47763,348.65048,0.63766396,430.92194,388.88577,0.8241453,428.79324,402.76382,0.68534946,416.51978,203.66776,0.9559166,465.92596,349.90323,0.9916071,302.1331,235.42616,0.84190905,351.011,376.04794,0.8257663
37,374.98438,210.11917,0.81015885,373.59833,224.03925,0.8189325,415.62885,291.13538,1.0,427.194,331.90216,0.7983036,432.13226,348.56644,0.6327168,432.10065,389.3328,0.83437365,430.71307,403.86426,0.7309438,416.72647,203.34827,0.9397174,466.20245,349.54498,0.96089214,302.01144,235.6492,0.85146224,350.87366,375.80472,0.8747053
38,375.43808,210.04836,0.79932475,373.79074,223.97438,0.808387,415.67615,291.11417,1.0,427.34906,332.31516,0.80459374,432.2338,348.77002,0.62498945,432.03195,389.0742,0.8077406,431.11902,403.2531,0.6903514,416.61078,203.6955,0.95104146,466.14948,349.54346,0.9900513,302.2195,235.50378,0.8540384,350.54608,375.92917,0.8627307
39,375.3962,209.95137,0.79208016,373.90045,223.9439,0.8009566,415.88892,290.93237,1.0,427.06912,332.1424,0.8101614,431.9721,348.61362,0.6138519,432.3047,388.82184,0.85219103,430.31894,403.09308,0.75736076,416.5878,203.59187,0.9369053,465.9785,349.2157,1.0,302.3016,235.74207,0.8564945,349.58826,375.09018,0.83041406
40,375.65384,210.08275,0.79482484,373.86414,223.6821,0.7936507,416.16653,290.82016,1.0,427.1171,331.71454,0.7892582,432.22528,348.26434,0.578851,429.99884,388.4904,0.791507,427.87833,403.08734,0.64915437,416.783,203.70744,0.94224,466.30597,349.01813,0.9695847,302.24554,235.46062,0.8457493,350.35046,375.3922,0.8411602
41,375.67096,209.96324,0.78852755,374.0096,223.68935,0.7923443,416.28946,290.67612,1.0,426.8308,332.78647,0.81868756,432.45822,346.89532,0.6694066,432.28552,388.11456,0.83164865,430.39493,402.45966,0.70936847,416.93695,203.79903,0.9369092,466.04922,349.23953,0.97736114,302.60275,235.54842,0.8484284,350.716,375.06354,0.82576215
42,375.75452,210.4659,0.8248859,374.0259,224.14137,0.8115261,416.98288,290.8519,1.0,427.8381,332.34305,0.80008906,432.78983,346.88983,0.6313467,431.7579,389.39563,0.79863447,430.5877,403.82626,0.70088315,417.23407,204.00632,0.9654757,466.8266,349.00916,0.97054344,302.36877,235.42496,0.8372858,350.79843,376.4712,0.8288875
43,376.00772,210.39796,0.8210902,373.90558,223.91939,0.8063614,417.036,291.18036,1.0,427.7949,332.91342,0.79706025,432.3888,348.98862,0.5885883,433.14185,388.57858,0.77926445,434.0156,403.06284,0.68943787,417.39163,203.89444,0.96403927,466.3377,349.40195,0.96834105,302.5592,235.6274,0.85454696,350.86044,375.4487,0.8600755
44,376.08566,210.55794,0.8284762,374.33917,224.33133,0.80935806,417.09756,291.1061,1.0,426.46713,333.2803,0.7739619,432.87238,349.00116,0.6051486,433.57193,388.5421,0.81134564,434.3324,403.43826,0.75268537,417.50717,203.81117,0.9741854,466.38766,349.22708,0.945792,302.5871,235.57085,0.87046003,349.5467,376.35486,0.8144066
45,376.12976,211.11868,0.8606082,373.91144,224.7684,0.83643556,417.33105,291.3624,1.0,426.72076,333.63846,0.7727327,433.74536,347.5764,0.6041375,432.80582,388.39648,0.8064009,431.53964,403.28766,0.7179373,417.66342,203.6883,0.98767084,463.0552,344.41333,0.97955763,302.64395,235.58842,0.84093857,351.3477,375.9511,0.8684818
46,376.1982,211.1835,0.87330353,373.99918,225.00444,0.84502286,417.59305,291.9633,1.0,427.49628,334.40582,0.8020221,433.6655,348.39407,0.6567639,431.7149,388.48047,0.8091581,430.1893,403.18884,0.7400873,417.75592,203.55095,0.9851414,467.06583,350.67792,0.98429036,303.38052,235.86398,0.88685524,352.38376,375.96225,0.900209
47,376.31772,211.64282,0.8841316,374.23,225.353,0.8512853,418.01,292.5578,1.0,427.7142,334.6513,0.80623406,433.7419,348.60095,0.68137664,432.44363,388.88425,0.76275593,430.36398,403.54657,0.65194523,417.75507,203.74895,0.9922654,463.31036,345.49673,0.9995025,303.51108,236.23058,0.88773686,352.18277,375.79697,0.89646685
48,376.69467,212.21616,0.8853287,374.8124,225.64732,0.83155864,418.41577,292.74594,1.0,427.6904,333.16525,0.72824556,434.3625,347.8201,0.6142179,433.9945,389.01996,0.7597097,435.5842,403.06354,0.66679305,417.99255,204.94058,0.9942506,463.7623,345.93265,0.9767459,303.00577,236.98254,0.8821672,353.7894,375.1697,0.8822845
49,377.15186,211.90755,0.87529486,374.92673,225.11723,0.82173634,418.38776,293.2846,1.0,428.1789,334.0868,0.7990552,433.81113,348.4807,0.6727921,432.07666,388.91763,0.76133037,429.89856,403.2789,0.6616623,418.285,204.94319,1.0,463.7838,346.08484,0.99524313,302.8642,236.46677,0.8606901,353.25842,376.08868,0.8758672
50,377.25998,211.99484,0.8697677,375.3404,225.54128,0.8174161,418.53647,293.26266,1.0,428.25507,333.80176,0.77544874,434.12695,348.18405,0.6575313,432.14322,389.64484,0.79725564,431.2759,404.70346,0.7115778,418.3153,204.95317,0.99727416,464.0434,346.6014,0.99014604,303.2776,236.41917,0.88356394,352.98758,375.99857,0.86534953
51,377.50616,212.08917,0.8744641,375.39307,225.56552,0.82483023,418.75,293.64133,1.0,428.8248,334.09534,0.79978424,434.3664,348.58765,0.68864876,432.63577,389.58273,0.788132,431.43817,404.06824,0.67627716,418.56995,205.04271,1.0,463.87494,346.8069,0.9885114,303.58133,236.64275,0.8860567,353.3143,375.8106,0.86888456
52,377.5355,212.00931,0.8646446,376.2931,224.15761,0.82251495,419.24673,293.57608,1.0,429.0788,334.16388,0.7700615,435.10004,348.46967,0.6123373,433.28287,390.33206,0.7674432,432.4779,404.88977,0.6731463,418.72894,205.06566,1.0,463.66058,346.89972,0.9858648,303.66803,236.39154,0.8861065,353.94174,377.83548,0.88984
53,377.6768,212.2098,0.87908137,376.25775,224.30339,0.8334199,419.5465,293.2711,1.0,429.25366,333.7007,0.74927,435.3497,348.39688,0.5940441,432.99466,390.0174,0.7615233,432.67966,404.9192,0.6726067,418.7796,205.05167,1.0,463.74585,346.8099,0.9795322,303.54727,236.6229,0.89290816,353.91086,377.46735,0.8830186
54,377.7648,212.32959,0.87278813,376.46652,224.46213,0.83613753,419.81305,293.23428,1.0,429.9359,334.0861,0.7411892,436.0482,348.90402,0.61024296,437.12402,387.47766,0.7675263,433.19653,405.0133,0.6707255,418.9311,204.90463,1.0,464.25854,347.34912,0.9871463,303.6943,237.01524,0.889583,354.3656,377.04587,0.87803346
55,377.85004,212.2635,0.87750465,376.43124,224.52203,0.8360518,420.14194,293.45752,1.0,430.2492,334.40173,0.77104944,435.57703,349.37207,0.64309406,436.95456,387.60754,0.7663681,435.39252,404.86182,0.660008,419.0786,204.8486,1.0,464.47418,347.40375,0.99176264,303.70834,236.60573,0.8990587,354.17245,376.53833,0.8698979
56,377.7215,212.19897,0.890678,376.13614,224.25604,0.8373042,419.82538,293.45413,1.0,430.1476,334.53793,0.7636876,435.72723,349.12198,0.62514305,438.4226,388.5674,0.7793282,437.7045,405.80838,0.69219315,419.08566,204.88118,1.0,464.33215,347.802,0.9883062,304.256,236.65428,0.9022152,354.2561,376.74063,0.8947888
57,377.5669,212.31764,0.89211553,376.0851,224.3081,0.8419114,420.2827,294.0185,1.0,430.25903,334.54904,0.7356472,436.16837,349.31552,0.60108495,437.0501,388.8769,0.7768543,435.2805,405.79572,0.6941865,419.1939,205.00209,1.0,464.30225,348.43637,0.99130356,304.703,236.98222,0.90485674,353.78946,376.46964,0.8783169
58,377.58517,212.55391,0.9080605,375.95804,224.62878,0.8568554,420.5682,293.8526,1.0,430.4884,334.52258,0.7483897,436.97836,349.36935,0.61232525,437.76593,388.476,0.78414905,435.64868,405.57977,0.6969607,419.23413,205.02892,1.0,464.1327,348.45795,1.0,304.6359,236.49608,0.9200713,354.31332,377.08432,0.9102207
59,377.7138,212.51405,0.8930451,376.275,224.5959,0.8482856,420.8892,294.21512,1.0,430.82642,334.5002,0.7900494,436.39868,349.62198,0.65490806,436.88727,388.4935,0.7783902,433.38766,405.83807,0.7065254,419.45282,205.05841,1.0,464.16544,348.4703,0.9877348,304.90137,236.32072,0.9095563,354.6872,377.21725,0.8836962
60,378.04617,212.68541,0.88194007,376.7314,225.01326,0.84081864,421.01184,293.97305,1.0,430.6257,335.53305,0.8186934,436.60617,350.35486,0.67209065,439.1686,391.2379,0.7607095,438.76993,407.55832,0.63483334,419.52386,204.8677,1.0,464.45932,348.35455,0.9969609,304.88205,236.33171,0.9104868,355.65546,377.5721,0.930438
61,377.6103,213.00244,0.8947119,376.35223,225.17168,0.84609926,420.8484,294.2751,1.0,430.38354,334.56265,0.7733576,436.62744,349.353,0.63805485,436.3916,388.39798,0.7704612,432.11166,405.55286,0.7090383,419.9431,205.07515,1.0,464.64926,348.5971,1.0,304.80765,236.4501,0.9163528,354.55768,377.71274,0.9207791
62,377.93256,213.13878,0.90852576,376.48734,225.30818,0.8613718,421.14325,294.78442,1.0,430.47028,335.4673,0.7993688,436.26318,350.3228,0.6642881,436.19003,388.72202,0.7997227,434.00665,405.39536,0.7101594,420.24133,205.32663,1.0,464.6509,349.03146,1.0,304.74634,236.82771,0.9225255,353.93747,376.9458,0.9116426
63,378.02023,213.0158,0.9030048,376.63492,225.24861,0.8606186,421.26617,295.25394,1.0,430.64395,335.70853,0.80480343,436.61435,350.48984,0.6501609,437.0463,389.4882,0.7934172,435.22974,405.73355,0.73296154,419.8957,205.44391,1.0,464.81876,349.66028,1.0,304.8553,236.7152,0.91312355,355.74033,378.64667,0.89485794
64,378.01193,213.67108,0.9349453,376.46597,225.74274,0.89658594,421.2091,295.4005,1.0,431.0723,336.12265,0.8248807,437.01984,350.67215,0.67246187,437.72287,389.16168,0.80229163,435.69257,406.24023,0.69636434,420.2804,205.77307,1.0,464.85013,349.6631,1.0,305.19077,237.22343,0.91913605,356.6611,379.50507,0.8988121
