scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,383.96567,228.08336,0.91722393,380.34988,241.10889,0.9136396,411.29227,313.09366,1.0,409.0173,352.41592,0.7920582,413.90466,369.2009,0.63940656,414.63232,411.8868,0.6904897,411.20227,427.4778,0.65584767,430.5047,227.56189,0.95597184,458.99548,375.8722,0.9270719,304.03055,239.55814,0.94061375,339.36478,391.8271,0.84405434
9,383.93237,227.86932,0.9166347,380.0886,240.802,0.9108899,410.46115,312.54483,1.0,408.64288,353.1188,0.77497745,413.03574,369.4426,0.6384219,411.3053,410.5686,0.77354336,408.02478,426.09418,0.8161828,430.3977,228.30464,0.9348708,458.92136,375.35043,0.9303722,303.52698,238.82037,0.8939565,338.93692,391.47403,0.824695
10,383.87225,227.34715,0.93602383,379.96997,240.00026,0.92108095,410.76254,312.52768,1.0,410.1762,353.1694,0.75686795,412.61157,367.98172,0.6200588,409.97144,409.56668,0.78000665,408.10724,425.4475,0.7912649,429.99905,229.89201,0.88494205,458.32492,374.79407,0.92812103,302.2439,238.98654,0.84117293,338.70886,391.22845,0.81369096
11,383.66156,227.21822,0.93524265,379.71216,240.01355,0.9238007,409.65836,312.36548,1.0,409.5793,352.5026,0.76832515,412.0551,367.94733,0.614005,408.65952,409.82196,0.7787924,406.70938,426.19376,0.8585901,429.80798,230.64238,0.8439892,457.60126,374.38763,0.9337368,301.502,239.02222,0.81407595,338.43137,390.47675,0.8061575
12,384.12134,226.51314,0.900335,379.87106,239.65941,0.89264274,409.11603,312.57166,1.0,408.851,353.92715,0.7707246,411.74194,368.49338,0.59394705,409.58206,410.58047,0.66914654,404.96713,426.34842,0.7312911,430.2563,228.83105,0.88351583,458.61902,373.87112,0.86834186,301.30188,239.36996,0.7935453,338.35522,391.4163,0.821023
13,384.17908,225.93326,0.892602,379.8698,238.93967,0.86991006,408.14587,312.245,1.0,408.19156,353.70786,0.7677657,411.1594,368.37006,0.5590529,408.4589,410.5854,0.715235,405.31125,426.16327,0.82631314,429.6995,228.48949,0.88342273,458.11108,373.33853,0.88005376,301.04123,238.6882,0.7688472,337.62012,390.66992,0.83126616
14,384.03275,225.48468,0.88130164,379.74802,238.6188,0.85132617,406.99734,312.59308,1.0,407.60477,353.53375,0.72653216,410.0829,367.87643,0.5473698,408.25964,410.80328,0.65541154,404.3264,425.68176,0.76668036,429.3183,228.96832,0.8802885,457.16855,373.3172,0.8756864,300.54102,238.06053,0.7859628,336.61884,390.23938,0.828907
15,383.7254,225.26712,0.89325196,379.58804,238.6457,0.86458516,406.26605,311.7392,1.0,406.98166,352.57425,0.7815078,409.36743,367.00034,0.5891077,409.19937,410.11017,0.64485043,405.24683,424.81607,0.7512838,428.6751,229.46384,0.8728058,455.78415,372.87125,0.8863152,300.3268,237.65872,0.787917,336.148,388.75235,0.8321757
16,382.65067,224.72748,0.925435,378.6642,238.19505,0.8696195,406.50482,311.26373,1.0,406.4469,351.3938,0.72252226,408.88022,365.8891,0.5696154,404.61984,409.9787,0.6330119,403.1023,424.3604,0.7263151,428.4147,229.28185,0.87458074,455.77115,371.8776,0.85303706,299.57248,237.7333,0.73959917,335.7616,388.1125,0.8321985
17,382.02676,223.8143,0.9173022,378.45035,237.52661,0.8388674,405.4315,310.31897,1.0,405.4205,350.2751,0.68317306,408.98615,365.73376,0.5094111,402.97183,409.79108,0.6287267,401.45,424.37598,0.70138705,427.86978,228.05014,0.87794244,453.77255,369.13406,0.83856076,299.28662,237.38583,0.7190449,334.83286,389.0018,0.761053
18,381.2648,222.20984,0.9102749,377.02246,236.9222,0.7953256,404.54974,309.973,1.0,404.0524,350.0184,0.8143239,407.3479,366.16794,0.61338586,403.34512,409.26172,0.64842844,402.1858,424.32257,0.73053163,428.8745,228.30742,0.85852265,452.72186,368.00922,0.84797853,299.79993,240.37273,0.6621139,336.6362,387.05246,0.760006
19,380.9661,222.16205,0.9134992,376.7328,236.65132,0.7870074,403.81427,309.68185,1.0,402.7086,349.6802,0.7815821,406.10187,365.84537,0.6077889,401.55533,409.12473,0.71872616,400.69406,426.65942,0.76185614,427.9764,228.34854,0.83674884,450.88412,368.54712,0.84876585,299.47824,239.5665,0.65016687,335.2068,386.88474,0.7970495
20,380.2619,221.89146,0.9247416,375.92697,236.40077,0.78659034,402.65692,307.71866,1.0,401.77316,348.83188,0.8557352,405.264,365.82574,0.6611716,399.19537,407.91302,0.75870395,398.55545,426.396,0.7517407,427.29266,228.2446,0.83474964,451.86514,367.41153,0.8500753,299.05096,239.20049,0.6799707,334.56097,386.11484,0.78864634
21,380.28735,221.94653,0.9069191,376.0169,236.525,0.7616031,402.2848,307.4529,1.0,400.76086,347.96472,0.79377025,404.34637,365.06598,0.62949485,399.57956,408.31348,0.75805545,398.87964,426.15692,0.7645906,427.29095,228.23358,0.8072207,451.10617,366.64728,0.85062826,298.3599,238.5995,0.6594733,333.22836,386.6116,0.7933004
22,380.02173,222.0131,0.8965623,375.71973,236.32635,0.7817327,401.33902,307.02902,0.99876606,399.69812,348.10602,0.69367236,404.11893,364.77692,0.5361133,399.8876,409.10614,0.71289504,398.53088,426.58838,0.7266915,427.48203,228.53122,0.8177331,450.02078,367.34772,0.83212614,297.64996,238.53322,0.6873335,331.96713,386.24503,0.79113334
23,379.8237,221.95877,0.896047,375.4612,236.39394,0.79046655,400.90112,306.9477,1.0,400.03094,348.21994,0.7219809,404.2294,364.97308,0.5742164,400.549,409.9108,0.65003085,396.99255,424.03284,0.68672436,427.08334,228.4495,0.82937664,449.18192,367.44748,0.84108496,298.3775,238.49948,0.6930179,330.98578,385.5298,0.77760637
24,380.5349,221.63522,0.8885527,375.39453,235.84393,0.7346694,401.03693,307.09164,0.9607449,400.40417,349.23526,0.6317056,405.67532,364.9339,0.45808995,398.58664,410.34177,0.6201896,396.46878,424.75354,0.61709684,428.17978,227.72368,0.8059749,448.7311,366.99884,0.8361297,297.89938,239.28635,0.6842818,330.23163,385.20615,0.77910393
25,380.36127,221.67851,0.8882691,375.18402,235.92743,0.72771615,400.81888,306.99634,0.9666987,397.7771,348.70618,0.7402781,400.94644,366.1073,0.5856429,399.36404,410.37234,0.63711536,395.62875,423.94067,0.6881295,427.97153,228.09927,0.81023836,448.32898,367.05585,0.8310929,297.3416,239.28203,0.6492329,331.44238,386.16202,0.7738554
26,380.48914,221.56033,0.8784047,375.16306,235.71123,0.7180675,400.93445,306.89874,0.97016007,397.87277,348.30585,0.700333,400.9545,365.42227,0.5311647,399.0104,410.49496,0.6418973,395.94843,423.91956,0.66942066,427.68332,228.6639,0.7623102,448.17078,367.4817,0.82073337,297.80832,238.60765,0.6617934,331.2254,385.36636,0.81276464
27,380.56958,221.63959,0.87102777,377.14114,235.45003,0.7016817,400.64093,306.66766,0.9851569,400.16653,347.71945,0.6667519,404.73828,364.76486,0.51758516,398.37875,410.66794,0.6348218,394.60132,424.2363,0.670995,427.92715,228.55244,0.79348415,448.64,366.1123,0.85684764,297.75134,238.45538,0.65828556,330.1903,385.21426,0.78185815
28,380.37088,221.2586,0.8835562,375.1146,235.45844,0.7389837,400.44458,306.27383,0.9477715,399.73996,347.0453,0.77147937,403.9455,364.7498,0.64898837,397.7862,410.00516,0.6363639,393.84238,423.85403,0.6819444,427.71194,228.35757,0.8286306,448.47226,365.9806,0.8528501,298.12402,238.11252,0.68066096,330.2102,385.35013,0.77866566
29,379.89883,221.27237,0.8843634,375.21756,235.59677,0.7565271,400.80374,307.08334,0.9712205,399.88098,347.13547,0.7915068,404.35214,364.78394,0.6610463,398.73087,410.26465,0.6277458,394.58777,424.32983,0.6745251,426.8791,228.32288,0.81009877,448.0303,367.10934,0.81935954,297.58643,238.05249,0.67075664,329.83725,384.77628,0.77814543
30,379.9005,221.14935,0.8891002,375.19684,235.71698,0.75650966,400.74554,306.96027,0.9741313,400.19342,347.2695,0.7415539,404.9321,364.482,0.60324407,396.8603,410.13876,0.6533547,392.91464,424.5096,0.73297596,427.06772,227.97815,0.8073975,447.9431,366.52045,0.8199477,297.43372,238.34348,0.661727,329.70667,384.26465,0.75409466
31,380.24866,221.28394,0.88705736,375.20926,235.74745,0.7352609,400.21588,306.84586,0.9620731,400.2135,347.33713,0.7970584,404.92075,364.87857,0.6143134,398.05826,410.01624,0.6797551,393.68002,424.07022,0.7883729,426.89117,228.17236,0.8024203,447.98343,367.09152,0.83046937,297.95956,238.11984,0.7039055,328.9916,385.95935,0.7842801
32,379.2458,221.56427,0.9015992,375.03845,236.3413,0.8118506,400.3803,306.77072,0.9922333,398.3786,347.98108,0.7051232,404.81882,364.51974,0.5241869,396.23633,410.65256,0.68339616,391.2033,424.5631,0.8135261,427.3982,228.37987,0.82135326,452.60165,371.23758,0.82979053,297.88617,237.89249,0.679938,329.26175,385.70187,0.8066646
33,379.8819,221.62567,0.9006895,375.22098,235.94644,0.7874396,400.74054,306.9161,0.99001396,399.6979,346.09384,0.5914163,401.0967,364.58572,0.43627837,397.4533,411.31332,0.6813672,392.4616,424.9317,0.81843853,427.20447,228.33188,0.8437304,451.4467,371.44754,0.8523003,298.07672,237.87015,0.6830871,329.21017,385.6073,0.7959014
34,380.09717,221.9132,0.9038674,375.47293,236.27617,0.7851743,400.97314,307.908,0.9889309,400.96582,347.74777,0.6503219,405.7067,364.24045,0.47698998,399.75018,410.38168,0.6930358,394.23547,425.15167,0.80938715,427.64764,228.35182,0.8389009,451.75604,371.5193,0.8440663,298.38184,237.97972,0.6989167,327.24255,385.11496,0.8157752
35,380.27167,222.26381,0.89598835,375.27664,236.67398,0.77004004,401.70355,308.58542,1.0,400.92575,347.4401,0.70312035,405.41666,364.33347,0.5322214,400.87292,411.35645,0.67074925,395.00696,426.0765,0.7656895,428.41364,228.55582,0.85847396,451.04337,371.38507,0.8650436,298.8191,238.22829,0.7077836,327.76895,384.9268,0.83088166
36,380.19485,222.11444,0.9122181,375.95755,237.05835,0.8239761,402.562,309.17633,1.0,402.52213,345.3474,0.5535514,409.39804,363.58496,0.43753532,425.5848,408.254,0.5936769,394.26254,426.82138,0.7653322,427.54016,228.89027,0.8711222,449.47772,373.43408,0.83246595,299.37683,238.48038,0.6715003,329.72348,386.10052,0.72483146
37,381.10712,224.32751,0.89085424,377.7624,238.07951,0.7958644,403.28735,309.74356,1.0,403.39874,348.27786,0.6197774,407.14792,364.581,0.49479777,400.99228,413.10513,0.6041813,393.7528,428.31662,0.7886262,428.0559,229.90695,0.88063276,448.98212,374.46515,0.8317155,299.88263,238.56255,0.65783954,329.78915,387.90823,0.79502106
38,382.05164,225.01003,0.91781735,378.24078,238.41481,0.8445727,403.72598,311.2835,1.0,404.30106,349.1634,0.6181024,407.82803,365.09274,0.4761556,425.741,409.70554,0.6031026,393.3831,429.09567,0.74703175,427.9959,231.16624,0.8447352,446.95108,374.63937,0.8527697,299.75708,237.87207,0.73459816,329.62177,388.39743,0.7857115
39,382.7752,225.6963,0.9198785,378.76532,238.96983,0.8768521,404.94788,311.65692,1.0,404.59198,350.4841,0.67178816,408.26767,366.197,0.52927804,402.4982,415.5666,0.6415931,399.1506,428.6835,0.7757119,428.27216,232.07626,0.82235795,448.70453,375.0697,0.87137073,300.46417,238.22733,0.778736,329.72742,390.16663,0.7874823
40,383.4929,227.236,0.924605,379.2424,240.28583,0.9036579,405.64508,313.0123,1.0,405.50653,352.39993,0.6904463,408.33002,367.8266,0.5226591,398.7893,417.11578,0.7244245,397.97598,431.1149,0.8176612,428.6973,232.58858,0.7933358,447.72522,377.83142,0.88133305,300.69943,240.06117,0.8345908,330.69635,390.79797,0.7788348
41,383.76178,227.94672,0.9246877,379.796,240.7516,0.9054531,406.46564,314.1795,0.99089676,405.98538,353.16174,0.65243715,409.60074,370.72583,0.50848967,399.56573,419.23325,0.73512405,398.30008,433.4049,0.83098465,430.32126,234.24057,0.76232725,447.70657,380.02808,0.8675491,302.65802,240.05595,0.8755936,331.502,390.78647,0.7506629
42,384.30725,229.25568,0.91429377,380.8592,242.19948,0.94448596,408.7277,317.15515,0.9935476,407.0151,354.71054,0.7455602,410.4414,372.58777,0.5916609,407.47208,419.4128,0.7039342,402.70853,435.36542,0.82239777,431.4702,235.04906,0.744961,448.54535,375.97867,0.8523924,304.79205,240.34961,0.8634035,333.28882,392.44598,0.752141
43,385.70816,229.73616,0.8272016,382.6068,242.82765,0.88879114,408.5378,314.75418,0.9527512,408.88678,356.0488,0.74474436,413.90298,374.75906,0.5911353,407.25845,421.58633,0.73671645,401.85938,437.54047,0.8495339,432.9856,235.53116,0.7457045,448.44934,377.8477,0.8803542,305.39844,240.9715,0.9125521,334.62537,394.6195,0.76244426
44,388.2432,231.49234,0.8225412,384.68915,243.61848,0.86397684,411.58063,317.57553,1.0,411.7729,359.86517,0.6580975,416.49615,376.90808,0.5650928,404.24347,424.91513,0.750014,400.49133,440.00323,0.87998056,434.336,234.1365,0.7615127,450.4931,378.45752,0.9399009,306.5602,242.42824,0.9583437,334.99884,396.06567,0.8527404
45,391.23486,233.47617,0.8572577,386.64194,246.85648,0.8493231,413.7917,319.9093,0.9658024,413.1292,362.12445,0.70747143,417.95947,378.62717,0.57520187,407.5372,422.9907,0.7193996,403.25916,440.8593,0.865801,434.943,235.2902,0.81110984,453.52875,381.02383,0.96861285,308.28705,244.564,0.92056865,335.74527,396.85156,0.8928559
46,393.37216,234.01491,0.8831227,388.5273,247.59918,0.8191204,413.796,321.1246,0.98481184,416.3772,361.8155,0.859487,420.7138,378.7749,0.7252554,412.98517,424.6077,0.7026571,407.99686,440.41693,0.74300236,435.26648,235.59889,0.89845955,457.20984,382.80038,0.9580083,311.00494,245.21529,0.8660695,337.43896,399.57446,0.9178243
47,394.34763,234.57085,0.9244101,391.11597,248.18634,0.836675,418.29236,323.50723,1.0,420.30316,363.64795,0.9072306,424.2438,380.01654,0.681869,415.11072,424.55908,0.79786044,413.11154,441.36737,0.81090426,437.10474,236.41415,0.95778674,458.43658,385.74283,0.9078618,312.7011,247.37178,0.80907196,340.24225,399.1489,0.9139368
48,396.70825,235.45564,0.96899045,393.00806,249.0149,0.8676662,421.51617,326.88144,1.0,422.8503,365.9929,0.80791664,426.01657,380.89862,0.6102474,422.94888,426.10373,0.77171963,416.9974,441.94904,0.8051451,438.4308,237.80505,0.9514836,460.38547,390.785,0.8832105,315.65762,248.76236,0.8466721,342.46597,400.3345,0.8539497
49,398.33676,236.00658,0.9392221,394.5648,249.71199,0.85697,423.2687,328.6877,1.0,426.40808,368.27072,0.8309296,429.16318,384.04385,0.59817886,425.68784,429.7291,0.7125438,418.9044,444.27505,0.7156803,439.69183,238.59499,0.9437022,461.92804,392.1189,0.8332521,317.98816,250.56427,0.8202403,345.79645,401.34592,0.8315684
50,399.1656,237.4611,0.9109203,394.61804,250.69952,0.83614326,426.6464,329.97986,0.96539164,427.5696,369.1129,0.80649394,432.4413,386.87582,0.5891972,424.0875,433.15976,0.8019446,418.5105,446.97934,0.78040165,441.13016,238.74893,0.9803551,458.92148,394.5149,0.8088172,319.07892,251.51958,0.82629013,347.19406,403.67004,0.8383989
51,402.08752,239.93814,0.86324483,397.7323,253.08678,0.85575455,429.60193,331.51117,1.0,430.61224,371.79575,0.78580153,435.5248,387.2771,0.6850564,430.2113,433.37723,0.76777446,424.7173,447.13785,0.6731375,443.9454,240.16928,0.97366035,461.12967,398.02975,0.8732185,321.71313,252.55583,0.8706171,349.2744,405.7293,0.8477819
52,402.9892,241.77866,0.85094947,400.14362,253.71289,0.8434314,432.7429,332.71216,1.0,434.57544,372.60052,0.8796116,438.32098,388.8859,0.6837446,433.97614,433.9921,0.7980631,429.61923,446.50717,0.71309686,445.36316,241.62666,0.91689146,462.94775,394.47375,0.8856222,324.80835,253.59863,0.84380513,352.1984,406.87146,0.95307153
53,405.99838,244.10297,0.87057084,402.41037,257.0846,0.8161053,436.80722,333.49106,1.0,438.33368,373.26892,0.75879526,440.3185,389.65768,0.51403004,435.5298,433.92007,0.8116118,432.27524,446.94855,0.80944383,445.98694,242.35477,0.8987923,467.19534,395.35526,0.94110096,326.89267,255.45682,0.8138633,355.81982,407.48013,0.92728806
54,407.55222,245.44568,0.8967994,403.65466,258.23645,0.87071073,439.60806,335.49872,1.0,441.64,373.7151,0.71887624,445.08087,389.69324,0.5400773,438.0022,434.3361,0.8159225,433.5777,448.13174,0.79951,446.20993,244.05742,0.9382937,468.6823,397.36786,0.9250175,329.94226,256.257,0.772671,360.199,407.68384,0.8634369
55,409.2349,246.57576,0.8772396,405.99988,258.62137,0.8768732,439.1897,333.69608,1.0,444.3343,376.43384,0.75657815,448.5494,390.27713,0.6030004,440.29532,435.45865,0.8003243,434.75177,449.18436,0.7677953,448.29517,246.11885,0.9774182,471.5134,399.86398,0.8966801,332.9453,255.54008,0.7738563,362.15845,408.50885,0.8277492
56,411.61124,247.20432,0.9442616,408.40237,258.29755,0.92771834,442.12268,335.86902,1.0,448.45758,377.49313,0.86381733,452.2275,391.90894,0.69656396,442.80484,436.52417,0.8648462,437.48135,450.0006,0.8287558,449.8669,246.03307,0.9588943,474.0334,401.82767,0.9147563,335.03455,256.85086,0.7701039,366.29123,409.94818,0.8215013
57,413.26474,247.13824,0.91509247,410.7843,258.0312,0.90749305,445.37003,337.45648,1.0,450.50644,377.9042,0.92255604,454.17453,393.15057,0.6851654,445.98184,438.60846,0.8657339,440.5153,450.9535,0.8400294,451.16525,246.64551,0.9612826,476.74014,402.8184,0.90982985,336.258,257.69055,0.8344553,367.41144,411.40836,0.8894967
58,414.64322,248.5705,0.9022614,412.12094,259.10544,0.92963594,446.2834,337.37433,1.0,452.7798,377.54736,0.9107426,456.66318,394.05276,0.65791065,447.86804,439.93597,0.8393138,442.0141,451.95224,0.8496104,452.20853,248.8841,0.92549384,477.63818,403.3045,0.90774924,339.32513,257.51843,0.8024957,368.38397,411.03076,0.90878516
59,416.48947,249.78906,0.94259125,414.24844,259.8101,0.94200706,449.70636,337.68942,1.0,455.33102,377.87906,0.883154,458.39563,393.31583,0.6487083,450.49634,439.25064,0.79950553,446.67975,451.73352,0.82490486,452.4125,248.89612,0.9131927,479.06168,403.7819,0.860808,340.34442,259.5908,0.8388623,370.28265,411.19754,0.93176055
60,418.37863,250.63394,0.93482345,416.29395,260.54797,0.9005395,451.15103,338.92902,1.0,456.4884,378.75912,0.8221262,459.46808,393.5435,0.60857487,453.5048,440.23254,0.77817017,447.91345,455.00034,0.77832043,452.72116,248.56805,0.9190201,477.24387,401.81683,0.7960042,340.93524,261.17523,0.7736629,371.7446,412.42987,0.92294836
61,417.96585,250.9847,0.94301504,416.5053,260.9155,0.90389854,451.5254,339.77896,1.0,457.10623,379.83066,0.85807437,460.55002,395.03015,0.61617726,453.8244,438.41116,0.842191,448.17368,453.5212,0.8525612,452.6376,248.43498,0.91675544,477.61392,402.72687,0.7841445,340.88815,260.5466,0.78085124,372.08755,413.27307,0.9184417
62,417.68082,251.19742,0.95884377,416.31204,261.33704,0.9194646,451.84875,341.18265,1.0,457.71497,381.10736,0.86834884,461.53235,396.05698,0.5989812,455.50684,440.03842,0.8065671,449.501,454.3276,0.8245714,452.45245,249.31738,0.92549735,477.95447,406.72827,0.7698346,341.23334,261.40524,0.79087,372.44193,414.92172,0.879876
63,417.8078,251.59341,0.9558021,416.38272,261.86133,0.8986296,452.1666,341.93262,1.0,458.22427,381.48865,0.85799396,461.87595,396.24744,0.60432935,456.06082,441.072,0.8016148,450.14838,454.99524,0.78995395,452.09967,250.03291,0.9196552,478.54465,406.61136,0.77809876,340.95166,262.61035,0.78102523,373.0816,414.8851,0.8809506
64,417.97345,251.88365,0.9362991,416.36017,262.2346,0.8858217,452.46533,341.99576,1.0,458.53125,382.51608,0.88371605,461.6735,396.97086,0.57813174,456.18948,440.7116,0.8287361,449.92108,454.49918,0.8452709,452.02676,249.9218,0.91351193,477.806,408.10056,0.773667,340.78748,263.4589,0.7688611,373.69824,415.22275,0.87883264
