scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,403.4647,87.05863,0.22951299,403.07886,94.65734,0.27673882,363.04807,103.45942,0.241874,484.81833,81.99147,0.23204516,478.6535,97.852905,0.30568323,483.67896,121.729256,0.2770665,355.57767,119.71043,0.26854226,582.61566,474.5777,0.21474467,504.22577,114.363495,0.3101424,354.37555,98.38399,0.35145256,240.25839,444.90247,0.4207777
9,403.04315,85.51948,0.2148777,417.1593,95.02455,0.24927583,382.2247,105.938576,0.21692479,530.22687,532.01636,0.32691363,479.93982,97.147804,0.31278113,485.07565,121.1295,0.27509138,368.73987,119.76429,0.28844047,582.54944,474.48843,0.204707,504.66245,113.92473,0.30117372,355.6839,100.28284,0.35372782,242.51239,444.37823,0.36458826
10,401.9091,88.15461,0.22511381,401.34692,95.78653,0.25324452,544.3402,495.42905,0.2233529,534.7858,531.0807,0.3364391,479.8965,97.345985,0.3043524,484.75583,121.60506,0.27579153,367.12857,119.41542,0.2976371,582.8269,474.32532,0.19623163,504.36578,113.92464,0.3260036,354.5959,100.73536,0.3068252,244.12955,443.2862,0.36487162
11,401.53586,86.321304,0.19479609,400.45645,91.27417,0.19638805,371.47128,101.982635,0.3717526,539.1493,532.132,0.3809634,532.6233,544.7375,0.33051372,484.75122,121.68597,0.27991965,366.21786,119.54206,0.2912069,583.18427,474.28903,0.2057268,339.43268,461.75485,0.3920894,544.9952,481.2792,0.2592596,243.71942,443.9626,0.3991431
12,400.10162,87.76351,0.3181671,398.88205,95.33405,0.34362218,365.41046,95.72767,0.45860323,536.3967,525.46716,0.2715815,478.96808,96.826164,0.26291618,533.9416,531.631,0.37454864,366.3501,115.19442,0.28152305,582.6734,474.10074,0.22363271,339.17065,467.7719,0.3878823,545.4496,481.67578,0.29336244,248.39754,445.90448,0.31836852
13,400.1502,87.04699,0.30512413,399.61273,95.1007,0.28732958,371.33365,103.9677,0.45395637,537.6982,524.984,0.24294959,480.85812,97.740585,0.2840804,537.61224,529.4542,0.3557295,540.05585,547.5228,0.22188067,583.145,474.02185,0.23583156,505.18298,114.87918,0.3302157,545.7782,481.70657,0.29949573,247.84003,445.87265,0.34142599
14,393.2814,91.84659,0.22385888,397.88586,97.75442,0.19539785,547.1863,496.92316,0.25441346,538.4007,524.9494,0.2473643,480.89783,97.965614,0.27328584,538.89343,528.9255,0.412608,544.3309,543.02167,0.2352433,582.7106,474.05847,0.24709669,352.25705,469.89368,0.38292366,545.8075,480.5637,0.30557132,247.12808,445.33557,0.37127548
15,477.26382,87.40349,0.18509397,480.91043,97.667755,0.12334323,387.03397,118.078865,0.35200164,484.451,81.868546,0.18904954,479.6514,98.64762,0.32235712,541.922,527.2868,0.27449983,384.84015,135.7873,0.20221683,582.7138,474.2816,0.24254495,513.1354,116.15113,0.34310192,545.6839,481.19232,0.3087341,247.38873,445.53943,0.37302142
16,392.74106,98.68725,0.20039885,417.4381,94.03816,0.16042289,385.67194,115.406235,0.49201873,499.26654,77.554665,0.19831835,482.18048,98.61427,0.29450044,269.67075,463.5247,0.20819594,372.87576,129.87308,0.17935209,583.39246,473.9282,0.20991589,358.94797,472.4415,0.3608017,545.86285,480.91406,0.27605292,248.89816,445.8168,0.34807432
17,393.0956,99.19762,0.22305027,417.09967,95.33439,0.17235969,385.61383,117.03591,0.44591132,498.95566,77.1124,0.19068004,480.1753,97.38171,0.29392967,484.5302,122.306015,0.24063736,386.09735,132.17943,0.18284637,584.0465,473.63235,0.202712,352.7833,462.823,0.35766232,547.0456,480.8127,0.24445665,247.2637,445.6029,0.4254234
18,392.2577,100.076,0.21437517,417.45963,94.60597,0.16544491,395.5639,118.256294,0.38547313,499.50235,77.131584,0.19763695,480.47797,97.27422,0.2960122,270.66858,464.37503,0.26285794,387.70483,135.92021,0.162094,584.77203,473.56796,0.18008676,349.76297,468.8378,0.38800314,546.74115,481.1631,0.21302384,247.66833,445.85114,0.5126131
19,392.77042,100.952194,0.23176418,417.6056,95.37987,0.15431455,386.867,118.256775,0.38129896,499.0778,77.05661,0.18911125,479.74155,98.01252,0.29406336,271.21426,464.15054,0.26245254,385.21854,136.36662,0.15292086,585.1992,473.56204,0.16919424,350.21927,469.70413,0.37201747,547.4696,481.0139,0.19144994,247.46387,445.88196,0.48718807
20,393.12405,100.18458,0.2724649,399.5712,107.383575,0.19242199,385.25357,119.515656,0.51392776,499.3541,77.091156,0.17525636,479.70197,97.77872,0.29710367,269.16336,464.08163,0.25133422,383.7519,136.38815,0.1891771,77.0159,478.85547,0.17548224,506.08463,113.88167,0.35825336,548.20245,481.10776,0.18750517,246.3736,445.55737,0.4700455
21,401.56992,102.02484,0.26142228,401.95163,109.26741,0.19549447,385.02936,123.10774,0.45969415,499.7849,77.30901,0.16138354,480.09384,97.7974,0.2665134,270.76892,463.65506,0.22897057,383.5255,137.18742,0.17083828,585.09076,472.70874,0.17802076,505.50293,113.53304,0.34388608,378.8167,102.75449,0.22150873,249.18938,445.21158,0.3880969
22,408.06766,101.46439,0.21903445,418.37265,111.36506,0.19376284,385.2254,123.60092,0.4034362,500.06,77.307236,0.15393901,480.81985,98.204346,0.24357514,269.80164,463.52225,0.22852346,382.91693,135.61452,0.17697586,585.1627,473.01956,0.17689827,504.6129,113.27907,0.339438,375.2523,103.78052,0.25320855,249.42868,445.32724,0.40300506
23,403.18707,103.02859,0.213978,419.38025,97.2533,0.20368502,370.44507,125.6968,0.40269402,485.05154,83.234055,0.11538491,480.4929,98.598434,0.20768826,269.51715,463.4152,0.22877498,381.6476,136.21654,0.17880146,77.20058,478.20956,0.16129658,502.56442,112.63362,0.32307178,363.1781,110.72118,0.267909,249.25917,444.90094,0.38803133
24,402.45444,100.80783,0.23170592,408.1408,110.21662,0.22912522,380.1906,118.65659,0.48501864,499.21964,77.05628,0.1479094,480.05954,98.04913,0.22034916,268.6378,464.83572,0.2657306,382.548,129.60501,0.20164914,77.54252,478.8989,0.19634806,502.71368,111.6342,0.30705073,373.72055,103.397095,0.26842737,246.4918,445.76105,0.4493098
25,401.30255,101.90311,0.25126037,400.40366,109.585945,0.25471547,380.1484,116.48547,0.47509417,498.96155,77.145485,0.14588477,473.3585,107.075386,0.23209672,268.77222,464.20218,0.24195473,382.66617,127.631,0.19501565,585.17084,474.72888,0.2004112,349.72382,469.8522,0.40178713,374.01715,102.8158,0.21915439,248.34615,446.02374,0.40323955
26,404.96814,104.69161,0.3714232,403.96494,115.20371,0.3780981,374.66632,120.493416,0.4998746,484.40167,82.67062,0.14653644,473.66776,107.22403,0.23018351,269.61557,465.0753,0.2651966,375.55304,129.40701,0.17218964,584.47107,475.26468,0.19780794,338.32175,468.61615,0.38037023,372.42935,105.41963,0.27848345,247.11241,445.90347,0.4308493
27,401.38794,102.601715,0.28894806,403.0302,114.650566,0.308597,373.86896,119.38307,0.51400745,485.00583,83.033485,0.13467601,481.21628,98.27692,0.19337398,270.37555,464.902,0.27047056,375.01636,127.16615,0.19968432,583.7052,475.64343,0.22354546,338.11557,468.37106,0.35692504,365.3339,107.06414,0.30018523,247.08087,445.32248,0.4402495
28,401.04324,93.19233,0.3681819,399.13513,110.321945,0.37640667,370.2008,119.43104,0.58568764,484.93723,82.69199,0.14105625,480.684,98.04769,0.19182564,269.74594,463.86975,0.24139242,372.49893,126.04479,0.24756989,583.4693,475.2137,0.22086222,337.8748,467.85336,0.31092173,362.38367,106.90239,0.3629667,246.46118,443.63834,0.44950753
29,400.5974,92.23988,0.4571559,401.05972,112.42395,0.45412168,368.99435,119.365906,0.49004617,484.595,82.018456,0.14294015,479.81146,97.94118,0.21952699,270.55112,464.4558,0.2534776,370.44257,124.97169,0.23978256,583.704,475.2876,0.20480374,337.84357,467.80722,0.3527936,359.30768,107.084885,0.3880192,245.99965,443.37143,0.44516036
30,399.7952,91.46486,0.41361898,398.96317,100.32265,0.37456548,366.12357,113.17439,0.5722844,485.12708,82.01723,0.15134962,480.10968,97.71549,0.24344403,271.13086,464.6709,0.24498606,366.0816,123.59465,0.3711977,583.24414,475.1065,0.22347012,337.34293,467.6275,0.3693566,357.1083,104.681076,0.3788444,245.89589,443.8377,0.41627368
31,400.6312,88.10905,0.4268801,399.4746,98.40212,0.43999794,362.77475,108.70013,0.58109844,347.98892,149.4614,0.15530722,480.72098,98.02778,0.2319276,270.4399,465.08484,0.21589622,363.3461,123.02646,0.2509829,582.8155,475.13998,0.23136319,337.71893,468.28973,0.39625332,356.7443,101.332115,0.41669032,245.32043,443.3223,0.37281254
32,398.82837,87.91229,0.42385343,397.27774,96.99105,0.4202487,367.06143,105.70648,0.50424105,489.5932,80.2277,0.19003133,479.5086,97.792656,0.2672468,489.2635,121.00146,0.22958359,362.6276,119.82555,0.34281158,77.72406,480.6975,0.22682267,336.4883,468.17975,0.3797434,357.37,100.44972,0.3489009,245.02275,443.97244,0.38616532
33,399.5508,86.91804,0.37890366,397.7484,95.76369,0.37457767,369.71704,104.18156,0.4997195,489.37955,80.424065,0.18646932,479.48465,97.88806,0.26381588,364.36646,99.94298,0.25581107,363.63687,117.86619,0.3901245,77.77242,480.33737,0.2261949,336.5805,468.94672,0.36849022,357.84622,98.7202,0.3155507,244.4049,443.85156,0.3896662
34,399.1346,87.3172,0.42978784,397.53098,96.1997,0.41168457,369.89352,104.23239,0.5146309,489.39984,80.72572,0.18131146,479.35672,98.231316,0.25091007,364.87476,99.79205,0.25182644,365.2738,117.85017,0.37170538,77.491745,479.90182,0.21352413,337.11673,469.29773,0.3908935,358.19104,98.30994,0.29766166,244.35857,443.5511,0.41427928
35,398.93738,87.93,0.42173925,397.23953,95.92587,0.43319097,368.50482,103.81875,0.5709655,489.47577,80.517624,0.18802366,479.31644,98.21958,0.25581297,363.72903,100.31349,0.2627519,365.91025,115.6675,0.36154684,583.1536,474.26474,0.19941978,339.3812,462.77335,0.34644002,357.23242,98.06223,0.28695592,243.57483,443.83603,0.45526683
36,396.8203,87.150536,0.39609733,395.57898,94.08288,0.4017632,363.2584,99.360245,0.6498551,483.59085,81.784515,0.18094656,478.52234,98.06963,0.24610071,361.9512,100.216965,0.2442196,364.537,114.53954,0.30684173,583.15533,474.34265,0.19380878,343.7921,467.9161,0.3846843,353.16138,97.151436,0.3178291,245.29588,442.8361,0.29871735
37,388.05624,71.437225,0.34414965,396.11868,91.74834,0.32515928,364.03882,97.069496,0.6945507,483.77652,81.85743,0.17240663,478.7393,97.85336,0.24080883,363.9831,98.557884,0.21706796,370.28104,109.63103,0.27975208,583.08075,474.7462,0.19565329,338.15735,468.25925,0.35168672,358.33075,90.593544,0.31893197,245.41066,442.89026,0.27258468
38,387.91043,68.781906,0.37072295,395.56897,77.48329,0.29067042,362.70273,93.8472,0.7820377,484.11923,81.72351,0.1795439,478.51492,98.12741,0.26557836,489.6227,121.45914,0.22207412,369.48755,109.559784,0.2694573,574.63745,476.39093,0.18528792,339.20908,469.8262,0.34131572,357.7899,87.7595,0.35366654,243.8988,442.9141,0.35640818
39,388.0182,69.74069,0.37748134,395.82236,92.0684,0.32106188,366.12054,93.78341,0.67638224,484.32364,81.21472,0.21214306,477.45804,97.91842,0.32149735,488.60272,121.67706,0.25643632,370.19073,107.92327,0.2730353,574.41394,476.43945,0.17230709,339.15988,470.5962,0.42150325,359.38593,86.95243,0.32866406,243.82416,443.12207,0.3627942
40,396.82806,86.60188,0.38672784,395.21198,94.121346,0.3598708,365.30328,92.32616,0.6716626,485.16693,81.46514,0.20143892,478.36365,97.808365,0.3073604,489.24136,121.793625,0.2532768,369.95337,108.78333,0.27065575,574.9155,476.3088,0.19856277,338.56036,469.7773,0.44958305,359.82666,87.7899,0.3083145,244.05223,443.1647,0.33600363
41,397.54257,86.795975,0.36996365,396.10245,95.5053,0.3280338,369.2787,94.54476,0.4741881,488.8111,80.39882,0.21105395,479.16617,98.40258,0.31967667,489.67545,122.11056,0.23160687,367.57248,113.96568,0.2131627,574.97595,476.5188,0.19515215,336.5425,467.75266,0.42518336,362.1963,87.523476,0.22315483,251.15848,534.50555,0.35403684
42,395.9986,89.5928,0.4207418,395.07803,97.44152,0.31159493,366.76746,107.25479,0.4408248,360.22186,110.71162,0.2170999,480.49817,98.41609,0.301501,366.94775,116.069374,0.23873052,381.55603,130.3364,0.22541697,582.84863,475.41827,0.21630146,336.7341,467.36295,0.36554858,544.129,480.88522,0.18952844,251.49413,534.32947,0.32468626
43,392.76834,104.20493,0.22563615,399.9884,97.26661,0.15029472,368.98648,121.520454,0.51800454,489.1636,79.99416,0.21871221,481.3677,98.421104,0.34519836,484.86877,122.123604,0.254376,371.8685,577.72833,0.25072032,582.7631,475.07724,0.2078106,337.31073,469.10577,0.38215554,543.6364,480.23215,0.18529603,251.39618,534.3703,0.3411231
44,399.48132,87.4336,0.3007144,398.77438,94.46059,0.23170571,372.24017,109.79854,0.6251427,364.885,124.52956,0.23116839,480.91537,98.90326,0.31085873,377.38303,130.45146,0.26422235,380.00186,142.38542,0.28144273,582.56793,474.38037,0.22448516,339.50388,470.18695,0.3719212,368.0118,95.58697,0.22875625,251.35281,534.75903,0.35052165
45,398.02197,85.08911,0.3382954,396.98077,92.43488,0.2684052,375.5141,103.835724,0.5504201,369.46417,120.19101,0.32016656,481.2128,98.62095,0.3097083,370.2026,116.62951,0.23203684,373.23907,132.15277,0.20640247,582.9724,474.85126,0.18882297,337.52762,470.3365,0.454004,368.19797,93.11283,0.210929,245.15039,442.95404,0.35424453
46,398.32202,85.74872,0.29975453,397.3144,92.85199,0.25359434,376.21713,103.926674,0.4950789,369.3058,120.44673,0.33710295,366.4575,122.039894,0.2695867,370.23108,116.823555,0.24845962,411.52264,194.30312,0.22831117,582.6482,474.57214,0.20145135,339.148,471.34692,0.48587617,543.8302,481.2926,0.22735107,247.80878,444.66153,0.36212242
47,400.36572,87.014565,0.2524729,399.46255,93.81658,0.22432266,377.0063,108.49979,0.5454277,416.35498,169.35532,0.32218304,412.98547,189.19342,0.26660964,371.91705,117.320595,0.22104561,411.35992,194.21962,0.22146358,582.6228,474.52676,0.21145473,343.1154,470.87463,0.5181184,544.5313,480.9672,0.22637364,248.79189,444.93808,0.33211148
48,400.47473,90.7189,0.34715542,398.2391,107.16504,0.25692344,372.89294,110.59253,0.5136185,416.1571,172.23973,0.213024,477.23962,97.704475,0.28320503,489.00223,121.968544,0.26594558,383.37292,137.42877,0.19544989,77.68719,479.38596,0.21444248,335.35687,468.45767,0.39931586,367.16284,98.78208,0.18126814,248.73424,445.60977,0.3964599
49,399.03094,88.69496,0.37011054,398.41397,95.71648,0.302413,369.18848,110.650665,0.6760262,489.0499,80.01394,0.18314709,478.83774,97.80141,0.27467707,489.72272,122.07573,0.23676533,303.4022,490.05536,0.17970246,77.48056,479.4288,0.209691,335.77725,469.23386,0.5028587,363.7331,98.6107,0.24512807,248.51154,446.04373,0.39111292
50,400.8081,88.56944,0.32368484,400.35712,95.296425,0.3220779,368.65588,114.2732,0.7178977,488.70935,80.07248,0.19164118,478.83618,98.16982,0.2814157,489.5153,122.29666,0.23945029,324.0036,176.07797,0.20965046,76.91659,479.2779,0.19817725,336.73267,468.5625,0.44533268,363.0088,99.316284,0.26861304,248.27126,445.37418,0.401752
51,401.2811,89.36124,0.32702136,400.7705,96.05303,0.31943828,369.0979,116.47301,0.7519452,488.8819,79.90603,0.18720245,478.85275,97.634605,0.27486598,489.42694,122.45575,0.25177193,323.45804,177.22908,0.2256136,77.03236,479.60504,0.20513505,329.67,467.79102,0.36775088,362.94815,102.49998,0.2956543,249.43787,445.95114,0.3723448
52,400.7552,91.761185,0.3470899,399.01163,108.27304,0.3230261,369.40872,118.79466,0.67760056,489.42038,79.85324,0.19805908,479.25217,97.47247,0.29014468,489.43668,122.61579,0.27824014,303.03305,488.75223,0.20233713,582.9008,473.76074,0.20661311,334.059,467.84195,0.45231745,361.871,105.577446,0.31493476,248.06883,446.15106,0.39956003
53,399.5952,91.30652,0.38007623,397.76102,107.84135,0.37889475,368.7021,119.061485,0.67050636,489.36057,79.76579,0.21001597,479.20563,97.55349,0.3091078,489.36398,121.94397,0.2788905,372.1356,127.07901,0.21238555,582.7646,474.28656,0.21871181,334.6155,467.30994,0.41724208,360.2297,105.837265,0.35016337,247.82326,446.39383,0.3813559
54,398.81085,93.04747,0.5187834,396.84723,110.817764,0.4839676,365.98703,118.49642,0.6220571,489.6849,80.14869,0.1848672,479.44067,98.03474,0.27409694,270.7277,465.77722,0.22865035,369.11838,126.09687,0.2528879,582.7371,474.35605,0.21929188,335.6342,467.6492,0.43512595,357.55084,105.21086,0.3231199,246.23659,444.4037,0.42274335
55,399.48117,91.1993,0.43815362,398.66647,99.363785,0.42083445,364.86945,113.23439,0.6830412,489.8077,80.46363,0.17972015,480.1305,98.27594,0.27124152,359.22855,113.672905,0.21587323,368.79773,124.174034,0.30303693,583.08105,474.45963,0.21600118,503.2894,113.017975,0.34532425,356.3664,102.138565,0.3352333,245.83809,443.70673,0.4016802
56,393.0372,89.71715,0.40565217,398.40027,97.85963,0.4190247,361.60803,106.18963,0.67988783,489.96683,80.15344,0.19890891,479.81628,98.07601,0.29721737,357.72333,113.46119,0.23328161,367.56775,122.442444,0.32905895,582.47833,473.91055,0.23325628,503.7747,113.43664,0.35815135,355.72687,100.372444,0.35136285,245.64078,443.80014,0.41747203
57,399.17493,89.11576,0.3662134,397.61966,96.400505,0.38594583,360.50082,105.472374,0.60192364,489.95398,80.42114,0.20205082,479.35754,98.48594,0.29076687,484.62363,122.08682,0.2215462,365.72205,121.115616,0.305169,582.8657,473.7626,0.2302914,336.96707,467.4494,0.37073526,356.00708,98.98696,0.2813071,245.56433,443.77054,0.3697918
58,392.7143,88.813934,0.38846228,397.38635,96.9551,0.40130484,365.9975,107.30085,0.6093612,485.99054,81.96763,0.20072943,479.7557,98.03015,0.29522547,484.79803,121.707504,0.2424291,367.22803,119.44543,0.3600166,583.43536,474.2361,0.23993626,335.99307,467.31558,0.35603654,356.8551,99.65064,0.30266052,249.16266,445.5768,0.2892036
59,392.52744,89.01551,0.3527198,397.18463,96.22565,0.3582912,366.12503,107.48036,0.65153426,486.02234,81.57919,0.18327084,479.81235,97.511505,0.28930748,360.1307,105.684525,0.24156366,368.29956,119.577065,0.37529033,583.3039,474.45413,0.23766112,504.5248,112.61171,0.35058862,356.94116,100.15097,0.28709686,249.23935,445.70078,0.310712
60,399.63846,89.175995,0.44618398,398.22235,98.600845,0.45075515,365.43274,107.823265,0.64161897,486.05075,81.54503,0.16463315,480.9669,97.03518,0.25801522,360.11075,106.95502,0.23420289,369.1916,119.90692,0.34746742,583.67694,474.56183,0.23070554,504.93674,112.75291,0.3240964,356.3971,99.47542,0.29538548,248.3276,446.58997,0.38418117
61,385.66568,84.46984,0.3808032,397.47012,96.69437,0.3367325,360.93747,104.95799,0.67390907,359.11578,114.780914,0.17557132,481.28757,97.44019,0.28081578,485.9349,122.32346,0.23620066,368.22995,126.738556,0.23543297,583.4875,474.5036,0.24181943,328.37903,466.40323,0.47235352,546.1402,481.32608,0.26528144,249.03163,445.97067,0.3286856
62,398.48203,91.55296,0.47080615,396.951,108.98732,0.3551691,367.5631,116.92705,0.76060915,485.9835,81.47531,0.18914928,479.44073,97.649925,0.31394804,484.1637,122.991936,0.2825364,323.75034,177.6567,0.20625325,584.07385,475.09085,0.2148433,334.40488,468.45694,0.41341192,359.3376,102.08986,0.34403655,248.26144,446.2558,0.37286365
