scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,265.34018,222.8013,0.9029899,268.77313,237.88109,0.8385309,242.56706,304.90793,1.0,226.92964,344.6056,1.0,223.47395,363.60394,0.8546794,213.41447,399.83026,0.72229457,217.42964,411.78375,0.67298347,335.8643,229.34462,0.7608779,306.87006,382.68762,0.8162187,210.53305,230.69276,1.0,180.808,371.98895,0.950715
9,265.28152,222.69867,0.89742595,268.7191,237.8276,0.8350127,242.04227,304.7636,1.0,226.85995,344.55582,1.0,223.61862,363.72705,0.8635841,213.34854,400.02512,0.7033082,217.24966,411.8411,0.65410316,335.7426,229.39433,0.7626522,307.10715,382.8276,0.84850746,210.58661,230.70738,1.0,180.59215,372.0675,0.96713
10,265.6415,222.5854,0.8859838,269.02994,237.6366,0.81194645,242.3595,304.7642,1.0,227.17867,344.43976,1.0,223.6424,363.19635,0.81242007,213.67825,399.91858,0.7316236,217.50063,412.7601,0.70978236,335.76288,229.46747,0.76606804,306.5737,382.49734,0.8574366,210.52365,230.75412,1.0,180.52492,372.6184,0.97100586
11,265.65967,222.6528,0.9034384,269.05508,237.83025,0.8352717,242.41301,304.72028,1.0,227.10776,345.66556,1.0,223.79279,364.71167,0.8405777,214.5513,399.86295,0.7151625,217.87042,411.94095,0.6649893,335.69986,229.33598,0.75856435,306.6204,383.18842,0.8369862,210.52792,230.68523,1.0,180.60179,373.17224,0.9742532
12,265.68408,222.64514,0.9461268,269.2687,238.43399,0.90240353,241.42676,304.61713,1.0,227.51476,344.71524,1.0,223.76553,363.31854,0.80371976,214.36644,401.1859,0.57505476,217.4367,410.51468,0.5136007,336.32388,229.11163,0.7734965,307.94183,384.06445,0.8980164,210.76161,231.0019,1.0,181.13525,374.14655,0.95478874
13,265.69928,222.64134,0.93822235,269.40652,238.35806,0.8782737,241.53897,304.83902,1.0,227.55898,345.09726,1.0,223.86803,364.25854,0.87516046,213.33789,401.4642,0.6193074,218.1516,411.46835,0.5307473,336.15424,229.03421,0.7691562,306.96033,384.0721,0.8915265,211.02545,231.03314,1.0,180.89133,374.49207,0.9510079
14,265.8303,222.69348,0.9391563,269.58325,238.27525,0.87789464,241.39749,304.96176,1.0,227.41072,345.35287,1.0,223.8796,365.0349,0.9083284,213.64494,401.1094,0.6531175,217.75229,411.34814,0.56122166,335.97702,229.26733,0.7726973,306.13855,384.42358,0.8591921,210.98335,230.94234,1.0,180.69498,374.65167,0.9559365
15,265.6845,222.59436,0.94199073,269.36002,238.17738,0.8820417,241.41225,304.90955,1.0,227.52106,345.83755,1.0,224.05032,364.99658,0.8829971,214.32889,400.37262,0.7097388,217.97299,411.42856,0.63424665,335.65417,228.91489,0.77231765,305.93433,384.6559,0.9087826,210.80377,230.83159,1.0,180.77205,374.46933,0.96400815
16,265.82443,222.38928,0.9414658,269.29547,237.87584,0.87605536,241.04503,304.8736,1.0,227.2144,345.8295,1.0,223.97945,364.77927,0.84619707,213.5925,400.0884,0.7159239,217.28798,411.3978,0.63063407,335.53033,228.88737,0.77635664,305.39075,384.57254,0.8635778,210.78532,230.85695,1.0,180.70544,374.08777,0.97887945
17,265.47348,222.5789,0.9377634,268.9664,237.9881,0.8758848,240.88191,304.43597,1.0,227.19426,345.43323,1.0,224.20767,364.62943,0.8374631,214.56082,400.7381,0.7952403,218.16147,412.90985,0.752699,335.71765,229.18967,0.7690145,305.72327,385.1213,0.8798365,210.63931,231.00192,1.0,180.93755,375.1185,0.98800397
18,265.70688,222.62505,0.9360376,269.30417,238.04843,0.8689314,240.90056,304.4483,1.0,226.83318,345.5898,1.0,223.79297,364.94238,0.89235246,214.53777,400.4513,0.74800754,218.1741,412.34857,0.69023836,335.92902,229.18323,0.7670534,305.8659,383.90738,0.9118282,210.6656,231.01828,1.0,180.6472,374.26273,0.98538417
19,265.45953,222.37778,0.927941,269.11533,237.95743,0.87425745,240.48907,304.47336,1.0,226.59242,345.85504,1.0,223.57906,364.62344,0.83336866,213.40694,400.3381,0.68336624,217.61772,411.88266,0.5974354,335.98962,228.99365,0.77481246,304.52353,384.02234,0.90142155,210.41179,231.15726,1.0,180.55028,374.0831,0.9905933
20,265.32764,222.39874,0.9200711,268.85556,237.98758,0.86341053,240.64085,304.23483,1.0,226.68703,346.21588,1.0,223.74086,365.17435,0.8612224,212.94057,401.18402,0.64615923,217.68309,412.11588,0.5469197,336.04907,228.94452,0.7821584,305.86682,383.94058,0.8951505,210.82301,231.09444,1.0,180.7391,374.183,0.98145586
21,265.45892,221.9563,0.9092035,268.91742,237.40099,0.84965086,240.49588,304.24646,1.0,226.32982,346.0195,1.0,223.41217,365.40942,0.90666765,213.47304,401.39267,0.6037647,217.85156,412.01614,0.5090723,336.13547,229.04883,0.78981817,305.95435,384.21286,0.9060126,210.83365,231.35345,1.0,180.9083,374.61453,0.98294896
22,265.45154,222.08281,0.9182952,269.0116,237.80296,0.8575881,240.25803,304.61136,1.0,226.43889,347.0683,1.0,223.48763,365.3861,0.84102064,213.73442,400.88254,0.6361193,217.92558,411.3318,0.54270244,335.90753,228.86122,0.78757447,305.21216,384.10513,0.8896962,210.45679,231.33687,1.0,180.72446,375.3641,0.9912571
23,265.57834,222.11777,0.91296417,269.14102,237.79346,0.8552874,240.45871,304.5232,1.0,226.51935,345.50848,1.0,223.78615,364.15936,0.8178254,213.88751,400.42752,0.70690525,217.73195,411.64502,0.61935794,336.32687,228.93513,0.7820762,304.4997,384.21304,0.8716489,210.24632,231.32947,1.0,180.907,375.17194,1.0
24,264.71603,222.56035,0.8856625,268.3047,237.45454,0.8379998,240.56743,304.40182,1.0,226.09389,346.0597,1.0,222.80806,364.90186,0.81538004,214.17554,400.82343,0.81008625,218.33492,413.52844,0.7941816,335.95224,229.2971,0.7905791,306.1747,384.52487,0.93157125,210.31146,231.02374,1.0,180.1128,374.30746,1.0
25,264.87766,222.38716,0.90115756,268.4978,237.57378,0.836383,240.08345,304.54138,1.0,226.23906,346.18872,1.0,223.3211,365.15982,0.86540496,213.86641,399.83606,0.7171979,218.01575,411.45654,0.636542,335.7799,228.86884,0.7776474,305.5403,384.44452,0.8897663,210.58537,230.58765,1.0,180.35123,374.53577,0.99716496
26,264.8969,222.3287,0.8927063,268.50226,237.45312,0.82822025,239.86029,304.39584,1.0,225.92284,345.8762,1.0,223.14658,364.71988,0.8656313,214.75095,400.5909,0.6085513,218.17435,411.38147,0.52643186,336.18637,229.32828,0.78693575,305.957,384.74197,0.88449293,210.26672,231.34854,1.0,180.33551,374.5888,1.0
27,264.72006,222.54338,0.8933618,268.15887,237.64496,0.8313027,239.96828,304.40842,1.0,225.91011,346.4007,1.0,222.9568,365.60095,0.88948315,214.54991,400.62625,0.6681976,219.23256,411.46454,0.5952608,336.23947,229.52852,0.8100975,305.36462,384.36142,0.8824434,210.18224,231.6364,1.0,180.33495,374.82095,0.9941863
28,264.66898,222.57391,0.89938587,268.19208,237.68478,0.8427149,239.92824,304.419,1.0,225.81662,346.6147,1.0,222.95903,365.22363,0.87938446,213.78389,400.75006,0.67112565,218.30869,411.91116,0.58909094,336.25842,229.49614,0.81437457,305.61887,384.44647,0.8560925,210.19098,231.9582,1.0,180.54152,374.85373,0.9960748
29,264.86572,222.45786,0.9105102,268.253,237.85632,0.8506544,240.06252,304.0771,1.0,225.73474,346.20157,1.0,222.68655,365.05814,0.8690459,214.41003,400.51346,0.6902405,218.54259,411.6204,0.61382025,336.44077,229.58081,0.8100277,305.15424,384.7341,0.849521,210.06781,231.92445,1.0,180.60178,375.8553,1.0
30,264.5998,222.51439,0.90691876,268.11896,237.92163,0.8536506,240.03209,304.11478,1.0,225.61218,346.26636,1.0,222.88757,365.2381,0.8782102,214.03598,400.344,0.72144616,217.8842,411.80447,0.6480877,336.19296,229.29819,0.7960291,304.21298,385.23154,0.88062024,210.10318,232.23415,1.0,180.2382,375.01114,1.0
31,264.31445,222.62933,0.927811,267.99063,238.24937,0.87199986,239.98856,304.08646,1.0,225.50423,346.0058,1.0,222.5619,364.90323,0.8603518,213.8164,400.9496,0.77617884,217.4429,412.94266,0.7095016,336.58737,229.38966,0.8028604,303.86377,385.50012,0.8737324,210.19681,232.27652,1.0,180.52663,376.3595,0.989039
32,264.61044,222.48788,0.907885,268.11563,237.79872,0.84787756,240.02469,304.00745,1.0,225.68602,345.60855,1.0,222.60252,364.8189,0.8790432,213.56786,399.48346,0.7465204,217.03952,411.6635,0.6570005,336.55206,229.5262,0.80739117,304.70444,384.8025,0.8834758,210.24338,232.10864,1.0,180.22786,375.5671,0.9941233
33,264.60208,222.50862,0.91420627,268.25665,237.9856,0.86025816,240.09912,304.0199,1.0,225.45981,344.8866,1.0,222.32466,363.86273,0.83876,212.1662,399.61462,0.74793786,216.57834,412.6208,0.65695864,336.86887,229.65909,0.8155039,303.74786,384.84256,0.87993604,210.2441,232.05066,1.0,180.09998,375.37692,1.0
34,264.74973,222.3356,0.91338074,268.39993,238.10808,0.8605107,239.94777,304.09183,1.0,225.47517,345.3412,1.0,222.49666,364.87912,0.86941415,213.30087,399.92435,0.7038282,217.52573,411.89078,0.5996739,336.9172,229.85422,0.80725354,301.67007,385.00854,0.86700976,210.13492,232.10104,1.0,180.06676,376.9152,1.0
35,264.6958,222.36789,0.9111128,268.3912,238.08052,0.8587849,240.16168,304.2221,1.0,225.03159,345.45343,1.0,222.39584,364.8871,0.8833968,213.83347,399.88297,0.74297285,217.76704,410.93878,0.64296377,336.45602,229.67517,0.8006709,302.58115,384.60165,0.8853692,210.20428,231.91188,1.0,180.05609,377.2824,1.0
36,264.92215,222.3672,0.89096314,268.437,237.72865,0.85493034,239.87785,304.24252,1.0,224.88956,346.29745,1.0,221.45369,365.75027,0.91134226,214.11548,399.95557,0.7780017,218.05898,411.91663,0.7246943,336.07202,229.34338,0.80489665,303.7644,385.08972,0.89609057,210.67621,231.7854,1.0,180.31427,374.9263,1.0
37,264.70694,222.4459,0.89097786,268.112,237.87587,0.8505166,239.83151,304.04697,1.0,224.93541,345.5231,1.0,221.4708,365.07626,0.88719267,213.76225,400.21252,0.80876046,218.43161,412.33804,0.7765455,336.6552,229.6215,0.81107825,303.0662,385.20337,0.86988336,210.24353,232.02995,1.0,180.53989,375.2888,1.0
38,264.6235,222.56717,0.896007,268.0333,238.08853,0.8579042,239.95053,304.02512,1.0,224.45737,345.9521,1.0,220.8593,365.5787,0.88180465,213.0833,399.9127,0.77846813,217.18126,411.3758,0.67881674,336.59888,229.50804,0.82420486,302.58005,385.69424,0.8633236,210.2015,232.33484,1.0,180.52722,375.48926,1.0
39,264.76468,222.60204,0.8815087,268.03378,237.70688,0.8455714,239.86511,303.96,1.0,224.17099,345.52493,1.0,220.99309,365.21808,0.8514417,213.01364,400.04272,0.8214939,217.3451,411.86484,0.7670897,336.61,229.4185,0.82372,303.41776,385.83386,0.8856539,210.09456,232.22104,1.0,180.40407,375.22964,1.0
40,264.58698,222.75943,0.8887158,267.9654,238.16469,0.852524,239.92506,304.01398,1.0,224.4652,345.47018,1.0,221.05006,365.15866,0.84333575,214.1722,401.29138,0.85621464,218.04736,413.85706,0.83109045,336.4856,229.27231,0.81108725,303.81717,385.1481,0.8943667,209.91661,232.4166,1.0,179.88597,375.3215,1.0
41,264.64917,222.67375,0.8899342,268.05853,238.28555,0.8470494,239.89377,303.99197,1.0,224.31532,345.24298,1.0,222.04524,363.10245,0.825459,212.62796,400.75418,0.86378485,217.11092,412.51712,0.7930178,336.5045,229.1705,0.80856013,302.7818,384.78235,0.8619482,209.96873,232.64777,1.0,179.80132,375.211,0.9959704
42,264.75452,222.67458,0.871116,267.90378,237.70445,0.8237126,239.72557,304.2481,1.0,224.03258,346.1621,1.0,220.69054,365.52753,0.8648852,213.64357,400.19733,0.8677994,218.0236,412.41296,0.8176523,335.97427,229.05199,0.79339045,303.31015,384.71783,0.87083393,209.96635,232.74028,1.0,180.22174,374.98743,1.0
43,264.57217,222.7588,0.869519,267.85046,237.74513,0.83482003,239.53821,304.10596,1.0,223.825,346.046,1.0,221.13908,363.65726,0.83167815,214.06195,400.93857,0.8638334,218.84639,413.38992,0.8361621,335.9824,229.10588,0.79258764,302.74518,385.74197,0.8734067,210.0501,232.4082,1.0,179.95834,375.41922,1.0
44,264.48383,222.89262,0.87657636,267.8104,237.8112,0.8377566,239.32867,304.02783,1.0,224.0386,346.2558,1.0,220.9424,364.44238,0.84654385,213.6574,401.2709,0.88772553,218.80064,413.16135,0.84186894,335.92142,229.2042,0.78551465,302.2034,385.7908,0.8656323,210.40198,232.76053,1.0,179.58234,374.59863,1.0
45,264.67175,222.84404,0.8844058,268.06735,237.99373,0.8372761,239.53662,303.78705,1.0,224.06113,345.63962,1.0,220.87236,363.5629,0.8241626,213.00732,400.58218,0.8480695,218.48834,412.8738,0.80188316,336.0484,229.17921,0.7952179,302.7701,386.0032,0.89270073,209.93214,232.94539,1.0,179.81314,375.44846,1.0
46,264.78732,222.86789,0.8783714,268.10254,238.06436,0.83677894,239.54312,304.18256,1.0,223.77415,346.42255,1.0,220.09047,364.8148,0.84538,214.14215,401.62405,0.82418406,218.56361,413.88068,0.78895146,336.35458,229.18088,0.7997444,303.054,386.2545,0.8991757,209.90956,232.6878,1.0,179.97992,375.8098,1.0
47,264.69287,222.86783,0.873797,267.96976,237.73727,0.8274727,239.38788,304.20676,1.0,224.10677,346.65588,1.0,220.4273,364.754,0.84930605,214.14027,400.98688,0.8180153,218.28456,412.851,0.7575002,336.01242,229.27167,0.80067074,302.5617,386.2495,0.8898641,209.74149,232.63452,1.0,180.3455,376.5597,1.0
48,264.1413,222.57977,0.8693026,267.51794,237.39989,0.84627384,239.09026,304.2627,1.0,224.16345,347.0118,1.0,221.32845,365.1737,0.8579771,214.67377,402.0512,0.8638488,219.1695,414.01004,0.83445984,335.95078,229.65234,0.80065346,302.83362,385.33676,0.8798373,210.15863,232.58948,1.0,180.16528,377.613,1.0
49,264.03125,222.80814,0.87203,267.31647,237.34834,0.83476675,239.41026,304.25827,1.0,224.0945,347.15756,1.0,221.59146,364.3837,0.8534143,213.31648,400.89325,0.819462,217.49586,412.00992,0.749978,335.8781,229.60777,0.795961,302.91742,385.30893,0.87678295,209.74998,232.5239,1.0,180.50926,378.30917,1.0
50,264.04837,222.92413,0.8806042,267.40735,237.74828,0.8361499,239.0818,304.07675,1.0,223.59291,346.87216,1.0,220.74315,365.40567,0.8465165,213.09312,400.38492,0.8501507,216.72401,412.39288,0.77712935,336.118,229.603,0.79415834,301.70752,386.4764,0.84168,209.51411,232.57265,1.0,180.60233,378.18848,0.97181684
51,264.09073,222.95717,0.8823346,267.45868,237.72704,0.839644,239.11185,303.87488,1.0,223.63977,346.67688,1.0,220.65002,365.4249,0.86356395,214.13565,401.42206,0.7532792,217.05652,412.72327,0.6682611,336.2059,229.66383,0.7984211,302.3376,386.4571,0.8388119,209.42056,232.60591,1.0,180.5154,378.5994,0.98642427
52,263.81793,223.1005,0.87975764,267.33948,237.84027,0.84023094,239.12706,303.9172,1.0,223.19992,346.764,1.0,220.50992,364.34814,0.87811863,213.95535,401.4873,0.7637005,217.29193,413.16406,0.69566244,335.8177,229.94952,0.8055162,302.08542,386.55624,0.8366234,209.3066,233.39796,1.0,180.75717,378.9261,0.99671876
53,263.05127,223.42535,0.863972,266.3856,238.06335,0.83257407,239.21986,303.89603,1.0,223.17119,347.2958,1.0,220.3762,364.369,0.8969242,214.1795,401.46774,0.7146503,217.61732,412.69955,0.619277,335.753,230.10513,0.8051122,302.39554,387.261,0.8321989,208.63602,234.56326,1.0,180.87212,380.3409,1.0
54,262.79645,223.4825,0.8647575,266.15137,238.28622,0.82386875,239.00627,303.65497,1.0,223.57533,346.85196,1.0,220.65567,365.28644,0.852698,215.11086,402.36127,0.7949823,218.2123,414.0885,0.78240687,335.5398,230.67242,0.80555105,301.7249,386.7558,0.840747,208.60036,234.88663,0.99855447,180.65584,378.8205,1.0
55,263.19165,223.39178,0.8651744,266.50266,238.00642,0.82626396,239.1581,303.9182,1.0,224.01773,346.8701,1.0,221.35463,364.60175,0.86374474,214.40489,403.04456,0.83570045,218.29106,414.16382,0.8061925,335.1272,231.30353,0.82669145,301.6852,387.06226,0.8708298,208.67426,234.21307,1.0,179.92227,377.6556,1.0
56,263.25156,223.35161,0.85690635,266.58102,237.92627,0.81403506,239.42117,304.24948,1.0,223.59604,347.271,1.0,220.85254,365.12872,0.88226825,214.63446,403.67596,0.9157374,218.40227,416.05515,0.922594,334.44452,229.98761,0.80624074,301.55524,387.08566,0.8767116,208.77887,234.17372,1.0,180.04378,378.08484,1.0
57,263.47598,223.29233,0.873015,266.9949,238.2878,0.82592547,239.1377,304.0521,1.0,223.4803,347.8883,1.0,221.05197,365.25854,0.90671605,215.05598,403.56018,0.953367,218.72261,416.12244,0.9469054,335.2739,231.02383,0.8150366,301.23453,387.35727,0.8257901,208.45947,234.24327,1.0,180.18318,378.5451,1.0
58,263.39154,223.25818,0.87278426,266.7268,238.13873,0.83123446,239.2285,304.10498,1.0,223.82791,347.6391,1.0,221.53766,365.114,0.88842124,215.403,403.4208,0.911097,218.81413,416.08066,0.91612273,335.39813,230.82726,0.8165076,301.2721,387.35455,0.8378971,208.50346,234.32254,1.0,179.89455,379.44235,1.0
59,263.4238,223.05423,0.8868734,266.93192,238.03876,0.8521906,239.0352,304.1605,1.0,223.68036,347.6878,1.0,220.96075,365.04044,0.858256,214.62785,403.17056,0.8750421,217.72856,415.53598,0.84151024,335.00595,230.04758,0.8113513,302.51324,387.07556,0.90276533,208.50723,234.27007,1.0,179.57346,379.11142,1.0
60,263.2113,223.3532,0.841513,266.2797,237.44145,0.799044,239.2139,304.42667,1.0,223.838,347.06226,1.0,221.55547,364.5726,0.90247875,215.93666,404.58743,0.8852617,220.02705,416.59555,0.9092077,335.10147,230.4079,0.805317,302.57574,387.19318,0.8728932,209.01784,235.1482,0.96378994,179.54993,378.9061,1.0
61,263.22354,223.429,0.8573649,266.31833,237.62032,0.8170046,238.98749,304.38193,1.0,223.79915,346.5513,1.0,220.7506,365.3089,0.8672492,215.3196,403.5518,0.886277,219.12856,416.03824,0.8868899,335.17093,230.28029,0.811008,302.619,386.69864,0.8859665,208.9323,235.28004,0.9757418,179.37743,379.27744,1.0
62,263.23074,223.479,0.8575365,266.3845,237.7103,0.81881493,238.98065,304.20096,1.0,223.51622,346.55914,1.0,220.36946,365.34137,0.870355,215.92206,404.77283,0.91987467,220.10445,417.84903,0.9675541,335.03714,230.27278,0.80802906,302.5132,386.71127,0.9042012,209.03929,235.28989,0.9814961,179.43124,379.26013,1.0
63,263.22327,223.49867,0.84903073,266.2314,237.57011,0.8069528,238.8998,304.2581,1.0,223.47253,347.58115,1.0,220.21638,365.99905,0.8598288,214.78496,404.43204,0.8969687,219.4767,416.83746,0.9276462,335.01178,230.38094,0.81780124,302.9129,386.84277,0.9042661,208.92384,235.35239,0.98653346,179.63911,379.18692,1.0
64,262.9956,223.55449,0.8595935,266.09842,237.76169,0.8258914,238.77652,304.14127,1.0,223.34131,346.87735,1.0,219.86671,365.58276,0.8386449,214.7361,404.4657,0.8749778,218.83533,416.78345,0.8900619,335.0688,230.4225,0.8111722,303.21906,387.7799,0.8704154,208.72263,235.24539,0.9926536,179.66733,378.24118,1.0
65,262.8469,223.74525,0.8619868,266.06778,238.0746,0.82860804,239.05753,304.25635,1.0,223.07845,347.4312,1.0,220.3369,364.71747,0.8905679,214.64946,404.23846,0.8578494,218.32945,416.25406,0.84968686,334.97824,230.74654,0.7977246,303.30457,388.117,0.8845802,208.54282,235.45032,0.99240744,179.71933,378.60538,0.99906075
