scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,397.83487,207.18918,0.9202894,395.18942,220.45897,0.8861834,441.10675,283.50833,1.0,449.69772,324.53687,0.9359407,452.98584,340.59198,0.8608433,447.85812,379.68445,0.91858524,444.71368,394.93253,0.6929189,434.83286,206.85411,1.0,475.63962,353.03418,0.96431845,324.8753,221.52928,0.8936822,366.93814,357.25223,0.74544275
9,397.68658,207.19403,0.9180635,395.29462,220.75775,0.89038974,441.01324,283.61087,1.0,449.3915,324.556,0.9516148,452.72717,340.41183,0.84389883,448.25607,379.86823,0.8983447,445.0177,395.149,0.6679503,434.8777,206.89206,1.0,475.37762,352.988,0.97163826,324.85403,221.28731,0.9037002,367.3286,357.57455,0.744966
10,398.0907,205.8297,0.9129187,395.4022,220.26118,0.8750755,440.87265,283.65662,1.0,449.6587,324.2039,0.94963443,452.84113,340.15833,0.8541139,448.36642,379.15442,0.94022673,445.18,394.65707,0.71454614,434.74,207.15092,1.0,475.72922,352.6978,0.97641456,324.69327,221.22627,0.91405684,366.9767,357.42206,0.75859314
11,397.9824,205.8431,0.91023856,395.33487,220.22742,0.88113326,440.92047,283.78494,1.0,449.4312,324.5857,0.97348624,452.59644,340.5696,0.9012159,448.8983,379.17996,0.8875102,445.93707,394.58502,0.6796493,434.77396,206.9361,1.0,475.9263,353.06122,0.96750796,324.72684,220.6742,0.909911,366.62402,357.89032,0.73314756
12,398.6493,205.85353,0.9234375,395.09225,220.3452,0.87567997,440.79712,283.09152,0.9885148,449.4856,324.039,0.9030316,452.8696,340.18796,0.86516804,448.84848,379.1322,0.9037331,445.46582,394.6071,0.68272096,435.1743,206.29214,1.0,476.21606,352.8237,0.9850646,324.45343,220.92921,0.9046325,366.8838,357.35938,0.7326447
13,397.88513,206.89752,0.93091875,395.40094,220.08133,0.9040765,440.68192,283.36545,0.99995404,449.02695,324.05603,0.9360266,452.34552,340.31873,0.89392906,447.5456,379.44388,0.9428365,444.08307,394.94394,0.7171418,435.17545,206.4673,1.0,475.91693,353.60242,0.9999342,324.56757,221.01692,0.90135133,366.7154,357.3736,0.7435785
14,398.03668,206.9526,0.92341006,394.68338,220.3733,0.8936021,440.5667,283.3897,0.9939436,448.96057,323.8825,0.88897294,452.03833,339.6175,0.81844074,446.6788,379.19864,0.9751921,443.23416,394.91003,0.7285135,435.14142,206.72844,1.0,475.76077,353.39984,1.0,323.91705,221.14268,0.92644244,366.92667,356.4269,0.74076915
15,397.8071,206.99586,0.9157021,394.47397,220.21812,0.88728535,440.5791,283.53604,1.0,448.72372,324.81525,0.9739168,451.7203,340.47183,0.8735183,446.6845,379.78116,0.9823077,443.32816,395.8282,0.72874373,435.04907,206.65303,1.0,475.43967,353.53732,0.9954165,324.39764,221.3053,0.91375655,366.4156,356.8647,0.7528473
16,397.72638,207.05824,0.92129666,395.40353,220.24684,0.89680374,440.45938,283.7149,1.0,448.71585,324.98306,0.9843435,451.85284,340.8355,0.89823645,446.82355,380.04428,0.9887945,443.0712,395.66595,0.73026854,435.04593,206.84406,1.0,475.51648,354.00085,0.9976088,324.48315,221.62213,0.9215591,367.14502,356.89923,0.7540447
17,397.9947,205.74162,0.9130066,395.24097,220.38939,0.87446487,440.33792,283.7731,1.0,448.528,325.11267,0.9980427,451.80228,340.9833,0.8958991,446.27194,379.3672,0.96307355,443.0122,395.21906,0.7515403,435.06653,206.69302,1.0,476.07526,353.3013,1.0,324.41144,221.59775,0.9129652,367.0624,355.9005,0.74773777
18,398.135,205.70622,0.90353394,394.59744,220.04254,0.8666828,440.4363,283.7859,1.0,448.4558,324.89023,0.979192,451.90875,341.24286,0.9121157,444.59198,378.55853,1.0,441.0554,396.1582,0.82265645,435.12567,206.79512,1.0,476.10812,353.14078,0.9907674,324.4688,221.54607,0.9204171,366.69696,356.54025,0.75586593
19,397.6729,206.82617,0.91565716,395.14923,220.23581,0.890151,440.1099,283.49252,0.98623747,448.48767,324.16745,0.943289,451.89493,340.1541,0.85412455,445.93137,379.55768,1.0,441.94043,396.60898,0.77016723,435.0713,207.07234,1.0,476.1532,353.4374,1.0,324.35248,221.6437,0.918941,365.74094,356.5774,0.72965795
20,397.61612,206.92203,0.91990316,395.2015,220.43193,0.90104,440.0453,283.41635,1.0,448.69507,324.1869,0.941957,452.05368,340.2592,0.8542173,445.4352,379.37378,1.0,441.70148,396.46588,0.78700566,435.0039,206.63116,1.0,476.33548,353.27356,1.0,324.44907,221.05571,0.91209054,366.17804,357.01917,0.7539948
21,397.74643,205.67767,0.9203319,395.09012,220.1795,0.8902938,440.02017,283.40677,1.0,448.61322,324.03372,0.93120813,451.99915,340.1697,0.86921686,445.4878,379.67883,0.99883485,441.756,396.8623,0.76655316,434.76862,206.80225,1.0,476.07562,353.45938,1.0,324.66086,221.41127,0.9004642,365.98932,357.3919,0.72680444
22,397.6437,205.69034,0.9216122,395.10544,220.35825,0.900658,439.82333,283.14877,0.98025876,448.44855,324.47073,0.9700443,451.73288,340.64633,0.8945569,445.25824,379.9623,0.9543865,442.62686,395.4653,0.69793546,434.78558,206.49536,1.0,476.40506,353.4911,1.0,324.6412,221.21877,0.909072,366.04395,357.18814,0.73258394
23,397.55844,205.62549,0.9178118,395.0546,220.08812,0.8796557,439.64667,283.62753,0.9852076,448.33505,323.95743,0.9660433,451.64087,340.17264,0.8929521,445.73273,380.1522,0.9091845,443.25876,395.7598,0.6302889,434.6672,206.58388,1.0,476.38773,353.34332,1.0,324.14764,220.89563,0.91455364,366.8457,357.18518,0.7298881
24,397.94324,205.39575,0.92971617,395.30115,219.87584,0.8855792,439.50024,283.17413,0.99506015,448.34146,323.88174,1.0,451.99457,339.87415,0.9097263,445.67078,379.68973,0.911593,443.53848,395.37723,0.65153474,434.65344,206.11734,1.0,477.13947,352.60016,1.0,324.0445,221.12167,0.8922284,366.7161,356.19284,0.7538829
25,397.51212,205.4294,0.9336938,394.96954,219.85213,0.878914,439.71417,283.11984,1.0,448.39325,323.64062,0.9299351,451.98047,339.70868,0.8628843,445.94376,379.81628,0.9545749,443.36655,395.69437,0.69690394,434.38095,206.25128,1.0,477.15054,353.0156,1.0,323.74615,221.14177,0.903464,367.60007,355.98962,0.7376124
26,397.59714,205.44759,0.9378661,395.16763,219.96178,0.90391266,439.4093,283.27075,0.98535186,448.44513,323.61407,0.9401208,451.83548,339.85303,0.8837709,445.7218,379.77026,0.95621085,441.57095,396.77228,0.7116958,434.1799,207.16151,1.0,476.962,352.66046,1.0,324.2002,221.99374,0.89841574,367.2162,356.65686,0.7637146
27,397.32718,206.82024,0.9344089,395.13037,220.35915,0.9111858,439.4223,283.11725,0.9747518,448.24335,323.52957,0.9404604,451.77585,340.1703,0.90856427,445.45444,379.83292,0.94376856,442.6614,395.2085,0.682169,434.48047,206.84904,1.0,476.59662,352.91385,1.0,324.27646,221.7849,0.9139442,366.17975,356.25183,0.7379113
28,397.35074,206.85025,0.9386831,394.99783,220.27608,0.9114554,440.43094,282.32294,0.9698336,448.1832,323.55725,0.93123204,451.81586,340.22906,0.9084558,445.46478,380.538,0.9781872,442.29272,395.82635,0.6937987,434.6031,206.92435,1.0,476.4531,353.3796,1.0,323.9081,221.48134,0.9203134,366.99747,356.6998,0.74327826
29,397.33377,205.76645,0.93360734,394.88123,220.19685,0.90530276,439.53302,283.58084,0.9905962,448.2423,323.948,0.9860341,451.70093,340.56375,0.9334157,444.75333,380.6732,0.9821458,439.43732,397.7527,0.7295098,434.71356,206.87518,1.0,476.40033,353.26184,1.0,323.75403,221.706,0.91811484,366.445,356.26324,0.7393216
30,397.22046,206.6681,0.9453324,394.8732,220.24712,0.9358203,439.50012,283.49274,0.99158937,448.4303,323.68408,0.94695485,451.8289,340.2909,0.9070576,445.7224,380.66272,0.9487077,440.8885,398.54083,0.6650281,434.66553,206.83345,1.0,476.48157,353.1323,1.0,323.86978,221.26018,0.92136824,366.89438,357.0336,0.7268243
31,397.25192,206.61732,0.9425923,394.85092,220.20287,0.9312857,439.85373,284.22363,0.99342096,447.94202,323.56302,0.93187755,451.50333,339.9648,0.87121576,444.78674,379.63766,0.9394024,440.34406,398.5694,0.69432175,434.72498,206.62238,1.0,476.80954,352.89938,1.0,324.0225,221.14598,0.8967908,366.45593,357.4747,0.7426568
32,397.12576,206.58745,0.9333557,394.8767,220.01048,0.92988706,439.311,283.30655,0.9811078,448.1286,323.6836,0.9744015,451.56305,340.33597,0.9471427,445.03784,379.57724,0.95017153,440.76978,396.6913,0.69368505,434.75153,206.70898,1.0,476.5972,352.69806,1.0,323.63223,221.12598,0.924747,366.03647,357.33334,0.76453847
33,397.2487,206.60468,0.9424426,395.0621,220.06972,0.93091047,440.16476,284.10233,0.9862983,447.87228,323.30508,0.8931338,451.1663,339.45972,0.8472862,443.5165,379.37915,0.9376373,438.97577,396.398,0.7264632,434.96423,206.49406,1.0,476.61023,352.40445,1.0,323.94662,221.70793,0.9047999,366.0745,357.273,0.74382985
34,397.39658,206.59427,0.9321143,395.21793,219.94894,0.91338634,440.32657,282.49475,0.97455364,447.90125,323.62122,0.9257409,451.33395,339.91437,0.89388573,443.83932,379.61307,0.94383794,439.51532,396.84384,0.71677166,434.85626,206.52667,1.0,477.14474,351.9543,1.0,324.00748,221.8208,0.9091339,365.2025,356.9582,0.74633366
35,397.28375,206.60358,0.9407517,395.2982,220.11765,0.93206054,439.02844,283.22098,0.97804743,448.1997,323.87833,0.88729614,451.43573,340.1708,0.8418029,443.22128,379.7433,0.9300196,439.44705,396.93637,0.6994375,434.89978,206.71065,1.0,477.16217,352.23795,1.0,323.64465,221.01445,0.92899454,365.75784,357.1011,0.749809
36,397.66357,205.51938,0.9341846,395.49197,219.83258,0.8935411,440.29996,282.30338,0.98788536,447.13535,323.42505,0.904711,450.93903,339.90543,0.88266045,442.79025,381.12238,0.883064,437.96463,400.14713,0.7489609,433.9995,207.07013,1.0,477.95407,351.70407,1.0,324.14865,221.6779,0.9229702,365.52118,359.19525,0.763716
37,397.62823,205.49557,0.9343214,395.52213,220.03291,0.88589674,439.91788,282.51324,0.9986935,446.7622,323.05533,0.8823624,450.40427,339.48557,0.8779497,441.30777,380.83975,0.88030285,437.9967,399.66394,0.72918123,434.00842,207.27762,1.0,477.667,351.69345,1.0,323.67828,221.6102,0.92428225,365.1409,358.67096,0.7596308
38,397.5187,205.58226,0.9339831,395.37573,219.9326,0.89808303,439.94336,282.08136,0.9857462,446.7408,323.29227,0.85294145,450.39853,339.5491,0.8473919,442.1217,380.75513,0.88448966,437.51154,399.36612,0.74737555,433.9277,207.0654,1.0,477.3158,352.16757,1.0,323.96158,221.41551,0.9239321,365.22495,357.9515,0.7954715
39,397.49844,205.61856,0.93408173,395.14908,219.94356,0.9012473,440.0752,282.7303,0.99285185,446.66995,322.90622,0.87717456,450.318,339.24005,0.88095635,441.45938,380.3655,0.8965814,436.92624,396.10498,0.72992,433.88962,207.04677,1.0,477.19775,352.26215,1.0,323.67783,221.33531,0.89864236,364.80157,358.3292,0.77543074
40,397.53116,205.4737,0.92966944,395.22202,219.7741,0.8727077,440.0461,282.58102,0.9843087,446.87274,323.47897,0.89273936,450.593,339.7757,0.87136304,440.76587,380.89026,0.906291,436.00095,396.89328,0.7719576,433.93134,207.25995,1.0,477.45273,352.37494,1.0,323.66177,221.36433,0.92223734,364.51035,358.0533,0.7832929
41,397.18396,205.60202,0.93277293,395.07788,219.93242,0.90417004,439.9775,282.4383,0.96524936,446.79135,323.2311,0.8663869,450.62964,339.7111,0.86878806,441.64215,380.59833,0.95000345,438.0894,397.89008,0.78113323,433.9123,207.22023,1.0,477.16183,352.72678,1.0,323.7581,221.23436,0.93398404,364.83054,358.4903,0.7880971
42,397.3269,205.4404,0.9223928,394.95898,219.61018,0.9034746,439.85446,282.19235,0.9869094,446.90375,322.78226,0.8436007,450.28854,339.43832,0.85524166,441.31635,380.80057,0.937807,438.37863,397.67572,0.75095767,433.87286,207.17924,1.0,477.28098,352.52823,1.0,323.98938,221.29256,0.9205015,364.73682,358.89322,0.7869318
43,397.42303,205.39067,0.9225889,394.982,219.738,0.8982533,439.37204,284.48962,1.0,447.00443,322.87762,0.8631002,450.44955,339.67654,0.8754747,441.0856,381.0593,0.8922804,436.01044,396.55438,0.7106386,433.95026,207.05399,1.0,477.28674,352.75488,1.0,323.9657,221.46086,0.91497713,365.1202,358.99945,0.7760787
44,397.19708,205.47691,0.9271702,395.03366,219.88187,0.9002313,440.07468,282.15204,1.0,447.20538,323.25098,0.8566035,450.47992,339.92172,0.83832735,441.22076,382.3948,0.9195457,437.45444,398.278,0.76960635,433.82495,206.94736,1.0,477.3666,353.0625,1.0,323.75262,221.60611,0.902039,365.32925,358.0669,0.7608901
45,397.0275,205.55107,0.92693293,395.18036,219.97006,0.9075548,440.1821,282.33707,0.99445945,447.25204,323.28662,0.90219396,450.62473,340.1965,0.8876122,440.321,382.19733,0.84711367,436.29575,398.2235,0.72562414,433.80823,206.73888,1.0,477.15527,352.38657,1.0,323.26404,221.47836,0.9024969,365.10822,358.0809,0.76485175
46,397.12598,205.47488,0.9256895,395.26788,219.82256,0.8922847,440.1188,282.28564,0.99019605,447.38812,323.87213,0.8855987,450.83102,340.97147,0.8784187,440.7936,381.9107,0.8764647,436.52966,398.1202,0.7363671,433.95444,206.9285,1.0,477.0724,352.62946,1.0,323.31958,221.55841,0.9064596,365.63815,358.0799,0.7762149
47,396.97528,206.49489,0.92739475,395.22897,219.98407,0.91773456,440.07642,282.383,0.9794152,447.45383,323.71854,0.8786797,450.9045,340.62024,0.8845638,441.93597,382.4455,0.94133466,438.83286,398.79315,0.80785054,434.16287,206.81833,1.0,476.66446,353.02417,1.0,323.36697,221.5416,0.89430773,365.64035,358.16168,0.77418923
48,397.07904,206.76378,0.9406463,394.87384,220.30077,0.9428146,439.765,282.69,0.9645053,447.02097,324.31146,0.94884235,450.92258,341.6104,0.9554818,443.36197,382.73785,0.8678304,438.74142,401.87018,0.5944537,433.80246,207.24115,1.0,477.33417,352.91943,0.97917,323.2467,221.77628,0.93513733,366.19678,359.77368,0.70961523
49,397.06137,206.85944,0.92904884,394.6844,220.12764,0.93011904,440.04312,282.55408,1.0,446.87582,323.8707,0.90046644,450.58682,340.8253,0.89631,443.78107,382.83765,0.9025736,441.5039,400.25266,0.7203119,433.88882,207.26746,1.0,477.66177,352.78073,0.97944856,323.1315,221.9624,0.9199449,365.943,359.6303,0.71145445
50,396.9395,206.78546,0.9295617,394.4344,220.15413,0.93461406,439.862,282.5235,0.9825998,447.3565,324.4685,0.8616811,451.11996,341.37973,0.8762126,444.76337,382.81802,0.85898924,441.4947,400.9409,0.6603572,433.8057,207.20122,1.0,477.29776,353.0544,0.96802604,323.5101,222.11139,0.9325807,365.5091,359.0058,0.6745016
51,396.84262,206.75153,0.92869604,394.3196,220.0473,0.9360007,439.741,282.7038,0.9766459,447.1088,324.54242,0.92494714,450.8474,341.35565,0.8987493,444.17535,383.10248,0.9043859,440.81757,400.45547,0.73550117,434.0334,207.11105,1.0,477.30182,353.10947,0.98987705,323.08228,222.03526,0.9213377,365.46042,358.60684,0.6916169
52,396.9667,206.72633,0.90988964,394.30505,219.87598,0.9164497,439.81125,282.40833,0.9838026,447.17218,323.65027,0.86307013,450.80872,340.2065,0.82830584,443.9135,383.73203,0.8895526,440.1669,402.05927,0.7486765,433.73456,207.33508,1.0,477.22595,352.98798,0.9840593,323.05637,222.52382,0.9208085,365.6188,358.5185,0.69901913
53,396.8457,206.97278,0.9006293,394.24835,220.08247,0.89616615,439.72473,282.7672,0.9744179,446.89603,323.8041,0.8772114,450.5602,340.23984,0.82795966,443.58362,383.69086,0.86865515,439.06287,402.4089,0.7715073,433.3751,207.68126,1.0,477.221,352.72174,1.0,323.11633,222.83107,0.91364145,366.31183,359.09634,0.72187734
54,396.3395,206.93251,0.90892404,394.30356,220.00641,0.92536163,440.2729,282.57806,0.9889508,447.04468,323.3743,0.86561286,450.56284,339.70746,0.82882804,442.83365,383.78125,0.87470835,439.48492,401.75192,0.7652348,433.40665,207.36809,1.0,477.5421,352.633,1.0,322.65265,222.5901,0.9083979,367.1162,359.29706,0.74455667
55,396.61072,206.98892,0.91698146,394.65628,220.13373,0.9215603,439.90924,282.6768,0.9895914,447.12585,323.65906,0.9032318,450.79462,340.42395,0.88497555,443.98145,383.66193,0.86909825,439.79437,400.87753,0.75357854,433.89703,207.73035,1.0,477.19843,353.11954,0.99122083,322.91757,222.70912,0.90043813,366.4607,359.67575,0.74557364
56,396.38104,207.2527,0.92162097,394.48282,220.5614,0.91432554,439.77646,282.42285,1.0,446.79413,323.55045,0.8673159,450.24515,340.4608,0.8850924,444.28607,383.5189,0.8502975,440.51566,401.76392,0.728225,434.11398,207.79845,1.0,477.8534,352.29495,1.0,323.24506,222.6351,0.91035634,366.23416,359.4708,0.7082067
57,396.7649,207.15152,0.8982422,394.87164,220.0984,0.87291825,439.8772,282.54074,1.0,446.8021,323.48688,0.8752963,450.42883,340.1671,0.851117,444.3264,383.9033,0.8527906,440.92764,402.5671,0.70405716,434.0136,207.83403,1.0,477.23148,352.43628,1.0,323.3097,222.80627,0.9151697,366.05566,359.2732,0.7246571
58,396.77905,207.04414,0.8886565,394.91202,219.97308,0.8666907,439.92685,282.44846,1.0,446.8676,323.42514,0.8874115,450.42233,340.05234,0.8474927,442.9758,384.1926,0.8643698,438.88745,401.58887,0.75835097,434.00183,207.69257,1.0,477.23486,352.5467,1.0,323.27692,222.62737,0.9154106,366.2762,360.2432,0.7042053
59,396.68152,207.11865,0.8918307,394.85156,220.06024,0.8707448,439.86896,282.57523,1.0,446.9538,324.16666,0.9369328,450.4627,341.09906,0.92143226,443.12167,383.57816,0.8835797,439.35968,401.20837,0.7905482,433.8362,207.91457,1.0,477.5094,352.6638,1.0,323.35986,223.00127,0.91468424,366.1101,359.96008,0.7065124
60,396.55347,206.6316,0.9160278,394.851,219.37386,0.9033982,439.73746,282.8404,0.99684006,447.25928,324.201,0.8775874,451.24585,340.02878,0.7748147,443.66727,383.37225,0.87602854,440.4121,399.51913,0.7521804,433.93048,208.28314,1.0,477.2285,352.43018,1.0,322.2285,219.61984,0.9080213,365.9812,359.1315,0.752621
61,396.6117,206.63693,0.9033578,395.0047,219.55939,0.89363855,439.62375,282.77356,1.0,447.09662,324.35043,0.93486446,450.79288,341.21182,0.91377485,445.15283,382.76855,0.8765117,441.56024,399.5804,0.72246844,433.76144,208.35738,1.0,477.251,352.79495,1.0,322.6257,219.71039,0.92264426,365.2176,359.1437,0.7183717
62,396.45624,206.6489,0.9109153,394.87073,219.41777,0.90301883,439.80908,282.9879,1.0,447.0228,324.48688,0.9028769,450.80872,341.28683,0.8841505,445.15274,383.33365,0.8970753,440.60065,400.2599,0.78732264,433.8169,208.02614,1.0,477.14893,353.11163,1.0,322.605,219.72598,0.93808943,365.7771,359.68307,0.7153034
63,396.59012,206.75328,0.9156743,394.80673,219.65068,0.9065173,439.7466,283.21866,1.0,447.1285,324.7363,0.9654226,450.7515,341.8223,0.9541649,445.1771,382.28677,0.87818086,440.96805,399.1994,0.6955416,433.88065,208.21576,1.0,477.4549,352.75903,1.0,323.0833,222.75932,0.9245609,366.37067,359.84464,0.70877683
64,396.65552,206.69801,0.90100676,395.12372,219.78253,0.8841665,439.55624,282.73404,1.0,446.70355,324.58527,0.9345587,450.4049,341.4277,0.9141841,444.9664,382.52368,0.9023148,441.58994,399.5984,0.71843207,433.95447,207.97011,1.0,477.27206,353.09738,1.0,322.89703,219.53209,0.9206584,366.4082,359.5196,0.7297512
65,396.60617,206.7396,0.90759784,395.03394,219.7968,0.89116347,439.5723,282.7613,1.0,446.72913,324.65985,0.92008936,450.4062,341.32657,0.8902385,444.78198,382.46106,0.9014047,440.41968,399.82385,0.6924498,434.19067,207.91006,1.0,477.38196,353.1063,1.0,322.83447,219.82265,0.91670734,366.17587,359.64282,0.73237354
