scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,257.81528,208.20203,1.0,256.99634,226.8093,1.0,215.59706,273.08292,0.8334282,195.86543,302.56305,1.0,190.582,323.95798,1.0,186.1993,361.08688,0.89261776,191.82295,381.029,1.0,324.42667,225.76068,0.8138875,255.40787,348.43066,0.7681205,208.0722,225.63708,0.8849117,152.26408,342.9467,0.79335386
9,257.8253,208.19037,1.0,257.06052,226.913,1.0,215.46994,273.2481,0.83370525,195.93588,302.7412,1.0,190.81828,324.34372,1.0,186.88829,361.861,0.8969167,195.22011,380.86383,1.0,324.08398,225.98601,0.82030916,254.67255,348.90253,0.80175406,208.00838,225.73166,0.89803344,150.63655,341.30826,0.78433573
10,257.5487,208.05107,1.0,256.79016,226.86023,1.0,215.72905,273.04404,0.8155855,196.0424,302.52594,1.0,190.9344,324.21176,1.0,187.20314,362.7298,0.9016959,195.2911,382.2169,1.0,324.0992,226.02806,0.8148076,255.15239,349.10846,0.807469,207.75111,226.26819,0.9023841,150.46446,341.4355,0.7999925
11,257.82858,208.07878,1.0,257.02795,227.02376,1.0,215.93379,272.9763,0.8155949,196.16655,302.5685,1.0,190.86386,324.50403,1.0,187.2467,363.07098,0.91506845,195.80766,382.50424,1.0,324.0206,225.93361,0.80752116,255.03677,349.4055,0.7874263,207.79503,226.22395,0.89707106,151.10184,341.8983,0.80017656
12,257.8205,208.74586,1.0,256.992,227.4433,1.0,215.93918,272.77896,0.8093766,196.05827,302.57083,1.0,190.7772,324.31735,1.0,186.30609,362.55786,0.85973495,194.1208,380.86612,1.0,323.90247,225.87175,0.8390633,254.68333,349.3265,0.8059498,206.07652,224.56198,0.91238457,151.34276,343.27237,0.7346741
13,258.24063,208.97998,1.0,257.31204,227.3959,1.0,215.71254,272.95175,0.82533705,195.97241,302.809,1.0,190.66835,324.58502,1.0,186.88914,362.1289,0.89858675,194.48706,379.61633,1.0,324.02536,225.50383,0.8186965,254.74524,349.62357,0.7950192,205.89777,224.79497,0.9262158,151.62581,343.34702,0.74675465
14,258.0432,208.5738,1.0,257.0111,227.28352,1.0,215.4005,272.98593,0.8129859,195.79692,302.72778,1.0,190.54778,324.6137,1.0,186.1977,361.73694,0.89766693,193.94196,379.35092,1.0,324.09088,225.58069,0.81737804,254.81502,349.78876,0.78968585,207.29984,225.79436,0.9274595,151.74706,342.9193,0.7513393
15,258.1516,208.38205,1.0,257.34692,226.75095,1.0,215.59943,273.0658,0.8130543,195.81607,302.68442,1.0,190.18213,324.70844,1.0,186.59561,363.04712,0.9094281,194.75642,381.3476,1.0,324.10226,225.21313,0.823484,254.6312,349.4502,0.76923245,207.31252,225.40866,0.9305274,151.61067,343.619,0.74263823
16,258.32007,208.68552,1.0,257.32785,226.96779,1.0,215.4143,273.03186,0.8045748,195.90475,302.57852,1.0,190.41687,324.54166,1.0,187.17902,363.4439,0.8853167,195.31734,382.08093,0.9813159,323.7848,224.88348,0.8182919,254.61263,350.469,0.76218486,206.75644,223.7375,0.9390313,153.00122,342.25986,0.75388247
17,257.35745,208.30785,1.0,256.71555,226.80495,1.0,215.21155,272.94162,0.8015941,195.85837,302.75122,1.0,190.44469,324.63354,1.0,186.95683,362.96924,0.8950023,194.53314,381.8912,1.0,323.75394,223.8582,0.80479443,254.873,350.678,0.75393116,206.34216,223.03421,0.91967255,151.09077,343.30887,0.7559542
18,257.78647,208.09782,0.9985646,257.49542,226.19102,1.0,215.27194,273.12488,0.81798667,196.02235,302.97104,1.0,190.51396,324.92596,1.0,186.90076,362.98557,0.9042907,194.76938,381.69708,1.0,323.2758,223.09872,0.78686434,255.47514,351.2471,0.78317374,206.22694,221.03235,0.8927501,152.2094,344.626,0.77855027
19,257.378,208.10939,1.0,257.13834,226.64227,1.0,215.11504,273.17874,0.8206766,195.90666,302.90662,1.0,190.6392,324.75797,1.0,186.13876,361.6868,0.8866916,193.89226,379.7682,1.0,323.18616,220.97363,0.7954014,254.73865,351.39676,0.7794396,205.82594,220.51413,0.86547655,152.26643,344.71283,0.77110904
20,254.98969,208.87704,1.0,257.25412,225.38301,1.0,215.09544,273.194,0.8295721,195.8714,302.96332,1.0,190.57867,324.81415,1.0,186.77354,363.22986,0.9004716,194.36368,382.01447,1.0,324.02863,220.27524,0.8298287,254.67928,352.1596,0.75343347,205.93137,221.15886,0.87627757,152.39514,344.82767,0.7757982
21,255.47823,208.75926,1.0,257.39822,225.50053,1.0,214.93124,273.24088,0.84411156,195.63812,303.08005,1.0,190.4983,324.74246,1.0,186.0634,362.16043,0.8795826,193.62141,379.86496,1.0,323.67984,219.46292,0.84774286,256.0155,352.0052,0.7732081,205.88431,220.9153,0.8827372,152.55214,342.6911,0.7660692
22,255.29771,208.457,1.0,257.11957,225.31956,1.0,215.06242,273.01215,0.8373721,195.58434,302.83032,1.0,190.5191,324.5345,1.0,186.51929,362.98578,0.88410556,195.00215,381.6773,1.0,323.64496,219.1857,0.83306205,256.0511,352.1097,0.76803964,205.92929,221.26569,0.88094825,152.20055,344.67883,0.7731798
23,255.379,207.87694,1.0,257.15875,224.78224,1.0,214.74834,272.88464,0.81969273,195.3406,303.33652,1.0,190.45462,324.847,1.0,186.276,362.45053,0.9107135,194.47595,381.20407,1.0,323.84503,219.10031,0.8301052,256.57715,352.92426,0.7765963,206.08644,220.86348,0.8705791,152.22185,344.84183,0.7819122
24,255.68597,207.69966,1.0,256.90967,224.75838,1.0,215.08282,273.7406,0.8719721,195.0789,303.52972,1.0,189.93004,325.38834,1.0,186.93956,362.79758,0.9042427,194.71913,381.50177,1.0,323.93173,219.35219,0.82479644,255.97716,352.87067,0.78346014,205.79376,221.05876,0.83539176,152.5607,344.89014,0.7663049
25,255.56087,207.63876,1.0,256.77933,224.77184,1.0,215.25066,273.70404,0.8725046,194.91231,303.36377,1.0,190.0082,324.94165,1.0,187.01013,362.57327,0.91240746,194.5311,381.11093,1.0,323.83423,219.27982,0.8334451,256.05615,352.84366,0.7624239,205.95045,221.13852,0.8272088,151.33023,343.8003,0.7436451
26,255.52391,207.63885,1.0,256.83582,224.71107,1.0,214.97339,273.83646,0.8879552,194.42584,304.734,1.0,189.68211,325.04214,1.0,186.87045,361.95358,0.88084185,194.49785,380.62042,1.0,323.67337,219.28311,0.82035977,257.35074,352.83038,0.745583,205.82637,220.7348,0.8301209,153.18132,343.0812,0.7375028
27,255.27007,207.78232,1.0,256.69382,225.15134,1.0,215.00668,273.84583,0.88665736,194.53085,304.64282,1.0,189.81616,325.10983,1.0,186.87927,362.89508,0.895435,194.87134,381.7692,1.0,323.5437,219.14812,0.8123296,257.73096,353.12357,0.7540324,205.88683,220.64442,0.8302142,152.99585,343.07974,0.7421271
28,255.27936,207.87505,1.0,256.61743,225.37637,1.0,215.21866,273.9247,0.89055896,194.65819,304.5888,1.0,189.89922,325.17694,1.0,187.19107,363.95325,0.89495754,194.98154,382.6705,1.0,323.57205,219.18164,0.824106,257.3231,353.5512,0.7548972,205.6751,220.67526,0.8416945,152.57841,343.2638,0.7653976
29,254.8658,207.65862,1.0,256.41583,225.4643,1.0,214.75713,274.3341,0.91029835,194.3239,304.74133,1.0,189.57777,325.35452,1.0,187.23183,363.83777,0.8831183,195.54459,382.5782,1.0,323.67746,219.45702,0.81615907,257.44797,353.81036,0.7419835,205.67175,220.59464,0.8444616,152.21703,344.87344,0.7681
30,255.12354,207.82047,1.0,256.50568,225.47055,1.0,214.7733,274.28317,0.9086347,194.06763,305.00452,1.0,188.84935,325.9523,1.0,186.96455,363.48505,0.9267537,194.99529,382.22443,1.0,323.41357,219.23134,0.8095921,256.6607,353.9745,0.730534,205.54065,221.00453,0.8459479,152.15913,344.57117,0.7878908
31,255.26208,207.73666,1.0,256.56973,225.4973,1.0,214.73758,274.43024,0.91522115,194.1029,305.4209,1.0,188.58968,326.50873,1.0,187.15865,363.77136,0.93506026,195.51122,382.09714,1.0,323.5293,219.15994,0.82578814,257.33066,354.08548,0.7306279,205.55258,221.06055,0.8353428,152.15562,343.30002,0.78261566
32,255.38167,207.67896,0.9948494,256.27832,225.813,1.0,214.81743,274.68295,0.9293676,193.99301,305.71375,1.0,188.44682,326.63266,1.0,186.6372,363.33954,0.9638079,194.06364,381.4616,1.0,323.59738,219.3289,0.82444364,257.53125,354.26822,0.72743505,205.5461,221.02649,0.83801544,151.91322,342.81348,0.80838007
33,255.70485,207.64938,0.9987769,256.6787,225.6586,1.0,214.55836,274.90417,0.9281975,193.92915,305.8188,1.0,188.31831,326.72437,1.0,186.45378,364.19043,0.9908297,194.14853,382.87125,1.0,323.2722,219.46423,0.8315693,257.43027,354.27222,0.74639666,205.55652,220.90666,0.83094674,151.84145,343.37695,0.78967696
34,255.62772,207.63997,1.0,256.6073,225.35672,1.0,214.636,275.0295,0.9159067,193.72818,306.05875,1.0,187.83173,327.08423,1.0,186.3238,364.58475,0.99673706,193.91147,382.88696,1.0,323.5265,219.63141,0.83631927,256.32474,354.69147,0.7542069,205.37766,220.85942,0.83302355,151.4659,344.33215,0.78400356
35,255.22188,207.37823,0.99552226,256.1848,225.7082,1.0,215.17282,275.18204,0.91574407,193.90738,306.17636,1.0,187.64687,327.16858,1.0,185.92424,364.3674,1.0,193.72983,382.72345,1.0,323.56543,219.45436,0.8307836,256.88675,354.63147,0.7345196,205.4586,221.06248,0.836766,151.33116,344.67316,0.7893729
36,255.34987,207.44434,0.9880661,256.22455,225.57672,1.0,213.86124,275.5627,0.97019935,193.39862,306.8663,1.0,187.18123,327.74786,1.0,185.7039,364.7083,0.96900684,192.69276,382.5638,1.0,323.60532,219.47415,0.80852884,256.90863,354.57712,0.7804954,205.89723,220.94159,0.8318591,151.6521,345.2439,0.7851347
37,255.00124,207.9173,1.0,256.06326,225.71986,1.0,213.86113,275.6018,0.9748752,193.28067,306.96646,1.0,187.03563,327.88245,1.0,185.9687,365.2467,1.0,193.64781,383.517,1.0,323.38705,219.29729,0.80455834,257.5684,354.9188,0.7738272,205.63663,220.7857,0.8348252,151.29057,345.83286,0.79951423
38,254.97964,207.78415,1.0,255.92209,225.72173,1.0,213.53613,275.79483,0.98815143,193.01105,307.20374,1.0,187.0025,327.985,1.0,186.11046,363.88116,1.0,193.64484,381.4914,1.0,323.3211,219.16035,0.8072859,257.53745,355.23206,0.7824907,205.55388,221.02911,0.8303237,151.65419,346.44876,0.7902815
39,255.15572,207.94655,1.0,256.12714,225.53409,1.0,213.30753,275.65198,0.98464197,193.00374,307.2502,1.0,186.98782,327.9435,1.0,186.00867,364.18555,0.99316025,193.12422,381.92142,1.0,323.43863,219.09355,0.813897,257.70203,355.3154,0.77116156,205.69745,221.14299,0.8333434,151.8356,347.1119,0.7875266
40,255.16492,207.76753,1.0,256.0883,225.44672,1.0,213.43193,275.56253,0.9805973,193.0589,307.4191,1.0,187.15404,328.1451,1.0,185.96252,364.48755,0.9973371,193.1525,382.34494,1.0,323.4231,219.13092,0.8230175,257.46545,355.64465,0.7981897,205.63596,221.14842,0.83666813,151.60696,347.42334,0.77793986
41,256.76184,206.43852,1.0,255.69623,225.76414,1.0,213.47806,275.7496,0.99935937,192.93752,307.6429,1.0,187.00093,328.48334,1.0,186.26591,365.3536,1.0,193.59702,383.03146,1.0,323.64227,219.13504,0.82067454,257.72083,355.552,0.7675278,205.55118,221.18153,0.842807,151.89404,347.025,0.7885505
42,256.84946,206.47314,1.0,255.98183,225.94504,1.0,213.78983,275.6976,0.9908837,192.66556,307.7681,1.0,186.74187,328.802,1.0,185.62164,365.36246,1.0,193.07266,383.4119,1.0,323.78564,219.17372,0.80509806,258.31482,357.7189,0.7732866,205.22832,221.411,0.8492009,151.54114,346.56842,0.80562073
43,254.80766,207.85027,1.0,255.972,225.85637,1.0,213.75027,275.763,0.99230576,192.60216,307.76758,1.0,186.58258,328.91245,1.0,185.31581,365.87274,1.0,192.6013,383.31857,1.0,323.59708,219.44548,0.79595006,258.85468,357.65936,0.81240404,205.14397,221.36098,0.85603225,151.36385,346.31653,0.80961794
44,256.85388,206.61491,1.0,255.82387,226.12738,1.0,214.0497,275.8552,0.99214315,192.6014,308.0839,1.0,186.37602,328.98734,1.0,185.16347,366.12308,1.0,192.76701,383.75583,1.0,323.49762,219.40665,0.7769677,260.31662,357.7444,0.833582,204.71347,221.54033,0.85677886,151.3447,347.01227,0.8186998
45,256.9697,206.73161,1.0,256.0068,226.2383,1.0,214.0438,275.8507,0.99130833,192.59203,308.42334,1.0,186.1833,329.27167,1.0,184.94005,365.71942,1.0,192.1407,383.53598,1.0,323.26007,219.3142,0.766532,259.06754,358.30362,0.8108973,204.69049,219.87552,0.8530548,151.38242,346.61252,0.825452
46,257.04517,206.57144,1.0,256.0034,226.64453,1.0,213.8477,276.0039,0.98990864,192.58578,308.4611,1.0,186.2671,329.3602,1.0,185.12321,365.3803,0.99287486,191.92891,382.85895,1.0,323.31622,219.63611,0.78187156,259.3174,358.33875,0.78958976,205.1368,221.71701,0.85091764,151.39539,346.61264,0.8309717
47,257.082,206.60837,1.0,256.06052,226.59691,1.0,213.89012,276.09177,0.99676204,192.44203,308.6948,1.0,186.13458,329.34647,1.0,185.12589,366.27548,0.9674933,191.57272,383.42102,1.0,323.4595,219.81554,0.79385424,259.3502,358.37125,0.7842055,204.60751,221.80768,0.85576105,151.22816,347.86868,0.8263246
48,256.32785,207.15205,1.0,255.39317,226.75853,1.0,213.97853,276.07913,1.0,192.76831,308.56216,1.0,185.87123,329.37958,1.0,185.29057,366.58865,1.0,192.37526,384.54218,1.0,323.6739,219.79857,0.7800464,258.20078,358.50534,0.8474061,205.14955,220.69148,0.83789927,149.7622,348.32425,0.82326233
49,256.79163,207.03242,1.0,255.6572,226.4652,1.0,214.1437,276.1249,1.0,192.64465,308.471,1.0,185.90485,329.62097,1.0,185.01332,366.39514,1.0,191.69238,384.38882,1.0,323.5144,219.71335,0.78328556,257.7148,358.55112,0.83931255,205.0471,220.64612,0.8526591,150.32198,348.52792,0.82308555
50,256.64276,207.19586,1.0,255.48448,226.84822,1.0,214.14964,276.06824,1.0,192.71521,308.69308,1.0,185.89462,329.66696,1.0,184.73334,367.29236,0.99908555,191.95377,385.1141,1.0,323.5336,219.45084,0.7752223,258.6373,358.32364,0.83284974,204.7788,220.64476,0.85858214,149.90973,348.0013,0.8400833
51,256.1505,207.28934,1.0,255.28004,227.03745,1.0,214.31204,276.07535,1.0,192.74164,308.8117,1.0,185.8436,329.80383,1.0,185.12285,367.3023,1.0,192.06628,385.30777,1.0,323.5433,219.46895,0.78089494,258.9015,358.27734,0.82316524,204.94429,220.82248,0.8546539,149.89844,349.32785,0.82586056
52,256.00183,206.95872,1.0,255.04085,226.84709,1.0,214.12357,276.04935,1.0,192.79697,308.77203,1.0,185.9659,329.7771,1.0,185.49396,367.28397,1.0,192.59459,385.3949,1.0,323.51065,219.67892,0.76651955,258.7478,358.2514,0.82697314,204.9411,220.78528,0.8624977,150.09647,348.92245,0.82418174
53,256.45248,207.08813,1.0,255.51456,226.74419,1.0,214.1215,275.98825,1.0,192.78865,308.6815,1.0,185.90564,329.8666,1.0,185.12259,367.71948,1.0,191.95227,385.65802,1.0,323.6595,219.73674,0.77626437,258.27142,358.37186,0.8036431,205.07373,221.18497,0.8640321,150.1293,348.27365,0.8286291
54,256.50394,207.17084,1.0,255.37515,226.82106,1.0,214.02345,276.04572,1.0,192.73041,308.7878,1.0,185.86493,329.9132,1.0,184.57986,367.51712,0.99862903,191.76233,385.48312,1.0,323.77783,219.89015,0.78096515,259.09644,358.52325,0.8007943,205.04976,221.02988,0.867881,150.17876,348.30136,0.831385
55,256.65552,207.10573,1.0,255.51091,226.77359,1.0,214.21422,275.8416,1.0,192.62605,308.9298,1.0,185.75002,330.01166,1.0,184.27473,367.21005,1.0,190.90912,385.3602,1.0,323.77377,220.05411,0.7892112,260.23956,358.63177,0.83241606,204.86353,221.26529,0.8573839,149.80948,348.37527,0.84944165
56,256.93692,206.7905,1.0,255.72081,226.61385,1.0,214.17558,275.77832,1.0,192.4786,309.17056,1.0,185.71017,330.20297,1.0,185.14937,368.30917,0.9960236,190.29514,385.52866,1.0,323.8989,219.97432,0.7916414,260.76938,358.3881,0.8541955,205.13423,221.39244,0.8526981,150.54291,348.71057,0.8434456
57,256.5386,206.7646,1.0,255.42404,226.4159,1.0,214.0061,275.85678,1.0,192.5294,309.4858,1.0,185.53609,330.4015,1.0,184.6012,367.9041,1.0,191.47589,385.81357,1.0,323.92297,220.07414,0.7825168,261.14804,358.10892,0.85263884,205.26692,221.2352,0.85570574,150.55843,349.6401,0.8327972
58,254.71889,207.79405,1.0,255.96852,226.13605,1.0,213.9635,275.72446,1.0,192.54147,308.9868,1.0,185.50882,330.05322,1.0,184.2724,367.4843,1.0,190.99478,385.40186,1.0,323.7093,219.90518,0.7702088,260.6866,358.3679,0.82751703,205.12082,221.02524,0.8568878,150.22746,349.07803,0.8372415
59,254.73404,207.9452,1.0,255.90805,226.12314,1.0,214.13109,275.69702,1.0,192.47162,309.18704,1.0,185.36337,330.40073,1.0,184.5556,367.3214,1.0,191.32855,385.41245,1.0,323.52597,220.08719,0.7706096,261.09464,358.29123,0.83076954,205.03574,220.84697,0.8558629,150.50111,349.0249,0.84371793
60,255.06712,208.14003,1.0,256.1584,226.29518,1.0,213.55087,276.9688,0.97546375,192.6302,309.5961,1.0,185.27046,330.58432,1.0,184.62502,368.7201,0.97672755,191.53673,386.56915,1.0,323.40594,219.92787,0.78146476,259.77292,358.6206,0.83500254,204.8067,220.70432,0.8696986,149.74724,349.92435,0.7994143
61,256.9309,207.11964,1.0,255.88327,226.49924,1.0,213.56499,276.67136,0.9813451,192.60114,309.4227,1.0,185.29764,330.43652,1.0,184.49893,368.372,0.96408516,191.28796,386.45618,1.0,323.60312,219.86198,0.79344183,259.56476,358.6403,0.8223979,204.784,220.62271,0.86839765,150.04404,350.25336,0.8199003
62,256.81647,207.43687,1.0,255.97581,226.64362,1.0,213.60757,276.66656,0.9895795,192.53642,309.69928,1.0,185.18057,330.60837,1.0,185.94745,368.3427,0.96710205,190.8061,385.87772,1.0,323.66736,219.77911,0.79772735,261.0339,358.33493,0.84195596,204.64186,220.61192,0.8680104,150.41196,350.44302,0.8134075
63,256.66547,207.37547,1.0,255.80113,226.81297,1.0,213.48384,276.676,0.98678154,192.41458,309.79083,1.0,185.11649,330.6576,1.0,186.0438,368.65536,0.9598806,190.87335,386.3268,1.0,323.51102,219.73586,0.7947142,261.30917,358.2316,0.8366559,204.73097,220.54767,0.8636385,150.4112,350.5687,0.81444985
64,256.85114,207.25491,1.0,255.8289,226.77406,1.0,213.67014,276.6359,0.98569185,192.3273,309.6022,1.0,184.94601,330.55493,1.0,184.76208,368.12082,0.9552027,191.38454,386.48245,1.0,323.6212,219.84459,0.80452853,261.4248,358.2185,0.8324762,204.55751,220.49307,0.86651456,150.24643,350.65613,0.8177795
65,255.05313,208.49182,1.0,256.2561,226.7309,1.0,213.83316,276.42673,0.9858101,192.35631,309.55444,1.0,184.9318,330.6237,1.0,185.59056,368.35864,0.95412374,190.66647,386.16058,1.0,323.64307,220.04971,0.80157405,261.6541,358.5947,0.8269148,204.69632,220.65823,0.8679543,150.65154,350.65244,0.81170857
66,257.0754,207.45984,1.0,256.14453,226.83852,1.0,213.67345,276.37436,0.9962328,192.21504,309.58658,1.0,184.96735,330.73566,1.0,185.60262,368.8126,0.9583214,190.26935,386.56598,1.0,323.87265,220.0116,0.8161324,261.59875,358.57547,0.8311018,204.91298,220.26971,0.8795599,150.50977,351.14243,0.81304437
67,256.88055,207.93198,1.0,255.97995,227.02177,1.0,213.27856,276.369,0.998354,192.09377,309.65686,1.0,184.89452,330.8776,1.0,185.62177,368.6705,0.954536,190.5067,386.2698,1.0,323.4901,219.92097,0.82329106,262.009,358.639,0.8242878,204.70784,220.56818,0.87918484,150.73619,351.8675,0.8151456
