scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,275.61566,182.0239,1.0,272.2917,192.83524,0.8332663,169.63216,179.9689,0.22952518,172.32959,192.87413,0.30111313,170.04294,201.51024,0.30524096,171.35786,190.47978,0.36375606,169.39584,212.0827,0.5913963,338.67615,204.06763,0.8459155,339.51773,200.67824,0.13436332,232.75117,173.69112,0.29084048,144.34917,190.09569,0.3207835
9,275.66373,181.87433,1.0,272.42438,192.76392,0.85997593,169.22664,181.31183,0.26399916,174.5716,188.12344,0.29627967,168.73587,201.79105,0.32112533,157.07655,200.45073,0.40946054,159.07123,217.24258,0.57266444,338.8053,204.15479,0.85609645,339.70718,200.60342,0.13602805,232.2454,175.54945,0.29117447,144.76614,192.09053,0.3437946
10,275.34894,181.70087,1.0,272.36038,192.83408,0.8788986,170.40213,182.90266,0.2659997,172.2045,194.89693,0.27037495,169.16148,202.99751,0.28815123,157.88202,201.70662,0.37564662,160.32738,218.15697,0.5458089,335.89825,204.3777,0.8386573,339.8964,200.30247,0.13902465,232.57591,176.45616,0.33466965,145.59969,192.07172,0.29773772
11,275.1341,181.54147,1.0,272.21533,192.61458,0.8665924,170.41452,183.832,0.27975863,176.75378,196.38118,0.25441056,168.51663,202.97322,0.2657379,158.28117,203.52141,0.4062761,159.45349,222.86171,0.595112,338.99432,204.33688,0.85147655,339.65784,200.4849,0.13618855,232.76617,176.64835,0.34622347,144.70592,196.05373,0.31170756
12,275.27823,181.22119,1.0,272.9984,192.11618,0.83803624,181.46686,180.37404,0.1776578,171.31679,196.01872,0.37565777,167.47394,208.0385,0.32074878,156.70535,205.17743,0.4236551,156.37498,223.79663,0.6585594,337.9995,205.20795,0.8335839,339.08908,200.67409,0.13550839,231.5128,176.66025,0.34840408,141.07025,201.98419,0.35591274
13,275.727,181.35771,1.0,273.3707,192.1062,0.8360462,181.88364,183.81053,0.25905532,209.7042,180.49625,0.31686932,168.79257,209.31691,0.22293198,157.70744,205.15385,0.36393288,157.98373,224.98906,0.5936455,338.1107,204.9616,0.82780904,181.59343,213.91153,0.14981002,231.99326,177.06627,0.40510738,142.29591,202.07439,0.27272916
14,275.55325,181.59732,1.0,273.31052,192.42921,0.8747875,181.35918,183.84518,0.28300428,209.91602,180.7131,0.30015525,168.46205,209.68275,0.2164737,158.72672,209.71031,0.3508824,158.35335,226.06335,0.5591546,337.9514,205.31622,0.8296309,181.41399,214.07779,0.15099306,231.57672,177.78836,0.43455952,143.22325,202.61906,0.28715727
15,275.669,181.45883,1.0,273.62836,192.38799,0.8607726,181.51869,183.80183,0.25809574,170.70245,200.7622,0.29537672,157.42065,213.54077,0.22172877,157.68076,210.92194,0.38907328,158.03352,229.13275,0.5662861,338.4435,205.31339,0.82007396,181.82562,215.04134,0.16487841,231.27147,177.78728,0.41910678,141.55109,203.6373,0.3409999
16,275.50418,181.41342,1.0,273.6137,192.43124,0.8725664,237.3799,195.95648,0.23463286,170.56816,199.82536,0.32060888,155.04063,213.2159,0.24146052,156.9665,211.27534,0.38666934,156.82127,228.9583,0.5854734,338.36502,205.251,0.82945913,181.45885,216.07764,0.1327096,231.07547,178.53932,0.46179983,140.74345,203.58087,0.36121958
17,275.52283,181.36255,1.0,273.7603,192.4329,0.85922724,237.19147,196.30962,0.2290951,170.7278,200.46179,0.290952,157.67592,213.60695,0.21469706,158.29475,211.34465,0.4093277,157.94868,229.52061,0.57661295,337.94153,205.59555,0.81309325,181.84833,215.60466,0.14774056,231.28294,178.39935,0.46671578,141.81795,203.63815,0.32637674
18,275.61002,181.52924,1.0,273.67178,192.30383,0.8404569,165.6486,193.68979,0.24778353,209.23712,185.6692,0.28800339,157.90543,212.69415,0.23303138,158.60611,210.47406,0.47354087,158.71696,229.15456,0.6282873,338.4258,205.18878,0.83945423,182.84949,215.22227,0.1620956,231.23549,178.03609,0.4613228,140.58426,203.08379,0.36438823
19,275.30246,181.81697,1.0,273.4394,192.54335,0.8509596,165.60466,194.17203,0.26632956,209.63153,186.3342,0.3017662,158.06538,212.5524,0.22084053,158.86116,210.08817,0.48125067,156.79584,226.10458,0.67026037,338.2227,205.27675,0.8217201,182.94724,214.81232,0.15093558,231.29182,178.27383,0.4735895,140.73029,203.77939,0.36888888
20,275.39563,181.92548,1.0,273.61655,192.64125,0.8675983,237.0591,196.15,0.23181626,203.60443,191.8453,0.31266233,158.89919,212.68634,0.23525503,160.17488,211.05817,0.43582398,157.74583,226.68832,0.65875244,337.95874,205.6761,0.84272754,182.38863,215.61424,0.15091954,231.1733,178.63269,0.4585442,142.17123,203.75334,0.33913824
21,274.75317,182.07927,1.0,272.99658,192.93842,0.8614805,237.90152,196.37589,0.23907204,203.9838,191.12581,0.3205802,158.19626,212.15971,0.26366532,159.70148,212.01501,0.47264794,157.588,227.80293,0.6637476,337.80838,206.19293,0.8408156,182.33574,215.57582,0.15815192,231.1382,179.01918,0.48513192,141.95992,204.76085,0.37709725
22,274.9155,182.26529,1.0,273.29977,193.08986,0.8594395,237.59932,196.22969,0.2582215,203.65065,191.91194,0.31073973,159.73155,213.48593,0.23176005,160.91548,212.15463,0.4036819,158.418,227.66916,0.56925094,337.67978,206.2408,0.8323956,181.75604,215.51012,0.15218042,231.56767,178.91765,0.4882357,144.27025,204.089,0.28023157
23,274.77585,182.6042,1.0,273.04724,193.35744,0.8670344,167.55779,194.90623,0.27996635,210.36838,186.9926,0.2973371,159.19173,213.15015,0.2358497,160.75443,211.37843,0.43472373,158.84378,227.00299,0.6346031,338.1862,206.75668,0.83961695,182.00832,214.78229,0.1384499,231.69792,178.16022,0.4799657,143.18024,203.638,0.31990445
24,275.07443,182.35048,1.0,273.31824,192.93309,0.8534326,166.57706,196.30922,0.3144268,204.81967,192.62912,0.3514206,166.85797,216.15265,0.22084695,160.19743,210.77338,0.44142926,158.17056,226.7455,0.69178253,337.48672,206.91196,0.8371871,336.09082,205.12946,0.11739058,231.58797,178.29733,0.49377394,142.65814,203.42484,0.2746274
25,275.17352,182.42487,1.0,273.3242,193.14871,0.84444606,168.2121,197.06905,0.33766434,204.81927,192.9824,0.35485026,167.38013,216.21355,0.22910415,161.90176,211.41519,0.44026732,158.65332,227.49417,0.6876419,338.1196,207.0341,0.8161971,337.26224,211.95052,0.12133164,231.42438,177.91731,0.47487718,145.02155,203.53098,0.21679875
26,275.34177,182.58528,1.0,273.4319,193.09308,0.8539852,167.04677,196.83488,0.3490983,205.08853,193.23262,0.34584317,166.62816,216.2358,0.22566135,160.99422,211.2961,0.47834834,158.5429,227.74754,0.6957878,337.86435,207.28198,0.81987756,337.01462,212.0919,0.11849906,231.7465,177.71289,0.44956228,143.46916,204.31326,0.2824557
27,275.26468,182.47707,1.0,273.54642,192.96889,0.8580156,167.13622,196.46017,0.30865788,206.15353,193.43204,0.33873817,166.88446,215.88538,0.2543981,160.50562,211.92139,0.46292642,158.7441,228.35577,0.6660957,335.6971,207.61757,0.8024734,182.91267,215.57904,0.120939605,231.87889,178.83897,0.48268938,143.66422,204.67628,0.2994415
28,275.49945,182.41026,1.0,273.68256,192.87994,0.85000753,167.63937,196.02133,0.28637558,206.45049,193.27892,0.32509217,158.95035,214.15746,0.2633069,158.67729,210.44467,0.46472716,158.7594,229.02568,0.6275688,336.0355,207.61429,0.8147755,183.07228,216.33276,0.13216695,232.06525,178.96216,0.4505785,143.9372,204.46393,0.3077096
29,275.51645,182.15623,1.0,273.9129,192.99168,0.8549514,169.02457,197.83954,0.33259618,207.03047,194.07745,0.3122094,167.12766,216.58287,0.22201957,160.55142,209.81068,0.4259398,160.64133,228.09192,0.60434,336.05698,207.59406,0.8275504,337.19547,211.93613,0.12131202,231.86351,178.85687,0.44479164,145.7126,204.1895,0.24063246
30,275.69714,182.08653,1.0,273.9601,192.94388,0.87554604,168.7734,196.92207,0.29422858,207.75804,193.62115,0.37566286,167.22069,215.80293,0.26397422,160.53511,211.19247,0.4434995,160.51913,229.6793,0.56071526,336.14606,207.1867,0.8360591,337.30035,211.22118,0.13572943,231.90784,178.63972,0.46241647,145.42554,204.55052,0.2788624
31,275.99316,181.72261,1.0,274.3917,192.66386,0.8913756,168.24974,197.20723,0.32198298,206.85965,194.248,0.41280162,159.5697,213.39641,0.25155535,159.68626,212.06584,0.48038888,161.3978,232.78424,0.63301444,336.01117,207.66989,0.81603533,187.69083,215.49365,0.11366764,231.61925,178.95079,0.47202227,143.50485,204.89789,0.34870246
32,276.67978,181.4926,1.0,275.21704,192.18594,0.8727737,167.90074,197.52628,0.33679876,207.39691,194.30687,0.37868255,158.86775,213.26723,0.27971342,159.64673,216.0499,0.5142188,160.97237,234.39148,0.67140484,336.91373,207.95923,0.8366431,188.28468,215.37192,0.14267354,232.13573,180.06546,0.52531,143.86009,206.49841,0.37531564
33,277.538,181.47403,0.98766434,276.15665,192.17632,0.85438913,167.46573,197.74873,0.33006105,207.41652,194.82846,0.38988215,158.35876,212.77188,0.2855345,159.06097,216.16957,0.53303844,160.72617,234.14276,0.685449,337.48245,207.69768,0.82738113,187.60934,215.94768,0.15350871,232.28273,180.74261,0.5365844,143.09912,207.1249,0.41150448
34,277.15616,181.87195,0.987933,277.20285,191.77464,0.84204626,169.10571,199.66344,0.4128816,207.63013,195.24026,0.3656264,166.88202,216.99796,0.25238696,159.24585,216.19756,0.48242852,160.44826,233.14821,0.706543,337.8723,206.54982,0.8412955,339.6684,200.8323,0.11618319,232.33162,179.85599,0.58026534,146.92873,207.08449,0.26465884
35,277.3276,181.41553,0.99008304,276.89084,192.44255,0.8507905,167.8527,198.96184,0.37068045,208.03128,195.2519,0.38024592,158.56462,213.01189,0.27227944,157.33868,215.96318,0.57447386,159.3591,234.04076,0.7738955,338.15543,206.3018,0.866397,187.67226,216.03822,0.16328023,231.62306,180.37732,0.5816508,145.4616,208.59592,0.34108528
36,277.3292,181.1514,1.0,277.41348,195.78595,0.8736291,170.25516,199.78496,0.33930463,209.6132,195.37775,0.41761953,168.61296,217.54477,0.27659944,159.1809,217.28178,0.39449474,161.29211,232.33525,0.6440112,337.59097,205.59676,0.8541948,339.6923,201.25237,0.117643744,231.37343,180.9651,0.58874696,146.8362,207.23286,0.25226784
37,277.43265,180.94072,1.0,277.58475,195.43167,0.8680586,169.30228,198.64542,0.32471928,209.0324,194.88068,0.44523945,168.11426,215.81908,0.27080125,159.57709,217.9375,0.49734065,162.29333,234.26367,0.7140903,338.28168,205.87509,0.87463623,187.20128,216.23727,0.12620768,231.06203,180.54042,0.59998596,152.6854,206.08226,0.33857226
38,277.56335,180.46335,0.9993649,277.68692,194.86311,0.8811006,170.14677,199.07848,0.3568027,208.51732,195.80557,0.3405051,168.21759,216.02946,0.22697118,160.53105,214.93893,0.4384409,163.62944,232.68526,0.6857345,337.8882,205.65933,0.8565432,340.24393,200.91776,0.12533723,231.93431,179.43637,0.6094183,153.59346,205.58406,0.32136992
39,277.81656,179.98569,0.9908934,277.8563,194.35014,0.8761428,171.24643,199.1466,0.35193035,208.95398,196.22452,0.37354252,167.87605,216.63017,0.25656804,160.15482,216.24794,0.47103146,163.69516,235.10194,0.69466054,338.6256,205.21536,0.871854,340.71014,200.8939,0.12509686,231.98349,180.11415,0.6218278,155.93103,207.6534,0.3106447
40,278.16064,179.29892,0.99561214,278.16016,193.57977,0.889241,238.56654,198.67973,0.34783256,209.12935,197.14583,0.34116137,167.33871,221.8999,0.2553671,162.74907,217.66937,0.4427801,166.51268,234.86069,0.63378644,338.79214,204.91544,0.8733455,340.85056,200.90533,0.12675136,232.768,180.12341,0.69070655,157.53226,207.59409,0.2746078
41,278.71652,178.4204,0.99192286,278.4913,192.7728,0.8854326,171.55661,196.23663,0.3458341,209.0582,196.24495,0.3190012,161.00725,213.82037,0.25407368,161.17632,217.00299,0.51036227,162.07591,236.82349,0.6868337,339.30048,204.55801,0.8781437,340.53345,201.02692,0.12428404,233.29514,180.40302,0.7173123,155.19241,207.51628,0.3481182
42,279.39624,178.05443,1.0,279.20615,192.54636,0.88765043,171.66534,196.69102,0.35409132,209.76202,196.26302,0.32116997,160.20416,214.5236,0.27966133,158.91011,219.07591,0.55691344,160.38478,239.04997,0.7056259,340.23605,204.51762,0.88127387,180.4889,226.97902,0.13135014,233.41997,180.67691,0.7589835,154.77795,208.8729,0.3588216
43,279.746,177.37308,1.0,279.5505,191.9826,0.8958456,241.06146,200.28252,0.31750318,210.37943,196.02731,0.30706397,161.01607,213.47087,0.27811584,160.43314,218.72035,0.5466076,161.65115,238.61035,0.68467015,340.24628,203.85664,0.88789374,297.99237,238.98802,0.14099519,233.56186,180.94255,0.76308554,154.02968,207.60068,0.3751257
44,280.3569,176.66658,1.0,280.41208,191.19687,0.88900477,242.0347,200.69397,0.2923363,210.44298,195.58493,0.26451063,161.79137,214.16946,0.21630359,161.16383,218.42188,0.49817342,161.95578,239.01591,0.6576067,340.34872,203.639,0.87909037,343.65942,199.44604,0.11261759,233.98282,181.26117,0.7966228,156.06334,207.27008,0.34676382
45,281.01892,175.87866,1.0,279.21414,190.20587,0.89537406,242.78264,201.41075,0.27543285,167.14429,212.37057,0.21804759,158.59242,212.8856,0.27054456,158.83284,220.2296,0.5570809,160.65868,240.56148,0.72186995,340.61722,202.90059,0.86322814,180.33438,227.39996,0.12605324,234.43259,180.78181,0.85529697,153.93076,208.37262,0.37047878
46,281.60162,175.44514,0.9841926,279.842,189.14761,0.86723703,243.16273,202.0762,0.27003667,167.01985,210.53088,0.22791985,159.17662,214.66655,0.27037326,157.32901,221.24521,0.55434746,159.18675,241.21881,0.71775573,340.42856,202.6655,0.84201366,166.42165,229.77539,0.14819561,235.3034,180.21558,0.87177265,143.3771,215.43954,0.33379486
47,281.78763,174.4638,0.9584116,280.31323,187.63304,0.84482425,242.30423,203.0776,0.287589,167.22423,213.1135,0.22330298,165.73419,222.04991,0.22722384,158.69937,220.67747,0.48244563,160.09921,240.24588,0.67444795,339.70825,201.36528,0.8633574,342.13806,200.1921,0.11499397,234.99486,179.79227,0.87686783,154.74785,209.59706,0.27887997
48,282.0628,173.72026,0.9439968,280.31006,187.24428,0.86616784,240.2899,210.09279,0.267699,167.81189,214.89714,0.18705736,166.30182,222.31921,0.18342401,159.91513,224.6444,0.41669667,160.93217,241.49501,0.69244885,340.2348,200.26625,0.7901597,342.4811,200.35255,0.117973,234.986,180.57155,0.8496721,156.51141,208.86377,0.25168413
49,283.15628,174.48662,0.9374104,280.83987,186.42252,0.8775184,240.56459,204.64131,0.29109803,166.4768,214.65791,0.19841355,165.48576,223.37277,0.20719464,157.73442,224.75261,0.38986632,159.2939,241.1357,0.5834954,339.77094,200.22884,0.80448204,341.03452,207.61565,0.1257867,236.00587,180.09537,0.88004136,156.22293,208.09612,0.2587534
50,285.46057,175.6125,0.954565,281.69196,187.44354,0.8677924,240.55098,205.49959,0.37756047,160.33449,215.61575,0.20328893,156.35246,221.86061,0.21560335,156.77155,228.17189,0.4135569,159.10039,242.46112,0.6071474,339.94315,199.3203,0.82135296,171.65976,231.00389,0.12081256,237.04341,180.21376,0.8895932,141.89241,220.62488,0.28154424
51,285.3297,174.67102,0.96791196,281.90405,186.57426,0.8730718,240.40645,204.14139,0.3616023,159.62038,215.58691,0.18787032,151.67499,215.96008,0.19814081,157.26065,225.12547,0.44230098,158.90208,241.55203,0.6334349,339.81488,198.36406,0.84937924,342.45856,200.23277,0.1044609,237.46313,178.76085,0.8711838,141.02332,219.5726,0.29521498
52,285.4198,173.96367,0.9794466,281.97162,185.94548,0.8893892,240.49171,204.5021,0.3612215,166.7135,216.91875,0.20288646,157.30066,224.00299,0.20413044,159.0336,222.59367,0.39920348,159.97156,242.23001,0.6117713,339.27322,197.82828,0.8721839,272.2311,185.97083,0.10523123,237.1359,178.87437,0.88503534,144.18808,221.02861,0.23531775
53,285.359,173.95905,0.9806732,281.9146,185.89873,0.8915267,239.98329,204.74582,0.36281523,166.51031,216.64717,0.18394849,156.84056,223.50107,0.1973635,158.01138,228.91498,0.39385328,159.95537,243.42432,0.6225074,338.73398,197.5512,0.8611924,331.46985,213.53915,0.10521327,236.85152,179.53004,0.8918587,143.22437,222.30078,0.25645745
54,285.22995,174.36708,0.96877724,281.6771,186.30318,0.8663724,238.77763,204.40366,0.36309475,160.42043,214.42053,0.1899857,151.83272,217.07265,0.21738358,156.05223,230.10594,0.45517558,158.33275,246.31009,0.68027925,337.9971,197.41605,0.8841402,167.07584,231.96483,0.1289296,235.58212,179.42694,0.8859669,140.22984,223.09111,0.35637975
55,285.12225,174.15518,0.96431226,281.61868,185.63498,0.8547719,238.62709,204.26839,0.36501047,160.93533,213.41754,0.19337419,151.75612,217.24808,0.23281221,155.8142,231.34103,0.4248687,159.23479,247.14185,0.6507994,337.8255,197.15213,0.8824194,167.11449,227.8368,0.15444116,235.42381,179.42114,0.9003223,139.41599,223.7534,0.38764688
56,284.42923,174.24905,0.956157,281.292,185.4439,0.84813493,238.47704,204.2793,0.3778483,170.91605,215.04457,0.1795837,156.24435,228.78168,0.20693587,155.30084,233.97337,0.38515794,160.59549,247.75034,0.62746906,338.16534,196.11057,0.84204125,166.83568,232.25964,0.13761856,235.17581,179.34581,0.9092832,143.42023,224.38257,0.3365067
57,284.25012,173.8644,0.9695209,281.23407,184.9068,0.849837,238.46484,203.88809,0.34723267,161.4733,215.8204,0.16960916,156.81165,222.74132,0.22020194,154.97502,233.83257,0.38213092,160.3107,247.70462,0.577363,338.6629,195.26938,0.8613567,166.77596,231.97789,0.117919594,235.09703,179.16382,0.90340626,143.86592,224.49464,0.34055835
58,284.2287,173.05356,0.98890764,281.2003,184.1606,0.86158794,236.72458,204.39708,0.37361458,171.39996,215.45988,0.1695588,156.13167,228.24774,0.22720142,154.58206,234.05127,0.41014284,161.0792,248.07942,0.5550474,338.3328,194.31157,0.8305305,166.8235,231.9056,0.13271944,234.68939,178.9323,0.85645425,142.19704,224.11107,0.37707973
59,283.17856,172.24652,1.0,281.01245,183.11974,0.8676121,234.71216,204.70073,0.3867425,165.72089,224.45601,0.1521395,157.70668,231.39618,0.17500222,155.2279,235.69742,0.35316584,159.57632,250.54688,0.5353309,337.7143,193.79134,0.83480436,271.10843,186.10374,0.12115893,234.23444,177.69437,0.8329969,145.07687,225.02328,0.23776431
60,282.51697,172.75117,1.0,280.88345,182.20871,0.8794402,229.87192,207.94656,0.34738505,158.73819,222.28322,0.15821089,148.1482,229.91174,0.194738,137.76408,241.10222,0.33218035,157.8666,251.07114,0.4429654,336.78506,193.03493,0.8597353,270.90158,186.4945,0.13395452,234.19295,177.3098,0.81749153,127.70865,234.42316,0.30443662
61,282.11813,171.40712,1.0,280.6743,181.24146,0.88198656,226.18776,205.93787,0.36922583,159.64328,214.54617,0.157568,147.14374,227.32838,0.27266628,141.0717,242.04373,0.501946,155.57176,254.47696,0.55871886,336.9472,192.40393,0.8717737,153.228,232.65562,0.14529335,233.79819,175.58148,0.7813435,125.95709,234.64587,0.3722005
62,281.57227,171.27766,1.0,280.27908,181.27518,0.89328116,224.97238,206.46283,0.42065933,165.45897,222.41136,0.14986357,148.92708,229.5871,0.24900818,152.94562,239.70627,0.45305887,156.42595,255.87704,0.54674333,336.7693,191.84842,0.8881527,166.1077,240.42981,0.15712512,233.63393,175.11522,0.76101464,131.85991,234.68063,0.3386469
