scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,271.4927,200.25768,1.0,272.99005,217.89745,1.0,223.39117,264.54126,0.8894314,192.43759,294.99365,1.0,183.0807,317.0885,1.0,171.91733,356.8222,0.97212976,178.43059,375.54922,1.0,338.99777,222.33772,0.8578434,256.37967,358.24313,0.67742306,219.95268,199.93626,0.8504642,150.94579,327.91653,0.8690943
9,269.50903,200.19081,1.0,270.88022,218.1734,1.0,220.91356,264.15793,0.8482631,191.18216,294.95676,1.0,182.73285,315.9666,1.0,171.73282,356.47925,0.96402156,178.21652,375.04578,1.0,337.45706,222.65204,0.8559502,255.80307,357.82626,0.68401676,221.25725,200.50925,0.867875,150.19946,328.92703,0.81815565
10,271.85904,197.89474,1.0,269.3327,218.22311,1.0,221.23227,263.1513,0.8999279,190.57849,294.7526,1.0,181.58354,316.1326,1.0,171.9522,356.78647,0.9774842,178.49422,375.87814,1.0,336.52847,221.67596,0.82409936,255.44006,356.9389,0.71645814,220.39294,199.93478,0.88914245,150.26927,329.22333,0.8216308
11,272.15582,197.76291,1.0,269.66135,217.67279,1.0,221.35222,262.4829,0.8931267,190.79556,294.61182,1.0,181.9716,315.57303,1.0,172.71269,356.555,0.9721287,175.35626,373.78424,1.0,336.5221,220.93918,0.8506884,256.12006,356.79056,0.7156771,220.30788,199.34062,0.9143513,150.39243,328.78033,0.8339634
12,269.65994,199.97858,1.0,271.5747,217.27817,1.0,221.83047,262.6483,0.8974159,193.629,294.87082,1.0,183.11377,315.24838,1.0,174.65707,353.53223,0.94832134,178.30084,373.2434,1.0,337.48776,219.56656,0.8722026,259.77774,357.10767,0.81066656,220.8885,200.1792,0.8856109,151.86629,327.77097,0.84071255
13,272.02682,198.26753,1.0,273.65765,214.61101,1.0,225.06535,260.56763,0.9956902,195.67485,292.07843,1.0,184.64084,312.66028,1.0,175.4887,350.79507,0.94626456,181.12988,370.29456,1.0,339.21155,218.67592,0.90040547,261.05533,355.30807,0.7569418,222.3995,199.90184,0.85879433,153.16945,325.305,0.80412674
14,274.5083,197.09877,1.0,275.24213,212.74937,1.0,228.76033,257.6399,0.9628894,196.7087,289.6388,1.0,187.82408,307.25702,1.0,177.84949,348.22775,0.8801427,182.70906,367.946,0.92351645,340.96957,218.06201,0.90297204,261.7022,353.17862,0.73090076,221.28777,198.52403,0.90385675,156.0023,324.87427,0.72992593
15,276.0251,196.65514,0.9887212,276.863,211.6285,1.0,230.7352,254.71872,0.8232823,198.96504,286.81287,1.0,190.43472,304.31458,1.0,177.89993,344.5458,0.78800505,182.55072,364.12555,0.95843405,342.15546,217.63782,0.89008653,261.9213,351.22702,0.7282071,222.33131,198.39998,0.9170617,158.86224,324.83337,0.6845564
16,276.15735,195.45732,0.95392644,277.1677,210.90259,1.0,230.42662,252.53915,0.76798695,199.74532,284.0225,1.0,189.2669,305.8639,0.9820305,180.61497,344.4229,0.7634749,183.43564,362.7178,0.8732005,342.22485,218.45522,0.89981294,264.2659,347.67523,0.6829962,222.40292,197.83176,0.92698115,159.37718,318.12256,0.6504945
17,275.44016,195.59972,0.9583367,276.82562,210.9598,1.0,230.89575,251.93001,0.7635856,201.07545,283.49298,1.0,190.17493,304.07907,1.0,182.17955,343.5206,0.77214986,182.68712,361.5058,0.89139944,342.5262,218.22473,0.91848004,264.7088,346.61154,0.65000033,222.33238,197.46663,0.90683496,160.20656,318.3546,0.6552052
18,274.79642,195.56973,0.9596006,276.15988,210.94823,1.0,230.59076,251.94875,0.76587534,200.1986,283.67203,1.0,189.88145,305.37744,1.0,183.18202,342.95523,0.8038494,182.85695,360.36508,0.9026133,342.5376,217.94188,0.91461056,265.3279,348.06445,0.68555605,222.0091,197.58241,0.8948454,160.39125,319.9577,0.6413801
19,275.16342,195.08698,0.95384365,276.6997,210.66563,1.0,229.87381,252.09003,0.7784944,199.61642,283.63757,1.0,189.75464,305.49313,1.0,182.68498,344.47607,0.76180243,182.55359,362.37375,0.8768315,342.54645,218.24278,0.90028983,264.62747,348.34003,0.6972304,222.4861,197.35956,0.9165284,159.93298,319.69336,0.6333044
20,276.38193,194.9934,0.94578797,277.67072,210.09491,1.0,229.96495,251.6704,0.79181296,199.32515,283.9271,1.0,189.55376,305.7355,0.9906837,181.67331,342.4145,0.80109906,182.51073,361.3276,0.81798244,343.21262,218.32533,0.89639324,264.13916,349.14545,0.6963994,222.97478,197.3775,0.94334507,160.04533,319.67868,0.63714516
21,277.15637,195.69836,0.94152004,278.136,210.85104,1.0,230.53284,252.12514,0.76528984,200.55858,284.77646,1.0,189.8542,306.2654,1.0,182.28944,342.62283,0.82034457,183.02846,361.97522,0.85997045,343.36526,218.74026,0.8673332,265.26288,350.43515,0.7606198,222.96194,197.87488,0.94478303,160.41486,319.4885,0.6655446
22,276.1609,194.64073,0.97270846,278.88934,210.82861,1.0,232.53394,253.33238,0.81375444,201.56839,286.019,0.9931603,191.94621,304.7013,1.0,183.16467,344.1462,0.7493894,183.3183,363.26193,0.836416,344.4271,217.94969,0.88459843,265.2577,350.40146,0.72917444,224.04483,198.13275,0.9824658,161.22087,320.7621,0.6457854
23,277.1134,194.79816,1.0,279.8055,211.16818,1.0,232.56578,254.60895,0.8459951,201.30229,287.98022,0.9606059,192.43175,306.01453,1.0,183.22333,344.22253,0.7886371,184.05988,362.48993,0.85936326,345.0325,218.77492,0.86023724,265.7081,352.02612,0.7293145,224.78983,198.90074,0.98532254,160.7934,319.92633,0.6843937
24,278.46127,194.42467,1.0,280.68216,211.15706,1.0,232.73001,254.67758,0.83267415,201.46062,287.8395,0.9411414,192.89584,306.4473,1.0,182.85458,345.09146,0.7420565,182.68372,361.62634,0.85512215,345.80313,219.34264,0.8602498,266.2355,352.56528,0.762517,226.49365,198.3528,0.9960909,160.86809,320.3911,0.6993273
25,279.23535,194.85811,1.0,281.5832,211.023,1.0,233.40633,253.62245,0.8043593,201.7848,287.20126,0.96832895,193.3043,305.30206,1.0,183.02322,345.00366,0.7361574,183.91927,363.31805,0.840616,346.6299,219.36037,0.8717209,266.09943,352.12643,0.7680614,227.03885,197.6271,0.9846175,161.16426,320.3922,0.7140122
26,280.09003,194.34045,1.0,282.1907,211.00128,1.0,233.6169,252.46393,0.7439122,203.33109,285.19318,1.0,193.38829,305.69412,1.0,184.15637,345.05917,0.7023625,183.59848,363.00363,0.8430207,347.76044,219.76704,0.9106739,265.4834,349.83316,0.73710394,227.9206,196.71875,0.9541023,162.61053,318.9705,0.72589684
27,280.71005,194.50462,1.0,282.34045,210.80008,1.0,233.03745,250.51892,0.7348997,204.51228,283.3023,1.0,194.5122,304.55145,1.0,182.83696,341.35104,0.7541546,185.03752,361.09732,0.8472787,348.45795,219.28629,0.8778988,266.76614,348.54868,0.7002186,228.32304,196.59128,0.9516458,162.3573,316.40808,0.75388235
28,280.6947,193.82768,1.0,282.79276,210.39159,1.0,234.09018,252.94507,0.74336153,204.77223,282.6363,1.0,195.15523,304.26727,1.0,184.05608,339.96014,0.7782437,185.7349,359.05713,0.8501914,348.14008,218.7835,0.8659048,266.69986,345.89655,0.6364319,227.66145,197.52014,0.96204066,163.65413,318.24533,0.7205293
29,279.07895,193.48311,1.0,281.90735,209.80122,1.0,233.64609,252.45316,0.7634082,204.60144,282.57748,1.0,195.00012,304.21027,1.0,184.83542,339.70404,0.7856481,186.22186,358.86728,0.86125124,346.2763,218.82127,0.8357612,267.87,345.5202,0.6587421,227.45497,196.94882,0.95589334,164.73889,319.67307,0.65748584
30,278.42633,193.54138,1.0,281.94067,209.8318,1.0,233.1117,252.4652,0.7693102,204.16666,282.96234,1.0,194.61699,304.56287,1.0,184.58162,339.94818,0.7886347,186.18962,359.23703,0.8677084,345.9497,218.21065,0.80728906,268.12115,345.65274,0.70300657,226.85005,195.98505,0.9945972,163.90756,318.404,0.721609
31,278.46234,192.38116,0.9810866,282.84006,208.521,1.0,232.85042,252.40338,0.770375,202.96231,283.0759,1.0,193.53186,304.28207,1.0,183.91719,339.2247,0.8041852,185.84894,358.15305,0.884553,344.98746,216.65358,0.84672654,267.6703,345.17288,0.6941365,225.91068,195.22845,1.0,163.18361,317.95163,0.7154007
32,278.43454,191.88321,0.96462154,282.79993,208.31165,1.0,232.56165,252.07529,0.7660366,202.15932,282.8891,1.0,192.42577,303.95325,1.0,185.2872,339.7726,0.8070999,184.63536,357.20828,0.87731576,345.9165,217.09616,0.84729505,267.52917,345.71738,0.69973516,226.04999,194.7502,0.99776447,162.7005,317.84448,0.7424534
33,278.78192,191.78769,0.9660005,283.35672,208.18564,1.0,233.27144,250.72406,0.7617785,202.94527,281.66934,1.0,193.23315,302.8845,1.0,183.32126,336.16025,0.7959809,184.65465,355.04248,0.88512474,346.5397,216.09558,0.90492654,268.75833,345.24484,0.6813471,226.1464,194.36809,0.97541547,163.47107,317.0513,0.7184323
34,280.1028,190.26942,0.9589901,279.43018,208.08044,0.9727799,233.66075,249.1806,0.7855354,204.32382,279.47177,1.0,195.64252,300.21515,1.0,184.91272,334.34335,0.791172,186.74956,353.2221,0.8767867,346.50107,215.35434,0.89808995,269.88626,343.45462,0.68597263,226.25238,194.62819,0.947788,164.89784,315.5638,0.6581081
35,280.69254,188.90451,0.9266349,283.66632,207.02287,0.9506836,234.1105,246.85014,0.8501641,205.91512,278.40823,1.0,198.48418,297.39136,1.0,187.11147,333.9923,0.7871326,189.29988,353.2584,0.8722995,347.30325,214.17389,0.9139653,270.34552,340.46814,0.64410037,226.06906,194.05432,0.9464531,166.22519,313.3452,0.66859573
36,280.48474,186.90889,0.96943825,283.1612,205.86136,0.96493804,235.19917,245.90414,0.84792185,207.23994,277.29422,1.0,200.4324,298.2463,1.0,188.64604,332.05035,0.6737138,189.92146,350.40308,0.7611906,348.23624,212.99594,0.93963194,272.60162,338.5399,0.65682095,226.93909,194.35262,0.933429,166.62695,310.32834,0.6166997
37,281.78983,185.9685,0.99633014,284.4593,205.719,0.9379114,236.74207,244.17932,0.81494766,207.82237,276.2829,1.0,198.72298,294.98975,1.0,190.59187,329.16522,0.6263742,188.35509,347.8771,0.751949,349.43826,212.86307,0.95328206,272.487,340.58694,0.6234192,227.82423,192.54018,0.9384361,167.65007,309.5847,0.60440516
38,281.9113,186.53314,0.97792494,283.98438,206.44238,0.9089642,237.86115,242.979,0.7672853,208.18765,275.42493,1.0,198.80865,294.10715,1.0,192.10971,329.39618,0.63846266,189.87512,347.05276,0.80466044,349.91013,213.16406,0.9655869,273.06848,338.76617,0.6137338,228.37842,193.03561,0.91550833,167.86882,309.29102,0.5983218
39,283.55875,187.04395,0.9698812,283.01404,207.44366,0.85253656,239.80609,244.88615,0.7712963,209.24997,274.80225,1.0,199.91675,293.83325,1.0,192.97716,329.2356,0.6525221,192.83116,348.14163,0.74951637,350.8797,213.24765,0.9855962,274.08054,338.24738,0.6103993,229.26071,192.51602,0.91473705,168.29721,306.16132,0.679198
40,283.8286,186.43782,0.9823376,283.9721,206.8052,0.87508,241.39267,244.99744,0.7881464,210.0942,274.52084,1.0,200.86725,293.52045,1.0,194.48232,330.82593,0.639813,193.59535,349.4771,0.6980747,351.0319,213.35056,0.95874983,275.25067,337.76678,0.62413067,229.3879,192.33733,0.9155594,169.10667,306.54453,0.6650913
41,283.9892,186.06976,0.9858498,284.06635,206.74564,0.8763956,241.65036,245.23883,0.786707,210.31253,275.90778,1.0,200.83401,294.7545,1.0,194.05164,330.00732,0.64864224,192.9781,348.78598,0.7238273,351.73337,213.72447,0.98005015,275.0195,338.5426,0.598661,229.6444,192.37392,0.91203517,169.95538,307.82965,0.6203869
42,284.29987,186.27907,0.9799658,284.22324,207.208,0.89383423,241.01804,246.04892,0.79277986,210.29788,276.88174,1.0,200.44621,295.6118,1.0,194.20772,331.69247,0.6488195,193.32175,350.10544,0.69615906,352.13342,214.22287,1.0,274.41354,339.23575,0.567782,230.20186,192.24927,0.9049624,169.29718,308.50555,0.635048
43,284.98892,187.17162,0.9542774,284.4993,208.50218,0.89282435,240.21275,247.10721,0.76569307,210.00847,277.81006,1.0,199.8192,296.58328,1.0,192.82896,333.09628,0.67981976,190.95163,351.02045,0.7208589,351.96436,215.38263,0.9923803,274.04846,341.07294,0.5782089,230.34045,193.14139,0.89275247,168.17268,308.95834,0.68117774
44,283.38943,188.72664,0.95929503,284.11658,206.51044,0.8998399,238.64539,247.82787,0.75748956,209.2759,278.63333,1.0,199.21645,297.70743,1.0,192.05946,335.2418,0.6617551,190.0842,352.35718,0.7043125,351.40482,216.4048,0.95244354,272.41147,339.32663,0.6169835,230.9944,193.4425,0.89424384,167.21918,309.42914,0.68243706
45,284.8782,190.91594,0.96471685,285.03564,207.30292,0.91444176,238.53189,248.09386,0.693506,207.73056,278.6718,1.0,200.13126,298.30872,1.0,189.65211,334.60327,0.7130544,190.65524,353.73993,0.747097,351.32248,217.70102,0.9373315,272.11334,345.22235,0.62994456,231.18086,194.3558,0.888603,166.65984,309.34277,0.69393265
46,285.6815,193.0835,0.96248615,284.95297,209.08308,0.9661594,239.51686,249.42969,0.70382684,207.39186,280.5523,1.0,198.86676,300.42157,1.0,188.27063,336.03555,0.73732936,189.33247,354.97357,0.78229195,352.27344,218.12926,0.878747,271.33267,343.3126,0.6426863,231.97858,194.4522,0.8814761,166.65228,310.47968,0.65141445
47,286.26636,194.25325,0.9645495,284.86792,211.3274,0.9633232,239.74008,250.3516,0.738937,207.46158,281.53055,1.0,198.88731,301.70758,1.0,188.40472,336.68146,0.758747,189.27737,355.84814,0.7959926,352.18137,219.13426,0.92240494,270.87985,344.32074,0.62008995,232.42668,195.23026,0.8535002,166.4846,310.87317,0.66885626
48,283.82535,195.04071,0.94374704,284.8435,211.89783,0.97949284,240.77072,250.10672,0.74051976,208.15744,281.05957,1.0,199.55276,300.49493,1.0,187.65839,336.0401,0.7630123,188.72792,355.023,0.78738123,352.4299,219.97014,0.9505585,270.2629,344.11462,0.61936814,232.98048,192.98325,0.8601531,166.54951,310.58615,0.67102313
49,286.61325,193.78099,0.94230705,285.09,211.04767,0.97278416,241.4861,249.4209,0.73779833,208.31322,280.19025,1.0,199.92348,299.41702,1.0,187.63538,334.92737,0.7143255,188.76611,353.84375,0.75374264,352.61536,219.75722,0.9431798,271.58466,343.72937,0.6141284,232.64384,194.09837,0.86868876,166.59431,310.24402,0.6733582
50,285.5905,191.90044,0.93916464,284.78525,208.83636,0.969823,240.6334,247.93973,0.72885245,207.97496,279.31906,1.0,198.99722,299.62045,1.0,188.17674,334.37778,0.6859166,189.04881,352.91684,0.7179199,352.9363,219.17928,0.9234936,272.07617,341.97217,0.6318422,231.99513,194.48851,0.84336865,166.06726,309.7069,0.6604837
51,286.21478,190.52402,0.95230913,284.23288,208.8854,0.98614985,239.85298,246.87683,0.7366629,207.52641,278.3639,1.0,198.69557,298.5554,1.0,188.97882,333.82727,0.64751524,189.37468,350.79865,0.6697087,352.58878,218.78954,0.8840846,272.607,341.651,0.5899262,231.05809,193.6718,0.8905893,166.18466,309.49384,0.68578345
52,285.6226,190.05135,0.9629289,283.84283,208.24548,0.98513764,239.31361,246.64165,0.75990784,207.11862,278.1298,1.0,198.34967,297.74188,1.0,188.0981,332.7658,0.65850097,188.56366,350.27887,0.6878029,351.6005,219.66669,0.8944793,272.34427,340.92682,0.60849464,231.32504,193.5146,0.87632036,166.29004,309.45566,0.64550483
53,285.0787,190.62401,0.98164845,283.40802,208.86888,1.0,239.38274,246.47789,0.73362875,206.95955,278.25137,1.0,198.2604,297.91486,1.0,187.6459,332.9163,0.64306724,187.88428,349.9794,0.6778234,350.82788,218.76924,0.91661996,272.04044,340.99802,0.6137618,230.03813,194.56581,0.89072394,167.29594,311.25952,0.6471054
54,284.74722,190.4847,0.99169564,283.3259,208.64925,1.0,237.4503,247.57585,0.73576576,206.85222,278.49152,1.0,198.32256,297.90503,1.0,187.70673,334.25565,0.6509334,188.57614,353.12723,0.66450167,350.70834,218.92188,0.9136117,271.70633,341.87372,0.64394885,229.75478,194.23355,0.8902369,166.77013,311.07657,0.64432794
55,284.00174,190.46292,0.957731,282.66583,208.18109,0.98795706,236.59024,247.67386,0.7553577,206.60344,278.33078,1.0,199.43495,300.2972,1.0,187.94363,335.5945,0.67099607,188.97151,354.48373,0.6824098,349.5293,218.60352,0.8874428,271.0322,341.76395,0.65109104,229.09807,194.71509,0.879002,166.28847,311.00345,0.64993894
56,283.23682,189.43037,0.94604313,282.20444,207.58357,0.96825385,236.11948,247.55736,0.7590933,206.79373,278.84103,1.0,198.97641,300.13544,1.0,188.07584,336.13138,0.67071044,188.89886,354.98148,0.667984,349.10904,217.94868,0.88856494,270.7537,341.3668,0.6886819,228.82544,194.40448,0.8739944,165.78679,310.53616,0.6787578
57,282.9655,189.4847,0.9572429,282.05563,207.92422,0.9763435,236.46718,247.1256,0.7637838,206.92981,278.59738,1.0,198.66525,299.65652,1.0,188.21228,335.42267,0.66621214,189.07657,354.24283,0.66201735,350.02856,217.7147,0.8982341,271.65207,341.09,0.6406908,228.72794,194.33022,0.88273305,166.08447,311.05576,0.6672383
58,284.09027,189.09831,0.9594941,282.9559,207.90565,0.9846531,237.4479,246.61946,0.76066285,207.64752,278.06982,1.0,199.32526,298.43307,1.0,187.79488,334.223,0.67199725,188.98492,353.3597,0.68456835,351.0794,218.27934,0.9246215,271.05692,340.39145,0.61849666,229.06398,193.81154,0.9015688,165.62648,308.36523,0.6514243
59,284.75534,188.84737,0.9480028,283.51892,207.4026,0.96326953,238.1518,248.24791,0.7519843,208.21771,278.07352,1.0,198.29622,296.47235,1.0,188.40717,333.7595,0.6780464,189.50058,352.84778,0.6896194,350.9584,217.84238,0.9268931,271.07578,339.76083,0.6257305,229.65025,194.21588,0.9048901,165.82574,308.11725,0.6842779
60,285.2427,188.4137,0.9453486,283.59155,208.26974,0.9556607,240.28273,247.1642,0.7857628,207.64494,277.86145,1.0,198.67769,296.92966,1.0,188.68613,333.01544,0.65990853,189.1313,350.33792,0.70798326,351.41656,218.27235,0.98617417,270.20398,339.0239,0.6424456,230.56609,193.66045,0.87757087,166.63231,310.0847,0.64673245
61,283.84796,189.58977,0.93983126,284.07986,208.34912,0.95170844,240.32536,247.8056,0.76024175,208.00127,278.13266,1.0,198.78601,297.79465,1.0,188.97295,333.54025,0.6913656,189.90694,352.36823,0.7242979,351.9367,218.77293,0.97823155,271.44946,339.36832,0.6475005,231.10652,194.48586,0.8557954,167.15388,309.57428,0.6774886
62,284.47214,189.97333,0.95259905,284.6381,208.18825,0.94279134,240.45561,247.88806,0.76276827,208.0631,278.09366,1.0,198.80103,297.44196,1.0,189.26259,333.3755,0.713224,190.50671,352.11716,0.76139355,351.63318,218.53587,0.9695791,271.11377,339.84363,0.6412595,231.21062,193.55579,0.8808818,167.63817,310.237,0.6517836
63,283.61392,188.69588,0.95147157,284.27234,207.55092,0.9484723,240.66008,248.31972,0.79446155,208.19078,277.7183,1.0,198.88052,297.12592,1.0,190.35497,334.05328,0.67523515,188.92291,349.93814,0.7441283,352.40042,217.85936,0.98026586,272.4106,339.48245,0.6358627,231.57239,192.70897,0.8862824,166.44214,307.48816,0.6981152
64,283.71872,186.27284,0.9621641,286.20016,208.10007,0.8945226,240.73964,247.54271,0.7864575,209.80933,277.86737,1.0,198.87885,296.61087,1.0,192.46483,334.79428,0.693306,190.45572,351.37427,0.7121435,352.76022,217.14801,1.0,272.49496,341.76038,0.6123088,232.25728,191.47063,0.85368675,166.59622,306.57672,0.7526011
65,284.49973,185.50531,0.96400833,286.85257,206.74977,0.88039494,240.54703,246.18071,0.8141318,207.68936,277.48776,1.0,198.47691,297.02966,1.0,191.87288,334.34766,0.69666857,190.17242,350.67273,0.73689675,353.1645,216.64542,1.0,272.86697,339.57233,0.62007576,232.77611,190.44562,0.82274425,166.95126,308.3368,0.7570434
