scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,323.46786,156.86244,0.63852555,326.5787,177.55835,0.6159106,368.66678,200.27463,0.4267673,373.85803,226.07703,0.6113274,383.19333,243.0751,0.5179721,398.645,278.49774,0.44002256,411.5446,340.212,0.3824766,369.042,168.84427,0.7538105,425.60184,253.19775,0.69637686,260.0864,183.5996,0.35615116,318.72388,285.58643,0.52974707
9,323.89938,157.45212,0.61707133,329.44376,178.78621,0.6084204,369.02707,200.46263,0.45293465,373.77335,225.36226,0.6048603,382.9064,242.95425,0.5300641,398.2935,278.05002,0.43496087,411.0646,340.61597,0.34914845,369.1248,168.97833,0.73924714,425.44174,253.74135,0.69608825,259.77747,183.62283,0.34488025,322.9705,396.3727,0.5225596
10,323.71875,158.3748,0.61807877,329.33154,179.29495,0.6076342,368.89188,200.41083,0.47796822,374.09326,225.8139,0.59393615,383.05563,243.42976,0.52676344,398.21524,278.57996,0.41162482,410.71112,338.95444,0.34712678,368.90985,168.6675,0.7287543,425.57642,254.17702,0.70256674,258.98392,181.12282,0.3402626,323.18585,396.48727,0.5643854
11,323.95224,158.46802,0.63705355,328.8147,179.38188,0.656677,368.90097,200.95447,0.46273583,374.2939,225.83823,0.5879257,382.8899,243.92033,0.53501904,397.69678,278.86505,0.42127264,410.80197,341.78458,0.3804202,369.0703,169.01186,0.75228006,424.61154,254.31651,0.7164125,259.57687,183.69806,0.34075618,324.22363,396.89502,0.56599545
12,323.37247,159.84647,0.65989465,328.5726,179.30182,0.633465,369.9928,201.44286,0.45894817,374.45135,226.53651,0.580061,382.7403,244.43417,0.53290117,398.25708,279.1209,0.42363667,420.77545,298.19156,0.32440835,369.41187,169.23445,0.7725213,425.17725,256.22614,0.6578415,259.7972,183.2878,0.34196013,315.8801,286.4136,0.59930617
13,323.4746,158.55571,0.66981,326.19946,178.5746,0.64383286,369.7546,201.59048,0.46070492,374.02444,226.39397,0.5858632,382.40262,243.96362,0.5200773,418.13467,283.97324,0.40508464,412.75226,344.57135,0.32290778,369.82953,169.42336,0.7788107,425.1691,255.54109,0.6703377,259.5825,183.60739,0.33297268,316.89124,286.7933,0.56842154
14,323.09595,157.90591,0.6755271,325.5893,178.35358,0.66077787,370.40002,201.64714,0.43572468,373.7391,225.91185,0.57587737,382.44186,243.63188,0.5089317,416.17847,332.36838,0.37285218,411.25485,341.5673,0.36960632,369.76743,169.5174,0.76378983,424.8271,255.1427,0.65198404,258.6661,180.97029,0.329574,318.39923,286.2355,0.5590634
15,322.2935,156.95412,0.6476298,325.1877,178.33023,0.6429625,370.3676,201.68265,0.3946968,373.5874,225.48972,0.5679432,382.56006,243.45694,0.50191545,419.0058,283.8231,0.39195183,411.23462,339.3225,0.38324392,370.04117,169.81998,0.7756853,425.51028,255.0929,0.66565305,258.77322,181.35912,0.33707735,317.24435,286.35446,0.5522453
16,322.38828,157.01143,0.65160424,325.6244,178.30084,0.6232672,370.58377,201.23645,0.37146422,373.5846,225.1881,0.5514221,382.68362,243.2623,0.48794854,399.1473,278.63043,0.4007498,412.09613,337.4643,0.32135054,369.72318,169.36906,0.7732666,424.85886,254.90327,0.667719,259.90036,184.20117,0.34494534,324.84756,396.74207,0.5527295
17,323.78262,158.94919,0.65716046,328.75897,179.0801,0.63192296,370.48645,200.81462,0.3897185,373.93152,225.403,0.5481458,383.0929,243.09866,0.46381402,399.22205,278.01596,0.4025256,421.05072,297.64655,0.3535341,369.89685,170.20499,0.75177056,426.1482,254.54,0.65284365,259.69397,184.36534,0.3345524,325.07678,396.46436,0.56188
18,324.19394,159.01392,0.6555034,328.76965,179.35745,0.65656585,370.85107,200.67024,0.42600292,374.01624,225.64365,0.56547695,382.95966,243.53078,0.49642867,395.98843,278.23022,0.44740042,412.93292,338.61893,0.35794342,369.91638,169.38982,0.750619,424.57837,254.68823,0.67037445,259.7942,185.57368,0.3586025,324.3828,396.66016,0.5925899
19,324.71042,160.50674,0.65632594,329.08252,180.16139,0.67073685,369.94888,201.09157,0.46656257,374.14728,225.98773,0.59267807,382.62894,243.4443,0.51169175,396.28275,278.71307,0.43365315,412.07718,339.25455,0.3628229,369.90814,169.90639,0.7773185,424.701,254.33705,0.6860562,260.26666,185.98828,0.34476715,325.9916,396.70178,0.5468063
20,323.45334,158.9841,0.6540747,327.95572,180.0394,0.69501066,368.5825,201.04079,0.50095886,374.19852,226.34995,0.6387171,382.54727,243.72931,0.5582448,398.1662,278.9481,0.4220057,411.50348,338.9986,0.32452682,369.3477,170.36119,0.7581048,423.81107,254.33264,0.69037795,260.51242,186.0886,0.3515843,315.51715,285.8334,0.5105183
21,323.8608,159.65741,0.68128586,328.08878,180.2079,0.7109862,369.11618,201.55942,0.50722456,374.22192,226.39488,0.6466982,382.2904,243.81172,0.5630331,397.2129,278.66635,0.42173138,421.5453,297.84152,0.28576356,369.73303,170.07729,0.7854385,424.29596,254.79633,0.6767023,260.30692,186.51451,0.3471006,318.37332,285.43927,0.547926
22,323.09827,159.02914,0.6499492,327.88278,179.91396,0.7002478,368.91928,201.3421,0.5145454,374.50543,226.51445,0.63021785,382.77994,243.79073,0.5384729,399.1722,278.84335,0.4159842,420.35406,297.8329,0.3352299,369.4755,169.78752,0.79810405,424.33502,254.58748,0.68935996,260.21185,186.44261,0.33899888,318.84048,284.9752,0.5682701
23,323.53827,160.94661,0.7085946,328.10373,180.3959,0.70187885,369.55066,201.33931,0.544794,374.5601,226.65396,0.6716497,382.38263,244.10716,0.5789069,398.27185,279.08505,0.41715887,420.74377,298.20648,0.3107361,369.49896,169.977,0.77501553,424.3435,254.64081,0.69461596,260.14655,186.29942,0.33684197,318.64377,285.50693,0.5681319
24,324.43643,161.25975,0.6758089,328.68747,180.07198,0.6779707,369.92142,200.96696,0.44636402,374.1913,225.45335,0.6214792,382.5953,243.68205,0.55895525,395.55887,278.90204,0.493082,411.2049,338.21686,0.3391818,369.9198,169.97002,0.77934,423.9015,255.20967,0.7058069,259.8856,186.66505,0.33859998,315.58524,286.46716,0.63522
25,325.29065,161.71979,0.6855722,329.05344,180.3915,0.68272966,368.6092,200.17403,0.4755949,374.13113,225.82236,0.6249754,382.6816,243.49036,0.5358855,397.6862,278.54156,0.43632817,409.94177,336.9494,0.31936654,369.79276,169.58751,0.7875814,424.45853,254.94164,0.68476707,259.8746,186.75586,0.34278288,315.7787,286.01117,0.6008881
26,324.99033,162.1536,0.74210787,328.2791,180.4679,0.7202939,368.5295,200.32835,0.478238,374.07062,225.81322,0.6089155,382.7304,243.35902,0.5296776,397.96704,278.52548,0.41286746,410.71155,337.2091,0.31918848,369.62228,169.11023,0.7985753,423.93918,254.48206,0.6840091,259.94333,186.87547,0.33225253,315.3075,286.15234,0.59435445
27,324.7267,162.5177,0.7608314,327.93112,180.53473,0.7091642,368.66034,200.9366,0.48475072,373.84155,225.7903,0.6239492,382.2671,243.37756,0.5364255,397.73434,278.8779,0.4047643,409.28137,338.81885,0.3113898,369.4643,169.68982,0.8029566,424.6218,254.54248,0.688452,259.75403,186.83293,0.32716873,315.78296,285.95126,0.5576948
28,324.5379,161.71675,0.7292431,328.22556,180.17924,0.6963117,368.8747,201.18501,0.49197915,373.94943,226.00574,0.6223404,382.4826,243.56451,0.5285039,397.8253,278.4718,0.3770706,410.78113,338.48416,0.32698163,369.31613,169.72815,0.81902575,424.5577,254.60666,0.6722101,259.77863,186.74582,0.3361367,317.10925,285.34915,0.53351825
29,324.9023,163.2705,0.7863363,327.64072,180.77136,0.7275477,369.26166,201.66966,0.5122045,374.23492,226.10971,0.6414397,382.67676,243.53758,0.54754716,398.7564,278.5381,0.39949673,410.9413,340.9819,0.36207286,369.09146,169.68777,0.80182534,425.1611,254.46907,0.68018216,259.5253,186.98578,0.3432047,318.25723,285.6473,0.57548845
30,323.40805,162.41396,0.81819457,324.61353,183.2181,0.787676,369.4756,201.76889,0.4933765,374.13333,225.70433,0.63315487,382.6348,243.70178,0.54051155,398.82742,278.8187,0.4113437,411.26917,340.90237,0.33356038,369.11578,169.64915,0.79450566,425.63858,254.41852,0.67952234,259.4453,187.46938,0.3418239,318.22342,286.04617,0.5746159
31,323.61307,162.99344,0.7813421,324.75894,183.76208,0.7271147,369.56473,202.4031,0.4580548,373.88647,226.04213,0.60771567,382.86868,243.86041,0.52548116,399.4661,278.4831,0.41881767,421.85678,297.67758,0.3381156,368.6586,169.77687,0.7789291,425.42627,254.35597,0.67804766,259.24802,188.3107,0.34616283,316.75098,286.91064,0.61817724
32,323.21982,163.63402,0.7980584,324.3195,184.10612,0.7370364,369.23752,202.5929,0.43676138,373.89948,226.32986,0.61407363,382.67633,244.08994,0.53757834,398.74728,278.88074,0.4290723,412.06653,341.77927,0.29572085,368.29105,170.23354,0.76761585,424.69125,254.54561,0.6892218,263.68805,190.44124,0.33521602,318.16574,288.61255,0.57520986
33,322.8079,163.98329,0.7951268,323.7896,184.07306,0.7147481,369.0262,203.07588,0.45310682,374.00858,226.92734,0.6173828,383.03632,244.25797,0.53678906,398.7139,278.41333,0.4085282,422.03397,298.01596,0.30982158,367.89316,170.73969,0.7541962,424.66074,254.83066,0.68604374,263.5497,190.93683,0.33876207,317.44824,288.61108,0.5616938
34,323.6683,165.07858,0.7730635,326.3883,182.22057,0.6816627,368.5945,203.54047,0.4997719,374.03546,227.04587,0.6267874,382.7235,244.54857,0.53583497,397.04642,278.71817,0.4324134,393.4772,295.75275,0.28194144,367.4579,171.07564,0.7195091,423.53687,255.06091,0.6799589,263.1472,191.61868,0.34647304,317.4788,288.05447,0.58081067
35,323.46985,165.56755,0.75533617,323.52136,184.9407,0.66453046,369.2312,203.97006,0.4902623,374.126,227.49734,0.62002563,382.40866,245.25206,0.54029006,396.7577,279.67075,0.4480667,393.60434,296.1379,0.29845008,367.02094,171.46135,0.69172287,423.02887,255.1772,0.69602627,258.209,189.9735,0.3302864,316.91763,288.36807,0.5492035
36,323.71744,165.62259,0.7620285,323.7809,185.15756,0.6573241,370.87256,203.50014,0.5150656,375.611,231.85701,0.5901905,381.88058,246.0165,0.4929563,394.99203,280.96194,0.42640427,392.40488,297.42255,0.29096046,367.0737,171.77124,0.6543705,421.462,256.20624,0.6855993,258.7988,190.35356,0.37112528,316.5874,287.4702,0.53120476
37,323.9173,166.76367,0.73595417,323.81415,186.29253,0.6280417,368.45917,204.40863,0.5275248,375.45718,231.82712,0.60013294,381.7262,246.16228,0.49591246,389.24033,284.195,0.48138115,392.15826,297.96915,0.29665512,366.80865,171.49988,0.6656001,424.22302,251.23376,0.7042218,258.71457,190.61185,0.35875982,316.18607,287.5338,0.55157804
38,323.32993,167.05342,0.7407018,323.19916,186.67912,0.62345177,367.89014,204.91393,0.5581209,375.39728,232.30363,0.6199429,381.56137,247.03578,0.5113996,389.54065,285.52914,0.4710513,416.80365,344.38705,0.34092534,366.8102,171.6593,0.65979636,423.9375,251.6941,0.6964655,258.5858,190.56584,0.35773447,316.64233,289.13126,0.56115323
39,323.0535,167.1693,0.76690143,322.5878,186.72949,0.6550132,367.838,206.32695,0.5239725,375.4583,233.32532,0.64442164,381.82755,249.15016,0.5313243,390.2049,286.61325,0.4403656,417.40186,343.62073,0.33800152,366.88434,171.34998,0.67589414,424.3842,251.62723,0.7021828,259.03723,190.05559,0.3466694,316.186,289.42563,0.51701003
40,322.87033,166.92813,0.7748349,322.48517,186.3342,0.66561323,367.35263,206.6383,0.5301441,375.02658,233.53848,0.6501744,380.9592,249.1758,0.5508927,388.93887,287.0537,0.4834419,417.5081,342.2872,0.35047212,367.08197,171.74138,0.67911756,423.77795,252.84515,0.7060956,259.00452,190.05916,0.3369734,317.7967,289.99496,0.49683356
41,322.59912,166.60573,0.7710953,322.10123,186.3107,0.66014546,367.2712,206.81953,0.49523178,374.87952,233.38826,0.6361238,380.94577,248.68721,0.5473762,389.52597,287.56778,0.47372693,411.11282,344.94296,0.3722469,367.26044,171.93802,0.68634987,424.50107,253.21797,0.71567106,259.04184,189.77074,0.3459632,336.74786,397.21124,0.50519574
42,323.2011,166.97038,0.7591608,322.57413,185.95279,0.64866984,366.98413,206.72551,0.51548547,374.919,233.3617,0.6281531,381.08224,248.8838,0.5181595,390.88104,287.67523,0.43944347,410.97675,344.6259,0.34709907,367.29944,171.61346,0.6949355,425.1596,253.70424,0.7171826,259.05423,189.74391,0.35229227,336.869,397.15588,0.52512527
43,322.9925,166.77263,0.75514585,322.28598,185.79723,0.643216,366.44214,206.55885,0.52046,374.6972,233.55896,0.63960516,380.87598,248.95392,0.50989807,390.22565,287.89185,0.42393667,411.04565,344.16345,0.35485134,366.92816,171.44029,0.68593085,424.5629,253.02663,0.71739876,259.11295,189.62547,0.34334263,336.1368,396.56186,0.5270505
44,322.2294,166.26682,0.7986527,321.9385,185.75107,0.67955256,366.63467,205.95184,0.50803447,374.48483,232.87236,0.64556193,380.84906,248.3293,0.5134859,390.1506,287.13934,0.42840227,411.03833,341.62985,0.3828645,366.9937,171.31693,0.7086367,423.57825,252.54483,0.74358773,259.2196,189.56602,0.34770328,315.75507,289.53406,0.52956426
45,322.94797,166.02621,0.7919326,322.49802,185.20529,0.6759825,367.15482,205.66016,0.47638634,374.05292,231.778,0.6182796,381.1716,247.44102,0.51222146,389.41605,285.998,0.42930403,410.61115,341.8562,0.36353356,366.6496,171.14178,0.68157786,424.40234,251.90944,0.7058461,259.45166,189.22847,0.35545918,316.3528,289.35782,0.5727902
46,322.8755,166.03401,0.79265845,322.48184,185.1103,0.69453543,369.51068,204.22615,0.49183342,374.97977,231.50027,0.60805994,381.67413,246.25285,0.5116562,397.19977,281.26172,0.4192997,415.7152,341.09842,0.30320024,366.8704,171.02354,0.6830219,422.63437,256.33105,0.6875226,259.4777,189.26494,0.34830618,317.5673,289.16476,0.5978224
47,323.54544,166.76909,0.7865529,323.2344,185.7077,0.68931127,369.9634,203.17955,0.4992441,374.61588,227.80362,0.58022344,382.97568,245.41788,0.51974523,397.7719,279.66266,0.4035686,417.30157,340.59314,0.3271764,367.19876,170.77963,0.6975076,425.15976,254.99875,0.6923733,259.42572,189.2646,0.3551741,319.6543,288.91452,0.53111786
48,324.7423,166.93648,0.7587473,326.70627,182.78087,0.6771946,372.04752,203.02087,0.5082886,375.6861,228.00566,0.5409842,385.3917,245.93866,0.50530976,397.79074,279.50864,0.43182305,417.1609,340.11984,0.34859145,367.78836,171.18182,0.6685965,426.29895,254.63171,0.7055505,259.09973,190.37473,0.36773136,319.58963,290.85342,0.6165776
49,323.94907,166.43552,0.78916055,323.93,185.57825,0.7146513,372.3157,203.03867,0.5167923,376.6703,227.9663,0.5610627,387.20438,246.25865,0.50735945,396.32324,279.98395,0.534413,420.3339,297.6194,0.35914567,367.9675,171.19582,0.6694578,427.6171,254.41068,0.7196401,263.7758,192.51509,0.36443394,319.7924,291.27618,0.6445381
50,324.51892,167.55067,0.7855107,323.98376,186.26996,0.7226142,372.36942,203.7464,0.5213687,376.66867,228.48329,0.54849327,385.65326,245.6056,0.48731413,396.22208,280.2801,0.500303,419.9603,297.3237,0.34129846,368.099,171.76312,0.6637535,427.1557,254.43794,0.71318334,263.75516,193.05428,0.37471774,319.4732,291.0035,0.64290065
51,323.91428,167.8765,0.7932881,323.4006,186.05945,0.71855295,372.15384,205.20337,0.5378083,376.67313,228.87947,0.56615657,384.9162,245.94365,0.5159389,397.00464,281.25085,0.4397358,417.94376,341.50177,0.38326463,367.67722,171.60109,0.658851,426.68082,254.76653,0.7081599,263.66806,193.449,0.36913738,318.10165,290.9689,0.5892431
52,323.44406,167.56938,0.8059721,322.92938,185.42226,0.7388677,371.50583,206.2331,0.5473699,377.1535,232.39368,0.5799434,383.95557,246.76231,0.54059124,396.9933,281.94775,0.44376618,420.38177,298.93942,0.36693105,367.7309,171.72168,0.67086935,425.42676,255.92908,0.70672375,263.385,193.33774,0.3667093,317.49506,290.78467,0.5781193
53,323.41397,167.10603,0.8036981,323.08914,184.99785,0.7520625,366.8868,205.88501,0.5038748,376.29642,232.6791,0.5655898,383.5056,248.08977,0.5249498,388.78265,285.77557,0.45786822,412.596,342.32782,0.3756929,368.11896,171.51279,0.70120925,424.4401,255.87273,0.68313724,258.68802,189.80067,0.35490018,317.8213,289.5084,0.5430141
54,323.50067,166.136,0.817824,323.62146,184.57185,0.7793935,366.69135,205.19818,0.4509133,375.51837,232.52386,0.5590825,383.10828,248.20895,0.50633824,389.9823,286.63382,0.4465654,410.603,345.46973,0.41847754,367.30295,170.62306,0.67558783,426.0242,251.18375,0.7063163,259.36783,187.52289,0.34287727,318.00436,289.05228,0.5742685
55,322.8083,165.32332,0.78314847,323.3777,183.91754,0.69766635,369.08655,204.05814,0.49532053,375.57333,232.02078,0.6162421,381.79773,246.60513,0.51403487,390.47424,284.09286,0.42674404,411.06326,343.41486,0.36275274,367.02448,169.95363,0.6869967,423.66785,256.86194,0.6768524,259.00168,186.63605,0.3194068,317.20767,289.72803,0.6392332
56,323.019,164.35081,0.7725276,323.6156,183.31744,0.6879344,369.2188,202.9656,0.46209446,374.1071,226.95303,0.61635673,382.48224,244.6957,0.5334943,394.95743,279.00656,0.46418947,411.48337,343.14297,0.36070895,366.64847,169.57703,0.730864,424.05106,254.56502,0.70331365,258.7624,185.92096,0.29926005,318.55463,289.61844,0.5782943
57,321.5803,163.57648,0.74976313,323.1784,183.04683,0.6467644,368.83832,202.09027,0.5203238,374.66843,226.66792,0.66307443,383.67108,243.72359,0.5619306,396.59326,278.3254,0.43837884,417.37045,337.4621,0.3829929,366.43335,169.17902,0.6902717,425.77133,253.39487,0.71077615,258.79935,185.59602,0.30036947,319.19113,288.1917,0.5429456
58,322.91238,164.25388,0.73442405,326.8461,180.53789,0.65541935,370.34412,202.23311,0.563267,377.27936,226.92247,0.6457623,386.37054,243.2817,0.5258768,396.7077,278.25723,0.46286893,420.1665,334.12112,0.34103087,366.84943,169.63843,0.69520134,426.38916,252.25484,0.71662813,258.99634,185.31645,0.31732294,322.58487,288.54306,0.5498496
59,322.9937,163.89194,0.75016457,326.956,180.39488,0.6623818,372.8926,202.54712,0.5232007,378.19525,226.38669,0.5923159,389.42288,242.10493,0.50047463,397.81635,278.13312,0.43135345,420.539,335.34845,0.3713537,367.4807,169.53726,0.6926269,428.99326,251.14673,0.7230468,259.164,185.79437,0.3145421,326.91742,289.6482,0.5241716
60,323.40924,164.00662,0.7164483,327.7777,180.46686,0.65103483,375.02124,202.71417,0.4447357,381.66925,228.30109,0.54568744,390.6733,243.17506,0.5171093,412.1537,277.27075,0.45436224,421.1133,295.76883,0.39614654,368.17178,169.51611,0.67766523,428.71384,252.09521,0.7242304,259.28784,186.27368,0.36197937,325.07877,289.68042,0.5609337
61,324.3446,164.12263,0.7018236,328.4505,180.1718,0.6523332,374.90796,203.90749,0.4780642,381.0726,226.62207,0.5905253,390.44385,244.1863,0.5615602,397.0839,278.46582,0.49214956,406.68488,295.1059,0.36275756,368.47668,169.81673,0.68291557,428.24133,252.22878,0.7391364,259.36792,187.07906,0.36178336,323.77954,290.27643,0.58138967
62,324.54376,164.84149,0.6822914,328.4171,180.87846,0.6405527,374.35596,203.60736,0.4127939,378.47723,228.0035,0.4954765,392.0465,246.17451,0.45050755,397.00992,280.17374,0.4874838,420.87546,338.36847,0.3972189,368.32025,169.78873,0.6978927,428.16745,253.17004,0.6981814,259.0993,187.32932,0.35328093,320.83176,289.88174,0.6010148
63,324.06415,165.5452,0.6726413,328.0389,181.41911,0.62864774,373.27988,204.87856,0.49518302,377.8636,229.4557,0.57538706,389.14404,246.95316,0.52717507,394.07794,281.3167,0.49828038,420.03452,339.24426,0.41628668,368.32184,169.84879,0.69520634,427.62988,254.3913,0.72608835,259.16818,187.44655,0.35837412,319.7488,289.66827,0.6718071
