scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,319.4038,146.71815,0.6908203,316.13376,163.53975,0.5285924,276.37747,153.4897,0.33930433,260.2316,168.8826,0.65098715,250.9872,179.46158,0.6614386,249.93124,200.59163,0.505048,300.4103,278.16577,0.38796365,375.51904,154.09807,0.9746176,316.00882,217.91777,0.7088364,546.6765,486.28787,0.25772116,233.90146,188.58107,0.40894938
9,318.66107,146.43039,0.7056297,315.31018,163.76283,0.55471766,271.22055,152.14983,0.36520064,259.1225,167.63956,0.6592691,250.9702,180.22928,0.6594164,249.97565,200.76637,0.48300925,300.612,279.92477,0.4451021,374.78076,154.60521,0.97263193,315.6241,217.80579,0.7167843,546.71857,486.25272,0.24027799,234.13281,188.64178,0.40057743
10,318.4738,147.05399,0.69823825,315.10648,164.20612,0.5369581,271.25272,151.79437,0.3462607,258.506,167.46626,0.66721475,250.29535,180.42291,0.6841098,249.60587,200.8414,0.52794385,300.53555,279.7459,0.4530016,374.2456,155.68092,0.9851312,315.20883,216.8668,0.68474406,547.11743,485.68106,0.2349449,232.61555,188.74126,0.45849118
11,318.1171,147.61887,0.688465,315.57718,163.52261,0.5301394,270.92175,152.74011,0.36478844,257.9542,168.32835,0.66044015,250.3477,180.79799,0.67342526,250.19614,200.8537,0.46564135,301.25433,278.82034,0.42404598,373.9377,156.29321,0.95736736,316.26178,218.6204,0.7332285,546.3564,485.87064,0.25192338,234.034,188.19911,0.40754658
12,318.2141,148.2713,0.70271647,315.05368,163.7687,0.5803975,270.6815,153.0998,0.38436902,256.73734,169.11885,0.6941682,249.04851,182.2757,0.6856736,247.10233,201.00403,0.55090773,238.97224,214.21545,0.42175367,373.05832,155.18082,0.93594223,313.9567,218.80319,0.63416374,272.45258,152.5512,0.216106,232.772,189.61676,0.4376878
13,317.5574,147.98222,0.6892549,315.10306,163.75928,0.5643512,270.1483,153.88617,0.38011017,256.31128,169.27156,0.69245,249.10051,182.51225,0.6785384,248.68079,201.16118,0.5312557,299.00125,280.13553,0.3923853,373.2008,155.23077,0.932448,315.1294,220.153,0.6891976,272.0633,152.50873,0.21824862,233.68153,189.1789,0.40597656
14,318.20932,147.05081,0.6937733,315.5372,163.29572,0.55154073,269.94897,153.57622,0.3982657,256.0827,168.78914,0.68852955,248.59456,182.278,0.6903261,247.27467,200.97585,0.598577,239.45863,214.35536,0.4677268,373.4372,155.32481,0.935338,314.03845,219.12767,0.6870269,271.90936,152.33289,0.21860443,231.74384,189.62912,0.44489616
15,318.12402,146.87268,0.69821817,315.54355,163.2849,0.56186825,270.14914,153.6357,0.41052905,257.0967,169.66159,0.68202543,249.88553,182.26791,0.6565164,249.94081,201.11636,0.49902704,299.6718,279.94232,0.42498246,373.55258,155.42903,0.9300765,314.99725,219.0652,0.697115,271.77228,152.81691,0.22720453,235.50378,188.92964,0.32574093
16,318.5176,147.05286,0.68218267,315.87106,163.38622,0.53403956,270.56747,153.0662,0.3914075,257.1914,169.04955,0.6664448,249.72675,181.84767,0.64137363,250.36118,200.8051,0.46201217,299.59253,278.83865,0.39722013,373.817,155.20393,0.9747306,314.69125,218.84232,0.67880917,271.91507,152.76614,0.22385103,235.94183,188.04321,0.2967147
17,318.75198,147.72067,0.6896335,316.28983,163.79274,0.52051085,270.38016,152.83109,0.4031158,257.5902,168.5691,0.66236967,250.13887,181.34938,0.6313629,250.6064,200.78766,0.42689595,298.778,280.06195,0.39185414,373.25797,155.31403,0.9687796,314.79498,219.06638,0.6973373,271.89975,152.75926,0.22544819,236.12004,187.65584,0.2900683
18,318.4312,147.66502,0.68399894,315.14865,165.00218,0.5366914,270.98203,152.27008,0.38105917,258.24506,167.94368,0.64913297,250.67686,180.52258,0.62772274,250.79343,201.05061,0.43223265,298.7381,280.70874,0.40231124,374.32443,156.17545,0.98481065,315.1554,218.9849,0.6865452,546.14954,485.4626,0.24365732,235.70709,187.5251,0.32232487
19,318.6372,147.43246,0.7026076,315.2677,164.83017,0.54496795,271.21347,152.99437,0.39399898,257.82684,169.34584,0.6490369,250.33765,181.49619,0.6082096,250.53246,200.65509,0.42860708,299.54422,281.08945,0.4147827,372.50226,154.91505,0.9913926,314.98938,219.35968,0.67898214,546.29114,485.10724,0.21859673,237.74284,187.49062,0.2540962
20,318.23798,147.41676,0.7150177,314.92972,165.0059,0.56817013,270.79504,153.70003,0.39636397,257.3981,169.66676,0.6224133,250.29668,181.32143,0.59612024,256.20258,198.6756,0.38778397,299.33307,280.72137,0.4251488,372.34344,155.84015,1.0,314.272,219.35548,0.679862,546.3678,485.58267,0.24650311,237.57127,187.02516,0.27391106
21,317.97308,147.67755,0.70303303,314.7268,165.1211,0.55671936,270.85742,153.79625,0.38361874,256.9974,169.1199,0.64419514,249.80325,181.63733,0.62179226,250.61662,201.00096,0.41370037,300.43796,279.48575,0.41036716,374.028,157.2915,1.0,313.84567,219.29982,0.6977978,546.3342,485.5193,0.23066407,236.10506,187.33517,0.31852835
22,318.02866,148.53796,0.69960916,315.4197,164.02379,0.5448899,270.67633,153.97061,0.39076298,256.47363,169.48303,0.63984054,249.35126,182.108,0.61902654,250.56964,201.0216,0.419011,299.8917,280.2858,0.4252924,374.01184,157.06613,1.0,313.71204,219.52234,0.7021309,546.30865,485.48767,0.22635244,236.31143,187.41057,0.31595054
23,318.51486,148.64835,0.6970827,315.93372,163.96303,0.5431845,270.4867,153.89429,0.3783936,256.61057,168.7616,0.6428088,249.34506,181.28967,0.63744956,249.73633,200.90875,0.47742745,300.19275,279.57407,0.41553918,374.12772,156.87508,1.0,314.02203,219.38922,0.7041124,546.3961,485.35623,0.22991301,234.15314,187.54317,0.40094426
24,317.96564,147.49986,0.70942736,314.84097,164.86269,0.575209,271.3284,154.00717,0.3278724,258.8968,169.38277,0.5782516,251.11295,180.81157,0.54597497,257.49765,198.76006,0.39003488,299.71622,281.10873,0.37504828,372.46686,155.69482,0.9891339,314.29688,217.94618,0.6818678,272.31796,153.69072,0.21506502,236.63196,186.30423,0.27591565
25,318.25934,147.05048,0.70479065,314.93225,164.71959,0.5765602,275.8123,154.66246,0.33007908,258.96036,169.81697,0.57332337,251.42844,180.90498,0.50975645,258.1053,198.39325,0.3767861,299.425,280.7201,0.38402364,372.68716,155.84927,1.0,314.24893,217.97636,0.6829874,272.297,153.49022,0.21212897,235.81213,198.44232,0.21998972
26,318.3223,147.92058,0.68163264,315.02563,165.10356,0.54607743,276.01242,154.50066,0.32536542,258.58884,169.4901,0.56478864,250.57445,181.03082,0.5289127,257.00394,198.40092,0.39842728,298.71106,280.37793,0.33046934,372.5654,155.76912,1.0,313.85193,217.21834,0.65942734,272.36462,153.59535,0.21131615,236.8675,185.84349,0.2500528
27,318.5844,148.07338,0.6870735,315.2716,165.11717,0.541476,276.32468,153.9477,0.3125592,259.22192,168.67043,0.5759848,251.12218,180.56145,0.52819765,257.85913,198.42386,0.3997134,300.20084,279.76578,0.35114625,372.75565,156.08429,0.99774736,313.76758,217.37416,0.6878933,546.0622,484.8372,0.2016329,242.24359,175.02632,0.22794646
28,318.60355,147.9526,0.6913676,315.24658,164.94254,0.5455049,276.26233,154.29655,0.3124726,259.36032,169.42928,0.5667336,251.41112,180.457,0.50321865,258.25995,198.33417,0.39769772,299.83072,279.28748,0.38368413,374.47632,157.42603,0.9903284,314.66522,218.02388,0.6982263,545.67725,484.8619,0.2115686,242.66553,174.42836,0.2121277
29,318.0006,148.32327,0.6909347,314.70667,165.21465,0.5465145,276.35764,154.25072,0.3053992,259.4326,169.08409,0.5630987,251.12091,180.16615,0.5173765,257.45145,198.46355,0.41920003,301.16177,278.25897,0.3839314,373.71338,157.8895,1.0,314.56522,217.50368,0.6880091,545.94977,484.9543,0.20274794,237.89606,184.8446,0.22956674
30,317.86978,148.34512,0.6812184,314.51285,165.41489,0.5471931,276.51584,154.25638,0.29883343,258.9761,169.40471,0.5501488,250.68536,180.61589,0.49528557,258.07202,198.35117,0.3980323,299.1657,279.44165,0.3751993,373.4204,158.70416,1.0,313.60257,217.93556,0.68697125,545.6585,485.14334,0.22864343,242.6447,174.28362,0.21343304
31,317.71173,148.38428,0.6502566,314.74725,164.19171,0.5332925,276.97238,153.8935,0.29183292,258.76743,168.65283,0.5670904,250.38275,180.5546,0.5437607,255.8875,198.4301,0.41612318,299.43582,279.0267,0.35609424,373.31674,158.46437,1.0,313.95627,218.02837,0.68798226,545.91736,485.50897,0.23786503,236.72978,185.6998,0.26750538
32,317.5933,149.90364,0.6683891,314.1412,164.68953,0.5604486,271.93076,154.58655,0.29681864,258.79395,170.22284,0.5642495,250.8812,181.1766,0.5024279,257.89886,198.22113,0.37611908,298.8352,279.47867,0.39507663,372.88956,159.05276,1.0,314.87936,218.48477,0.7083013,546.09485,485.43372,0.231287,236.38979,198.87312,0.21230847
33,316.90558,149.9206,0.66168135,313.61566,164.5315,0.5486434,271.50366,154.41312,0.30267724,258.25153,169.9147,0.5843343,250.5469,181.10477,0.56009704,257.02145,198.78397,0.38981006,299.41238,279.10153,0.41193464,371.69366,158.52296,1.0,314.90057,218.14272,0.71336734,545.6589,485.0452,0.21183869,237.11824,185.68088,0.2603742
34,316.55035,150.32994,0.64545393,313.3691,164.64224,0.5484897,271.063,154.48592,0.31390175,257.18048,169.84096,0.6109854,249.1966,182.0737,0.6453803,249.84456,200.90591,0.46957594,300.15518,279.2051,0.44136807,371.11664,158.71841,1.0,314.4452,218.60887,0.7230005,545.92236,485.11993,0.20898859,234.04634,187.20508,0.37564743
35,315.8413,150.89574,0.64560694,312.8448,165.16855,0.54463357,270.8795,155.23174,0.30720353,257.28305,170.55472,0.5970367,249.06189,182.2573,0.62753546,250.74931,201.26541,0.4485899,300.68436,279.31027,0.4311056,370.55646,159.39384,1.0,314.84293,218.60696,0.73631096,545.94495,485.3308,0.20831682,233.68062,187.1923,0.38800123
36,315.9362,150.83754,0.6325918,312.89838,164.83713,0.5291946,271.6674,155.1892,0.28531054,258.30127,171.0322,0.5753974,249.78593,181.59186,0.59791034,255.96516,200.15816,0.41570425,299.22507,280.47086,0.39337286,370.1397,158.66405,1.0,312.67117,218.44649,0.6345463,545.57983,484.3945,0.20971037,234.72948,185.76968,0.33337024
37,315.18015,151.41286,0.6200287,312.01804,165.2997,0.51766753,275.43683,155.43895,0.2671435,257.50958,172.03249,0.566809,248.88542,182.32323,0.61739784,251.56902,202.24077,0.4415954,299.86646,281.14893,0.43290073,369.7798,158.57437,1.0,313.22763,219.6075,0.67045224,331.87946,154.70122,0.21159257,232.55038,187.06007,0.40539098
38,314.20554,151.8527,0.6318213,311.12128,165.42949,0.5207642,269.78998,156.90416,0.28218052,256.32437,172.3668,0.5747805,247.54112,183.29486,0.6411514,248.58072,202.89656,0.5418147,297.682,284.2659,0.43292922,369.2665,158.17749,1.0,313.81848,219.97371,0.6966808,545.2802,484.52225,0.22310401,230.09305,188.97987,0.50641525
39,314.124,151.64496,0.65950865,310.99088,165.72054,0.5423617,270.3368,157.01297,0.26665732,256.17758,172.47191,0.59005827,246.91397,183.87497,0.6493601,246.27716,203.33063,0.5689726,239.39876,216.41626,0.46252686,369.27634,158.41501,1.0,313.14874,219.74117,0.70170385,545.40735,484.75195,0.22808298,229.48701,190.32504,0.54358715
40,313.98038,151.70793,0.6638539,310.90555,165.71852,0.5478725,270.58957,157.02101,0.27910277,256.0293,172.3762,0.5905291,246.47191,184.29463,0.6320823,246.09991,203.03662,0.56421506,239.86932,216.01843,0.48041332,369.19986,158.40634,1.0,313.48212,220.88606,0.7037863,545.4032,484.79327,0.23427014,229.13728,190.33054,0.53936875
41,313.975,151.71199,0.6997353,310.96127,165.98132,0.5751334,270.3299,157.64262,0.26817426,255.65048,172.96497,0.5868578,246.32028,185.0823,0.62276584,245.3371,203.77429,0.57583517,238.65958,217.9488,0.5001227,369.5822,158.35895,1.0,312.77353,221.9512,0.7128711,546.00195,484.84735,0.22567692,229.33742,191.29886,0.5313232
42,313.98032,151.65123,0.7160602,310.91495,165.89594,0.59344536,270.27448,157.56105,0.28219497,255.61908,173.21864,0.60361665,246.49886,185.38565,0.6150605,246.83896,205.15979,0.52637184,242.07219,219.28703,0.43107527,369.54758,157.79573,1.0,313.1108,222.17867,0.72468615,546.3461,485.1666,0.23510548,230.0418,191.31537,0.5104706
43,314.56528,152.62985,0.6398595,311.54675,166.04625,0.5215353,270.62607,157.09921,0.24967675,255.93661,172.53642,0.5821885,246.35384,184.99286,0.62005615,246.15608,204.80136,0.56644356,240.12123,217.8232,0.4672163,370.50977,158.13002,1.0,313.25754,222.0889,0.72987944,546.34674,485.1031,0.24517019,229.00499,191.79616,0.5183164
44,314.97318,152.73862,0.65797836,312.00272,166.27223,0.54225075,270.55008,157.23157,0.25130096,255.63455,172.88661,0.57911617,245.96368,185.08095,0.61885685,244.37334,203.73822,0.59726536,241.22986,219.4359,0.5233127,370.81268,158.5519,1.0,313.17322,220.59038,0.7131997,546.38654,485.4257,0.25295243,228.40593,192.16342,0.53328997
45,315.1122,152.6165,0.64836854,312.13153,166.14638,0.52868694,276.83737,157.3409,0.24168895,256.80502,172.27841,0.56613576,246.9984,183.59514,0.6297487,244.9148,202.71947,0.63655084,238.75577,217.73814,0.54820514,371.00113,159.12917,1.0,313.4727,220.52608,0.761677,546.4781,485.37015,0.25502816,228.4951,191.00214,0.55870295
46,316.48874,152.43285,0.6324029,313.49048,166.10872,0.52301466,275.99643,155.75746,0.25955728,256.83762,171.80382,0.57519394,247.61441,182.89746,0.6142311,248.46474,200.96675,0.5367158,241.69562,213.9659,0.47531816,371.4773,159.37666,1.0,314.6997,220.08282,0.7314727,546.3901,485.14594,0.2660374,230.59995,188.15527,0.50132436
47,316.80447,152.46362,0.646748,313.94025,165.9355,0.51642,275.70615,155.52711,0.2908438,257.6156,170.90332,0.604306,248.87225,182.17247,0.61549324,249.67056,201.09297,0.48169184,299.04294,281.4258,0.5240748,372.25037,159.17491,1.0,314.605,218.678,0.69102156,546.555,485.11954,0.26114127,234.47491,187.10664,0.42208546
48,316.7724,152.43011,0.6123007,314.02814,165.46585,0.47663727,272.20468,155.79051,0.29958946,258.7253,172.10135,0.58301115,250.81703,182.26741,0.52711415,257.38388,198.4906,0.39275467,302.4019,278.58636,0.3942992,372.01007,159.26512,1.0,318.8886,220.16618,0.6708852,546.10754,484.8952,0.2264968,236.50912,199.18227,0.24248973
49,315.97787,153.79652,0.6071877,311.7615,166.11243,0.44435996,275.06055,155.46013,0.30274627,258.2514,171.35333,0.60348666,250.35498,182.11319,0.5880265,255.62039,198.529,0.43510383,301.51184,278.9887,0.40121344,371.91342,159.42236,1.0,319.35083,219.72792,0.6869695,546.257,485.47464,0.2238637,238.19096,186.78152,0.31699613
50,316.00787,153.9054,0.5851406,313.28952,166.4918,0.42859524,271.78195,155.52042,0.29040018,258.63586,171.15587,0.6186837,250.45526,182.21532,0.6098346,255.75314,198.88988,0.43144625,301.5366,278.55243,0.37173492,371.20013,159.59814,1.0,319.0542,220.24396,0.6758807,545.8126,485.563,0.24538286,238.00706,186.93315,0.3138837
51,315.56787,154.3662,0.59116733,311.08002,167.00214,0.44156966,271.39996,156.19267,0.2868276,257.81976,170.81142,0.6179883,248.84901,182.31747,0.65529686,250.7068,202.77481,0.4614914,301.12253,279.25998,0.39273983,370.8887,159.33476,1.0,316.7689,219.5342,0.67232674,545.94495,485.92197,0.23517801,233.41098,188.34854,0.46115783
52,314.72308,153.711,0.62348586,311.9261,166.86299,0.47904196,270.96344,156.74326,0.2827576,257.25903,171.57742,0.5950254,248.78297,182.84238,0.6317758,251.73323,202.69496,0.42663452,302.9771,279.48523,0.44487888,370.1883,158.83798,0.98780376,316.29028,218.58324,0.70475423,545.58356,485.73572,0.23467514,233.77083,187.7758,0.41503468
53,314.27396,154.08592,0.61259097,311.30023,167.18402,0.48584807,270.22662,157.80211,0.25072026,256.3891,172.54253,0.5665599,247.81801,183.1461,0.6189767,250.63063,203.53987,0.43909034,301.0013,279.22296,0.43822038,369.94928,157.9109,0.99589264,315.0043,220.57835,0.74228364,545.9684,485.93082,0.2285335,231.92921,188.00032,0.46489972
54,314.51007,153.33192,0.5970599,311.35037,166.60849,0.49324933,270.3446,157.16747,0.25276148,256.89813,172.07687,0.5535045,248.14902,182.78261,0.6054777,250.0515,203.24991,0.45895037,300.1403,278.94928,0.3962712,370.53336,158.56561,0.95130336,314.24277,221.08363,0.7370929,546.1758,485.96515,0.22245643,232.20526,188.2803,0.45044768
55,314.51675,153.5201,0.6038849,311.42334,166.94412,0.48920542,270.97394,155.85999,0.25121397,257.25137,170.83342,0.58215046,247.94421,182.35844,0.6389525,248.32971,202.74706,0.5067758,241.60657,214.73283,0.40023768,371.1472,155.96739,0.93424267,314.50323,221.0543,0.7174086,546.1979,486.0301,0.2134785,230.56163,188.75551,0.5095749
56,314.173,152.87859,0.6293589,311.34668,166.07988,0.49945682,270.96103,154.5549,0.27914032,257.63782,169.1227,0.58112985,249.08011,181.21904,0.59598,249.71544,200.7097,0.46167362,298.7975,280.31094,0.43087038,371.03653,155.88425,0.93278813,313.0814,217.99068,0.69861704,546.1176,486.12198,0.20969759,233.86357,186.56848,0.37001622
57,314.36926,152.4632,0.50695735,311.73764,164.9959,0.4192244,277.3102,152.5042,0.25847813,260.1823,168.1114,0.52806497,249.92764,179.26622,0.5621707,254.76096,198.14555,0.46460864,301.1781,278.67245,0.42354485,371.32388,155.33249,0.9410304,316.90112,218.39061,0.6495801,545.9242,485.6154,0.20225301,235.70566,186.4579,0.32822382
58,315.43622,151.02313,0.53015393,312.7657,164.08533,0.44758138,277.58487,152.29964,0.28540716,261.50803,167.6799,0.54508716,251.1122,178.09465,0.5612915,255.79706,197.82632,0.46673173,252.09619,211.8859,0.35967404,371.56146,155.09236,0.9242051,320.55948,215.79996,0.67861664,545.508,485.39325,0.19494736,236.37457,185.44444,0.33977538
59,315.22272,150.50081,0.5101603,312.4252,163.48462,0.43335643,278.534,151.32402,0.2781378,262.72293,167.23784,0.5596994,251.69229,177.97318,0.6011393,255.58249,197.92447,0.4644216,251.50423,212.2626,0.37771207,372.26932,155.42398,0.9310141,320.93045,215.73009,0.67219883,544.87573,485.57074,0.20566967,237.33156,185.14702,0.34923714
60,315.95972,149.63689,0.49635857,312.83282,162.80692,0.40140557,278.78604,152.24422,0.2955663,262.70392,169.32022,0.541357,252.41238,180.00493,0.5450615,258.6104,197.71976,0.40101954,303.8295,277.74243,0.32671583,372.65384,156.38129,0.9202445,321.34055,215.07726,0.6765009,545.86115,484.60373,0.21027082,247.01245,173.71152,0.2472497
61,315.9641,150.85413,0.517761,313.0418,163.35829,0.42394045,277.56482,153.14487,0.29302397,260.95428,169.44968,0.5411915,252.80363,179.9841,0.52165824,259.41132,197.73297,0.44391805,304.42535,278.262,0.37735757,372.14853,155.78815,0.9249905,319.91296,218.24643,0.6825868,545.3761,485.1994,0.22555843,246.99219,173.57304,0.25150833
62,314.98737,151.73712,0.55756825,312.0784,164.51004,0.45763746,276.14386,154.74606,0.29750842,258.62418,171.07948,0.58912605,250.18896,182.2329,0.5518219,256.4163,197.99179,0.42121097,303.01685,279.7583,0.43606356,371.4473,155.6773,0.9085139,318.60028,218.76167,0.6707538,545.7044,485.08456,0.22674638,235.58472,198.16156,0.23581684
