scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,306.14926,171.34358,0.5547553,308.23972,189.56282,0.59962225,351.0258,180.39648,0.6615061,365.5622,199.94974,0.89264715,372.32217,214.20073,0.7654842,374.03497,237.74901,0.30532575,383.55148,250.60927,0.3962704,351.3062,175.86646,0.4813919,408.39667,239.13695,0.20234177,250.4161,203.62827,0.1768098,312.805,264.29117,0.3058332
9,306.4102,172.43367,0.5727603,308.39984,189.83621,0.61518395,351.30063,180.62357,0.65840274,365.64136,200.54608,0.8888276,372.29858,214.54741,0.74168646,386.84424,239.89142,0.28184608,327.6374,266.28647,0.39869875,351.54694,176.29308,0.48333964,407.98962,239.44186,0.20714253,250.50381,204.37096,0.17994638,246.16031,205.79485,0.2986208
10,305.79108,172.46678,0.5675387,307.8142,189.76378,0.6038961,351.70544,181.16957,0.64838374,366.06528,201.25688,0.8667685,373.11575,214.48276,0.72271776,387.47537,240.13628,0.2978526,384.56937,251.42253,0.34488022,351.78384,176.84956,0.49183652,408.43423,239.3764,0.21125306,249.76181,203.23436,0.1838321,312.61258,265.37787,0.32269773
11,306.06244,172.72786,0.5485314,309.09036,192.40585,0.60119325,351.46762,180.92517,0.63011974,365.72842,201.38301,0.8709455,373.1042,214.63237,0.70947385,387.31506,239.64081,0.31872168,327.96265,266.64368,0.36600682,351.80246,176.53621,0.50342774,408.47888,239.3945,0.23181985,250.32509,204.69928,0.18799493,312.84195,264.63193,0.33495843
12,306.92255,172.2453,0.56757504,308.06787,188.88725,0.58175516,351.3581,180.65427,0.65747195,364.42847,199.97066,0.8629283,371.59097,214.03394,0.7334806,375.0639,238.66821,0.34274307,328.51123,266.5861,0.40115228,351.88776,176.5739,0.48786446,408.72195,240.0011,0.23079403,250.573,203.87997,0.2185346,312.80777,263.04892,0.33160824
13,306.60577,171.24191,0.56985605,307.1842,187.87727,0.58426255,350.5671,179.93959,0.638924,364.24863,199.99348,0.87881446,371.2903,214.32248,0.7390697,374.9715,238.32404,0.3501411,383.13715,251.90488,0.43175122,351.61298,176.0506,0.48103184,408.6262,239.72269,0.22092712,250.81639,203.93738,0.20292202,312.36615,262.26187,0.36189145
14,306.19254,170.88084,0.57045674,306.4318,187.63976,0.5818229,350.08694,180.09843,0.6574782,364.10263,199.88165,0.87835306,371.0204,214.61688,0.73054886,374.6689,238.54674,0.33630925,383.1136,251.573,0.40847206,351.0675,175.49135,0.4651324,408.27023,239.87459,0.21102579,250.9058,204.13898,0.19356322,311.5409,261.11584,0.3230112
15,305.88773,170.99413,0.55655587,306.99,186.15733,0.5793176,349.7975,179.57109,0.6529373,364.0873,199.49844,0.86882675,370.39703,213.60931,0.7317478,373.69766,238.25026,0.34267718,328.08768,266.7563,0.40711075,350.9288,175.20825,0.44632357,408.41934,239.7426,0.22219378,250.81705,203.80899,0.18666972,410.15598,310.91373,0.30868763
16,306.30185,170.9015,0.54289305,307.19305,185.84998,0.57364094,349.3243,179.41322,0.64635795,364.56158,201.33672,0.8946253,370.6509,213.54053,0.76888996,373.32242,238.37466,0.316591,328.3401,266.63937,0.38333845,350.55798,174.8333,0.41534117,408.34787,239.5661,0.21471588,250.98868,204.87347,0.19005698,409.71783,313.743,0.31088606
17,306.18753,170.64693,0.53873277,306.78488,185.56416,0.5646147,349.2351,179.3083,0.63363844,364.3202,198.93845,0.8830458,371.0061,213.2908,0.7659228,373.9958,238.75533,0.30830684,328.38025,266.70685,0.38269565,350.64746,174.92798,0.42321253,408.78458,239.29945,0.22929761,250.90445,204.04884,0.20544161,247.13268,206.15804,0.31476852
18,306.25983,171.5354,0.55336,307.4375,188.22473,0.5853006,349.36206,179.75476,0.61389154,364.5497,199.46643,0.87585837,371.34894,213.72829,0.76071125,373.8132,238.57161,0.3053446,327.83795,266.5258,0.41190237,350.97028,175.30379,0.43896958,408.893,239.00497,0.2342496,250.56749,204.33759,0.22062038,312.65875,263.02777,0.32182467
19,305.85205,171.48682,0.55294955,307.33234,188.5652,0.60035574,350.8204,180.38815,0.5986906,364.8614,199.82315,0.877873,371.39554,213.66675,0.74008536,373.27002,237.87532,0.31526697,328.34067,266.44775,0.39378154,351.4435,176.24817,0.47125116,408.74353,239.33292,0.219813,249.9477,204.4798,0.2326951,312.7231,263.11987,0.3176954
20,306.4155,171.8093,0.5723758,307.9639,189.12363,0.62819725,350.5139,181.05618,0.58530974,364.81158,200.27039,0.8631481,371.47067,213.89621,0.7381121,373.7083,239.17458,0.31601626,328.1661,266.0577,0.41246986,352.13086,176.90486,0.49118614,408.3899,239.71185,0.21901734,249.70937,205.01366,0.24645148,312.88327,263.4817,0.310858
21,306.3692,171.66988,0.5914165,307.99405,189.0538,0.63284236,350.13376,181.10939,0.6058484,364.93164,200.48314,0.85702693,371.64218,214.03386,0.7237202,374.33725,238.85735,0.32059577,328.23163,266.52313,0.41168162,352.2235,176.91898,0.483788,408.54306,239.09676,0.22219963,249.34612,205.34665,0.26329005,312.63766,263.21588,0.32253778
22,306.29843,171.87741,0.5779745,308.36307,189.14223,0.6395234,350.50046,181.20781,0.63191193,364.9403,200.51712,0.8986921,371.56287,214.90881,0.74829954,386.71384,239.83295,0.3294052,328.45377,265.38245,0.40543252,352.20084,176.88326,0.48873225,408.7422,239.48006,0.2185048,249.1287,205.51904,0.28225535,409.73148,311.38922,0.309906
23,305.83026,172.34404,0.5801675,307.89203,189.34587,0.64810354,350.57556,181.38876,0.6466165,364.90268,200.51585,0.91497856,371.20755,214.769,0.757929,386.98523,239.71231,0.31882766,327.96317,265.87326,0.4032176,351.97495,177.07442,0.49027967,408.572,239.47285,0.21682714,249.17186,205.58118,0.25381085,409.816,311.15912,0.315245
24,306.908,172.0092,0.61101645,307.83768,189.00829,0.7001386,349.8149,181.90634,0.58879656,363.75504,199.99022,0.9139282,370.49762,214.53583,0.75724196,374.37305,238.84853,0.32932773,327.52808,265.8663,0.40328407,352.3305,178.11292,0.48423582,408.73978,239.30695,0.22802716,250.90479,199.43503,0.3044258,312.82468,263.14838,0.33053553
25,305.72034,172.46228,0.587753,307.20453,189.41791,0.70123315,349.90002,181.57925,0.5962243,363.8075,200.2848,0.92564845,370.2485,215.00633,0.72902465,387.77045,240.18692,0.31237713,327.8646,265.67572,0.4058841,352.00436,177.24129,0.48061967,408.27768,239.51425,0.21329702,249.18889,205.15315,0.25881758,312.70804,262.65576,0.34214365
26,306.22433,173.10002,0.62094545,308.14136,189.82362,0.7275986,349.96387,182.10284,0.58973455,363.82004,200.3562,0.926457,370.62057,213.60439,0.72794586,387.56036,240.22426,0.3052479,327.97412,266.22098,0.3899792,352.39767,177.70988,0.5150149,408.30212,239.77324,0.19150424,249.12459,205.20036,0.26288307,313.1766,263.63474,0.3386733
27,306.0683,172.61618,0.6293878,307.80032,189.8047,0.7523293,349.8743,181.95499,0.5848855,364.1008,200.32854,0.9241686,370.42453,214.9409,0.7165479,387.67868,240.47191,0.31124818,327.85468,265.66385,0.38461256,352.38916,177.5124,0.5064734,408.28918,239.561,0.18794803,249.05458,205.02771,0.27871487,312.87585,262.48364,0.32991737
28,305.94827,173.29674,0.60978985,307.36755,190.02658,0.73156565,349.5367,182.34076,0.5882792,364.31625,200.491,0.933466,370.88284,215.16566,0.73238575,387.29297,239.52968,0.31954417,327.5092,266.41196,0.37786785,351.9038,177.48657,0.49604812,408.17453,239.0379,0.20430653,249.39058,205.58876,0.2879635,311.51556,262.89624,0.32120666
29,306.30118,175.96986,0.6109829,308.77045,192.51454,0.7006383,348.38956,182.19965,0.57619333,363.821,200.53728,0.9173853,370.51044,214.78185,0.7499462,374.64227,238.43793,0.3219297,326.9203,266.69327,0.35934025,351.69547,177.9928,0.48900297,408.26218,238.98834,0.21431385,249.06009,206.25313,0.3006725,311.098,263.459,0.33755285
30,306.73358,176.77704,0.6356164,309.3216,192.9365,0.7185042,348.6808,183.0796,0.5722444,364.1256,200.62311,0.89286935,371.51096,214.91191,0.7479822,387.9242,239.7315,0.32475603,327.3966,266.41266,0.37208384,352.4386,178.88754,0.51393425,408.77292,238.91672,0.21419042,249.23337,206.15327,0.3018875,311.536,263.9087,0.34898692
31,306.08176,176.10202,0.6199619,309.0511,192.4163,0.7076237,348.73767,183.14789,0.5942626,364.08557,201.0469,0.90532845,372.2426,214.47958,0.7541221,387.94522,240.11014,0.32268405,327.55887,266.695,0.38635328,352.32004,178.84604,0.5122561,408.78674,239.37286,0.19839688,249.17006,206.37079,0.2931518,311.94736,263.90207,0.32870793
32,305.5195,176.82457,0.5987324,308.57568,193.31665,0.6910932,349.22696,182.8621,0.60197085,364.10403,200.92757,0.90562665,371.92227,215.13794,0.7560099,387.7245,239.55487,0.32041076,327.8563,266.8282,0.37893146,352.0802,178.68773,0.5066084,409.32413,238.98167,0.22597599,249.1563,206.89073,0.28418168,312.28897,263.86304,0.3349153
33,305.66174,177.97086,0.6082968,308.48328,193.89651,0.6778763,349.37582,183.39145,0.62593293,363.8596,201.4443,0.8991075,371.4219,215.60097,0.7618069,387.16147,239.54247,0.30434945,328.32724,268.11734,0.3590302,351.74866,179.1358,0.5177482,409.00156,239.11111,0.20474786,248.874,206.73744,0.28995663,311.42267,263.2455,0.34272897
34,305.72748,178.4585,0.6294793,308.4305,194.28247,0.68880546,348.6881,184.01791,0.64951926,364.0811,201.86964,0.9007119,372.28833,214.4208,0.7554864,374.5336,239.84726,0.32119748,328.33932,269.60837,0.34495923,351.32245,179.48935,0.5185719,409.12265,238.52962,0.20833232,248.90721,207.61435,0.29599968,311.89893,265.52234,0.32227284
35,304.98624,178.20975,0.616987,307.7459,194.37805,0.7065086,349.24518,185.70398,0.62614244,364.26273,202.19495,0.87634814,372.10336,214.65916,0.76573855,387.55865,239.83006,0.32321182,327.24768,269.98746,0.3351684,350.95038,181.58163,0.5656076,409.05518,238.95047,0.21252128,248.72108,207.86086,0.26075822,312.07858,269.48328,0.34656382
36,304.65054,178.00809,0.61277145,306.837,194.05249,0.6788974,349.18182,186.84248,0.6395488,364.12244,202.21387,0.83690983,371.98474,214.84839,0.7603733,374.93863,240.43208,0.3271831,384.35028,251.83282,0.32993162,350.84967,182.38844,0.6323286,408.4606,239.4838,0.19571124,248.71838,208.52534,0.28625253,313.45163,266.69617,0.33877397
37,305.091,177.7079,0.6067637,306.23422,194.82733,0.6825033,349.52618,187.50415,0.5720754,363.95895,202.5093,0.7906933,371.3943,214.50287,0.7392494,374.13184,240.58618,0.34910673,407.11612,311.5257,0.35653064,351.24573,183.41293,0.62426674,408.315,239.47003,0.20119983,248.51627,208.35307,0.26075333,311.72342,269.1622,0.34999275
38,305.23566,178.80113,0.6241867,307.21664,195.14436,0.6983321,346.84534,189.32437,0.58709127,363.89328,203.5561,0.82154006,370.5904,215.3816,0.7574995,373.68,241.63043,0.34306672,407.03668,312.20944,0.3637273,351.01764,183.7908,0.64084923,398.02448,239.29492,0.19942045,248.4242,208.45457,0.2883062,312.96152,267.02133,0.30862394
39,305.19165,178.72469,0.6253564,307.25488,195.29387,0.69429356,346.4846,190.16122,0.6292703,363.83783,204.51694,0.8182714,370.437,215.70667,0.74800205,373.3341,240.79291,0.35431617,406.77634,311.98517,0.38728464,350.7503,184.6131,0.676163,407.6645,240.69934,0.21819226,249.02202,207.98976,0.25378695,312.87228,267.193,0.3054555
40,305.44693,179.24203,0.652176,307.28964,195.72163,0.7355782,346.0556,190.94048,0.6185768,363.47946,204.38948,0.8138788,370.12357,215.62308,0.75233,373.97745,240.53426,0.3543922,390.6957,315.83542,0.37613726,350.64862,185.92415,0.71420693,404.30457,239.2257,0.2298004,249.09952,208.39124,0.25417125,409.2332,315.46103,0.3224102
41,305.10843,179.32115,0.63294446,307.08017,195.9103,0.73478407,346.11548,191.37053,0.5775127,363.32385,205.25426,0.7843012,369.08948,216.27046,0.76078045,386.76672,241.2471,0.34048566,390.47842,315.76923,0.44683117,351.22473,186.53949,0.7004219,398.4164,238.65553,0.23921011,248.8559,208.3946,0.25235972,309.9961,270.81238,0.30305046
42,305.6143,180.40689,0.67669207,307.26297,196.58862,0.75688773,345.62042,191.36316,0.5759868,363.12897,205.95645,0.76904243,368.61313,217.42188,0.77515143,380.7188,241.41103,0.3658529,329.91223,269.96146,0.3416468,351.3541,187.01173,0.698489,398.564,238.412,0.24218568,248.6862,208.05948,0.24213605,310.2798,271.63245,0.35159224
43,305.35782,180.40002,0.68228906,307.22083,196.51515,0.7531481,345.165,191.21367,0.54598624,363.11282,205.45204,0.7626837,368.66907,217.20818,0.74077296,380.36758,241.17723,0.38444555,375.59216,253.23146,0.34975097,351.10764,187.05405,0.7151014,399.01025,238.15982,0.24822406,248.94223,207.82614,0.23414987,310.62088,267.1898,0.30751172
44,305.35202,180.71576,0.6571262,307.29837,196.9155,0.7117518,345.3829,190.55457,0.5677429,363.18143,204.48285,0.82548827,369.4193,216.14735,0.7445555,373.4394,241.29187,0.36635372,375.62195,254.35388,0.34284872,350.5703,185.7965,0.7157332,407.78662,240.60594,0.24896266,248.69539,207.65094,0.23412953,311.74643,267.34738,0.33347815
45,304.76776,180.03166,0.6494362,306.8824,195.76456,0.7276099,345.78122,190.15977,0.53915095,362.83572,203.03519,0.8222428,369.74902,215.83012,0.75184107,373.18118,240.89995,0.3693886,406.23944,311.70245,0.3905399,351.06778,184.9749,0.69472635,408.18625,240.32556,0.21476956,248.83983,207.31871,0.21665919,311.7342,269.96982,0.33392867
46,305.4737,180.3541,0.6731984,307.5191,195.70808,0.7333065,348.72128,187.6634,0.5512318,363.2679,201.94678,0.84361833,370.3335,215.46696,0.7610271,373.69052,239.76625,0.33255136,408.4438,311.4607,0.37372357,351.18106,183.51025,0.64902204,408.9692,239.53664,0.19534856,248.88145,207.11134,0.21446377,313.0687,267.63428,0.35417315
47,305.8497,180.1973,0.6436676,308.34372,195.23549,0.7238728,349.701,185.98264,0.63860685,364.89975,201.65051,0.8951013,372.70752,214.44121,0.78939366,387.66095,239.62964,0.3259459,408.56744,309.56308,0.34554708,351.128,181.72293,0.60059565,409.56766,239.37434,0.21348326,248.69131,207.45314,0.25856176,312.2591,269.36115,0.34195486
48,306.31827,179.94386,0.6395425,308.35654,195.43512,0.6857728,350.92328,186.32166,0.59929156,366.628,202.20224,0.81990546,375.05682,214.68854,0.75124025,386.85922,237.87291,0.3806007,383.68036,252.0026,0.4491318,352.3749,178.49289,0.61349636,410.1291,238.72603,0.2664486,249.72833,208.06297,0.29602987,314.209,265.23532,0.36373842
49,306.6796,179.98343,0.6438948,308.73248,195.52722,0.69925475,350.82172,185.90134,0.63764197,366.67834,202.85811,0.9085633,374.72772,215.99265,0.7578184,387.24915,238.80421,0.34983602,404.617,311.5281,0.3999026,352.05234,177.77782,0.5918796,410.66357,239.21497,0.23870257,249.81888,208.145,0.3033382,313.19733,264.98056,0.35804877
50,306.65048,180.21336,0.6524583,308.3465,195.69171,0.6885719,351.09406,186.85812,0.62949854,367.24835,203.41443,0.918139,374.2377,215.02904,0.7788427,387.1987,239.99571,0.3294564,410.40417,310.0663,0.40178043,352.1536,178.14397,0.62449884,409.608,240.30133,0.2159743,249.84645,207.88611,0.30443206,313.7526,265.983,0.33666915
51,307.03604,180.47617,0.653651,308.53748,195.90591,0.68961775,350.9665,186.9257,0.6040985,366.3417,203.25551,0.88068396,374.12006,215.22104,0.77566206,387.41864,239.68214,0.359226,409.39783,309.5393,0.4330822,352.29706,178.7426,0.64289063,409.4165,239.80215,0.22354414,249.42996,208.0295,0.27974644,313.5599,270.1023,0.3419735
52,306.8247,180.8246,0.65245885,308.23566,196.44864,0.68326205,348.11972,189.28186,0.5877351,365.45773,203.55823,0.8394518,373.13016,215.60545,0.82556206,387.06967,240.8048,0.3229593,409.37042,310.61725,0.39938203,352.05267,180.01999,0.657125,408.4871,239.96623,0.20731506,249.47987,208.16544,0.23153745,312.2039,269.36826,0.4007019
53,307.19107,181.31198,0.684746,308.65036,196.37129,0.7003515,348.71933,188.07092,0.5769616,365.12204,204.21857,0.833463,372.50092,216.2331,0.792609,387.50262,241.10934,0.316782,329.3541,270.3456,0.38573882,351.10706,183.93196,0.67305225,397.85034,238.24835,0.20119543,249.5842,207.69661,0.23943296,312.4545,263.615,0.36522546
54,307.14337,181.21716,0.7038026,308.5972,196.43332,0.7595225,346.74536,189.93736,0.5630073,364.562,203.9419,0.835233,371.5538,216.19714,0.7625166,374.20395,240.70619,0.32220235,329.96286,270.17065,0.39792654,351.1232,184.7337,0.6871513,408.66052,239.00955,0.19858892,249.99597,207.62613,0.27881542,312.63336,265.63434,0.35842294
55,307.6511,180.55844,0.7150089,309.22443,195.86946,0.7688279,347.25943,187.23958,0.55262834,364.2881,202.96321,0.84596795,371.97754,215.02959,0.7328001,387.14484,239.88545,0.34006265,407.69778,310.4924,0.36286414,350.2902,183.00594,0.6445819,408.61044,238.7817,0.1937592,250.80002,205.85614,0.22966163,312.22192,265.97052,0.35674483
56,306.81754,180.55365,0.6923854,308.44235,196.26747,0.7275742,345.6342,184.25064,0.535754,364.4441,201.64238,0.89551306,372.76343,214.3433,0.73382545,387.35504,239.04118,0.32596022,383.8312,251.53722,0.3692545,348.878,180.30586,0.57876796,409.03912,238.08374,0.2238225,250.50548,205.41815,0.20082442,310.91565,265.57944,0.32558316
57,305.08698,179.40526,0.6356839,307.69702,195.35208,0.6862749,348.4264,184.33844,0.58011633,366.30728,200.7385,0.8764894,374.22058,215.18839,0.7763217,387.18204,239.26378,0.28996834,328.3443,269.43796,0.3523302,349.97644,180.37315,0.58269143,409.8145,238.68802,0.19309369,100.5996,541.4496,0.18300451,313.55634,265.80707,0.34244478
58,305.0999,178.75015,0.6382189,308.39737,194.86394,0.6880492,351.33127,184.19359,0.630281,368.42395,200.7594,0.90365094,376.44183,214.20593,0.7990799,387.13004,237.69612,0.30426446,383.95047,251.30669,0.43310952,351.58426,179.8708,0.55276436,410.78607,236.87418,0.20975643,97.63166,540.42737,0.18956722,314.9095,264.47272,0.3349805
59,305.0028,178.73058,0.6402002,309.19876,194.58228,0.6809577,353.97076,185.57516,0.58864665,369.98123,200.49141,0.84895414,378.13632,213.75943,0.80476135,387.1356,239.2266,0.28817585,404.90796,306.74316,0.3654594,354.081,182.02423,0.590247,410.79233,237.37126,0.19529028,99.99577,540.1738,0.20265864,316.05496,264.2237,0.35463136
60,306.00925,177.5271,0.6338019,310.3534,193.77296,0.6656693,354.3751,185.72537,0.63024086,369.8211,201.64117,0.9232335,379.5525,215.1544,0.7692783,388.8722,239.36685,0.30683103,387.43982,251.56487,0.35005552,354.28256,181.9873,0.61043775,410.2039,236.26845,0.19236985,250.86092,204.20882,0.27150923,315.65952,263.1798,0.3412223
61,306.18835,177.95442,0.6342356,310.14664,193.86424,0.66733533,354.59146,185.60716,0.66855025,369.67847,202.551,0.9207075,379.01123,215.54773,0.76820976,388.83344,239.61829,0.360683,387.0303,252.64062,0.39031968,354.0034,181.71883,0.5970001,411.45267,236.96118,0.21564813,251.0775,204.46744,0.27105546,317.05405,265.62628,0.3501984
62,306.1913,178.11334,0.6451818,309.93262,194.31664,0.6769586,356.564,183.48558,0.64873374,369.90817,203.18422,0.9059547,377.3795,215.10075,0.7356114,388.01718,240.40297,0.35444617,385.66214,253.26622,0.3683172,354.2221,182.9344,0.62581,410.29422,237.80365,0.20049866,250.70993,204.37416,0.24805997,315.5122,269.74866,0.36138713
63,305.95712,178.45016,0.6264371,309.12762,195.24507,0.6295419,356.17093,183.57875,0.647095,368.37247,203.663,0.9179545,375.2293,214.65747,0.76520884,387.61942,240.79408,0.36598948,409.66434,310.48306,0.3960212,353.61935,176.96231,0.6009166,409.55936,239.72049,0.20904918,250.37665,204.39188,0.2378033,314.70016,270.24155,0.38984153
