scorer,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topright2026-01-01shuffle1_snapshot_best-10
8,368.30194,227.41287,0.95440257,366.09012,241.03986,1.0,375.1316,307.04575,0.9519001,366.5623,344.2119,1.0,366.62466,362.61496,0.9548409,365.5756,402.44318,0.68266296,363.50662,415.67194,0.7359163,423.97052,242.9206,0.78145236,426.8432,373.46533,0.72977334,291.43527,232.7142,0.6595887,300.28137,372.45026,0.81311184
9,369.95786,225.93633,0.97403073,365.82782,241.28369,1.0,375.4102,307.03433,0.9273324,366.4564,345.25687,1.0,366.66232,363.35922,0.9431937,366.18796,403.25076,0.6689899,363.64157,416.49155,0.70917195,424.14383,242.90251,0.76808757,427.2001,373.2445,0.7177074,291.32043,232.82751,0.663571,300.42615,371.90002,0.8462023
10,369.8556,225.90007,0.9714504,366.02115,241.11658,1.0,375.37363,306.71085,0.92830086,365.97076,345.5868,1.0,366.3442,363.63223,0.9276769,362.93713,401.8585,0.664198,362.6725,415.98343,0.73369837,423.46616,242.96645,0.7838373,428.35452,373.3385,0.717338,291.52957,233.19603,0.65532035,298.7421,371.89343,0.85230005
11,370.05493,225.84071,0.9727798,365.93518,240.84392,1.0,375.62277,306.56848,0.93168694,365.89938,345.30453,1.0,366.02472,363.56442,0.9295719,362.27115,401.3654,0.68766564,361.1438,416.00253,0.77144253,424.19763,242.72523,0.78731745,428.4187,373.36914,0.6897434,291.2744,232.9174,0.6597004,300.26215,372.04358,0.8602842
12,368.51422,227.13109,0.9641924,365.9379,241.52483,1.0,375.487,307.03195,0.8652904,365.50638,345.2592,1.0,366.1745,363.88687,0.9599644,362.15173,401.34503,0.6921129,361.1653,416.67902,0.8005817,424.4565,243.5212,0.7531668,427.7158,374.54022,0.7091969,292.10962,231.87473,0.676262,297.6123,372.03745,0.8436025
13,369.5301,226.1912,0.9690264,365.25586,241.6401,1.0,375.2515,307.36978,0.87416935,365.38373,345.7691,1.0,365.5742,364.0584,0.9401926,363.3483,400.55804,0.6927655,361.4926,416.21536,0.814948,426.54892,242.17413,0.71896935,427.7131,374.95944,0.6839809,292.33002,230.09633,0.7013152,298.65997,371.40735,0.862786
14,369.22906,226.1187,0.9800385,365.22757,241.62477,1.0,375.99268,307.1045,0.8634499,365.10364,345.6838,1.0,365.1494,364.23578,0.9257214,362.38812,401.6641,0.68941087,361.16473,415.99142,0.79753625,426.30704,239.23297,0.6850961,426.8044,375.42136,0.7020548,292.7196,229.2261,0.7353512,298.56433,371.3294,0.8658872
15,369.109,225.90013,0.9945737,364.97556,241.62141,1.0,376.366,307.07114,0.8453562,364.887,345.66727,1.0,365.0325,364.20016,0.9351001,361.44623,401.762,0.69111484,360.7202,416.01218,0.7779169,425.93552,238.14969,0.684142,426.62656,376.03152,0.7208923,291.9813,229.4558,0.7560265,299.88354,372.21732,0.8533123
16,369.26886,225.7558,0.98946065,365.31708,241.55429,1.0,376.23486,306.55157,0.8399397,363.81186,344.27463,1.0,365.16156,364.2766,0.92026854,361.54727,400.78305,0.69721735,360.9003,415.72668,0.7966104,425.29703,237.03139,0.71298677,426.0125,375.70224,0.75377667,291.90463,228.61914,0.76913506,299.0369,372.89743,0.8518535
17,369.4371,225.7767,0.98430824,365.49274,241.37115,1.0,375.64236,307.20737,0.83457035,363.86328,344.12836,1.0,365.25717,364.04352,0.9208797,361.47565,400.38504,0.7240793,361.02817,415.32336,0.83510756,425.45294,236.39662,0.7168289,425.29498,375.7453,0.7348147,292.1499,228.10059,0.7815566,298.04987,372.7391,0.8406077
18,369.56216,225.56165,0.97931457,365.7603,241.16072,1.0,375.90353,306.90604,0.8219233,363.71213,343.97687,1.0,365.07523,363.97473,0.9104577,361.42325,401.1813,0.7199511,360.39185,416.13998,0.8482631,425.88672,235.71231,0.73270655,425.56573,375.84125,0.73281825,292.21222,227.48308,0.7885757,297.41928,371.45197,0.8611115
19,369.63992,225.6753,0.9727075,365.70703,241.30284,1.0,375.64594,307.11966,0.83452797,363.44327,344.48148,1.0,364.6176,364.25055,0.8976116,360.8696,400.91483,0.70179063,360.05093,416.24365,0.83030707,425.98758,236.32314,0.7188261,427.02017,374.84967,0.73751605,292.1664,227.82901,0.778634,296.5054,372.36307,0.8399669
20,369.94357,225.88733,0.96479195,365.9042,241.42404,1.0,375.692,307.2821,0.8471455,363.081,344.25494,1.0,364.20248,363.8094,0.8946941,360.16568,401.23068,0.7149267,359.55685,415.71927,0.8475619,426.17355,236.0886,0.7171267,426.3687,375.33957,0.74982244,292.291,228.12123,0.77460873,297.57632,373.46606,0.8484903
21,369.73212,225.65997,0.96709096,365.90295,241.37529,1.0,375.4752,307.32217,0.8483862,362.46912,345.0443,0.99837357,363.3335,364.0914,0.8617436,359.73444,401.33047,0.7169864,359.29382,415.72894,0.87179804,426.1231,235.81757,0.7033136,426.01648,375.30383,0.7465851,292.09607,228.03696,0.7766107,297.00705,372.64053,0.8547832
22,369.67755,225.60916,0.9668396,365.80618,241.43422,1.0,375.2163,307.41287,0.8476821,362.38556,344.5597,1.0,362.93884,364.054,0.8907577,359.29474,401.8348,0.7063956,359.0393,416.62717,0.8785243,425.65338,236.00153,0.7175332,426.0869,375.42288,0.74356407,292.37735,227.69649,0.79330987,297.05988,371.84222,0.87702423
23,369.87024,225.71597,0.9649872,365.86484,241.42361,1.0,375.29016,307.33875,0.85174227,361.90158,344.33688,0.9800923,362.0668,363.64447,0.87614816,358.87122,401.46527,0.7342286,358.805,416.3903,0.9097168,425.96176,236.10345,0.71970296,425.8937,375.43942,0.7585834,292.35376,227.47856,0.7906571,295.9317,372.21277,0.8450707
24,370.51828,225.85132,0.95565367,366.54407,241.4675,1.0,376.12354,306.76987,0.8744786,361.62354,343.95074,0.97552675,361.7189,363.47882,0.91099536,357.64026,402.37292,0.7175151,358.356,416.5253,0.8714235,425.11682,236.18259,0.72761536,425.36826,376.35596,0.7696627,292.29968,227.8381,0.79281795,297.39825,374.81335,0.78215796
25,370.4194,225.60829,0.96083397,366.40274,241.43861,1.0,376.11414,306.448,0.8766537,361.7234,343.71237,0.9622698,361.8948,363.3129,0.90568113,358.5481,402.02454,0.6943685,358.14703,415.47116,0.85950184,425.55615,236.1763,0.74741566,425.22705,376.83356,0.7616331,292.64297,228.20639,0.7904292,299.57098,374.38736,0.8135613
26,370.21252,225.89772,0.9635877,366.27097,241.48482,1.0,376.26303,306.71262,0.8962392,362.70798,344.58853,0.9564386,361.79352,363.03928,0.91441196,357.41342,400.91116,0.6952517,359.27737,415.63098,0.8411009,425.53616,236.22632,0.7582789,425.63553,376.8418,0.7590484,292.23886,228.35312,0.7834216,297.75812,374.4945,0.79900247
27,370.2198,225.68692,0.9657135,366.4939,241.35934,1.0,376.0863,306.18567,0.88514787,361.8405,343.5612,0.9427139,361.88916,363.4427,0.9030054,357.5282,400.79907,0.7081408,357.56247,416.38528,0.8587107,425.66995,235.99048,0.75106645,425.69556,376.5742,0.76499075,292.14502,228.2971,0.7831828,296.5194,374.2701,0.79299825
28,370.17786,225.81508,0.96501124,366.35083,241.38716,1.0,375.98865,306.8825,0.87845,362.51562,344.35837,0.9611546,361.7188,362.63733,0.9218897,357.6883,400.88217,0.6854277,359.4286,415.79245,0.81042165,425.53894,236.03877,0.7525181,426.7358,375.99042,0.7687564,291.87552,228.43355,0.77065927,298.53177,373.44873,0.83892184
29,370.1088,226.07248,0.957536,366.2338,241.7357,1.0,376.0012,306.4597,0.8720884,362.5631,344.51202,0.94924545,361.84073,362.72946,0.91007304,357.60092,400.97293,0.6775325,358.57587,416.41296,0.81600654,425.53503,236.2089,0.7533147,426.28363,375.93082,0.78391564,291.7346,228.12889,0.7797066,299.9195,374.29764,0.8479524
30,369.40585,226.68091,0.9504192,366.57028,241.30371,1.0,376.07294,306.3515,0.8640652,362.54492,344.56442,0.95894575,361.82623,362.72968,0.91120857,358.5966,401.5384,0.68742836,356.81595,417.04926,0.80632925,425.48233,236.07758,0.74444205,426.23328,376.05023,0.7675562,291.5248,228.45857,0.77176434,299.1799,372.52127,0.851059
31,370.04037,225.52965,0.95389014,366.48386,241.37871,1.0,376.16348,307.08893,0.85373056,362.0287,343.24316,0.9522875,362.4009,363.1321,0.91785103,358.8099,401.82166,0.696422,357.71307,415.85324,0.8255717,425.2547,236.2319,0.7474443,426.176,376.09113,0.7747234,291.79352,228.19107,0.7853398,296.9263,371.94473,0.8394132
32,369.96735,225.45564,0.96153224,366.35672,241.24777,1.0,376.1383,306.61044,0.8412976,362.18362,343.41364,0.94490343,362.66006,363.13852,0.89757377,359.5339,400.58893,0.6883193,358.51266,416.0667,0.8580273,425.33655,236.15192,0.75118196,426.3748,376.03787,0.78577733,291.79065,228.33711,0.79263675,296.99063,373.01624,0.86007136
33,370.1084,225.50197,0.9612258,366.3873,241.15091,1.0,376.61594,306.65875,0.83906865,362.35303,342.9737,0.93684787,362.91702,362.69678,0.9067177,359.3906,400.85324,0.68030405,357.7169,416.13123,0.85540575,425.45813,236.59737,0.74616,425.80298,376.03082,0.7738568,292.0128,228.27406,0.7882827,297.79828,373.5176,0.83381385
34,369.90976,225.2836,0.9598837,366.26004,241.07283,1.0,376.49103,306.85364,0.8544242,362.30588,343.60123,0.9565804,363.02478,363.1659,0.8963836,359.1515,402.04782,0.6892207,358.00266,415.9445,0.8257651,425.4067,236.36433,0.75671935,427.0206,375.658,0.7649642,291.85376,228.45287,0.77877575,297.42712,373.37033,0.8237685
35,369.83102,225.41415,0.9593802,366.31296,241.17934,1.0,376.32352,306.69266,0.87021273,362.48157,343.6364,0.94789153,363.13538,363.40387,0.89297724,359.6776,400.63425,0.71053386,358.37518,415.5881,0.8849045,425.33456,236.18585,0.7514922,426.93024,375.728,0.771361,292.13275,228.44548,0.7830784,299.3192,373.87225,0.8340237
36,369.73993,225.39848,0.9751897,366.09174,241.36633,1.0,375.69208,306.8104,0.88262707,362.16226,344.42123,0.9932197,363.0107,364.1612,0.9122848,359.4002,400.35657,0.7277169,357.87976,415.81223,0.89618623,425.42236,236.19849,0.7470995,427.31842,375.4967,0.750969,292.70758,229.02939,0.7763865,299.9239,373.6452,0.86429787
37,369.64807,225.33813,0.97360104,366.08948,241.35355,1.0,375.8271,307.1276,0.92533684,362.09763,344.3066,0.99758697,362.957,363.99747,0.90820676,359.52026,400.09106,0.7236357,358.66733,415.86313,0.897262,425.21143,236.58356,0.7528385,426.67468,375.563,0.74880433,292.32516,229.21082,0.75934696,300.4802,371.86697,0.84311944
38,369.62616,225.36037,0.97908556,365.99713,241.16943,1.0,375.52625,307.4784,0.91026354,362.04813,344.38892,1.0,363.06024,364.07748,0.91170806,360.2902,399.96704,0.73240584,359.59058,415.3236,0.9018647,425.14636,236.72234,0.7615151,426.33032,375.91428,0.7521544,292.15054,228.6613,0.759361,301.23886,373.70752,0.86101305
39,369.708,225.36778,0.9790681,366.0091,241.10933,1.0,375.12967,307.45566,0.9114438,362.0453,345.0928,1.0,362.8475,364.60336,0.8768829,359.88962,400.36264,0.72459495,358.8258,415.92856,0.9090387,425.13654,236.65427,0.7535374,426.03476,376.21198,0.7693874,292.00235,228.49068,0.77022755,302.22586,373.5477,0.86348253
40,369.54764,225.39357,0.97401166,365.8916,241.29785,1.0,374.76544,307.24792,0.91282034,361.7727,344.5166,1.0,362.6412,364.06854,0.897168,359.48724,400.51456,0.7130875,358.54855,415.96713,0.90348214,425.2204,236.41144,0.7344084,424.76468,376.39163,0.7815801,291.88797,228.31084,0.7635402,301.42645,373.3663,0.867298
41,369.74173,225.11479,0.9779455,366.01147,241.08707,1.0,374.9159,306.63284,0.92304844,361.68698,345.0531,0.9842553,362.27997,364.53024,0.8762554,359.1494,400.79922,0.7065789,357.66492,416.70377,0.9030796,424.96332,236.84123,0.73725235,424.68555,376.48315,0.7754053,291.6108,228.8889,0.7654824,300.83762,372.8589,0.8646711
42,370.02606,225.34077,0.97576785,366.20398,241.16553,1.0,374.91595,307.08575,0.9157346,362.35773,345.72687,0.9753882,361.79,363.41373,0.90552497,358.9895,401.4314,0.7171351,357.8926,415.94614,0.8678914,425.38742,236.61397,0.7309238,424.40613,376.16483,0.7779569,291.6822,228.5456,0.7754294,299.79498,372.25775,0.8583162
43,369.95682,225.05093,0.9669195,366.2659,240.7318,1.0,374.89172,306.9554,0.92018545,361.49283,343.53928,0.9652114,361.67633,362.97137,0.90734476,358.89636,402.38922,0.71342045,357.46786,415.08856,0.8390333,425.186,236.52615,0.72927827,425.35236,376.3501,0.78269136,291.60483,228.3248,0.77337444,299.08102,372.18127,0.8637238
44,369.92258,224.98328,0.98883504,366.16287,240.56215,1.0,375.44562,306.19318,0.88849795,361.24182,343.50568,0.9486541,361.32495,362.97894,0.9102159,358.64365,401.38336,0.71707326,356.5452,416.18497,0.8708642,424.94128,236.68776,0.7378649,425.62268,376.36005,0.7683491,291.48804,228.25478,0.7644343,299.56628,372.49976,0.8571314
45,369.79425,225.1098,0.9857643,365.85535,240.84001,1.0,375.27673,306.0609,0.90549326,361.32178,343.51868,0.9433163,361.25412,362.95996,0.90354776,358.49454,400.7023,0.7226049,356.2713,415.5705,0.8574551,424.99347,236.8573,0.7359619,425.93634,375.68903,0.78697443,291.56946,228.10861,0.7714255,298.95892,372.75327,0.86965084
46,369.99835,225.06006,0.9739332,366.05905,240.95082,1.0,375.43213,306.10043,0.9005326,361.09222,344.33917,0.94187367,360.8757,363.52396,0.87126017,358.24994,400.97253,0.73218876,355.84433,415.58167,0.87832594,424.77194,236.72827,0.7494894,426.26965,375.6535,0.7637738,291.49673,228.44562,0.7683532,297.99057,371.76862,0.8644951
47,369.90784,224.95433,0.9815405,366.04904,240.71408,1.0,375.21844,305.50793,0.9035361,361.03122,344.47168,0.94920003,360.73856,363.62137,0.8537661,357.68365,401.0792,0.742262,355.24216,415.74957,0.887741,424.969,236.7791,0.75419104,427.19196,374.81308,0.7530511,291.55988,228.46031,0.7653713,297.19797,371.21786,0.8628001
48,369.82764,224.26215,0.96911305,366.2929,240.2797,1.0,374.66736,306.29486,0.90976304,362.3729,344.31934,0.9456778,361.61502,362.51932,0.9138299,357.1529,399.81357,0.7387418,355.11026,414.6078,0.88054085,425.2257,236.2674,0.7211919,428.0559,375.33057,0.7131271,292.27963,227.81996,0.7648054,296.8352,370.92505,0.8505392
49,369.85803,224.27592,0.96630996,366.1179,240.30159,1.0,375.09708,304.9767,0.89120007,362.71274,344.45773,0.9442511,361.5356,362.67416,0.9033614,356.92395,400.1172,0.73399156,354.60263,415.7857,0.85178787,425.4102,236.404,0.72776026,428.20694,374.6938,0.7413241,292.2505,227.79887,0.76428115,295.17407,371.66125,0.7965609
50,369.579,224.44513,0.9812422,365.94037,240.42337,1.0,375.00143,304.82162,0.88119555,361.7021,344.12762,0.9549325,361.7992,363.36844,0.8818895,357.1905,400.311,0.7316811,354.78992,415.43582,0.8362202,425.04163,236.59714,0.73064095,427.72217,374.74472,0.7441204,291.98093,227.77567,0.75602365,296.74695,372.334,0.8383239
51,369.5195,224.29707,0.9777265,365.9442,240.4004,1.0,374.88486,304.91934,0.8879987,361.73615,344.47876,0.9642926,362.00256,363.49277,0.8784489,357.81396,400.34662,0.7172193,355.15784,415.1599,0.84541655,425.16138,236.48753,0.7364384,427.46112,375.4456,0.7492942,292.0248,227.7747,0.7568609,296.94284,374.09146,0.82866293
52,369.61777,224.36935,0.9799462,366.0584,240.45311,1.0,374.80194,304.81467,0.89577836,361.96725,345.3636,0.9669584,362.47632,364.34857,0.84517735,358.33878,401.24152,0.7355762,355.4746,415.72354,0.8688993,425.19235,236.46582,0.7325054,427.78546,374.9257,0.7470835,292.02414,227.9113,0.7565879,295.49146,372.14728,0.8213356
53,369.58203,224.1742,0.98090005,365.859,240.17494,1.0,374.72452,305.06696,0.9106978,362.25974,344.95032,0.9781345,362.85767,363.93054,0.86367595,357.86713,401.5657,0.7013137,355.3732,415.53894,0.8682508,425.08923,236.55623,0.73191863,428.43362,374.3197,0.7218969,291.82724,228.35066,0.7618141,295.28464,371.3101,0.83388186
54,369.41406,224.405,0.99172026,365.6548,240.32208,1.0,375.06354,304.9281,0.90747195,362.81827,345.28308,0.96130145,363.30563,364.22458,0.84987193,358.62085,401.45947,0.71275806,355.90756,415.4981,0.8832745,425.10614,236.51642,0.73614603,428.62653,374.66367,0.70147717,292.12515,227.97781,0.7693907,295.92145,371.13068,0.8537431
55,369.60358,224.23552,0.9804988,365.77216,240.07895,1.0,374.84717,304.67908,0.9317411,363.1207,344.92792,0.97590405,364.00565,363.97217,0.86274976,359.04694,400.5407,0.7236428,356.79593,414.88324,0.8852727,424.76895,236.42554,0.74431896,428.79205,373.84497,0.69965744,292.59415,227.8759,0.78630817,295.25043,370.63757,0.8380764
56,369.75137,224.2778,0.9753485,365.9976,240.07451,1.0,375.25555,304.40915,0.87904984,365.18774,345.28348,0.98632574,364.98917,363.54852,0.8917836,358.23544,400.7575,0.6928893,357.94107,415.86676,0.8430062,424.96158,236.26208,0.74026537,429.29678,373.33066,0.6718676,292.26132,227.93562,0.7620796,295.09888,370.49463,0.8325842
57,369.64975,224.29716,0.9728979,365.7268,240.17383,1.0,375.6474,303.47604,0.9075886,366.23386,344.2822,0.9949267,365.8491,362.5326,0.8988106,358.65536,399.57446,0.70538485,358.4593,414.25174,0.88592273,425.55658,236.20824,0.72787994,430.37115,371.12192,0.693035,292.03177,228.0799,0.75114596,296.7673,371.01306,0.8334955
58,369.57483,224.18704,0.980624,365.58725,240.0256,1.0,375.64798,302.7721,0.89797443,366.37482,343.1972,0.9837276,366.15024,361.82834,0.9258327,358.8153,399.34106,0.69377,358.68127,414.12628,0.84722275,425.0657,236.33296,0.7175715,430.11508,370.60983,0.67303365,291.6887,228.25632,0.7629698,295.31116,369.32642,0.8123647
59,369.84274,224.14926,0.9786679,365.7199,239.76651,1.0,375.86743,302.94513,0.908773,366.7097,342.80585,0.9924034,366.30716,361.20068,0.92444867,359.61823,399.2715,0.712167,359.78656,413.7636,0.8763767,425.88336,236.30656,0.7105237,430.21976,370.7875,0.69435644,291.72574,228.80841,0.75768864,296.54965,368.3245,0.81720096
60,369.86935,224.12057,0.9698132,366.12054,241.28665,1.0,375.93835,302.9021,0.8847496,367.22827,342.76334,1.0,366.59116,360.84833,0.9285115,358.783,398.63327,0.6660911,358.92688,414.044,0.69983834,424.81088,235.99066,0.7187642,429.2464,371.2448,0.7221382,292.07486,227.58261,0.77823883,295.43936,369.16495,0.859548
61,369.62222,224.40045,0.9824218,365.50797,239.97006,1.0,375.90936,302.48544,0.8823921,366.80136,341.6862,1.0,366.115,359.79877,0.9531798,358.74734,398.44452,0.68150795,358.94443,413.2277,0.7695713,424.74228,236.59737,0.7188482,429.1306,371.49603,0.7235152,291.76935,227.66168,0.76529753,295.40076,368.42114,0.8262779
62,369.57614,223.87619,0.9809871,365.7418,241.144,1.0,375.63797,301.8419,0.88100696,366.9353,341.09323,1.0,366.52542,358.64212,0.9604113,359.74597,397.59433,0.685784,359.99368,412.30054,0.7664262,424.68683,236.43651,0.7224127,428.2387,371.65088,0.7141606,291.56592,227.93355,0.74703157,295.85294,368.47012,0.8352261
63,369.647,224.01817,0.9775061,365.81723,241.20335,1.0,375.29236,301.2623,0.8796459,366.98914,340.6679,1.0,366.56387,357.75842,0.9564452,360.05862,396.88205,0.70367026,360.2709,411.24768,0.751526,424.6847,236.01347,0.7189583,427.81528,372.02765,0.7215137,291.6414,227.88368,0.75412655,296.2446,367.17932,0.8144887
64,369.7019,223.93527,0.9724068,365.91714,240.99086,1.0,376.43887,302.59424,0.8703777,367.00104,340.0573,1.0,366.72238,356.85394,0.9351929,361.41254,398.20276,0.67686385,361.49228,412.17523,0.73370093,424.57187,235.8052,0.7239979,427.46732,372.5206,0.7105055,291.406,227.99045,0.7439447,298.70575,367.68588,0.81749094
