scorer,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomright2026-01-01shuffle1_snapshot_best-10
8,348.36975,195.41223,0.9011089,346.41452,210.61606,0.8846528,355.90344,244.56241,0.73196125,344.14438,275.09277,0.92252487,346.68823,289.5115,0.7729241,352.71716,327.57303,0.6423228,350.65454,343.7768,0.64268786,406.8829,221.63141,0.792181,413.94257,335.41953,0.5726383,271.81583,209.43333,0.8402283,281.33148,327.71896,0.7487952
9,348.36594,195.50197,0.8962496,346.42703,210.81993,0.8826143,356.05362,244.39069,0.73673075,343.82205,275.51962,0.9162507,346.67224,289.79526,0.7580227,352.30798,327.3593,0.65815824,349.8547,343.26126,0.64974195,406.66183,221.81947,0.78223866,414.06677,335.91058,0.5695919,272.04395,209.79231,0.8805865,281.7524,327.3368,0.777738
10,348.33197,195.42906,0.89116126,346.4967,210.80165,0.87875134,355.79968,244.52977,0.74318093,344.145,275.30542,0.9233693,347.1102,289.81262,0.7756109,352.327,327.2672,0.665314,349.75226,342.75327,0.6603489,406.67618,221.57367,0.79496455,413.79828,334.6309,0.5639046,272.55286,210.32687,0.87964386,281.38123,328.4302,0.7304959
11,348.27588,195.12158,0.8875254,346.36963,210.73639,0.87964165,355.7957,244.1194,0.74448806,343.85474,275.16702,0.9159315,346.82666,289.7903,0.7789651,352.22617,327.0712,0.6869826,350.12518,342.77347,0.66937184,406.79468,221.7145,0.7991519,414.40665,334.5216,0.5666161,271.56436,209.9059,0.8773961,280.994,329.26685,0.7161847
12,349.10196,195.559,0.9028128,347.05148,211.01675,0.89477867,355.63123,244.16492,0.73946714,344.1156,275.44696,0.90647316,346.3892,289.80396,0.7705891,351.08383,327.57294,0.67312104,349.48575,343.5361,0.641493,406.959,220.86531,0.7871766,413.89542,335.7762,0.579766,271.21463,209.5981,0.86873627,281.39062,328.30768,0.80013746
13,349.01984,195.72057,0.89866155,347.03668,211.07228,0.9090927,355.50354,244.39586,0.73786247,343.99557,275.17834,0.88149315,346.29324,289.55988,0.7450516,351.7194,327.93204,0.6514237,349.58075,343.79633,0.6414338,407.58768,219.72186,0.74561965,414.5614,335.13025,0.57906383,271.1716,208.80159,0.83835685,281.24512,327.61078,0.78219956
14,349.26917,196.01355,0.90882677,347.62454,211.66264,0.9165608,355.30142,243.84348,0.7370371,344.05545,275.52554,0.89413124,346.4431,289.79105,0.75709885,351.62018,327.74664,0.6754701,349.26944,343.88425,0.6417518,406.4614,220.2882,0.78152907,413.87878,335.9194,0.5686569,271.34814,206.66295,0.800122,281.8592,327.61575,0.7665385
15,349.6926,196.10017,0.9070016,347.9562,211.83424,0.92072415,355.59058,244.12668,0.7294348,343.93985,275.51724,0.892613,346.0969,289.61627,0.7655102,350.89673,327.68323,0.69330984,349.57208,344.14105,0.64112115,406.5806,219.3557,0.8214272,414.754,336.24057,0.54197514,272.4724,205.75749,0.8032869,281.4646,328.33008,0.7967649
16,349.71503,196.13284,0.9104666,348.10617,212.12024,0.9195158,355.4566,243.80066,0.72027296,344.0707,275.30984,0.8842366,346.18723,289.49487,0.7566468,351.4766,327.86908,0.6415835,350.08826,344.00638,0.6174336,406.57922,218.54399,0.8371486,416.28424,339.19394,0.5523849,272.96146,205.1035,0.80220026,281.24493,329.18857,0.7964724
17,349.77975,195.85492,0.91208035,348.01852,211.95108,0.91871935,355.62427,243.66577,0.73103917,344.0877,275.08655,0.89100003,346.52762,289.65308,0.75976074,351.47018,328.0026,0.6427425,350.28857,344.10715,0.6248458,406.2373,218.72482,0.8465578,415.1769,335.7679,0.52787644,272.57114,204.99542,0.7816537,281.61142,329.0549,0.79702145
18,349.41675,195.59558,0.90220404,347.6723,211.62259,0.9158926,355.64838,244.01778,0.73646206,345.2814,274.53424,0.8992785,345.95618,289.69766,0.77122563,351.4973,327.90054,0.68267876,350.43997,343.70065,0.62533283,406.3297,218.2029,0.8632158,414.07513,335.27768,0.57231367,272.50388,205.20113,0.7843337,281.49,329.3325,0.7776211
19,349.6462,195.61641,0.91522074,347.69327,211.66075,0.9249967,355.2542,243.98138,0.7468561,345.46225,274.2534,0.9043318,346.19055,289.41852,0.7771037,350.88885,328.4187,0.7181533,349.50696,344.60895,0.66254914,405.95496,217.76596,0.86023545,413.82477,334.7415,0.56382275,272.51572,205.37422,0.77710587,281.06976,330.48822,0.76976913
20,349.38077,195.6426,0.91407967,347.4991,211.67567,0.9228493,355.21506,243.88739,0.7547777,344.97498,274.50653,0.9071404,345.80356,289.69186,0.77574134,349.4714,328.6733,0.73902524,347.62048,344.99353,0.70134836,405.85907,217.79617,0.8577089,413.5638,334.93463,0.5623336,271.416,205.04175,0.78306365,280.91626,330.9029,0.77138656
21,349.5538,195.62253,0.9107303,347.60825,211.82875,0.9097897,355.35754,243.94398,0.7499631,344.5597,274.24655,0.90962464,348.24667,290.2102,0.763464,349.6178,328.33157,0.74093044,347.9947,344.43454,0.67843956,405.69757,217.79161,0.85385036,414.10684,334.75067,0.5818136,271.49246,205.13768,0.7853082,279.3224,330.3678,0.77260077
22,349.66833,195.6287,0.9109315,347.67538,211.85445,0.9135511,355.27713,243.86281,0.76017547,343.56345,273.5091,0.91125435,347.21378,289.74326,0.78066415,349.002,328.8248,0.7245857,347.34778,344.75687,0.6927331,405.83154,217.97206,0.8580325,414.33807,335.98303,0.5151242,271.17084,205.27675,0.7971684,280.25272,331.42416,0.7828078
23,349.40814,195.43819,0.91975754,347.54565,211.5809,0.9237604,355.07898,243.61288,0.75506747,343.20578,273.2448,0.93020284,346.5981,289.31277,0.8091175,348.81213,328.54312,0.7429599,347.0031,345.18372,0.7053878,406.106,217.34987,0.8549931,414.76694,338.329,0.58214843,271.17746,204.91158,0.7979401,280.5057,330.55292,0.8022213
24,349.95526,196.27235,0.91056335,347.73727,212.2128,0.9239788,355.14774,243.8886,0.7408239,342.81274,273.15244,0.951068,346.43378,289.32513,0.8273858,348.44547,328.47586,0.7243743,346.90225,345.03583,0.67041254,405.21872,218.0522,0.8685655,413.9274,335.12656,0.55893457,271.41312,205.65947,0.7906056,280.52734,329.95236,0.77087235
25,349.847,196.09149,0.9034964,347.64825,212.00266,0.918752,355.06082,243.75348,0.7282918,341.91296,273.23087,0.9415537,345.87357,289.2936,0.8249807,348.30634,327.969,0.6854275,346.30334,343.93747,0.6502504,405.68317,217.67554,0.85380745,413.87027,334.43005,0.58619803,272.66885,205.76715,0.7883697,280.76657,329.67374,0.7740516
26,349.9273,195.9199,0.91771543,347.70477,212.03354,0.9303907,355.0151,243.55551,0.72335464,341.84927,273.08377,0.935493,345.67484,289.05045,0.8147829,348.1138,328.70255,0.6719108,345.71597,345.08337,0.675149,405.7127,218.06444,0.84402686,414.3104,337.80798,0.595796,271.50473,205.1456,0.77868354,280.47787,330.29205,0.7861461
27,349.68625,195.85641,0.9141891,347.5179,211.84793,0.92513084,355.0837,243.23091,0.7398021,342.12027,273.01874,0.9363296,345.8234,289.05783,0.817713,347.435,328.75882,0.66771173,344.53696,345.4822,0.6719114,405.50955,218.23994,0.8487877,414.6405,338.0849,0.5926443,271.57312,205.42685,0.78317076,280.5956,329.6687,0.7765771
28,349.7778,195.8739,0.91625816,347.72003,211.82056,0.93007743,355.41187,243.2494,0.7552785,342.48233,272.99673,0.94306356,346.16827,289.07257,0.8176709,347.59976,328.42676,0.6895255,345.37402,344.96368,0.68321806,405.40405,218.22012,0.85399204,413.65488,334.67038,0.5950749,271.59747,205.2116,0.7832163,281.4662,329.72266,0.7834003
29,349.7383,195.79257,0.9089451,347.4934,211.64189,0.9257731,355.46185,243.05174,0.7435004,342.175,272.8793,0.9266839,345.59836,289.00662,0.8127826,347.67096,328.44553,0.66103524,345.53854,344.7112,0.6596161,405.4222,218.50887,0.8523276,413.41187,334.30396,0.59946316,271.32162,205.00435,0.78245986,280.88055,329.56192,0.7763911
30,349.73492,195.7931,0.9071692,347.35223,211.67888,0.9260594,355.2546,243.49054,0.7412109,342.35373,272.65454,0.9293547,345.90912,288.79044,0.81099635,347.24338,328.8081,0.6685298,344.4126,345.7434,0.6743339,405.53915,218.54095,0.85002756,413.68716,338.0653,0.6308653,270.8568,205.3703,0.7846684,280.26965,329.4657,0.7811485
31,349.75137,195.48096,0.90457064,347.5203,211.35524,0.91871095,354.8983,243.4465,0.73744035,342.54626,272.5424,0.94796395,346.53506,289.11975,0.8177456,347.5074,328.72223,0.6719368,344.5248,346.15237,0.64802307,405.74936,218.54434,0.84104687,414.33572,337.11313,0.6384388,270.7707,205.77922,0.80323607,280.23096,328.95026,0.7859064
32,349.63766,195.40535,0.9110749,347.31897,211.37492,0.9231436,355.27634,243.5343,0.72186595,342.80127,272.98914,0.95320827,346.6096,289.4887,0.8284851,347.09955,328.35046,0.7003156,345.62997,345.04263,0.6745725,405.33356,218.05148,0.85662293,413.55942,334.0611,0.60960484,270.8863,205.5521,0.8006176,280.0973,329.4033,0.77613777
33,349.60913,195.25987,0.9185475,347.09995,211.25099,0.9267615,355.1144,244.01456,0.7390959,343.01282,272.91452,0.95610756,347.05643,289.51086,0.8204793,347.59195,328.62146,0.7253487,345.8449,345.76727,0.6778258,405.0652,218.27913,0.85605645,413.64075,338.34558,0.65054005,270.9056,205.40514,0.7922073,280.05487,329.08636,0.7518426
34,349.51035,195.17639,0.921515,347.11746,211.29619,0.926691,355.0652,243.90358,0.74807,342.90976,272.77115,0.95440394,347.07486,289.4523,0.812038,347.3847,328.5454,0.7174593,346.05698,345.19186,0.6987206,405.16788,218.09564,0.8611724,413.52084,337.81476,0.6743793,271.79834,205.32896,0.78861856,280.10056,329.10345,0.78065777
35,349.54028,195.28558,0.92981774,347.13358,211.51366,0.9330033,355.3229,243.82068,0.76614565,343.0234,272.7944,0.9541418,346.9179,289.2645,0.81943226,347.30545,328.89218,0.71000624,345.80197,345.601,0.68630344,405.494,218.57518,0.8542489,412.423,335.47482,0.68662846,272.00085,205.8107,0.7961402,280.2466,330.23572,0.73708457
36,349.55823,194.93207,0.9346616,346.9503,211.36008,0.9390642,355.03485,243.35324,0.7485484,343.0608,272.3321,0.9544672,346.9679,288.90552,0.7984553,348.07962,328.97678,0.70678675,346.4398,346.41907,0.6749733,405.38513,218.32236,0.8249449,412.70233,334.82318,0.64327866,271.4933,206.34315,0.7919279,281.2663,329.01407,0.7455018
37,349.19656,195.00276,0.9308145,346.87613,211.10782,0.9379211,355.3187,243.7778,0.7478712,343.54465,272.54178,0.93897504,347.36826,289.30533,0.7888702,348.78214,328.98584,0.7227044,346.6803,346.1447,0.7010798,405.30087,218.16608,0.8234107,414.01355,337.99985,0.634475,272.28336,206.17761,0.8017211,281.14667,329.25128,0.7483889
38,349.792,194.98901,0.9333158,347.30093,211.32433,0.9412412,355.3988,243.6836,0.759701,343.5189,272.68134,0.9273882,346.92734,289.46924,0.7826855,349.1403,329.4555,0.6944735,346.5788,345.87854,0.66713494,405.6598,218.1034,0.83611125,413.57663,337.55313,0.6453666,271.5422,205.46558,0.820809,280.71793,329.89746,0.7393065
39,349.58078,194.86868,0.93103296,346.9013,211.12915,0.93182194,355.33786,243.92543,0.75451225,343.56332,272.4705,0.93657607,347.3671,289.53842,0.774072,350.11957,330.22003,0.66260844,346.82697,346.29138,0.6731962,405.4874,218.31853,0.83469355,413.15012,334.82745,0.63564676,271.3297,205.6049,0.8078455,281.01578,329.8329,0.75802237
40,349.52692,194.74248,0.9343628,346.80646,211.24925,0.9426454,355.04596,243.58125,0.74295527,343.17465,272.352,0.94118154,347.08572,289.34665,0.77103627,350.2773,329.60864,0.65728956,346.95114,345.44238,0.6451216,405.7028,218.20482,0.8326557,412.90674,333.66605,0.6000863,271.40683,205.4986,0.8115027,281.19922,329.27563,0.75046575
41,349.3361,195.03908,0.93121076,346.90814,211.34697,0.94118047,354.90338,243.27728,0.73808247,342.77826,272.4977,0.960638,346.85202,289.15045,0.77870053,349.36978,328.5369,0.6557701,346.87244,344.10916,0.632437,405.60776,218.29822,0.8462927,413.55063,332.7312,0.6385219,271.72992,205.97499,0.8116892,281.6137,328.97,0.750355
42,349.06668,195.2368,0.9257018,346.65887,211.58318,0.9257965,354.9049,243.21132,0.73293203,342.35056,271.84482,0.93800527,345.919,288.39465,0.7817037,348.4243,328.3205,0.6997535,346.4145,343.53625,0.63766557,405.54465,217.94695,0.8462013,413.19955,334.70477,0.6252637,270.92963,205.29707,0.79294163,281.51398,327.6633,0.73703504
43,349.09686,195.2124,0.92879397,346.7461,211.62529,0.9225438,355.00092,243.1753,0.7387178,342.461,271.7718,0.89150375,345.86093,288.1727,0.7318036,348.87817,328.27344,0.6847707,346.3266,343.64792,0.6418822,405.65628,217.85126,0.8494619,413.15057,334.7924,0.58860266,270.81284,205.37291,0.78689975,281.65686,328.0033,0.77251035
44,349.195,195.17938,0.93515694,346.87787,211.58894,0.92735094,355.04254,243.06375,0.74594194,342.0882,271.71698,0.88048875,345.3488,287.99182,0.73952574,347.35123,327.7658,0.6643553,343.90234,343.0943,0.6305797,405.77783,217.86626,0.84092045,413.86127,333.18582,0.6035247,270.69263,205.27902,0.7842956,281.2444,328.04236,0.72814363
45,349.04376,195.15536,0.93307847,346.72128,211.53262,0.9234428,355.18927,242.7909,0.7393374,341.63336,271.1027,0.85900396,344.89133,287.61673,0.72929615,347.65253,327.95166,0.63581496,345.15414,343.33694,0.59832287,405.68478,218.0393,0.849051,414.93143,337.3966,0.6134562,270.668,204.74008,0.7687692,281.19516,328.22055,0.7521519
46,348.87088,195.18819,0.9272435,346.68195,211.40508,0.91938037,355.1608,242.72562,0.7319597,342.1639,271.7175,0.8619712,345.12906,288.3668,0.737483,347.24838,328.05536,0.6241519,345.46634,343.10568,0.60966814,405.80118,218.01027,0.84005517,412.89282,334.96194,0.6588337,270.37775,204.95753,0.7573843,281.48947,327.665,0.8063302
47,349.0998,195.16608,0.9211022,346.77075,211.37347,0.9191737,355.14038,243.0784,0.73425174,342.6559,271.60547,0.871028,345.8387,288.2236,0.73287565,347.24927,327.83237,0.62990916,344.6591,343.2066,0.6150476,405.5807,218.18015,0.84665096,414.54495,337.5839,0.6225689,270.74927,204.90637,0.76946235,280.65494,326.74673,0.8112881
48,347.9462,194.42961,0.9232491,345.63287,209.86673,0.920331,355.38403,243.48346,0.74512774,342.84164,272.28586,0.89745635,346.06653,288.5265,0.7622932,347.53946,326.03757,0.66145736,344.38287,341.39542,0.6396179,405.3601,217.7702,0.8497641,415.97333,337.39056,0.6042509,270.8673,205.67438,0.80376387,280.66525,327.30902,0.75287867
49,348.8278,194.7575,0.9258368,346.55212,210.91917,0.91747105,355.22565,243.24915,0.7226987,342.8027,271.6828,0.89339876,346.33707,288.10065,0.75274223,347.87857,326.07126,0.6564408,344.9897,341.57214,0.6278834,405.59604,217.44075,0.84453964,415.4761,337.54343,0.65736425,270.82834,205.41249,0.77351904,279.68127,327.53436,0.781548
50,348.8542,194.8716,0.92011034,346.64053,211.10481,0.9174741,355.2492,243.24638,0.7390034,343.2626,271.84055,0.89252096,346.79257,288.4915,0.75684905,347.8379,326.06882,0.6358123,345.31235,341.88623,0.6012218,405.30304,217.46893,0.8588625,415.41602,337.67078,0.6228497,271.67203,205.47443,0.7843251,280.07663,328.0631,0.75888664
51,348.56604,194.808,0.9124212,346.47025,210.92189,0.90709674,355.354,243.32384,0.74105674,343.65668,271.8519,0.8979251,347.34213,288.62076,0.75671065,343.63467,326.40985,0.65934104,344.2477,340.80453,0.6192768,405.2416,217.7049,0.85781384,415.4013,337.22687,0.63913405,271.77094,205.19296,0.7758668,280.16693,328.5331,0.7581631
52,348.62997,194.79292,0.90830594,346.59418,211.02075,0.9121661,355.35678,242.95724,0.7441725,343.9729,272.07306,0.91707766,347.53662,288.76816,0.77198094,347.57025,326.06113,0.63715345,344.902,340.97852,0.5987877,405.11566,218.03963,0.85804564,415.96634,338.17358,0.6325602,271.69418,205.32141,0.77820176,280.31293,327.44174,0.7663047
53,348.63354,194.57997,0.905003,346.50272,210.69954,0.9080685,355.18823,243.08858,0.73622787,344.82233,272.36044,0.90472925,348.4799,289.0879,0.7390833,349.28638,325.91876,0.61095876,346.22546,341.14078,0.57106024,405.2634,217.72928,0.8555401,416.18307,337.97125,0.60753304,271.32428,205.37352,0.77451175,280.67798,328.8302,0.7954103
54,348.6751,194.61787,0.9123413,346.6187,210.69418,0.90826267,355.26566,243.0522,0.7355984,343.3742,274.0935,0.8856405,346.17352,288.64896,0.70798635,349.62192,326.13513,0.5950981,346.18314,342.48425,0.5604206,405.23093,217.73885,0.8507241,415.74078,338.28287,0.6205427,271.47324,205.7352,0.78794175,280.7958,328.61255,0.8018097
55,348.46262,194.55286,0.9143583,346.3237,210.50146,0.90502363,355.59006,243.24675,0.7404153,345.96783,273.17682,0.88943094,349.18463,289.25726,0.7212357,350.0018,325.85226,0.5986891,346.6959,341.99725,0.5743617,404.9324,217.37505,0.8623606,416.31863,338.79932,0.59119266,271.44174,205.6847,0.7982974,280.23517,327.10254,0.79550797
56,348.35974,194.53632,0.90718365,346.29712,210.46228,0.90313846,355.4676,242.9165,0.7410109,343.9637,274.22687,0.89338374,346.74765,288.16962,0.7390362,350.75916,326.01608,0.58289164,349.10703,342.32642,0.57221204,405.5849,217.10155,0.8456518,416.46158,338.20853,0.5706002,271.49457,205.48615,0.81143475,280.6943,328.16998,0.81361973
57,348.38498,194.31717,0.9106458,346.29733,210.27359,0.9101256,355.5415,243.01653,0.7314312,344.26254,273.89056,0.9013963,347.46622,288.0272,0.74360687,351.11066,326.15967,0.57401884,349.1607,342.5769,0.55342656,405.3191,217.50671,0.8328001,414.2355,335.4938,0.60432297,271.58505,205.71342,0.8049189,281.28256,326.86572,0.8175081
58,348.31488,194.38887,0.9213296,346.2324,210.27342,0.91624796,355.58682,242.97057,0.72579986,344.49908,273.55304,0.9034836,347.99152,287.98328,0.75000495,351.2279,325.82144,0.5880095,348.59592,342.0656,0.55906796,405.8019,217.31285,0.8124008,414.10004,335.33344,0.61074525,271.6112,205.59698,0.80794364,281.92072,326.33737,0.8083907
59,347.9833,193.92793,0.92330486,346.04263,210.15472,0.91040045,355.73904,242.55481,0.74156237,344.22775,273.48462,0.90630704,347.8059,287.9082,0.76324534,351.00995,325.53604,0.5686652,348.63364,341.49274,0.5445448,405.60458,217.49673,0.81971145,414.75317,334.37213,0.59832287,271.41302,206.03429,0.8209711,280.2823,324.79147,0.7862994
60,348.84314,194.97432,0.91979253,346.8841,210.69858,0.92955005,356.15063,242.16257,0.7080227,344.72058,273.1698,0.8633096,347.94604,287.71115,0.7233029,351.84396,325.42654,0.52228945,346.90964,341.80228,0.529647,405.49304,217.54826,0.8584585,415.43323,334.3917,0.5529866,270.5976,206.76468,0.8130631,281.85336,324.8646,0.78808177
61,348.85367,194.96619,0.9204638,346.95352,210.44617,0.9330405,356.3197,241.63654,0.7226125,344.93448,272.4228,0.8574206,348.59073,287.23135,0.7206794,352.1885,324.8334,0.51771635,349.60013,340.88983,0.51956,405.52228,217.81409,0.85538155,414.49545,333.58658,0.58634925,270.0982,205.93039,0.7997193,279.8684,322.33337,0.8037361
62,348.75064,194.63217,0.92336833,346.73816,210.00578,0.93169075,356.0715,241.38512,0.71436644,345.23492,272.27335,0.8617188,349.04425,287.543,0.7050396,352.66348,324.55344,0.48319066,350.14658,340.65094,0.50006396,405.45822,217.71317,0.85241395,414.44098,333.15665,0.5922141,270.537,206.26038,0.79434353,279.4255,323.68008,0.7524329
