scorer,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-bottomleft2026-01-01shuffle1_snapshot_best-10
8,253.30627,171.83415,0.93077517,252.21509,186.11023,0.8892256,180.307,221.1945,0.671016,156.23499,247.46574,0.80810094,145.54013,267.89243,0.962636,146.14291,298.43958,0.8945188,148.91028,315.19052,0.70143586,313.08716,188.35065,0.8012405,235.0494,306.1537,0.8630297,210.08975,181.54704,0.72081554,131.11346,285.0742,0.7984099
9,253.29865,171.88586,0.93099344,252.29536,186.2424,0.8909958,180.4408,220.87071,0.64715105,156.32162,247.17093,0.79316145,145.66106,267.5979,0.9598976,146.09293,297.905,0.8884,148.92706,314.62006,0.7216424,313.06412,188.3811,0.8180837,234.66794,305.80765,0.88115484,210.22728,181.64668,0.72081536,131.00906,284.70425,0.8047665
10,253.29619,171.80537,0.9341624,252.24033,186.17455,0.8960552,180.21921,220.69035,0.65317893,156.1029,246.93442,0.79322416,145.46075,267.1803,0.96881884,146.2643,298.3598,0.88154274,149.17998,314.97934,0.6842391,313.05988,188.20393,0.81226057,234.50125,305.4545,0.8548459,210.21495,181.68358,0.72131336,130.91391,284.66272,0.813855
11,253.68578,171.67024,0.9312163,252.98047,185.9689,0.8982305,180.2795,220.51712,0.65298223,156.07666,247.06969,0.7871675,145.365,267.33826,0.96308786,145.93065,298.1843,0.88340354,149.12656,314.85013,0.6990629,313.843,187.82948,0.82659996,234.81746,305.54,0.87221557,210.2319,181.5671,0.7384492,130.45634,284.7835,0.80149317
12,253.7532,171.01393,0.94049096,252.87646,184.72057,0.9063102,180.22943,220.6048,0.668473,155.51036,247.34848,0.83687174,144.7011,267.87775,0.98084396,144.93321,298.9389,0.8992082,148.46152,315.18875,0.6887404,315.54596,186.27019,0.767662,234.55904,306.1467,0.8330788,210.22595,180.88585,0.7654197,129.42249,285.63498,0.78645843
13,253.90443,170.51277,0.933715,253.6046,184.15977,0.9195578,180.34816,220.32387,0.640693,155.43414,246.91435,0.8097936,144.67514,267.32352,0.97900367,145.16653,299.20535,0.8865329,148.996,315.09802,0.6628438,315.09793,185.01027,0.8509987,233.92847,305.51477,0.8432887,210.90475,179.72958,0.8025603,129.3726,285.1967,0.79172564
14,253.93765,170.56512,0.93914706,253.69426,184.3532,0.93029416,180.23444,220.74785,0.65440917,155.39421,247.11897,0.82670045,144.44234,267.5979,0.9839556,144.6564,298.65143,0.88614154,148.89317,314.64178,0.6806561,316.56143,184.54367,0.88581,233.5153,305.4915,0.86820465,211.00317,179.17276,0.807378,129.13547,285.27457,0.7850949
15,253.84863,170.7061,0.9451926,253.2953,184.84485,0.9294322,180.31456,220.4793,0.64980567,155.54214,247.00195,0.8155469,144.62001,267.36224,0.98133016,144.9243,298.93604,0.88634956,148.91498,314.88272,0.6727834,316.05502,183.70978,0.87313825,233.63571,305.8282,0.8569989,210.5028,178.33728,0.78359056,129.15991,284.9092,0.7991813
16,253.80977,170.79272,0.94410825,253.21751,185.1183,0.9316969,180.10364,220.9022,0.6574953,154.91357,247.79779,0.8291836,144.39136,267.91306,0.9871303,144.61517,299.54047,0.9203629,150.36572,316.53586,0.70494646,315.50357,183.1261,0.86039066,232.4494,305.36032,0.8489845,210.68185,178.16765,0.775321,129.35905,285.27258,0.8044847
17,253.75192,170.73251,0.9477463,253.20158,184.83228,0.9268104,179.9292,221.14,0.6573873,154.75417,248.32954,0.8384782,144.24442,268.4681,0.9862949,144.59775,299.71436,0.9135455,150.40474,316.48636,0.67935556,315.14215,182.85164,0.8799664,232.20677,305.55875,0.8588156,210.99919,177.99768,0.7736409,128.90767,285.4004,0.80226403
18,253.9615,170.38426,0.9548808,253.35054,184.60814,0.92538947,179.80713,221.20178,0.653648,154.5911,248.29684,0.84448254,143.90514,268.30307,0.9799306,144.60626,299.8547,0.90342855,148.55234,315.63757,0.6710233,314.64294,182.71716,0.88012767,230.79778,306.63214,0.8456158,210.73161,178.15303,0.7752881,128.66663,284.8196,0.80151194
19,254.01694,170.21161,0.9593637,253.45515,184.28557,0.9198409,179.7904,220.96475,0.66227895,154.43733,248.19858,0.8521459,143.53426,268.13788,0.9878039,144.26361,299.88858,0.8861008,148.1316,315.6632,0.67002803,314.68835,182.28249,0.9143583,229.60277,306.2159,0.82284236,210.96727,178.28462,0.7782431,128.75687,284.10468,0.80891025
20,254.09978,169.96034,0.9608355,253.42017,184.20009,0.94108856,179.91418,220.71118,0.6581533,154.70526,248.0123,0.8543485,143.6585,268.1191,0.98859,143.81828,299.37152,0.8773777,147.6216,315.3674,0.67550486,314.51904,181.7615,0.9175622,228.3016,305.91025,0.8548573,211.02171,178.2262,0.7818764,129.09589,284.48282,0.79864687
21,254.19775,170.22762,0.96706814,253.56284,184.55476,0.9421108,179.85959,220.77357,0.66484946,154.4647,248.0675,0.8621702,143.0332,268.291,0.9976229,142.50601,298.6491,0.87079513,146.38237,314.504,0.69872814,314.27884,181.80891,0.91425896,227.593,305.50253,0.8578535,211.01512,178.59442,0.77412915,128.34494,283.76425,0.7891975
22,254.18404,170.05893,0.9757675,253.61722,184.43349,0.95187974,179.41405,220.34927,0.6336144,155.70773,249.48608,0.81417644,142.45493,267.43112,0.9883211,141.51431,298.65372,0.85186213,145.11833,314.87518,0.70852077,314.34042,181.6609,0.903379,226.97446,305.48608,0.8502878,211.04895,178.57146,0.7740493,127.315216,283.5177,0.77816325
23,254.11208,169.98352,0.9723661,253.52473,184.18413,0.95015794,180.13612,219.64438,0.64587516,156.15997,248.99745,0.7898024,142.55486,267.34933,0.9741775,141.85126,299.2416,0.8588562,145.47842,315.13803,0.68508637,314.06177,181.67657,0.9111271,226.29823,305.7013,0.83764535,211.03804,178.4441,0.7753155,127.05725,283.68054,0.77383405
24,253.82094,170.42577,0.9643282,253.51015,184.7022,0.9196951,179.08296,220.385,0.6476562,155.53078,248.68169,0.7653995,142.41063,266.52676,0.9690984,144.09995,300.15396,0.82369703,148.17099,314.5643,0.6269429,313.86148,181.03842,0.8853642,226.42183,305.5952,0.8676545,210.7269,178.34355,0.7755482,127.36021,282.9741,0.8053956
25,254.00484,170.18102,0.9606787,253.65791,184.61885,0.92836815,179.51752,220.46762,0.6691186,155.79915,248.58786,0.7502724,142.20706,266.5191,0.95081097,142.40356,299.165,0.8201515,146.3783,314.0445,0.67125577,313.86755,181.50876,0.8942758,225.52489,304.97537,0.87358046,210.82587,178.60837,0.768113,126.97119,282.3745,0.7854905
26,254.09602,170.04413,0.9636874,253.70683,184.28204,0.932943,179.68588,220.33122,0.64463925,156.39201,247.99043,0.7285555,142.72641,265.7411,0.9359313,142.37822,298.88168,0.81584775,146.29675,313.79297,0.6770884,313.91055,181.55586,0.8918553,224.52774,304.263,0.8604951,210.75388,178.4709,0.7692202,126.79407,282.13196,0.7873758
27,254.12971,170.10611,0.9641679,253.68282,184.50072,0.9324574,179.29529,220.26567,0.64748955,156.3936,247.95605,0.7344534,142.8217,265.61856,0.9316878,141.80786,298.85852,0.81535256,145.77245,314.12976,0.6635048,313.6706,182.02318,0.89017797,223.12724,303.70377,0.8113477,210.76459,178.3538,0.770008,126.90311,282.4148,0.782988
28,254.19035,170.06718,0.9630577,253.74263,184.60916,0.93687904,179.2067,219.92024,0.64146966,156.15466,247.55963,0.7300639,142.62892,265.287,0.9354211,141.6901,298.70267,0.8045371,145.45331,314.0582,0.6767518,313.9004,182.17615,0.89758074,223.36475,303.2354,0.82422394,210.37163,178.61101,0.76533854,126.47335,282.1545,0.7754849
29,254.10808,170.16882,0.9632134,253.63754,184.44289,0.9304546,179.44577,219.82494,0.63737077,156.06982,247.67847,0.7342421,142.19945,265.89157,0.9416527,142.53339,298.14334,0.8153581,145.17795,314.70554,0.68577516,314.18228,182.39822,0.9041934,223.19032,303.2231,0.8041356,210.64674,178.56917,0.7700184,126.139244,282.2325,0.761584
30,254.6011,169.92609,0.967699,253.82364,184.21442,0.94176954,179.53363,219.74388,0.6428131,155.88638,247.44804,0.7468707,142.19527,265.88513,0.9640761,142.52806,298.51907,0.81649464,145.30545,315.40607,0.6575847,313.77875,181.9171,0.9096447,222.55312,303.28522,0.7888832,210.76213,178.77115,0.773344,126.29587,285.0996,0.7530987
31,254.41458,169.88863,0.9787735,253.63597,184.20644,0.9508276,179.59715,219.17314,0.6442401,155.68283,247.47655,0.7683514,141.91248,266.14536,0.97142017,141.79987,299.6039,0.82108676,145.80608,315.35904,0.62866294,313.42685,181.89557,0.91839266,222.84944,302.72708,0.791244,210.68164,178.71255,0.7749671,126.231895,282.64612,0.7628271
32,254.44073,169.58165,0.9696526,253.81766,183.94856,0.95233643,179.92882,218.60716,0.6187485,155.53418,247.48863,0.7704677,141.76003,266.30896,0.9838351,141.25262,298.9278,0.8211291,145.09007,314.8901,0.66285914,314.28857,182.39966,0.9247483,223.0615,303.12427,0.81051594,210.98029,178.44196,0.77456015,126.25046,282.5531,0.75426507
33,254.44533,169.75499,0.96200645,253.8885,183.83093,0.9493081,180.2014,218.66193,0.6217007,155.62778,247.54018,0.7666706,141.69812,266.31244,0.97690296,142.22711,297.61438,0.8025498,145.29472,313.86328,0.6780356,314.17795,182.67352,0.9028555,223.36435,303.44534,0.8324238,211.28297,178.68246,0.777738,126.14313,285.0166,0.75146025
34,254.38564,169.91745,0.963082,253.7617,184.25357,0.95351225,180.11021,218.91331,0.6247847,155.51472,247.54726,0.771247,141.56403,266.2027,0.9871445,142.53352,298.42514,0.7939654,145.81467,314.4823,0.66244876,314.20816,182.8978,0.91727376,222.85861,303.28348,0.79945326,211.00893,178.71333,0.7682266,125.9109,282.08505,0.7602238
35,254.31335,169.86423,0.9689748,253.62683,184.35472,0.9526748,180.33864,218.97437,0.6249205,155.60031,247.5081,0.75690216,141.68219,265.9577,0.9873672,141.78354,298.30756,0.8095658,145.2078,314.3646,0.66808814,314.00162,182.72968,0.90263826,223.07042,303.93222,0.82841885,211.08252,178.88933,0.76304555,125.448006,284.54807,0.7699006
36,254.82544,170.15372,0.964293,253.99464,184.13533,0.9311039,179.8186,218.79297,0.60987073,155.16885,247.93192,0.77253073,141.80597,266.16983,1.0,141.12024,299.00192,0.7918382,145.80072,314.11856,0.65535825,314.65677,183.32458,0.9092917,223.03383,303.96255,0.8204677,211.24309,178.96556,0.76206,125.349396,284.44202,0.78830034
37,254.62566,170.4036,0.9649673,253.82735,184.553,0.9346821,179.83824,219.01617,0.60616237,155.14207,247.8764,0.77239877,141.61342,266.19846,1.0,141.43933,298.17245,0.80236596,145.35104,314.57187,0.6626342,313.21237,182.26889,0.8995652,223.27968,304.08044,0.82138306,211.27463,178.88985,0.7586128,125.62481,284.3011,0.7847167
38,254.4551,170.59496,0.9649062,253.81543,184.72197,0.927244,179.81355,219.1643,0.6100689,155.23589,247.86847,0.78643984,141.82074,266.15536,1.0,141.10681,299.0632,0.7989915,145.64513,314.43475,0.65218085,313.14716,182.40201,0.9047903,223.31985,304.1067,0.82598734,211.31566,178.80592,0.74983126,125.34964,284.6719,0.7873525
39,254.28888,170.3457,0.9660314,253.90428,184.35768,0.92824197,179.78473,219.12688,0.6042287,155.09645,247.88768,0.78392005,141.60947,266.09763,1.0,141.70529,298.37418,0.8006904,144.9578,315.30777,0.63324034,314.07773,183.26474,0.8993257,223.2237,303.99664,0.82316333,211.20174,178.77309,0.7547386,125.404396,284.4314,0.7705258
40,254.3187,170.387,0.96883976,253.81656,184.60054,0.92917633,179.84953,219.16159,0.60550594,155.1424,248.07336,0.7942335,141.52507,266.30554,0.99837875,141.42247,299.49405,0.8075636,145.30655,315.24548,0.64523077,313.111,182.47952,0.90364385,223.62068,304.17337,0.82848084,211.02066,178.60817,0.7559185,125.19115,284.81604,0.7760868
41,254.4962,170.24992,0.96324754,253.84935,184.53181,0.9303313,179.60712,219.28253,0.63139373,154.773,248.20255,0.7848603,141.03506,266.38037,1.0,141.48283,298.31183,0.8099506,144.79048,315.00095,0.65708077,314.48517,183.61488,0.9024931,223.11676,303.88004,0.81020963,211.04608,178.58276,0.7567906,124.762856,284.40945,0.7777446
42,254.69815,169.98007,0.9584086,254.14253,184.2887,0.9439029,179.6281,218.9241,0.61985725,154.37312,247.83464,0.7694428,140.82715,266.04047,1.0,141.47452,299.3802,0.8164478,148.41655,317.32568,0.6442676,314.62323,183.38936,0.9083566,223.29303,303.47012,0.83334374,211.03789,178.48326,0.75691587,124.36225,284.51987,0.79306823
43,254.50002,169.7556,0.96661264,254.09666,183.84561,0.9481164,179.54692,219.19301,0.636534,154.44305,247.80266,0.79176086,141.05446,266.05756,1.0,141.4262,299.53516,0.8089148,145.83684,314.664,0.64056534,314.54294,183.40428,0.91168845,222.90308,303.48932,0.8237112,211.24698,178.41055,0.75029016,124.81974,284.10812,0.8003258
44,254.62437,169.815,0.96625084,254.05789,183.95569,0.93512344,179.64214,219.28612,0.654526,154.53287,247.79251,0.7819294,141.22914,265.87018,1.0,141.45444,298.29343,0.78596133,145.0529,313.90707,0.6378371,313.64133,182.4293,0.89926785,224.2149,304.22824,0.873879,211.31116,178.26665,0.75043464,125.051186,283.8064,0.7881678
45,254.95213,169.59097,0.96138763,254.15747,183.83182,0.9256333,179.69733,219.53537,0.6705433,154.77048,247.86636,0.78834856,141.33777,265.99564,0.99713784,141.74754,297.58395,0.8137804,144.71774,313.76025,0.6689102,313.6203,182.60658,0.90982246,224.38893,303.3608,0.871558,211.5268,178.27573,0.7567831,125.190704,284.07132,0.7645391
46,254.88785,169.57782,0.96227676,254.26474,183.7667,0.9250238,179.88269,219.46568,0.6646146,154.91669,247.69041,0.779284,141.50725,265.64966,0.9956509,141.89153,297.37885,0.80388623,144.84293,312.98102,0.66964895,313.74994,182.44496,0.91658413,224.61815,303.13474,0.85983807,211.53796,178.4232,0.7573272,125.31334,283.6175,0.7769242
47,254.83829,169.56056,0.9612859,254.25443,183.84488,0.92499,179.81253,219.59378,0.66941035,155.03711,247.64944,0.76877844,141.68596,265.53394,0.9841173,141.06946,298.1998,0.82098126,144.19283,314.1144,0.6688745,314.7839,183.40569,0.9224967,224.83215,303.48917,0.8631028,211.56804,178.48926,0.7496296,124.82676,283.875,0.7780572
48,255.12706,169.17563,0.95537305,254.28378,183.0911,0.94611126,180.27722,217.8768,0.6513548,155.67238,246.92683,0.75982696,142.75793,264.77512,0.9800364,142.77464,298.64957,0.75208664,146.48148,312.09354,0.63541687,314.00967,183.03441,0.94323635,226.06343,304.78552,0.8322665,211.31631,178.78981,0.7657883,126.25843,280.83017,0.8038481
49,254.94595,169.21153,0.9487408,254.23201,183.31343,0.9410954,180.54811,217.40173,0.6396709,155.99715,246.93832,0.73718476,142.76749,264.64157,0.9523715,142.68211,298.76535,0.7394504,146.17976,312.23083,0.63179994,314.58063,183.13805,0.94575197,226.12318,304.73535,0.83500826,210.86478,178.92268,0.76634693,126.40375,280.41196,0.80934364
50,255.00473,169.32706,0.94680357,254.23862,183.48715,0.9353346,180.36784,218.03401,0.6461803,156.05135,247.189,0.7441258,142.93817,265.01154,0.95466185,143.31631,297.7165,0.7744811,145.25533,312.98737,0.65758246,314.08124,182.89218,0.93924075,226.75446,304.8186,0.84889567,210.95786,179.07439,0.76217234,126.48413,280.7518,0.80159044
51,255.01607,169.39952,0.94536257,254.1598,183.6881,0.93316627,180.29149,218.20271,0.62366945,155.50351,247.57706,0.7423582,142.53471,265.55106,0.95859194,142.92899,297.60782,0.78775597,144.95581,312.82498,0.66215086,313.98508,182.7413,0.9326954,226.77982,305.2731,0.8517004,211.0305,179.10158,0.7628028,126.94931,280.9388,0.7985697
52,255.0334,169.47614,0.94426084,254.15573,183.80133,0.93265367,180.27818,218.72308,0.6496621,155.46481,247.61151,0.74299014,142.5767,265.53247,0.9627224,143.01656,297.34464,0.78865004,144.66765,312.76688,0.6654112,314.05478,182.69379,0.9368492,228.2774,305.4026,0.8417295,211.203,179.25522,0.7653498,127.17239,281.02814,0.79724693
53,254.91447,169.34985,0.95147824,254.1729,183.70627,0.9374352,179.90733,219.33473,0.667895,155.70789,247.92468,0.7492676,142.74983,265.7675,0.971568,142.34119,298.79913,0.79503787,145.38722,313.08115,0.655023,314.19772,182.63644,0.93274146,229.40579,305.28162,0.82875097,211.18005,179.14891,0.76087713,127.09645,281.60403,0.7848635
54,254.84361,169.37204,0.953179,254.07524,183.78519,0.93766093,180.04956,218.86478,0.6577542,155.31831,248.08542,0.75811934,142.6677,265.96878,0.9702315,142.16937,298.5573,0.80228597,144.67357,313.3675,0.66814536,314.1135,182.67657,0.9207834,231.18346,305.72144,0.8120803,211.18279,179.03763,0.75817555,127.4029,282.01672,0.7822875
55,254.92484,169.36122,0.9532257,254.10858,183.77808,0.93377614,179.61238,219.31721,0.67362404,155.06589,249.08318,0.7611549,143.12328,266.5352,0.9814568,143.84149,298.28244,0.8013208,146.38159,312.28052,0.6605623,313.75122,182.48566,0.90790266,231.91621,305.676,0.80692106,211.36617,178.87714,0.7546208,128.49521,281.88043,0.80296844
56,254.87689,169.32687,0.9520653,254.16104,183.519,0.9267831,180.10588,218.53853,0.6539964,155.32863,249.02283,0.76689154,143.29346,266.70557,0.9877672,143.37152,298.38483,0.8337726,145.92078,313.45108,0.6931603,313.95712,182.95755,0.92347956,232.11691,305.0586,0.81409705,211.42378,178.63751,0.74411273,128.57462,282.40924,0.7903242
57,255.00674,169.56381,0.9493935,254.20845,183.84697,0.9245819,179.8985,219.04774,0.66144854,155.68344,248.86716,0.7741676,144.02933,266.10168,0.9832363,143.35883,297.8776,0.84942,145.61827,313.95544,0.7381035,313.93283,182.94986,0.91149896,233.53862,303.77267,0.78203344,211.2943,178.69936,0.75574803,128.54059,282.47482,0.792276
58,254.92651,168.95813,0.9592865,254.29286,183.04488,0.93392414,179.94742,219.20529,0.6974064,154.2879,247.3,0.8020767,144.20134,266.64996,0.9878853,144.3123,297.2696,0.8415782,146.41104,313.35794,0.74203527,313.84137,182.32967,0.92868704,234.44806,303.545,0.7935641,211.36719,178.5685,0.75872594,129.31549,282.5705,0.8035783
59,255.11218,168.8261,0.95535135,254.31647,183.04771,0.9330094,180.0016,219.33623,0.7293426,155.6874,249.26451,0.8126211,144.06245,266.57278,1.0,142.93956,295.87186,0.85497737,146.4857,312.43643,0.7702877,313.71738,182.16429,0.9309743,234.34068,303.59766,0.7971052,211.65045,178.66762,0.75747347,129.6834,282.91574,0.81593466
60,254.86502,169.0369,0.97846866,254.12563,182.96454,0.9457201,180.31505,218.77011,0.7395219,156.38713,248.42685,0.84444004,143.96875,266.165,1.0,144.7856,296.7718,0.84493876,147.53906,312.44345,0.7299111,314.2761,182.45235,0.93738675,234.76024,303.67938,0.79622346,211.78441,178.30075,0.7413143,129.74623,282.03882,0.8020804
61,254.9554,168.84093,0.97394377,254.29588,182.79636,0.9433505,179.41875,219.84827,0.73740494,156.05458,248.44716,0.8264607,144.30702,265.88226,1.0,143.0813,295.6601,0.85522455,147.26395,311.91647,0.7537033,313.9485,182.61296,0.94648916,234.39906,303.59265,0.78291005,212.04376,178.18808,0.7398807,129.74149,281.64224,0.8176786
62,254.78217,168.92839,0.9758028,254.12436,182.97607,0.940883,179.0458,219.40782,0.7292381,156.36969,248.15561,0.8433039,145.18654,265.28897,1.0,144.80798,295.24814,0.8548782,148.66689,311.31613,0.72603154,313.99625,182.46422,0.9422131,234.50328,303.18945,0.790576,212.08093,178.261,0.73869103,130.95064,281.1892,0.8400089
