scorer,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10,DLC_Resnet50_cam-topleft2026-01-01shuffle1_snapshot_best-10
8,219.70198,241.11714,0.97175306,222.9789,255.60214,0.95105964,160.29333,319.63803,0.79505134,132.44012,354.5776,0.98216236,126.372025,373.58124,1.0,125.98605,407.0368,0.8355174,133.45221,424.72528,0.87997085,283.62866,261.59976,0.7829016,219.1201,402.8332,0.8180033,178.274,244.50557,0.8978848,106.40594,378.90714,0.78461653
9,219.77768,241.02165,0.9707929,223.10556,255.46016,0.9505541,160.15036,319.53387,0.7994619,132.6189,354.32812,0.96331066,126.503685,373.2389,1.0,125.58984,406.65564,0.8300294,133.07124,423.40128,0.8931899,283.60126,261.89236,0.77294594,218.6473,403.12885,0.8094323,178.30763,244.40875,0.9011056,106.56036,378.771,0.79395545
10,219.92789,240.97418,0.97466165,223.25491,255.31284,0.9468613,159.86507,319.42703,0.79366106,132.44467,354.34958,0.9627075,126.453545,373.26486,1.0,125.637505,406.92938,0.7930443,133.05768,424.0632,0.85420597,283.49445,261.81723,0.7854417,218.38106,403.45648,0.79974675,178.33556,244.3837,0.89697194,108.987366,378.16458,0.78617144
11,219.8301,240.91895,0.9777686,223.0345,255.3441,0.9433098,159.7964,319.35278,0.7850903,132.56506,354.0992,0.948066,126.40969,373.2774,1.0,125.864944,407.32504,0.78682745,132.6718,424.42334,0.8455158,283.73203,261.15485,0.7840955,216.9851,403.847,0.7931059,178.2812,244.13193,0.913415,108.640305,378.21017,0.80092406
12,219.62526,241.07819,0.99731016,222.84235,255.9263,1.0,160.18388,318.96884,0.7476866,132.74641,353.72156,0.93444306,126.53267,372.76324,1.0,123.79914,406.10965,0.8458775,132.2756,424.25174,0.8895087,283.72342,260.97342,0.8039176,216.59116,403.38803,0.8204592,178.11128,241.64743,0.9089995,108.49055,378.3737,0.75832295
13,220.09465,241.23457,0.99804616,222.7973,255.98279,0.99241954,160.21616,319.09912,0.75864065,132.61661,353.8969,0.9532294,126.13088,372.691,1.0,123.88346,406.1623,0.87345546,131.82756,425.21857,0.8886205,283.83286,260.27982,0.79760826,216.50964,404.30792,0.79403305,178.23692,240.07779,0.9245982,108.35261,378.3795,0.76516384
14,220.6132,240.84412,1.0,223.14139,255.59192,1.0,160.17703,319.208,0.74762005,132.49388,353.954,0.95538074,126.06493,372.97644,1.0,123.75377,406.96753,0.86631477,132.05719,424.30264,0.8812816,284.80133,259.48883,0.79868543,215.63063,404.51425,0.7907733,178.44981,239.47296,0.93664837,108.140305,378.31207,0.7650982
15,220.38205,240.88481,1.0,223.25389,258.29202,1.0,160.10231,319.27457,0.7631512,132.31262,354.14584,0.98322976,125.739334,373.2513,1.0,123.36031,406.71835,0.87769794,131.86385,425.30588,0.8773698,284.66544,258.11475,0.78228253,215.82137,404.25272,0.78326684,178.53914,238.6538,0.94393134,104.99515,379.50296,0.7670253
16,220.00867,240.3077,1.0,223.14084,258.31067,1.0,160.32417,319.3794,0.7707313,132.24554,354.14474,1.0,125.46493,373.38275,1.0,123.29159,406.566,0.8868936,131.70203,425.53973,0.8782052,284.54245,257.99985,0.7270816,215.66241,404.64404,0.78294176,178.86775,237.85071,0.93691576,104.66311,379.52185,0.7709797
17,220.43417,240.29736,1.0,223.50658,258.32297,0.9958085,160.5314,319.35138,0.7807309,133.59642,353.58725,1.0,125.28212,373.5009,1.0,123.39452,405.9347,0.8747829,131.43062,423.95264,0.88458633,283.96387,258.38684,0.73976195,215.59447,404.75754,0.7653317,179.02182,237.70053,0.9317446,104.67016,379.36264,0.7838999
18,220.44724,240.42256,1.0,223.51822,258.3062,0.9881541,160.49908,319.14944,0.80658656,133.59944,353.6301,1.0,124.909096,373.47113,1.0,122.79524,406.23325,0.85981894,131.21635,423.72888,0.86570686,284.52765,258.09305,0.73417336,215.87978,404.53555,0.77382016,179.28625,237.44792,0.9238017,106.74531,378.37106,0.7906367
19,220.6217,240.3022,0.9996171,223.66951,258.1112,0.98880744,160.73024,319.18124,0.78690875,133.18527,353.83835,1.0,124.53991,374.11343,1.0,121.7414,405.9778,0.8501701,130.13335,422.6936,0.873489,284.4611,257.90585,0.75370145,215.43251,405.19916,0.77460575,179.17458,237.3433,0.93234366,104.30243,379.29272,0.8056348
20,220.55731,240.34221,1.0,223.656,257.97803,1.0,160.6328,319.04852,0.769388,132.5683,353.97656,1.0,124.18421,374.06082,1.0,121.571754,406.2555,0.87706816,130.11874,423.26392,0.8841462,284.33945,257.88898,0.73295057,214.6902,405.43896,0.76927716,179.14868,237.52562,0.9494774,103.937386,379.053,0.7886963
21,220.31116,240.34457,1.0,223.46713,258.05295,0.98968065,160.60057,319.11694,0.7746044,131.8304,354.0444,1.0,123.73347,374.13388,1.0,121.44678,405.19504,0.87141854,129.45952,422.0044,0.86814,284.28183,257.78198,0.7438427,213.84915,405.11902,0.7870303,179.25394,237.59297,0.9528536,103.634605,379.13113,0.8018332
22,220.70068,240.21773,0.9947852,223.7423,258.2969,0.9784122,160.64706,319.16602,0.77334696,132.03578,354.0309,1.0,123.69845,374.22247,1.0,121.03624,404.58292,0.8827821,131.47276,421.23795,0.8703105,284.89767,258.0477,0.7437305,212.10349,405.6041,0.7735151,179.23672,237.8466,0.9609942,103.45967,379.2304,0.8117096
23,220.3448,240.20844,0.9999879,223.4378,258.0863,0.99909776,160.63698,318.88135,0.7654149,131.74753,354.04016,1.0,123.27709,374.18835,1.0,120.73606,404.30374,0.8730001,131.2205,420.57855,0.86495394,284.94092,257.5223,0.7444227,212.6358,405.23508,0.78693265,179.41483,237.26053,0.95411336,103.09951,378.859,0.8091194
24,220.46355,239.98921,1.0,223.40637,258.62766,0.998585,160.60524,319.01678,0.73233193,131.32324,353.9272,1.0,122.43917,374.01236,1.0,120.04206,403.4993,0.8378795,130.50731,419.3565,0.8194047,284.10065,257.70407,0.7363394,211.8375,406.08682,0.79525036,179.3356,238.05054,0.9193889,102.84397,378.7021,0.8259995
25,220.8152,239.94548,1.0,223.66443,258.84506,1.0,159.77289,318.81866,0.7431134,131.22426,353.85593,1.0,122.37066,374.09262,1.0,119.91033,404.12643,0.8447479,130.6949,419.72626,0.8206645,284.48486,257.68677,0.7151861,210.22757,406.51865,0.79687935,179.45247,238.05423,0.93206495,102.51162,379.1181,0.81701064
26,220.99503,239.8883,1.0,223.74713,258.73224,0.996737,160.25145,318.9629,0.7539795,130.86916,353.75107,1.0,122.25551,373.4587,1.0,119.776764,404.39105,0.8741527,130.8164,420.07202,0.8540657,284.33084,257.52246,0.72163063,208.76205,406.4906,0.74890107,179.38997,238.06876,0.937064,102.05515,378.68808,0.8140408
27,221.15419,240.02588,1.0,223.82336,258.7816,0.99078584,160.03804,318.79947,0.7553592,130.65923,353.98132,1.0,122.14336,374.55276,1.0,119.79016,404.32608,0.8606647,130.47302,419.9567,0.8515936,284.31622,257.52652,0.7540292,206.98676,406.2,0.73950714,179.31145,238.1441,0.9354324,102.1344,379.25153,0.81490743
28,221.26819,240.04941,1.0,223.75584,258.71545,0.98345864,160.0542,318.62265,0.7475527,130.58377,353.55945,1.0,122.10987,373.84982,1.0,119.415,403.8556,0.83930695,130.03601,419.31775,0.8336671,284.45212,257.7427,0.734081,207.1596,406.65552,0.74077773,179.15239,238.4017,0.94187945,101.85725,379.03882,0.80682176
29,221.38185,240.0195,1.0,223.80588,258.5768,0.9989875,160.10486,318.76505,0.7488665,130.46686,353.6847,1.0,122.08199,373.74796,1.0,119.56909,403.8672,0.8495845,130.38728,419.42123,0.83880174,284.39703,258.05713,0.73488915,206.93184,407.24182,0.74498326,179.24757,238.2417,0.9373042,101.93879,378.9916,0.802675
30,221.06247,239.85292,1.0,223.65181,258.56253,0.996289,159.70737,318.41653,0.7360011,130.4387,353.45184,1.0,122.101746,373.65158,1.0,119.80932,404.01257,0.85269105,130.71721,419.68298,0.84488153,284.55298,257.66254,0.7362873,206.77187,406.93646,0.7363563,179.2148,237.98804,0.9303106,101.93573,378.93668,0.819755
31,220.87122,239.90039,1.0,223.5249,258.50174,0.9881077,159.86061,318.69925,0.74084306,130.25275,353.73343,1.0,122.032036,373.66754,1.0,119.96763,404.24356,0.84200454,130.85202,420.02756,0.83283716,284.0377,257.79288,0.7422956,207.99075,406.92245,0.7381641,179.41666,237.77664,0.91903824,101.90031,378.72195,0.8180896
32,220.75766,239.82349,1.0,223.50151,258.56467,0.9855268,159.88277,319.00537,0.7427203,130.24792,353.70117,1.0,122.304085,373.6819,1.0,119.801476,404.9042,0.84764606,130.98792,420.67078,0.83399236,284.06442,257.69888,0.7469222,208.65947,406.83716,0.73215884,179.27127,237.93321,0.93271565,101.6689,378.547,0.8116733
33,221.3466,239.75311,1.0,223.87805,258.4475,0.98156273,159.84201,318.76166,0.75780636,130.61407,353.84894,1.0,122.43456,373.6819,1.0,119.20526,404.07043,0.82876164,127.695015,419.97833,0.8036687,284.27402,257.91583,0.7541539,210.09145,406.59097,0.7340369,179.18509,237.6398,0.9324125,101.82701,378.86597,0.8204175
34,221.34952,239.87529,1.0,222.63864,257.70554,0.98119944,159.92366,318.69724,0.7617494,130.33615,353.54333,1.0,122.241844,373.51056,1.0,119.49236,404.87708,0.8522277,128.47455,421.2856,0.8430893,284.1153,257.7086,0.7536641,208.29839,406.12122,0.76404256,179.12698,237.96333,0.94016325,101.48698,378.44403,0.8110068
35,221.17184,239.61711,1.0,223.64447,258.24414,0.992346,160.2005,318.8701,0.76459306,130.41148,353.73825,1.0,122.046776,373.95953,1.0,119.11696,404.04465,0.8389445,129.72054,418.98935,0.828642,284.14288,257.70178,0.7707408,208.72281,406.6164,0.78714126,179.38792,238.04527,0.9270024,101.66117,378.7636,0.8166236
36,220.98889,240.01953,1.0,223.61682,258.0617,0.98760784,160.49974,319.23914,0.74391025,130.48282,353.53964,1.0,121.905,373.44672,1.0,119.52347,404.97845,0.8177151,130.65411,420.58154,0.8241601,284.68564,258.31125,0.76263577,208.61827,407.32065,0.78624105,179.40904,237.94994,0.9411342,101.339554,378.32364,0.81004775
37,220.91008,240.04205,1.0,223.67116,257.92816,0.9903887,160.32303,318.90182,0.7266911,130.18398,353.4648,1.0,121.97616,373.5636,1.0,119.351814,404.8295,0.8015008,130.48793,420.50272,0.8184754,284.91965,258.45062,0.74339,209.83992,407.48236,0.798346,179.35815,238.26208,0.95065045,101.597244,379.0429,0.81817377
38,221.08926,239.95872,1.0,223.76567,257.93317,0.9920364,160.3631,319.0777,0.7460353,130.28294,353.68893,1.0,122.16236,373.68497,1.0,119.123634,404.99908,0.81297076,130.14905,420.9193,0.8373859,284.83658,258.3415,0.74325424,208.88231,407.17102,0.7859176,179.20876,238.5769,0.9681422,101.58172,379.14297,0.8248099
39,220.84235,239.85443,1.0,223.50397,257.69525,0.98724335,160.54071,319.16626,0.7494542,130.30028,353.6633,1.0,121.97945,373.52188,1.0,119.08035,405.0743,0.8100273,129.94588,420.95364,0.82837105,284.98822,258.35867,0.7284012,208.32912,407.28824,0.7731985,179.12303,238.57204,0.9737668,101.47463,378.8567,0.82889
40,220.98239,239.92442,0.998713,223.66916,257.808,0.98370343,160.63141,319.0559,0.7507684,130.37088,353.42197,1.0,122.10632,373.45444,1.0,119.264786,404.55646,0.78512603,129.60406,420.01282,0.78988,285.00037,258.30106,0.74842995,208.36305,407.1659,0.787983,179.11943,238.41153,0.9739619,101.642204,379.38803,0.819095
41,220.93936,239.75859,0.99650544,223.59225,257.7506,0.9825571,160.77336,319.00363,0.74510926,130.261,353.48013,1.0,122.01437,373.43036,1.0,119.16366,404.80396,0.81916416,129.9599,420.7028,0.8216735,284.56107,257.88895,0.7592943,208.13812,407.0721,0.7910803,179.09795,238.47217,0.96048635,101.53537,379.21045,0.81128794
42,220.9829,239.78853,0.9949602,223.67873,257.83096,0.98662513,160.36836,318.90982,0.74259764,129.74854,353.4666,1.0,121.61711,373.25296,0.9945912,118.761024,404.6968,0.85776937,129.86964,421.05713,0.87445456,284.6784,257.93875,0.7902008,206.85258,406.62042,0.76530474,179.12057,238.1819,0.95762604,101.421616,378.77005,0.7994865
43,220.70782,239.75641,0.9985382,223.53833,257.66058,0.98882294,160.33008,319.07104,0.7533606,129.59557,353.3155,1.0,121.53582,373.2806,1.0,118.02868,403.9537,0.8685984,129.00067,420.2267,0.87384844,285.23306,258.21725,0.81524885,206.9093,406.83624,0.72943574,179.17697,237.72984,0.9427448,101.24012,378.2509,0.80264866
44,220.7881,239.57098,1.0,223.60835,257.4544,1.0,160.71663,318.87625,0.7460141,129.74889,353.15665,1.0,120.96257,373.10883,0.9980781,120.980934,403.0869,0.83828986,128.38158,418.37943,0.83481497,285.1045,258.14117,0.81228495,208.39792,406.8702,0.7830837,179.18454,237.6827,0.94686586,101.171104,377.60025,0.7876825
45,220.88776,239.54413,1.0,223.72488,257.54813,0.9981472,160.21255,318.5747,0.7379181,129.5872,352.999,1.0,120.83494,372.77768,0.9883111,120.79156,402.6796,0.85607696,128.35004,417.8049,0.84407544,285.0219,258.18594,0.81172246,207.56056,406.4441,0.76189905,179.10966,237.75255,0.93677855,104.72043,377.17142,0.7892673
46,220.7608,239.30199,0.9952265,223.65637,257.4267,0.99519944,159.9827,318.57144,0.73503166,129.76549,353.16837,1.0,120.85375,372.7665,0.97933745,121.027695,402.95074,0.8568958,128.7786,418.39026,0.85166496,285.35458,258.0185,0.79753053,208.68759,406.32962,0.7952133,179.02028,237.75099,0.931569,104.682686,377.06708,0.784406
47,220.67276,239.4038,0.9949039,223.47939,257.3457,0.99283296,159.77995,318.5068,0.7419397,129.9179,353.33835,1.0,121.1823,372.94122,0.98798174,117.69678,402.4439,0.86215687,128.99518,418.60712,0.87088823,285.3208,258.11932,0.7924286,209.5586,406.17236,0.81922925,179.23196,237.35068,0.9322989,101.39875,377.00214,0.7825977
48,220.72798,238.72888,1.0,223.71584,257.5894,1.0,160.43153,318.7778,0.7399368,130.11784,352.64462,1.0,121.4771,372.14532,0.9852873,120.91718,402.71155,0.8754447,127.51843,419.2259,0.9106751,285.08603,257.49796,0.7543859,211.50754,406.4502,0.79373664,179.87222,236.40704,0.90556604,104.87708,376.61588,0.78360796
49,220.64993,238.7328,1.0,223.64523,257.58078,1.0,159.5178,318.4693,0.7326278,130.21712,352.85333,1.0,121.770164,372.26852,0.9814472,121.334465,402.80267,0.8699477,127.72869,419.42892,0.899986,285.17032,258.13126,0.7801362,211.54097,405.9537,0.78499115,179.67676,236.85503,0.8992294,101.79204,376.6605,0.7952599
50,220.56853,238.78511,1.0,223.53212,257.6394,1.0,159.74876,318.62238,0.7349356,130.34778,353.5266,1.0,121.97486,372.54605,0.9873205,117.66938,402.15216,0.8759488,128.09883,419.402,0.9072065,285.3684,258.03912,0.78780353,211.79391,405.6007,0.7905494,179.60391,236.90836,0.9023986,101.97872,376.66898,0.79745525
51,220.78046,238.82811,1.0,223.66731,257.51523,1.0,159.59457,318.6533,0.7358223,130.45593,353.81934,1.0,122.08652,373.3676,0.991162,117.84968,402.5165,0.87599254,128.58385,419.08636,0.8981136,285.33505,257.97467,0.77218306,212.22829,405.27115,0.81612456,179.55032,236.92682,0.902897,102.067505,376.4828,0.78823537
52,220.83417,238.93591,1.0,223.67017,257.56256,1.0,157.95686,319.6637,0.73354864,130.40724,353.8942,1.0,122.4205,373.57413,0.9996845,118.07707,402.71585,0.88488954,128.87071,419.67978,0.9106981,285.29874,258.11942,0.7803064,213.59532,404.6881,0.8016241,179.46489,236.99858,0.91583306,102.5165,377.1927,0.78893167
53,220.62997,239.08395,1.0,223.4993,257.78394,1.0,157.72377,319.5777,0.7327855,130.88213,353.6834,1.0,122.71362,373.4303,1.0,118.40439,402.46533,0.8804776,129.1523,419.31918,0.8940428,285.183,258.00983,0.76233774,214.01807,404.84018,0.7705648,179.3995,237.36456,0.93351394,105.214935,376.1776,0.79254735
54,220.65308,238.8613,1.0,223.49637,257.64233,1.0,157.78731,319.42862,0.7446798,131.0009,353.68024,1.0,122.979324,373.45914,1.0,118.7461,402.13815,0.8750585,128.98743,419.0302,0.88856035,284.585,257.32898,0.7610782,215.00603,404.24265,0.7470304,179.28783,237.2499,0.93751687,105.44145,376.13324,0.80714524
55,220.84196,239.03406,1.0,223.72527,257.71252,1.0,158.34776,318.56055,0.7569622,131.39172,353.4242,1.0,123.7089,372.95834,1.0,119.446915,402.7233,0.87585485,129.7227,419.79868,0.8763322,284.74396,257.38287,0.7689648,214.6872,403.64914,0.7583296,179.28523,237.358,0.9369326,105.71799,376.06714,0.79091597
56,220.9152,238.92068,1.0,223.6644,257.73703,1.0,158.26979,318.69208,0.75351185,132.14255,352.8068,0.9982286,124.33377,372.36633,1.0,120.33037,403.8042,0.90398866,131.16756,421.22156,0.89575744,284.7404,257.32648,0.77975166,215.55147,403.0442,0.772293,179.32974,236.99255,0.9299865,105.966896,375.6672,0.7826138
57,220.89302,238.60669,1.0,223.75824,257.4298,1.0,158.45206,318.5312,0.7424138,133.28227,352.355,0.98863983,125.12368,371.33133,1.0,120.94405,403.62793,0.88310975,131.03171,420.83542,0.86152124,285.20792,258.00995,0.78138256,215.80556,403.0595,0.79515284,179.50557,236.34164,0.9016111,106.71547,374.54697,0.79725033
58,220.68573,238.49971,1.0,223.5088,257.3302,1.0,158.3648,318.32516,0.732255,133.05594,352.31525,0.9851546,124.9927,372.34528,1.0,121.19361,403.7958,0.8856168,128.63461,421.14417,0.8562642,285.66565,257.61923,0.789287,217.737,402.474,0.7511081,179.35272,236.49243,0.912596,107.15227,375.4223,0.7752926
59,220.96672,238.7403,1.0,223.70749,257.52,1.0,158.39221,318.08,0.73833257,133.02956,351.8943,0.9760769,125.41756,371.4378,1.0,121.60532,403.42526,0.8899994,128.72458,420.53622,0.8679172,285.74283,257.63126,0.7955795,219.20932,402.50186,0.7409374,179.46799,236.6362,0.9138232,107.59564,375.14352,0.75721616
60,220.83246,238.833,1.0,223.74875,258.26205,0.99993336,158.9925,318.0846,0.72163314,133.69833,352.1308,0.93177146,125.94264,370.87973,1.0,122.18452,404.06998,0.8837747,129.53943,421.30148,0.88503766,284.0375,257.2066,0.81242955,218.6636,401.9265,0.7956274,179.47801,236.25366,0.9303055,107.75934,375.25674,0.7565994
61,220.49731,238.4712,1.0,223.69867,257.6807,1.0,158.64236,317.33978,0.7311164,133.4387,351.26205,0.94022304,126.24583,369.9471,1.0,123.14976,403.97797,0.91235745,130.10973,421.1734,0.9042421,284.4053,256.9886,0.79173285,219.37965,401.47726,0.7622489,179.4183,236.38495,0.9292059,108.05059,375.31274,0.7578312
62,220.33812,238.4997,1.0,223.57986,257.65134,1.0,158.94188,316.7833,0.7278739,134.01439,351.08356,0.9175879,126.65472,370.09036,1.0,123.40602,403.68573,0.9011443,130.27693,420.84744,0.8967747,285.32907,257.76212,0.8102365,218.6662,401.38434,0.7761596,179.38818,236.35886,0.94181305,107.96664,375.55713,0.75561464
63,220.49236,238.55986,1.0,223.53622,257.8354,1.0,158.32372,316.83505,0.72421473,134.60452,350.50357,0.90794283,127.125114,369.17218,0.9954699,123.84858,403.0958,0.88970816,130.11115,420.61078,0.9142885,285.34018,257.73444,0.8229935,218.94032,401.2268,0.7750545,179.41844,236.25652,0.9335204,108.061005,374.73975,0.77059555
64,220.5834,238.6504,1.0,223.55455,257.65552,1.0,158.71497,316.02856,0.7239302,134.31868,349.86014,0.88477314,127.46158,368.56232,0.9967005,124.0933,402.52197,0.8755368,130.00838,420.01358,0.88418615,285.36978,257.81665,0.82307017,219.58963,400.72372,0.7921338,179.48419,236.09761,0.9245145,108.403824,373.85303,0.8130672
65,220.17789,238.41982,1.0,223.35385,257.35394,1.0,158.53625,316.34903,0.7319196,134.34941,348.9198,0.8843726,128.0056,367.80695,0.97152436,124.81243,402.5349,0.87911963,130.14589,420.4042,0.88673705,285.41287,257.84787,0.82019717,219.11043,400.4449,0.78236586,179.54686,236.09418,0.9268809,108.51271,373.31308,0.8344595
